DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,0.25,15.5821577218975,-6.3048524024797,0.428563979745652,0.186687755783381,20.9176861832928,0.262083845074367,0.931515333857584,-31.6103794027009,0.264976274013233,2.48781923170937,15.37,12.8525,7.46,-5.9425,-6.83025,-6.5929,-6.2882,-8.5294,66.39393,81.2925,2.5189,-7.0275,-7.185,-2.395,1.2,-0.935,3.875,-0.68,0.1,244.225,276.075,302.6,301.75,0.27,0.13,0.205,-0.04,0.31,0.13,0.12,0.3,-6.52,-5.552,-4.9185,-4.20125,-3.503,-1.8965,-0.486,0.943,0.79225,-2.946,-2.30375,-1.888,-1.27725,-0.69775,0.017,0.288,1.0375,1.52575,-1.59825,-1.524,-1.137,-0.679,-0.338,0.42775,0.5755,1.174,1.55375,-5.14,-4.561,-3.5455,-3.11475,-2.6845,0.006,0.198,0.803,1.01,-4.31875,-3.952,-3.15425,-2.588,-2.246,-0.85675,-0.19725,0.953,1.67375,-1.624,-2.6145,-1.8825,-20.005,3.76836380409607,2.93424484140636,3.33690986233742,2.95775474217014,3.40469138062965,2.98439098018639,3.67176241870933,3.03025034415605,3.51204556286724,417.658310284297,420.80622555922,419.202576728819,419.390615697689,421.069557409023,419.134731260835,421.122491947442,419.253787665916,1976.16374243049,1975.33171918836,1977.65662639343,1976.77238102747
1,0.75,15.4734802073119,-6.38295734825009,0.433165788903854,0.220777690719218,17.7958392942487,0.317860201305197,0.940218668143659,-22.3660561921128,0.841665768029235,2.45285494273962,15.59,13.325,7.8375,-6.215025,-7.00075,-6.7867,-6.18345,-8.38305,66.371845,81.495,2.39635,-7.16,-7.32,-2.395,1.3,-0.9975,4,-0.6725,0.0775,244.875,275.95,301.3,301.775,0.27,0.13,0.21,-0.04,0.3075,0.0975,0.12,0.3,-6.53275,-5.562,-4.95,-4.20425,-3.50525,-1.9015,-0.491,0.94975,0.7915,-2.96925,-2.301,-1.887,-1.27575,-0.69875,0.005,0.288,1.0375,1.525,-1.6015,-1.526,-1.138,-0.681,-0.33775,0.42525,0.575,1.174,1.55375,-5.15,-4.593,-3.56275,-3.112,-2.698,0.006,0.197,0.802,1.01,-4.323,-3.95975,-3.1515,-2.588,-2.243,-0.85675,-0.19825,0.952,1.67275,-1.6565,-2.5605,-1.95825,-21.13,3.71518142428719,2.7754642730601,3.74595263638289,2.88649713498553,3.80796349761746,2.91066751073306,3.60791288204681,3.06431240937818,3.70387792317234,417.790157818515,420.868505790219,419.314991098612,419.373498819964,421.092312338435,419.311087333715,421.195887175847,419.155079501266,1978.4483874673,1979.17401175565,1979.50088149128,1976.39729803041
1,1.25,16.066205319545,-6.35695640060726,0.45290724130835,0.200673249061722,25.11051923156,0.628828031260163,0.959111876754336,-30.722961743243,0.799098501792156,2.46701928131808,15.94,13.645,7.955,-5.3585,-6.8305,-6.358175,-6.421825,-8.524325,66.3538325,80.82,2.31365,-7.32,-7.3475,-2.3975,1.2,-1.055,3.8,-0.67,0.0975,243.85,276.05,300.15,301.675,0.27,0.13,0.2125,-0.0475,0.3,0.0825,0.12,0.3,-6.50175,-5.589,-4.959,-4.20625,-3.5075,-1.90825,-0.492,0.959,0.78775,-2.9705,-2.29075,-1.88825,-1.277,-0.698,0.005,0.287,1.03675,1.52475,-1.619,-1.53675,-1.138,-0.683,-0.33925,0.423,0.57425,1.17175,1.551,-5.172,-4.631,-3.584,-3.114,-2.704,0.0055,0.197,0.802,1.01,-4.3195,-3.9605,-3.149,-2.58625,-2.241,-0.85775,-0.1985,0.951,1.675,-1.642,-2.5645,-1.9615,-19.6875,3.75939749408061,2.89491933942342,3.76381959472977,2.9803785317499,3.05573882329738,3.04766351201504,3.75145525630458,3.05277250292616,3.69064512260805,417.675294084122,421.179622425923,419.190786424254,419.197773729481,421.204081673664,418.904215203193,421.150372969919,419.240413013995,1973.92436903715,1978.02706185051,1977.29301779085,1976.22979102691
1,1.75,15.7703095640872,-6.14884724496721,0.472110942434208,0.207732989334324,28.6698998203209,0.0502868671116074,0.964489053701256,-22.1537778092594,0.831192312597187,2.46862583593444,16.2225,13.865,8.41,-5.6891,-6.78775,-6.2555,-6.3505,-8.41845,66.379335,81.16,2.2529,-7.2975,-7.38,-2.39,1.275,-0.9725,3.875,-0.65,0.11,245.075,276.65,300.375,301.175,0.27,0.13,0.2,-0.04,0.3,0.12,0.12,0.2975,-6.501,-5.60475,-4.98075,-4.20725,-3.50775,-1.91175,-0.494,0.95775,0.78775,-2.972,-2.29,-1.8935,-1.277,-0.6955,0.004,0.287,1.0365,1.52475,-1.61525,-1.5375,-1.141,-0.684,-0.3405,0.423,0.574,1.1685,1.551,-5.194,-4.632,-3.60125,-3.1145,-2.71075,0.004,0.197,0.801,1.009,-4.31625,-3.958,-3.14725,-2.5855,-2.241,-0.85775,-0.204,0.952,1.67025,-1.699,-2.57725,-1.93125,-18.535,3.74831993465368,2.71445250902104,3.54331318010892,2.80515418858778,3.93508584909156,2.82167832356282,3.75403715292634,2.92879288180023,3.72545495544097,417.657235815089,421.198614057859,419.243703242462,419.144058655212,421.177013298321,419.171653432461,421.157503259308,419.19525031104,1978.22975211234,1976.7348522758,1977.1297793528,1976.71178281952
1,2.25,16.2501425501293,-5.96737457297772,0.468736955287554,0.234732426122833,20.4096754043983,0.209921281654575,0.942160029027641,-28.3660213307308,0.776399368854654,2.42774979720729,16.685,13.83,8.1,-5.0133,-6.4855,-5.9027,-6.16145,-8.277675,66.3929,80.615,2.352925,-7.415,-7.4075,-2.3875,1.3,-0.925,3.9,-0.67,0.09,242,276.075,300.275,301.05,0.27,0.1275,0.2025,-0.0475,0.3,0.08,0.12,0.29,-6.51625,-5.63,-5.003,-4.2075,-3.50725,-1.91675,-0.489,0.9475,0.786,-2.982,-2.285,-1.8995,-1.28075,-0.69475,0.014,0.289,1.036,1.5245,-1.61,-1.5325,-1.142,-0.689,-0.343,0.422,0.573,1.164,1.5545,-5.211,-4.651,-3.61925,-3.131,-2.70525,0.004,0.196,0.801,1.009,-4.33475,-3.954,-3.145,-2.5845,-2.24,-0.8565,-0.20375,0.95075,1.682,-1.76,-2.54,-1.956,-22.1075,3.95435677354436,2.68069531304771,3.34566274603466,2.87211276167429,3.13056206595151,2.86980443131409,3.61227713968121,2.88344736751757,3.41527441377437,417.535464729291,421.212702714919,418.807696733811,419.100864478506,421.024766297746,419.049349266446,421.064670383903,418.975931394649,1977.441774285,1977.12489745148,1977.36751569458,1977.35248439943
1,2.75,16.680112666252,-5.98492680504844,0.435046143589079,0.248486279320844,23.2840975067664,0.309052992244688,0.953988594703086,-25.7363906546551,0.652540315549051,2.38863154643064,16.53,14.015,8.315,-5.527775,-6.37125,-6.0821,-6.1276,-8.253875,66.391765,80,2.194,-7.39,-7.405,-2.385,1.2,-0.985,3.85,-0.68,0.0675,235.25,275.5,300.575,300.95,0.2675,0.1275,0.22,-0.0475,0.3075,0.1125,0.12,0.3,-6.5495,-5.649,-5.01875,-4.2095,-3.506,-1.923,-0.49025,0.9495,0.786,-2.973,-2.296,-1.91275,-1.282,-0.6945,0.016,0.289,1.036,1.5245,-1.60725,-1.5305,-1.141,-0.688,-0.344,0.422,0.573,1.163,1.55275,-5.177,-4.671,-3.6255,-3.1425,-2.698,0.0055,0.196,0.8,1.008,-4.34625,-3.95875,-3.14275,-2.583,-2.239,-0.858,-0.206,0.94975,1.6725,-1.7595,-2.58125,-1.9505,-20.5125,3.95861072606584,2.83960386940764,3.53300133047674,2.88117122363697,3.88132062510893,2.89634800173659,3.52218313191184,2.87221403789117,3.72840092297218,417.512240157931,420.953639041631,419.169468131552,419.357335396677,421.159037021299,419.146030420373,421.171695671942,418.982062655939,1977.34698516307,1976.66201512879,1975.81922801707,1975.78262187126
1,3.25,17.1632723282377,-5.88084129920736,0.454137962884107,0.228638217648053,20.2694037707854,0.538331213350497,0.993654275610767,-27.7112866426107,0.67260293077156,2.3766053055703,16.66,14.205,8.435,-5.9477,-6.37075,-5.9241,-5.99155,-8.41665,66.38814,80.1125,2.1869,-7.45,-7.355,-2.4025,1.2,-1.08,3.975,-0.72,0.09,233,274.9,300.675,300.95,0.2675,0.1275,0.2,-0.04,0.3,0.1125,0.12,0.3,-6.566,-5.71525,-5.02675,-4.2165,-3.50375,-1.923,-0.492,0.946,0.786,-2.98,-2.306,-1.91775,-1.28375,-0.69775,0.017,0.288,1.036,1.524,-1.611,-1.5385,-1.139,-0.69,-0.346,0.4215,0.573,1.16625,1.5535,-5.219,-4.694,-3.63725,-3.146,-2.6945,0.0055,0.196,0.8,1.009,-4.3525,-3.96775,-3.153,-2.582,-2.239,-0.85825,-0.204,0.9495,1.6715,-1.732,-2.548,-1.9375,-24.09,3.98059352491444,2.85934894558231,3.75981565286968,2.86513846338465,3.27750173919593,2.90161824571934,3.86305672754411,2.91879612732827,3.81370467502069,417.603168971886,420.901257129705,419.186194060212,419.360007063121,420.85540238642,419.033141603421,421.11855796517,419.277120125785,1976.43535974372,1975.60603901619,1976.03933017444,1976.19798023819
1,3.75,17.1976489001206,-5.86170889884494,0.449126075235242,0.228550206303442,21.7151857828922,0.763398930180076,0.983344257499199,-26.7802890982349,0.427931819233227,2.34345384157748,16.45,13.99,8.47,-5.55575,-6.3465,-6.13395,-5.8959,-8.300325,66.3634475,80.1925,2.203725,-7.4975,-7.235,-2.41,1.2,-1.0925,3.95,-0.71,0.08,234.35,275.275,300.475,300.8,0.27,0.12,0.2,-0.04,0.31,0.11,0.12,0.3,-6.5125,-5.72925,-5.061,-4.2365,-3.5025,-1.9325,-0.4945,0.951,0.78575,-3.011,-2.322,-1.92525,-1.28675,-0.69725,0.015,0.288,1.036,1.524,-1.614,-1.5435,-1.139,-0.698,-0.347,0.4225,0.573,1.166,1.549,-5.26,-4.688,-3.636,-3.1515,-2.7025,0.0055,0.195,0.799,1.007,-4.35875,-3.97775,-3.15375,-2.58425,-2.238,-0.85825,-0.20575,0.9485,1.67275,-1.746,-2.59125,-1.95175,-24.0325,3.94823149127354,2.82158708435634,3.5082632553155,2.90486469131347,3.73881177802739,2.92014885472707,3.81200193048429,2.99046076184713,3.92865809231887,417.799216842304,421.04211879375,419.035469992541,419.03569943036,420.893858232253,419.239031481289,421.001361336349,419.208983250556,1975.24365161029,1974.49471418196,1975.6410883518,1974.13792571141
1,4.25,16.8744017074496,-6.02673147858729,0.465045861190022,0.229435953274939,23.2534306921741,0.12451251430529,1.01745406025586,-32.3733333082244,0.704957900084139,2.43181091909812,16.275,14.105,8.485,-5.5304,-6.44,-6.119725,-6.2263,-8.05035,66.35709,80.415,2.080075,-7.36,-7.2025,-2.4025,1.2,-1.05,3.9,-0.705,0.1,234.6,275.5,299.65,300.775,0.27,0.12,0.22,-0.0475,0.31,0.1125,0.12,0.3,-6.491,-5.73125,-5.0815,-4.259,-3.5135,-1.9335,-0.4955,0.94725,0.7845,-3.039,-2.348,-1.926,-1.296,-0.69725,0.017,0.288,1.035,1.523,-1.61575,-1.54625,-1.142,-0.69925,-0.348,0.421,0.57225,1.16575,1.549,-5.275,-4.681,-3.623,-3.168,-2.706,0.0055,0.195,0.799,1.007,-4.37475,-3.98425,-3.15525,-2.59325,-2.238,-0.85625,-0.20675,0.949,1.6705,-1.646,-2.5625,-1.93,-24.6125,4.06658469518145,2.95543843058319,3.97196209241536,2.93069458159932,3.7835001174358,2.95709852803729,4.03361522248875,2.94468810951028,4.01259282376206,417.717410590428,420.847528138699,418.969054796325,419.056598703082,420.804756602599,418.983023459064,420.980768966833,418.94226766685,1971.65648333515,1973.80619785128,1973.58775863775,1972.29651323445
1,4.75,16.7242457450168,-6.16442429426763,0.464161464269091,0.210601509834931,24.9121180725905,0.365504823949419,1.00073496201414,-32.5664643364958,0.609554604938285,2.50335792682402,16.3975,14.2075,8.4825,-6.093075,-6.55925,-6.1589,-6.139125,-7.7957,66.3324075,80.435,2.0298,-7.245,-7.18,-2.4025,1.2,-1.0575,3.875,-0.715,0.11,234.125,276.175,299.55,300.75,0.26,0.12,0.22,-0.05,0.31,0.11,0.12,0.3,-6.604,-5.726,-5.10175,-4.2645,-3.53175,-1.9205,-0.4965,0.9425,0.783,-3.036,-2.374,-1.928,-1.3055,-0.697,0.017,0.288,1.035,1.52125,-1.61175,-1.54025,-1.148,-0.701,-0.35,0.4215,0.572,1.161,1.548,-5.288,-4.697,-3.61475,-3.1725,-2.71975,0.0055,0.195,0.799,1.006,-4.41775,-3.99475,-3.15525,-2.6015,-2.237,-0.85475,-0.2085,0.94725,1.67,-1.61375,-2.585,-1.977,-23.8875,3.95236585549482,2.97840585782981,3.74803623086775,2.94737421878972,3.77023932095344,3.00335750022545,3.86899563481558,2.99414205813539,4.03283502436209,417.767472600042,420.697596364883,419.06828235484,419.101485449138,420.692559357726,419.062792744144,420.923316286073,419.076880436113,1975.90308765283,1975.62984547511,1974.42642178585,1973.62605472746
