DOY2,HR2,FC,FCH4,H,LE,WS,USTAR,PA,RH,TA,VPD,T_SONIC,TS_8,TS_7,TS_6,TS_5,TS_4,TS_3,TS_2,TS_1,NETRAD,SW_IN,LW_IN,SW_OUT,LW_OUT,PPFD_IN,G,CH4,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA
3,10.25,-2.4454625,-2.16,146.7385,215.919,4.916955,0.351338,102.12975,78.25,14.3425,9.41369198747412,19.122,13.4634,13.0750666666667,14.1067333333334,13.9550666666666,14.7167333333333,18.15,16.6083333333333,14.205,566.950676316732,715.333648840511,349.842003592958,49.3705830388692,399.931477945411,1469.60667461263,39.8264490235054,2057.7704190625,428.358,11.47435,0.984230005465613,0.968929885394552,0.397062288441226
3,10.75,-1.92745,-0.319,145.8685,246.392,4.796015,0.3610325,102.133,75.845,14.705,9.09624578591177,19.179,13.4600666666667,13.1267333333334,14.6150666666667,14.5967333333334,15.3800666666667,18.5466666666667,17.225,14.9633333333333,613.873783759557,771.888310459063,350.355911733432,54.9690812720848,405.140385395935,1585.22050059595,49.500314248562,2051.47663414063,424.41625,11.6156,1.03131022735254,1.01309164748975,0.411340561212862
3,11.25,-2.06479,-0.83175,156.156,265.155,5.0103075,0.3723805,102.1,75.52,15.14,9.79498470374936,19.4165,13.4392333333333,13.2067333333334,15.2834,15.1617333333333,15.9584,18.6741666666667,17.3183333333333,15.4166666666667,656.634934119513,821.107430194037,343.399288204416,59.982332155477,409.742541865182,1679.38021454112,53.2230082615208,2045.18284921875,423.371,11.7177,1.05293965605888,1.02005426736021,0.414487891614381
3,11.75,-1.9436075,0.702192,155.25675,271.14075,5.2491325,0.4023385,102.0685,74.235,15.53,9.59113561037008,19.691,13.4434,13.3000666666667,15.7592333333333,15.3817333333334,16.5409,18.9575,17.8091666666667,16.0575,674.815882778763,845.362044486512,345.333319658659,61.3515901060071,414.485605136279,1718.71275327771,55.6597922937438,2038.88906429687,421.49425,11.7332,1.07729530672194,0.992526434459,0.43580299960865
3,12.25,-2.35809,-1.52388,158.074,273.6565,5.5194275,0.41492775,102.035,73.78,15.955,9.89681255622373,20.1265,13.4600666666666,13.4609,15.8692333333334,15.9288166666667,17.0700666666667,19.4375,17.6925,16.4791666666667,691.015168284164,863.227638428775,346.117440041223,63.714664310954,417.364310511576,1765.19666269368,58.0591351254539,2032.595279375,421.33275,11.713,1.09470402291238,1.02093256603718,0.45325299407603
3,12.75,-2.71079,1.1394205,150.61225,275.515,5.6536725,0.4353895,101.985,72.885,16.29,10.1244409470168,20.3925,13.4725666666666,13.6225666666666,16.1692333333333,16.3375666666667,17.1992333333333,19.5741666666666,18.2316666666666,17.1091666666667,681.447213809801,861.097964978703,346.558397895853,63.5379858657244,419.337304950303,1733.01549463647,61.3511806404802,2026.30149445313,420.481,12.0234,1.13392332505688,1.05451063674723,0.480526819570302
3,13.25,-2.7312,-3.84535,144.47475,264.236,5.87459,0.461096,101.9555,71.84,16.6625,10.1738176191462,20.508,13.4767333333333,13.8167333333333,16.3400666666667,16.5534,17.3667333333333,19.2433333333333,18.15,17.41,655.433510180826,837.31661145291,342.403370208954,62.6656360424029,420.179603868658,1683.84982121573,56.6476767564546,2020.00770953125,418.8245,11.991825,1.15444792000332,1.07818829524346,0.496098780486306
3,13.75,-2.2958,-2.80891,128.3885,256.24,6.174405,0.484438,101.95425,71.2875,16.9,10.3530419060949,20.79,13.4767333333333,13.8884,16.4234,16.5834,17.3867333333333,19.2683333333333,18.465,17.7566666666667,620.939916165228,795.196403218173,341.568913133397,60.7884275618375,419.668675867717,1606.67461263409,52.4724131246359,2013.71392460937,418.402,11.9499,1.19896606465589,1.07372024711179,0.50826261675192
3,14.25,-2.5032575,-5.32841,123.691,233.91,6.3473,0.485033,101.9335,71.5375,17.125,9.95872740198355,20.644,13.4700666666667,13.9467333333333,16.5567333333333,16.7500666666667,17.4867333333333,19.3633333333333,18.23,17.5866666666667,562.223168595816,734.145764316138,342.36743124189,58.7787102473498,418.275052850465,1491.65673420739,46.7702681333027,2007.4201396875,418.372,11.8556,1.23212824007893,1.09101787336414,0.526229987743002
3,14.75,-1.8300175,-3.5225,97.6846,212.09675,6.58636,0.483304,101.9115,70.97,16.9,9.29976916265883,20.472,13.4734,14.1134,16.5567333333333,16.6367333333333,17.2100666666667,19.21,18.0433333333333,17.2566666666667,505.431031383001,664.931377188831,341.968636637652,56.3604240282685,415.610474699942,1337.90226460071,39.8797315454554,2001.12635476562,418.291,11.7076,1.25141120340198,1.05628121255658,0.538055759192298
3,15.25,-1.64838,-2.08879,75.544825,172.58725,6.48947,0.493572,101.91025,71.27,16.8425,8.34789462415451,20.299,13.4700666666667,14.2134,16.4234,16.4000666666667,16.9967333333333,19.72,18.44,17.59,432.916721795137,585.896829152863,343.676376569787,52.749558303887,411.861768413249,1101.01311084624,34.7299467153629,1994.83256984375,418.026,11.9878,1.19650323860824,1.05879648658276,0.528216811546168
3,15.75,-0.935153,-0.56,53.0918,144.8745,6.283785,0.471047,101.9205,72.82,16.64,7.7251118127342,20.2115,13.4550666666666,14.3034,16.1967333333333,16.2334,16.5284,20.0316666666666,18.6433333333334,17.55,327.702761986573,483.672503549456,342.242900419179,50.0441696113074,408.289939832841,864.243146603099,28.9783760872748,1988.53878492187,417.227,12.07405,1.17872057008919,1.03648883104677,0.51424006769425
3,16.25,-0.156296,0.477,30.4704,123.041,6.16915,0.469461,101.91775,73.3,16.54,6.8249008917858,20.107,13.4467333333333,14.3934,15.8467333333333,15.9967333333333,15.9234,19.5833333333333,18.5566666666667,17.3566666666667,228.880636982153,381.921438712731,340.733319862044,39.4434628975265,402.465628433215,666.954707985697,24.0436200429639,1982.245,416.5645,11.98395,1.17313682066501,1.02960672103478,0.518840052424637
3,16.75,0.6584855,0.818,9.47017,92.00795,6.00351,0.436808,101.935,75.54,16.11,6.23485627595104,20.238,13.4534,14.5034,15.3767333333333,15.6134,15.4667333333333,19.49,18.8733333333333,18.2266666666667,135.26568180412,277.756743965925,338.244556809176,32.0229681978799,397.984141184351,513.349225268176,17.4159234060012,1997.7,415.8935,11.95525,1.14509824905988,0.9624951947932,0.490221378562788
3,17.25,1.28208,1.31,-2.055035,79.528475,5.44293,0.398222,101.95425,77.16,15.76,5.54713778569827,20.05,13.4267333333333,14.5267333333333,14.9900666666667,15.2800666666667,15.0334,19.6533333333333,18.98,18.27,65.1075422159953,173.876005679129,342.195211581393,28.5777385159011,391.983334139018,321.185935637664,11.2516425968388,1977.2737895,415.911,11.9355,1.09026143653713,0.896357071707475,0.452849864745481
3,17.75,1.34995,5.38,-10.6103,64.3489,5.43908,0.391914,101.967,76.85,15.28,5.0005212432618,19.798,13.4467333333333,14.5334,14.5134,14.9334,14.5267333333333,19.5033333333333,19,18.7566666666667,-5.69601921848211,79.7917652626597,337.88976636062,14.8851590106007,385.66821817484,139.511323003576,5.5071521788222,2009.8234865,415.7685,11.7647,1.05900424928326,0.844428801024693,0.437796756497807
3,18.25,1.324945,6.835,-11.2443,48.5415,4.974075,0.3640575,101.962,78.78,14.62,4.39216467045956,19.59225,13.4550666666666,14.5275666666667,14.1425666666666,14.5392333333333,14.1442333333333,18.7258333333333,18.6816666666667,18.4941666666667,-32.8906450150419,11.5475627070516,335.066258242385,2.73851590106007,380.469369697978,27.2943980929678,1.46782540761823,2015.858163,416.59125,11.5776,0.997592132686104,0.815671046288662,0.410183608144956
3,18.75,1.334615,2.8233575,-8.53069,43.6927,4.667455,0.3415215,101.97675,79.88,14.24,3.95117054345177,19.4775,13.4550666666667,14.4867333333333,13.8650666666667,14.1617333333334,13.7900666666667,17.19,17.505,17.515,-37.3405910221654,-2.50828206341694,335.248203906952,1.01590106007067,377.8674727783,0.834326579261025,-1.9335758572709,2030.5875,417.726,11.54845,0.982838860760277,0.792791485244667,0.38663774349744
3,19.25,1.36781,3.815,-8.99145,36.5855,4.560375,0.321212,102.0005,80.9,13.89,3.79422597801683,19.316,13.4117333333333,14.4317333333333,13.6484,13.8600666666667,13.5567333333333,16.0833333333333,16.5966666666667,16.5166666666667,-48.8565622471173,-2.83956460009465,327.854898475248,1.06007067137809,375.598173446529,0,-4.54060154612249,2046.49,418.4325,11.5343,0.964671687009436,0.747119242269102,0.370324159473499
3,19.75,1.3103625,2.08,-8.25422,32.213725,4.250525,0.303071,102.006,82.3,13.75,3.59888518676392,19.21225,13.3942333333333,14.3909,13.4592333333334,13.7275666666667,13.3750666666667,15.3941666666666,15.9375,15.9491666666667,-40.5917506032651,-2.65026029342168,329.841221701771,1.14840989399293,373.563811337101,0,-6.56827350430785,2050.76881625,419.3495,11.615575,0.928180807294248,0.74947652498317,0.347778898820556
3,20.25,1.3245825,7.79,-5.51137,29.60895,4.15939,0.2830565,102.01975,83.1,13.59,3.29606141283381,19.0265,13.4184,14.3367333333333,13.3184,13.5634,13.1100666666667,14.99,15.4733333333334,15.4966666666667,-32.5144371824369,-2.41362991008045,340.563896524392,1.19257950530035,372.034012212417,0,-7.80388071261543,2056.62549275,424.1345,11.5579,0.861342961256323,0.714723022294868,0.336965047567355
3,20.75,1.325725,4.29,-4.8246825,26.11165,4.067365,0.27415075,102.035,83.1,13.54,3.15390059338722,18.90475,13.4142333333333,14.2534,13.1684,13.3967333333333,12.9042333333333,14.5616666666667,15.205,15.3983333333333,-32.3409330649384,-2.17699952673923,337.396082024337,1.28091872791519,371.545855366712,0,-8.92541004803795,2059.5776035,426.293,11.5423,0.842155689955416,0.723841513357332,0.318050579872557
3,21.25,1.21755,3.0325,-4.50371,30.7073,4.08042,0.28224975,102.0285,84.1,13.45,3.13788002463427,18.69,13.4250666666667,14.1544833333333,12.9875666666667,13.2425666666667,12.7259,14.4375,15.2275,15.3341666666667,-26.6506600552362,-2.08234737340275,339.494945488227,1.23674911660777,370.462566849887,0,-9.53539941109891,2057.467789,433.671,11.6179,0.863560637643919,0.725390304117475,0.330787012996941
3,21.75,1.21238,3.053195,-2.12824,29.9073,3.632665,0.26095575,102.02075,84.4,13.17,2.99697049182745,18.71875,13.4042333333333,14.0492333333333,12.8634,13.0742333333333,12.6009,14.1083333333333,14.9208333333333,14.9225,-25.6954856417291,-2.27165168007572,341.274645192381,1.28091872791519,369.600724388685,0,-10.067127384768,2098.9937165,433.075,11.6287,0.824375509242007,0.677860462453487,0.310901907722642
3,22.25,1.242635,3.29269,-2.9526725,32.8835,3.803805,0.2644835,102.03275,84.8,12.99,3.09462197094667,18.4585,13.4275666666667,13.9959,12.9250666666667,13.0009,12.5825666666667,13.67,14.2775,14.535,-27.0783908114529,-1.89304306672977,340.907085552553,1.5017667844523,369.122504060968,0,-10.0584802944299,2133.62009,436.481,11.4797,0.797366881589564,0.685523933807449,0.296642732271574
3,22.75,1.2857575,6.13986,-1.48407,29.78425,3.667735,0.257828,102.041,85.4,12.96,2.90659784332225,18.454,13.4284,13.9384,12.7770666666667,12.9267333333333,12.5184,13.5266666666667,14.165,14.2283333333333,-22.1173890104545,-2.22432560340748,341.564134312675,1.67844522968198,369.304508873957,0,-9.76986762535459,2073.57876025,441.841,11.396475,0.796433234029696,0.694457499427108,0.299227494288212
3,23.25,1.31115,1.85126625,-0.78007525,33.9422,3.5760475,0.23896525,102.037,85.6,12.71,2.87439805254393,18.24075,13.4434,13.8767333333333,12.6950666666667,12.8284,12.3775666666667,13.2633333333333,13.8125,13.8991666666667,-21.7771239723137,-2.0350212967345,341.461245947238,1.81095406360424,368.97811938592,0,-9.72529432694029,2142.40973225,447.348,11.429975,0.770348902547201,0.73387733877598,0.282478182214894
3,23.75,1.0218175,0.0175,1.43435,34.8517,3.494265,0.2448985,102.03425,85.9,12.44,3.07119223022789,18.1135,13.4500666666667,13.8134,12.9209,12.8917333333333,12.6292333333333,13.055,14.02,14.1341666666667,-29.0702330970649,-2.08234737340275,341.850229048647,1.89929328621908,369.107607348633,0,-8.24114771808164,2273.05,448.19725,11.25645,0.752053547794384,0.670366824592883,0.276857319791591
4,0.25,1.20916,1.1031835,7.3784775,40.9699,3.8982,0.2486355,101.92125,85.8,13.59,3.78610524850531,18.39775,15.2975666666667,15.9084,15.2492333333333,15.2300666666666,15.0429,13.34,14.2283333333333,14.42,-36.5970919149494,-1.90487458589683,340.551738789507,1.76678445229682,380.409522002701,0,-2.57336767298563,2031.085758,435.644,11.695,0.75963106823124,0.654514141064921,0.281512717956983
4,0.75,1.23218,0.01535,6.95962,39.9832,3.67476,0.250741,101.916,85.875,13.54,3.61792652218078,18.383,15.3267333333333,15.8934,15.1994,15.1967333333333,15.0544,13.19,14.19,14.2116666666667,-32.5665811941468,-1.81022243256034,342.532378508526,1.89929328621908,381.046684316656,0,-0.702756871131862,2047.86054225,436.639,11.599425,0.756056214841198,0.676963071370957,0.284253408071038
4,1.25,1.157255,0.235128,5.7653075,36.47785,3.594265,0.235694,101.9155,86.175,13.415,3.49268472437085,18.1995,15.3034,15.8634,15.0234,15.0234,14.9667333333333,13.1266666666666,14.1566666666667,14.135,-31.2884735169981,-1.75106483672503,344.683719191942,1.9434628975265,380.527844410809,0,0.157045953527911,2075.08125475,440.8595,11.54105,0.727222628279742,0.662533832442765,0.266361617438225
4,1.75,1.3403875,1.28129,5.541385,37.9896,3.669825,0.243178,101.9105,86.2,13.2875,3.52017315385679,18.0180000000001,15.3154,15.8132333333334,14.8769,14.9900666666666,14.8567333333333,13.085,14.12,14.0241666666667,-29.9030113676538,-1.7628963558921,346.939021659817,1.81095406360424,380.21812280257,0,0.572555763950006,2082.0156435,441.891,11.534375,0.765160702056187,0.655922623537713,0.27694758963649
4,2.25,1.37755,0.31880975,5.7600775,34.097,3.643845,0.23857225,101.90425,86.75,13.2225,3.44363438780754,17.776,15.3275666666667,15.8209,14.8087333333333,14.8220666666667,14.62165,12.93,14.015,14.0066666666667,-25.724706466483,-1.64458116422148,346.431303764909,1.8440812720848,380.933927353305,0,-0.0167650570087952,2096.5617525,446.924,11.4688,0.716972643906919,0.671405130250207,0.272258777950813
4,2.75,1.3514,1.6375,3.53952,33.968,3.4615075,0.2371085,101.9035,86.95,13.1275,3.42307609867259,17.6425,15.3375666666666,15.7600666666667,14.6255666666667,14.6618166666667,14.4015666666667,12.8366666666667,13.9775,14.05,-23.1689088666271,-1.38428774254614,349.203257401295,1.88825088339222,379.24593028953,0,-1.76636253303669,2126.034597,450.288,11.4456,0.750504395859487,0.64844877536297,0.271706619813539
4,3.25,1.3794875,3.015,2.0756275,30.259325,3.45444,0.24560725,101.9005,86.9,13.11,3.34578305623906,17.55625,15.3559,15.7159,14.3950666666666,14.4392333333333,14.1710666666667,12.9733333333333,14.1925,14.0333333333333,-21.5530590751336,-1.31329862754377,350.422414745866,1.98763250883392,377.961139731701,0,-4.07138849268326,2103.93,457.7515,11.39765,0.732892826936808,0.662577998188,0.274716383935654
4,3.75,1.39131,0.3478,1.239415,27.63615,3.378575,0.2368755,101.8895,87.175,12.9775,3.23666739866199,17.456,15.3690666666667,15.6884,14.2767333333334,14.2967333333333,14.0394,13.0275,14.2683333333334,14.1383333333333,-19.6884307165872,-1.14765735920492,348.479992541581,1.89929328621908,377.744594348995,0,-5.85492622793244,2111,461.201,11.348525,0.706948182600445,0.632475700878427,0.269814496714138
4,4.25,1.3736075,6.2525,0.610508,24.90075,3.294195,0.22695125,101.8945,87.4,12.89,3.25860190614932,17.4615,15.3623166666667,15.6682333333333,13.9142333333333,14.1692333333333,13.7800666666667,13.2016666666667,14.355,14.3916666666667,-17.4085831965191,-1.19498343587317,351.036267647112,1.9434628975265,375.3418252135,0,-8.15328774113861,2098.162386,466.8265,11.28765,0.717897986638489,0.599757851618967,0.260572873031305
4,4.75,1.174245,-0.84972775,0.7601285,28.57395,3.054485,0.225389,101.9235,87.9,12.6975,3.46554640995351,17.3415,15.3550666666666,15.5734,13.6364,14.0384,13.4305666666666,13.2725,14.43,14.4,-18.6602453388195,-1.00567912920019,349.335513335344,1.89929328621908,374.402876503511,0,-9.91452329388122,2108.04578925,467.883,11.3188,0.709520717522726,0.614001271732241,0.259133152438043
4,5.25,0.8787965,4.16,5.38157,30.74135,3.01562,0.228635,101.942,88,12.71,3.97361337065883,17.125,15.38315,15.5017333333333,13.6009,13.8450666666667,13.3429,13.1733333333333,14.2808333333333,14.2133333333333,-16.4468008660939,0.283956460009465,348.839875557098,2.12014134275618,372.929764897762,5.00595947556615,-10.6850830169586,2172.28462725,472.5565,11.4019,0.655284670963696,0.627110835498798,0.253968501984006
4,5.75,0.5390165,-0.81523175,18.4865,46.690475,3.170855,0.2368825,101.963,88.175,12.6,4.54130286382236,17.05225,15.3469833333333,15.38315,13.5117333333333,13.7534,13.2000666666667,13.2166666666667,14.0925,13.8466666666667,-7.73777286337507,22.0539517274018,350.102985077412,4.04151943462898,372.375512570201,53.5756853396901,-11.423012896393,2171.801696,473.732,11.39375,0.686107315565728,0.632559968862289,0.27055197193341
4,6.25,-0.398958,-1.36954,37.46315,65.21255,3.11987,0.244576,101.97125,87.775,12.8575,4.92628997251178,17.3045,15.3345666666666,15.2459,13.5275666666667,13.5784,13.1942333333333,13.2966666666667,13.7233333333333,13.3,24.4876650054636,93.0667297681023,348.292296393878,8.98851590106007,373.276087671891,192.222884386174,-11.6268967050924,2170.0271405,466.148,11.479475,0.753489389029991,0.673039807849456,0.265847588612268
4,6.75,-1.131815,-0.46825,64.1194,94.14595,3.23815,0.266693,101.977,86.5,13.14,5.35268006061504,17.418,15.3100666666667,15.1567333333333,13.7240666666667,13.6867333333333,13.4434,13.7508333333333,13.7633333333333,13.17,96.7317495649469,192.214860388074,349.621144191333,15.2274734982332,376.852015954453,409.624553039332,-11.3472133697104,2175.006711,448.77675,11.681175,0.768839385047358,0.737209603844117,0.294278779391243
4,7.25,-2.146555,-3.09,94.1113,114.745,3.2657575,0.271439,101.9855,84.475,13.4575,5.96368816563949,17.92525,15.2925666666667,15.1134,13.9975666666667,13.8734,13.7800666666667,15.2166666666667,15.025,13.8166666666667,189.135288466042,301.230477993375,350.106554560729,23.1669611307421,381.112012419394,632.508939213349,-8.3285608647947,2070.922827,440.697,11.875575,0.768368087866789,0.733323396734676,0.309756430018092
4,7.75,-3.39469,-1.17424,119.088,143.595,3.27238,0.281899,101.987,82.775,13.9075,6.46863329092291,18.451,15.3000666666667,15.0600666666667,14.2467333333333,14.1167333333333,14.2467333333333,17.1741666666667,16.57,14.6916666666667,284.829716658516,407.0042593469,349.700421840703,31.9677561837456,387.572058938653,854.112038140644,-3.51279121598396,2065.70966873684,438.159,11.83075,0.799106375897477,0.815031901216143,0.31543620591175
4,8.25,-3.56013,-1.13,142.24975,171.696,3.477815,0.2929365,101.99275,81.2,14.4575,7.19425348147003,19.00725,15.2875666666667,15.0859,14.5084,14.3950666666666,14.8150666666667,19.9383333333334,19.4741666666667,16.7583333333333,380.148178648891,513.842877425461,350.949719385765,39.9624558303886,394.217705281169,1075.98331346841,2.28395322126391,2060.49651047368,433.358,12.109525,0.812214990181251,0.842603861691421,0.342607922786761
4,8.75,-4.20199,0.112499,149.655,194.3035,3.80029,0.313532,101.991,80.075,14.945,7.67057583417685,19.597,15.3000666666667,15.0800666666667,14.8434,15.0467333333333,15.5434,21.4766666666667,21.0566666666667,17.7408333333333,467.296812821901,613.700899195456,348.183791830458,47.7804770318021,401.562510644784,1283.67103694875,15.7603850153658,2055.28335221053,432.835,12.1123,0.852258176845491,0.864613208319188,0.352871081274734
4,9.25,-4.70132,-1.5525,170.1805,223.9985,3.87472,0.315907,101.99175,79.8225,15.3,8.36983436914959,19.8235,15.2859,15.1042333333333,15.7400666666666,15.5175666666667,16.5100666666667,21.18,20.3958333333333,16.54,541.793690596177,699.479413156649,339.200087966998,54.339664310954,407.800940597638,1471.09654350417,24.7286782066434,2050.07019394737,432.29425,12.1256,0.861842498850896,0.896388683151906,0.3709178402571
4,9.75,-4.231485,-1.56,176.898,248.831,4.2136325,0.34138975,101.977,78.42,15.755,9.20305680604839,20.017,15.2892333333333,15.2042333333334,17.0984,16.5559,18.2442333333333,20.985,19.15,16.22,612.897334854276,780.761949834358,336.181910901573,60.3246466431096,414.660979487341,1638.8557806913,40.4776796270083,2044.85703568421,431.262,12.248625,0.937254473204913,0.934280436860015,0.390454216816304
4,10.25,-4.55334,-2.765715,192.613,279.3535,4.60606,0.377313,101.968,77.61,16.2775,9.42944729723606,20.61,15.2800666666667,15.2000666666667,17.7134,17.4500666666667,18.9667333333333,20.4683333333333,18.76,16.515,672.052665240293,851.277804070043,331.629315488329,66.7734098939929,420.676226414455,1766.98450536352,55.7723987996289,2039.64387742105,429.009,12.2229,0.939212968394283,1.03726081580285,0.426880545351976
4,10.75,-4.62302,-4.6125,203.71675,305.93,5.15333,0.403413,101.948,75.115,16.58,9.70164231088772,20.691,15.2934,15.2600666666667,18.2467333333333,18.3967333333333,19.7834,19.5366666666667,18.4633333333333,16.5,717.618134828822,902.035021296734,331.227992997665,70.881183745583,424.951175491281,1876.04290822408,63.2358464343383,2034.4307191579,427.715,12.3001,1.03487197275798,1.04188770988048,0.452060836613835
4,11.25,-4.4153175,-5.065,206.36275,318.917,5.6074625,0.43599425,101.93025,73.5825,16.97,10.1381956013636,20.92575,15.3150666666667,15.6217333333333,19.0084,19.1292333333333,20.6275666666666,19.5675,18.7316666666667,17.19,745.367426048139,935.044959772835,328.27635465188,74.768109540636,429.968907358365,1940.70321811681,70.3943420214668,2029.21756089474,426.426,12.5162,1.06415335923009,1.09064416950947,0.481348314688867
4,11.75,-4.2959825,-3.941515,212.456,326.2005,5.853835,0.4662325,101.9145,72.45,17.47,10.6728917458479,21.262,15.2967333333333,15.8334,19.5600666666667,19.8150666666667,21.3684,19.7183333333334,18.5341666666666,17.29,762.773094391056,956.933270231898,328.334278907953,76.8992932862191,434.667663386194,1991.06078665077,72.3334579786971,2024.00440263158,423.098,12.591075,1.14396463644788,1.13378361805783,0.513105471264656
4,12.25,-4.199605,-3.78,209.402,336.667,6.39847,0.486392,101.907,72.09,17.93,10.3176472753135,21.403,15.2934,16.0850666666667,19.6984,20.1909,21.3859,19.5916666666667,18.6375,17.5608333333333,767.329296688977,966.871746332229,329.743139530499,78.2464664310954,436.821748732162,2007.74731823599,72.4791801569516,2018.79124436842,422.4115,12.69415,1.15014346931155,1.16554279200723,0.53741603995415
4,12.75,-4.05403,-5.6250925,205.4065,325.297,6.63336,0.510185,101.889,72.275,17.765,9.85601697102836,21.524,15.3000666666667,16.3034,20.1300666666667,20.5534,21.6700666666667,20.17,19.865,18.41,752.292674390863,954.212020823474,331.933007424519,77.6833038869258,437.550899650707,1973.77830750894,66.9909667055691,2013.57808610526,421.1015,12.7864,1.22113881274817,1.16935024693203,0.55209962869033
4,13.25,-4.03815,-5.82,194.9375,319.73,7.017,0.534324,101.879,71.9475,18.015,10.4290354396601,21.378,15.2834,16.4767333333333,20.3534,20.8534,22.0067333333333,20.41,20.1033333333333,18.7866666666667,732.109405633055,927.827733080928,332.634238483771,77.6501766784452,438.19252743255,1924.3146603099,62.2798072184022,2008.36492784211,419.76475,12.773175,1.25734641209175,1.15112987972687,0.577153359168947
4,13.75,-3.9060025,-6.03,189.544,304.22,7.1373825,0.54727975,101.8695,71.8275,18.3275,10.7003250552241,21.39675,15.2742333333334,16.6642333333333,20.4509,20.9117333333333,21.7242333333333,20.785,20.17625,18.7575,693.157328507461,884.406057737814,329.630760164769,75.5962897526502,434.936544992591,1829.85697258641,56.1306750116222,2003.15176957895,419.7325,13.00545,1.27690934362134,1.17277125657203,0.594221529422061
4,14.25,-3.4109825,-8.3097425,170.937,290.004,7.2748475,0.5561415,101.855,71.6175,18.0675,10.56073689987,21.31675,15.2559,16.8300666666667,20.4567333333333,20.9117333333334,21.4517333333333,20.4291666666667,19.96875,18.6416666666667,646.785943214347,827.969711310932,333.671530835019,73.4540636042403,434.230809515048,1708.58164481525,51.0132057237313,1997.93861131579,419.0515,12.80195,1.2938481210858,1.2088630513476,0.605265714621108
4,14.75,-3.1706225,-6.23,147.88625,258.8225,7.2348,0.545901,101.835,71.7225,17.925,10.0141902313914,21.223,15.2567333333333,17.0067333333333,20.3034,20.6967333333333,21.0967333333333,20.4833333333333,19.84,18.4833333333333,576.184402968724,755.324183625178,333.249798033533,70.2296819787986,430.121740669074,1564.95828367104,44.3702259726232,1992.72545305263,418.933,12.929925,1.31622186579619,1.17159720040635,0.603512220257386
4,15.25,-2.75145,-4.28,124.0665,241.374,7.17875,0.528733,101.82,72.6475,17.4775,9.81599498373582,21.052,15.2567333333333,17.1734,20.0200666666667,20.1234,20.4134,20.51,19.7,17.9666666666667,501.702200395444,679.720776147657,333.41622689021,65.7243816254417,426.309761993251,1394.81525625745,38.9308340117971,1987.51229478947,418.724,12.8355,1.26961805280171,1.15782554817209,0.581482587873446
4,15.75,-2.055225,-4.84,96.97675,197.27375,6.8844,0.519408,101.809,72.845,17.2675,9.33386245435015,20.84,15.2567333333333,17.3067333333333,19.5500666666667,19.7100666666667,19.8000666666667,20.4766666666667,19.9683333333333,18.12,408.739226790335,577.141504969238,331.15813499428,61.0313604240283,420.123180043798,1150.17878426698,30.5487559730825,1982.29913652632,418.70575,12.6081,1.24283546779129,1.09888579934404,0.563331163703909
4,16.25,-1.3398775,-2.59,72.58515,174.5895,6.8602775,0.50449825,101.81375,73.865,17,8.59866850433789,20.58275,15.2325666666667,17.3867333333333,19.1142333333333,19.2467333333334,19.1509,20.3316666666667,19.995,18.1225,318.906268288674,472.195929957406,329.604774549325,53.9642226148409,415.406497558668,937.395709177592,23.1450080959557,1977.08597826316,418.5655,12.5728,1.22907381176825,1.10502759383988,0.554958258145584
4,16.75,-0.557743,-0.906,50.3038,138.227,6.82117,0.49049,101.822,74.8875,16.7725,8.14336459322489,20.423,15.2267333333333,17.4034,18.6534,18.7100666666667,18.4334,20.85,20.43,18.8033333333333,211.838967491154,356.519167061051,330.799222515927,44.202738515901,409.245896263108,715.137067938021,14.9744357585172,1971.87282,417.8925,12.45325,1.22877174446681,1.05215017939456,0.534984111913616
4,17.25,0.79007625,-1.19,25.8623,103.41525,6.56519,0.467188,101.835,75.555,16.445,7.10922479323411,20.387,15.2300666666667,17.4000666666667,18.1234,18.0234,17.7734,20.8833333333333,20.45875,19.2433333333333,122.476534803994,246.320397539044,331.150725343413,35.6117491166078,403.087555040811,502.979737783075,8.71264747149217,1971.16,417.39575,12.4137,1.19342783610908,0.990492806637181,0.519102109415864
4,17.75,1.26748,3.2,9.24046,83.28465,6.21147,0.447722,101.831,76.93,16.12,5.8934600798192,20.128,15.2400666666667,17.3400666666667,17.6334,17.5467333333333,17.0134,20.32,20.4775,19.45,47.0837975576828,150.047326076668,329.669025307864,25.4416961130742,396.579049896441,286.948748510132,3.58972698699389,1972.0310945,417.26575,12.3821,1.15996982719379,0.933971091629714,0.493809679937524
4,18.25,1.3596175,3.785,0.9430595,66.4595,5.9363025,0.426863,101.84575,78.6625,15.595,5.28203422156953,19.92375,15.2459,17.3017333333334,16.9942333333333,17.0475666666667,16.4967333333333,19.7333333333334,20.3033333333333,19.7258333333333,-17.4576508613211,65.3336488405112,329.69559472498,11.1638692579506,390.3475966008,124.433849821216,-2.37869676331781,1990.065,417.8315,12.298,1.08578761066937,0.924025701294944,0.471918347150386
4,18.75,1.4783575,3.83672,-2.16821,53.401025,5.7728775,0.40365625,101.86525,79.92,15.0275,4.84053911924203,19.90025,15.2517333333334,17.2284,16.4184,16.4917333333334,15.9550666666667,18.8275,19.57,19.515,-58.1029842659753,9.07477520113583,328.356027473831,2.29681978798587,385.156756264103,22.7056019070322,-5.49128111276908,2001.0175,418.10925,12.1249,1.05843068527386,0.883260387885068,0.455392252533525
