DOY2,HR2,USTAR,FC,H,LE,CO2,H2O,TA,G,TS,NETRAD,RH,VPD,WS,SW_IN,PA,PPFD_IN
1,5.25,0.2412304,0.391949201,-1.430040925,5.51316255,392.2401111,4.01490206325,-4.51344495,-4.168420875,-0.16891,-6.80980296,89.652,1.08190487125,4.322879375,0,98.9465,0
1,5.75,0.2437831,0.400099501,-1.217371,5.81052055,392.22806805,3.946426927,-4.3932,-4.191,-0.1768425,-6.72545,89.88575,1.0126688165,3.83853645,0,98.957,0
1,6.25,0.2371655,0.432758816,-0.67845745,4.80433295,393.3790103,3.9188576775,-4.211425,-4.1826,-0.1836030945,-5.537575,90.1555,1.044253715,3.94482865,0,98.895545475,0
1,6.75,0.2537012,0.425075405,-0.36579225,5.3475056,393.546306375,3.70174563975,-4.2362,-4.31674520025,-0.193682944,-5.638175,90.6705,0.99753587525,3.911578325,0,98.98675,0
1,7.25,0.2357787,0.527010319,-1.286859775,3.98451455,395.647644225,3.820471424,-3.942725,-3.95275,-0.187664726,-5.72185,91.61825,1.07655582375,3.835248,0.16896684375,99.01225,0.870565
1,7.75,0.2437702,0.381671505,-0.7771855,3.738590325,396.0863377,3.749885727,-4.071547175,-3.88125,-0.1859329815,-5.680625,91.2805,1.07913719,3.9770347,8.09085,99.00125,19.24975
1,8.25,0.251232675,0.441595419,-1.09088455,3.814540475,397.196450325,3.978760467,-4.1209,-3.73925,-0.1865821775,1.1932325,91.82475,1.1374158195,4.2341083,54.34625,99.006383625,93.566
1,8.75,0.24214025,0.5017089805,0.8134413,5.208027025,394.93846955,3.865793026,-4.367415725,-1.73942993325,-0.189713708,9.12775,90.67025,1.282337019,3.898824125,119.48081975,99.003,200.3625
1,9.25,0.246728475,0.384283932,4.605929025,6.4153109,395.91064705,4.0772429585,-3.893725,-0.186505125,-0.17870090125,27.59865,89.4405,1.185352907,4.07078195,203.025,99.0191193,341.9275
1,9.75,0.271333725,0.47468647225,6.47512295,8.67216935,396.1755365,4.11267515175,-3.49775,0.531540375,-0.1720151805,47.85175,88.49975,1.2615078065,4.242580775,274.74074625,99.0985718,479.92
1,10.25,0.2636442,0.434058283,7.364096675,8.37393215,395.420903425,4.27167904,-3.186675,1.10655,-0.15510047275,59,86.56425,1.3262101595,4.31264715,342.2575,99.0967322,605.7725
1,10.75,0.26968275,0.4585321465,8.8781738,10.81432,394.2183502,4.241319272,-2.4414,3.556213,-0.0752575,75.846,85.1845,1.34626927075,4.32483795,390.9019725,99.0795548,710.855
1,11.25,0.2468244,0.450472843,10.270300525,12.185759175,392.7579927,4.402536445,-1.8298,4.23251675,-0.061800942,90.35025,85.022,1.46629510475,4.3869996,414.19,99.0441925,785.3625
1,11.75,0.2647914,0.488770836,11.5641394,13.08885005,393.69585045,4.239105029,-1.98333575,7.513673625,-0.0602999495,94.17145045,83.3165,1.4917167755,4.42222705,438.9625,99.03566675,818.9225
1,12.25,0.2569597,0.453472049,11.10721395,13.758081,393.06903415,4.5175391,-1.5091,7.451521125,-0.056669065,85.27275,81.8445,1.584801709,4.61032595,444.9075,99.0165,842.2575
1,12.75,0.2474823,0.3984828215,14.9607992,14.6947241,391.816603175,4.56715841475,-1.084625,7.3546,-0.0882,84.5135,81.809,1.76945613225,4.4869729,442.49589275,99.005115375,829.54
1,13.25,0.2835165,0.452840458,10.078847625,17.379001125,392.0708198,4.5708383,-0.94393,7.415832875,-0.0401475,71.411,82.5265,1.84666111225,4.602513,408.7675,98.97206,783.105
1,13.75,0.286527625,0.395385985,9.3696796,16.922929775,391.5735611,4.685616467,-1.174155,6.180618875,-0.040538077,59.77031725,82.511,1.9325262315,4.561313625,370.67,98.90556,689.5125
1,14.25,0.2770731,0.438038326,6.5857143,15.6076806,391.91642235,4.692014057,-0.83491,5.77669424975,-0.0644632965,46.87502,81.748,1.9633010355,4.7125195,332.947354275,98.953753575,610.2825
1,14.75,0.2754845,0.419578183,8.63903865,14.52148435,391.49513125,4.3864053635,-0.827475,4.73132552525,-0.0517523815,32.109,81.306,2.066439118,4.863105,264.91,98.95036175,504.37
1,15.25,0.263774575,0.382618891,5.512845,13.04247745,391.7703592,4.57802390325,-0.20121,4.00030126675,-0.06651671775,16.76225,81.436,2.14868251,4.629524,196.5475,98.9607315,358.2925
1,15.75,0.268228375,0.4600243795,1.334148925,11.7681291,391.30952135,4.767773797,-0.406485,1.661822055,-0.05795173275,6.004425,81.58925,2.126368129,4.65062735,128.30273775,98.960762025,223.96
1,16.25,0.25474175,0.463413085,-2.010549075,8.96573605,391.4289937,4.646938843,-0.769372125,0.78308579925,-0.09277987425,-2.023625,81.422,2.077579688,4.231893,62.386,98.963195775,104.1925
1,16.75,0.248423,0.488098424,-2.809799525,7.407064325,392.30477515,4.5069655335,-0.84115,-0.33637149325,-0.0929009945,-7.852325,82.887,1.902450332,4.3256706,18.71425,98.949666275,30.203
1,17.25,0.2447668,0.4483735115,-2.9439515,5.81602825,392.222206925,4.52798530325,-1.096,-0.959116,-0.09128875,-8.63165,84.92675,1.7156658875,4.07925675,1.624275,98.9653854,2.690775
1,17.75,0.246707975,0.473409684,-3.9942995,5.2017323,392.4498876,4.538100973,-1.387075,-2.96106625,-0.09006297375,-8.226125,85.3625,1.63113658625,4.18392865,0,98.980153975,0.0041325
1,18.25,0.2515367,0.3832486675,-3.14687585,4.5438871,392.68442555,4.5529317365,-1.17325,-3.82975,-0.096214376,-8.6127569375,86.1405,1.57180162025,3.881327775,0,98.9728631,0
1,18.75,0.252247475,0.41622315475,-2.9842749,5.118351325,392.889417475,4.70104373975,-1.3698,-3.439537625,-0.0998415235,-7.80695,86.36075,1.5882718185,4.0221634,0,98.9602127,0
1,19.25,0.2296386,0.4612858605,-2.7120179,4.45947335,394.42198165,4.718309065,-1.4474,-3.640462375,-0.0980009215,-7.8197230195,87.2565,1.55945314,4.0955399,0,98.96681215,0
1,19.75,0.240245475,0.445059531,-3.03422255,5.121512375,394.1284729,4.52454694075,-1.9889,-3.6886,-0.10375304025,-7.2232571445,87.3635,1.463814858,4.0341363,0,98.95992665,0
1,20.25,0.25180055,0.380126432,-2.6448,4.344238025,394.3393237,4.564665886,-2.3726,-3.668,-0.10344032875,-6.881475,87.933,1.49863672,4.13716685,0,98.970932,0
1,20.75,0.239079025,0.361628303,-2.194956625,4.3904457,393.8406528,4.3340131425,-1.8535,-3.7665,-0.10300733225,-6.7642921445,88.44225,1.5269467585,4.10112255,0,98.93512,0
1,21.25,0.252471875,0.40236534775,-1.0935572,6.3483796,393.84477995,4.448115479,-2.623687925,-3.847,-0.10452182875,-6.6030998815,89.06775,1.530141595,4.2861055,0,98.921908075,0
1,21.75,0.2524469,0.39310919625,-1.516227,7.6453193,392.88339395,4.55761280675,-2.718025,-3.65899149975,-0.10720632975,-5.2799,88.73,1.438840161,4.386934,0,98.90587,0
1,22.25,0.267317625,0.390352988,-1.089791175,8.278318,392.6804517,4.415362659,-2.56855,-3.68746837475,-0.11187637525,-6.0928,88.34125,1.34728651275,4.2728634,0,98.888092,0
1,22.75,0.23572445,0.491167933,-0.700596025,6.167410275,393.6842514,4.41423503,-2.95005,-3.7205,-0.12226824475,-5.902475,88.528,1.3596136315,4.0471886,0,98.9423827,0
1,23.25,0.237513625,0.4351304,-0.772962275,7.7794881,393.454565,4.441881204,-2.72865,-3.658141125,-0.13243538375,-5.9653,88.60575,1.33589983425,3.99493775,0,98.91337585,0
1,23.75,0.226387125,0.42267717425,-2.60317925,7.1040244,392.607145975,4.4044498935,-2.6380815,-3.67475,-0.138356117,-6.1759,89.4095,1.31980094225,4.229059,0,98.90871345,0
2,0.25,0.21418795,0.184980156,-2.24296425,3.9496342,392.3791018,4.27149808825,-1.71105,-0.096355625,-1.6138875,-13.132,95.5065,0.86497332675,3.84212525,0,99.0177097,0
2,0.75,0.2274646,0.212322259,-1.6429954,3.043373,393.9605893,4.2038158865,-1.365175,0.256995375,-1.73825,-11.99725,95.8145,0.85666154025,3.71167,0,99.023675925,0
2,1.25,0.212626525,0.218782175,-1.1083319,3.2413297,393.9060565,4.2542434655,-1.812725,0.3223855,-1.8565,-13.3101262825,96.00275,0.942949453,3.728096575,0,99.0412159,0
2,1.75,0.2105227,0.265440526,-2.5851851,2.61751325,393.0152184,4.0980624455,-2.00557925,-0.387641875,-1.952,-12.61723955,96.0305,0.766489997,3.5690815,0,99.03733445,0
2,2.25,0.2084174,0.2536778545,-1.6108279,3.328669725,392.6794883,3.92163587025,-2.719,-0.523417875,-1.95475,-9.98823309,96.34775,0.80635490725,3.935212325,0,99.0469055,0
2,2.75,0.20468315,0.1899340175,-1.9603375,3.10079,392.373515675,3.90926355975,-2.3805,-0.3959755,-1.92535,-10.20925,96.138,0.831816943,3.804992875,0,99.04859735,0
2,3.25,0.205561825,0.24517008725,-3.002779175,2.891846,394.2308274,3.832713953,-2.7678,-0.58930124175,-1.89435,-9.83782705,96.4735,0.77096658175,3.67866345,0,99.032495525,0
2,3.75,0.2066829,0.16148032125,-2.0956087,2.81159005,393.1382325,3.83746437275,-2.7636692,-0.87570852525,-1.917525,-9.3574056,96.785,0.77142144075,3.5757105,0,99.041234975,0
2,4.25,0.1859595,0.162529641,-1.495812075,3.00713475,393.1503232,3.63163720875,-2.474,-1.195456125,-1.9413375,-9.2562596,96.65275,0.77295515,3.66585515,0,99.062580125,0
2,4.75,0.20024195,0.2803131875,-1.6874989,2.65622575,394.1813273,3.6510915235,-2.5754,-0.891495125,-1.99633408325,-9.88196598,96.44875,0.839709752,3.695375125,0,99.0730286,0
2,5.25,0.208992225,0.209608799,-1.568535,3.843876475,393.0106315,3.544646174,-2.935,-0.88116525,-2.0258,-9.547037975,96.27975,0.7684500675,3.64513425,0,99.0843506,0
2,5.75,0.20845895,0.237007722,-2.28552465,3.1606379,394.379880175,3.535368981,-3.0402,-0.897138375,-2.01587100025,-9.552306,96.9385,0.8381877325,3.679464575,0,99.0849991,0
2,6.25,0.209286825,0.250345731,-2.0377601,3.606881375,395.2598628,3.51064701075,-2.60095,-0.865764875,-2.0213845,-9.434275,96.50125,0.791325709,3.35462115,0,99.090605,0
2,6.75,0.210913475,0.20765563,-1.9829506,3.2811531,395.66162105,3.498768172,-2.6109,-0.74365775,-2.035725,-8.5288968575,96.95525,0.703358676,3.46634255,0.4501,99.100647525,1.662175
2,7.25,0.2119608,0.402427146,-1.257445675,2.9302568,396.7270069,3.48462104,-2.6527,-1.338651875,-2.046375,-8.523725,96.3965,0.6951884025,3.42435405,14.57225,99.09412,30.53925
2,7.75,0.20556655,0.253086518,-0.4897601,3.420390275,396.830731,3.4230584675,-2.969,-1.16175383325,-2.064298375,-2.887525,95.22275,0.726788878,3.53291425,66.765,99.12338,108.465
2,8.25,0.224028925,0.313387005,-0.17488472,5.67872465,396.91841865,3.44286514475,-2.873725,-0.76320575,-2.057334875,6.1501775,94.059,0.738257256,3.61067315,149.23632025,99.1225842,251.0925
2,8.75,0.23117135,0.1927134595,3.5462586,8.983182675,396.489667,3.66477489,-2.56275,-0.053953625,-2.05406337525,24.16375,92.80225,0.794935785,3.813825,238.2075,99.14253995,402.5725
2,9.25,0.240221725,0.1661859055,7.37521975,14.01369525,396.8069818,3.823555056,-1.858,1.644875,-2.045634875,48.3705,92.018,0.892202355,4.067836,332.7887615,99.1257248,590.59
2,9.75,0.26181775,0.1853311375,15.629735475,16.4178085,395.06503525,3.662818185,-1.601075,2.145875,-2.003870875,72.05525,89.6525,1.039707935,4.437013625,404.232187725,99.165660875,754.125
2,10.25,0.2675658,0.08840996125,18.1579933,17.6099987,395.27809195,3.8690155895,-1.3273,3.4601,-1.902475,84.71075,88.399,1.1811560645,4.52711505,475.137192575,99.1330566,883.625
2,10.75,0.261132875,0.08187833075,20.01237465,26.137794475,395.6223463,3.9979961815,-0.9203775,4.893012625,-1.88425,98.95455,87.73575,1.37313231,4.592406225,531.07085675,99.137,979.9925
2,11.25,0.282603175,0.1132395965,28.659183525,28.57219675,395.008391625,4.007546415,-0.489004825,6.126822417,-1.768075,104.6775,85.775,1.4954253,4.45503275,559.624897,99.129666025,1041.0225
2,11.75,0.2959207,0.11849994925,30.472307225,29.5675306,392.9011853,3.74403101,-0.2698683,8.05945941675,-1.62877350025,124.09,84.6405,1.67643883,4.6713202,579.2625,99.1089268,1135.825
2,12.25,0.285521375,0.24303379025,24.8291043,30.913588425,393.393044875,3.9240807375,-0.168635,9.721006333,-1.52473325,111.1675,83.4095,1.760033396,4.493294525,586.7725,99.101480475,1149.875
2,12.75,0.293173825,0.215879351,27.189309375,30.77177,392.6180917,4.061561917,0.096898,10.80316375,-1.48797625025,108.385,82.35925,1.855451842,4.435398775,578.070511175,99.0518265,1159.725
2,13.25,0.2850866,0.195980837,27.3197422,30.49952315,392.648730825,4.3984866195,0.67947,12.0111858175,-1.47154412525,102.359125,82.08725,1.9623881755,4.3798366,547.65,98.991146525,1128.925
2,13.75,0.26567645,0.18142007,20.54859925,29.2082529,392.334523125,4.459856878,0.327,10.712025415,-1.423,93.3985,82.34925,1.99289007575,4.4978628,530.104940075,98.9274368,1090.875
2,14.25,0.26892665,0.168263976,17.22101425,26.930599675,392.78555085,4.339811837,0.6371175,10.6174713,-1.339,79.668625,81.541,2.1374734445,4.4418516,477.887473475,98.9179916,999.3425
2,14.75,0.253909875,0.1550005665,14.17028,22.561478625,392.53882475,4.43898789475,1.3264,9.2417468915,-1.29065,61.68265,80.54275,2.2104978375,4.51475125,408.06800525,98.8785,846.7675
2,15.25,0.27200325,0.27531749625,10.16140045,22.16842935,392.613878775,4.1670009135,1.11489,8.81730305,-1.2074875,49.39,81.214,2.1900424825,4.525291,328.9975,98.902255125,695.935
2,15.75,0.26023235,0.2609919495,4.4473863,20.28243995,392.271169575,4.34506109125,1.0598,6.11176075,-1.1941,25.38175,83.169,2.186938754,4.4363455,251.9525,98.875,564.215
2,16.25,0.23855505,0.266416827,1.5516977,15.266512875,391.81265295,4.31420760375,0.9796,5.48178450025,-1.188,11.671,84.36125,2.107655207,4.171168,165.8896195,98.892872625,367.295
2,16.75,0.242737475,0.20158408,-0.669879725,14.194425,392.1397896,4.581023993,0.96844875,3.95476875,-1.20675,-2.01015,85.491,1.857262718,4.26795795,92.10175,98.894598325,232.8
2,17.25,0.236442325,0.2019072455,-2.963303875,11.1490879,392.4075385,4.534688427,0.845275,3.619632375,-1.2459375,-6.2337,86.7895,1.6907469195,3.92602125,34.2375,98.905337375,70.506
2,17.75,0.21057475,0.203567298,-4.1171085,8.9632807,393.5465184,4.41994668125,0.70014,2.6500705,-1.2725125,-9.912075,88.24275,1.590988426,3.708596575,5.19168801975,98.921754225,13.336
2,18.25,0.1947555,0.223025598,-5.284644625,7.376780475,393.611679875,4.394313053,0.66639,1.454368375,-1.2755,-9.913281625,89.1655,1.395772188,3.7132633,0,98.92981,0.37139
2,18.75,0.2216893,0.221471822,-4.496303125,5.4955294,393.8606406,4.287138762,0.53375,1.6649035,-1.2913125,-11.4906701575,89.055,1.233737266,3.536164475,0,98.98146375,0
2,19.25,0.211802225,0.203074612,-3.5731251,4.3479998,394.399045925,4.294012331,0.446876275,2.4465525,-1.2848375,-10.814,89.9055,1.3560825765,3.5199764,0,98.956,0
2,19.75,0.202170775,0.2058135845,-3.086344,3.9422839,395.28443025,4.1926406605,-0.16554,1.873941125,-1.2926375,-11.52613099,90.58625,1.173014985,3.46093095,0,98.955,0
2,20.25,0.216843675,0.25592981025,-3.586253575,4.19162425,395.75011315,4.194024599,-0.509202375,1.51419,-1.318,-14.149,91.61175,1.235112213,3.413237,0,98.9403896,0
2,20.75,0.235335625,0.204746003,-2.802818475,3.520844875,394.734106675,4.017381535,-0.9309853,1.94841425,-1.3705,-15.052250225,92.93375,1.1239355415,3.437118,0,98.9315605,0
2,21.25,0.25414895,0.224998753,-3.10542345,3.804761275,394.70713705,3.9010281435,-1.1414,0.69500975,-1.3921125,-13.69725,94.19075,1.1184424955,3.7222836,0,98.9605255,0
2,21.75,0.234976375,0.2009094,-2.3462381,3.45154135,394.940752575,4.03430324375,-1.0967,1.074216625,-1.368725,-14.97798875,94.945,1.097589538,3.669886175,0,98.982572575,0
2,22.25,0.2283955,0.2107551875,-3.897635375,3.7221072,394.4492236,3.914430895,-1.2764,1.3360701875,-1.4014625,-11.7785,96.2,1.05845530075,3.6491267,0,98.9690323,0
2,22.75,0.2126346,0.211543622,-2.630418875,3.687723,393.9352103,4.0993203305,-1.34205,0.499330375,-1.433975,-12.7543409,96.0765,1.02133227825,3.60698285,0,98.98135755,0
2,23.25,0.214025675,0.226162263,-2.266198,3.813545725,394.4555249,4.094141846,-1.4535,0.355548,-1.49475,-12.8955,95.99075,1.028992403,3.6270908,0,98.9673978,0
2,23.75,0.202350625,0.2638700535,-2.251586125,3.850942325,394.1013356,4.432677703,-1.602,0.817332625,-1.535309125,-13.98730175,95.7915,0.9088041835,3.685542825,0,98.9449234,0
3,0.25,0.2465991,0.531645311,-2.5153604,7.5174518,391.46895575,6.0215478695,5.064425,4.970729042,-0.043,-12.922007,88.3015,2.3621933345,3.7434848,0,98.906597225,0
3,0.75,0.2391787,0.4129388815,-2.693198325,9.0153394,391.6442756,6.03705694,4.9363,4.94745210575,-0.04325,-11.6638125,89.68475,2.3502381,3.993059,0,98.9056719,0
3,1.25,0.2381039,0.530636127,-2.03204215,6.403682925,391.9053285,5.846717234,4.36765,5.1034517,-0.04425,-15.1775,89.79575,2.1993037075,3.68482875,0,98.91661305,0
3,1.75,0.2091518,0.487499717,-2.646489925,5.37953185,392.109638275,5.6727067735,4.16105,5.0912055875,-0.04525,-13.797,89.69225,2.164919266,3.74753475,0,98.9202225,0
3,2.25,0.2214428,0.5014633175,-2.01844635,7.68807625,392.2013788,5.9560391745,4.0227,5.2378515875,-0.05175,-11.70575,89.751,2.05512867,3.8500355,0,98.91907545,0
3,2.75,0.2240088,0.45019605425,-2.0763321,5.27225825,392.394716,6.0346016675,3.8043,5.19071135725,-0.045,-13.538325,89.93425,1.87687611625,3.72107685,0,98.8976165,0
3,3.25,0.2147576,0.41214859975,-1.7077862,4.709687475,392.669004325,5.035035095,3.8043,4.4589195,-0.05025,-10.04925,90.73725,1.9773724415,3.68458,0,98.882,0
3,3.75,0.2240033,0.310644064,-2.075624,4.7559536,392.468009025,5.871932014,3.24375,4.83616441,-0.05025,-9.94285,91.768,1.8214206375,3.857394,0,98.9270184,0
3,4.25,0.2267637,0.3802077335,-2.176261425,5.489570875,392.4006843,5.190172554,2.9194,4.4125836125,-0.0507175,-10.44275,91.07475,1.652531846,3.73126515,0,98.889,0
3,4.75,0.2271282,0.23528234475,-1.92076255,4.9472551,392.4831801,5.2339363215,3.0284,4.0524920625,-0.0537125,-12.33775,91.22875,1.72081383275,3.959345,0,98.90525,0
3,5.25,0.2389152,0.47452154425,-2.33828585,4.68519,392.016082,5.275031615,3.2195276,3.7535266875,-0.05475,-12.58875,92.12775,1.547179654,3.927036,0,98.932255,0
3,5.75,0.2149142,0.54058612125,-1.959242,4.818396,391.912179275,5.35500217,2.53292145,4.0292163625,-0.0565,-11.23325,92.89575,1.4308601745,3.892,0.0896525,98.9731012,0.555395
3,6.25,0.200961325,0.421673659,-2.646556,3.6437315,392.833019925,5.87506837,2.6218,3.71017281675,-0.058,-7.55946255,93.1235,1.572713913,3.899424,7.650475,98.96561,15.558
3,6.75,0.203629,0.429436217,-1.9813568,6.36512735,392.836413275,5.01497948075,2.8049,5.41355721175,-0.042,-1.91765,92.47425,1.71971509375,3.8674341,51.53825,98.95631,75.39925
3,7.25,0.2277877,0.512382356,0.4592357,7.9324453,394.42881915,5.652631374,2.99795,6.40984188325,-0.0455,26.684755,91.57675,1.59185971,3.90993785,138.65164875,98.9815225,208.645
3,7.75,0.2370591,0.61889499925,6.09736575,15.285261975,393.34536,5.961840275,3.343925,6.297875,-0.015510607,67.77275,89.98375,1.739013407,4.34622995,240.976675425,98.9851874,363.3475
3,8.25,0.2506372,0.3461877765,13.7523404,22.156525,392.2781301,5.769135121,3.3171,6.001082725,0.0070204765,120.4725,89.02175,1.98086718375,4.5401,339.051865775,98.97588,545.2825
3,8.75,0.2485883,0.330250595,25.191994125,28.7365,392.3458889,5.78129018925,3.635,6.682567525,0.00775299075,175.805,87.8495,2.100872692,4.575494025,421.7949665,98.955365,695.3325
3,9.25,0.2783992,0.36424328175,39.51546,36.37585655,391.8632024,6.33472875875,3.910568525,11.42316299,0.045475,230.56,86.74875,2.303825895,4.76792205,512.296540925,98.957781275,937.678999625
3,9.75,0.2814703,0.431853952,50.6127014,45.3794594,391.08163875,6.41060201075,4.6089,16.2845888325,0.05925,289,85.2125,2.58249506775,4.843047,575.19663175,98.9342346,999.95
3,10.25,0.2905227,0.454105908,63.514052675,51.29164385,391.21067845,6.549167561,4.9541,14.9775695,0.07325,328.3,83.18275,2.6687273405,4.9939,644.2925,98.9302444,1149.3
3,10.75,0.2982327,0.4122360815,95.17902,58.7545715,391.079651475,6.6494870035,5.804725,20.3680535,0.07375,343.2025,80.99,2.94292156375,4.616756,687.3825,98.94798,1246.875
3,11.25,0.2894896,0.60173466375,72.42216,65.7617686,391.986891575,6.680597639,6.62965,20.40460767,0.07,379.6661225,79.92575,3.144544536,4.6414571,733.33,98.90586,1308.875
3,11.75,0.2872389,0.523012813,57.18708805,69.81313,390.6486197,6.5356376145,6.9251,17.8402854975,0.26306055475,394.295,79.5355,3.377768317,4.9394517,758.2175,98.945,1381.075
3,12.25,0.295407,0.5635545415,59.2969723,69.0731325,390.35921745,6.277593552,7.052125,22.62125,0.31134081325,382.8375,78.39525,3.857025936,4.90942885,747.066993,98.927,1397.25
3,12.75,0.3050026,0.5326522285,72.879634,62.695898675,389.4694395,6.643748974,7.3353,21.296507455,0.55037125,390.0431775,77.409,4.019862391,5.3142967,723.205579,98.88633,1342.675
3,13.25,0.3040071,0.636152852,65.22933015,74.330516125,389.2904725,6.332246789,7.5107,20.8759679175,0.89755307475,354.9575,77.748,4.17055322,5.31651465,697.535,98.83513,1367.225
3,13.75,0.3101415,0.578242431,54.815979,71.47897,389.072840175,6.184001625,7.6035,20.4007008825,1.18491261275,338.595,77.84625,4.220262773,5.2515898,667.33,98.822015,1329.6
3,14.25,0.3083264,0.586920286,50.0582902,66.41933785,389.2877553,6.192073507,7.9928,20.5945,1.24876782525,320.4097025,77.56825,4.381252512,5.1564455,606.9325,98.847345,1205
3,14.75,0.320101875,0.550168953,49.896545375,66.8375225,388.8677272,6.278774248,8.05655,19.3686852525,1.16668147475,276.1425,77.398,4.502837907,5.38956405,541.545,98.8756825,1044.775
3,15.25,0.307572225,0.482365121,42.209836875,61.2993779,389.8847156,6.22310171325,8.2316,16.23847549,1.4526625,218.03962,78.21325,4.58853055825,5.20146985,454.6875,98.8692525,896.185
3,15.75,0.321437875,0.55087663,24.0973835,59.83862,389.83386835,6.1185647035,8.0744,13.31525,1.439825,167.9,77.885,4.4664329605,4.864243,373.975149525,98.830707725,723.9
3,16.25,0.31540305,0.607257059,16.306198125,49.0303392,390.50195895,6.160061531,7.9032359,9.59608357525,1.42235,106.1087625,79.00775,4.4577447865,5.009166,297.2225,98.8503145,485.035
3,16.75,0.27444495,0.5661698605,1.2806324,45.125712175,390.18948915,6.4344131755,7.50318635,8.268425,1.33088688725,54.13875,79.21975,4.0874293245,4.804556925,205.715,98.848495,372.54
3,17.25,0.27593255,0.504989228,-0.5583774,35.5562477,390.394713325,6.28406839925,7.0218153,6.880647275,1.24823692075,20.13025,80.54225,4.0520478385,4.5707185,120.96620525,98.82123,200.7375
3,17.75,0.26095435,0.51200107675,-2.8367877,27.3695227,391.3154658,6.158679169,6.847335575,6.9728870375,1.183975,-2.865342,80.48075,3.809772152,4.3719105,45.83725,98.7944825,82.23175
3,18.25,0.2428065,0.55232498,-4.159659175,14.560122475,390.893463925,6.1681043,6.5488644,5.9562233,0.8674865375,-9.60925,82.8085,3.089274759,4.05357115,9.8805,98.8422575,18.59325
3,18.75,0.2448015,0.47016441775,-4.0685144,11.5828825,391.33705675,6.53258165675,6.30659655,4.5665825,0.55929934575,-12.07649755,83.4035,2.820256228,3.757528,0.1130118665,98.856506,0.91275
3,19.25,0.2440396,0.58286228575,-4.7371173,7.906076575,391.4964016,6.36132400625,6.1953082,4.394137275,0.41875953625,-13.68625,84.87375,2.518985815,4.06394395,0,98.897365,0
3,19.75,0.2167033,0.46303146575,-2.1928656,8.4810247,391.82284165,6.2739954425,5.878025,4.9891,0.275306055,-12.4193165,86.33125,2.4520641335,3.7998,0,98.927238025,0
3,20.25,0.2209813,0.50978115425,-3.6414836,7.49579905,391.8170336,6.095576303,5.36045,5.72842998225,0.1435,-13.498927725,86.68275,2.511983383,3.6614,0,98.91321,0
3,20.75,0.2012187,0.48167348925,-3.2190235,7.5125775,391.414151875,6.3621718575,5.395825,5.5412095125,0.0585,-13.34325,86.59325,2.6971948705,3.702808,0,98.97017,0
3,21.25,0.2168513,0.443639868,-3.1161385,7.352326,391.794915,6.1850856455,5.3641,5.49401106525,0.0331975,-14.4887629,86.951,2.31512648325,3.867726,0,98.968526075,0
3,21.75,0.2201847,0.446465586,-3.82951535,7.795523,392.3647811,6.2516152685,5.29035,4.42686114675,0.01857625,-11.59785,87.3265,2.2436054205,3.994257,0,98.95504635,0
3,22.25,0.246443,0.4678381905,-5.0500852,9.3181124,392.118149175,6.145904722,5.03944155,5.0779966785,0.01569875,-13.2104679,88.0355,2.300247,3.9424,0,98.9669113,0
3,22.75,0.2312249,0.46427775225,-3.1432831,8.377017,392.13726715,6.2140134645,5.04075345,5.49119048375,0.0127175,-15.5731504975,87.919,2.615105495,3.8781347,0,98.9298625,0
