DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,0.25,0.05073065195,-13.37,1.03640214125,-0.05325649305,-0.07222357035,-0.255451002,-79.4804775615,-17.173225,-1.9704985028,-6.890035296,-0.38655,-0.6742,-0.0384,24.4089249,77.280077,336.4087201,-84.2032,0,0,0,176,240.6,1.066898444,-0.4329296,0.268636604125,0.274341196125,0.099777827125,-12.0344765,0.0772564599,-0.1,-0.3,0.6,1.3,2.4
1,0.75,0.063815471675,-12.248,1.1277417295,-0.4954041982,-0.5080351699,-0.21833148225,-83.0954883585,-30.793279788,-1.5594158676,-12.53817037,-0.3789,-0.6524,-0.0372,21.452366488,77.264272,336.59316437,-84.5764,0,0,0,175.78,239.46,0.78285901845,-0.420664,0.2547186079,0.2612850942,0.079567337,-12.27025,0.0609410432,-0.1,-0.31,0.6,1.3,2.4
1,1.25,0.0485180375,-12.31,1.1935259257,-0.0816163849,-0.12963528055,-0.14201388925,-78.47484,-17.06960235675,-0.93301738565,-9.8833465412,-0.38445,-0.6366,-0.0328,20.754898852,77.2700725,336.5703885625,-83.3672,0,0,0,180.54,242.9,0.84193016075,-0.374153975,0.2418245432,0.24998576075,0.0761557862,-12.145,0.050739846,-0.1,-0.3,0.6,1.3,2.4
1,1.75,0.0365757985,-12.606,0.976838294325,-0.56229184125,-0.5486997315,-0.129413194325,-84.526232024,-27.69279892,-1.33199287455,-7.5701464056,-0.37955,-0.6514,-0.0342,20.042067642,77.2609725,336.975895435,-83.0608,0,0,0,180.22,241.76,0.8195417316,-0.35563595,0.3086635278,0.2705749142,0.0896029506,-12.3597,0.059295614525,-0.1,-0.3,0.6,1.3,2.4
1,2.25,0.064264761,-12.902,1.01168565,-0.61878008305,-0.620111,-0.21877762975,-122.156725,-19.717535,-0.9144151436,-7.5902039162,-0.3908,-0.6892,-0.0328,21.829047982,77.26942,336.5428326425,-83.9268,0,0,0,178.74,241.98,0.7820871529,-0.47901,0.3128090884,0.2928467658,0.088633997,-11.474175,0.068454651375,-0.1,-0.31,0.6,1.3,2.4
1,2.75,0.06162572,-12.984,0.889598,-1.862568499775,-2.74745025,-0.138592674175,-83.8051,-28.03791163,-1.1412206243,-12.640081198,-0.39,-0.6856,-0.0224,24.353379208,77.28902,336.44807829,-85.4568,0,0,0,176.4,241.24,0.785171179625,-0.465716875,0.29499188375,0.2529138045,0.10768153425,-11.465222,0.057618403,-0.1,-0.3,0.6,1.3,2.4
1,3.25,0.0681478006,-13.962,0.93988335,-0.4546457608,-0.8382551643,-0.3715378924,-70.231349026,-15.34627,-1.69597506165,-8.5645815564,-0.39195,-0.7042,-0.0316,21.971248936,77.290862,336.315666235,-85.6894,0,0,0,176.82,240.98,1.0270782806,-0.4032645,0.330799112925,0.299435829375,0.083058143175,-11.183196,0.0636708426,-0.1,-0.31,0.6,1.3,2.4
1,3.75,0.053220665,-14.03775,0.9744475248,-1.3163899946,-2.36217249755,-0.165055555425,-86.96913630975,-22.680125,-1.71143402475,-9.61918512665,-0.388,-0.688675,-0.031,21.761154449,77.27737475,336.419946885,-86.7584,0,0,0,175.1925,240.285,0.8510143208,-0.4017478,0.2987030754,0.29390689895,0.0952135769,-11.2338,0.056001978875,-0.1,-0.3,0.6,1.3,2.4
1,4.25,0.055902895,-13.8385,0.9408786,-1.491435702175,-1.58233,-0.4563870834,-82.631451825,-19.65838,-1.6247618592,-9.816614639375,-0.376375,-0.690675,-0.0319,20.1071036395,77.259578,336.62781145,-87.647425,0,0,0,175.1125,240.1075,1.0994179619,-0.40081325,0.30365928655,0.29012688835,0.10023079195,-11.875716,0.07521136335,-0.1,-0.3,0.6,1.3,2.4
1,4.75,0.0568739125,-13.46325,0.9510532904,-0.1028314476,-0.1300446622,-0.3497160244,-88.102145911,-28.06426702375,-1.3534525358,-7.32483749595,-0.379325,-0.69235,-0.039675,21.90106971775,77.2433115,336.63244554,-86.3614,0,0,0,175.08,238.9475,0.85071390135,-0.3548553,0.293061544725,0.262400817125,0.09552668525,-12.3196,0.087100759025,-0.1,-0.3,0.6,1.3,2.4
1,5.25,0.0635227025,-13.36175,1.0883206,-1.127306667,-1.1213107357,-0.156948871,-92.534886742,-18.6334358955,-2.064463376225,-5.881246659475,-0.389475,-0.698225,-0.025575,22.687856136,77.268363,336.70459772,-84.640675,0,0,0,176.165,238.4025,0.847429860125,-0.414912125,0.2869127771,0.2687083431,0.08609345415,-12.44352075,0.06910115295,-0.1,-0.3,0.6,1.3,2.4
1,5.75,0.04914142,-13.20325,1.05386125,-0.7670006897,-0.661089872075,-0.19857556075,-91.704318568,-20.4062875,-1.4744862198,-10.8195145765,-0.394475,-0.702675,-0.033025,22.42942428,77.2794255,336.312571925,-84.29175,0,0,0,179.46,240.1725,0.731044272875,-0.415891875,0.3313268454,0.28743256755,0.0879827066,-12.30789125,0.063733729375,-0.1,-0.3,0.6,1.3,2.4
1,6.25,0.0682072125,-13.2675,1.136261263,-0.3304415558,-0.34422971535,-0.408811207725,-79.4125710415,-14.91144,-2.28085535825,-9.8420603418,-0.38755,-0.70935,-0.042125,19.662841238,77.2917705,336.3790153125,-84.40285,0,0,0,178.8175,239.2675,0.5107562994,-0.43471865,0.331694299175,0.286956227075,0.094262272275,-12.3195,0.059128335,-0.1,-0.31125,0.6,1.3,2.4
1,6.75,0.07245216,-13.4105,1.19623525,-0.417577250275,-0.365568269125,-0.4183345324,-69.447958483,-23.4457425,-1.59609843475,-7.383169689325,-0.38155,-0.700675,-0.032675,19.94941704825,77.30034375,336.33990512,-82.31495,0,0,0,177.6,238.74,0.5334941321,-0.42548305,0.3154068968,0.2874987632,0.0798884018,-12.48214375,0.07560123325,-0.1,-0.3,0.6,1.3,2.4
1,7.25,0.0741803625,-13.469,1.220577141225,-0.9402815109,-1.0062954,-0.23660973475,-90.2401238435,-30.296892001,-1.84378447045,-11.65433443175,-0.3864,-0.690675,-0.027675,21.993254567,77.3150885,336.3608353,-81.130025,0,0,0,177.4,236.9825,0.591924008,-0.515867,0.33112677735,0.3244876313,0.09152647795,-12.68421925,0.082542332525,-0.1,-0.3,0.6,1.3,2.4
1,7.75,0.06039781,-13.53025,1.2712564151,-0.423563417625,-0.625439405375,-0.2201404984,-88.57793981,-39.34171,-1.59836524185,-8.708289348,-0.38265,-0.698,-0.0258,22.53307050725,77.32311,336.3664350675,-81.3168,0,0,0,177.955,239.23,0.7641827247,-0.45895065,0.31483054755,0.29062699815,0.09434986425,-12.556475,0.079439998125,-0.1,-0.3,0.6,1.3,2.4
1,8.25,0.052693105,-13.21525,1.3562689277,-1.6514555558,-2.4181125,-0.2963179673,-88.36430492025,-17.85453,-2.040356848975,-9.442946484225,-0.38575,-0.691375,-0.040125,22.24650600275,77.321464,336.46808468,-78.74885,0,0,1.22385,179.685,240.335,0.7649102589,-0.5055039,0.2905698084,0.2674435154,0.1075857536,-12.99218,0.081379709775,-0.1,-0.31125,0.6,1.3,2.4
