DOY2,HR2,CO2,H2O,VPD,NETRAD,LW_IN,LW_OUT,SW_IN,SW_OUT,TA_1_1_1,RH,PPFD_IN,PPFD_OUT,LE,H,G_1_1_1,SH,TS_1_1_1,TS_1_2_1,USTAR,PA,WS
2,0.25,400.5928,6.58775,0.59775,1.33524999999999,292.33,302.365,0.349749999999999,1.894,-2.63500000000001,100,0,0.11,17.5,12.1445,-0.6,6.47999999999999,-2.43125,-2.409,0.7848,94.955,4.513
2,0.75,412.503625,6.5875,0.544249999999999,4.79424999999999,292.5525,301.92,0.5155,1.8865,-2.63500000000001,100,0,0,19.94,10.18825,-0.622500000000001,8.88249999999999,-2.429,-2.40675,0.812525,94.9325,4.6965
2,1.25,398.8628,6.7086,0.5065,8.54749999999996,292.7425,300.3325,0.676499999999999,1.74075,-3.045,100,0,0,18.9625,11.116,-0.622500000000001,8.36,-2.429,-2.39675,0.8026,95.01,4.71199999999999
2,1.75,406.3899,6.7849,0.513999999999999,7.91975,292.455,300.475,0.514249999999999,1.62325,-3.2225,100,0,0,16.6199999999999,13.899,-0.622500000000001,12.32,-2.419,-2.39675,0.682499999999999,95.0325,4.52349999999999
2,2.25,413.846225,6.7592,0.491,6.04499999999997,292.9325,306.4925,0.497499999999999,1.65975,-2.4675,100,0,0.0879999999999997,19.8,18.88625,-0.622500000000001,12.5875,-2.41675,-2.38675,0.814025,95.0325,4.66775
2,2.75,416.19365,6.77175,0.724749999999998,4.83749999999999,293.83,309.175,0.918749999999996,1.60875,-1.30500000000002,100,0,0.198,22.575,12.7569999999999,-0.622500000000001,11.32,-2.40675,-2.3845,0.751899999999999,95.1325,4.78474999999999
2,3.25,420.55575,6.75235,0.827249999999998,5.99899999999996,295.78,308.395,0.331,1.67075,-1.09500000000002,100,0,0,25.855,14.6339999999999,-0.622500000000001,6.04,-2.4045,-2.3745,0.866,95.1325,5.0075
2,3.75,429.10115,6.82615,0.795249999999999,8.00399999999999,297.5575,308.0875,0.35775,1.741,-1.29500000000002,100,0,0.0879999999999997,19.84,16.3579999999999,-0.545000000000002,7.41999999999999,-2.39225,-2.37,0.851,95.1325,4.80525
2,4.25,428.474275,6.73405,0.741,7.20149999999998,295.7025,309.275,0.406499999999999,1.63875,-1.25000000000002,100,0,0.11,22.68,25.60375,-0.545000000000002,8.35,-2.39,-2.36225,0.848875,95.1325,5.05949999999999
2,4.75,431.846,6.7278,0.815249999999999,7.31724999999999,293.055,308.4925,0.530749999999999,1.86975,-1.59250000000001,100,0,0,28.36,31.636,-0.545000000000002,7.7,-2.3745,-2.3445,0.880499999999999,95.155,4.65175
2,5.25,438.167,6.78475,0.742749999999998,6.068,296.21,309.6025,0.560749999999999,1.483,-1.60250000000001,100,0,0.0879999999999997,24.3,33.61325,-0.622500000000001,8.6575,-2.37225,-2.3445,0.829375,95.0775,4.5765
2,5.75,434.34275,6.7152,0.712249999999997,8.31699999999995,296.41,309.4375,0.39875,1.708,-1.44750000000001,100,0,0.22,20.935,36.08625,-0.622500000000001,8.975,-2.35675,-2.3345,0.850625,95.0775,4.48125
2,6.25,424.103,6.565875,0.593749999999998,7.36749999999998,293.12,308.3875,0.589499999999998,1.39975,-1.21500000000001,99.9775,0,0.0879999999999997,24.525,18.813,-0.622500000000001,4.4825,-2.35675,-2.32675,0.814925,95,4.658
2,6.75,403.654325,6.4314,0.562749999999998,7.45199999999996,291.8275,304.5675,0.538,1.42325,-1.945,100,0,0,15.2725,31.17625,-0.622500000000001,5.9275,-2.34675,-2.319,0.75825,95.0775,4.509
2,7.25,415.58705,6.4548,0.534999999999998,5.60774999999999,292.2525,303.9875,0.378499999999999,1.6455,-2.29250000000001,100,0,0.11,17.03,20.6339999999999,-0.622500000000001,11.67,-2.339,-2.309,0.948999999999999,95.0775,4.69124999999999
2,7.75,418.505175,6.4814,0.462999999999999,8.27525,292.8775,303.9325,1.96875,2.0665,-2.40500000000002,100,3.469725,0.418,22.12,29.87275,-0.622500000000001,15.25,-2.329,-2.30125,0.765400000000001,95.055,4.70324999999999
2,8.25,428.1641,6.39095,0.482999999999999,11.19275,291.8375,303.59,37.54475,17.4245,-2.56000000000001,100,30.01375,4.698,22.04,23.04175,-0.6,10.83,-2.329,-2.2935,0.716500000000001,95.055,4.81324999999999
2,8.75,423.6982,6.504575,0.485249999999999,47.2359999999999,292.7175,303.37,112.8475,43.2909999999999,-2.77000000000001,100,108.3235,18.676,22.2,25.5065,-0.522500000000001,11.205,-2.3445,-2.29125,0.979224999999999,95.055,4.65449999999999
2,9.25,431.634875,6.6102,0.476499999999999,93.51025,291.9525,303.5075,179.86,62.3599999999999,-2.78000000000001,100,210.206,35.264,42.9024999999999,32.2125,-0.6,14.575,-2.36,-2.299,1.073,95.0325,5.06499999999999
2,9.75,427.808825,6.68645,0.597499999999999,140.32275,293.355,303.34,230.395,69.77975,-2.53500000000001,100,355.4195,58.212,23.9,71.377,-0.6,22.23,-2.3645,-2.3145,0.966399999999999,95.0325,4.94474999999999
2,10.25,430.8803,6.778925,0.916749999999997,187.5025,294.7625,304.1225,289.0475,74.92,-2.49,100,514.014675,81.888,33.18,92.146,-0.6,20.56,-2.36125,-2.32,0.962799999999999,95.1325,4.81875
2,10.75,431.96765,7.06575,1.31425,234.62375,295.24,309.11,346.4325,80.6699999999999,-1.2125,100,645.27675,101.758,34.48,142.9445,-0.6,20.8425,-2.358,-2.31675,0.9487,95.1325,4.93825
2,11.25,405.20725,7.1169,1.92475,263.39975,295.4625,315.8475,406.83,87.1325,0.609999999999997,99.3325,743.17875,127.358,45.025,173.86875,-0.6,16.025,-2.3525,-2.319,0.98625,95.1325,5.68574999999999
2,11.75,395.73275,7.108825,2.41,277.135,296.295,323.2075,435.4,88.31,2.32999999999999,98.71,841.173,133.982,47.28,208.924,-0.522500000000001,13.38,-2.34925,-2.3135,1.0638,95.1325,5.65299999999999
2,12.25,417.5518,7.3345,3.072,339.8105,296.7725,329.75,498.04,92.02,5.41499999999998,98.1,904.043,133.162,53.385,242.965,-0.5,12.125,-2.3515,-2.308,1.028125,95.1325,5.17025
2,12.75,406.4777,7.2135,3.60075,350.898,298.4,334.1225,516.038275,87.2125,6.07999999999997,97.61,937.68375,135.474,50.6725,243.564,-0.4,12.9,-2.33825,-2.3025,1.0828,95.1325,5.29425
2,13.25,393.9696,7.11205,3.92499999999999,331.23475,298.42,336.5225,505.915775,81.8925,6.26999999999998,97.6325,957.96875,134.732,57.2075,264.18,-0.4,11.06,-2.31275,-2.27925,1.069,95.155,5.17024999999999
2,13.75,384.1344,7.142275,4.08149999999999,303.10775,299.5625,333.32,470.7875,80.9349999999999,5.34249999999999,97.055,943.84125,131.376,53.53,270.343,-0.4,10.685,-2.295,-2.25375,1.0305,95.0775,5.68999999999999
2,14.25,383.24845,7.1079,4.07274999999999,318.565,297.7025,334.5575,473.55,75.8875,4.555,96.6775,953.25175,121.56325,63.0199999999999,245.641,-0.422500000000001,10.145,-2.2795,-2.24375,1.068,95.0775,5.52724999999999
2,14.75,382.630975,7.1833,3.97024999999999,299.304,298.7375,330.15,449.6175,72.99,4.2325,96.065,865.353,117.842,55.1450000000001,218.13425,-0.52,8.55250000000001,-2.27175,-2.236,0.935175000000001,95,4.901
2,15.25,382.20425,7.05075,3.78049999999999,281.56725,296.3825,328.7625,431.4075,70.148,4.0775,96,773.4615,98.7095,55.56,194.8,-0.4,7.6,-2.254,-2.2305,0.92875,95,4.9955
2,15.75,385.4395,7.1957,3.7425,204.69325,296.3525,327.85,358.26,60.85475,3.7325,96.8975,697.3405,79.326,54.41,163.924,-0.4,7.275,-2.244,-2.22275,0.9065,95,5.05924999999999
2,16.25,387.2756,7.1254,3.64925,167.06825,295.4425,325.41,299.285,50.15,3.41,96.955,581.298,63.14225,46.6600000000001,136.76825,-0.322500000000001,5.035,-2.25175,-2.22275,0.951325,95,5.424
2,16.75,387.2696,7.12325,3.3245,83.88275,294.895,322.0975,222.6075,39.408,2.855,96.8425,449.388,44.46425,34.6,95.802,-0.322500000000001,2.22,-2.254,-2.23725,1.0044,95,5.42
2,17.25,385.017225,7.1554,2.8255,43.6219999999999,295.2325,319.3925,148.2725,29.51725,1.9,97.6325,294.1715,32.4145,23.75,46.7655,-0.322500000000001,2.045,-2.2695,-2.2495,0.945499999999999,95,5.63225
2,17.75,385.684375,7.09385,2.13075,14.20625,295.97,315.6675,77.0475,19.031,1.26499999999999,98.4,151.1635,19.016,37.0049999999999,25.92625,-0.3,0.925,-2.27175,-2.2495,1.04375,95,5.53
2,18.25,382.0973,7.0213,1.79825,4.82774999999999,296.1375,309.61,16.216,5.83974999999999,-0.0675000000000026,99.3875,43.47275,5.58825,26.83,22.3537500000001,-0.3,1.63500000000001,-2.27175,-2.25175,1.02935,95,5.49425
2,18.75,380.775,6.930875,1.3775,-0.507250000000002,295.92,306.855,0.21875,2.103,-1.145,99.9,5.89974999999999,0.53075,28.525,19.0499999999998,-0.3,1.51,-2.2695,-2.2495,0.904999999999999,94.9775,5.71174999999999
2,19.25,381.25965,6.9027,1.17525,1.50599999999999,292.7975,306.385,0,2.16525,-1.6225,100,0,0.22,28.16,30.44,-0.3,1.6625,-2.27175,-2.25175,0.89625,94.9775,5.91674999999999
2,19.75,381.48775,6.84055,1.17525,1.62224999999997,291.7075,305.6425,0.100749999999999,2.08425,-1.8225,100,0,0.11,37.8649999999999,29.735,-0.3,2.8125,-2.27175,-2.2595,0.937625,94.9775,5.39775
2,20.25,381.309225,6.8264,1.10325,1.29499999999999,291.5925,304.71,0.154999999999998,2.08725,-1.845,100,0,0.22,18.42,9.29449999999998,-0.3,4.30499999999999,-2.27175,-2.2495,0.9348,94.955,5.34875
2,20.75,384.906725,6.836,1.20875,0.965499999999993,289.475,303.6275,0.145249999999999,2.01875,-2.2225,100,0,0.11,28.0574999999999,7.05374999999999,-0.3,2.9625,-2.2695,-2.2495,0.8937,94.8775,4.9375
2,21.25,382.410875,6.64775,1.023,-0.339250000000001,289.4975,303.3525,0,2.001,-2.49,100,0,0.0907500000000003,12.825,7.073,-0.3,4.7225,-2.2595,-2.24725,0.791724999999999,94.8775,4.716
2,21.75,381.1058,6.6309,0.837499999999999,0.125249999999996,289.5075,303.12,0.108499999999999,2.341,-2.345,100,0,0.0907500000000003,21.34,11.9174999999999,-0.322500000000001,4.91249999999999,-2.26175,-2.24175,0.877874999999999,94.8775,4.8105
2,22.25,381.395525,6.581175,0.726499999999999,-0.0457500000000006,291.3725,303.82,0.193749999999998,2.6185,-2.29,100,0,0,15.2325,9.65399999999999,-0.3,7.18,-2.26175,-2.24175,0.7904,94.9,4.7345
2,22.75,385.0426,6.556,0.651,1.61399999999999,292.9175,302.3775,0.185999999999998,2.13875,-2.4125,100,0,0,15.0749999999999,5.71549999999996,-0.322500000000001,3.755,-2.26175,-2.2495,0.748699999999999,94.8775,4.507
2,23.25,384.08025,6.42595,0.577499999999999,1.44024999999999,291.075,301.72,0.189749999999999,1.961,-2.6125,100,0,0.0907500000000003,19.3925,6.00399999999998,-0.3,5.30749999999999,-2.2595,-2.24725,0.7445,94.9,4.3585
2,23.75,384.7639,6.58775,0.570749999999999,-0.567000000000011,290.3,301.755,0.178499999999999,1.88275,-2.70250000000001,100,0,0,20.825,5.71349999999999,-0.422500000000001,5.63749999999999,-2.2595,-2.2395,0.794325,94.9775,4.29625
3,0.25,384.6724,7.707025,1.9325,-1.60175,299.7875,316.03,0,1.95,0.5,100,0,0.2255,19.4,15.84,8.77750000000001,5.28000000000002,-0.636500000000003,-0.686500000000003,0.868,95.655,4.84825
3,0.75,389.776075,7.5919,1.721,-1.30425,300.2875,316.25,0,1.884,0.387499999999996,100,0,0.16775,21.0475,17.2339999999999,8.66000000000001,5.86499999999999,-0.656500000000003,-0.696500000000003,0.856499999999999,95.6775,4.9075
3,1.25,399.4916,7.428,1.843,-0.981500000000005,299.255,314.81,0,1.9865,0.2,100,0,0.11,23.3999999999999,12.8765,8.43999999999999,6.4,-0.666500000000003,-0.704250000000003,0.72225,95.6775,4.684
3,1.75,401.5184,7.41825,1.722,-1.20900000000001,298.6075,313.9975,0,2.05975,-0.2,100,0,0.16775,24.19,37.214,8.39999999999999,8.58000000000001,-0.676500000000003,-0.716500000000003,0.8405,95.6775,4.436
3,2.25,408.6905,7.422375,1.58775,0.214499999999993,298.5875,313.565,0.0952499999999991,2.24575,-0.322500000000001,100,0,0.11,22.95,38.4625,8.33999999999999,9.43999999999999,-0.682000000000003,-0.734250000000003,0.83675,95.655,4.262
3,2.75,410.253375,7.2941,1.57425,-0.719750000000006,300.295,312.85,0.272499999999997,1.821,-0.4,100,0,0.22,22.225,35.0875,8.29999999999998,7.345,-0.689750000000003,-0.752000000000003,0.87675,95.655,4.5775
3,3.25,420.476175,7.08195,1.474,-0.275000000000002,298.92,312.665,0.499249999999998,1.85525,-0.512500000000004,100,0,0.2255,30.6625,38.716,8.23999999999998,8.575,-0.697500000000003,-0.764250000000003,0.8675,95.655,4.78375
3,3.75,421.468725,6.875,1.4115,-0.175000000000002,299.2775,311.5125,0.231,1.92975,-0.680000000000007,100,0,0.11,35.9125,21.9839999999999,7.69999999999998,7.56249999999997,-0.705250000000002,-0.779750000000003,0.8265,95.655,4.9265
3,4.25,416.1458,6.85785,1.36725,0.0217499999999985,299.3775,308.5425,0.178499999999999,1.902,-1.3,100,0,0.16775,28.015,54.34975,6.83999999999999,3.8575,-0.720750000000002,-0.795250000000002,0.9035,95.5775,4.86425
3,4.75,420.2922,6.7042,1.29075,2.33024999999998,299.5775,307.2425,0.0464999999999995,1.83525,-1.3675,100,0,0.16775,22.2325,30.6035,5.25749999999997,6.28999999999996,-0.738500000000002,-0.803000000000002,0.906499999999999,95.5775,4.84775
3,5.25,415.443,6.75825,1.10625,2.266,302.1,307.04,0.355249999999999,2.06,-1.6125,100,0,0.22,22.68,25.7327499999999,2.365,9.30249999999999,-0.754000000000002,-0.813000000000002,0.872,95.58,4.84625
3,5.75,399.9615,6.768625,1.04075,4.24749999999999,301.4825,306.0625,0.192999999999999,1.991,-1.93500000000001,100,0,0.16775,22.905,30.7222499999999,1.82,6.1,-0.769500000000002,-0.826250000000002,0.86575,95.5775,4.68075
3,6.25,403.945825,6.75475,0.977499999999999,6.97949999999999,299.7775,305.15,0.511499999999998,2.1055,-2.1125,100,0.66,0.27775,36.98,48.799,1.4125,12.74,-0.787250000000002,-0.834000000000002,0.9435,95.6,4.78375
3,6.75,428.9017,6.70705,0.94775,1.6715,300.3875,304.5,11.47025,6.97425,-2.2225,100,15.48175,2.5255,17.34,29.0154999999998,0.8825,12.605,-0.810500000000002,-0.849500000000002,0.878999999999999,95.6,4.959
3,7.25,444.475175,6.674925,0.9455,7.69799999999998,300.855,304.255,55.389,23.93625,-2.3,100,63.118,13.27125,15.54,37.0559999999997,0.78,5.13,-0.836000000000001,-0.857250000000002,0.923,95.6775,4.68725
3,7.75,427.331,6.78145,0.988499999999999,40.9959999999999,300.855,305.41,126.2775,43.68475,-2.0225,100,150.06625,30.56725,16.235,35.9564999999999,0.7,15.36,-0.867000000000001,-0.875000000000002,0.889,95.6775,4.75125
3,8.25,436.628925,6.935,1.38075,89.9409999999999,301.145,309.065,204.5825,66.3929999999999,-1.0225,99.91,320.5755,51.117,25.6125,78.2685,0.68,18.175,-0.900250000000001,-0.906000000000001,0.8005,95.7,4.33
3,8.75,433.3023,7.109,2.46575,136.211,302.955,316.475,286.495,83.7175,1.2775,98.955,566.782,81.0905,34.963075,102.579,0.68,17.88,-0.98675,-0.939250000000001,0.8205,95.8,4.4055
3,9.25,411.16525,7.2382,3.119,199.6665,304.1975,321.0075,367.1375,89.995,3.065,99.6325,697.845,104.90425,34.3375,175.214,0.6,19.1699999999999,-0.99225,-0.949250000000001,0.86525,95.8775,4.5515
3,9.75,405.69235,7.3855,4.10049999999999,264.02675,305.285,327.3,447.3625,86.2425,4.055,99.1425,758.24525,134.95925,39.2749999999999,214.3945,0.6,21.95,-0.97125,-0.964750000000001,0.8654,95.8775,4.6695
3,10.25,392.3963,7.517275,4.81249999999999,328.4175,304.16,333.72,511.775,95.0399999999999,5.7875,96.0775,1042.1225,166.38075,45.66,253.134,0.68,14.87,-0.934750000000001,-0.98675,0.905,95.9775,4.79175
3,10.75,385.05625,7.5891,5.227,364.2425,304.055,339.4875,561.8325,105.6875,6.7775,96.24,1161.385,201.2035,52.64,294.9,0.48,17,-0.913750000000001,-0.99225,0.91,95.9775,4.94525
3,11.25,382.965475,7.6608,6.39775,403.11,305.2325,344.885,616.65,110.25,8.255,94.865,1263.615,218.9005,70.03,349.81,0.58,15.7,-0.901500000000001,-0.9935,0.977,95.9775,5.0065
3,11.75,404.76,7.545725,7.891,436.795,305.865,349.0325,652.045,116.86,9.4775,94.21,1350.3975,237.3615,79.3299999999999,383.96,0.6825,11.9,-0.912500000000001,-0.988000000000001,0.93,96.055,5.05775
