DOY2,HR2,WS,T_SONIC,H2O_1_1_1,LE_1_1_1,FC_1_1_1,CO2_1_1_1,TAU,USTAR,SC,H,NETRAD,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_DIF,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TS_1_1_A,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_6_1_1,TS_6_1_2,TS_6_2_1,TS_6_3_1,PA,FC_1_1_2,CO2_1_1_2,H2O_1_1_2,LE_1_1_2,PPFD_OUT_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,TS_7_1_1,TS_7_2_1,TS_7_3_1,TS_7_4_1,TS_8_1_1,TS_8_2_1,TS_8_3_1,TS_8_4_1
2,22.5,0.7,-15,0.2375,-6.895066906282,-0.7,369.165,-2.285,0.0675,-1.2,-87.74,-79.1,0,-1,9,34.1625,35.225,37.78,38.64,48.1,-14.1896153846154,-15.4040384615385,-15.55,-16.2,-17.2,-1.7475,0,0.6,0.0375,0.4,0.6425,2.2,-0.3575,1.4,2.5,-0.1575,-0.1,0.9,2.4,96.4975,-0.431875,412.375,0.692125,-10.8556987499255,-1.00038461538462,0.175655,0.1984975,0.0731295,0.032201,1.2,2.2725,2.8725,3.7725,0.345,0.9625,1.59,3.1
2,23.5,0.66475,-15.385,0.4,-7.2578523552275,-0.5,369.365,-2.29025,0.06075,-1.165,-85.205,-80,0,-1,10,35.965,38.3225,38.97,39.195,46.69,-14.6022727272727,-15.6,-15.8509090909091,-16.5568181818182,-17.6006818181818,-1.8,0,0.6,0,0.4,0.64,2.2,-0.4,1.4,2.5,-0.16,-0.1,0.9,2.4,96.4598,-0.4545,412.2325,0.7062,-7.526238957448,-1.08363636363636,0.19075,0.174675,0.0935095,0.0271205,1.2725,2.2725,2.8725,3.7725,0.345,0.99,1.7175,3.1
3,0.5,0.8,-11.655,1,-8.055165151062,-0.2625,366.6,-1.9559,0.075,-1.2,-85.955,-79,0,-1.9,10,33.435,32.625,36.135,35.98,46.675,-11.3658333333333,-12.0208333333334,-12,-12.2375,-12.8270833333333,-0.9,0.1,0.7,0.2,0.6,0.9,2.1,-0.2,1.3,2.4,0,0.0175,1.0225,2.2,96.69155,-0.5901725,411.9125,0.56325,-4.19858144159987,-0.941874999999999,0.31372,0.26196,0.18584,0.040112,1.5,2.3725,2.8725,3.7,0.8725,1.7725,2.2,3
3,1.5,0.67425,-11.93,1,-8.035652898726,-0.2,366.13,-1.92565,0.061444,-1.3,-76.26,-78.4,0,-2.3,10,34.7,33.11,36.93,37.81,48.0575,-12.1207692307693,-12.505,-12.7,-12.7975,-13.3,-0.9,0.1,0.7,0.2,0.6,0.9,2.1,-0.2,1.3,2.3425,0,0.1,1.0225,2.2,96.6625,-0.21196,412.52,0.77982,-6.593442070248,-1.86019230769231,0.20114,0.14238,0.091328,0.041202,1.4725,2.3725,2.8725,3.7,0.8725,1.7,2.1725,3
3,2.5,0.645,-12.36,1,-7.4763318090082,-0.2,366.655,-2.097,0.04985,-1.2,-77.86,-78,0,-2.3225,10,36.4,36.23,38.7,40.185,49.875,-13.0045454545455,-12.9045454545455,-13,-13.4025,-13.9,-1.055,0.1,0.7,0.2,0.6,0.9,2.1,-0.2,1.3,2.3425,0,0.0175,1.0225,2.2,96.647375,-0.3467375,412.215,0.65655,-5.219427846633,-1.50659090909091,0.23184,0.22042,0.0864,0.035122,1.5,2.3725,2.8725,3.7,0.9,1.7,2.2,3
3,3.5,0.7,-12.7,1,-7.7075625024615,-0.16,366.205,-1.9198,0.056,-1.2,-88.805,-78,0,-2.5125,10,36.7275,37.76,39.72,41,51.64,-13.4904166666667,-13.1116666666667,-13.4,-13.7025,-14.3,-1.1,0.1,0.7,0.2,0.6,0.9,2.1,-0.2,1.3,2.3425,0,0.0175,1.0225,2.2,96.6108692,-0.1802825,412.4,0.68254,-7.834697163634,-1.28333333333333,0.18264,0.20698,0.082024,0.038924,1.4725,2.3,2.8725,3.7,0.8725,1.7,2.2,3
3,4.5,0.6715,-13.2,1,-8.74408513346,-0.2,365.04,-1.837075,0.06114025,-1.4,-83.255,-77,0,-2.715,10,37.955,38.1,40.8225,41.49,50.375,-14.0375,-13.415,-13.8,-14.1130769230769,-14.7425,-1.06,0.1,0.7,0.2,0.6,0.9,2.1,-0.2,1.3,2.34,0,0.0175,1.1,2.2,96.6189,-0.2900725,412.4,0.62422,-9.016816530022,-2,0.252045,0.1905225,0.084626,0.03517775,1.4725,2.3725,2.9,3.7,0.9,1.7,2.2,3
3,5.5,0.6,-13.5,0.915,-8.21987384076,-0.2,365.2175,-1.754425,0.0475325,-1.1,-78.77,-74.5405,0,-2.4025,10,38.7275,39.155,40.615,42.5725,51.2125,-14.0965909090909,-13.7775,-13.8122727272727,-14.905,-15.4425,-1.1,0.1,0.7,0.2,0.6,0.9,2.1,-0.2,1.3,2.34,0,0.0175,1.02,2.2,96.6139,-0.264755,411.96,0.597735,-10.232011976444,-1.7,0.1815,0.21735,0.08094,0.044125,1.5,2.3,2.9,3.7,0.9,1.7,2.1725,3.0725
3,6.5,0.7,-13.46,1,-7.5066074684508,-0.2,366.76,-1.820875,0.06795,-1.2,-86.38,-52,3.9118,1,11.825,38.655,39.3,40.2625,42.585,50.9,-13.9283333333333,-13.6083333333333,-14.3070833333333,-15.118125,-15.61,-1,0.1,0.7,0.2,0.6,0.9,2.1,-0.2,1.3,2.3425,0,0.02,1.1,2.2,96.6378,-0.537025,412.47,0.61655,-4.20703604441872,0,0.1537625,0.1257275,0.05935525,0.03108175,1.5,2.3725,2.8725,3.6725,0.9,1.7,2.2,3
3,7.5,0.639,-13.2475,1,-4.7378794872129,-0.47,366.925,-2.0162,0.11078,-1.83,-51.0675,-16,27.645,15,31,34.43,33.92,35.6,36.3775,45.4,-13.0596153846154,-12.5878846153846,-12.7,-13.205,-13.84,-1.08,0.1,0.7,0.2,0.6,0.9,2.1,-0.2,1.3,2.4,0,0.02,1.1,2.2,96.771375,-0.61289,412.64,0.813235,-3.00441449761925,1.025,0.1834375,0.1725775,0.10597825,0.04552225,1.5,2.3725,2.8725,3.7,0.9,1.7,2.1725,3
3,8.5,0.9,-11.57,1,-4.0331641281925,-1.3175,365.63,-2.4395,0.21025,-1.7,-34.18,-5,64.6925,33,72.85,30.165,28.8625,29.525,28.7125,34.935,-11.8290909090909,-11.5125,-11.3815909090909,-11.2988636363636,-11.3,-0.9,0.1,0.7,0.2,0.6,0.9,2.1,-0.2,1.3,2.4,0,0.02,1.1,2.2,96.7151,-2.090725,412.375,0.76614,-3.367217928585,2.58340909090909,0.2766125,0.2411,0.22595,0.04993125,1.5,2.3725,2.9,3.7,0.8725,1.7,2.1725,3
3,9.5,1.1,-10.6075,0.9,-1.081320449188,-1.53,365.5575,-2.2762,0.251,-1.4425,-29.21,3.725,96.9175,52.5075,106.775,25.3975,24.4,26.1175,22.2,28.9,-10.3991666666667,-10.3,-10.2075,-9.9875,-9.96354166666667,-0.8,0.1,0.65,0.2,0.6,0.9,2.1,-0.2,1.3,2.4,0,0.02,1.1,2.2,96.8268,-3.7246,412.25,0.623185,-4.3529488346544,4.309375,0.62665,0.55505,0.4370875,0.06458875,1.5,2.3725,2.9,3.7,0.9,1.7,2.2,3
3,10.5,1.2,-9.5,0.9,-0.50010858322425,-1.9925,365.7,-2.549,0.2904,-1.625,-29.67,11.825,110.95,61,113.65,23.5,21.625,23.85,19.02,25.84,-8.99538461538462,-8.9,-8.70076923076923,-8.4,-8.54711538461538,-0.7,0.1,0.6,0.2,0.7,0.9,2.2,-0.2,1.3,2.4,0,0.1,1.1,2.2,96.768625,-4.5058,412.185,0.531415,-3.8127756508762,5,0.541535,0.575185,0.37748,0.0873085,1.5,2.3725,2.8725,3.7,0.9,1.7,2.2,3
3,11.5,1.164,-8.46,0.9,0.00170275965672512,-2.3575,365.63,-2.59415,0.27413,-1.1,-15.7,13.55,129.4775,66.84,122.8,20.7,19.22,20.85,16.895,23.16,-8.10954545454546,-8.13545454545454,-7.90068181818182,-7.58568181818182,-7.71590909090909,-0.7,0.0949999999999999,0.7,0.2,0.7,0.9,2.2,-0.1,1.3,2.4,0,0.1,1.1,2.2375,96.791772,-4.581,411.53,0.456825,0.475404312688001,7.01840909090909,0.7234625,0.5438775,0.46429,0.09163575,1.5,2.3725,2.9,3.7,0.9,1.8,2.1725,3
3,12.5,1.213,-7.75,0.9,-0.00833434569040004,-2.77,365.2,-2.905,0.292,-1.35875,-15.0625,14,145.665,72.75,121,18.915,17.3,19.215,14.9725,21.05,-7.38666666666667,-7.2,-7.10729166666667,-6.995,-6.93895833333333,-0.6,0.1,0.6625,0.2,0.7,0.9,2.2,-0.1575,1.3,2.4,0,0.1,1.1225,2.2425,96.7362,-4.9176,412.31,0.20487,1.3346098096105,5.570625,0.86995,0.699075,0.5671125,0.1420375,1.5,2.3725,2.9,3.7,0.9,1.7,2.2,3.0725
3,13.5,1.2015,-6.78,0.9225,-1.0131969730782,-2.3,363.9,-2.9021,0.2681,-1.0325,-14.7825,15,120.51,61,114.9,17.2625,16.045,18.2,13.04,19.7,-6.48923076923077,-6.50538461538461,-6.3175,-6.0375,-6.52,-0.6,0.1,0.6525,0.2,0.7,0.9,2.2,-0.1,1.3,2.4,0,0.1,1.1225,2.2,96.6584775,-4.1912,412.03,0.262305,-3.4672995986616,8.12307692307692,0.6955875,0.4795,0.336725,0.162175,1.5,2.3725,2.9,3.7,0.9,1.7,2.2,3
3,14.5,1.2,-6.715,1,-1.3779020642325,-1.975,364.8,-2.79595,0.3007,-0.89,-27.77,2.7,101.9675,44.115,99.475,16.395,15.065,16.74,14.1,20.035,-6.13909090909091,-6.74,-6.575,-6.29727272727273,-6.4,-0.6,0.1125,0.6725,0.2,0.7,0.9,2.2,-0.1,1.3,2.4,0,0.1,1.1225,2.2425,96.617025,-3.2265,412.1125,0.207585,1.14255429594215,6.025,0.76178,0.5703175,0.4684975,0.12149825,1.5,2.3725,2.8725,3.7,0.9,1.7,2.2,3
3,15.5,1.2,-6.93,1,-2.01247762545975,-1.0575,364,-2.691,0.2713,-1.015,-38.15,-3,76.59,30.625,66.95,15.8,14.62,16.25,14.1,21.165,-6.32375,-6.88,-6.7775,-6.62416666666666,-6.44270833333333,-0.6,0.2,0.7,0.2,0.7,0.9,2.2,-0.1,1.3,2.4,0,0.1,1.1,2.2,96.61685,-2.30225,411.8,0.20398,-2.90355575123538,3.61208333333334,0.651275,0.5467,0.3309,0.06450875,1.5,2.3725,2.8725,3.7,0.9,1.7,2.2,3
3,16.5,1.1,-7.2425,1,-2.196066376376,-0.9,364.15,-2.550125,0.23575,-0.82,-42.495,-26,34.73,14,37.95,16.77,14.8,17.16,15.42,23.0325,-6.47615384615384,-7.3,-7.3825,-7.3,-7.2375,-0.6,0.1,0.7,0.2,0.7,0.9,2.1,-0.1,1.3,2.4,0,0.1,1.1,2.2,96.6396,-1.267675,411.7,0.275245,-1.2698304602925,1.68576923076923,0.591075,0.453125,0.3365,0.0289575,1.5,2.3725,2.8725,3.7,0.9,1.7,2.2,3
3,17.5,0.8,-7.745,1.0675,-4.842459266145,-0.3,365.1,-2.3016,0.149575,-0.745,-80.62,-71,4.57,1.09,11,18.185,17.575,20.7175,18.8275,29.47,-7.32,-8,-7.9,-7.9775,-8.06727272727272,-0.6,0.1,0.7,0.2,0.7,0.9,2.1,-0.155,1.3,2.4,0,0.1,1.1,2.2,96.6472,-0.43985,411.815,0.4339,-4.360821118352,0,0.4228,0.3568,0.22658,0.033406,1.5,2.3725,2.8725,3.7,0.9,1.7,2.2,3
3,18.5,0.73,-8.34,1.1,-6.97771279764,-0.2,365.54,-2.0262,0.0619,-1,-93.1475,-86,0,-0.7825,10,20.5,21.1175,24.3575,24.62,34.975,-8.236875,-8.5,-8.41,-8.51333333333334,-9.20895833333334,-0.6275,0.1,0.7,0.2,0.7,0.9,2.1,-0.2,1.3,2.4,0,0.1,1.1,2.2,96.68575,-0.215115,411.95,0.64937,-3.83131994799,-1.61,0.2260125,0.185775,0.08649125,0.03903,1.5,2.3725,2.9,3.7,0.9,1.7,2.1,3
3,19.5,0.7,-8.8,1.1,-6.171059554533,-0.2,366.205,-1.9654,0.05705,-0.895,-92.065,-83,0,-1.1,10,23.0375,22.875,26.51,27.25,38.6,-8.70615384615384,-9.175,-9.1,-9.1,-10,-0.6,0.1,0.7,0.2,0.6725,0.9,2.1,-0.2,1.3,2.4,0,0.1,1.1,2.2,96.75465,-0.509135,412.075,0.5514875,-6.3371070850119,-1.36692307692308,0.23473,0.22327,0.1279415,0.0294545,1.5,2.3725,2.8725,3.7,0.9,1.7,2.2,3
3,20.5,0.8,-9.3,1.0575,-8.7077468793975,-0.2,366.935,-1.9889,0.0762,-1.2,-87.3775,-82,0,-1,10,25.44,25.5,28.6575,29.6,40.2375,-9.125,-9.6,-9.65363636363636,-9.87613636363636,-10.6425,-0.7,0.1,0.7,0.2,0.6,0.9,2.1,-0.155,1.3,2.4,0,0.1,1.1,2.2,96.7681,-0.413055,411.96,0.3123625,-8.668327513082,-1.01681818181818,0.2701375,0.25875,0.154175,0.02001125,1.4725,2.3725,2.8725,3.7,0.9,1.7,2.2,3
3,21.5,0.8,-10,1,-5.51337577828,-0.3,367.06,-2.116,0.067,-1,-82.3,-82,0,-1,10,28.2,27.4725,30.555,30.545,41.87,-9.59833333333333,-10.3,-10.3375,-10.4525,-10.985,-0.7,0.1,0.7,0.2,0.6725,0.9,2.1,-0.2,1.3,2.4,0,0.1,1.1,2.2,96.7682,-0.370625,412.5525,0.2755175,-5.0901803584328,-0.89625,0.241,0.2353875,0.124125,0.03414125,1.5,2.3,2.8725,3.7,0.9,1.7,2.2,3
3,22.5,0.8,-10.3775,1,-6.71972638532,-0.5,368.625,-1.976,0.082,-1,-85.865,-81,0,-0.95,10,30.385,29.035,31.855,30.46,43.9,-10.3665384615384,-10.4,-10.6225,-10.8142307692308,-11.685,-0.7,0.1,0.7,0.2,0.6725,0.9,2.1,-0.2,1.3,2.4,0,0.1,1.1,2.2,96.771,-0.325985,411.425,0.35601,-4.31351776902873,-1.42,0.2626125,0.2494625,0.145,0.02827,1.5,2.3725,2.9,3.7,0.9,1.7,2.2,3
3,23.5,0.75,-10.9,1,-6.55684836765275,-0.28,367.5125,-2.089775,0.0583,-1.1,-81.8375,-80,0,-1.56,10,31.67,31,34.3525,33.38,44.7,-10.985,-11.4025,-11.36,-12.075,-12.5254545454546,-0.845,0.1,0.7,0.2,0.6725,0.9,2.1,-0.2,1.3,2.3,0,0.1,1.0225,2.2,96.7419,-0.340715,411.64,0.44722,-4.8619504891875,-1.25045454545454,0.328825,0.2560125,0.1613625,0.04162375,1.5,2.3725,2.9,3.7,0.9,1.7,2.2,3
4,0.5,0.669,-3.095,1.8,-8.3906284923875,-0.1,366.145,-1.6225,0.056875,-1.4,-89.9225,-84,0,-2.8925,10,29.15,29.4875,33.765,38.4575,44.605,-3.60833333333333,-3.448125,-3.90729166666666,-3.8275,-4.26979166666666,-0.1,0.64,1.105,0.425,0.9,1.3,2,0.68,1.7,2.5,1.1,1.1275,2.2,2.1,96.8395,-0.5762575,414.1575,2.2166,-5.291852415985,-0.637307692307692,0.19294,0.17746,0.079934,0.036664,4.635,4.3975,4.2625,4.5725,3.8875,3.825,3.89,4.2
4,1.5,0.7,-3.485,1.8,-6.7383055175499,-0.1,366.395,-1.5475,0.058,-1.5,-83.27,-83,0,-1.6075,10,30.43,30.7125,34.2,41.1,46.8,-4.17653846153846,-3.97692307692308,-4.19923076923077,-4.125,-4.3,-0.1,0.8,1.2,0.4275,0.9,1.3,2,0.68,1.7275,2.5275,1.1,1.2,2.2225,2.1,96.8180720282296,-0.48315,414.425,1.9819,-7.9862749781435,-0.834615384615385,0.188825,0.1628,0.06436875,0.02981,4.6175,4.425,4.2625,4.6,3.9425,3.925,3.89,4.2
4,2.5,0.6,-3.7925,1.9,-8.61380099812,-0.1,366.1,-1.575875,0.045375,-1.5575,-82.98,-82.7375,0,-1.9,10,30.8825,31.69,35.8,41.405,48.2775,-4.50545454545455,-4.315,-4.70227272727273,-4.5425,-4.9275,-0.1,0.665,1.105,0.4275,0.8525,1.3,2,0.68,1.7275,2.5275,1,1.1275,2.2225,2.1,96.870375,-0.4124375,414.63,2.0628,-5.7164217855375,-0.618181818181818,0.25175,0.13704,0.0605625,0.0198345,4.645,4.425,4.335,4.6,3.8975,3.925,3.8625,4.2
4,3.5,0.6,-4.24,1.9,-7.74306603050375,-0.1,366.0025,-1.528,0.046987,-1.4,-82.12,-82.25,0,-2.005,10,31,32.0875,37.7175,43.555,49.7675,-4.92083333333333,-4.52416666666667,-4.945625,-4.83,-5.1,-0.1,0.66,1.1025,0.4275,0.8525,1.3,2,0.6,1.7275,2.5275,1.0275,1.2,2.2225,2.1,96.82935,-0.28788,414.7275,2.111375,-8.12402231565,-0.8625,0.24904,0.20598,0.11236,0.023482,4.6725,4.4525,4.335,4.6,4.025,3.925,3.9625,4.2
4,4.5,0.6,-4.6,1.9,-7.755918031555,-0.1,365.825,-1.4116,0.0467,-1.3,-76.315,-80.52075,0,-2.6,10,33.825,33.5,38.7175,44.5525,49.6025,-5.28326923076923,-4.98442307692308,-5.19788461538461,-5.33,-5.4225,-0.1,0.8,1.1,0.4275,0.8525,1.3,2,0.68,1.7275,2.5275,1,1.2,2.2225,2.1,96.774689354067,-0.31164,414.3825,2.13585,-5.648244282243,-1.00769230769231,0.207775,0.203445,0.07641225,0.01577675,4.6,4.48,4.335,4.6,4.0525,3.925,3.9625,4.2
4,5.5,0.6,-4.75,1.8475,-7.9555554516,-0.1,365.81,-1.3282,0.0436,-1.8,-62.345,-65,0.7,0,10,33.5275,33.485,38.075,44.7,50.5,-5.47886363636363,-5.13318181818182,-5.47977272727273,-5.43,-5.53068181818182,-0.2,0.8,1.1,0.4275,0.8,1.3,2,0.58,1.7275,2.5275,0.9,1.1,2.2225,2.1,96.796375,-0.3275825,413.8,2.0494,-4.89323778568425,0,0.207605,0.2028825,0.06726775,0.01948125,4.5,4.48,4.3625,4.6725,4.035,3.9525,3.9625,4.2
4,6.5,0.5485,-4.48,1.8,-4.4940616597525,-0.9,365.61,-1.4863,0.066934,-3.1,-40.74,-15,20.2125,9.125,26.2,32.9225,31.7425,35.03,39,46.76,-4.63979166666667,-4.66083333333333,-4.98875,-5.194375,-5.245,-0.2,0.5675,1.1,0.4275,0.8525,1.3,2,0.58,1.7275,2.5275,0.9,1.1275,2.2225,2.1,96.7762,-1.12285,413.6,2.092,-4.588281202512,1.64583333333334,0.304,0.3006,0.1027,0.042772,4.4725,4.5075,4.3625,4.6725,4.0625,3.9525,3.9625,4.2
4,7.5,0.7,-3.8,1.8525,-1.00962348217275,-2.4625,364.915,-1.70665,0.1442,-2.8,-30.415,-5.2,52.3105,23.25,53.975,28.8,27.8,29.61,31.4725,34.7325,-3.81615384615385,-4.05307692307692,-3.97884615384615,-3.95153846153846,-3.9225,-0.2,0.9,1.1,0.4275,0.9,1.3,2,0.58,1.7275,2.5275,0.8275,1.1275,2.2225,2.1,96.72395,-2.8814,413.5225,1.94125,-0.5671346900369,5.46538461538461,0.3983,0.29468,0.215292,0.035494,4.4725,4.5075,4.435,4.6,4.09,4.0525,3.9625,4.2
4,8.5,1,-2.61,1.8,-0.3223134390995,-4.06,364.7025,-2.0566,0.22,-2,-21.565,8,94.6625,37,91.05,25.3,23.7775,25.5,25.17,26.97,-3.62977272727273,-3.25795454545455,-3.29681818181818,-3.1275,-2.9225,-0.1325,0.73,1.1,0.4275,0.9,1.3,2,0.5775,1.7275,2.5275,0.8275,1.2,2.2225,2.2,96.7073778988486,-4.1526,412.93,1.8094,0.150037168545538,8.46818181818182,0.3035225,0.3321825,0.2352925,0.0791735,4.3725,4.535,4.435,4.6725,4.045,4.0525,3.9625,4.2725
4,9.5,1.1,-2.085,1.7,1.7274903847175,-5.6,363.93,-2.435375,0.2693125,-1.7,-18.215,13.175,145.1,49,116.8,21.03,20.89,21.2225,21.465,21.8,-2.88333333333333,-2.635,-2.5,-2.283125,-1.945,-0.1,0.85,1.1275,0.5,0.9525,1.3025,2,0.575,1.725,2.525,1,1.2,2.2225,2.2,96.744025,-5.8356,412.8,1.71175,2.44614073255905,10.2810416666667,0.7393325,0.668275,0.413855,0.1203325,4.345,4.535,4.4625,4.645,4.1,4.08,4.035,4.2725
4,10.5,1.2,-1.495,1.6,0.962307141576101,-5.655,363.3275,-2.382125,0.266125,-1.45,-10.3925,24,171.7,52.2,151.3,18.42,17.295,19.14,18.3,19.2375,-1.87692307692308,-2.0175,-1.9,-1.5,-1.18653846153846,-0.1,0.6,1.13,0.525,1,1.3025,2.025,0.575,1.8,2.6,1,1.2,2.2225,2.2,96.781,-6.43555,412.6,1.673725,2.8846697640039,12.95,0.80841,0.81048,0.49503,0.12394,4.345,4.5625,4.4625,4.6725,4.1,4.0075,4.035,4.2725
4,11.5,1.20625,-1,1.5,2.55508121128,-5.4675,363.04,-2.559675,0.28699,-1.3,-14.075,28.6,177.31,67.7,165.15,16.705,15.47,17.43,16.525,16.6025,-1.68181818181818,-1.2,-1,-0.8325,-0.545,-0.1,0.53,1.1175,0.525,1,1.3025,2.025,0.675,1.825,2.6,1,1.2,2.2225,2.2,96.8010494860197,-6.975875,412.25,1.8388,1.51009045119538,10.1425,0.84853,0.72333,0.5013,0.12742,4.2725,4.59,4.4625,4.645,4.0725,4.08,4.0625,4.2725
4,12.5,1.234,-0.29,1.5,1.519079302905,-5.075,363.495,-2.51495,0.301,-1.5,-13.6375,24,160.3825,57.275,162.1,16,14.8725,16,15.295,15.5075,-1.04541666666667,-0.6,-0.4875,-0.245,-0.325,0,0.82,1.115,0.5,1,1.3,2.0225,0.6725,1.8225,2.6,1.115,1.2,2.2225,2.2,96.7591079200405,-6.6378,411.525,1.59485,4.72622191322738,10.0975,0.955925,0.90209,0.6501975,0.1422825,4.345,4.5175,4.4625,4.645,4.0725,4.1075,4.0625,4.2725
4,13.5,1.267,0.2,1.5,3.3104778610225,-4.465,363.62,-2.553875,0.303575,-1.2,-10.9475,20,154.805,47,140,14.505,13.525,14.92,14.57,14.51,-0.184615384615385,-0.3,-0.1575,-0.0474999999999998,-0.2225,-0.0299999999999999,0.64,1.11,0.5,1,1.3025,2.025,0.8,1.825,2.6,1.2,1.225,2.2225,2.2,96.756075,-6.7182,411.455,1.52865,8.2183769824775,7.90269230769231,1.04108,0.72384,0.67357,0.136032,4.3725,4.5175,4.4625,4.6725,4.0725,4.135,4.0625,4.2725
4,14.5,1.1,0.3,1.4,1.2208337785725,-4.2375,362.6425,-2.674,0.271725,-1.25625,-22.11,14.125,109.31,35.3,109.675,13.5225,12.995,14.185,13.54,14.135,0.0504545454545457,-0.201590909090909,-0.1275,0,0.0700000000000003,0,0.675,1.12,0.53,1,1.3075,2.03,0.8,1.76,2.6,1.2,1.3,2.2225,2.2,96.776,-5.327,411.6975,1.42715,5.0262730829258,4.70636363636364,0.99446,0.9881375,0.55496,0.0975155,4.4,4.545,4.49,4.6725,4.0725,4.135,4.09,4.2725
4,15.5,1.1,0.435,1.4,-0.510686194342999,-2.9,362.5875,-2.528925,0.2351375,-0.8275,-28.645,-2.825,84.265,25.175,79.15,12.93,12.7,13.75,13.8,14.4275,0.00833333333333344,-0.2125,-0.0549999999999997,0,-0.1175,0,0.565,1.1375,0.5275,0.9525,1.305,2.0275,0.7775,1.755,2.6,1.2,1.3,2.2225,2.2,96.78835,-4.6004,411.8375,1.5149,0.65616079590175,3.275,0.71005,0.7306,0.52539,0.093418,4.545,4.545,4.49,4.6725,4.0725,4.1625,4.0625,4.2725
4,16.5,1.001,0.125,1.405,-1.47993208511345,-1.7,362.98,-2.5093,0.252175,-0.62,-35.1875,-8.65,47.30825,10,48.45,13.2375,13,13.6525,14.3,16.26,-0.21076923076923,-0.4,-0.3,-0.3,-0.445,0,0.5875,1.14,0.5275,0.9525,1.3,2.0275,0.7775,1.755,2.5275,1.2,1.3,2.2225,2.2,96.803925,-2.188125,412.16,1.5682,-1.9047394059288,2.46538461538462,0.70444,0.75132,0.52955,0.061846,4.6725,4.5725,4.49,4.6725,4.0725,4.09,4.09,4.2725
4,17.5,0.9495,0.1,1.415,-3.0303002756096,-0.6,363.985,-2.28635,0.171975,-0.6,-59.03,-36,16.80575,5,22,13.8125,13.235,14.76,15.91,20.8325,-0.47,-0.9,-0.818409090909091,-0.805,-0.825,0.1,0.64,1.135,0.5275,0.9,1.3,2,0.7775,1.755,2.5275,1.2,1.3,2.2225,2.2,96.8136425575658,-1.023975,412.5,1.518,-3.5748817082016,0.777272727272727,0.62217,0.65023,0.38435,0.039716,4.845,4.5725,4.5175,4.6725,4.1725,4.09,4.1175,4.2725
4,18.5,0.8,-0.6,1.6,-6.4257964075695,-0.1,364.7,-1.9725,0.08065,-0.5,-84.62,-85,0.1025,0,10,17.1,16.635,19.0575,22.3,27.55,-1.1925,-1.411875,-1.52125,-1.5075,-1.7,0,0.8375,1.1175,0.5,0.9,1.3,2,0.7775,1.755,2.5275,1.2,1.2275,2.2225,2.2,96.844475,-0.34264,412.7425,1.622775,-7.6138349846775,-0.4625,0.47223,0.3537225,0.28403,0.019593,4.8725,4.5725,4.5175,4.6725,4.1725,4.09,4.09,4.2725
4,19.5,0.8,-1.2,1.695,-9.44106498636,0,365.22,-1.844675,0.059,-0.65,-93.205,-89.975,0,-1.1,10,20.48,20.7,23.41,27.72,32.49,-1.88480769230769,-2,-1.9425,-1.9,-2.125,0,0.8,1.2,0.5,0.9,1.3,2,0.7775,1.755,2.5275,1.2,1.2275,2.2225,2.125,96.90325,-0.334445,413.09,1.681,-6.050620602926,-0.723076923076923,0.2229625,0.2038375,0.129675,0.02114375,4.945,4.6,4.5175,4.6725,4.2725,4.1175,4.1625,4.2725
4,20.5,0.7,-1.645,1.7,-8.74074476796,-0.0274999999999999,365.3575,-1.70635,0.04865925,-0.9,-94.7275,-88,0,-1,10,23.66,23.505,26.3,30.155,36.2,-2.33704545454546,-2.13454545454546,-2.1,-2.23545454545455,-2.62954545454545,-0.0199999999999999,0.7325,1.1,0.5,0.9,1.3,2,0.7775,1.7825,2.5275,1.2,1.2275,2.2225,2.125,96.908,-0.3955125,413.195,1.7329,-6.92063470494,-0.577272727272727,0.24816,0.197765,0.093468,0.0197455,4.945,4.6,4.5175,4.745,4.2725,4.19,4.19,4.2725
4,21.5,0.7,-1.83,1.7,-9.11367984229,-0.1,366.36,-1.8154,0.055,-1.28,-88.77,-87,0,-1,10,24.88,25.21,28.0425,32.48,39.8,-2.53979166666667,-2.2325,-2.3,-2.61,-3.13520833333333,0,0.9,1.1,0.5,0.9,1.3,2,0.7775,1.81,2.5275,1.2,1.2,2.3,2.1,96.9116,-0.36588,413.6,1.8463,-4.953397102091,-0.904166666666668,0.3288475,0.2157625,0.12931,0.02042275,4.945,4.6,4.545,4.745,4.2725,4.2175,4.1175,4.2725
