DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN
1,8.75,406.0018085,6.89087475,2118.27507,-0.174455,-1.04625525,-13.107314,-8.0540355,1.265651,0.93099925,0.08953675,-0.0366795,0.29442475,0.10771975,101.835,84.534,2.74055,0.432246,6.1893555,0.17066475,7.48012525,7.86751675,8.32606675,9.01339175,9.6529335,32.6734155,148.9696265,8.96238125,63.75
1,9.25,408.2822395,6.8790005,2059.6932395,0.0420415,-0.73937625,-12.5421035,-4.248989,2.77682225,1.037257,0.0988225,-0.04799175,0.343774,0.131666,101.81,80.71725,3.744,0.5111985,7.673464,0.196325,7.46606675,7.8540165,8.31264975,9.0009835,9.6748335,51.552641,199.299065,12.37428575,82.69
1,9.75,405.05457525,7.1483085,2043.2732135,0.069419,-1.690457,-11.344813,-4.8339705,5.4717075,1.120898,0.1085215,-0.05759275,0.37988375,0.1391345,101.86,77.854,4.829825,0.558073,8.882263,0.19636175,7.4864,7.870067,8.342767,8.991067,9.682767,66.609859,251.551402,15.72381,103.7
1,10.25,402.51435925,7.43499825,2001.70469425,0.058207,1.157983,-9.77377475,-2.28706475,9.2504285,1.2163825,0.1159955,-0.051818,0.4317985,0.152025,101.865,73.2025,5.6997,0.71884075,10.087662,0.2160375,7.52705,7.86394175,8.2866585,8.97447475,9.6968665,85.44542225,311.182243,19.561429,129.0425
1,10.75,401.909401,7.5982295,1991.72217575,0.02545375,3.23980425,-8.0698855,-2.67275375,15.011462,1.081741,0.129453,-0.056816,0.443592,0.161283,101.86,69.028,6.1665,1.011063,10.690893,0.212372,7.6190835,7.9294165,8.3058165,8.9591335,9.70175,95.5669015,343.7663555,22.558095,147.47
1,11.25,401.39861475,7.68410225,1966.88883875,0.14768375,5.367667,-5.9359415,0.624664,18.361674,1.203493,0.132696,-0.0564665,0.52667225,0.1664595,101.82,65.97475,6.63575,1.179772,11.314846,0.21314075,7.734783,7.998683,8.295933,8.9452,9.689833,116.1549295,407.1869155,26.567619,166.635
1,11.75,401.2687415,7.6629475,1960.4321415,0.164294,2.893976,-3.76347875,0.2578485,23.6312855,1.18193225,0.14128325,-0.060907,0.5203655,0.1779385,101.75,62.29,7.3342,1.42679725,11.72426625,0.223086,7.8983085,8.1644915,8.2945085,8.92248325,9.687258,120.2640845,393.84112125,25.510476,169.5575
1,12.25,400.9316955,7.4709615,1954.86962875,0.115035,5.1063605,-1.72807225,1.990912,29.1785405,1.212474,0.138379,-0.053886,0.570077,0.183772,101.74,58.06975,8.022875,1.69847,12.260492,0.22747925,8.0916835,8.2243085,8.30200025,8.9038085,9.68007475,137.87852125,472.77102775,29.51190475,200.855
1,12.75,400.02601525,7.532384,1947.146399,0.26896175,5.921576,0.112908,4.9786295,31.670502,1.17916375,0.14109725,-0.0521255,0.56685175,0.18295925,101.7025,54.9335,8.419925,1.84964,12.56326075,0.240658,8.21162525,8.330125,8.347017,8.8683665,9.6842665,137.01056325,490.0841125,34.15476175,205.5375
1,13.25,398.984188,7.5634405,1951.941442,0.1179875,7.4975235,2.12412,3.92307275,36.32500925,1.14900475,0.14471125,-0.06490925,0.57737875,0.1875415,101.66,53.08975,8.942625,2.1322635,13.16064925,0.243231,8.446733,8.438567,8.3867,8.838367,9.690233,146.408451,519.757009,34.460952,228
1,13.75,399.0611145,7.321414,1948.378053,0.15047925,7.47458825,4.098518,3.5890655,41.39032475,1.118289,0.151407,-0.05843975,0.5935475,0.194763,101.66,51.00375,9.2265,2.380883,13.479372,0.2147285,8.5788,8.6112,8.448833,8.872167,9.6902,114.570423,419.700935,28.045714,173.79
1,14.25,399.343605,7.290973,1951.99383575,0.106433,5.446694,5.536863,2.90423475,40.386799,1.1858115,0.14305425,-0.0581205,0.546475,0.1882905,101.66,49.37825,9.3845,2.51469825,13.7527515,0.2030375,8.729533,8.7421,8.553733,8.885567,9.682033,101.295775,353.383178,25.241905,153.595
1,14.75,397.88556325,7.4221795,1942.543046,0.2797845,7.18456575,6.7635065,0.9655345,43.83832075,1.092038,0.139435,-0.057041,0.513743,0.175039,101.66,47.8775,9.77865,2.666821,13.976027,0.186539,8.95685,8.97385,8.6163335,8.9319,9.7068,72.1267605,275.663551,20.804762,117.6425
1,15.25,398.68308625,7.39594775,1944.629573,0.068608,4.301981,7.42005725,1.4858685,42.056372,1.261407,0.127704,-0.048875,0.45337975,0.16049625,101.65,49.25975,9.602775,2.75948075,14.147943,0.15464175,9.15125,9.1079835,8.69315,8.94099975,9.70814975,39.024296,247.046729,17.157143,103.34
1,15.75,398.86550025,7.5280225,1952.409833,0.079014,5.87656825,6.837127,-2.585984,35.319255,1.317241,0.114275,-0.04711875,0.3932,0.143877,101.66,48.95275,9.650475,2.70370675,14.32011925,0.14043125,9.33325025,9.2012,8.758633,8.9414665,9.697492,-0.23186625,164.42009375,12.129524,71.8525
1,16.25,398.773683,8.117316,1963.19053325,0.114408,6.551555,6.542579,-2.2244035,24.835003,1.11974575,0.09803275,-0.03828125,0.319962,0.121912,101.65,51.46975,9.5715,2.41114625,14.1519795,0.142829,9.51105,9.325125,8.8280335,8.969067,9.70545,-39.2292255,92.374766,6.77619,39.305
1,16.75,400.812761,8.365923,1982.23660025,0.097707,2.609939,5.7468465,-3.756631,19.4859915,0.95094675,0.07425175,-0.0314245,0.247802,0.0812705,101.63,57.02975,8.939775,2.173951,13.7645195,0.160412,9.58695,9.433,8.9191,8.98995,9.71984975,-71.6830985,25.731776,2.059048,9.445
1,17.25,402.335937,8.483731,2033.4348595,0.17635875,4.438941,4.819118,-4.76108875,10.929118,0.785524,0.0642635,-0.019661,0.22150125,0.0652025,101.62,63.60825,7.99235,1.8515795,13.4926495,0.179932,9.662367,9.562033,9.035667,9.003567,9.769433,-82.908451,1.650467,0.106667,-2.34
1,17.75,405.25687325,8.3802235,2106.257577,0.132035,-12.550986,3.79817875,-2.997514,5.92548725,0.613126,0.063272,-0.02296625,0.22639175,0.056334,101.635,69.565,7.72045,1.485021,12.90695375,0.20870775,9.6143,9.5159415,9.08635,9.0261335,9.7861835,-85.052817,-0.024299,-0.0428575,-4.255
1,18.25,407.25653625,8.42407325,2185.081016,0.24164175,2.665052,2.118408,-1.621304,4.86128625,0.531725,0.06055325,-0.01940775,0.2362715,0.06069275,101.6475,73.226,7.2388,1.316817,12.3219205,0.2096905,9.591375,9.5602585,9.15210025,9.0510165,9.76724975,-83.1936615,-0.0588785,-0.032381,-4.04
1,18.75,411.06188,8.2332235,2164.5378355,-0.52603275,-11.027941,0.4471315,-1.35934325,2.7650325,0.52441075,0.06509575,-0.02629925,0.235283,0.06580075,101.65,77.073,6.42305,1.189386,11.802408,0.1944095,9.55255,9.5659165,9.2077165,9.0585665,9.748167,-82.2640845,-0.0439255,-0.0142855,-3.715
1,19.25,412.6568885,8.24271525,2150.20878025,0.179213,-4.8672775,-0.915466,-1.58311725,3.225226,0.461551,0.0566115,-0.02716575,0.244448,0.055552,101.655,79.20525,6.2162,1.017783,11.545913,0.17978,9.4748335,9.547325,9.2474665,9.067117,9.7431,-80.5915495,-0.040187,-0.0161905,-3.575
1,19.75,410.537157,8.162444,2141.927576,-0.38172225,-3.368707,-2.2003855,-1.478878,2.91806925,0.4592435,0.070464,-0.025737,0.248916,0.0611285,101.655,80.4535,5.740025,0.8978605,11.312125,0.17388,9.440417,9.512367,9.2806165,9.0898835,9.7327835,-79.964789,-0.074766,-0.032381,-3.37
1,20.25,410.90738025,7.789199,2163.9001385,0.36786975,-1.282671,-3.5174735,-2.0179675,2.987391,0.4996725,0.0572075,-0.030973,0.2424355,0.06120875,101.65,81.927,5.413225,0.74425125,10.708844,0.1879395,9.4016915,9.4748835,9.3177835,9.112,9.7154335,-79.05809825,-0.07990675,-0.03714275,-3.23
1,20.75,410.138756,7.694612,2124.827316,0.2022775,-3.70598725,-4.434264,-2.345435,3.43679,0.5126015,0.0652795,-0.0291225,0.259082,0.0635155,101.665,82.12025,5.2273,0.68316125,10.434235,0.1910935,9.3186335,9.460375,9.346683,9.1180335,9.714533,-78.3028165,-0.0943925,-0.04381,-3.215
1,21.25,410.9526625,7.070763,2122.41019725,0.194915,0.78119775,-5.097811,-3.58352375,2.44810675,0.51068425,0.060951,-0.02605525,0.2460975,0.06063575,101.68,82.704,4.913225,0.6300905,10.0510745,0.177412,9.18165,9.42130425,9.370042,9.1496415,9.71395025,-76.387324,-0.108411,-0.047619,-3.18
1,21.75,406.2211605,7.570044,2148.6734095,0.233469,-4.83383225,-5.700347,-2.4720385,4.65702475,0.5287055,0.062783,-0.03053625,0.23843,0.05891,101.685,83.176,4.4274,0.575767,9.7181275,0.1810605,9.119633,9.38384575,9.35625825,9.1806,9.71385,-75.24471825,-0.11728975,-0.06238075,-3.04
1,22.25,406.21066275,7.217973,2171.9171475,0.4564095,2.65351825,-6.8342075,-6.096504,0.9434885,0.55518175,0.0588155,-0.028316,0.234644,0.057557,101.69,84.083,3.9208,0.552178,9.48439175,0.172181,9.035333,9.32549175,9.316542,9.203783,9.70169975,-75.0264085,-0.15467275,-0.075714,-2.96
1,22.75,406.247907,7.12413575,2114.617719,0.253855,-11.489821,-7.90922525,-5.08104,2.6257605,0.6581715,0.06425325,-0.03119675,0.257596,0.06651,101.69,84.009,3.9021,0.503146,9.172115,0.1832445,8.93149975,9.25613725,9.30947525,9.22054175,9.69907475,-73.49999975,-0.15654175,-0.07380975,-2.895
1,23.25,405.061563,7.142984,2146.477734,0.24626575,-0.453038,-8.92412775,-4.62267275,2.7354965,0.636653,0.065275,-0.02620275,0.25176675,0.06618875,101.7025,84.8095,3.66035,0.48877725,8.9686905,0.185866,8.844892,9.2146085,9.264892,9.23852475,9.69506675,-73.596831,-0.14065425,-0.0809525,-2.87
1,23.75,406.97004925,7.05279325,2235.32527225,0.4778935,5.23778375,-9.61882325,-7.7382825,2.2660525,0.6103185,0.0700625,-0.02851525,0.27284425,0.06437575,101.6975,84.4245,3.41395,0.45943675,8.513897,0.196432,8.806517,9.127725,9.254275,9.2649585,9.69215825,-72.04049275,-0.1542055,-0.093333,-2.83
2,0.25,395.813613,7.110578,2010.020026,0.58208775,11.2771555,-24.3056675,-17.2786275,0.38643525,0.682266,0.071126,-0.05556425,0.2949155,0.067241,101.49,81.4565,5.175075,0.79594875,11.1985405,0.193685,9.2614335,9.8574,10.44885,10.8645,10.9435,-68.362324,-0.0943925,-0.1257145,-2.995
2,0.75,396.98792375,7.00604925,2028.47875475,0.417219,14.4860395,-24.450358,-15.72129425,0.831657,0.6901805,0.0684435,-0.0538045,0.288622,0.069016,101.485,83.193,5.151575,0.78533,10.9510065,0.214161,9.2164335,9.7618,10.3525,10.8283335,10.9513335,-67.9859155,-0.091589,-0.137143,-3.035
2,1.25,394.80809,7.057546,2005.889166,0.3888485,6.7913155,-24.543791,-15.95438075,-0.65960325,0.688365,0.0689,-0.05923625,0.28060725,0.06744175,101.485,83.4685,5.039625,0.707782,10.682186,0.207508,9.0658165,9.6737,10.2941,10.796,10.9595,-68.5292255,-0.0841125,-0.1190475,-3.01
2,1.75,394.36480875,6.885652,2013.18846575,0.577596,3.854027,-24.8947865,-15.93725325,0.010391,0.6815515,0.070671,-0.050472,0.2860985,0.0679475,101.49,84.406,4.9637,0.673731,10.3781835,0.2116535,8.91045,9.5321835,10.23205825,10.78150025,10.96249975,-68.13309875,-0.09672875,-0.13523825,-2.9575
2,2.25,392.134757,6.8902895,2011.85368825,0.605794,8.330146,-25.11998125,-16.253946,-0.227399,0.71136375,0.0709915,-0.0501425,0.29784075,0.06485175,101.4925,84.70625,4.3318,0.635069,10.34106075,0.205625,8.6976915,9.38889975,10.198367,10.78449975,10.96775025,-67.55880325,-0.0761685,-0.135238,-2.9775
2,2.75,391.490206,6.9395625,1997.39288225,0.36457275,10.637417,-24.870572,-18.7380155,-0.28422075,0.689917,0.07660625,-0.051283,0.3054275,0.07217625,101.49,84.408,4.2231,0.595698,9.88611725,0.210584,8.6123,9.221033,10.077033,10.752333,10.963667,-66.860563,-0.071028,-0.180952,-2.875
2,3.25,393.687496,6.6309885,2014.960918,0.684169,5.56333125,-25.62944775,-18.5593975,0.106467,0.641151,0.07242425,-0.04470425,0.288261,0.0628575,101.4675,84.553,4.1315,0.589953,9.90768575,0.2107875,8.48385,9.09459975,10.005942,10.70299975,10.964833,-67.471831,-0.0752335,-0.172381,-2.8425
2,3.75,391.347486,7.200316,2017.7963535,0.28953825,10.044391,-25.871732,-18.985695,-0.151941,0.6566505,0.0758495,-0.04852775,0.309899,0.064407,101.47,85.3235,3.7342,0.55298,9.7980205,0.195178,8.331167,8.8913335,9.8757165,10.663667,10.9608335,-65.750352,-0.1056075,-0.244762,-2.8
2,4.25,391.687608,7.15984,2028.341455,0.56941625,5.050848,-25.211192,-17.2800995,-0.658583,0.73924975,0.0728735,-0.049055,0.310982,0.068101,101.4675,84.683,3.5734,0.56252475,9.536957,0.1882695,8.1861585,8.771658,9.7878085,10.64833325,10.96524975,-64.71637325,-0.078505,-0.1795235,-2.77
2,4.75,390.640189,7.109906,2022.739325,0.385437,6.356518,-25.496853,-18.3137305,0.640453,0.68073925,0.0727855,-0.04468,0.298032,0.070167,101.4875,84.66225,3.548325,0.5209315,9.37712875,0.199152,7.939133,8.668467,9.723067,10.593333,10.968333,-64.5769365,-0.061682,-0.177143,-2.79
2,5.25,391.00716225,6.617383,2034.229934,0.426199,9.287463,-25.405099,-21.21627075,-0.522064,0.722933,0.075145,-0.0519515,0.2823495,0.0685015,101.5075,85.4815,3.110525,0.490254,8.998596,0.2033,7.789933,8.591167,9.646233,10.56,10.974333,-65.044366,-0.059813,-0.169524,-2.78
2,5.75,392.87349675,6.4764995,2017.394222,0.48265425,6.64997275,-25.03830075,-15.25670525,0.038467,0.70894225,0.07066575,-0.04481075,0.2814765,0.0748875,101.51,85.1525,3.1824,0.5090255,8.7812025,0.197984,7.66223325,8.41092525,9.54349975,10.54825,10.9880835,-64.2262325,-0.0850465,-0.150476,-2.745
2,6.25,391.165567,6.39341,2009.17753325,0.25210825,9.444735,-25.3727155,-17.7250905,-0.33536975,0.6930265,0.076662,-0.047447,0.298748,0.0715215,101.515,86.237,3.226725,0.469723,8.8628045,0.20069175,7.5366665,8.2496335,9.4646665,10.51,10.9855,-63.522535,-0.001869,-0.1457145,-2.695
2,6.75,391.18249,6.001457,2006.649854,0.635191,0.66633425,-25.8438115,-13.75139975,0.208533,0.7079405,0.0725405,-0.05461775,0.295989,0.0634525,101.525,86.25975,2.940575,0.47281,8.660345,0.2004485,7.4311335,8.2080915,9.39635,10.49445,10.9995,-61.675704,1.2392525,0.001905,-1.215
2,7.25,394.182529,6.2236005,2020.209854,0.06067675,3.397537,-24.895425,-10.998198,0.16784,0.7325085,0.07154725,-0.052032,0.2735055,0.078538,101.56,85.52775,3.0488,0.481105,8.10255975,0.184966,7.4663,8.1983,9.3021,10.455667,10.992,-45.61831,27.033645,1.590476,10.59
2,7.75,395.32482,6.22582525,1997.4244355,0.207574,1.0031765,-22.602102,-9.3800365,2.29357825,0.75886,0.081088,-0.0592755,0.29460025,0.092638,101.5775,82.5745,4.0178,0.58383125,8.670826,0.188943,7.618883,8.15395,9.252133,10.4205835,10.9745835,-6.784155,109.49112175,6.765238,46.82
2,8.25,396.58467625,7.020942,1998.53189575,0.338869,6.4273325,-19.21853775,-7.780642,7.3682935,0.8733045,0.093502,-0.07631025,0.3190615,0.11887825,101.6,78.3785,5.3704,0.669017,9.6746425,0.18399875,7.72592475,8.27743325,9.2305835,10.4031665,10.9810835,31.942606,205.42523375,12.3138095,88.605
2,8.75,395.9944985,7.427392,1967.6507955,0.1898735,14.8219165,-15.55903125,-2.8582225,12.900925,1.2931395,0.1196095,-0.0857285,0.40305825,0.153899,101.5875,74.28425,6.17665,0.857926,10.64023525,0.18743725,8.008758,8.46924975,9.22101675,10.371917,10.99450025,63.674648,301.9392525,18.062381,131.6625
2,9.25,395.169984,7.594846,1957.94467725,0.19412125,7.730264,-12.65827625,1.710135,18.6860805,1.38903025,0.11669375,-0.104345,0.439946,0.177498,101.625,72.33125,7.19865,1.3221875,11.427433,0.210582,8.1895,8.52304975,9.21805025,10.3658335,11.00875,107.14436575,410.35981325,26.50190475,178.5725
2,9.75,391.3289135,7.80194175,1941.874841,0.0111085,10.234842,-8.9837755,5.008621,31.10236,1.3581825,0.137104,-0.103523,0.508126,0.186703,101.62,68.062,7.8338,1.6066815,12.22429,0.2256305,8.39315,8.7387335,9.294417,10.3315,11.0156665,150.359155,524.327103,32.94,229.45
2,10.25,389.670433,7.590387,1938.1787255,-0.057978,13.398019,-5.0344435,9.16919,41.7084295,1.5725805,0.1447805,-0.11432275,0.590101,0.207324,101.6325,63.48225,8.3818,1.98981975,13.18000025,0.250249,8.904283,8.881158,9.38144975,10.29522525,11.019917,179.35915525,618.17757,37.02857175,269.3425
2,10.75,391.1364745,8.03911875,1930.21584875,0.1378745,14.274474,-1.6087355,14.218693,53.7607855,1.58863825,0.16514625,-0.114855,0.64843725,0.2263555,101.625,60.93075,9.2581,2.189362,13.66843975,0.2727435,9.3397165,9.2133335,9.4777165,10.2920335,11.0178335,203.2077465,746.6168225,49.4780955,329.51
2,11.25,390.593507,8.0680815,1930.5154975,0.261177,19.723303,1.1816935,22.616401,66.4322155,1.62522425,0.15838275,-0.11065,0.66167525,0.2359365,101.6,57.99575,9.8646,2.739353,14.3797665,0.281476,9.7208835,9.5091835,9.5752165,10.266767,11.0083335,223.471831,779.0934575,48.4466665,336.92
2,11.75,389.165923,8.06213425,1932.74896675,0.075376,19.7841145,3.9918075,20.7949525,77.24693425,1.593641,0.18151025,-0.108707,0.7106885,0.2390075,101.555,54.652,10.494,3.043056,14.7077795,0.288064,10.05705,9.84905,9.6708,10.2399,10.9905,243.6830985,800.186916,53.464762,351
2,12.25,388.35318325,8.212231,1923.093794,-0.01247675,16.969944,6.9962915,26.7479465,80.2271705,1.662424,0.170135,-0.10902325,0.693972,0.245484,101.525,51.539,11.12,3.498606,15.301631,0.308231,10.4576665,10.1535,9.7969165,10.22885,10.966167,267.221831,885.8971965,61.747619,395.03
2,12.75,386.89017625,8.32760125,1917.606957,0.163791,18.658092,9.758454,27.2912255,91.216139,1.5407255,0.170414,-0.111882,0.7525375,0.2436685,101.48,49.019,11.692,3.877531,15.5982735,0.314329,10.8177,10.4583665,9.956767,10.2331,10.963,269.2605635,861.915888,63.7657145,385.48
2,13.25,388.2137785,8.413307,1917.59418325,0.121246,17.847646,12.007022,30.234411,95.23870025,1.63197,0.1780785,-0.128111,0.73023,0.2418645,101.4275,46.503,11.979,4.15194275,16.0135975,0.298397,11.194667,10.80725,10.1421,10.235733,10.95299975,246.91549325,795.037383,55.6033335,356.7925
2,13.75,385.4428445,8.3763145,1916.906403,0.0967315,20.440039,13.62664725,30.64987,109.391482,1.61940275,0.19003825,-0.114935,0.7186665,0.2409485,101.3875,45.0525,12.25325,4.64151925,16.57158525,0.297803,11.61550025,11.1362585,10.252392,10.27464975,10.94699975,233.03873225,832.78037375,61.780476,374.87
2,14.25,385.267623,8.523107,1913.1815655,0.06971,20.098493,14.438498,20.1240325,94.378294,1.522939,0.181077,-0.123144,0.72095275,0.23384325,101.365,43.6405,12.607,4.850803,16.6329125,0.261713,11.838667,11.4423335,10.4392165,10.2994835,10.9195,201.084507,726.7476635,55.921905,321.01
2,14.75,384.6585355,8.40727,1914.67978525,0.242317,21.02034075,14.50436,14.921486,91.4023195,1.52347025,0.169292,-0.112376,0.673514,0.227698,101.34,42.5235,12.582,4.919091,16.8500195,0.23464825,12.0575,11.68,10.5694835,10.3106665,10.937667,139.3908455,589.3457945,45.0885715,267.3
2,15.25,385.41057,8.511348,1919.1167975,0.13951425,20.8019155,14.813792,12.06772,85.7085255,1.59826525,0.16916,-0.107334,0.60389625,0.21257,101.34,42.408,12.383,4.894013,17.07937225,0.191198,12.273167,11.8173335,10.7375,10.3356165,10.9288335,104.6584505,515.037383,39.5361905,228.665
2,15.75,384.979001,8.58029975,1918.2712345,0.24466875,23.34646375,13.2102545,7.5257105,82.569725,1.6218465,0.152506,-0.1065495,0.578823,0.197083,101.335,42.429,12.622,4.71061025,17.153297,0.16170375,12.3798335,11.9246665,10.93865,10.3646665,10.921,59.6327465,353.5140185,27.7314285,154.595
2,16.25,385.693738,8.67539925,1921.549903,0.287058,22.20823975,10.25825325,0.687898,61.322778,1.673429,0.134182,-0.097406,0.49476025,0.17721725,101.3325,42.618,12.60025,4.706232,17.115803,0.142459,12.32891675,11.93075025,11.124917,10.42075,10.925583,10.5952465,231.00467325,17.902857,101.355
2,16.75,387.790204,8.82393425,1927.670582,0.311914,20.8958465,3.814994,-7.279506,45.54949975,1.358964,0.105071,-0.08309175,0.3718935,0.140114,101.34,44.00425,12.109,4.50308825,16.895181,0.141606,12.358333,12.069917,11.247667,10.497333,10.929667,-27.26971825,117.766355,9.520476,51.2675
2,17.25,387.328982,8.805524,1947.6268925,0.4653595,13.249874,-1.177573,-8.763867,22.97577025,1.138412,0.079184,-0.0674325,0.282528,0.101696,101.34,50.335,11.5795,3.742306,16.649616,0.166301,12.335667,12.039333,11.266667,10.558667,10.936333,-61.495775,34.261682,2.554286,12.83
2,17.75,393.2183175,8.93386225,1964.3836355,0.3839945,13.716688,-6.34789,-12.618153,7.815959,1.006697,0.073425,-0.052182,0.2753985,0.0778705,101.3575,58.44225,10.493,2.9121675,15.99472,0.223706,11.953333,11.952667,11.304667,10.615,10.956667,-79.457746,1.691589,0.102857,-2.1
