DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_3_1,CH4_1_4_1
1,23.75,2.09942512535389,-1.90418494343789,0.533160304485219,0.139990200714176,-0.036443712221209,0.0811102575641058,0.288445704100835,0.0634576730588007,0.119914911217336,-13.5412539356013,-0.105392977648037,0.61764349623939,1.85,1.39,0.34,-2.0028,-2.7445,-2.89665,-3.6775,-4.52155,83.74621,73.17,1.34495,-3.465,-2.535,-2.69,0.5,-3.075,1.15,-1.22,0.365,233.65,295.9,258.9,296.7,0,0.16,0.09,0.08,0.02,-0.03,0.06,0.11,-0.709,-0.769,0.0125,0.816,1.899,4.94,7.9845,8.632,9.141,-0.226,-0.2395,0.1565,0.4885,1.693,5.4135,8.67,9.5535,10.269,-0.5955,0.4735,0.4435,0.7065,2.8,5.451,7.962,10.1515,-0.615,-0.146,-0.263,0.857,2.294,5.469,8.807,9.7335,-0.375,-0.121,0.1705,0.6195,2.2055,-2.659,-3.381,-3.079,-58.275,4.1493795542718,4.54396861103201,4.85907452943951,4.55297605397693,4.58600574436287,4.32585850400762,4.75311924467385,4.24491409128502,4.83952528070238,412.315969229996,417.69618648261,412.107795716336,417.495631346104,412.715365990925,417.731327871146,412.572120289681,418.372807985818,413.540677907689,1992.3224813706,1985.47097965967,1982.69305048631
2,0.25,2.35902176267497,-1.93136205015708,0.508089971663067,0.122973388446744,0.0154056535479238,0.124972249671484,1.2087566890691,-0.530672517954536,0.132605334658569,-8.93874853874143,-0.691036118898832,0.606866721121688,1.9,1.45,0.38,-2.2197,-2.968,-3.3798,-3.7554,-4.7956,83.29285,66.11,1.6842,-3.41,-2.3,-2.68,0.5,-3.61,1.2,-1.23,0.49,232.2,297.8,258.5,298,0.13,0.21,0.12,0.08,0.02,-0.03,0.06,-0.1,-0.382,-0.617,0.7485,1.719,2.727,4.4235,7.518,7.706,8.455,-0.019,0.019,0.484,0.891,1.681,5.265,8.314,8.751,9.546,-0.147,0.48,0.803,1.095,3.8085,5.106,7.106,8.728,-0.155,0.094,-0.1385,1.498,3.521,5.89,8.5135,8.801,-0.194,0.071,0.64,1.098,3.456,-3.543,-3.1995,-4.127,-64.81,3.65502623746628,3.74594095182916,3.59610185887459,5.13853391368903,3.98641527925304,5.1611565082551,4.01443919116806,4.76411917874219,3.80826018865845,414.275684508525,419.767217660672,416.329828982021,419.482811445386,417.028265400988,419.448461097415,417.550581181154,419.873418603227,417.536317612332,1975.53243422193,1971.84143190809,1972.94528792709
2,0.75,2.23428199297657,-1.91970551319758,0.46969387560459,0.156839878644635,-0.0538054012056844,0.218743014564439,0.81220848870029,-0.493343183302177,0.147587515152647,-9.63423344045998,-0.284812923275105,0.607464140980557,1.96,1.43,0.405,-2.1475,-3.07,-3.3294,-3.8561,-5.0905,83.29829,65.17,1.6865,-3.38,-2.44,-2.8,0.5,-3.45,1.2,-1.27,0.52,233.4,296.8,259.8,296.9,0.13,0.2,0.11,0.08,0.03,-0.03,0.06,0.09,-0.423,-0.645,0.732,1.71,2.721,4.423,7.518,7.705,8.454,-0.047,0.013,0.475,0.892,1.685,5.266,8.314,8.75,9.5455,-0.16,0.482,0.775,1.095,3.8045,5.105,7.1105,8.7215,-0.218,0.089,-0.134,1.4725,3.536,5.89,8.513,8.802,-0.287,0.029,0.633,1.096,3.449,-3.367,-3.1975,-4.141,-66.4,3.61654804925486,3.87475716342767,3.65120758978426,5.08308932972266,3.94567358279793,5.09421803968026,3.60666958590884,4.71155243730237,3.73370462372295,414.222505831771,419.915104874323,416.29989479719,419.667276046656,416.681741598229,419.588602311651,417.440641811885,419.575544074928,416.886843253375,1975.35144772946,1971.11473624342,1969.55282438285
2,1.25,2.17327551477532,-2.21543946688587,0.450294624854648,0.122782549419825,-0.0147349932470787,0.137451105530697,0.352960882197781,-0.595065766824898,0.13500529304706,-11.5348335742669,-0.715461187201393,0.629778031298126,1.95,1.46,0.4,-2.6267,-3.13,-3.32135,-3.9198,-5.12555,83.28385,65.55,1.7096,-3.61,-2.57,-2.97,0.4,-3.405,1.1,-1.29,0.5,235.7,295.2,261.4,296.1,0.12,0.2,0.11,0.08,0.03,-0.03,0.06,0.07,-0.492,-0.668,0.709,1.7,2.717,4.423,7.518,7.705,8.453,-0.09,0.011,0.473,0.892,1.687,5.267,8.314,8.749,9.546,-0.217,0.484,0.738,1.095,3.799,5.104,7.11,8.719,-0.294,0.05,-0.128,1.494,3.5465,5.8905,8.513,8.802,-0.339,-0.018,0.623,1.094,3.439,-3.67,-3.248,-4.1385,-61.67,3.58388999798191,3.73648744075277,3.66982834724521,4.60194405615152,3.80232457736785,4.97493863123331,3.78045266139116,4.40069327668802,3.79641668984001,414.469897090065,420.122207115927,416.145752984537,419.747712249814,416.306061255373,419.640506064076,416.672814049469,419.535122301297,416.981750344026,1978.01907322267,1966.68083377765,1973.19361517849
2,1.75,2.23301256236442,-1.7995433919711,0.487475457108954,0.135098389618513,0.0246168419606139,0.182751994905394,0.381008489038394,-0.505705270646987,0.135702422158398,-8.79016257722699,0.00496670912781955,0.618533374833345,2.03,1.44,0.415,-2.4526,-3.709,-3.06285,-3.9387,-5.36805,83.29901,64.68,1.5795,-3.73,-2.75,-3.11,0.4,-3.48,1.1,-1.24,0.46,235.5,296.2,260.7,295.1,0.12,0.2,0.11,0.08,0.02,-0.03,0.06,0.07,-0.561,-0.691,0.6845,1.689,2.719,4.423,7.518,7.704,8.455,-0.131,0.011,0.475,0.882,1.691,5.267,8.314,8.748,9.545,-0.258,0.482,0.716,1.087,3.794,5.103,7.1095,8.717,-0.336,0.037,-0.1305,1.504,3.553,5.8895,8.513,8.803,-0.359,-0.038,0.621,1.092,3.425,-4.06,-3.306,-4.359,-63.84,3.62322203794938,3.75406100081464,3.56711419212066,5.09026393935772,3.73090463672665,5.16766566469638,4.22250044190418,4.62811629507783,3.78535750289088,414.316723887961,419.922430953052,415.610350597569,420.120094265828,416.188307261034,420.468899876338,417.655248883668,420.352852371127,416.763195772465,1976.06778218393,1968.93983111095,1970.44972812134
2,2.25,2.27835973591123,-2.10536813565597,0.432386185417116,0.131552976507324,0.0137087560289102,0.152683001088326,0.585620223779453,0.00661456538736084,0.147467101853037,-9.04266127845488,-0.601073508315938,0.61596683640674,2,1.47,0.375,-2.4751,-3.198,-3.2341,-4.1618,-5.56495,83.31343,66.14,1.5051,-4.045,-2.74,-3.28,0.45,-3.38,1.1,-1.215,0.56,236.6,295,257.6,294.7,0.12,0.2,0.115,0.08,0.02,-0.03,0.06,0.07,-0.617,-0.706,0.6715,1.679,2.713,4.422,7.518,7.703,8.457,-0.159,5e-04,0.475,0.873,1.693,5.267,8.314,8.748,9.545,-0.306,0.464,0.708,1.076,3.792,5.102,7.1085,8.7225,-0.389,0.009,-0.129,1.499,3.5575,5.889,8.5135,8.803,-0.429,-0.048,0.611,1.09,3.404,-4.268,-3.3915,-4.225,-63.06,3.64747473947011,3.95840602998138,3.71754737091523,5.01516518241983,4.11810833201596,4.99920164340652,3.71226117377466,4.84976269703594,3.75653854330508,414.499683429932,420.604193454923,416.218002702795,419.97753357125,416.734860686485,420.684642838307,416.552306063181,420.025631987649,417.811417341474,1978.63993132586,1969.3972800151,1968.01004761649
2,2.75,2.07889570422364,-2.26102110439462,0.448059460832216,0.113771820317895,0.0302066511251574,0.14843901191035,0.701587020166062,-0.340367713016514,0.145696595693687,-10.2156859623532,-0.740762025149174,0.636107312358702,1.93,1.41,0.4,-2.9567,-3.875,-3.40365,-4.2889,-5.6158,83.317715,66.12,1.53595,-3.81,-2.78,-3.18,0.4,-3.2,1.1,-1.225,0.545,236.9,295,260.7,294.7,0.12,0.2,0.11,0.08,0.02,-0.03,0.06,0.03,-0.608,-0.72,0.654,1.668,2.706,4.432,7.518,7.701,8.452,-0.227,-0.001,0.475,0.865,1.691,5.268,8.3135,8.747,9.544,-0.369,0.431,0.713,1.066,3.7945,5.101,7.108,8.7195,-0.46,0.011,-0.1255,1.494,3.5565,5.8885,8.5135,8.803,-0.507,-0.063,0.605,1.088,3.3815,-4.378,-3.385,-4.351,-61.415,3.5797211079449,3.85343337054052,3.8818195620197,5.18808232149164,3.95914681235442,5.26977054665211,3.85064936703265,5.14124542206162,3.77488448880094,414.345038158437,420.094682392124,415.981541830121,420.051299864967,416.765346817428,420.657877026276,416.801542630996,420.305376907632,416.909223414628,1981.79453514306,1966.24865560717,1974.12035282105
2,3.25,2.2059221266847,-2.32056135155258,0.47873585561635,0.127557621772958,0.00793595722411166,0.123101631953864,0.801369898574981,0.0770556565867921,0.148006287061325,-11.0469647544788,-0.195930510398904,0.610626733639067,1.88,1.42,0.365,-2.8038,-3.714,-3.5911,-4.2398,-5.5381,83.32035,66.5,1.5947,-3.97,-2.74,-3.13,0.4,-3.17,1.1,-1.21,0.42,235.1,294.6,258.5,294.7,0.11,0.2,0.11,0.08,0.02,-0.03,0.06,0,-0.667,-0.754,0.628,1.657,2.7,4.4405,7.516,7.701,8.45,-0.264,-0.006,0.477,0.856,1.69,5.269,8.314,8.744,9.5385,-0.436,0.414,0.705,1.055,3.7965,5.1,7.1075,8.7155,-0.489,0.002,-0.1395,1.486,3.5525,5.8895,8.513,8.803,-0.562,-0.091,0.592,1.088,3.363,-4.479,-3.4225,-4.422,-62.39,3.56212001448441,3.92927005485087,3.63569648252102,5.01413134162487,3.81752152838604,5.07395311283595,3.70500075783828,5.1037752974363,3.77999991,414.391922111216,420.273783598595,415.645906687126,419.97947108409,415.707792594223,420.376145559449,416.306748235431,419.811939241695,416.196059049586,1977.61398773707,1969.0979276253,1976.12316959068
2,3.75,2.14088107745379,-2.61736986801822,0.525103214616776,0.0992826698342071,0.0114179395184363,0.109749076629734,0.581255710357015,-0.530861296614591,0.145908517406981,-8.99428540255377,-0.179617795681914,0.603655464286375,1.94,1.43,0.41,-3.0187,-3.904,-3.72575,-4.393,-5.4856,83.31415,65.34,1.6505,-4.06,-2.96,-3.21,0.45,-3.39,1.2,-1.195,0.57,235.2,293.8,260,293.7,0.11,0.21,0.11,0.08,0.02,-0.03,0.06,-0.12,-0.769,-0.773,0.603,1.646,2.695,4.4405,7.516,7.7,8.451,-0.3,-0.015,0.46,0.849,1.69,5.268,8.3135,8.7435,9.5385,-0.489,0.387,0.695,1.045,3.798,5.1295,7.1065,8.714,-0.542,-0.014,-0.149,1.483,3.547,5.8885,8.5125,8.803,-0.654,-0.114,0.59,1.086,3.3505,-4.596,-3.437,-4.4295,-60.55,3.61272191542832,3.86529032987454,3.59424229528026,4.90817294238693,3.47500030216387,4.86726177340316,3.3489578700184,4.70402659818894,3.65666706137862,414.154866389477,420.040285935904,415.79831894339,420.277217214158,415.83280896659,420.486078075145,416.167409003688,419.931950820222,416.151313325268,1975.48780954111,1968.42708248239,1972.51243290172
2,4.25,2.24660602959518,-2.30558137312374,0.461219795650347,0.13658799184726,0.0169178991770377,0.159674210357779,1.01478007955738,-0.16999480728927,0.138100294356709,-9.41650371265061,-0.444736631050547,0.64219131223816,1.855,1.4,0.39,-2.6744,-3.53,-3.4038,-4.2553,-5.2336,83.31611,65.735,1.52245,-4,-2.99,-3.205,0.4,-3.27,1.2,-1.21,0.42,234.15,293.75,257,293.35,0.12,0.205,0.11,0.085,0.02,-0.03,0.06,-0.025,-0.727,-0.776,0.578,1.6185,2.7285,4.413,7.516,7.7035,8.438,-0.313,-0.028,0.4405,0.8465,1.6855,5.189,8.313,8.74,9.538,-0.535,0.379,0.6755,1.019,3.7985,5.0725,7.0915,8.7135,-0.609,-0.0285,-0.153,1.474,3.541,5.8875,8.5125,8.798,-0.6965,-0.1235,0.577,1.0805,3.3375,-4.8755,-3.5435,-4.456,-63.17,3.53386965247841,3.89070821154899,3.58694943171909,4.84435096654252,3.54060344641262,4.94153134843321,3.74600021122454,4.83139788414851,3.63100074407829,414.101230167771,420.205541704218,416.736757519896,420.037997996634,416.651261504473,420.119267767474,416.773409564878,420.026464577506,417.650329904985,1977.34959164155,1965.91947159025,1973.77445228831
2,4.75,2.0002299175599,-2.70240196097683,0.557226106065289,0.120696101298236,-0.00954055049840806,0.100318575129117,0.428510724464081,-0.200923545565646,0.149312588986145,-11.7618894524146,0.14473477881047,0.626534895102701,1.835,1.42,0.385,-3.02945,-3.867,-3.3358,-4.66215,-5.4166,83.31869,66.38,1.5408,-4.16,-3.23,-3.375,0.4,-3.22,1.1,-1.21,0.485,234.35,292.1,257.3,292.35,0.11,0.205,0.11,0.08,0.02,-0.03,0.06,-0.05,-0.743,-0.78,0.552,1.6055,2.728,4.401,7.518,7.7015,8.4355,-0.3685,-0.05,0.4335,0.8435,1.686,5.1885,8.3135,8.7415,9.5375,-0.569,0.354,0.665,1.012,3.7965,5.072,7.082,8.721,-0.6015,-0.061,-0.158,1.463,3.5345,5.8845,8.512,8.7965,-0.7455,-0.1475,0.5695,1.078,3.3235,-4.976,-3.441,-4.5325,-62.775,3.54928842867449,3.66501143658966,3.60698675994279,4.6713182058401,3.37839325173743,4.75446169018049,3.31087740958482,4.76724831445051,3.61779664675937,414.343129505764,420.892511735838,416.724426483432,420.487853825329,416.700059655435,420.3563570442,416.790560496597,420.114131358024,417.074569908772,1976.05381028698,1968.01067341327,1974.05087765322
2,5.25,2.17229503706688,-3.00759153154016,0.45946513210025,0.139525763353424,-0.0228946691501941,0.149253328002781,0.338046195272189,-0.18791956185179,0.142034999005288,-11.2968296120934,-0.147381661496725,0.615408221336121,1.85,1.415,0.37,-3.2875,-3.7915,-3.5824,-4.27845,-5.5493,83.31231,65.965,1.44335,-4.535,-3.4,-3.5,0.4,-3.3,1.1,-1.16,0.43,234,291.35,256.7,290.9,0.105,0.2,0.11,0.08,0.02,-0.03,0.06,-0.035,-0.784,-0.7895,0.535,1.5915,2.725,4.411,7.515,7.699,8.4335,-0.406,-0.087,0.4095,0.8405,1.686,5.1885,8.3135,8.7415,9.5375,-0.575,0.325,0.657,1.005,3.7935,5.071,7.081,8.721,-0.6215,-0.075,-0.171,1.452,3.5275,5.885,8.5115,8.796,-0.78,-0.163,0.553,1.075,3.3085,-4.848,-3.365,-4.69,-63.7,3.45728315001111,3.82056557560801,3.60500630264994,4.66540292893839,3.38850021955173,4.70605831768656,3.29968200149523,4.76056097717536,3.42735318355112,414.24417245831,420.315935091743,416.120825367491,419.823773119486,416.629010118082,420.185913473804,416.619214576465,419.462546761684,417.131580910311,1975.48404686537,1964.85714850739,1973.21616366995
2,5.75,2.07260163609965,-3.07853517590879,0.498158400610512,0.147291567163563,0.0204957597415645,0.18797073276114,0.818418968711314,-0.12871483724124,0.137850033301796,-10.043707988406,-0.162608423059303,0.650420685175918,1.77,1.375,0.35,-3.3098,-3.8285,-3.9968,-4.70615,-6.0094,83.31438,67.49,1.4198,-4.345,-3.42,-3.58,0.4,-3.18,1.1,-1.17,0.45,233.15,291.95,255.9,292.25,0.095,0.2,0.11,0.075,0.02,-0.03,0.06,-0.005,-0.818,-0.832,0.5295,1.578,2.723,4.421,7.515,7.6975,8.4325,-0.4505,-0.1105,0.394,0.8365,1.6855,5.106,8.314,8.7405,9.537,-0.588,0.289,0.653,0.998,3.7895,5.07,7.089,8.719,-0.647,-0.088,-0.1835,1.44,3.52,5.884,8.5105,8.796,-0.8045,-0.1745,0.5385,1.07,3.294,-5.007,-3.4765,-4.711,-60.83,3.44458493709028,3.74009374677114,3.48752736549404,4.31359573869887,3.2845840199233,4.64837463620059,3.3033931485895,4.68459133008242,3.6293861090723,414.580417925352,420.581686651206,416.509605110667,420.433699195537,417.08042268242,421.460184443679,417.015233769177,421.403926858643,417.868666934634,1976.86303081228,1967.2038016556,1971.87410258815
2,6.25,2.06113131383262,-2.83176063953226,0.438293360038371,0.125962677350353,-0.00271219889085709,0.17927473720222,0.408685320023223,0.361254353878996,0.127813572817928,-8.63240300876282,0.40073951224021,0.541659017509553,1.77,1.365,0.36,-3.1942,-3.9485,-3.615,-4.8347,-6.04945,83.29055,66.955,1.4394,-4.53,-3.545,-3.79,0.5,-3.115,1.1,-1.16,0.43,232.85,291.55,256.65,291.75,0.11,0.195,0.11,0.08,0.02,-0.03,0.06,-0.095,-0.816,-0.8675,0.518,1.5605,2.72,4.42,7.515,7.6965,8.432,-0.4665,-0.136,0.388,0.8325,1.6855,5.105,8.3135,8.74,9.536,-0.6425,0.256,0.6505,0.991,3.785,5.0695,7.098,8.719,-0.6825,-0.092,-0.1985,1.428,3.511,5.881,8.511,8.8,-0.8295,-0.1895,0.522,1.0595,3.2785,-5.336,-3.5855,-5.045,-58.37,3.4530919262744,3.83745755543805,3.5035661743684,4.77704431884974,3.52333335920027,4.78794818676125,3.45385886687849,4.68114575696964,3.57914631496865,414.596375882749,421.333876341055,416.316601004454,419.785386068707,416.650273671435,420.238292947779,416.68107908778,422.422656691795,416.829144488759,1976.82556664239,1967.4724570718,1971.57428865679
2,6.75,1.99720947782773,-3.08502132675193,0.46310001138433,0.133814208745964,0.00466104843016949,0.155193246379685,0.713112409022062,0.0060116644601913,0.127165262024993,-10.9746301390803,0.179596253334915,0.547219748590436,1.735,1.33,0.34,-3.3839,-4.224,-3.8476,-5.2271,-6.04255,83.28065,66.235,1.4054,-4.68,-3.635,-3.945,0.5,-2.93,1.2,-1.06,0.49,230.3,289.5,257.95,290.3,0.19,0.29,0.17,0.15,0.06,-0.02,0.08,0.135,-0.8275,-0.9055,0.5085,1.5395,2.717,4.3985,7.515,7.694,8.4305,-0.513,-0.173,0.382,0.828,1.6855,5.105,8.313,8.7395,9.5355,-0.7195,0.2095,0.628,0.9835,3.78,5.092,7.1025,8.736,-0.711,-0.097,-0.2035,1.418,3.501,5.8815,8.5105,8.797,-0.826,-0.222,0.5085,1.0495,3.2625,-5.382,-3.572,-5.022,-59.735,3.49790819860591,3.87533418310087,3.49777271053081,4.82921062332414,3.39652174276233,4.88307296947032,3.69254584182116,4.78110063716197,3.52019270393616,414.379012432222,421.078376031995,416.505339323535,419.134258131715,416.539270062856,419.202333178979,416.286864232917,419.892943200169,416.795209579417,1976.96807695489,1966.54299448316,1971.79690995857
2,7.25,2.07922689628632,-2.8457014182286,0.436435131873347,0.12489729013293,0.0172531328880167,0.171117676850314,0.438492892416476,0.0905717183130985,0.145449258257305,-8.92162249069064,0.308237829553349,0.584760354119212,1.825,1.37,0.37,-3.23805,-3.8335,-3.8633,-5.1846,-6.1146,83.310795,66.21,1.5023,-4.375,-3.415,-3.855,3.4,-0.11,5,1.63,1.49,229.95,290.5,257.2,290.25,4.78,4.255,4.195,4,1.305,2.135,1.91,3.71,-0.8225,-0.924,0.499,1.527,2.713,4.398,7.518,7.6935,8.4305,-0.5245,-0.221,0.3865,0.8245,1.6845,5.189,8.313,8.737,9.536,-0.8125,0.178,0.617,0.972,3.774,5.09,7.096,8.716,-0.7255,-0.1245,-0.2155,1.413,3.491,5.883,8.5105,8.797,-0.886,-0.2495,0.5025,1.042,3.246,-4.998,-3.5605,-4.805,-51.035,3.48668259549693,3.69526291156762,3.53232284089707,4.80894110083117,3.58460155991039,4.86680112241002,3.54339053992295,4.66753480664714,3.53735503667101,414.284663834198,420.265053242053,416.137569728857,420.285058894959,416.40815144891,420.618174825754,416.762264069985,421.324214040889,416.476763320242,1975.9792772875,1969.6375318614,1969.8057756803
2,7.75,1.87171256008035,-2.86490994772169,0.437042943991763,0.0901829009359468,-0.0281003577450284,0.0243947929869702,1.22033303180397,0.684228084116977,0.143358405579149,-7.88135168017814,2.54207517494632,0.592344492139217,1.595,1.245,0.34,-3.073,-3.6845,-3.6019,-3.92405,-4.9454,83.30775,66.66,1.4936,-3.565,-2.79,-3.165,19.4,29.315,29.5,28.75,8.515,235.1,296.55,261.6,293.65,49.7,47.615,41.88,46.1,13.31,23.11,20.55,44.66,-0.826,-0.92,0.4935,1.492,2.709,4.3975,7.517,7.692,8.428,-0.5545,-0.2735,0.3925,0.822,1.6835,5.188,8.3125,8.738,9.5355,-0.8575,0.1525,0.601,0.9595,3.768,5.089,7.096,8.718,-0.7205,-0.141,-0.234,1.408,3.48,5.8855,8.5105,8.796,-0.9145,-0.2915,0.493,1.034,3.2285,-5.2235,-3.5985,-5.014,-21.845,3.55121952023667,3.5486599945341,3.50163347942985,4.78489705687938,3.73057724362126,4.91183337848959,3.61436077987663,4.65360042692316,3.71579086861683,414.415546365639,422.674676001143,416.196508014344,421.545655733706,416.322859053183,421.484216159917,416.357750332559,421.219528802388,416.419332599883,1971.68701019248,1966.96140829024,1967.63491686323
2,8.25,1.54790319383401,-2.97564393661719,0.429990591200474,0.222813194221455,-0.0597170302574182,0.0580181089379319,5.85092437919051,1.20872068802244,0.145429327317801,3.47411276871945,3.83682542022651,0.612516850426753,1.355,1.09,0.33,-3.0752,-3.795,-3.341,-3.2356,-3.22785,83.331585,67.845,1.44035,-1.345,-1.88,-1.57,46.9,97.205,85.9,84.89,22.065,231.7,302.3,269.85,302.85,171.185,155.565,148.77,153.03,41.075,68.68,57.44,148.02,-0.836,-0.9055,0.4825,1.5005,2.7055,4.408,7.5165,7.692,8.429,-0.5535,-0.3145,0.394,0.818,1.683,5.1865,8.3125,8.7375,9.5345,-0.767,0.134,0.599,0.952,3.761,5.065,7.095,8.7105,-0.629,-0.1395,-0.229,1.404,3.4695,5.8855,8.5105,8.796,-0.865,-0.311,0.4685,1.026,3.2115,-5.588,-3.6905,-5.1645,14.34,3.60368477774474,3.85592022358902,3.6535410056921,5.10788164950179,3.70400184827646,5.24070826387378,3.92105031528096,5.22827702480371,4.01085795687611,414.853569257628,420.429251458769,416.804011339558,419.652420004643,416.748802603545,419.693980081794,416.486296407077,419.795453139091,416.728979341944,1971.1831875235,1970.44411765393,1969.60455862756
2,8.75,1.41244820427397,-2.37260093004901,0.386068489479869,0.205334483306344,-0.0134159400750859,0.188004339550354,7.01142988916455,1.97393128592902,0.164236255059413,24.1131432097643,4.39283293548342,0.567879719341905,1.365,1.175,0.39,-2.4488,-2.932,-2.2791,-1.98745,-1.74345,83.33967,65.47,1.4915,0.2,-0.095,0.005,74.4,178.68,152.05,156,39.69,235.2,309.4,275.05,312,320.83,299.405,287.465,302.585,65.86,147.085,122.225,265.61,-0.7015,-0.8525,0.4915,1.465,2.7025,4.407,7.5165,7.6905,8.427,-0.4135,-0.324,0.3905,0.8145,1.6815,5.187,8.3115,8.7365,9.5345,-0.5625,0.1515,0.604,0.9505,3.754,5.064,7.094,8.715,-0.496,-0.1085,-0.2095,1.403,3.4585,5.8855,8.511,8.796,-0.7785,-0.266,0.4615,1.019,3.194,-5.735,-3.637,-5.042,56.22,3.87061985889722,3.86628923181304,3.74264486921806,5.44195171851142,3.71379217521986,5.45034527057139,3.92514149576736,5.28652507201151,4.01032523965782,415.092705437982,421.849175435297,416.676471520762,420.020451062579,415.485909995591,419.593177316194,416.400128015295,419.675305983325,416.373052354908,1975.28382527526,1972.47167577811,1972.67306196818
2,9.25,1.64813365618232,-1.43381474834968,0.389308972589788,0.179753701700434,-0.00147493939387683,0.144449484497584,13.6425435424002,0.347258951789921,0.184805589810244,33.0352112859447,4.571462097033,0.529808970103072,1.53,1.25,0.49,-1.58065,-1.9035,-1.3992,-0.9281,-0.63795,83.337225,61.285,1.9371,1.96,1.66,1.82,95.85,280.925,247.15,257.13,55.675,234.65,317.5,278.7,320.7,529.565,490.985,477.945,509.075,89.015,280.585,201.44,412.15,-0.4425,-0.7955,0.5005,1.459,2.6995,4.407,7.5155,7.69,8.4245,-0.315,-0.3175,0.399,0.813,1.681,5.187,8.3115,8.736,9.533,-0.3155,0.218,0.6205,0.951,3.7465,5.0635,7.093,8.706,-0.2935,-0.049,-0.2035,1.405,3.4555,5.887,8.513,8.796,-0.608,-0.183,0.47,1.016,3.1765,-5.083,-3.577,-4.7665,120.77,3.82237313857333,3.94643390658339,3.7894039054994,5.36968909088222,3.80746042670404,5.51699564361951,3.86793801305963,5.83387908407103,4.0880367084514,415.295155802824,420.779228526261,416.444224460454,419.849669028804,416.362777635566,419.63668944812,416.514784321625,419.191126480286,416.113651884388,1978.34200655146,1972.91992691948,1977.79805497142
2,9.75,1.71032521780821,-0.722959767366717,0.428575339205282,0.125444673370225,-0.141894902055583,-0.0166594909602273,17.203173015002,0.497135730449779,0.204998055121883,53.5603156469657,3.53345540334911,0.64284171601775,1.67,1.46,0.57,-0.9229,-1.136,-0.7082,-0.1452,0.7211,83.34472,56.98,2.2572,2.91,2.595,3.61,122.05,354.475,334.35,340.15,69.86,235.15,324.15,284.65,324.85,687.49,629.92,660.375,668.6,106.18,394.64,271.715,555.485,-0.2985,-0.758,0.535,1.455,2.734,4.3955,7.519,7.689,8.4235,-0.186,-0.292,0.422,0.804,1.678,5.098,8.311,8.733,9.5335,-0.1105,0.316,0.664,0.9545,3.74,5.0625,7.093,8.7045,-0.099,-5e-04,-0.181,1.3795,3.4555,5.889,8.514,8.799,-0.3715,-0.1475,0.476,1.007,3.1515,-5.209,-3.647,-4.6415,172.555,3.87340858811324,4.13336477080598,3.91740456997965,5.82361988815816,3.88181248905345,5.85560704436663,3.94571930206446,5.99763996955836,4.16997770177553,415.404721374474,420.776907431062,415.571721569726,419.604996140765,415.494230636914,419.646043875831,415.535479313199,419.783168034805,415.362226395705,1981.34148504717,1974.56866152586,1981.09463184968
