DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,LE,H,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,TA_1_2_1,RH_1_2_1,TA_1_3_1,RH_1_3_1,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,467.14878,17.8256485,6.1918114,1.09127732,2.3014645,23.738817,14.7284065,10.2986727,0.364218545,-0.0016121618,1.585521125,1.922266525,0.42320434,88.95856725,4.01393095,54.3798275,5.0536524,48.341435,2.416219,95.282684,6.3767985,5.314577375,0.763277415,4.17053495,-0.472386227500007,23.9303875,0.92336658,326.1506475,330.9102475
1,0.75,458.15076,25.87153075,5.0415764,1.784488185,0.4901308,18.2015715,19.24812275,9.943969025,0.4449541625,-0.0009647032525,1.605870975,1.3704871,0.4114826675,88.94883025,3.70680335,52.70370075,4.789788975,48.15960925,2.0206244,95.263293,6.4382762,5.02342745,1.009841775,4.05308635,-0.856897535000006,23.9303875,0.8174096875,326.72153,331.03894
1,1.25,454.4423875,11.285348575,6.0958172,1.206866895,1.042649825,20.52554975,28.29170925,9.803721175,0.503590355,-0.002100658175,1.455126225,1.276522125,0.3829574975,88.94642475,3.622212625,51.06470475,4.54107565,48.43321075,1.7074637,95.223405,6.2411477,4.8842364,0.92294225,3.950555625,-0.236429825000007,23.9303875,0.9597998,326.1518775,329.708705
1,1.75,453.450105,17.5077812,5.84540689999999,1.0680454625,0.6686950375,17.047415,19.638415,9.178306975,0.4335746725,-0.00326103925,1.35453815,1.331489725,0.34584249,88.943417,3.387699825,48.744232,4.483389025,46.102917,1.5726984,95.657916,8.74025705,4.755514675,0.73590895,3.7724914,1.9719494,23.9303875,1.0872446,326.19523,328.789285
1,2.25,452.7306375,43.85177525,6.59571329999998,1.89433815999999,1.1899504,31.373838,20.110352,7.45722665,0.34916005,-0.001825738025,1.6632614,1.405309075,0.32084238,88.9431795,3.03131705,46.7153845,4.647961,66.3162629999999,1.5731432,95.718515,6.21900625,4.9037895,0.723928095,3.570638125,0.369119699999984,23.9303875,0.8958506575,325.8254,328.768655
1,2.75,454.0474,20.4165068,4.222609825,0.43432154,0.787675334999999,27.617366,31.09670075,7.526794425,0.429594765,-0.00174296595,1.743074575,1.48848315,0.3410697275,88.9589145,3.098033025,48.791947,4.611922975,45.3942675,1.7014759,95.863536,7.77161225,5.005251625,1.00201005,3.43918085,-1.58683342,23.9303875,0.998518085,328.287585,328.457805
1,3.25,469.374875,16.58556225,4.01937515,0.902527397499998,0.4230982625,23.929415,18.969708,6.96880345,0.36777454,-0.001966381675,1.57483885,1.69083065,0.4143778075,88.9608865,3.2427837,46.6947615,4.0980523,43.7601755,1.38235938,96.169417,6.7629258,4.420921775,0.7851595,3.356648625,-0.765598855000002,23.9303875,0.9592861225,327.432565,327.429885
1,3.75,459.284575,15.26984125,4.4501791,0.5390319475,0.733231485,17.877095,32.438175,7.548811,0.41749225,-0.003119053325,2.081501,2.642256,0.3623529,88.959,3.2408925,57.5227947499999,6.21606494999999,51.3356255,1.520735885,96.4940435,6.90343075,4.2439185,0.9774552725,3.2409415,0.324904849999989,23.9303875,1.12535805,330.17223,327.1817925
1,4.25,462.27222,14.582546,4.034577,1.62693653999999,1.4542845,44.3793075,44.27777275,8.470269,0.46668015,-0.002064618,1.79249,2.133936,0.3843217,88.95271,3.061141,46.750028,5.155783075,43.918411,1.6605526,96.290671,6.4171365,4.777326,0.945554687499999,3.202665,1.0986668,23.9303875,1.29284565,332.14714,327.08838
1,4.75,466.239225,14.81413625,3.661743475,0.231126425,2.24997375,20.268506,27.74855,8.900645,0.3306331125,-0.0012240043,1.77788135,2.3150958,0.4097909225,88.951328,3.303182175,47.10142925,5.1269512,43.54840525,2.068053975,95.59772175,6.1965317,5.8322191,0.9124918775,3.16179125,2.980797625,23.9303875,1.14648063,332.5478375,326.9433
