DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,NETRAD
1,0.25,0.23292842548229,-0.640957113375262,-11.7878536524066,-7.40063209732815,0.0432405987999685,-66.1824825797672,-19.9350642756968,0.190285894720655,383.914749904461,1.72900285016978,416.757640977859,1.17190538342411,416.259640456256,1.93416702272061,416.981990399895,1.17709861983108,418.146988882113,2.82047994596743,415.636923688548,1.18346015813734,417.601314627034,1.86049125497761,416.859863614357,1.26611866810762,415.751682899528,2.1404564129698,417.34980466993,1.3275419159832,416.159134297889,2.11986471010575,1.83104585832471,-1.23229511365259,0.0222468866462887,1.357,1.0345,0.4545,0.2295,-7.0364225,-6.2363,-5.919675,-6.84016,-6.595865,-5.719845,98.876467,35.375,0.1623,-2.974,-2.1725,-1.8845,-2.5685,0.1,-4.413,0.895,-1.6905,-0.1,202.995,290.455,263.39,294.06,-0.11,-0.4605,-0.46,-0.44,-0.34,-0.19,-0.34,-0.25,-0.35,-1.73,-0.35755,1.27755,3.15185,6.2417,8.4129,9.6729,11.27115,12.35515,-0.39025,0.73175,2.96245,4.9677,8.4186,9.626375,10.9905,11.8258,12.81875,6.40175,7.26825,8.4585,9.07435,10.10015,11.323325,11.38435,11.5187,0.4491,1.44235,3.21385,4.7861,7.98975,9.553575,10.63805,11.81165,12.83145,0.74435,1.6915,3.71895,5.21305,8.129,10.1415,11.5438,12.871225,13.4952,-47.323675,-32.537,-106.415
1,0.75,-0.0551520053879461,-0.359414385720203,-14.7285285377392,-18.2920449423761,0.0541685750005147,-71.1747611259263,-20.7197896475054,0.160183268636467,384.85139806331,1.75763900672243,417.142574004437,1.2700549033128,415.69780343214,1.81738857363611,417.367014762338,1.27426916923183,416.222851642049,1.82434925141989,417.436812885415,1.23865573846185,415.938756236087,1.83157774863873,417.744672973625,1.30360756350428,418.570647165772,1.92068213961138,418.749457711333,1.32341497487608,416.377042594497,1.95600721323084,1.52778941839304,-1.40821210612421,0.0407663648419646,1.60275,1.12,0.484,0.2285,-7.205825,-6.64795,-6.3787125,-7.02384,-6.76068,-6.0933475,98.847288,37.32325,0.1722,-3.03475,-2.39125,-2.03425,-2.63875,0.2,-4.529,0.985,-1.6645,-0.14375,204.0275,288.88,262.4975,293.18,-0.11,-0.46075,-0.46,-0.44,-0.33,-0.19,-0.34075,-0.25,-0.35,-1.841,-0.435075,1.249075,3.252675,6.438925,8.411325,9.67645,11.270725,12.354725,-0.462175,0.666475,2.909775,5.178075,8.41145,9.6196,10.9869,11.823925,12.8172,6.330675,7.197475,8.455675,9.041875,10.18405,11.329525,11.356875,11.563075,0.372175,1.37505,3.16565,5.078275,7.973675,9.5455,10.630675,11.8124,12.8306,0.659475,1.62415,3.6658,5.5141,8.307025,10.14705,11.5466,12.8711,13.4948,-48.587825,-33.344875,-106.454
1,1.25,0.175049593290836,-1.00311588221444,-4.53563082193756,-27.5190206770447,0.0392631880490842,-71.6847506031144,-18.9703938591519,0.213213573832803,386.517115014126,1.80042783417159,417.356459927207,1.25711602156701,415.070307364248,1.85801423897972,418.073523649259,1.25934702396404,415.59012415389,2.18562827828051,417.859618304003,1.23371091878127,415.317472910532,3.12849043689055,418.205584779687,1.30021564920141,416.454850184908,1.91344820044492,418.934197502711,1.3184327490981,415.940901436164,1.97209151749333,1.46185781046365,-1.61715187027729,0.0293968703489261,1.5265,1.16,0.352,0.18925,-7.59274,-7.0789,-6.752215,-7.41618,-7.16664,-6.496935,98.871123,38.094,0.1565925,-3.5845,-2.62075,-2.36975,-2.95,0.1,-4.373,0.7925,-1.6515,-0.07,203.8675,287.1425,261.6525,291.7125,-0.11,-0.47,-0.46,-0.44,-0.34,-0.1925,-0.34,-0.25075,-0.35,-2.04255,-0.528225,1.223675,3.221675,6.429525,8.410575,9.681475,11.2718,12.354725,-0.524325,0.6147,2.8606,5.16525,8.41035,9.6161,10.981575,11.82385,12.817125,6.418425,7.204425,8.4712,9.338,10.07895,11.332025,11.3575,11.534025,0.31895,1.3282,3.121325,5.0579,7.958725,9.539,10.626275,11.8124,12.829675,0.589325,1.566,3.615625,5.491875,8.312575,10.1517,11.549925,12.871925,13.494725,-48.9226,-32.6055,-105.76
1,1.75,0.123125912021412,-1.03802338208889,-5.22954962833991,-13.9352369082111,0.0486766499233687,-65.9879584372781,-24.7956067527604,0.115197248016011,387.481489796728,1.76746118667507,417.326428273729,1.22803047002617,414.578025050323,2.84396578020421,417.409193128884,1.23376144490867,417.505961285849,2.79880660448694,418.331165502301,1.23167083672057,415.148126798528,2.93270921125889,418.297197460419,1.26136547532298,415.486029004431,3.50677355928349,419.022626300848,1.32057932454121,418.5878638803,2.32234320023873,1.49027866371861,-1.81164774839689,0.0258200328367001,1.35425,1.10875,0.38475,0.219,-7.9011025,-7.3259,-6.99349,-7.84092,-7.614755,-6.801305,98.8838715,36.07,0.13527,-3.8615,-2.775,-2.685,-3.1845,0.1,-4.5,0.985,-1.6415,-0.0815,202.95,285.915,260.825,290.78,-0.11225,-0.46,-0.46,-0.45,-0.33,-0.2,-0.3405,-0.25,-0.35,-2.23955,-0.6005,1.1895,3.10355,6.2272,8.4115,9.69,11.27525,12.3551,-0.58325,0.57065,2.8132,4.93015,8.4125,9.615325,10.98145,11.8247,12.8168,6.42955,7.164,8.318,9.04285,10.10545,11.32635,11.40185,11.603,0.27065,1.2901,3.07705,4.7254,7.9439,9.5332,10.62425,11.8135,12.82945,0.5326,1.5181,3.57145,5.15615,8.11665,10.161425,11.5545,12.87385,13.4942,-49.440675,-33.043475,-102.856
1,2.25,0.104205164357978,-2.04823985345337,-9.46198396628043,-20.0513059018734,0.032260872706875,-66.5594723325025,-21.6927855600122,0.149670555548043,388.441745132105,1.78118466442077,417.559172831138,1.24997352317449,414.788916342048,1.86985513919453,417.706906092815,1.25004991085603,414.774821952583,1.86056529268379,418.490886075564,1.23858877375104,414.924816339014,2.1046131259723,418.68173269328,1.29521177117408,415.325328568126,2.76417808237889,419.507453418506,1.3306520492027,415.776613602718,1.97008080131955,1.18004497875705,-1.89590866762334,0.0398535810495456,1.15225,0.868,0.439,0.22975,-8.2196875,-7.575875,-7.2401375,-8.10865,-7.962065,-7.00804,98.9252385,36.176,0.12404,-4.0345,-2.94,-2.85875,-3.3125,0.1,-4.4825,0.6975,-1.65,-0.07,202.2275,284.86,260.205,290.045,-0.11,-0.47,-0.46,-0.44025,-0.34,-0.19225,-0.35025,-0.25,-0.35,-2.50545,-0.78095,1.16045,3.073975,6.21875,8.412,9.6982,11.273775,12.354575,-0.625675,0.5365,2.7661,4.920375,8.415025,9.611975,10.979975,11.825775,12.817375,6.354225,7.18045,8.521325,9.0528,10.05735,11.360925,11.388125,11.53285,0.2094,1.246025,3.0342,4.700725,7.9397,9.52595,10.621825,11.81375,12.8302,0.476175,1.47635,3.5266,5.1341,8.111925,10.17115,11.559525,12.875875,13.494575,-49.7424,-34.8786,-104.526
1,2.75,-1.3238331541646,-1.04865847176461,-9.07270792941399,-32.242949598771,0.0613121095647328,-59.061917465545,-20.21151084697,0.15978850918309,388.695247232234,1.8427511771519,417.683034729198,1.2322156680866,415.35858369183,1.93634721438035,417.956841253108,1.23594351446664,417.778911612538,2.40000883171034,418.494163729876,1.22921793657489,418.805027609157,1.87704113400694,419.030639110777,1.27084201908468,415.44011448227,2.1957758899649,419.29838517759,1.3375505258337,415.522283756465,2.09959714864563,1.60049005029418,-2.15217817125974,0.0298180279523172,1.5275,0.89625,0.43225,0.2495,-8.4117025,-7.796175,-7.4598375,-8.309485,-8.165265,-7.2276575,98.935816,36.843,0.16823,-4.22075,-3.1025,-3.028,-3.507,0.1,-4.514,0.8925,-1.63,-0.02025,198.9725,283.96,256.8725,289.1525,-0.11225,-0.46,-0.46,-0.45,-0.33025,-0.19,-0.36,-0.2405,-0.35,-2.573675,-1.07105,1.135,3.0431,6.212775,8.411775,9.704875,11.269925,12.35455,-0.714925,0.4963,2.715675,4.908225,8.411375,9.6089,10.975175,11.8267,12.81735,6.1553,7.1564,8.374075,9.062975,10.0227,11.323075,11.410375,11.516475,-0.0159,1.196375,2.993325,4.673825,7.93735,9.530675,10.617025,11.814725,12.829225,0.43465,1.435275,3.481025,5.11505,8.107,10.18265,11.563325,12.876825,13.494575,-50.4745,-34.71385,-105.15725
1,3.25,-0.742900592469657,-0.812224828086537,-6.19184514694747,-10.6236361138966,0.0488090363059569,-68.6853084565877,-12.9644614311819,0.175857030004005,387.963381228383,1.87744158138482,418.139361517054,1.22121855640958,416.627835689778,1.86854118376639,418.349635436646,1.22383134448807,415.675433246595,1.85733229612741,418.822252676313,1.22609355422045,415.147838993698,1.85250158494969,419.260925032025,1.25983582603203,419.154523944834,1.91902111928204,420.348243708182,1.31629401124989,417.054137721972,2.17341341575903,1.79165225058279,-2.31078018185794,0.0279991071494481,1.45825,1.01875,0.40675,0.2595,-8.5568175,-8.04,-7.70126,-8.4631875,-8.35572,-7.42791,98.950694,35.945,0.20092,-4.36975,-3.2515,-3.187,-3.67425,0.1,-4.4045,0.9975,-1.591,-0.02075,199.0725,283.0675,255.0325,288.36,-0.11225,-0.47,-0.46,-0.45,-0.34,-0.19,-0.34,-0.25025,-0.35,-2.71295,-1.20005,1.110675,3.007325,6.205825,8.4125,9.710575,11.266075,12.35455,-0.806675,0.4543,2.66715,4.89315,8.404775,9.606275,10.970375,11.827625,12.81635,6.09845,7.136475,8.186725,9.05685,9.97035,11.372425,11.384175,11.499625,-0.07495,1.088175,2.9465,4.647825,7.93405,9.53635,10.612225,11.8157,12.8292,0.297225,1.3939,3.429575,5.099925,8.104925,10.1912,11.568075,12.877775,13.494575,-48.66225,-35.62035,-101.65425
1,3.75,-0.255462930796763,-0.943816621393415,0.478448813944436,-11.7399237040142,0.0466018708950932,-54.8067794246069,-15.2892679973232,0.156318690925499,387.790942952708,1.88270494141861,417.81632984787,1.20335994526372,415.100269919402,2.00645876812187,417.665422056352,1.20462776717534,415.779997992163,1.96767614715937,418.415886415717,1.20494898510944,416.825845563352,2.63168277643715,419.284661497365,1.25659573452063,415.948693295794,2.03559597648283,420.698402126295,1.28392650517934,415.22652312725,2.02502257018705,1.24254054654661,-2.54160094522748,0.0332299823156468,1.0905,0.8275,0.42225,0.23975,-8.722485,-8.29545,-7.9502175,-8.6205325,-8.4808525,-7.6711775,98.947343,36.97175,0.149435,-4.56725,-3.439,-3.3655,-3.882,0.1,-4.3275,0.5975,-1.63125,-0.10025,198.4825,282.08,254.18,287.4675,-0.11,-0.46025,-0.46,-0.45,-0.34,-0.19,-0.36,-0.25,-0.35,-2.8836,-1.27415,1.088175,2.97935,6.1979,8.41325,9.71725,11.26225,12.35355,-0.875,0.281475,2.6205,4.88,8.392325,9.6032,10.964625,11.82855,12.816325,6.054325,7.12635,8.20185,9.070175,10.030575,11.321125,11.37105,11.621125,-0.178575,0.871875,2.9025,4.626675,7.93075,9.542975,10.607425,11.8157,12.8282,0.203675,1.340575,3.380925,5.082825,8.10285,10.195875,11.57185,12.878775,13.493575,-50.8471,-36.468,-101.34
1,4.25,-4.73212217563981,-1.38282021170194,-10.2704381729713,-11.8651661153294,0.0435609053506082,-59.0358271276203,-18.3470846083379,0.228503837771239,387.974932648501,1.88023816714989,419.151650478523,1.26531653615939,417.797888857409,2.02234292139337,419.197165906265,1.27124448544868,417.935789425249,2.7449031768747,419.339230442485,1.23070140466199,417.285257068102,2.9609583596522,419.764780522476,1.30324474752525,418.492491912226,3.60492105563207,420.597837556638,1.46888083753676,419.16655723558,2.39481038597824,1.25412173855518,-2.80898038927227,0.0217170717180146,1.151,0.75975,0.36,0.2295,-8.946325,-8.5518,-8.2014025,-8.845525,-8.682065,-7.9206325,98.93426025,37.9515,0.1264,-4.7265,-3.5495,-3.555,-4.0385,0.1,-4.47575,0.5,-1.6005,-0.0405,198.2,281.085,253.3925,286.8775,-0.11,-0.46025,-0.46,-0.45,-0.33025,-0.19,-0.3605,-0.25,-0.34,-2.99835,-1.360125,0.969825,2.958075,6.190975,8.413975,9.723925,11.259375,12.35355,-0.92145,0.14375,2.574675,4.86775,8.378875,9.600575,10.95985,11.829475,12.8147,6.04585,7.114425,8.3268,9.02825,10.03795,11.383925,11.351975,11.522575,-0.25005,0.729025,2.856325,4.610275,7.927425,9.5496,10.602625,11.816675,12.827225,0.11785,1.17325,3.335775,5.0646,8.099825,10.19665,11.57565,12.879775,13.493575,-51.609025,-36.771475,-104.6705
1,4.75,-16.3146960053241,-1.21172092521715,-69.417615469586,-23.2150047798614,0.0497791074835943,-72.3951614421152,-22.0510950529042,0.125807587617579,388.914300225414,1.89138190224044,418.981986874517,1.2527569467993,415.805127016419,1.95627114605495,418.911976992146,1.25040062001722,415.854052499057,1.92277808887643,419.686876670274,1.21683676454899,416.971243443449,1.89663238803272,419.854923369293,1.28750294899101,418.638248235527,2.79234798210261,420.375943507417,1.27399555081411,415.943476634069,1.9675696563267,1.95160169610753,-3.01858294951304,0.0346220634365703,1.37175,0.88875,0.339,0.21,-9.1002175,-8.80215,-8.452475,-9.009615,-8.85871,-8.1389675,98.9102175,36.869,0.16863,-4.8945,-3.6975,-3.7125,-4.19725,0.1,-4.4825,0.6975,-1.6005,-0.09,198.6925,280.0975,252.7025,285.99,-0.11,-0.46025,-0.46,-0.45,-0.34,-0.19225,-0.35025,-0.25,-0.34775,-3.14915,-1.438675,0.811475,2.932875,6.185975,8.414725,9.72525,11.255525,12.35355,-0.976675,0.099525,2.532675,4.85545,8.366425,9.5975,10.95505,11.8304,12.81465,6.0186,7.08775,8.260875,9.0736,10.034825,11.31645,11.317425,11.56885,-0.318575,0.6743,2.8138,4.596675,7.924125,9.556225,10.597825,11.81765,12.8264,0.0398,1.0451,3.288525,5.050125,8.098725,10.197425,11.57945,12.880775,13.493575,-52.04975,-36.30225,-101.8225
