DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,0.25,1.17391283033565,-1.33159533434187,0.288850989490286,-0.0244059977590496,-0.0759710527415844,-0.0782470939919963,-0.859123332686059,-0.470565883351574,0.0624805003824817,-14.978074685902,-4.98106859437504,0.311742081462947,0.8375,0.6025,0.21,-1.438975,-2.04175,-2.471125,-3.23985,-4.74055,86.77666,37.03,2.1256,-4.7625,-3.0425,-3.2925,1.7,-4.52,3.875,-0.07,229.4,293.725,224.425,290.85,-0.04,-0.27,0.02,-0.1,-0.11,-0.21,-0.18,-0.49,-0.336,1.839,5.82725,7.1545,8.3595,13.22875,13.2585,0.37525,2.584,5.81175,7.2295,8.886,11.3665,12.837,13.613,14.9375,1.1905,3.0275,6.63,7.36875,9.59975,12.184,10.6045,14.49375,16.358,0.6385,2.56425,5.774,6.80225,9.433,11.43,13.112,14.21125,14.555,1.342,2.88375,6.74325,8.2755,8.841,11.79225,13.53375,-43.6445,-34.0915,-28.225,-76.31,2.84990737129303,2.22391013644319,2.09944934339758,2.11022705593779,2.11943709009845,407.988301717448,412.039855953654,410.799161592646,411.573669202993,410.96234365677,411.778215448878,410.7504332196,410.929868265004,408.924241495539,1925.39832231855,1935.1251904072,1908.90287147707,1882.93989947435
1,0.75,1.11074172838496,-1.80021709389495,0.270481190210312,-0.0370833353920875,-0.127455452522111,-0.08119359084388,-0.62149909717163,-0.733973166033046,0.0559289631364889,-16.896515109696,-6.13545271756828,0.319212315908356,0.95,0.6625,0.19,-1.4942,-2.4225,-3.103225,-4.0166,-5.516075,86.75873,38.25,1.9551,-4.955,-3.2875,-3.585,1.625,-4.4725,3.8,-0.05,229.475,291.775,223.65,289.2,-0.04,-0.28,0.03,-0.1075,-0.11,-0.2,-0.18,-0.49,-0.5115,1.48775,5.61925,7.10475,8.38125,13.2275,13.257,0.0895,2.303,5.63975,7.15725,8.893,11.36675,12.83625,13.58375,14.93475,0.96525,2.74575,6.48625,7.28875,9.612,12.183,10.602,14.49325,16.3555,0.35825,2.275,5.61825,6.7675,9.4465,11.42875,13.1115,14.21175,14.55275,0.9585,2.56675,6.58425,8.3525,8.8535,11.7905,13.53375,-43.48,-32.85225,-28.259,-73.96,2.87271883792943,2.18339007176957,2.09095279916358,2.0663231628327,2.07800955267321,407.710556180383,411.476591801,410.659074008117,411.715876425309,410.249021662537,412.316291958437,409.983067863693,411.058524494871,409.02554573594,1928.57623164683,1930.08321796606,1910.91309417184,1876.77256077553
1,1.25,1.11219593148267,-1.97168199288643,0.271798878126671,-0.0437755456253393,-0.160761683232089,-0.0887228151076992,-0.898085748124029,-0.511553715707587,0.0594095907967096,-13.765204219031,-3.23980648854613,0.327107723819514,0.8975,0.615,0.2025,-1.763075,-2.79175,-3.229425,-4.3419,-6.04825,86.73808,40.6125,1.9299,-5.5275,-3.775,-3.8625,1.6,-4.32,3.8,0.0525,228.375,289.35,223.125,287.975,-0.04,-0.28,0.02,-0.1,-0.11,-0.1975,-0.18,-0.5,-0.708,1.2115,5.4175,7.03225,8.402,13.2255,13.27075,-0.21,2.20575,5.443,7.07725,8.89625,11.36725,12.834,13.585,14.93425,0.706,2.492,6.33375,7.1925,9.6245,12.18175,10.597,14.49225,16.35375,0.0875,2.018,5.47525,6.7305,9.45475,11.42775,13.11175,14.21075,14.551,0.6315,2.29325,6.38675,8.29625,8.86275,11.7885,13.53325,-44.72,-33.597,-28.7845,-74.035,2.91803617682725,2.06499677994445,2.00073181040521,1.95047550054616,2.09723215967976,407.527109292597,411.87653242031,411.280250530745,412.057328685452,411.886907226824,412.734985252277,411.461888456804,410.431054574898,408.628031302743,1926.19314977566,1936.21037971181,1910.52643628554,1894.94475316002
1,1.75,1.25764316080575,-2.17046741774266,0.259861485012185,-0.0415102396486579,-0.09887008857207,-0.077556060113763,-1.23076145819183,-0.520783167749336,0.0635169908294499,-17.0354026343351,-4.3874616718432,0.297309657484721,0.935,0.61,0.19,-2.033325,-3.244,-3.2336,-4.4702,-6.453675,86.74575,42.265,1.89065,-5.6575,-3.97,-4.0225,1.625,-4.26,3.775,-0.0975,227.05,288.975,222.925,287.025,-0.03,-0.2725,0.02,-0.1,-0.11,-0.2,-0.17,-0.49,-0.962,0.964,5.2255,6.9265,8.41075,13.22375,13.23625,-0.4305,1.8655,5.26,6.992,8.89975,11.36825,12.83125,13.578,14.93225,0.461,2.254,6.15775,7.0905,9.6305,12.178,10.59725,14.4915,16.3525,-0.17375,1.77975,5.3305,6.654,9.45975,11.42375,13.111,14.2085,14.54825,0.312,2.09575,6.1765,8.218,8.8735,11.7865,13.533,-44.436,-33.19975,-29.057,-73.6625,2.84698623897078,2.0604156182051,2.00833693750307,1.89295786072294,2.03253403894908,407.521227633876,412.155800825449,410.953778864171,411.610276348341,410.978093780608,412.494785275336,410.755442224733,411.195466376958,408.747071642866,1931.48724494138,1938.11787310336,1906.42703322526,1902.80699793861
1,2.25,1.15780358307907,-2.47751699562764,0.277334457583462,-0.0383888451680943,-0.0643679084838176,-0.052141526172165,-0.970295174565452,-0.434443536480212,0.0550713337018164,-13.4454443814628,-3.44114826958629,0.329459585392222,0.87,0.6125,0.19,-2.158,-3.23225,-4.077175,-4.7142,-6.431825,86.72847,43.2075,1.71755,-5.7225,-4.1325,-4.2825,1.525,-4.31,3.75,0.08,226.3,287.95,222.125,285.6,-0.04,-0.28,0.02,-0.1,-0.11,-0.2,-0.17,-0.49,-1.2875,0.7535,5.04325,6.82125,8.417,13.22225,13.236,-0.6435,1.5155,5.08925,6.90525,8.9035,11.368,12.829,13.5735,14.929,0.26275,1.99525,5.972,7.00275,9.6355,12.17725,10.604,14.49175,16.3505,-0.34875,1.511,5.192,6.56075,9.46425,11.42075,13.1115,14.209,14.54575,0.055,1.87275,5.96775,8.1145,8.884,11.7845,13.533,-44.938,-34.5135,-29.21175,-73.255,2.87705255039634,2.0232177701941,1.98407599853422,1.89418010542271,2.04583339386162,407.509130175445,411.922865788649,411.321856803904,411.639979432089,411.123069609944,411.936810393243,410.045797354069,410.232052110713,408.42129682884,1926.52797793486,1931.35820588704,1916.33064818265,1892.9480754051
1,2.75,1.12140211826104,-2.86465677656912,0.263353824931417,-0.0344349251198715,-0.0524238760445257,-0.0869761324999651,-1.05184925824973,-0.594541194239542,0.059648209024935,-13.6124699585289,-4.64872819092927,0.293022696846563,0.825,0.6,0.19,-2.44665,-3.358,-4.093975,-4.9834,-6.701725,86.71935,44.7675,1.6762,-5.9,-4.3,-4.535,1.6,-4.185,3.875,0.01,224.775,287.125,221.5,285.225,-0.03,-0.2825,0.0225,-0.1,-0.11,-0.21,-0.16,-0.49,-1.578,0.5555,4.853,6.71175,8.4255,13.2205,13.19825,-0.851,1.318,4.9185,6.81725,8.911,11.368,12.82575,13.605,14.928,-0.05,1.74625,5.80675,6.91225,9.6425,12.1785,10.605,14.492,16.3495,-0.5285,1.2935,5.0245,6.46525,9.47325,11.41925,13.112,14.2085,14.5445,-0.10625,1.66225,5.7615,8.073,8.8955,11.7825,13.53325,-44.461,-33.9275,-29.43225,-73.13,2.76291142167627,2.02430802579476,1.90029086489267,1.85379410505227,1.99375961367938,407.525230758286,411.426444597071,410.521836070165,411.386355402196,410.092035039835,411.856068431941,409.607036591744,409.829194340784,408.355656408938,1929.92094737538,1941.42363030359,1906.62536369413,1892.81208682086
1,3.25,1.10158859915982,-3.7316966105289,0.269127954545761,-0.025241479349505,-0.0846821173822177,-0.0566333784619248,-0.962475185707859,-0.589981958415938,0.0616589026241989,-27.00195493856,-4.5051482334657,0.298822426600168,0.91,0.63,0.2,-3.04625,-4.231,-4.6991,-5.150125,-7.014,86.71074,44.7225,1.51705,-6.1625,-4.6175,-4.7375,1.5,-4.1,3.75,0.01,223.55,286.45,220.75,285.15,-0.04,-0.28,0.03,-0.1,-0.11,-0.21,-0.18,-0.49,-1.80225,0.34225,4.67575,6.5995,8.43025,13.2195,13.2355,-1.06725,1.1075,4.75375,6.72775,8.9375,11.368,12.8255,13.57125,14.926,-0.248,1.497,5.56675,6.81475,9.645,12.17875,10.60575,14.48975,16.3475,-0.74675,1.0915,4.80525,6.3655,9.481,11.41825,13.11075,14.20825,14.54325,-0.23325,1.39,5.55075,7.956,8.90525,11.7805,13.53275,-45.576,-34.4885,-30.226,-72.38,2.76019097296192,2.07973799020938,2.02333485146147,1.88318654181234,2.13541634654259,407.350450331268,411.357243795602,410.529658113094,411.464745441956,410.035060467042,412.016120904105,410.923588745368,409.135578340363,407.837966818638,1939.46584207274,1937.22907744785,1895.95209147379,1919.35165173658
1,3.75,1.05747094352849,-4.05857758334565,0.273444387230028,-0.045037770912257,-0.0916217090294026,-0.0641518864592583,-0.776874296388242,-0.884270539778866,0.0636334959169202,-15.0648289895948,-2.19775439748192,0.308267561197485,0.89,0.5925,0.18,-3.141775,-4.434,-5.05695,-5.424375,-7.1031,86.7023175,45.62,1.4,-6.32,-4.65,-5.14,1.4,-4.1,3.6,0.1275,223.6,285.65,220.7,284.1,-0.0325,-0.27,0.0225,-0.1,-0.11,-0.21,-0.17,-0.5,-2.052,0.1065,4.5495,6.48775,8.43325,13.219,13.2445,-1.23175,0.93125,4.597,6.63675,8.901,11.353,12.824,13.5725,14.9235,-0.442,1.27125,5.40425,6.70675,9.65225,12.179,10.603,14.484,16.3335,-0.944,0.88925,4.66525,6.26325,9.48725,11.401,13.111,14.208,14.54225,-0.44775,1.187,5.33475,7.83525,8.909,11.7785,13.53275,-45.158,-34.033,-29.5855,-71.9975,2.72961743569569,1.96363400376462,1.87981351598156,1.85215949975879,1.95602996466789,407.350140331028,411.268862445088,410.209512590605,411.111927955762,410.89275295522,411.186761064332,410.103708417415,409.13036870855,407.461244267284,1935.96073466059,1939.68790769205,1917.03898198688,1899.07551637858
1,4.25,1.20388237341673,-4.07136024456659,0.289933901657313,-0.0629738472945774,-0.0615328441785802,-0.0342525950104543,-0.823974881001209,-0.702846397459507,0.0633873716772376,-17.7408226095624,-4.31198349037191,0.349990273344558,0.86,0.61,0.19,-3.38635,-4.47,-5.16035,-5.80435,-7.5866,86.6830225,45.52,1.338675,-6.69,-5,-5.27,1.6,-4.15,3.6,0.1,220.4,283.9,218.3,282.8,-0.03,-0.28,0.03,-0.1,-0.11,-0.22,-0.18,-0.49,-2.284,-0.115,4.4015,6.37475,8.4325,13.21775,13.2135,-1.4525,0.792,4.474,6.503,8.901,11.354,12.821,13.5665,14.921,-0.6185,1.225,5.3295,6.59875,9.6505,12.174,10.603,14.484,16.332,-1.186,0.69,4.619,6.16075,9.4835,11.398,13.111,14.193,14.54125,-0.658,0.903,5.312,7.735,8.918,11.771,13.53,-45.1945,-34.03225,-29.9105,-71.2,2.72856755407094,1.99822492140115,1.92213655218282,1.83542294686683,2.01284645818799,407.434449555423,410.674730160542,410.465348501029,410.496699362885,410.595153636203,410.810551515227,409.664274583203,409.249357070353,407.247973246336,1929.42956846026,1941.61793634264,1913.19202321786,1872.71734140065
1,4.75,1.11212237914319,-4.31053532274217,0.240647546878139,-0.0614808741712671,-0.0505634121081544,-0.0595734683804338,-0.914695641274178,-0.221906748509317,0.0576042462590541,-12.9861861220668,-2.55659159930339,0.347144636342019,0.84,0.61,0.18,-3.729425,-4.728,-5.4368,-6.516225,-7.90395,86.6887475,46.78,1.415375,-7.0425,-5.29,-5.38,1.5,-4.08,3.6,0.08,218.6,283,217.6,280.8,-0.04,-0.28,0.02,-0.11,-0.11,-0.22,-0.17,-0.5,-2.531,-0.206,4.22175,6.263,8.44,13.2155,13.2285,-1.66825,0.709,4.309,6.413,8.902,11.355,12.8195,13.5675,14.918,-0.887,0.934,5.148,6.48875,9.653,12.174,10.603,14.484,16.33,-1.416,0.564,4.375,6.057,9.4875,11.397,13.112,14.191,14.53825,-0.853,0.65,5.102,7.6275,8.9315,11.768,13.53,-45.86,-33.8875,-29.68975,-71.65,2.7773590720102,2.15353163268782,2.14389226401428,2.04072228368237,2.04114032413166,407.260672813401,410.552530102606,409.869451367063,409.896151923372,409.666278181634,410.812345747486,409.439026943656,408.374503487329,407.242173365567,1939.63770103799,1945.15131179334,1929.59079467991,1900.02622732815
1,5.25,1.09412850492796,-4.64248974947355,0.240215556744337,-0.0486358529768005,-0.0717486967219325,-0.0581876924006818,-0.751745571931643,-0.385077976119757,0.0610465962206678,-16.5344917480786,-4.87191094977023,0.325339653768142,0.8425,0.62,0.19,-3.899875,-5.047,-5.56265,-6.5091,-8.1796,86.71249,48.25,1.336325,-7.22,-5.7,-5.45,1.5,-4.1375,3.7,0.06,218.7,281.6,217.9,279.9,-0.04,-0.28,0.03,-0.1,-0.11,-0.22,-0.18,-0.5,-2.682,-0.359,4.03575,6.15625,8.448,13.2135,13.2265,-1.90625,0.613,4.141,6.321,8.9385,11.355,12.8175,13.5685,14.915,-1.1515,0.643,4.9585,6.378,9.6535,12.174,10.603,14.485,16.3275,-1.622,0.385,4.136,5.9495,9.491,11.397,13.113,14.1875,14.53875,-0.994,0.473,4.893,7.4855,8.943,11.766,13.53,-45.62325,-34.012,-30.827,-71.1125,2.76152422761641,1.98172335894553,1.95176726241951,1.91036124506114,2.02109135247586,407.513107541217,411.229844742697,410.048883299889,411.317347141739,410.093756949276,410.304571096086,409.602176457805,408.42011121119,406.371290518952,1938.58024778185,1948.44518975172,1897.38847583308,1933.67319545306
1,5.75,1.2603439082568,-4.56948192863894,0.257855623030546,-0.0226374815825865,-0.0353793556119858,-0.0463696255290511,-0.38922162225366,-0.570407214322114,0.0566968977088945,-12.0064431456021,-3.38155062366778,0.293100557904557,0.87,0.5875,0.2,-3.81875,-5.349,-5.687075,-6.684,-8.335075,86.73346,47.7775,1.2791,-7.38,-5.81,-5.76,1.4,-4.13,3.6,0.04,218.6,280.4,218.5,279.4,-0.035,-0.27,0.03,-0.11,-0.11,-0.22,-0.18,-0.5,-2.832,-0.524,3.876,6.045,8.454,13.21125,13.23975,-2.0885,0.428,3.9955,6.231,8.901,11.357,12.815,13.5545,14.914,-1.288,0.357,4.7565,6.26275,9.653,12.176,10.59825,14.483,16.326,-1.795,0.208,3.908,5.83525,9.4915,11.399,13.111,14.185,14.5365,-1.171,0.31,4.689,7.3925,8.946,11.764,13.529,-45.6275,-34.29425,-30.882,-71.6025,2.71502077578503,2.02833950297375,1.98783942185066,1.91046880784243,2.03024701106615,407.235101619147,410.64034284607,409.68657268448,410.435708652673,409.630161724445,409.690400090612,408.677439036872,407.96367112923,406.836550345526,1946.27407659691,1947.77813239709,1922.48951669339,1903.94745816101
1,6.25,1.10691900417062,-5.07695372488429,0.230890259042133,-0.0755727713141088,-0.0850682822623597,-0.0915595521368888,-0.603981868643594,-0.521062519138563,0.063382507843889,-11.24696697552,-4.02667602813408,0.315291788734055,0.8425,0.59,0.19,-4.403,-5.49,-5.914225,-7.0191,-8.046525,86.75219,48.0825,1.1433,-7.48,-5.76,-5.89,1.4,-4.08,3.7,0.22,220,280.2,218.4,279.2,-0.03,-0.28,0.03,-0.1,-0.11,-0.21,-0.17,-0.5,-3.108,-0.665,3.67125,5.9385,8.4595,13.209,13.2385,-2.28125,0.167,3.848,6.158,8.901,11.357,12.8125,13.553,14.911,-1.4345,0.108,4.561,6.14475,9.6505,12.177,10.59825,14.48,16.3235,-1.985,0.033,3.709,5.7345,9.4905,11.399,13.109,14.18,14.534,-1.307,0.223,4.494,7.26675,8.9475,11.76,13.529,-44.6615,-34.004,-30.9515,-70.6275,2.77339627769712,1.99589722896025,2.02129260077281,1.91711993692274,1.96408769714631,407.434372697053,410.264586786393,410.115972715751,410.363893908049,410.00793401202,409.499107519663,409.730391764657,407.919063174421,406.861524298351,1945.01132449563,1947.90065949594,1918.13949720192,1936.09783861446
