DOY2,HR2,CO2,H2O,CH4,FC,SC,FCH4,SCH4,H,SH,LE,SLE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,SW_IN_1_1_1,SW_OUT,SW_IN_2_1_1,TS_1_1_1,TS_3_1_1,G_1_1_1,G_3_1_1,TAU,U_SIGMA,USTAR,W_SIGMA,V_SIGMA,WS
1,5.25,413.848,1.798985,1899.87,-0.291319175,-0.253094252121034,-4.69078075,-1.65408647197495,-14.831475,-6.52080581442729,-0.629655,-1.41059036463821,98.0302,60.881325,-11.48175,-11.691375,0.54449525,205.1365,254.28925,-50.79753575,-2.4930225,0.1767885,0.03059695,-0.4995,-0.6,-7.41699,-5.892845,-0.22729225,0.475374858032155,0.126186,0.131888,0.363678,2.125505
1,5.75,413.64,1.7001,1893.415,-0.419034,-0.376802188509816,-2.715026,-2.08323314420223,-15.30095,-5.17396176709553,-0.3013015,-1.44351614301051,98.036025,61.4658,-11.49245,-11.70825,0.530514,205.5255,254.5345,-51.7158225,-2.41642,0.1911895,0.0239814,-0.483,-0.6,-7.6398675,-5.8879325,-0.20151,0.441359,0.118431,0.118163,0.345353,2.05077
1,6.25,414.1755,1.7289775,1902.57,-0.45802375,-0.16690385605206,-4.12942,-2.0081518393367,-13.54085,-5.95859350797095,-0.340352,-1.33122012442389,98.005,61.8894,-11.30545,-11.68335,0.585361,205.13175,253.001,-46.74953125,-2.49698,0.206644,0.031258525,-0.4535,-0.641,-7.8526725,-5.882285,-0.151458,0.4638235,0.1121095,0.1173295,0.362048050733329,2.09362
1,6.75,413.9455,1.70127,1886.2175,-0.3694555,-0.200535507982224,-3.650832,-3.80946427590303,-16.0451,-6.13328714881092,-0.355708325,-1.38211814912615,97.96805,61.479875,-11.3964,-11.6034,0.5754185,205.754,251.74575,-47.75654275,-2.5317875,0.20196075,0.037874125,-0.5,-0.7,-8.0067775,-5.8952575,-0.175264,0.42239,0.129112,0.116529,0.360996,2.19957
1,7.25,414.738,1.66869,1898.2225,-0.37106325,-0.112891639929794,-3.5836875,-2.10883017732112,-14.71068,-4.88320540129764,-0.42521925,-1.81552477349238,97.983,62.595575,-11.8946,-11.8624,0.588496,211.91225,248.87825,-45.431155,-0.370332,0.637845,0.39395675,-0.5,-0.72958325,-8.0992025,-5.8938575,-0.216286,0.416513,0.126572,0.132634,0.35476,2.22471
1,7.75,414.4935,1.73946,1904.6775,-0.412264,-0.11289218793766,-1.6518425,-2.88604960901987,-15.2837,-2.5695203524289,0.25002675,-1.25207387916203,97.9722,62.761775,-12.3202,-12.4358,0.58935175,218.64275,248.1565,-22.3815125,7.7048075,4.3284025,4.5420775,-0.5,-0.79841675,-8.2202775,-5.9663825,-0.213196,0.410136,0.153299,0.138263,0.380489,2.20984
1,8.25,414.998,1.78458,1898.605,-0.4329295,-0.206788697478696,-2.96934,-1.23250809103225,-11.582,-1.35877124595705,0.268813,-0.635957738652056,98.01215,62.2521,-12.4135,-12.53,0.54951875,214.52375,251.95675,-1.87497499999999,29.212975,13.866,20.093925,-0.5,-0.8,-8.13558,-5.93731,-0.219247,0.496226,0.142681,0.167251,0.405003,2.11115
1,8.75,415.2605,1.75577,1901.955,-0.674423,-0.672179861217044,-5.428735,-2.65617495711142,-9.294935,0.176083379663425,0.272074,-0.67065793575687,98.0308,61.1553,-12.19835,-11.388825,0.5917205,213.96575,255.3825,10.184125,58.269775,28.082075,39.756075,-0.5,-0.8,-7.9872725,-5.948115,-0.2538865,0.482625228674464,0.1660115,0.1847985,0.4431435,2.028335
1,9.25,414.97375,1.9472,1904.89,-1.2323175,-0.526394541367048,-5.34529,-1.41326715955428,-3.06854,0.267591604949628,2.56489,-0.41047635507852,97.9391,60.892975,-10.50265,-9.8764825,0.6395905,210.36775,263.2485,17.084585,74.121425,40.45375,60.3518,-0.5,-0.8,-7.390795,-5.86967,-0.2812715,0.569529,0.19473975,0.244822,0.47757925,2.2613
1,9.75,414.36625,1.9950325,1897.65,-1.26107,-0.992464551046441,-3.898713,-1.95237660492089,-2.7022,2.75410012901302,3.4577,-0.718980661805553,98.005275,59.7935,-10.274225,-9.54386,0.68591425,220.1045,264.70375,24.647275,93.16885,56.419575,69.3189,-0.5,-0.8,-6.657555,-5.8215575,-0.30747375,0.59716025,0.20428225,0.29651625,0.45366914315665,2.2406725
1,10.25,414.113,2.025105,1895.31,-1.404545,-0.578851855027821,-4.763995,-2.95648183700636,1.850205,2.9210766812392,4.6670025,-0.307342971665538,97.9661,59.2464,-9.90046,-8.378,0.766377,218.3955,268.1355,35.9671,122.1575,62.10515,73.2902,-0.5,-0.8,-6.609845,-5.83338,-0.30471025,0.65968475,0.26829125,0.30981875,0.508569791391324,2.32086
1,10.75,413.38025,2.02782,1894.1275,-1.8953615,-1.16986028127272,-8.72148,-3.33114162534383,6.2447825,2.62853319084082,5.64132,-0.443907739512539,97.977,57.98665,-9.35973,-7.9751275,0.87336325,220.58975,270.5775,39.503925,140.13725,80.043025,87.073725,-0.5,-0.7575,-6.1668675,-5.775645,-0.341676,0.655068,0.262616,0.339509,0.53889,2.44843
1,11.25,412.85125,2.04715,1896.04,-1.917525,-0.78937499844403,-8.70059,-1.75866555301849,12.6375175,1.98232590215772,6.60378,-0.630210966264418,97.9728,54.5902,-8.60039,-7.399,0.89768,215.613,273.127,52.29645,149.007,92.1895,97.0118,-0.5,-0.766667,-5.76943,-5.699535,-0.450591,0.682035,0.282009,0.351488,0.545704,2.49665
1,11.75,412.476,2.117945,1898.82,-2.36336,-0.732001803242139,-7.655419,-3.46401872516348,8.08912,2.24049991087375,7.914825,-0.252236891818766,97.8946,52.6391,-8.10651,-6.983,1.009177,218.0535,276.3535,48.9726,164.8395,96.3191,105.42545,-0.5,-0.689625,-5.618795,-5.5918,-0.455321,0.677959438314712,0.259705,0.36394,0.612252398933642,2.4989
1,12.25,413.43475,2.18104,1898.8525,-2.37661,-0.633418996053928,-8.662645,-3.15910381315901,10.1606,2.68692132386315,7.8025925,-0.0152552897431646,97.970725,52.332,-7.69235,-6.5351,1.0653555,216.9485,279.116,57.8124,178.845,84.5557,98.929325,-0.5,-0.675,-5.40155,-5.5369175,-0.43475,0.693437511080493,0.25319175,0.3981645,0.599234,2.4845025
1,12.75,412.49425,2.18314,1897.98,-2.16141,-0.59550630696924,-6.6056325,-5.42776982690846,9.309715,0.36487975005622,8.419394,-0.821942757914945,97.97465,52.205825,-7.3227775,-6.37064,1.0975875,219.169,282.6025,53.394075,161.73975,84.586375,86.968025,-0.5,-0.65,-5.32495,-5.4457775,-0.469855,0.6825085,0.26167225,0.38754075,0.583755062315704,2.748585
1,13.25,412.576,2.2979775,1895.9575,-2.28926,-0.758707422177545,-8.9659075,-3.52264121671633,6.90777,0.226860732550041,7.797485,-0.65959567959658,97.9556,52.227625,-6.67211,-6.25,1.139085,217.212,282.456,45.646,144.851,76.8353,88.9066,-0.49916675,-0.6254165,-5.358575,-5.37567,-0.447375,0.73217,0.295867,0.379528,0.632504545438213,2.88687
1,13.75,412.38625,2.3671,1897.6725,-1.97797,-0.485072921874502,-10.0086,-5.13630316952068,1.35106,-1.4191124187321,6.3568,-1.03201365685821,97.918025,51.2453,-6.54575,-6.182575,1.16348,219.06125,280.755,31.6138,115.818,66.017075,75.6047,-0.48458325,-0.6341665,-5.248675,-5.3131025,-0.4571125,0.760573018875046,0.2896175,0.37645325,0.665002733625202,2.68941
1,14.25,412.539,2.46086,1893.075,-2.06361,-0.721616344966614,-11.58614,-3.63817227211622,2.3464375,-2.46002068365681,7.6266875,-1.25630252760244,97.94415,50.26105,-6.5835,-6.1125425,1.16819,214.87525,279.245,20.323375,101.648,56.892775,63.06205,-0.44937475,-0.60062475,-5.2572775,-5.2139025,-0.475099,0.72417,0.2709915,0.376972,0.6404755,2.522895
1,14.75,412.41125,2.26478,1894.07,-1.62022,-0.409474638846866,-7.9838375,-3.08495833329443,-0.021668,-2.73071917417246,7.1011755,-0.725314130839156,97.9238,50.082025,-6.4094875,-6.045,1.2092,214.0075,278.4465,10.13757,72.4736,43.4435,49.6869,-0.40104175,-0.6029165,-5.24087,-5.19991,-0.47307375,0.68775625,0.298926,0.36190975,0.66097125,2.5303625
1,15.25,411.932,2.1735725,1893.38,-1.08838,-0.518506307953712,-5.6965,-3.29906443372574,-4.13876,-2.95593863214234,4.3873525,-0.912389072739363,97.9396,51.9065,-6.808,-6.0591875,1.2268875,214.87625,274.6045,-2.92737500000001,51.328,30.8951,35.5018,-0.4,-0.59187525,-5.26452,-5.19525,-0.399679,0.682382,0.264401,0.345002,0.5852341411777,2.62277
1,15.75,412.21325,2.14144,1885.2575,-0.90240775,-0.270712757162859,-7.05157,-2.79852804814002,-8.97258,-4.12237133958203,4.1245425,-0.793264035770889,97.92105,51.473775,-7.2606325,-6.190245,1.27879,208.784,274.276,-31.7286,34.9321,18.0404,19.329025,-0.4,-0.5533335,-5.2885,-5.20106,-0.39920225,0.690712292238637,0.25855075,0.337494,0.58610775,2.6593125
1,16.25,411.949,2.072425,1882.39,-0.546869,-0.299225322608246,-5.50817,-3.97350455395797,-12.8033,-7.69634263296927,0.992521,-1.32829382165958,97.9603,51.330375,-7.75327,-6.54945,1.24044,211.41225,271.3705,-51.430875,16.279625,8.6247275,8.532925,-0.4,-0.51791675,-5.359085,-5.2118175,-0.286162,0.573917,0.250755,0.295239,0.526711,2.6792
1,16.75,411.844,2.05313,1886.9125,-0.3732955,-0.454998454010377,-3.58926,-3.12276153382462,-23.23088,-7.92416143253614,0.251836,-0.850419652465439,98.0129,52.207375,-7.5786525,-6.8320075,1.180235,212.3655,268.47525,-64.8190885,1.0441725,1.4091625,1.557305,-0.39125,-0.50125,-5.3499425,-5.227805,-0.312296,0.518259,0.2064825,0.2601375,0.46292,2.4818675
1,17.25,411.8705,2.05028,1884.4925,-0.27343425,-0.293477258760393,-5.61445,-3.44545094064368,-22.347125,-8.16587172705256,0.13684325,-1.07897415919563,97.989575,53.971575,-7.6720225,-7.24042,1.1242425,213.2905,266.2585,-63.9705,-2.7315675,0.2921115,0.0874909,-0.395625,-0.5,-5.36323,-5.22218,-0.2871215,0.50485825,0.19243025,0.2176635,0.45875,2.45542
1,17.75,411.71225,2.079735,1889.52,-0.163817,-0.158149164242016,-2.816265,-1.88235159972393,-21.2582,-7.9840199793632,0.1937625,-0.843989658048111,98.010775,55.2893,-7.8665025,-7.4691075,1.0817525,216.2065,263.99225,-62.76345,-3.1680225,0.168359,0.0458128,-0.4,-0.5,-5.392305,-5.21511,-0.25632875,0.517143079970047,0.19195325,0.177011,0.368182019517944,2.4812725
1,18.25,411.66175,2.0904575,1885.975,-0.224071,-0.178895582982339,-4.33416425,-2.50680449308345,-23.9887075,-7.45837343569872,-0.1001913,-1.00657329539775,98.040975,54.938575,-8.0529075,-7.702165,1.064455,208.74975,258.3695,-60.28301525,-3.090375,0.15337325,0.044655025,-0.4,-0.5,-5.4109375,-5.216455,-0.2538825,0.4693405,0.1497495,0.15017625,0.38841634717014,2.27802
1,18.75,411.73,2.0664,1890.4725,-0.311528,-0.115138691206108,-2.12638,-1.61498521236895,-26.254925,-7.52651937595091,-0.0399918,-1.27177940265528,98.065475,54.6748,-8.305695,-8.1571775,1.01397,208.223,257.76425,-57.81057175,-2.9216775,0.1667205,0.04167805,-0.3583335,-0.5,-5.6156975,-5.228715,-0.28387475,0.47838925,0.15230275,0.1541285,0.43680675,2.291135
1,19.25,411.531,2.013455,1891.64,-0.451342,-0.0580620708215829,-3.149891,-1.18931680446271,-27.3779,-7.98316725316735,-0.03337315,-1.23848988596158,98.075,57.929625,-8.4846875,-8.461785,0.95708975,208.45225,255.57275,-56.45262075,-2.88221,0.149861,0.040354975,-0.38625,-0.5,-5.917415,-5.289685,-0.274356,0.461249,0.1424245,0.17254725,0.41376125,2.364475
1,19.75,412.18,2.035375,1894.125,-0.324771,-0.11691216006332,-3.4449575,-2.67343025322476,-23.56454,-6.423721521542,-0.09003325,-1.23706057448452,98.066375,58.107075,-8.6212625,-8.8508425,0.93561725,206.89975,255.60125,-57.393795,-2.7937325,0.15056325,0.041181925,-0.3954165,-0.5,-6.0716925,-5.318125,-0.26570825,0.481235125235503,0.1567075,0.17824325,0.45095882858585,2.289685
1,20.25,412.086,2.04396,1898.95,-0.3355956,-0.208149384403498,-2.83117,-1.80919870444538,-20.876135,-7.0086540439005,-0.339179,-1.58238717078347,98.045775,59.11245,-8.778945,-9.0658375,0.93119275,205.4035,255.0295,-54.61601,-2.721435,0.15981275,0.04085115,-0.4000835,-0.5,-5.96462,-5.3420175,-0.2130115,0.483502,0.14153775,0.175205,0.41880825,2.2844875
1,20.75,412.253,2.00805,1899.9725,-0.348829,-0.375780084506901,-2.302215,-2.86797217378173,-20.02122,-6.03798922993677,-0.343192,-1.10522827388943,98.035875,60.1154,-8.8129725,-9.08556,0.881112,208.167,254.062,-52.698425,-2.5217725,0.16941325,0.046805125,-0.359,-0.5,-6.1041925,-5.3695775,-0.200255,0.46053025,0.147479,0.17118925,0.432850193895163,2.3553525
1,21.25,412.18,1.99252,1900.11,-0.409907,-0.349362723586954,-4.65369,-2.48009873976611,-21.012075,-6.00630047741935,-0.050019,-1.2114493798328,98.0326,60.155,-9.0136475,-9.1958025,0.88109,214.65625,253.84175,-50.1158775,-2.467875,0.16273975,0.04068575,-0.377,-0.5,-6.24197,-5.35041,-0.25857375,0.46789925,0.15550175,0.16151675,0.426754,2.2728725
1,21.75,412.262,1.92094,1897.275,-0.200765,-0.312710614323588,-2.92512,-1.69273390178419,-22.4123225,-6.20412247936058,-0.213348,-1.21513609516112,98.0344,60.8862,-9.30375,-9.2543575,0.915766,209.04525,253.9,-51.08798245,-2.506525,0.178194,0.0348971,-0.40775,-0.5,-6.342145,-5.4120675,-0.254479,0.47798175,0.172826,0.1683795,0.4068025,2.2428575
1,22.25,412.79,1.90473,1894.02,-0.254885,-0.199607176263618,-4.6295,-1.87358033419366,-17.171205,-5.95807968132951,-0.242902,-1.80849729785757,97.991075,60.8411,-9.4526475,-9.4253875,0.812684,214.649,255.64175,-49.01054975,-2.348195,0.1650815,0.04035495,-0.425,-0.5,-6.5108725,-5.4544975,-0.23378325,0.47635425,0.14898,0.1377055,0.3885865,2.4046075
1,22.75,413.3455,1.8145775,1902.7,-0.19692,-0.221072450510065,-5.17927,-2.37860861889119,-21.41365,-6.07638221061175,0.0341406,-1.96324222866416,97.9791,60.706225,-9.5114275,-9.3997575,0.8629125,213.1085,258.53775,-50.3838975,-2.529695,0.162037,0.038866425,-0.425,-0.5,-6.65619,-5.4674675,-0.23921375,0.46908925,0.130425,0.1271785,0.335503263344136,2.371585
1,23.25,413.41725,1.79102,1905.47,-0.55945225,-0.226614226502561,-4.47106,-1.71071528727355,-16.107,-4.55754502895186,-0.064008,-1.31971510850935,97.976975,59.7947,-9.7242525,-9.704715,0.828751,211.895,260.53425,-48.6680575,-2.4102475,0.15829025,0.03704715,-0.45,-0.5,-6.67632,-5.4753125,-0.23559475,0.46588375,0.1285105,0.12299575,0.34014025,2.44387
1,23.75,413.4035,1.736475,1907.3025,-0.2757098,-0.230683284447854,-4.3027825,-2.34655385966387,-19.1073,-5.16413728378974,-0.2835855,-1.83499270284647,98.0081,60.01415,-9.86518,-9.92399,0.812428,212.68275,259.516,-53.69996925,-2.6688175,0.14646575,0.0377087,-0.4220835,-0.5,-6.5390725,-5.553835,-0.230143,0.461398,0.150105,0.130457,0.397588983750808,2.27658
2,0.25,413.61125,1.44978,1894.61,-0.49597225,-0.225848012875617,-6.47167,-2.46036864172499,-20.8612,-5.80575150751661,-0.3656575,-1.10707802539197,98.000675,54.184925,-12.33995,-12.1402,0.677746,231.9905,260.84475,-52.5889375,-2.659035,0.21671325,0.0337394,-1.799165,-2.17,-10.91475,-5.537,-0.2598005,0.431254311745666,0.1351545,0.13091,0.366789,2.306295
2,0.75,413.726,1.46503,1900.29,-0.53518625,-0.215761163707885,-7.53918,-2.5593713707332,-22.68414,-8.09459917090029,-0.714345,-1.13121270778575,98.0173,54.800475,-11.9942,-12.16515,0.66334025,223.21225,258.30575,-53.110793,-2.7737075,0.244812,0.0363856,-1.8,-2.2,-11.27485,-5.5125025,-0.277847,0.462188,0.1446945,0.1533215,0.387906405352454,2.32686
2,1.25,413.905,1.438785,1901.46,-0.384243,-0.234422926196418,-5.946814,-1.04754309270945,-24.57195,-6.37388197577436,-0.871819,-1.14723657874238,98.01345,55.075225,-11.97175,-12.3695,0.6902635,220.59075,255.49375,-53.58022775,-2.719225,0.24317225,0.030431575,-1.9187525,-2.2,-11.6138,-5.51308,-0.29599,0.459317,0.1309445,0.135622,0.385054,2.3157
2,1.75,413.82675,1.4192975,1903.27,-0.25028825,-0.179052772918481,-6.0423055,-1.62620825740622,-20.55425,-6.69184746061367,-0.607989,-1.11677655369752,97.997,54.57045,-12.42525,-12.83595,0.67175775,221.42725,257.02625,-54.875895,-3.0017775,0.21226425,0.031423975,-1.925,-2.239585,-12.163175,-5.523445,-0.313036,0.405242,0.1088135,0.1214345,0.3798135,2.247635
2,2.25,413.718,1.40567,1897.7675,-0.456492,-0.234314133710216,-5.2667195,-3.69997649671188,-24.23545,-6.82474023439865,-0.7217945,-1.72981141569124,98.0069,55.250525,-13.402175,-13.560675,0.6417185,216.198,254.66,-57.27071,-2.74938,0.219172,0.03622025,-1.878335,-2.2808325,-12.8408,-5.56596,-0.29204125,0.4286245,0.14128375,0.12602875,0.357638,2.502245
2,2.75,414.25375,1.293645,1897.465,-0.47243675,-0.279131083736509,-3.48847,-2.18427383407051,-22.37595,-7.2575198982174,-0.6321075,-1.78206664724998,98.0051,54.6867,-13.9972,-14.15575,0.628298,213.653,253.093,-54.125662,-2.74519,0.238372,0.030597,-2.0191675,-2.39917,-14.982,-5.56607,-0.3249805,0.4308935,0.1256815,0.144075,0.3819205,2.376595
2,3.25,414.39925,1.2450925,1900.505,-0.43446265,-0.226438155644458,-5.03848,-2.21022107663221,-23.276025,-7.13802480849688,-0.51683,-1.50189450578128,98.025125,55.022475,-14.256125,-14.3863,0.60394975,216.732,253.998,-52.75806,-2.60688,0.261788,0.036054875,-2.025,-2.4781225,-14.8605,-5.67161,-0.30703425,0.43042275,0.12406825,0.1255175,0.363069701863511,2.203175
2,3.75,414.548,1.262705,1895.665,-0.3178025,-0.159440013374913,-3.9121025,-2.32075932472097,-23.7489225,-6.8571991380749,-0.75055,-1.25742527818476,98.0117,55.577325,-14.487725,-14.700625,0.579633,214.92325,252.10175,-52.8315375,-2.6064125,0.134055,0.028943125,-2.165415,-2.5,-14.57925,-5.6519725,-0.2793735,0.415559,0.1173505,0.121948,0.34465425,2.2934225
2,4.25,414.643,1.2761825,1895.28,-0.794048275,-0.190428005775638,-4.68953,-1.29666741502756,-20.2763425,-7.07517719686211,-0.4074735,-1.35358669123486,97.983,57.3242,-14.689975,-14.8446,0.57703475,213.838,251.64425,-52.4860585,-2.77394,0.22666475,0.031423975,-2.2,-2.5,-15.088525,-5.78593,-0.2788485,0.421894113576555,0.1133955,0.11174325,0.342051,2.4855775
2,4.75,414.594,1.24687,1896.035,-0.3044345,-0.178267799272967,-2.21769,-0.935506952435483,-22.08361,-7.48302037816529,-0.497207,-1.64104880133282,98.0101,57.32445,-14.905,-15.178,0.557293,215.6475,252.839,-50.644363,-2.682785,0.197863,0.0277854,-2.2,-2.5,-15.6484,-5.876775,-0.260876,0.398987,0.11632,0.128603,0.340126447075202,2.27087
2,5.25,414.72825,1.2314,1901.47,-0.3588705,-0.156143031847173,-3.82818,-1.45069778238029,-21.4598,-5.76231412634179,-0.2557784,-1.1713696576767,98.03025,58.28275,-15.348425,-15.484,0.5343,216.2765,251.0885,-48.2579195,-2.5526275,0.2523045,0.0304316,-2.2,-2.5,-15.48985,-6.159115,-0.23062775,0.392993659101318,0.10148175,0.13431275,0.34436775,2.2392225
2,5.75,414.747,1.20334,1902.87,-0.43629925,-0.186320854175017,-6.0952925,-3.88830089397235,-21.4291,-6.14626207150833,-0.18361025,-1.0705691716114,98.0529,59.0889,-15.4807,-15.6567,0.506091,219.5215,249.278,-49.7918525,-2.5204975,0.30651225,0.0383703,-2.2,-2.50125,-15.855825,-6.1733175,-0.20950425,0.390158354942631,0.116349,0.13100575,0.365982828651968,2.3401875
2,6.25,415.1185,1.22189,1898.51,-0.4643575,-0.129901421193278,-5.04083575,-2.82239139758706,-22.4798,-6.82991761495933,-1.33488075,-1.54185297629245,98.016125,59.97095,-15.352575,-15.7841,0.474996,219.68425,250.07,-51.9083825,-2.585455,0.3305135,0.0370472,-2.2,-2.52375,-16.175125,-6.278805,-0.23558825,0.39791875,0.12408425,0.1289345,0.404783418456098,2.34677
2,6.75,415.16,1.2590025,1893.475,-0.453197,-0.21957607293302,-6.4968125,-2.78626715125243,-20.6094,-6.40069218109517,-0.6599545,-1.23974754580326,98.0236,61.043175,-15.119,-15.5215,0.4544505,219.5015,249.07825,-45.93459,-1.08434,0.84601175,0.248084,-2.2,-2.525,-15.515175,-6.481085,-0.185066,0.415559,0.12051,0.127942,0.367011,2.06764
2,7.25,415.7455,1.24088,1904.135,-0.30117375,-0.137026195519783,-3.7525185,-1.10835114771748,-17.35683,-4.64827138659079,-0.453892,-0.928398754420222,98.0024,59.402475,-15.371925,-15.56585,0.4674395,216.741,250.345,-31.73689,7.39454,5.541335,8.124905,-2.2,-2.549585,-15.0343,-7.27542,-0.21427425,0.406569,0.10965,0.109315,0.35159375,2.025255
2,7.75,415.97825,1.25987,1911.2575,-0.60690625,-0.141847262838027,-4.344957,0.336356243134222,-14.1094,-1.36952183604486,-0.48775,-0.681179251265966,98.0209,57.94545,-15.2831,-15.11475,0.499424,217.108,251.441,-3.73915000000001,36.94265,23.0638,34.5503,-2.2,-2.49292,-14.13505,-7.56462,-0.2297475,0.44493425,0.1044575,0.132623,0.37533725,2.1410225
2,8.25,417.05025,1.345565,1900.765,-0.57796,-0.32982500377767,-6.51412,-1.42333587191073,-11.0326,0.6062236010571,0.1840245,-0.722094718140494,97.988925,59.74595,-14.9183,-15.003,0.54739475,217.722,254.977,9.01451999999998,70.77225,45.21815,68.779025,-2.2,-2.5272925,-15.6142,-8.651855,-0.263197,0.52873175,0.148884,0.175841,0.440375,2.233735
2,8.75,416.39025,1.286795,1899.75,-1.09169,-0.829551087787705,-5.6073875,0.289478436122052,-9.26324,3.24533518298251,1.5613725,-0.572899344749162,97.9818,56.479,-14.55575,-14.458075,0.64088475,225.1365,262.1045,23.5043,107.205,65.871075,88.728,-2.19475,-2.5525,-15.983925,-8.9203725,-0.29905,0.633793,0.2299025,0.2512985,0.486655,2.5464275
2,9.25,415.393,1.28797,1898.2725,-1.6217665,-1.37748397668807,-9.669165,-4.81767247971484,-8.578535,4.78236785830696,1.9837475,-0.453196795072649,98.0236,55.4412,-14.284925,-13.759575,0.635469,224.684,268.7145,35.5538,149.306,85.031,126.2895,-2.1130825,-2.4,-13.8551,-8.690035,-0.36168775,0.65965475,0.25865075,0.320416,0.52966625,2.5924825
