DOY2,HR2,FC_1_1_1,CO2_1_1_1,CO2_SIGMA_1_1_1,SC_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,H_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,TA_1_1_1,VPD_1_1_1,RH_1_1_1,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD_1_1_1,SW_IN_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_DIF_1_1_1,FC_1_2_1,CO2_1_2_1,CO2_SIGMA_1_2_1,LE_1_2_1,H2O_1_2_1,H2O_SIGMA_1_2_1,H_1_2_1,T_SONIC_1_2_1,T_SONIC_SIGMA_1_2_1,WS_1_2_1,USTAR_1_2_1,W_SIGMA_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,TA_1_2_1,VPD_1_2_1,RH_1_2_1,TAU_1_1_1,TAU_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,PA_1_2_1,PPFD_IN_1_1_2,PA_1_1_1,LW_IN_1_2_1,LW_OUT_1_2_1,NETRAD_1_2_1
1,0.25,11.6975268249999,446.820467025,37.02575095,4.13414929999999,44.9567999999999,13.151028575,3.92877,9.85399999999997,17.6371,0.9307878,6.15,0.8104,1.0229948,2.0259238,1.601476,12.81625,8.5175,99.8612,100.5,12.3586,12.471,12.606,12.7734,13.0416,-0.007125,-1.441,0,0,0,0,2.39591,360.152125,367.9002,0.677,4.38063,488.840756575,32.6959281,15.3612,13.672432225,2.29096154999999,4.52062585,19.1372,0.84171,1.61981375,0.21568125,0.314038125,0.736170625,0.80021225,12.21225,6.1063,99.994,0.004981675,0.0050201,11.8675,11.88325,12.0485,12.332,12.931,11.5975,11.843,12.1575,12.38725,12.78075,12.0115,12.15475,12.172,12.323,12.87625,12.02275,12.1895,12.2665,12.4995,12.93175,-0.439782000000001,-1.86303,-0.846128250000003,-0.627380250000005,2.57823375,-2.603773,-2.4366965,100.361,0.677,100.2665,366.9575,370.7625,4.244
1,0.75,9.4596,448.5587182,51.0253333749998,4.260574625,34.9712466249999,12.6453709,4.41352899999999,7.378625,17.4306625,1.093599775,5.8838,0.940099999999999,1.1049851,2.0041296,1.6080833,12.86,8.1691,99.8769,100.5,12.338575,12.442225,12.57845,12.759125,13.04725,-0.000300000000000068,-2.00275,0,0,0,0,2.60425,358.60355,367.1476,0.677,5.02437,486.3749363,24.5252829499999,10.655125,13.2938439,2.56980815,4.7899,19.28056,0.8410708,1.5249175,0.23379175,0.3503776,0.707696,0.743343,12.040725,4.10145,99.92805,-0.000734163925000001,0.00370969525,11.8375,11.85775,12.03625,12.3275,12.931,11.57975,11.722,12.10525,12.35725,12.77525,11.87625,12.0815,12.13425,12.30625,12.88625,11.89075,12.114,12.22325,12.475,12.92625,-0.473742000000001,-1.8929565,-1.22143725,-0.690814000000004,1.92852725,-2.197364,-2.4139625,100.3865,0.677,100.28425,369.3735,371.6135,3.14649999999999
1,1.25,12.859,444.48548425,47.6344766000001,3.67652985,29.846313975,13.0517678,4.18329859999999,4.58012499999999,17.19824,0.998796749999999,6.1392,0.921,1.1157942,2.1023768,1.6454652,12.7465,8.40375,99.82625,100.41,12.3378,12.417,12.564,12.757,13.0514,0,-2.005,0,0,0,0,2.50008,358.77,367.3868,0.677,5.621975,482.7126845,29.520517,14.4853275,13.322599625,2.7802644,4.38124999999998,19.13653,0.754519825,1.3488845,0.1891366,0.301781975,0.7154617,0.705005274999999,12.175,4.43999,99.99505,-0.00432295000000001,0.004048825,11.73325,11.83775,12.0085,12.3175,12.931,11.5675,11.65,12.012,12.32725,12.77525,11.72325,11.882,12.09975,12.284,12.88625,11.76425,12.013,12.1855,12.445,12.92625,-0.685143000000001,-1.32098100000001,-1.17852075,-0.846329000000002,2.58579825,-2.0170975,-2.278618,100.3455,0.677,100.23,368.549,371.985,4.9645
1,1.75,7.67630000000001,442.355564675,49.6474791999999,2.6920899,30.6985,12.768114575,4.21112865,10.913,17.330175,0.940126425000001,5.88875,0.83585,1.0554542,1.9385862,1.50974025,12.55,8.4667,99.8542,100.42125,12.34425,12.4105,12.54575,12.75,13.0535,0,-1.98365,0,0,0,0,2.29174,358.653525,366.03175,0.677,5.11436499999999,477.969164275,22.577445,10.796875,13.041105225,1.876563,4.82165,19.311125,0.7540972,1.2958675,0.19810545,0.29781165,0.664910625,0.645084425,11.90825,4.0552625,100,0.00176824999999999,0.0043722,11.70875,11.82875,11.99075,12.313,12.92325,11.543,11.6355,11.96525,12.2895,12.7675,11.71325,11.8675,12.09075,12.26175,12.8785,11.7075,11.96075,12.17425,12.425,12.9185,-0.9207405,-0.942895500000013,-1.24752375,-0.898713000000001,3.19684174999999,-1.9113415,-2.202495,100.3655,0.677,100.2555,372.124,370.241,3.9565
1,2.25,11.5405,440.808783,43.477931875,5.250689,19.6243675,13.0198795,4.00270939999998,10.5926,17.156225,1.1028562,5.98175,0.85675,1.016465,1.92795975,1.54676375,12.705,8.251,99.8441,100.405,12.3,12.38225,12.51175,12.7455,13.05225,0,-2.0046,0,0,0,0,2.50008,358.000675,365.7012,0.677,5.4869325,481.036907225,22.61150965,9.681445,13.160815025,2.487732,4.798175,19.2957,0.716432,1.348,0.2147725,0.32632175,0.657059499999998,0.690977849999998,11.64375,4.083725,99.985,0.00363139999999998,0.0035758,11.69975,11.81975,11.963,12.303,12.92325,11.524,11.6165,11.913,12.26625,12.76975,11.7055,11.873,12.0795,12.244,12.8785,11.6665,11.90625,12.163,12.3995,12.92075,-1.053609,-1.00780650000001,-0.777125250000003,-1.03499325,2.67825324999999,-2.2697505,-2.2494645,100.38875,0.677,100.26875,370.5225,371.0625,3.4145
1,2.75,13.4925,444.7470442,52.752851625,6.60498842499999,33.7085,12.9949268,5.49042519999999,8.515275,17.179125,1.1482159,5.383436325,0.77585,0.983703925,1.7290686,1.423005425,12.63625,8.265,99.8961,100.4825,12.244,12.352,12.49625,12.7325,13.0555,0,-1.9996,0,0,0,0,2.29174,358.136,364.952375,0.677,5.17484,485.3363642,21.279296375,10.7665,13.158302425,2.1203802,5.35425,19.13255,0.770981799999998,1.386995,0.191390699999999,0.2718843,0.661304549999996,0.684352099999998,11.7075,3.955725,99.895,0.00450989999999997,0.00533999999999999,11.69075,11.8285,11.94525,12.29075,12.91325,11.50725,11.5885,11.853,12.2375,12.75975,11.691,11.88625,12.086,12.233,12.8785,11.61,11.84625,12.15175,12.37725,12.913,-1.085871,-1.4579685,-0.739257750000008,-1.23675350000001,2.23867174999999,-1.7599395,-2.036424,100.3865,0.677,100.2765,367.8395,369.348,2.577
1,3.25,12.6908,447.5714208,53.9616513499999,9.17841840000001,35.9411999999999,12.7768706,3.73831975,13.0146,17.156875,1.0779812,5.53485,0.8187,0.985723899999999,1.96613855,1.482573,12.41625,8.19325,99.9,100.5,12.216875,12.324675,12.47105,12.722275,13.056375,0,-1.8295,0,0,0,0,2.5573735,356.52485,364.0399,0.677,6.102695,487.6432358,22.1589141,17.0326,13.1555226,2.30503585,4.66382,18.8915,0.7935975,1.378438125,0.227734,0.318412625,0.720509324999999,0.660014925,11.65,3.97424,100,0.00727632499999997,0.0051645,11.643,11.79075,11.932,12.2885,12.91325,11.44975,11.583,11.7775,12.2065,12.75425,11.673,11.83975,12.07925,12.21975,12.873,11.57975,11.76525,12.1195,12.3495,12.91525,-1.1856285,-1.4360505,-1.04640525,-1.267038,1.74655899999999,-1.964505,-2.3261045,100.38875,0.677,100.27875,366.953,368.7945,2.536
1,3.75,11.6868,444.681202375,57.84837155,2.056292,46.0295,12.986786175,5.23328429999999,11.2278,17.0293,0.97338315,5.203725,0.7827,0.948264725,1.904263075,1.59630525,12.29175,8.06274999999999,99.957975,100.5,12.1927,12.307675,12.449925,12.69775,13.05575,0,-1.9204,0,0,0,0,2.45580775,357.7557,364.103675,0.677,4.931725,479.5320445,26.9247880749999,11.4114,13.1469628,2.353902075,5.85843229999999,18.6932,0.7403628,1.3479,0.239794,0.3080044,0.754927700000001,0.763795700000001,11.893,3.99156,100,0.00241085,0.00507275,11.5855,11.72975,11.91425,12.2785,12.90775,11.421,11.573,11.711,12.181,12.75425,11.653,11.7455,12.005,12.20975,12.873,11.563,11.68425,12.054,12.33175,12.9075,-1.271802,-1.673355,-0.542767500000007,-1.11929875,1.42842975,-1.93823250000001,-2.5886735,100.391,0.677,100.281,367.323,369.027,3.01499999999999
1,4.25,9.319375,446.620854,41.7973947499999,2.101611,38.9402,12.7683285,4.34279989999997,9.4163,16.962085,1.210231275,5.54672025,0.7419,0.947379075,1.783814375,1.424202625,12.2065,8.11449999999999,99.966,100.5,12.2044,12.2951,12.413,12.6744,13.0542,0,-1.458375,0,0,0,0,2.458412,358.095325,364.12,0.677,9.17888,483.818276875,39.7709660499999,14.497225,12.74565195,2.961115425,4.522075,18.4041,0.718286375,1.625825,0.231689,0.3511304,0.7798716,0.7647662,11.661,4.1270125,100,0.0024942,0.0051052,11.633,11.69875,11.89875,12.2785,12.9055,11.34775,11.5575,11.66775,12.14775,12.7465,11.6275,11.70425,11.95625,12.192,12.86525,11.5485,11.62775,11.99075,12.30625,12.89975,-1.3588245,-1.9165605,-0.599148000000008,-1.2285685,3.42797924999998,-3.4304755,-2.7391015,100.37775,0.677,100.26775,366.6245,367.1645,1.627
1,4.75,7.30124999999998,442.5480186,53.286534725,2.989550175,30.6574,12.5825308,4.312090325,8.66142745,18.948825,1.015220175,5.3309,0.773,0.90972775,1.8600145,1.502372125,12.33,8.04825,100,100.5,12.210325,12.264225,12.383525,12.65565,13.05625,0,-2.1994,0,0,0,0,2.45580775,357.44435,364.76695,0.677,4.10013,478.593105525,26.255976875,14.186,12.801197825,2.44628355,3.65712,18.31045,0.770055,1.6004305,0.211912,0.323145274999999,0.791732,0.730566474999998,11.71725,4.41003499999999,100,0.00331325450000001,0.00584614999999999,11.541,11.662,11.87775,12.2685,12.89775,11.3455,11.5475,11.65775,12.13325,12.7365,11.60975,11.682,11.9285,12.171,12.8575,11.5385,11.602,11.933,12.283,12.892,-1.336326,-2.134476,-1.65144375,-1.533869,2.57907425,-3.662312,-3.376559,100.38875,0.677,100.27875,366.242,367.524,1.8695
