DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,CO2,H2O,T_SONIC,WS_1_2_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,G,NETRAD,PA,RH,SW_IN,TA,TS_1_1_1,TS_1_2_1
1,0.25,-0.0108245620337944,-2.53889111729319,0.180788776503064,0.267244290561701,-0.160536315811427,-0.0257174295996817,0.00398506988453436,408.689733307622,6.5486044653358,0.55614792548289,0.720870943941939,0.0921725478891868,0.379881976097147,0.370706697861814,0.0745809760745885,0.1754748043926,0.777562138601203,0.0526981966562778,-6.37135323333334,-5.58867363333333,100.553491666667,92.8490635,-3.31947766666667e-05,-1.644338,-1.21247718333333,-1.38317781666667
1,0.75,-0.0148538230753651,-3.80828181090773,1.33010791454095,0.502005789039481,-0.00497219537691067,-0.0735266538806458,-0.00995111466474963,408.616584250508,6.84047769661692,0.878014545016867,0.745355970188788,0.107836446148284,0.417480315743666,0.34995373063896,0.0905001428986729,0.149198131401544,0.768977350458485,0.0709531226229195,-6.4729689,-5.56284928333333,100.549578333333,93.3223333333333,-0.0004316441,-1.8590005,-1.20788515,-1.38827655
1,1.25,-0.0108229222246753,-3.50444976354917,2.05438891185521,0.24761031247306,0.00259228766734091,-0.00771115255522502,0.00217267502828261,409.282323146392,6.58540493594548,0.210497516208306,0.658474878162945,0.0905552866721931,0.414639526601222,0.363426132215368,0.0833381482136624,0.171967494553829,0.682519763644795,0.060405838761477,-6.71873108333333,-5.39141073333333,100.542541666667,91.8680371666667,-0.00028961881,-1.68730505,-1.20245508333333,-1.38942223333333
1,1.75,-0.00957161389188453,-3.0394588856037,-0.475194352505748,0.330311005023713,-0.0484759116957327,-0.0208691374342374,0.0107903116555297,409.084969927052,6.30405442549842,0.396847349378845,0.678260316678348,0.0858299064748192,0.379779607928889,0.397017822311078,0.0819451675788171,0.155358574208607,1.2850757356216,0.0641410320913889,-6.75526606666667,-5.22515201666667,100.569888333333,91.47881,-0.00056454733,-1.28853261,-1.19660816666667,-1.3809281
1,2.25,-0.00925310966902539,-3.3654294541157,1.06845741645587,0.308252339863022,-0.0836832269469904,-0.0607685056864708,-0.0105339814416728,408.710237142824,6.41333333863729,0.206990517510462,0.774265227041385,0.085063643965117,0.399450607769166,0.370147016445176,0.0913588463068183,0.190890874142402,1.08690504609243,0.0590784577049368,-6.40977523333333,-5.09554463333333,100.570083333333,92.1796771666666,-0.00036039629,-1.44056558333333,-1.21418568333333,-1.38699776666667
1,2.75,-0.0124366325375135,-2.91788288888756,0.156913733080337,0.30841147923382,0.00126670844098362,0.0138676289025408,0.0258449207341324,408.78778527097,6.44055380879235,0.0841802989924645,0.659161385029451,0.0986169775076838,0.414361627129422,0.386236970028469,0.10271993974569,0.202148858878106,1.10619324197376,0.0720287115481505,-7.46979926666667,-4.4680778,100.588736666667,92.5350493333333,-0.00135790681666667,-1.50291693166667,-1.23371765,-1.39723915
1,3.25,-0.0106639407570575,-2.73492932615432,0.87815961324752,0.521905766212629,-0.0484661858670687,-0.0554022895477893,0.0164714581502578,409.238289091151,6.41694661865474,-0.0352860243056057,0.684591582090326,0.0885597901252273,0.371275896782156,0.387967548641581,0.0748894628198538,0.126941924673354,1.69670540987995,0.058345151214733,-6.91212478333333,-5.06685813333333,100.5836,92.4853111666667,-0.0004891065,-1.6714694,-1.251253,-1.4101489
1,3.75,-0.0102418516244822,-2.24225935839558,2.06695865738972,0.401078224218253,-0.0559386452669452,-0.00220796899456107,0.0286394010870857,410.475596488187,6.51868574411691,-0.649765282524925,0.801299935586702,0.0874016621510671,0.374169751876267,0.340761266129193,0.0860330930572918,0.142080513365079,1.15852695710501,0.0773093873670567,-6.80070388333333,-4.28268791666667,100.582481666667,92.0982543333333,-0.00161488751,-2.24072715,-1.27126975,-1.42328851666667
1,4.25,-0.0104895195335194,-1.94823201060168,0.732500178726515,0.320583294813848,-0.0291586224750099,-0.0106173252890017,-0.0142751023541491,408.982518227797,6.37872517162004,-0.451422744750971,0.757035121322275,0.0911327690968876,0.387665571103817,0.305358311051168,0.0820611140339123,0.122400564676693,0.871325499974859,0.069508834038097,-6.69271956666667,-5.1758292,100.601815,92.597798,-0.00049397315,-2.13728528333333,-1.28875115,-1.4363054
1,4.75,-0.00886081734544953,-1.1995859665224,0.644134496993945,0.42939800122098,-0.0163611261495677,-0.0911886207637544,0.00467104264109831,407.62419309801,6.13768801742215,-1.20042630683042,0.782563697730955,0.0834589165134645,0.405805579773688,0.333485043512098,0.0852297733625269,0.119825878507287,0.992545380132783,0.0736649257412941,-6.73474955,-5.67158793333333,100.600295,93.430344,-0.000734876423333333,-1.9419679,-1.2852916,-1.44775368333333
