DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,473.989575,9.276425,440.51,9.7318,3036.255975,472.65865,9.1746,442.31995,9.426,2768.660375,475.2975,9.171,442.381425,9.7517,3307.1377,475.897325,9.295475,442.2548,9.7086,3090.22375,10.976875,10.694025,0.736474999999999,436.096,10.66425,1.17635,0.313175,0.82255,11.778725,3.22605,0.782525,22.6492,8.492225,1.500975,9.955,8.53874999999999,3.38775,9.706525,9.60565,9.6175,9.17897499999999,9.18739999999999,97.3234,99.445,5.5822,8.35450000000001,9.4,8.6855,1.9,-0.0702499999999995,3.4,0.931,344.52,362.785,-0.153749999999997,349.01,362.07,0.25,0.23,0.16,0.13,2.6105,0.0252500000000001,0.05,-0.02,7.4415,7.766375,7.9927,8.814225,9.420175,7.6773,7.633475,8.086525,8.494075,8.19155,7.624175,8.137,8.357825,8.81505,9.192,7.990225,8.146075,8.3497,8.782025,9.553775,7.977425,8.98935,8.302175,8.749075,8.2385,-0.75927500000001,-0.26635,-0.0428000000000116
1,5.75,474.41935,9.21665,441.042,10.0626,3252.770675,472.97835,9.0619,442.58705,9.7422,2976.919875,477.5468,9.2814,443.9625,10.576375,3071.3432,475.5877,9.21885,442.201075,9.432,3107.564,10.766,10.50275,0.767,437.566,9.953875,1.1643,0.428925,1.0147,16.90175,5.05295,0.77225,15.8254,5.9315,1.41625,10.17525,9.1205,3.624,9.5508,9.568325,9.458325,9.2768,9.05024999999999,97.3438,98.8125,5.51105,8.26025000000001,9.153,8.86224999999999,1.9775,0.0242500000000004,3.3775,0.93425,343.46,363.1325,-0.99675,347.655,362.6975,0.25,0.23775,0.16,0.13,2.62349999999999,0.02,0.0442499999999998,-0.02,7.358425,7.6694,7.890325,8.775725,9.416825,7.62759999999999,7.600025,8.030325,8.460425,8.178625,7.434025,8.007625,8.3178,8.7928,9.186275,7.990525,8.142925,8.293675,8.726175,9.546425,7.62395,8.951825,8.27495,8.73495,8.22025,-2.45799999999999,-1.55597500000001,-2.30520000000001
1,6.25,477.03,8.99235,442.4236,10.102475,3188.7022,472.66175,8.97545,443.507575,9.790875,3384.6602,479.3844,9.00955,445.1858,9.8705,3203.0602,478.15175,8.96155,443.817,10.04925,3314.78505,11.121975,10.322625,0.763325,435.5952,9.45175,0.935399999999998,0.6576,0.798225,17.4975,3.704,0.74325,15.96795,4.76757499999999,1.37615,10.556,8.72649999999999,3.85799999999999,9.387325,9.320125,9.23035,8.9258,9.00039999999999,97.389,98.1425,5.49989999999999,8.06925,9.1565,8.91499999999998,1.9775,0.0977500000000001,3.4,0.848,348.2575,362.2075,0.747999999999986,349.06,361.24,0.25,0.23,0.15,0.13,2.3235,0.0305000000000001,0.05,-0.0122499999999999,7.23985,7.649375,7.84115,8.735775,9.4127,7.62957499999999,7.62965,7.974275,8.42635,8.161575,7.541275,7.89075,8.227625,8.76855,9.18055,7.77165,8.0871,8.271025,8.669775,9.5383,7.370525,8.917625,8.244725,8.7206,8.201,-2.9198,-2.26335,-2.4188
1,6.75,475.597325,9.03095,441.77025,10.33805,3430.593075,472.917625,9.034925,443.675,9.8634,2958.8222,478.579925,9.068375,444.681,10.591625,3085.03285,477.6864,9.0428,442.56045,10.2604,3578.6541,11.371125,9.25969999999999,0.667349999999999,438.4683,9.77825,1.343,0.597375,1.871575,24.71345,2.879125,0.7946,20.112625,4.852,1.4878,10.63875,8.79,3.65575,9.0142,8.64835,9.011,8.627375,8.6292,97.42655,97.92925,5.3789,7.97125,8.78049999999999,8.06525,2,0.0682499999999999,3.4,0.90825,346.085,361.1775,0.8965,346.79,358.4725,0.26,0.22825,0.16,0.14,2.02,0.04,0.0542499999999998,-0.0122499999999999,6.823,7.467025,7.770425,8.688825,9.409225,7.09275,7.442625,7.8186,8.39775,8.145825,7.022975,7.826525,8.1564,8.744025,9.1836,7.3508,7.487225,8.22815,8.6124,9.5306,6.893475,8.80765,7.91205,8.706925,8.197025,-0.917,-0.39725,0.0207999999999844
1,7.25,475.788975,9.0509,442.1565,10.120225,3235.35385,473.277,9.115,443.4632,9.939,2996.724375,477.5413,9.185,445.0884,10.552375,3059.236,476.7289,9.180025,443.36835,10.0103,3102.04685,10.8188,9.87744999999999,0.697224999999999,438.210375,11.0619,1.173,1.024575,1.64035,16.013425,2.97612499999999,0.81545,25.22805,4.71945,1.4445,9.96,8.61,3.8165,9.15459999999999,8.930625,9.02735,8.75825,8.52455,97.4685,97.566,5.261625,7.45199999999999,8.88424999999999,8.3555,2,0.0782499999999999,3.6,0.94825,345.8325,360.2275,1.82224999999998,344.9975,359.235,1.096,0.833999999999999,0.926,0.808,2.0395,0.38,0.48,0.3055,6.7628,7.2594,7.7474,8.641,9.398575,7.17575,7.2984,7.8158,8.363625,8.1276,7.029925,7.6528,8.091525,8.7175,9.1878,7.33059999999999,7.1418,8.20155,8.5504,9.5214,6.686775,8.5578,7.85355,8.690225,8.1936,-0.667900000000038,-0.156375,0.432399999999983
1,7.75,475.602,8.941025,443.539625,10.19295,3467.5304,473.3064,9.054,446.871675,10.7314,3333.27405,477.221,8.9478,444.8794,10.51755,3636.048875,477.2303,8.99085,444.066225,10.139,3527.18615,10.864,9.61249999999999,0.720499999999999,439.6894,10.745,0.907299999999999,0.28495,1.1892,15.625475,2.715575,0.7356,25.680375,9.3252,1.4777,9.9325,8.536,3.93825,8.764,8.559225,8.853625,8.608,8.65482499999999,97.492375,99.58,5.03094999999999,7.35,8.438,8.3235,13.7425,20.3,16.055,4.596,344.265,359.87,3.44724999999998,346.335,358.83,34.522,28.95,28.694,28.214,6.336,13.137,17.1385,13.9665,6.77479999999999,7.0566,7.7274,8.593,9.3848,7.27475,7.146125,7.815875,8.329625,8.1096,7.03119999999999,7.4126,8.0286,8.692975,9.191,6.9698,7.2492,8.13385,8.4876,9.5106,6.7008,8.5242,7.7966,8.6724,8.189175,0.754124999999974,1.395625,1.18689999999998
1,8.25,476.2745,8.97855,443.7946,10.1648,3223.4544,473.983425,9.0693,448.128,9.8169,3148.28635,478.1124,9.0901,449.9875,9.9046,3515.7918,477.81515,9.0254,446.50375,10.2802,3352.70615,10.50655,8.88705,0.601775,440.1107,9.9515,1.250125,0.6162,1.360425,24.499175,5.4194,0.769224999999997,32.028,10.655,1.62415,10.02625,8.757,3.703,8.64999999999999,7.994225,8.6905,8.533875,8.64127499999999,97.50875,99.60275,4.773725,8.12,9.126,9.19649999999999,48.4975,105.984,69.755,20.562,346.32,359.645,21.504,348.3575,359.845,181.762,144.95,146.288,149.594,32.2,54.8255,67.1945,58.51025,6.74219999999999,6.9584,7.716,8.5466,9.3708,7.233875,7.054875,7.749,8.296375,8.08755,6.812,7.1916,7.9772,8.669275,9.194,6.9406,7.1628,8.0673,8.4228,9.4988,6.74999999999999,8.4978,7.7492,8.657,8.1843,1.37914999999998,0.600749999999998,1.63159999999999
1,8.75,475.8065,9.0878,443.3366,9.856,3046.21125,476.98075,9.07645,444.7581,9.917875,2895.424575,477.4195,9.23205,443.544425,9.912,3303.70675,475.94225,9.27845,442.88755,9.684125,3304.833,11.1204,8.6238,0.9149,440.77925,9.903775,1.75955,0.4385,1.620325,27.009,6.3765,0.7735,68.423075,17.1985,1.5213,10.18,8.72225,3.902,9.11494999999999,8.43805,9.2265,9.053125,9.40397499999999,97.528525,99.71925,5.817,8.69399999999998,9.94799999999999,9.79924999999999,97.4999999999999,208.71075,162.76,44.7865,345.36,364.34,92.152,349.365,361.38,412.8335,351.456,351.092,355.286,64.3,133.031,164.1875,146.25775,7.027925,7.008375,7.72125,8.5636,9.355625,7.4568,7.0386,7.78,8.31475,8.0688,7.17519999999999,7.2364,7.9642,8.646475,9.1962,7.225425,7.29865,8.127175,8.372825,9.484125,6.9144,8.4833,8.099625,8.6403,8.1873,1.633,0.927000000000001,1.98
1,9.25,474.963375,9.02845,441.35415,9.8623,3120.159075,472.6954,8.906825,441.656675,9.881,2738.03345,473.9422,9.1704,443.4172,10.030125,3052.0775,475.023875,9.20375,442.63145,9.8124,3140.03595,11.5109,10.149,1.0093,441.317375,10.2606,1.839025,0.1578,0.9042,42.3742,11.5428,0.8133,105.5885,19.500325,1.5686,10.42325,8.77949999999999,3.93625,10.627725,10.370325,10.6963,10.4508,10.83175,97.5392,99.383,6.068975,10.63325,11.83725,10.96925,140.46,310.337,258.76,65.7835,346.105,373.15,161.769,349.7925,375.0925,626.5155,567.712,571.4805,578.38475,91.661,231.167,275.9365,267.36625,7.185075,7.0451,7.6635,8.55665,9.340975,7.635,7.0186,7.7372,8.2975,8.0425,7.3998,7.21505,7.91355,8.6243,9.1948,7.4998,7.1822,8.1132,8.325,9.4734,7.045275,8.45575,8.0828,8.627275,8.164075,1.556,-0.2605,0.16975
1,9.75,471.64945,9.085125,439.4296,11.08475,3364.335425,469.95145,8.973175,440.38445,11.631075,2689.99265,473.2256,9.2102,441.0314,10.02345,2938.579625,472.149075,9.26875,441.0103,10.0522,2993.5288,12.522225,12.067575,0.966275,438.096925,10.4909,0.9576,0.2045,0.7995,67.1048,5.764,0.85115,138.445625,16.76825,1.69215,10.94875,9.50949999999999,4.016,11.414725,11.6251,11.514725,11.546,12.34845,97.55225,100.3175,7.544375,11.84,14.588,12.362,190.395,403.913,358.41,84.70425,347.0375,382.33,228.994,351.21,384.19,815.694,753.88925,757.178,763.026,114.5955,368.11,439.158,433.128,7.533375,7.165975,7.610375,8.549375,9.326875,8.0246,7.2108,7.7378,8.2834,8.0181,7.79715,7.4083,7.8776,8.606925,9.20325,7.9043,7.581725,8.1204,8.297775,9.462825,7.284,8.545,8.0942,8.6186,8.138075,5.42912499999999,6.89919999999998,5.83879999999999
1,10.25,471.6112,9.199425,438.8025,10.9693,2788.27785,470.683,9.1845,439.2839,10.742,2923.38625,472.58875,9.3779,440.205375,10.22545,2997.5078,471.8891,9.592125,439.6429,11.31325,2872.950325,13.271775,13.893225,0.819875,434.587725,10.7047,1.6389,0.3514,0.912399999999999,64.78585,6.31719999999999,0.8785,169.51165,15.29045,1.85835,11.806,10.17575,4.6495,12.7224,12.425475,13.008875,12.68015,14.0678,97.56,97.99375,8.1138,14.5975,17.508,14.932,234.94,490.648,439.36,101.268,348.84,391.38,293.112,351.3775,397.865,975.8205,910.702,924.6265,928.5495,134.06575,492.217,581.84375,579.93475,7.8004,7.32445,7.584375,8.53445,9.3239,8.49025,7.574125,7.783125,8.278125,8.01795,8.163,7.756375,7.8621,8.5908,9.19295,8.58155,7.93785,8.15165,8.31075,9.45155,7.866075,8.810925,8.120575,8.614775,8.111075,11.220875,20.36625,13.553325
1,10.75,472.8979,10.13545,438.74575,10.8415,2801.17125,471.9605,9.83615,440.3494,11.5477,2807.4094,473.931,9.97525,440.4399,10.869375,2910.4096,473.516775,9.825925,439.19975,10.7358,2941.5,13.73745,15.067075,0.8717,433.7155,11.14105,1.30759999999999,0.205399999999999,0.9165,62.4884249999999,5.53599999999999,0.935875,211.5755,15.1732,1.914275,12.38875,10.78225,4.648,13.374525,13.3098,13.887875,13.72545,15.5721,97.5528,97.6,9.7652,17.01,19.336,16.23925,289.4375,561.32025,494.13,112.1495,349.7,402.045,343.714,354.37,409.64,1110.9085,1047.232,1064,1065.314,148.02,613.9855,706.99,701.78775,8.4392,7.5142,7.6136,8.5152,9.3258,9.22307499999999,8.013875,7.8533,8.270875,8.021675,8.73935,8.1289,7.87365,8.5588,9.1772,9.1632,8.52965,8.217625,8.33515,9.43925,8.21725,9.222375,8.146225,8.60755,8.09815,18.2027,35.2743,22.1287
1,11.25,474.9403,9.914375,438.129275,11.1241,2905.453775,472.872875,10.06125,439.31715,10.433,2663.17355,474.2586,10.342025,438.4067,9.868,2780.88935,474.23525,10.3676,437.82075,11.7894,2924.472925,12.86385,16.182925,0.86775,434.4247,11.3286,1.718675,0.1908,0.95105,68.466,4.41835,0.8857,233.79755,13.21,2.0044,11.48,10.0955,4.625,14.960975,14.943775,15.47485,15.16655,16.954875,97.51705,97.27225,10.524,19.1165,21.8405,17.95125,323.7675,643.96675,568.8825,122.46975,349.78,414.15,392.63725,354.0625,422.75,1222.275,1175.748,1183.59725,1187.21175,159.09,704.412,820.452,810.40675,9.1966,8.0788,7.6802,8.5094,9.3282,9.905,8.453875,7.95575,8.255625,8.03075,9.549275,8.58245,7.909175,8.5209,9.157325,9.76,8.9397,8.3071,8.361375,9.42495,8.741475,9.4293,8.182725,8.5779,8.090825,28.1868,47.70915,31.523325
1,11.75,474.2863,10.011,436.2718,10.47845,2719.1787,472.194375,9.600075,436.77425,10.92755,2975.6442,474.824875,10.223,436.5153,10.3354,2614.1,474.0249,10.17575,436.0965,10.3297,2553.364075,12.4057,17.1847,0.9135,434.551325,11.7362,1.596375,0.1565,1.203475,85.8713,3.1785,0.8935,258.7907,11.1905,2.1149,11.658,9.51874999999999,4.716,15.943,16.1514,16.3445,16.5159,18.0651,97.457425,97.309,12.672825,21.05375,23.19275,19.96575,328.79,658.55925,599.2325,131.66,350.58,423.495,416.218,353.13,437.0325,1291.725,1257.356,1263.5585,1268.013,169.11,782.6645,904.60625,906.61925,10.165,8.59495,7.7956,8.5102,9.332725,10.913375,8.97275,8.081625,8.243,8.0346,10.4881,8.9241,7.9824,8.4886,9.138775,10.99725,9.4289,8.41895,8.4093,9.41425,10.1822,9.824125,8.2254,8.551725,8.0842,32.94805,62.2208249999999,40.6169
1,12.25,474.917625,10.28335,435.3887,10.7237,2495.37035,473.026075,9.87955,436.39465,11.494275,2546.702025,475.123,10.4034,436.490375,10.04515,2421.965875,474.07675,10.4255,435.94385,10.974825,2431.04425,12.3636,18.02105,0.81065,433.99765,11.634,1.4055,0.152550000000001,1.003,78.7986,4.0867,0.8892,272.916,9.97455,2.1905,11.3315,9.545,4.44625,16.8073,16.417,17.1082,17.45845,19.079,97.3975,96.1045,14.10275,22.9125,25.4175,21.618,315.1625,701.173,634.5825,135.37375,351.7375,432.795,444.912,353.86,446.975,1341.31625,1305.192,1316.7575,1322.6175,171.97,848.74775,979.144,960.322,11.18055,9.21395,7.9313,8.5141,9.3325,11.543625,9.489625,8.22075,8.2362,8.0386,11.43635,9.44345,8.0778,8.4574,9.1217,12.18475,10.1652,8.551925,8.45965,9.40255,11.61245,10.29635,8.304375,8.544675,8.071075,41.995225,71.78455,49.63925
