DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.6864475,3.9831837,419.742585,9.362787675,0.77339,1.72179515,413.1989925,4.105421225,-4.805546975,0.53246159,-0.27317499999998,85.59708,72.41521,3.6085103,3.31201415,-37.07202225,0.46089175,0,266.81986,2.6669075,305.21087
1,0.75,0.8377025,5.24390705,419.7466675,9.2926844,0.8041125,2.1453228,413.2798275,4.0782986,-3.15650565,0.5680758475,-0.116087499999964,85.34496,72.39976,3.5609535,3.34428165,-32.700487,0.45128493,0,264.84553,2.5726635,306.05741
1,1.25,0.606455,4.713851525,419.724685,9.283233525,0.808495,1.9606328,413.602605,4.00354085,-4.37622045,0.519208675,-0.42611499999998,85.04165,72.38322,3.648317325,3.47314485,-28.550094,0.44939423,0,267.75287,2.5672845,305.59174
1,1.75,0.704615,4.5433917,420.50547,9.24329535,0.7877575,2.0224924,413.561155,4.011217875,-4.85225955,0.5393966375,-0.42692999999997,85.13485,72.39098,3.4166464,3.4029786,-33.260137,0.45869504,0,265.91737,2.528868,304.5838
1,2.25,0.7588775,4.5444448,419.998185,9.3168293,0.806135,2.099773675,413.6755875,4.02483575,-3.3457967,0.4992554225,-0.50245999999999,85.16727,72.39474,3.46302755,3.43331325,-31.630648,0.47021757,0,270.05347,2.61649725,303.58443
1,2.75,0.52916,5.492489,419.488135,8.923979,0.79626,1.9711406,413.37961,3.914166,-5.08554895,0.5075482025,-0.539784999999965,85.41984,72.37838,3.4875282,3.402100275,-36.1784295,0.45054964,0,269.10097,2.582311,302.89686
1,3.25,0.573765,5.08381615,419.53188,8.81311095,0.92253,2.8020748,413.4848475,3.9184004,-2.7674978,0.55970198,-0.661502499999997,85.61615,72.36333,3.345895775,3.4214578,-38.627067,0.45678856,0,268.58549,2.6205445,302.95473
1,3.75,0.6492,4.2659425,420.40248,8.9552791,0.92177,2.23725575,413.8837925,3.9475224,-1.854376175,0.56442294,-0.469474999999985,86.07365,72.38652,3.3495076,3.3450561,-38.0925445,0.47647046,0,263.94981,2.47202625,302.70839
1,4.25,0.890425,3.64455575,420.24064,8.61924005,0.98314,2.7178729,413.828675,3.9452416,-4.062333475,0.54910132,-0.404404999999995,87.16631,72.38437,3.52904455,3.290098675,-39.9144725,0.46853808,0,261.1648675,2.487356,302.1066175
1,4.75,0.493725,3.6288443,419.88025,8.656158875,0.9484525,2.28801625,413.54412,3.884176075,-2.511920925,0.564776615,-0.670592499999982,85.7360625,72.3853475,3.34028445,3.395793625,-42.175671,0.4660835025,0,260.9588025,2.37958,302.02962
