DOY2,HR2,USTAR,TA,WS,FC_1_1_1,H,LE,G,TS,RH,PA,CO2,VPD,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O
4,20.75,0.167,18.4,1.81,0.125,-20.7,0.309,-16.7,24.9,25.188,90.1,385,15.93,-101,-3.095,3.31,304.5,397.5,6.7275
4,21.25,0.182,17.627,1.87,0.181,-23.5445,0.2965,-20.1,23.952,26.7,90.107,385.5,14.9,-98.35,-2.977,3.335,302.304,393.5,6.812
4,21.75,0.202,17.483,1.936,0.157,-24.75,0.0885,-23.4,23.2,27.078,90.2,386,13.96,-96.75,-2.885,3.205,304,391,6.8825
4,22.25,0.214,16.5,1.96,0.153,-25.75,5e-04,-25.941,22.4,29.388,90.2,385,13.31,-95.65,-2.778,3.081,301.344,387,7.12
4,22.75,0.213,16.7,2.02,0.148,-27.4,0.055,-27.794,21.837,30.8,90.2,385,13.25,-94.0505,-2.68,3.08,300,386,7.32
4,23.25,0.2095,15.5,1.973,0.105,-24.95,0.0175,-29.3,21.145,31.672,90.2,385,12.38,-92.75,-2.71,3,297.5,382,7.28
4,23.75,0.2145,14.8,1.985,0.134,-27.144,0.372,-30.5,20.582,32.678,90.2,385,11.7,-91.4,-2.5795,2.9965,297,379.08,7.425
5,0.25,0.192,19.05,1.85,0.051,-24.0905,-0.6075,-30.9305,24.25,27.492,90.1,382,15.29,-94.1,-2.805,3.2085,310,400,7.29
5,0.75,0.172,18.7,1.86,0.047,-23.3,-0.603,-31.65,23.6105,28.699,90.1,383,14.58,-91.9,-2.717,3.11,308.5,397.901,7.33
5,1.25,0.167,17.75,1.78,0.0345,-22.3115,-0.577,-32.7,23,29.754,90.1,383,13.63,-90.75,-2.695,3.1,307.5,394.191,7.3265
5,1.75,0.163,17.35,1.835,-0.014,-22.521,-0.527,-33.8145,22.5,30.176,90.1,383,13.42,-89.6,-2.6005,3.08,305,389.801,7.255
5,2.25,0.1685,16.818,1.8565,-0.029,-24.3,-0.449,-34.8125,22.05,30.424,90.1,382,12.58,-88.35,-2.455,3.08,304,388,7.362
5,2.75,0.181,16.5,1.87,-0.035,-22.8,-0.176,-35.6,21.5405,30.9,90.1,382,12.23,-87.5005,-2.415,3.03,303,385.858,7.42
5,3.25,0.184,16.2925,1.89,-0.042,-22.8,-0.476,-36.2,21.15,31.6,90.1,382,12.07,-86.75,-2.31,3.05,302.57,384,7.37
5,3.75,0.185,16.164,1.87,-0.052,-23,-0.406,-36.6,20.65,32.187,90.1,382,11.84,-85.948,-2.4105,2.89,301.8295,382.5,7.476
5,4.25,0.179,15.75,1.85,-0.033,-24.0285,-0.457,-37,20.3,33.1755,90.1,381.5,11.49,-84.1,-2.38,2.92,300.8545,379.993,7.7325
5,4.75,0.1755,15.3,1.88,-0.0565,-24.608,-0.413,-37.274,19.85,33.551,90.1,381.5,11.015,-83.3675,-2.22,2.88,299.716,378,7.7155
5,5.25,0.179,14.9,1.8305,-0.0695,-23.4,-0.2955,-37.85,19.4875,34.908,90.1,381.5,11.07,-81.7915,-0.852,3.1665,298.5,377,7.8125
5,5.75,0.177,15.15,1.77,-0.114,-19.703,0.163,-38.15,19.1,33.743,90.1,381,11.2,-63.95,25.25,10.9745,298.693,379,7.5465
5,6.25,0.165,17,1.46,-0.327,-7.84,2.317,-37.55,19,32.5805,90.1355,379,12.855,-9.56,102.5,26.0095,301,386.397,7.7775
5,6.75,0.174,19.5,1.12,-0.485,16.264,7.334,-35.5775,19.25,28.8,90.1425,379,15.93,69.943,205.782,38,306,401.4375,7.88
5,7.25,0.188,21.204,1.21,-0.6645,50.1435,11.969,-31.55,19.811,24.36,90.169,381,18.75,158,317.7325,51.65,312.442,418.5,7.72
5,7.75,0.226,22.2,1.51,-0.687,85.299,15.442,-24.95,20.9,23.13,90.187,382,20.43,241,433.5,70.8,317,438,7.719
5,8.25,0.232,23.4,1.63,-0.494,125,19.04,-16.2,22.333,21.369,90.2,383,21.83,318,548.805,93.7,321,458,7.59
5,8.75,0.262,24.3,1.9,-0.4905,161.5,20.972,-5.59,24.3,19.861,90.2,383,23.94,386,657,116,325,479,7.4
5,9.25,0.285,25.2,2.03,-0.424,197,23.1,7.84,26.925,18.8475,90.151,382,25.41,445,755,139,329,498.312,7.257
5,9.75,0.2815,26.1,2.03,-0.368,232.6995,24.367,24.3,29.8,17.8915,90.123,382,27.215,496.985,844,159,332,520,7.01
5,10.25,0.347,26.95,2.437,-0.2635,261,26.7,40.05,32.529,16.1905,90.1,382,28.865,539.5,919.5,177,336,538,6.963
5,10.75,0.3695,27.75,2.623,-0.143,287,24.4,53.9,34.9,14.619,90.1,381,30.16,571.9245,981,192,339.5,553,7.008
5,11.25,0.429,28.4,3.098,-0.0875,313,26.6035,65.8,37.1,14.212,90.1,381.5,31.855,593,1028.396,203,342.001,566,6.52
5,11.75,0.458,28.859,3.27,0.132,334.152,24.3205,75.8,38.9805,13.719,90.1,382,34.01,608.328,1060,211.5,347,578.972,6.57
5,12.25,0.474,29.597,3.504,0.098,347,24.1,83.1,40.6,12.894,90.028,381,34.25,609,1070,217,349.5,586.5,6.308
5,12.75,0.499,30.024,3.5,0.2655,341.7965,23.148,88.2,42.094,12.1665,90,381,35.395,598,1070,217,351.2495,593.9745,6.475
5,13.25,0.494,30.3,3.66,0.341,343.845,23.1,92.511,43.4,12.052,90,382,38.15,580.4415,1050,214,353,596.5,6.35
5,13.75,0.511,30.7,3.756,0.2735,341.1875,21.0065,93.986,44.2,11.881,90,382,39.17,555,1013.089,206,354,593.409,6.2435
5,14.25,0.515,30.9205,3.72,0.233,336,21,94.15,44.7,11.7,89.9,382,39.03,517,963,196,354,592,6.22
5,14.75,0.532,31.1015,3.935,0.239,312,17.658,92.45,44.95,11.714,89.9,381,38.26,468,896,183,354,587,6.15
5,15.25,0.542,30.9,4.12,0.278,286.706,17.5,87.5,45.034,11.2,89.9,382,38.82,411,815,168,353,576,6.025
5,15.75,0.533,30.9,4.1,0.141,256,15.4,81.693,44.3,11.173,89.8395,382,39.04,350,722,149,352.14,566,5.92
5,16.25,0.532,30.836,3.919,0.042,223,14.15,71.6,43.1,10.94,89.8,382,38.81,279,616,127,351,550.5565,6.16
5,16.75,0.5545,30.552,3.98,0.0265,186,12.6,58.6385,41.8,10.9535,89.8,382,38.515,205,504,104,349.097,533,5.96
5,17.25,0.546,30.1515,3.975,-0.035,142,9.93,48.65,40.6965,11.396,89.8,382,37.41,130,389,80.8,347,517.443,5.9985
5,17.75,0.537,29.842,3.9135,-0.079,95.9,8.17,40.8,39.35,11.6075,89.8,381,36.32,50.1,266,58.7,344.167,500,6.07
5,18.25,0.511,29.1755,3.712,-0.1155,45.9295,5.645,31.05,37.9,12.1085,89.8,381,35.11,-27,152,37.6,342,482,6.06
5,18.75,0.4525,28.2,3.27,-0.077,2.03,2.238,20.2095,35.861,13,89.8775,381,33.04,-92.3,56.4,19.1,338.19,467,6.21
5,19.25,0.3615,26.8,2.625,0.0225,-16.4,-0.129,9.82,34.011,14.122,89.9,381,30.29,-120,2.77,4.66,335,453,6.385
5,19.75,0.2525,25.55,1.95,-0.005,-15.7,-0.372,0.7525,32.3065,15.815,89.9,381,27.215,-120,-3.82,3.34,331,442,6.454
5,20.25,0.2005,24.2,1.785,0.0325,-19.5965,-0.3375,-7.325,30.9,17.6,90,382,24.35,-113,-3.96,3.32,327,433,6.5535
5,20.75,0.1915,23.3,1.8225,0.0735,-22.031,-0.359,-13.5615,29.8,19.1,90,382,22.5,-109.052,-3.62,3.48,323.983,427,6.771
5,21.25,0.197,22.523,1.844,0.077,-22.75,-0.7845,-18.3,28.7105,20.397,90.072,382.7475,20.74,-106,-3.345,3.54,322,421,6.802
5,21.75,0.2145,21.85,1.911,0.097,-24.704,-0.5255,-22.05,27.9005,21.7675,90.1,382.5,19.82,-104,-3.28,3.5765,320,416.984,6.884
5,22.25,0.204,21.1,1.93,0.075,-24.2,-0.691,-24.6,27.1,22.727,90.1,383,19.24,-102,-3.05,3.485,318,412.704,7.023
5,22.75,0.211,20.8505,1.955,0.103,-26.747,-0.793,-26.9245,26.3,23.5,90.1,383,18.36,-99.7,-2.983,3.4,317,411,7.11
5,23.25,0.215,20.17,1.9305,0.1335,-27.0185,-0.752,-28.4105,25.6,25.002,90.1,382.5,17.505,-98.1,-2.815,3.345,315,408,7.239
5,23.75,0.201,19.65,1.91,0.078,-25.5905,-0.685,-29.9535,25,26.413,90.1,382,16.67,-97,-2.79,3.33,312,405,7.28
6,0.25,0.1645,24.7,1.74,0.115,-21.65,-0.6905,-30.2685,29.85,25.914,90,380,21.57,-93.745,-2.755,3.41,340.377,429.5,8.48
6,0.75,0.158,24.1,1.745,0.076,-20.6,-0.719,-31.25,29.3,27.021,90,380,20.69,-91.0815,-2.697,3.261,337.6885,426,8.64
6,1.25,0.163,23.4,1.755,0.0545,-20.6695,-0.7725,-32.3495,28.7,27.217,90,380.5,20.06,-89.55,-2.63,3.21,337.088,423,8.85
6,1.75,0.153,22.774,1.78,0.058,-20.3125,-0.6155,-33.15,28.1,28.072,90,381,18.47,-88.011,-2.56,3.11,336.4675,419,8.916
6,2.25,0.161,22.15,1.78,0.0155,-19.8,-0.6405,-33.7,27.534,28.766,90,381,18.13,-86.7,-2.492,3.065,333.964,417.093,8.8895
6,2.75,0.1605,21.77,1.8,0.007,-19.9,-0.565,-34.45,27.04,29.699,90,381,17.49,-85.85,-2.405,3.051,333,415,9.0645
6,3.25,0.159,21.4,1.81,-0.0065,-20.0655,-0.5415,-35,26.5175,30.69,90,380,17.39,-84.75,-2.29,3.09,332,412.1685,9.14
6,3.75,0.158,21.244,1.8,0.0265,-20.4175,-0.62,-35.577,26.0365,30.758,90,380,16.95,-83.45,-2.275,3.09,330.5,411,8.985
6,4.25,0.1615,21,1.753,-0.008,-19.66,-0.659,-35.661,25.6525,30.951,90,380,16.475,-82.65,-2.29,3.02,330,408.3875,8.858
6,4.75,0.166,20.7,1.81,-0.0235,-19.8,-0.4315,-35.85,25.189,31.807,90.0125,380,16.13,-81.85,-2.155,3.006,328.8925,407,9.054
6,5.25,0.163,20.3,1.79,-0.0255,-19.2105,-0.354,-36.274,24.842,32.104,90.1,380,15.67,-78.7,1.75,3.862,327,405,8.988
6,5.75,0.165,20.7,1.7315,-0.0935,-16.25,0.1365,-36.5,24.5,30.429,90.1,380,16.26,-53.5,40.2,14.5,328,407.4835,8.9925
6,6.25,0.165,22.9,1.32,-0.2055,-2.545,3.552,-35.8,24.3,28.3,90.1,379,18.95,5.07,121,28.9,332,418,8.8485
6,6.75,0.164,25.6,1.09,-0.2755,24.383,7.165,-33.568,24.7,25.886,90.1,379,23.14,81.9,218,40.6,337.099,437,8.71
6,7.25,0.177,26.8685,1.21,-0.372,52.4,10.8,-29.528,25.5,23.408,90.1,381,25.53,161,327.5,55.45,345,456,8.74
6,7.75,0.2065,27.7,1.39,-0.4605,85.15,14.2295,-22.7,26.584,21.1485,90.1,381,28.36,237.5,437,74.75,349,473,8.801
6,8.25,0.2235,28.8,1.567,-0.3235,122,16,-14.4,28,21.237,90.1,381,29.985,309,546.745,97.4,354,494.5,8.995
6,8.75,0.233,29.8,1.725,-0.2125,153.5,18.15,-4.3965,29.9,19.8265,90.1,382,31.96,373,649.5,119,359,514.146,8.864
6,9.25,0.2385,30.6,1.7865,-0.165,184.8395,18.754,9.415,32.3,18.3805,90.1,382,34.46,430,744,139.5,365,537,8.565
6,9.75,0.258,31.5,1.9,-0.252,221.5,21,24.9455,34.796,16.781,90.1,382,37.13,479,826,157.5,368,556,8.345
6,10.25,0.276,32.201,2,-0.239,246,19.848,39.7,37.3,15.934,90.1,382,39.29,517,899,174,372,574,8.26
6,10.75,0.301,32.9,2.29,-0.07,272.361,20.966,53.9,39.7,14.928,90.1,381,41.36,550,959,190,375.864,590,8.141
6,11.25,0.333,33.6,2.48,-0.102,295,20.791,65.541,41.9,14.354,90.018,381,43.93,571.115,1010,202,378,607,8.03
6,11.75,0.373,34.4,2.72,0.0315,322.5,19.2,74.8,43.8,13.7365,90,381,45.57,589,1040,210,382,618,7.7335
6,12.25,0.411,34.8,3,0.0265,327.293,18.55,82.7,45.8,13.1,90,381,47.625,590.644,1050,215,385,628,7.6655
6,12.75,0.448,35.3,3.19,0.051,344,16.9,89.3,47.3,12.852,90,382,49.57,580.716,1050,217,387,635,7.671
6,13.25,0.463,35.708,3.4,0.19,338.56,16.4,92.4,48.5,12.282,89.919,382,51.14,565,1030,214,386,638,7.65
6,13.75,0.4675,36.15,3.57,0.3925,338,16.9,94.2055,49.55,11.85,89.9,381.5,51.925,540.9575,1000.168,207,387,638,7.567
6,14.25,0.495,36.3,3.67,0.401,328.958,16.3,94.1,50.1,11.513,89.9,381,53.28,506,956,198,388,634.393,7.641
6,14.75,0.522,36.5,3.81,0.39,319,13.6,92.9,50.5,10.863,89.85,382,53.2,465,896,185,389,627,7.272
6,15.25,0.513,36.6,3.913,0.307,287.1115,11.8505,89.9,50.5,10.672,89.8,382,53.775,413,822,170,389,618,7.18
6,15.75,0.54,36.6,4.06,0.275,266,11.4,84.1,50.3,10.84,89.8,382,53.99,355,736,153,387,608,7.04
6,16.25,0.541,36.5,3.95,0.2495,232,9.895,74.914,49.3,11.032,89.8,382,53.545,289,636,134,386,594,7.457
6,16.75,0.555,36.3,4.07,0.194,193,7.88,62.6,47.8,10.759,89.756,382,53.08,219,532,112,385,579,7.28
6,17.25,0.525,35.9485,3.975,0.142,154,8.514,52.4,46.75,10.758,89.717,381,51.83,148,421.5,89.35,382,562,7.17
6,17.75,0.541,35.589,3.9955,0.0755,111,6.065,43.935,45.5,11.099,89.716,380,50.715,71.95,305,66.65,379.5,544,7.19
6,18.25,0.5175,34.95,3.805,0.003,65.9,4.97,34.85,43.9415,11.654,89.798,380,48.72,-3.5635,193,45.65,377,526.5,7.25
6,18.75,0.4905,34.25,3.595,0.002,20.7,2.43,24.15,42.2,12.141,89.8,380,46.41,-64.6495,92.9,27.275,374,509.048,7.23
6,19.25,0.404,33.1875,3,0.102,-10.7,0.877,13.387,40.4,12.943,89.8,380,43.49,-109,21.15,10.15,372,494.7815,7.51
6,19.75,0.2635,31.815,2.05,0.058,-17.925,-0.343,3.7,38.791,14.111,89.827,380,39.77,-121.1715,-3.01,3.4075,365,480.5,7.49
6,20.25,0.183,30.4,1.581,0.109,-16.7,-0.287,-4.365,37.2,15.4625,89.9,380,35.76,-115,-3.95,3.54,360,468,7.47
6,20.75,0.15,28.9,1.5645,0.0625,-15.906,-0.7165,-10.9,35.95,16.9405,89.9,380,32.265,-109,-3.975,3.465,356.7825,458,7.646
6,21.25,0.1615,28.1,1.645,0.1285,-20.7,-0.351,-16,34.7,18.315,89.97,380,29.995,-105,-3.46,3.72,354.1065,453.5,7.74
6,21.75,0.166,27.5,1.815,0.174,-22.02,-0.236,-20.15,33.7355,19.4405,90,380,28.5,-102.043,-3.14,3.815,353,450,8.27
6,22.25,0.1805,26.8,1.8195,0.138,-22.225,-0.815,-23.3,32.95,21.607,90,381,27.17,-101,-3.005,3.725,350,445,8.35
6,22.75,0.1815,26.4,1.82,0.151,-22.25,-0.803,-25.7,32.0515,23.5735,90,381,25.945,-99.15,-2.95,3.725,348,441,8.599
6,23.25,0.1895,25.85,1.7905,0.1815,-22.908,-0.733,-27.6,31.3,24.0285,90,381,25.205,-97.6025,-2.854,3.58,346.5,437.5,8.79
6,23.75,0.1615,25.25,1.765,0.1455,-21.916,-0.9155,-29.2,30.6,25.6,90,380,22.82,-95.15,-2.9225,3.3925,344,434,8.88
7,0.25,0.179,25.1,1.48,0.7265,-11.705,8.319,-38.451,28.961,59.73,90.2,384.562,13.585,-54,-1.5355,2.1625,399,443.224,22.3
7,0.75,0.1505,24.8,1.39,0.629,-9.8,8.12,-38.4115,28.594,61.24,90.2,385.374,12.78,-53.65,-1.61,2.195,395,441.881,22.6
7,1.25,0.1555,24.45,1.359,0.656,-11.553,8.981,-38.6,28.201,62.623,90.2,386,12.23,-52.7545,-1.49,2.2465,393.9745,440,22.9
7,1.75,0.149,24.112,1.38,0.655,-10.65,7.59,-39.3655,27.8835,62.849,90.2,386.595,11.49,-52.95,-1.415,2.17,392.8995,438,22.9
7,2.25,0.1485,23.9,1.36,0.635,-10.15,5.41,-39.699,27.5,65.5425,90.2,386.656,10.685,-52.5105,-1.4,2.19,391.305,436,22.5
7,2.75,0.139,23.9,1.3555,0.635,-10.3,7.54,-39.6,27.178,65.528,90.2,387,10.35,-51.85,-1.593,2.14,389.5,436,22.5
7,3.25,0.1345,23.6975,1.33,0.494,-10.1415,5.9345,-39.15,26.95,65.6815,90.2,387.5,9.945,-51.65,-1.44,2.17,387.453,435.4695,22.7
7,3.75,0.139,23.55,1.25,0.464,-9.701,6.13,-38.924,26.6335,68.206,90.2,388,9.36,-52.5,-1.48,2.04,385,433.697,22.9
7,4.25,0.126,23.4,1.24,0.4865,-8.832,4.93,-38.8365,26.4,69.1405,90.2,387.077,8.855,-53.2595,-1.54,2.129,384,432,22.6
7,4.75,0.132,23.0865,1.278,0.39,-9.14,5.44,-38.32,26.1,68.635,90.204,388,8.85,-52.3645,-1.391,2.15,383,430,22.482
7,5.25,0.122,22.7,1.205,0.5585,-9.26,6.06,-38.45,25.853,71.739,90.3,388,8.2,-51.933,-0.2945,2.285,383.106,429,22.35
7,5.75,0.1275,22.9005,1.16,0.48,-7.46,6.414,-38.3425,25.55,72.7085,90.3,388,7.68,-37,16.35,5.73,383.2565,430,22.8
7,6.25,0.134,23.496,1.065,0.093,-1.731,10.8,-36.65,25.42,70.1175,90.3,386,8.845,-1.008,62.0935,13.729,383.3165,434.4885,22.937
7,6.75,0.1455,24.859,1.035,-0.1625,12.4,24.7215,-33.6,25.728,65.439,90.3,386,10.85,61.031,150,25.007,386.5885,441,23.2205
7,7.25,0.1805,26,1.13,-0.3765,34.05,36.93,-28.358,26.35,59.527,90.3,385,13.945,141.9865,259.587,36.2,391.7385,453,23.1925
7,7.75,0.2045,26.86,1.46,-0.476,63.8,47.203,-20.005,27.05,56.955,90.3,384,15.71,222,364.5,49.85,394,466.9665,22.8
7,8.25,0.2235,27.8045,1.545,-0.741,94.883,57.9075,-8.943,28.028,54.3685,90.305,383.35,17.23,306,477.102,69.344,397.173,481,22.491
7,8.75,0.234,28.55,1.666,-0.767,121,57.5,3.567,29.4155,50.112,90.3045,383,19.24,376,580.8155,87.6305,400.6095,494,22.266
7,9.25,0.235,29.25,1.825,-0.566,143,78.4,18.331,31.45,47.359,90.322,382,21.89,434.538,676.454,104.6565,405.223,510,21.951
7,9.75,0.2465,30.05,1.818,-0.7125,164.1305,74.447,35.95,33.664,45.3195,90.3,380.8165,23.29,487.111,763.3475,124.045,408.082,526.0865,21.65
7,10.25,0.257,30.8,1.91,-0.623,194.999,71.966,55.25,35.45,41.017,90.3,380,26.51,534.4215,839,142.5515,411.1225,542.254,20.6095
7,10.75,0.2695,31.27,1.9735,-0.625,218.4635,81.569,69.35,37.4,39.1875,90.3,380.5,28.515,566,896.602,154.5,416,555.371,20.21
7,11.25,0.283,31.8,2.04,-0.646,231,78.7,83.872,39.1,37.847,90.3,381,30.35,588.503,947,164.329,419.156,568,20.1
7,11.75,0.284,32.4,2.21,-0.4965,244.5,72.397,92.1,40.404,35.963,90.299,380.4315,31.71,603,976.714,170.135,422,573,20.1
7,12.25,0.2935,32.8,2.31,-0.331,254,73.891,98.427,41.75,34.471,90.209,380,33.54,600.5,991.0245,173.0895,424.5005,584.5,19.4
7,12.75,0.3175,33.3,2.4495,-0.363,261,69.876,102,42.658,32.636,90.2,380,35.02,586,947.6025,171.292,427.051,583.338,19.2
7,13.25,0.329,33.6,2.58,-0.298,264.9065,72.85,99.2,43.281,31.9705,90.185,379.5,36.38,567,908,169.585,428.462,583,19.1
7,13.75,0.3555,33.85,2.65,-0.1145,242.891,71.15,100.934,43.767,30.814,90.112,378.5,37.62,520,835.782,151,429.8405,581,18.85
7,14.25,0.3665,34,2.82,0.133,223.116,65.9575,96.2205,44.15,30.8185,90.1,378.5,37.77,485.5,771,146,430.3185,576.851,18.75
7,14.75,0.3825,33.976,2.811,0.193,216,62,91.358,43.8905,30.704,90.1,380,37.46,444,741.6135,133.929,427.877,571.5,18.7
7,15.25,0.394,34.05,2.95,0.017,197.245,64.109,85,43.5995,29.672,90.067,378,39.84,396,659.2075,123.915,426.8665,566.2195,18.803
7,15.75,0.415,33.6,3.06,0.031,181,60,72.762,43.211,31.555,90.006,378,37.96,345.6485,574.3575,105.044,424.833,556.179,19
7,16.25,0.401,33.75,2.905,0.2465,152.97,58.15,61.4,42.4,31.03,90,378,37.4,239.7225,474.5,84.916,424,546.937,18.7645
7,16.75,0.404,33.438,2.94,0.36,110.5,53.35,46.9,41.345,30.732,90,377.5695,37.25,164,338.5,60.7565,424,533,19.0245
7,17.25,0.39,33.039,2.9,0.249,98,42.9645,32.4,40.397,31.949,90,379,36.84,85.2,218,41.882,421.004,522.453,19.276
7,17.75,0.382,32.3,2.75,0.3765,46.451,37.1435,19.564,39.1,34.608,90,376.732,33.23,46.6,141.601,26.6,420,509.963,19.807
7,18.25,0.363,31.789,2.577,0.4985,23.1535,33.4,9.47,37.9,35.7445,90,377,31.55,4.124,83.8,16.7,420,499,19.836
7,18.75,0.324,31.1,2.312,0.488,3.758,22.205,-0.819,36.961,39.2815,90,379,28.51,-31.9,44.9,10.2,418,491,20.15
7,19.25,0.297,30,2.128,0.602,-5.229,14.1,-10.4,35.6,43.178,90.083,380,25.32,-52.378,11.636,4.74,415.11,481,21.073
7,19.75,0.252,29.024,1.8,0.566,-7.255,9.18,-19.2,34.7,45.1765,90.1,381,23.59,-60.2,-1.445,2.062,412.156,471.757,21.3
7,20.25,0.189,28.3,1.554,0.712,-7.28,9.03,-25.9,33.8,47.304,90.1,382.958,21.24,-59.6,-2.2,2.09,413,466,21.2
7,20.75,0.183,27.8,1.61,0.765,-8.79,10.452,-29.7,32.8,48.976,90.2,384,19.5,-54.735,-1.84,2.29,413,461.957,21.327
7,21.25,0.197,27.4,1.58,0.743,-9.904,10.457,-33,32.201,50.13,90.2,385,18.78,-54.319,-1.75,2.225,408.937,458,21.2
7,21.75,0.184,26.9,1.62,0.708,-10.598,10.5225,-34.8,31.6,53.5325,90.2,384,17.395,-52.9,-1.79,2.19,405,455,22.2
7,22.25,0.186,26.481,1.55,0.6975,-9.8075,9.1255,-36.7,31,54.7615,90.239,385,16.305,-52.3,-1.79,2.17,403,451.666,21.9935
7,22.75,0.177,26.1,1.52,0.6455,-12,8.809,-37.3,30.4,56.5695,90.252,384.7515,15.575,-52.4,-1.6,2.19,402,449,21.9605
7,23.25,0.163,25.518,1.53,0.736,-11.96,7.825,-38.4,29.888,58.06,90.261,384.193,14.605,-54.4,-1.63,2.17,399.772,446,22.0125
7,23.75,0.166,25.3,1.499,0.7635,-12.55,8.671,-39,29.31,58.751,90.243,386,14.045,-53.314,-1.68,2.18,398.412,444,22.503
8,0.25,0.165,25.038,1.51,0.904,-14.2,10.9,-37.55,29,58.27,90.3,383.662,13.35,-58.4035,-1.6195,2.38,389.332,443,21.5
8,0.75,0.1635,24.6795,1.455,0.762,-13.016,7.485,-37.85,28.5235,60.438,90.3,385.7325,12.69,-59.927,-1.6605,2.2285,388,441,21.6
8,1.25,0.157,24.4,1.418,0.713,-11.9,6.025,-38.0785,28.2,63.303,90.282,387,11.66,-59.6,-1.755,2.3295,386.752,438.973,21.8
8,1.75,0.147,23.9815,1.344,0.649,-11.355,6.61,-38.6,27.9,64.7835,90.248,385.726,11,-58.124,-1.686,2.333,383.5,436.928,21.8
8,2.25,0.144,23.85,1.3555,0.645,-11.3,8.34,-39.1,27.5,65.735,90.229,387,10.32,-58.049,-1.6035,2.375,384,436.1315,22.113
8,2.75,0.1265,23.6,1.28,0.568,-9.285,6.405,-39.05,27.2,67.5345,90.229,388.376,9.785,-56.886,-1.5465,2.26,382.5,434.5,21.7
8,3.25,0.1335,23.241,1.291,0.606,-12.3,6.33,-39.4,26.9,67.532,90.2225,387,9.3,-57.6515,-1.512,2.3,381.5,432.5,21.6
8,3.75,0.1365,22.994,1.315,0.572,-11.2435,6.3545,-39,26.69,69.1025,90.2335,388.853,8.61,-55.661,-1.45,2.22,381.876,431.7925,21.365
8,4.25,0.134,22.9365,1.3,0.63,-11.8,6.54,-39.6425,26.45,68.907,90.2505,389,8.81,-54.7,-1.436,2.28,380.8845,430,21.6
8,4.75,0.1315,22.8935,1.336,0.6255,-10.35,5.735,-38.891,26.2,71.1365,90.2555,386.76,8.395,-55.5,-1.47,2.24,379,429,22.45
8,5.25,0.1305,22.4,1.325,0.595,-10.967,4.959,-38.95,26,72.694,90.2845,387.689,7.59,-55.05,-1.433,2.17,378,427,22.396
8,5.75,0.13,22.1995,1.355,0.5035,-11.9465,4.8675,-38.625,25.7,73.572,90.3,388,7.66,-51.634,2.185,2.9835,377,426.6445,22.05
8,6.25,0.131,22.636,1.2235,0.104,-6.9655,8.585,-38.3165,25.65,72.236,90.3,387,7.78,-23.952,34.6,10.8255,377,428.954,22.238
8,6.75,0.1445,24.225,1.0285,-0.467,2.835,23.285,-35.8,25.6595,68.8395,90.3,384,9.835,28.737,112,21.8,379.5,436.9615,22.8
8,7.25,0.1505,25.7,0.9795,-1.0385,21.579,37.6,-31.8415,25.9565,61.713,90.3145,383,13.035,113.688,213.084,30.988,383.1525,447,22.85
8,7.75,0.169,26.8,1.098,-1.702,49.917,51,-25.244,26.6,58.4085,90.342,381.342,14.545,199,321,42.173,387,459,23.2
8,8.25,0.198,27.5,1.33,-1.63,76.3,60.1,-14.5,27.7,55.736,90.353,382,16.27,284.857,432,58.8,392,473,23.3
8,8.75,0.217,28.361,1.447,-2.29,110.133,79.9,-1.26,29.146,52.744,90.387,381,19.09,356.883,541,78.235,396,487,22.949
8,9.25,0.233,29.4,1.524,-2.52,138.5,84.469,15.785,31.2,48.931,90.356,381,20.915,429.553,643,98.394,399,503,22.1
8,9.75,0.231,30.115,1.55,-1.8835,160.2185,95.5965,37.021,33.1,46.2395,90.34,378.5,22.52,483,730.303,115,403,517.184,21.582
8,10.25,0.236,30.737,1.64,-1.8,185,89.9,55,35.5,43.054,90.358,378,25.28,532,810.945,132,407.65,534,21.1
8,10.75,0.241,31.5,1.72,-1.492,193.859,95.9,69.7,37.4,40.412,90.303,377,27.41,566,870,144.99,412,548.015,21.083
8,11.25,0.268,32,1.961,-1.6915,217,99.4,81.1,39.4,39.1535,90.3,377,28.955,587,918,156,414,562.806,20.768
8,11.75,0.268,32.5,2.06,-1.5,238.998,112,92.07,41,35.86,90.3,377,31.61,608,953.439,164.362,418.408,569.321,19.9
8,12.25,0.295,32.949,2.161,-1.25,238.9775,113.597,99.4,42.153,35.134,90.267,376,32.315,608,967,170.483,423,573.928,19.95
8,12.75,0.288,33.4,2.182,-1.1,253,107,103,43.25,34.494,90.2,376,33.11,602.5,968.5,171.607,423.5,586.4445,19.9
8,13.25,0.2915,33.7,2.295,-1.04,248.6,98.97,106.5,44.5065,33.856,90.2,376,33.95,586.5,954.5,171.441,424,585,19.4
8,13.75,0.323,34.048,2.36,-0.8025,238.9405,90.095,104,44.998,32.092,90.111,376,35.185,550,907.422,162.488,426,584,19.165
8,14.25,0.34,34,2.425,-0.649,232,89.262,101.809,44.6,30.915,90.1,376,37.04,507.15,834,150,425.676,577.032,18.4
8,14.75,0.358,34.2,2.57,-0.5745,201.9765,80.46,96.622,44.7,29.191,90.1,375,39.31,442,743,128.927,424.967,572,18.1955
8,15.25,0.368,34.25,2.634,-0.747,191.4655,75.847,85.6,44.2,29.0835,90.039,375,40.605,385,671.179,120,425,566.409,18.15
