DOY2,HR2,VPD,CO2,H2O,LW_IN,SW_IN,NETRAD_1_1_1,LW_OUT,SW_OUT,USTAR,TA_1_1_1,RH,PPFD_IN,PPFD_OUT,LE,H,G_3_1_1,SH,TS_1_1_1,TS_1_2_1,PA,WS
1,19.75,0.782499999999999,400.7159,5.4672,302.545,0.353,14.7435,310.09,1.5905,1.09,-0.787500000000004,96.6425,0,0,11.2,17.79,-0.897500000000001,3.01749999999999,-0.978250000000001,-0.94875,96.7025,5.552
1,20.25,0.821499999999999,402.156475,5.382875,302.3375,0.366,14.94875,310.875,1.41175,1.025,-0.687500000000004,97.225,0,0,16.65,18.911,-0.878000000000001,3.4525,-0.979,-0.95925,96.7025,5.251
1,20.75,0.90075,403.760625,5.56925,302.115,0.4865,14.00625,310.875,1.43225,0.965999999999999,-0.590000000000003,97.125,0,0,19.08,13.578,-0.707500000000001,2.6575,-0.9785,-0.9495,96.7,4.69899999999999
1,21.25,1.07,397.7142,5.30205,301.1175,0.482,15.16825,311.3425,1.61,1.03225,-0.592500000000002,97.125,0,0,22.1825,15.364,-1.0755,6.29499999999998,-1.0465,-0.946250000000001,96.7,4.24024999999999
1,21.75,1.0915,389.917725,5.416,300.1375,0.507999999999999,14.44925,310.7225,1.42125,0.93,-0.595000000000002,97.03,0,0,18.4425,11.2675,-0.9385,4.585,-0.9995,-0.989,96.7,4.54199999999999
1,22.25,1.12125,418.165,6.03225,300.3225,0.56,14.00775,311.0275,1.5125,1.0198,-0.495000000000002,97.425,0,0,15.28,12.831,-0.979,6.275,-1.019,-1.00875,96.7,4.57649999999999
1,22.75,1.1605,380.24425,6.09075,299.2325,0.6185,14.52,310.42,1.4215,1.004025,-0.582500000000006,97.23,0,0,21.5574999999999,13.50975,-1.056,3.74000000000001,-1.00925,-0.999,96.7,4.74249999999999
1,23.25,1.1605,384.018325,6.13645,298.2,0.5925,16.509,309.455,1.83525,1.0066,-0.582500000000006,97.33,0,0,18.9,15.8775,-1.017,4.53999999999999,-1.03875,-1.0185,96.7,4.55175
1,23.75,1.11175,405.74075,6.0692,298.63,0.56275,16.09,310.64,1.5515,1.01885,-0.580000000000007,97.82,0,0,16.58,13.47325,-1.0375,6.32,-1.04825,-1.02825,96.7025,4.645
2,0.25,1.01725,401.628,6.22205,296.315,0.216999999999999,2.65725,300.7075,1.636,0.8567,-2.47500000000001,96.1025,0.11,0.102499999999999,10.5675,7.7275,20.685,9.0875,-1.30100000000001,-1.37200000000001,96.3025,5.212
2,0.75,1.202,384.990575,6.2444,294.285,0.52825,4.631,300.12,1.5595,0.8524,-1.7925,95.81,0.112749999999999,0.202749999999999,8.005,11.0135,19.38,5.87500000000001,-1.32075000000001,-1.38200000000001,96.4,4.783
2,1.25,1.0285,380.322025,6.1681,294.67,0.48,2.8335,300.905,1.82025,0.901,-2.36500000000001,96.0175,0.22,0.102499999999999,6.525,9.45699999999999,15.35,8.22499999999999,-1.35075000000001,-1.40200000000001,96.4,4.93575
2,1.75,0.970499999999996,381.55275,6.174225,294.7625,0.383499999999999,3.04125,300.515,1.67075,0.9096,-2.55750000000001,95.9125,0.112749999999999,0.2,9.64999999999999,10.472,11.89,7.11999999999999,-1.38025000000001,-1.42175000000001,96.305,4.83875
2,2.25,1.08225,383.545,6.08125,294.1725,0.42,3.11599999999999,300.605,1.59175,0.832425,-1.87500000000001,95.9175,0,0.1,6.235,10.922,7.84,7.62,-1.40025000000001,-1.43200000000001,96.305,4.735
2,2.75,1.1505,396.523,6.127075,297.135,0.324,4.33999999999999,300.21,1.5025,0.8366,-1.595,96.015,0.22,0.1,12.23,10.432,3.58,4.94,-1.42050000000001,-1.44200000000001,96.3075,4.75675
2,3.25,1.2105,396.5538,6.328,298.52,0.20875,4.45649999999998,301.41,1.581,0.97125,-1.1975,96.305,0.32,0.202749999999999,15.475,7.2125,2.615,4.625,-1.44075000000001,-1.44250000000001,96.405,5.1835
2,3.75,1.09575,400.79675,6.4144,299.2175,0.263,6.71124999999999,303.125,1.6435,0.85125,-0.995000000000002,96.5025,0.22,0.2,12.5475,9.37199999999999,1.155,6.6,-1.44150000000001,-1.43325000000001,96.4075,4.49475
2,4.25,1.02575,398.423,6.64709999999999,298.22,0.424,3.88599999999999,304.93,1.45025,0.83,-0.795000000000002,96.605,0.222499999999999,0.102499999999999,20.315,8.482,1.075,6.08,-1.44225000000001,-1.43375000000001,96.4075,4.51175
2,4.75,0.911749999999999,415.657375,6.785,298.5575,0.373,3.6495,305.1075,1.41125,0.8425,-1.0875,96.6,0.222499999999999,0.102499999999999,14.7299999999999,8.42950000000001,2.215,4.5,-1.43325000000001,-1.43425000000001,96.4075,4.75225
2,5.25,0.901749999999999,430.4204,6.26304999999999,298.425,0.505999999999999,4.7165,304.92,1.4205,0.901225,-1.37500000000001,96.7,0.112749999999999,0.1,17.6675,9.16375,2.03,5.75,-1.43400000000001,-1.435,96.5075,4.9725
2,5.75,0.883749999999999,438.3089,6.1701,299.82,0.614,9.46975,305.3875,1.47125,0.867599999999999,-1.57500000000001,96.605,0.32,0.102499999999999,19.53,6.3625,1.97,4.6875,-1.43475000000001,-1.43575,96.505,4.56975
2,6.25,0.854999999999998,439.058,6.17455,297.87,0.47275,11.42775,305.7225,1.41325,0.9541,-1.595,96.315,0.11,0.1,14.9799999999999,12.7995,1.86,4.485,-1.4455,-1.4465,96.6025,4.93475
2,6.75,0.639749999999997,413.7285,6.39025,297.1125,0.551499999999999,8.633,302.7575,1.4925,0.9539,-1.78500000000001,96.405,0.22,0.102499999999999,15.1824999999999,9.55275,1.46275,4.17499999999999,-1.423,-1.425,96.6025,4.70325
2,7.25,0.625749999999998,414.0397,6.4281,296.915,0.423,9.16674999999998,302.92,1.4,0.94195,-1.97250000000001,96.8025,0.11,0.00249999999999915,24.34,7.61,0.55,4.3,-1.42775,-1.43875,96.6025,4.6445
2,7.75,0.59075,394.5896,6.2272,296.7175,1.249,5.97824999999999,302.175,1.4625,0.910775,-1.98000000000001,97.1,2.2655,0.835249999999995,17.56,17.2787499999999,0.46,7.41999999999999,-1.4385,-1.4395,96.6025,4.72124999999999
2,8.25,0.61025,415.753575,5.9224,296.135,31.478,13.868,303.65,9.47599999999996,0.915849999999999,-1.885,97.0025,26.972,9.3925,15.95,8.7525,0.56,6.705,-1.4395,-1.45025,96.6025,4.6625
2,8.75,0.65,422.1284,5.8904,295.8475,114.08,54.476,305.0125,31.42475,0.9312,-1.885,96.9,112.4455,33.3377499999999,12.3575,11.3725,0.265,6.965,-1.46075,-1.452,96.6025,4.98175
2,9.25,0.692499999999999,414.21545,5.97655,296.8375,187.96,111.59,305.355,48.8915,1.094775,-1.58500000000001,96.8025,236.42375,64.1215,14.435,20.981,0.165,9.00499999999999,-1.48175,-1.463,96.5075,5.1255
2,9.75,0.843499999999999,399.955125,6.4843,297.04,252.475,149.07375,307.8275,73.3724999999999,0.9222,-1.27750000000001,96.6,381.238,105.541,31.0299999999999,55.345,-0.02,16.77,-1.49225,-1.48325,96.5075,4.75475
2,10.25,1.055,401.55925,6.4965,297.2675,298.7325,170.84,310.0075,92.0899999999999,1.0006,-1.07000000000001,96.305,497.4845,154.865,21.7725,95.8075,-0.265,23.105,-1.503,-1.484,96.5075,5.5405
2,10.75,1.581,399.0607,6.38485,297.4,357.605,199.88,310.32,112.025,1.064225,-0.587500000000004,95.5125,620.7445,207.1965,28.125,127.18025,-0.53,22.18,-1.50425,-1.485,96.41,6.0005
2,11.25,2.52825,391.0566,5.95185,299.03,428.14,239.455,313.0175,119.13,1.054225,0.514999999999995,95.405,712.25725,246.95675,26.7525,142.732,-0.57,20.19,-1.50575,-1.476,96.41,5.56425
2,11.75,2.781,392.0269,6.03605,300.22,464.835,253.06,313.2375,133.8575,0.978499999999999,1.03999999999999,94.8025,813.95325,284.0055,24.2925,180.962,-0.195,19.58,-1.4975,-1.47725,96.41,5.3555
2,12.25,3.28799999999999,391.256,6.209575,300.1625,494.0375,261.783175,315.36,150.6225,0.9372,2.17249999999998,94.2025,882.53775,312.873,30.3,173.4905,3.015,15.8575,-1.4885,-1.46825,96.4075,5.52925
2,12.75,3.89024999999999,383.005,6.4568,299.5175,505.8403,255.2703,319.4225,151.2025,0.97315,3.37499999999997,93.5075,924.0905,326.12225,29.6875,197.804,9.195,16.16,-1.47975,-1.46925,96.405,5.324
2,13.25,4.35124999999999,382.991275,6.64845,295.5275,506.1,259.86065,320.8325,149.4775,0.9845,4.16249999999998,93.405,938.41075,332.499,36.2,202.74,14.59,13.2925,-1.50925,-1.499,96.405,5.18375
2,13.75,4.63649999999999,381.872,6.70075,294.685,492.965,279.86,323.185,145.565,1.03825,4.85499999999998,93.11,927.60675,328.406,37.69,232.282,20.915,13.9025,-1.5285,-1.5185,96.305,5.33075
2,14.25,5.246,382.005,6.8808,294.59,475.18,242.84,327.7925,130.6175,1.0745,6.61749999999999,92.015,927.672,305.901,38.9,202.891,33.655,11.7975,-1.51875,-1.51875,96.305,5.79375
2,14.75,5.24925,383.18925,6.80625,297.76,417.3825,198.455,323.92,117.705,1.0814,6.05249999999998,92,841.1265,273.11675,43.24,180.468,80.15,9.4,-1.49975,-1.48,96.3,5.72799999999999
2,15.25,5.6545,383.4212,6.712,297.235,384.79,174.755,324.385,101.525,1.0272,6.24999999999998,91.8075,808.2435,237.393,31.45,155.448,105.05,8.50499999999999,-1.46825,-1.48925,96.3,5.9835
2,15.75,5.30225,382.7946,6.699625,296.245,322.8375,131.75,324.5025,82.2325,1.0904,5.62249999999999,91.405,650.30925,191.27675,31.8375,144.4445,137.8,6.6,-1.44875,-1.4535,96.3,5.69274999999999
2,16.25,5.25175,382.5963,6.621725,298.0075,274.12,108.006,322.62,65.62875,1.11345,5.7075,91.2125,560.20725,143.742,29.8925,125.0045,147.55,5.115,-1.44475000000001,-1.4395,96.3,5.65025
2,16.75,4.8445,384.184,6.677425,297.4325,210.395,72.5589999999998,320.7025,49.85575,1.0976,5.1075,91.02,448.5205,99.86175,25.975,76.9155,136.4,3.6,-1.44150000000001,-1.4365,96.3025,5.59375
2,17.25,4.04875,382.134025,6.718525,297.5325,153.56,50.442,319.505,35.63275,0.95015,4.1025,91.7125,310.40325,66.34525,19.85,54.174,154.1,2.53,-1.42950000000001,-1.43400000000001,96.3025,5.04275
2,17.75,3.5905,380.455525,6.7932,297.4075,78.4825,13.035,316.715,22.367,0.956,2.63499999999999,91.905,164.31675,39.90775,28.05,30.9834999999999,161.6,1.30499999999999,-1.42800000000001,-1.42225000000001,96.205,5.15274999999999
2,18.25,2.774,380.5483,6.8028,294.6775,17.803,5.5045,312.2375,7.26925,1.007725,1.83499999999999,92.1125,48.4407499999999,15.52275,18.4574999999999,15.6655,148.8,1.33499999999999,-1.41700000000001,-1.42100000000001,96.205,5.35025
2,18.75,2.29,382.7844,6.6078,294.4925,0.85,6.84549999999998,307.3375,2.253,1.0715,1.11,92.9225,5.87399999999998,2.37024999999999,18.66,14.8635,104.6,0.714999999999999,-1.41625000000001,-1.42025000000001,96.3025,5.6035
2,19.25,1.94275,381.1465,6.619175,294.6825,0,1.7855,306.3225,2.049,1.02875,0.604999999999998,94.61,0.32,0.2,31.2124999999999,13.66675,131.5,1.30249999999999,-1.41600000000001,-1.41950000000001,96.3025,5.48025
2,19.75,1.81175,379.5779,6.6287,297.605,0,4.70399999999996,305.215,1.80275,1.0594,0.404999999999998,95.1175,0.222499999999999,0.31,28.175,13.30025,64.56,1.705,-1.39625000000001,-1.42900000000001,96.3025,5.2225
2,20.25,1.645,380.646,6.54275,296.0325,0,4.11174999999999,305.0075,1.92175,1.0335,-0.082500000000006,95.615,0.22,0.2,17.825,13.36975,46.895,2.3,-1.35725000000001,-1.42875000000001,96.3,5.60025
2,20.75,1.37125,379.140175,6.488,296.7225,0.0475,2.79024999999998,304.605,1.7625,0.9928,-1.36250000000001,96.2,0.22,0.102499999999999,13.0075,6.65,44.685,2.84,-1.31850000000001,-1.40950000000001,96.3025,5.19
2,21.25,1.185,380.2997,6.42605,291.805,0.161,1.36274999999999,301.4025,1.67125,0.9934,-1.87750000000001,95.71,0.22,0.2,12.5125,7.48,62.545,4.40000000000001,-1.27000000000001,-1.36075000000001,96.3025,5.5445
2,21.75,1.0605,384.40725,6.3592,290.9375,0.131,2.4375,300.9025,1.87225,1.0005,-2.07250000000001,94.7275,0.11,0.2,14.93,5.80149999999998,103.83,4.05999999999999,-1.25075000000001,-1.34150000000001,96.3,5.54075
2,22.25,1.062,381.2297,6.31795,291.145,0.0519999999999999,3.5615,300.4025,1.613,0.8825,-2.27000000000001,94.83,0.22,0.105249999999998,17.3275,11.9775,69.494,2.475,-1.24125000000001,-1.34150000000001,96.3,4.92575
2,22.75,1.0835,381.033,6.235275,290.0775,0.04,2.3335,300.5025,1.751,0.926675,-2.47750000000001,95.2175,0.11,0.102499999999999,11.835,7.25699999999999,46.2117499999999,4.64999999999999,-1.25150000000001,-1.34200000000001,96.3,4.84125
2,23.25,1.0615,382.517,6.1873,292.8125,0.1025,1.72124999999999,299.73,1.66075,0.92,-2.2975,95.925,0.22,0.2,7.535,6.8185,38.679,5.0325,-1.26150000000001,-1.35200000000001,96.3,5.04125
2,23.75,0.947249999999997,399.19115,6.1018,293.87,0.3225,3.2895,300.315,1.78725,0.853125,-2.48250000000001,95.335,0.22,0.2,14.5,21.2695,25.072,4.50999999999999,-1.28125000000001,-1.35225000000001,96.3025,4.7905
3,0.25,2.057,387.8252,7.2352,301.775,0,0.230499999999974,316.8575,2.0515,0.8395,1.7125,96.3025,0.22,0.31,18.71,15.00625,21.1105,0.999999999999994,-0.08,-0.0897500000000001,96.605,4.97749999999999
3,0.75,2.28275,388.206825,7.057375,304.1325,0,-0.427000000000004,317.4075,2.02175,0.936,1.615,96.3025,0.22,0.2,23.8999999999999,13.635,16.0265,2.225,-0.0897500000000001,-0.0997500000000001,96.605,4.553
3,1.25,2.3815,392.591825,7.023075,305.0175,0,2.72124999999999,315.7475,2.0035,0.9555,1.805,96.4,0.22,0.102499999999999,21.545,6.966,13.44375,4.07,-0.0895000000000002,-0.1,96.605,4.89075
3,1.75,1.93325,395.186425,6.962,303.7425,0.0597500000000001,1.72774999999998,314.5725,2.06075,0.74975,1.5125,96.4025,0.22,0.2,19.25,12.658,10.44,3.42000000000001,-0.08,-0.1,96.605,4.959
3,2.25,2.187,390.828,6.9793,303.4025,0.0992500000000003,-0.919250000000001,315.63,2.063,0.74975,1.61,96.3,0.112749999999999,0.202749999999999,20.965,11.68775,8.9265,6.79,-0.08,-0.1,96.705,4.44375
3,2.75,2.15475,382.91615,6.957,305.4025,0,-0.867000000000004,315.605,1.97125,0.83,1.6075,96.505,0.22,0.31,13.625,14.24625,8.02700000000001,3.9125,-0.0897500000000001,-0.1,96.705,4.5605
3,3.25,2.09525,386.180075,6.859,304.3425,0.15,0.11224999999999,314.435,1.875,0.94,1.6025,96.605,0.22,0.1,18.4125,15.268,6.09500000000001,4.56,-0.0897500000000001,-0.1,96.705,4.642
3,3.75,2.09425,398.4919,6.76175,302.305,0.12,5.86074999999997,312.3625,1.94,1.02,1.005,96.405,0.22,0.202749999999999,14.51,17.0645,6.00275000000001,3.9325,-0.0897500000000001,-0.10975,96.705,5.15225
3,4.25,2.031,391.945625,6.7804,302.1,0.198,2.29999999999998,310.3275,1.94125,0.94,0.8,96.5025,0.32,0.2,45.7800000000001,26.535075,6.02425000000001,3.075,-0.0897500000000001,-0.10975,96.705,5.416
3,4.75,1.90075,391.2687,6.93755,302.015,0.148500000000001,1.632,311.02,1.71575,0.85225,0.502499999999999,96.4025,0.22,0.2,15.2,19.0909999999999,6.08925000000001,2.38499999999999,-0.09,-0.1,96.8025,4.731
3,5.25,1.751,417.356775,6.762775,301.515,0.194,3.36974999999998,309.305,2.0035,0.942,0.202499999999999,96.4025,0.22,0.312499999999999,15.7225,14.9915,6.14875000000001,1.77,-0.0897500000000001,-0.10975,96.8025,4.7905
3,5.75,1.57225,396.09945,6.834775,302.155,0.3225,4.53524999999999,309.1275,2.02025,0.797,-0.377500000000008,96.6025,0.22,0.2,20.36,17.4759999999999,6.19900000000001,4.51,-0.0897500000000001,-0.1,96.9,4.465
3,6.25,1.56025,406.344075,7.13405,302.2725,0.208,4.93524999999999,308.42,2.091,0.8785,-0.752500000000016,96.7025,0.227999999999997,0.202749999999999,23.51,38.3659999999999,6.24050000000001,3.875,-0.0897500000000001,-0.1,96.9,4.54374999999999
3,6.75,1.4745,391.72615,6.8895,302.67,6.635,5.92099999999999,308.935,5.0665,0.872,-0.757500000000015,96.7125,13.83225,2.98299999999999,27.84,33.993,6.3455,2.88999999999999,-0.09,-0.10975,96.9,4.713
3,7.25,1.451,399.301,7.09785,303.6775,58.02,9.35824999999999,309.62,15.870525,0.871499999999999,-0.477500000000008,97.105,74.3035,19.72075,27.2399999999999,15.903,6.43275,2.67,-0.0997500000000001,-0.11,96.9,4.68275
3,7.75,1.42025,408.76625,7.1275,305.3525,144.4625,100.866,310.2225,32.191,0.829525,-0.190000000000003,97.21,214.33025,42.109,27.525,29.725,6.556,6.135,-0.0995000000000002,-0.11,96.9,4.8435
3,8.25,1.46275,398.125,7.08645,307.2125,221.13,157.354,312.41,56.9099999999999,0.87075,0.4,96.52,373.2495,79.22775,22.82,61.5624,6.632,10.205,-0.0997500000000001,-0.10975,96.8025,4.83325
3,8.75,1.92225,393.288725,6.9915,309.6175,296.85,185.207,312.91,71.1174999999999,0.79,1.105,95.515,529.84475,124.81525,27.145,69.24925,6.656,17.44,-0.0997500000000001,-0.1,96.9,5.27225
3,9.25,2.6595,387.04445,7.0876,303.135,369.94,249.858,318.825,95.87,0.89,2.2075,94.5125,690.948,183.761,33.3,113.12,6.61925,19.83,-0.1095,-0.10975,96.9,5.13075
3,9.75,3.77375,408.917475,7.2106,303.7125,440.6125,242.6625,322.345,120.6325,0.9222,3.71999999999999,94.7025,842.1815,236.151,42.765,137.6715,6.61975,20.56,-0.0997500000000001,-0.10975,96.9,5.3645
3,10.25,4.411,385.403475,7.31925,302.86,499.925,270.65,328.405,137.84,0.965,5.0075,93.8075,984.42475,297.395,30.47,185.6705,6.57500000000001,19.1275,-0.09,-0.1,96.9,5.38875
3,10.75,5.53174999999999,383.701,7.3105,304.4075,558.37,312.65,334.5575,154.255,0.983425,6.7025,92.6425,1104.6025,349.75275,42.8275,234.926,6.59700000000001,20.5625,-0.09,-0.1,96.8025,5.334
3,11.25,7.36075,390.660875,7.287275,307.8275,608.17,338.355,339.6775,184.72,0.990425,7.9,90.755,1200.8725,395.3475,42.66,220.249,6.58025000000001,21.525,-0.0897500000000001,-0.0897500000000001,96.8025,5.246
