DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CH4_1_1_1,CH4_1_3_1,CH4_1_5_1
1,0.25,1.84836418850965,-1.58059078717761,0.0289385121529318,-0.108548731722453,-0.693047228957548,-0.369272494765541,-7.60645831785574,-15.2511385350391,0.0463439270465483,-80.7241038388409,-18.9325232540216,0.206028097655591,1.309,0.965,0.43975,0.237,-6.0079475,-5.4838,-5.614025,-5.83336,-5.632415,-5.17788,98.851505,33.24375,0.1898,-2.893,-1.915,-1.831,-2.431,0,-4.847,0.6,-1.676,-0.086,204.19,292.91,264.48,294.34,-0.11,-0.46,-0.46,-0.44,-0.34,-0.18475,-0.34,-0.25,-0.35,-1.6042,-0.3265,1.4704,3.2656,6.3991,8.4774,9.8643,11.2872,12.3567,-0.1905,0.9129,3.0719,5.1391,8.4724,9.626375,11.0042,11.8351,12.8291,6.076,7.1324,8.4757,9.2545,10.237,11.411225,11.40745,11.6096,0.7708,1.7918,3.3507,5.0267,7.9927,9.746325,10.6755,11.8148,12.8533,1.1394,2.0336,3.7349,5.4618,8.2588,10.1818,11.6941,12.88885,13.5037,-57.70705,-31.2356,-30.863,-113.0255,1.71904918671237,2.08077440243133,1.92245135719657,3.10196694429308,2.69719318814177,2.35968679400554,1.91002817630143,3.25082092372726,2.10360193376216,2.49119790121554,2.17789145151137,405.700500835118,413.7188300045,412.477160065225,414.089400424761,413.912587360885,413.279586709738,413.314786020109,414.558498700954,412.041784819879,414.95751902838,413.202055954902,1900.24626138168,1900.08219484284,1900.55824211216
1,0.75,1.59803116490942,-1.61144357423355,0.0324781705150161,-0.635458019907855,-0.342868648722041,0.211644598510708,-8.16386770738934,-23.6912925040286,0.0594418348750835,-75.3542802800845,-20.703911072336,0.177117730407396,1.59075,1.12,0.48,0.23675,-6.40895,-5.811325,-6.05551,-6.246615,-6.035355,-5.426305,98.8369805,35.511,0.1882,-3.00325,-2.1505,-1.89175,-2.61325,0,-4.88125,0.6,-1.65325,-0.21975,204.6725,291.7675,263.8475,293.6375,-0.11,-0.46,-0.46,-0.44,-0.33,-0.19,-0.34,-0.24325,-0.35,-1.791425,-0.3858,1.456825,3.3033,6.4759,8.47275,9.859525,11.28475,12.356675,-0.2086,0.894925,3.09585,5.24355,8.460425,9.6196,11.003025,11.834125,12.82845,6.03445,7.100875,8.49295,9.2485,10.289125,11.416225,11.3913,11.600725,0.6526,1.7169,3.437975,5.129275,8.09885,9.73655,10.674775,11.815025,12.8519,1.033575,1.9735,3.828475,5.552125,8.34595,10.18305,11.692775,12.88865,13.503425,-57.278825,-32.1635,-30.45875,-113.48375,1.75080825211394,1.90177886512785,1.81445138161689,3.12607857224398,1.81828202637218,2.24000313582957,1.90070534882964,3.24245243168643,1.91411206060057,2.42623338809644,2.01173245515916,404.98794926599,414.307288700543,411.240576408576,414.449121467251,410.000613786727,414.077615447555,412.825998254961,414.840895319821,413.38750888435,415.61633046966,411.834292408315,1901.41257110491,1900.83612219258,1900.42084446187
1,1.25,1.59129904910262,-1.71617653528298,0.0295249535631508,-0.0891944799451015,-1.2250730338338,-1.29434680893544,-9.63955641555474,-39.3592462465651,0.0519589485669329,-76.7246154807666,-19.0160086967648,0.225593437088647,1.2875,1.147,0.397,0.2035,-6.83344,-6.1714,-6.4039525,-6.675855,-6.459915,-5.7370875,98.8221485,36.9165,0.1731,-3.283,-2.46475,-2.2115,-2.76475,0,-4.79525,0.5,-1.64325,-0.11875,204.505,290.405,263.25,292.98,-0.11,-0.46325,-0.46,-0.44,-0.34,-0.19,-0.34,-0.24325,-0.35,-1.9866,-0.443025,1.4129,3.26015,6.477375,8.4714,9.85675,11.282375,12.356675,-0.241875,0.89055,3.0661,5.232225,8.450325,9.6161,11.003775,11.834125,12.827775,6.010275,7.1283,8.50855,9.459875,10.156575,11.422175,11.390725,11.580525,0.554375,1.655725,3.391625,5.1032,8.098375,9.7331,10.675175,11.8157,12.851575,0.92915,1.9209,3.788275,5.53215,8.3425,10.1847,11.6961,12.889175,13.503425,-58.235775,-32.093,-29.9462,-112.98425,1.78689704825399,1.90098263531512,1.87172771759614,3.17191969801333,2.1593794084212,2.29100676221435,2.21109140187164,3.21814372011202,1.91706602475201,2.45401647345116,2.02102527376318,405.466485403407,414.23933410025,412.124306071793,414.677969536803,412.587299246371,414.529479325974,413.160402549277,414.989164137778,414.307049525367,415.592662675195,412.956156720433,1893.49469590847,1901.79393624477,1900.92868654397
1,1.75,1.60603146686104,-1.85802915359376,0.0284570442870505,-0.0996551014424527,-0.896360258068732,-0.391790897294452,-16.2862466144623,-29.9070660423523,0.0481629822136853,-67.4660427997191,-21.2816084213797,0.156140202560561,1.2505,1.0375,0.359,0.227,-7.0748275,-6.4296,-6.643225,-6.95262,-6.717605,-6.00978,98.846622,35.77,0.18504,-3.427,-2.739,-2.376,-2.867,0,-4.8875,0.57,-1.633,-0.119,204.01,289.25,262.96,292.54,-0.11,-0.46,-0.46,-0.45,-0.33,-0.19475,-0.34,-0.243,-0.35,-2.2038,-0.5521,1.3689,3.1825,6.375,8.4718,9.8595,11.2807,12.3567,-0.3556,0.8834,2.9776,5.0996,8.4399,9.615325,11.0047,11.8348,12.8278,5.9446,7.1325,8.4163,9.2983,10.1128,11.4218,11.4349,11.6075,0.4133,1.6045,3.2337,4.9646,7.9678,9.7454,10.678,11.8161,12.8513,0.8122,1.8606,3.6146,5.3981,8.2682,10.18925,11.7026,12.8907,13.5034,-58.8635,-32.248875,-29.737575,-112.511,1.76094756446899,1.89130831659832,2.11538413172189,3.15917168972703,2.7325241427322,2.23286395180246,2.16995452492493,3.19919554958097,3.71548450085081,2.42959089908315,2.1803585141776,405.867704579206,414.495217346553,409.834821807054,414.816803789055,409.620639929467,414.491322669331,409.800168686252,415.262465914787,417.108071227795,416.267624193639,413.991236295466,1898.17175901911,1900.08596897246,1900.25816877671
1,2.25,1.29414553695225,-1.93364868551558,0.0327491281516128,-1.63391730742685,-2.04509717230497,-0.425470067935378,-9.96484602539236,-50.4457717701678,0.0340413988428809,-71.1867650229343,-20.6771632337177,0.164714798181481,1.22125,0.9135,0.42975,0.23725,-7.3560625,-6.696575,-6.8949275,-7.19815,-6.980615,-6.23791,98.8833065,35.952,0.11508,-3.5895,-2.891,-2.52825,-2.98275,0,-4.92075,0.5,-1.64275,-0.2375,203.75,288.2625,262.475,292.085,-0.11,-0.47,-0.46,-0.44,-0.34,-0.19,-0.35275,-0.24275,-0.35,-2.404225,-0.67875,1.332925,3.145975,6.37125,8.471725,9.86195,11.28035,12.35645,-0.50365,0.815325,2.958675,5.0873,8.431325,9.611975,11.006475,11.835425,12.82815,5.9174,7.056375,8.52515,9.093875,10.126875,11.4356,11.40495,11.61665,0.2314,1.473675,3.193775,4.94995,7.9632,9.750025,10.68055,11.8169,12.852025,0.6655,1.814225,3.572325,5.38295,8.27295,10.1924,11.70455,12.8915,13.502975,-57.945675,-34.1217,-30.7582,-111.56025,1.77488133655201,1.88690694485649,1.89010731646556,3.10185555758277,1.85311465052201,2.25516001279704,2.05564788728076,3.15799353052581,2.69573076072217,2.45758623981664,1.98712468912042,406.313333669672,414.61291075324,410.836803101774,414.693785313466,411.901515359135,414.899896085922,411.929737975577,415.412180631477,409.317095916182,416.206699721501,411.265955580138,1909.84910108506,1907.13801556678,1909.176302167
1,2.75,1.79831577569084,-2.15751312185308,0.027504038861623,-0.761839405585685,-0.976621405275881,-1.49465942036841,-12.6728457565982,-21.4426130359755,0.0749643470421827,-56.5348908875715,-20.5969410112873,0.168546348513008,1.5825,1.016,0.43975,0.264,-7.5704275,-7.0064,-7.13751,-7.417435,-7.23393,-6.5677675,98.903787,36.4875,0.214,-3.791,-3.049,-2.713,-3.1945,0,-4.99275,0.6,-1.6155,-0.09275,201.175,287.145,258.72,291.05,-0.11,-0.46,-0.46,-0.45,-0.33,-0.19,-0.35275,-0.24,-0.35,-2.557475,-0.8602,1.290525,3.1041,6.36235,8.46955,9.858075,11.2807,12.35645,-0.67775,0.657875,2.92725,5.067325,8.420075,9.6089,11.007275,11.8354,12.8278,5.8402,7.02085,8.4544,9.179725,10.09605,11.42805,11.422975,11.5306,0.107525,1.2997,3.148425,4.925125,7.9583,9.750675,10.68135,11.817175,12.851025,0.470075,1.70145,3.54735,5.3567,8.2665,10.195425,11.7013,12.891775,13.502975,-57.03,-33.463875,-30.75975,-110.703,1.8384293913433,1.89126159558342,2.00942235997889,2.94952503638178,2.59899439259248,2.23040005291549,1.98233347245884,2.98693389761642,2.16371947872074,2.23784944238908,2.14721556209853,405.2613575813,414.484761058789,412.351704651963,414.728838930355,415.902444929437,414.73006278057,413.581915875744,415.585169039768,412.463159159733,415.976811949198,412.691650233595,1913.96626555749,1911.64480064787,1912.78993098152
1,3.25,1.88447740935492,-2.31560150852926,0.0293117890530815,-0.137397203197807,-0.842817841152992,0.17100289907291,-8.72350014640768,-11.8005397933801,0.0478282055369353,-61.7602110221045,-15.7178819832796,0.193995164172242,1.6095,1.048,0.4285,0.26675,-7.83189,-7.2534,-7.3839825,-7.679825,-7.45904,-6.7701525,98.895248,35.645,0.20945,-4.011,-3.22,-2.929,-3.43,0,-5.0335,0.6,-1.583,-0.19,200.99,286.14,257.76,289.97,-0.11,-0.463,-0.46,-0.443,-0.34,-0.19,-0.34,-0.243,-0.35,-2.6428,-0.9941,1.248,3.0564,6.3488,8.4658,9.8498,11.2799,12.3564,-0.732,0.481,2.885,5.0462,8.4108,9.606275,11.0076,11.8357,12.8275,5.9097,7.0399,8.3132,9.2714,10.0172,11.4417,11.4087,11.5432,0.0342,1.1304,3.0982,4.8912,7.9518,9.7449,10.6798,11.8181,12.8496,0.3651,1.5247,3.5149,5.3229,8.2548,10.1985,11.6939,12.8916,13.5027,-57.4167,-33.8258,-30.93325,-110.5185,1.87313484033575,2.21018115067668,1.8793380724405,3.19860395411892,1.84407996106764,2.22668703858969,1.93358218774495,3.26556735864828,1.90534561207249,2.44167817206996,2.19562135285625,403.439626687973,414.871359219997,411.774796363059,414.98221691258,409.489547276878,414.935410945988,413.607440399751,415.660174534767,413.393998247404,416.211996665382,412.007321349906,1917.46260058574,1915.02191263026,1915.82621054188
1,3.75,1.44943709537896,-2.5163037634576,0.0313819778050325,-1.26941678764233,-0.920030266928408,-1.83044199624288,-10.9597637036492,-23.2955374448582,0.0511195942527196,-55.7683622288765,-21.9016384226942,0.179749040589081,1.303,0.857,0.4295,0.24,-8.07448,-7.4953,-7.6279175,-7.927215,-7.702855,-6.98249,98.886067,36.77825,0.1703,-4.246,-3.396,-3.151,-3.668,0,-4.932,0.5,-1.602,-0.283,200.39,285.21,257.03,288.93,-0.11,-0.46,-0.46,-0.443,-0.333,-0.19,-0.346,-0.243,-0.35,-2.7563,-1.1058,1.1315,3.0144,6.3401,8.464,9.8463,11.2801,12.3561,-0.7911,0.3743,2.8121,5.0367,8.4048,9.6032,11.0079,11.836,12.8275,5.8465,6.9885,8.3101,9.1703,10.0362,11.4289,11.4062,11.6299,-0.0553,1.0182,3.064,4.8667,7.9467,9.7463,10.6797,11.8188,12.8493,0.2852,1.3562,3.4715,5.2982,8.2472,10.2028,11.6916,12.8919,13.5024,-56.5092,-35.6612,-30.810925,-108.0685,1.87433022608401,2.0767392365551,2.16055564909863,2.99478236746121,1.94910183872761,2.2981438464658,2.24999433964351,3.06559118965821,2.01791681302668,2.47035801993752,2.13526975379899,391.223200905877,415.032949919789,413.95760458111,414.604868425354,413.922109753249,415.182508150645,414.207044593062,415.764057516046,413.955998410331,416.407140468756,414.927757405301,1924.85148796076,1921.21595375925,1923.52315104941
1,4.25,1.40829516501509,-2.72023011882863,0.0266890008932622,-0.203584024947844,-1.50295207720574,-5.5004631485971,-16.4486610591318,-13.9598915288309,0.048576901797507,-64.4523102786854,-23.7413504154039,0.259665455055083,1.29375,0.76725,0.36,0.23,-8.3221,-7.7006,-7.87177,-8.156275,-7.928615,-7.197865,98.88436475,37.74,0.1268725,-4.3665,-3.491,-3.269,-3.842,0,-4.76675,0.5,-1.57825,-0.22,199.8675,284.4625,256.37,288.05,-0.11,-0.46,-0.46,-0.45,-0.33,-0.185,-0.35275,-0.243,-0.34,-2.856,-1.206075,1.038975,2.97705,6.336725,8.46385,9.847625,11.280575,12.356175,-0.84565,0.297975,2.70985,5.033125,8.39985,9.600575,11.01085,11.836525,12.8342,5.7121,6.8526,8.411925,9.05865,10.10035,11.45235,11.40385,11.530975,-0.1461,0.92575,2.9962,4.851975,7.94205,9.75545,10.683025,11.819175,12.849025,0.187725,1.2388,3.44195,5.28205,8.24065,10.2097,11.69255,12.8926,13.5027,-58.1321,-36.23785,-31.1943,-106.0885,1.87202172898526,2.18012576804559,2.13820997419346,2.97265020979968,2.64612545644746,2.37407761126328,2.53955248592919,3.0304506635583,3.54246194217302,2.55097244414545,2.31346017111009,408.958742541259,415.560901031941,412.181035225208,415.717214972134,409.64404602138,416.044582970195,410.536410255413,416.68578814318,416.123192611646,417.148913913401,415.646683787449,1919.224971339,1921.68746355186,1921.95369030002
1,4.75,1.98670191341661,-2.92470262725871,0.0321917835925365,-3.09814130550514,-1.14526647600006,-9.53679163030025,-29.5630973635377,-36.1500963739938,0.0496008057404804,-73.9677886625687,-23.0042542187143,0.146830547206216,1.31975,0.87625,0.33975,0.21725,-8.5452925,-7.903575,-8.10795,-8.404665,-8.17441,-7.3737025,98.9088925,38.03775,0.17095,-4.54375,-3.61925,-3.43625,-3.9815,0,-4.91075,0.6,-1.571,-0.2875,199.57,283.6075,255.845,287.26,-0.11,-0.46,-0.46,-0.44275,-0.34,-0.19,-0.35,-0.24275,-0.34025,-2.967225,-1.31225,0.972225,2.944075,6.3281,8.462675,9.8404,11.2802,12.3569,-0.9049,0.243925,2.610575,5.0204,8.3941,9.5975,11.01165,11.8368,12.8342,5.734025,6.7404,8.3171,9.31825,10.0815,11.435825,11.395575,11.5759,-0.256325,0.84185,2.898375,4.828825,7.9376,9.757375,10.683825,11.818725,12.8483,0.0917,1.13735,3.415975,5.25935,8.228775,10.2165,11.6893,12.892875,13.5027,-58.8093,-35.7221,-31.098575,-106.204,1.8834602355933,2.2549515736424,1.99928760261866,2.97146986730221,1.90844112700754,2.41090341085182,1.99554173361192,2.9886437877905,2.73827286416677,2.59850266849623,2.06852858836776,408.93699420725,415.708748387063,412.469662305672,415.348184268002,414.797664207524,415.77695941716,414.764910026402,415.8630922288,410.141053942464,416.368553143559,412.459178602709,1919.23100166395,1918.88912039073,1918.02996088415
