DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1
1,0.25,371.6860998,5.098515936,0.919964384,7.28558383,-2.02522213,0.29925160575,3.56532030725,0.962531088,0.93879119275,0.41088732675,98.96436634,-1.563117389,1.8086425,0.1223,0.92768855,-1.59208925,-3.115135,-0.8184052
1,0.75,372.8392178,5.1,0.872209973,6.984294665,-1.385932945,0.28794902225,3.69340716925,0.96455743825,0.9595289825,0.4082364895,98.96836139,-1.5515381835,1.79828,0.1171385,0.916952375,-1.6320535,-3.06316675,-0.939736
1,1.25,372.0153911,5.108718076,0.93709708225,7.62989742975,-1.578898496,0.29183247125,3.773677858,0.965317836,0.936358595,0.391068294,98.96232868,-1.67511819975,1.801525,0.1131084,0.90961065,-1.64432725,-3.0586605,-0.638630575
1,1.75,372.5696416,5.230601024,0.893139239,7.51077897775,-1.7116105865,0.2836955735,3.54398635125,0.931675844,0.92888965175,0.402348446,98.951184155,-1.750423459,1.83761,0.1097,0.90568885,-1.634911,-3.0555,-0.62649855
1,2.25,372.0944584,5.146434688,1.026816759,7.63501832,-1.776355893,0.28251041,3.573675,0.924176016,0.8849213185,0.3797702615,98.93733266,-1.8446277995,1.83342375,0.1093,0.8834014,-1.675756,-3.09381475,-0.69625
1,2.75,372.0171191,5.13953235725,0.90043447975,7.750937652,-1.56401,0.281878103,3.5423196385,0.91858535575,0.91501391175,0.38803942675,98.964643195,-1.748165164,1.831065,0.1106733,0.8833292,-1.6730675,-3.05474875,-0.776799
1,3.25,371.690373325,5.265811719,0.89531234325,6.84248520675,-1.26002,0.2836192205,3.50481252625,0.93608533975,0.9096998365,0.37895415875,98.9757473125,-1.8034646155,1.84283,0.113305825,0.8817479,-1.667059,-3.063852,-0.8138959
1,3.75,372.192967,5.26785350925,0.92099785925,6.39816420725,-1.262958158,0.29984,3.560061139,0.91154027375,0.915467793,0.40462821775,98.96150488,-1.829487965,1.82601,0.114425,0.90149995,-1.6965165,-3.0814,-0.8094734
1,4.25,372.6462058,5.26375089425,0.922648023,7.1071984195,-1.5897928875,0.287736683,3.42725366675,0.89775250125,0.85728919775,0.3919811875,98.95674916,-1.900630139,1.802286,0.11359955,0.8786577,-1.702993,-3.0722,-0.798096975
1,4.75,372.765006425,5.2179148425,0.828344294,6.76525543725,-0.7455149885,0.279099813,3.549018364,0.920552484,0.9071735505,0.392455252,98.96658621,-1.924342088,1.7711925,0.113258525,0.8821905,-1.7038065,-3.026925,-0.75259135
1,5.25,372.9079977,5.159628155,0.881806289,6.36703635125,-0.835967762,0.28178489425,3.469845552,0.927695,0.910066683,0.3912674425,98.966578795,-2.02670394275,1.8087425,0.1121277,0.8727263,-1.709444,-3.10699,-0.75150045
1,5.75,372.94153955,5.096824538,0.8570469165,6.94328043075,-0.14416976475,0.27728,3.40030203975,0.89198405625,0.905027113,0.38587463475,98.987847865,-2.183686216,1.79188,0.1105629,0.8650568,-1.707558,-3.1151115,-0.723616
1,6.25,371.3310651,5.07008206125,0.8921175235,6.3003386245,-0.5068403255,0.27274160875,3.36885,0.88994149325,0.885605,0.38070823225,98.97714425,-2.179426731,1.7686975,0.107679175,0.84658105,-1.71050825,-3.09613,-0.6469058
1,6.75,372.9449918,5.09145114825,0.821545753,6.898454433,-0.38471,0.268514454,3.33711,0.926845489,0.919782343,0.3901078695,98.97110366,-2.15371345675,1.7872625,0.1076476,0.80849065,-1.709882,-3.12313,-0.65294155
1,7.25,373.41197285,5.13471885,0.84444140225,7.003066097,-0.415511299,0.2692138995,3.37826,0.871825614,0.882465931,0.362932175,98.9846490875,-2.1935966545,1.788055,0.0986,0.813628075,-1.671913,-3.12978175,-0.829641
1,7.75,373.13944975,5.085072787,0.857501241,7.084549017,-0.84945212575,0.28040381,3.445069073,0.909906889,0.894837988,0.391868051,98.996817525,-2.1684913975,1.7763575,0.10019245,0.8054115,-1.65051575,-3.118909,-0.69484715
1,8.25,373.047835375,5.0016897675,0.8679463525,6.497194458,0.3589316375,0.264580416,3.45561515475,0.8799149755,0.8860648215,0.37790852875,99.0017775225,-2.1578949685,1.801395,0.1036,0.79855825,-1.643326,-3.09259425,-0.8391413
1,8.75,373.2237269,5.01833525825,0.916349082,8.667631805,0.592655321,0.283088327,3.472138135,0.948354996,0.91140823625,0.381317462,99.00143758,-2.156140542,1.791235,0.103175,0.7888507,-1.62712225,-3.1035555,-0.8341278
1,9.25,373.4063342,4.8945725125,0.88250867375,9.81806151275,3.7743654365,0.306294393,3.803910188,1.050816157,0.978595568,0.404038163,98.9859346275,-2.07889519275,1.78292,0.1066061,0.799923775,-1.5994265,-3.07876,-0.731229125
1,9.75,373.0020829,4.987380256,0.811866188,13.7693741875,7.102998752,0.3112410685,3.784663644,1.052296491,1.036767106,0.41466,99.02487597,-1.91583540175,1.769625,0.1068,0.78549585,-1.60680825,-3.0654565,-0.89334535
1,10.25,373.7789218,5.036894564,0.809943019,15.20101408,13.2104986125,0.3230615205,3.90446,1.07525,1.072952891,0.440487139,99.04635167,-1.75418959,1.735765,0.1021,0.7819147,-1.59443575,-3.07309375,-0.850778325
1,10.75,373.19731295,5.07322014,0.99422996975,18.71812183,19.72131686,0.3279403045,3.96263,1.14272729,1.097430841,0.44656,99.038550225,-1.4505232545,1.741495,0.111632,0.789023275,-1.60665975,-3.0292415,-0.5957182
1,11.25,372.96048825,5.112199037,0.887101181,21.118161265,24.154552205,0.346222495,4.0402125985,1.175598152,1.16338380075,0.466688459,99.03538097,-1.331645171,1.79651,0.1111158,0.780880675,-1.590951,-3.0081175,-0.75333415
1,11.75,373.5132721,5.097758028,0.77914146025,25.302682815,25.994014275,0.3534392715,4.314053045,1.224047906,1.177877003,0.4639804375,99.0270691825,-0.9837865515,1.844075,0.1087655,0.85413725,-1.584503,-2.9796805,-0.673659
1,12.25,373.475959475,5.02416111225,0.78971548825,26.751406265,31.637530305,0.36086156,4.358058166,1.229480806,1.217600271,0.47399834,98.98406681,-0.75508642375,1.853855,0.106175,0.8769515,-1.612902,-2.94072475,-0.80484735
1,12.75,373.721076225,5.15612363475,0.832968408,27.5559633,31.048561155,0.356316277,4.437438804,1.25887,1.236581298,0.478515386,98.950051625,-0.40265894225,1.879955,0.1110732,0.8872003,-1.65896675,-2.8353095,-0.428328
1,13.25,374.002773875,5.15413743925,0.726040205,27.1675234225,30.51634974,0.37086,4.511305533,1.275657407,1.258625144,0.474924301,98.9103360025,-0.21144695375,1.905465,0.1109189,0.897885,-1.63138425,-2.83901925,-0.5007168
1,13.75,373.9080254,5.1267509825,0.71194145225,27.476879905,29.37193406,0.36071598225,4.48691,1.272349481,1.22789,0.484827174,98.9203887,0.04646594475,1.9179775,0.110225575,0.909434325,-1.4984865,-2.81215,-0.386289
1,14.25,374.616072,5.12427365875,0.673905983,25.18010654,22.7161,0.37032221875,4.46083413975,1.29442949625,1.226809995,0.48803575925,98.90658755,0.2722776195,1.902825,0.10911385,0.9052225,-1.5034465,-2.7824,-0.4496073
1,14.75,374.06241575,5.134332727,0.7419967395,26.43364073,21.971717575,0.37251890525,4.4649394965,1.2666450695,1.18417599275,0.4816758455,98.917984775,0.38755985925,1.91714,0.113375,0.898864,-1.4809765,-2.78195,-0.5604325
1,15.25,374.347436225,5.15227139425,0.663335149,22.439979995,17.3694,0.358608563,4.36323,1.20587,1.18456394,0.46980589,98.9177668175,0.3263,1.9231225,0.111959575,0.935183125,-1.401615,-2.734612,-0.50553325
1,15.75,373.9620565,5.1571419945,0.8475371,19.726853905,10.106024785,0.36525918725,4.25313612825,1.22479793575,1.159468787,0.476425,98.9112,-0.05679500625,1.933563,0.110945775,0.94906745,-1.438329,-2.6838,-0.376153
1,16.25,374.563597475,5.170359577,0.6983388795,17.041978835,5.116473126,0.346009292,4.22529,1.181644631,1.105043634,0.472243889,98.90867301,-0.034990563,1.88206,0.111393175,0.950214325,-1.499747,-2.6509,-0.3865727
1,16.75,374.690944175,5.15412528375,0.6781027125,13.410782605,0.01177905075,0.3329745075,3.95278,1.118641904,1.053244673,0.437090538,98.91251006,-0.101604154,1.878979,0.113243475,0.95537675,-1.47381,-2.6659,-0.49394605
1,17.25,373.8671919,5.19869818275,0.702774805,10.34931209,-2.100471388,0.315925,3.639510109,1.028789915,1.014847784,0.412975199,98.95453052,-0.129960574,1.8443225,0.118215575,0.9402825,-1.448418,-2.723282,-0.4799205
1,17.75,373.77823625,5.2554171345,0.72315789125,9.7672308815,-2.580744796,0.307730493,3.62444080625,0.9790323275,0.99105297175,0.40598801625,98.97410853,-0.5808625,1.8738075,0.11953525,0.95473665,-1.491955,-2.791927,-0.56742
1,18.25,373.1364169,5.24289917625,0.74943874875,8.4950431135,-2.53658388,0.297668155,3.65492,0.968962527,0.971996255,0.402488485,98.98555522,-0.58521,1.8688525,0.1200397,0.94724975,-1.4844285,-2.846706,-0.488217775
1,18.75,372.8717331,5.2054371115,0.791081267,8.125689358,-2.438166728,0.30438,3.598969357,0.961420387,0.967631646,0.404166733,98.97665194,-0.943630128,1.8648,0.120547875,0.950815,-1.5092,-2.868787,-0.363434
1,19.25,372.57328455,5.2799687805,0.778655416,8.45019,-2.4951797615,0.3057471085,3.60569482175,0.98510309625,0.994742262,0.421258149,98.9784371275,-0.876652365,1.861715,0.1211592,0.956685,-1.516528,-2.898597,-0.40057075
1,19.75,372.14641515,5.193071005,0.864364399,7.77995887625,-1.970764865,0.2930579995,3.53063238475,0.9892555055,0.9560216825,0.408446915,98.985925,-1.0796105655,1.84499,0.1212,0.94826525,-1.5027215,-2.87477875,-0.358989
1,20.25,372.494118525,5.16020466775,0.865109781,8.58419114775,-2.7927873775,0.3067199355,3.701248444,1.024454038,0.973337689,0.425748186,99.0047171875,-0.953770847,1.8417975,0.116,0.9151279,-1.474881,-2.9156725,-0.38287525
