DOY2,HR2,TA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2
3,22.25,-11.06675,0,0.1829725,289.10035,319.719525,-79.35485,0.0032456,-0.0932015,1.6328,0.036649,-2.0052,-1.66845,-6.8245,-3.10765,-5.5386,444.7745
3,22.75,-11.682,0,0.1508075,289.4271,320.732275,-80.880975,0.004240775,-0.1133,1.822275,0.0553825,-2.00305,-1.6656,-6.5702,-3.0832,-6.23315,445.078
3,23.25,-12.1025,0,0.00981825,289.007425,317.7379,-80.761675,0.003135875,-0.097598,1.6449,0.0462885,-1.9994,-1.6665,-6.6991,-3.4939,-6.27915,445.52765
3,23.75,-12.20025,0,0.00456183,288.62875,318.095675,-77.3774,0.00532555,-0.092092,1.60855,0.059241,-2.0038,-1.6663,-6.81605,-3.49535,-6.0399,445.8865
4,0.25,-0.17695,0,0.7494475,301.75065,380.0984,-100.74385,0.01075475,-0.043438,1.3838,0.0369025,-0.22044,-0.332365,0.84207,-5.1157,-6.818825,432.6602
4,0.75,-0.2821725,0,0.7312875,300.6251,375.07985,-101.993,0.0079293,-0.041178,1.42115,0.02701225,-0.221965,-0.33264,0.46071,-4.648725,-5.2544,432.53115
4,1.25,-0.7377225,0,0.45301,303.76875,373.68555,-97.18095,0.01068025,-0.0529115,1.28105,0.01,-0.21852,-0.3349,0.379875,-4.7027,-5.710075,436.2156
4,1.75,-0.6655675,0,0.4785975,300.98405,370.4148,-94.8825,0.01114775,-0.0493925,1.2828,0.037343,-0.220125,-0.32833,0.253255,-4.057825,-5.861875,437.3703
4,2.25,-0.77768,0,0.55968,298.86875,367.37395,-93.20395,0.0097779,-0.0669965,1.3107,0.01,-0.219185,-0.32624,-0.0383305,-4.139275,-5.668225,437.249325
4,2.75,-0.940935,0,0.5928975,296.90585,364.2821,-90.88115,0.010141475,-0.080774,1.2779,0.01,-0.221365,-0.334745,-0.097042255,-3.262825,-5.2061,436.5968
4,3.25,-0.9740475,0,0.59262,296.3986,359.07245,-90.07515,0.01068925,-0.0944735,0.99197,0.0196745,-0.23338,-0.335305,-0.280795,-2.945925,-4.939,440.6014
4,3.75,-1.3128,0,0.3595625,296.54355,357.1947,-89.90335,0.010783,-0.105125,0.951575,0.015566,-0.22792,-0.35044,-0.396455,-2.81605,-4.9221,437.1232
4,4.25,-1.38835,0,0.4774425,294.38795,356.8327,-87.40705,0.010731,-0.11608,0.933225,0.0382455,-0.226305,-0.34298,-0.586765,-3.764625,-6.568,439.9383
4,4.75,-1.660575,0,0.46844,291.97515,356.0941,-86.73575,0.01235375,-0.103925,1.0901,0.01,-0.22779,-0.3464,-0.686835,-3.77735,-5.29505,442.4206
4,5.25,-1.353825,0,0.6982475,294.2381,355.7011,-83.6224,0.09612175,-0.0129225,0.99006,0.01,-0.227705,-0.35006,-0.715135,-3.541525,-5.0497,442.4206
4,5.75,-0.48301,0.8474525,1.9225,296.5895,357.0868,-75.1866,3.38785,0.8951375,1.0586,0.029812,-0.226465,-0.353275,-1.039395,-3.93055,-5.0131,442.06725
4,6.25,-0.0137014,18.06325,7.125825,303.67235,357.4182,-46.7421,33.587,6.5792,1.16475,0.016433,-0.22515,-0.32017,-0.730275,-5.0375,-3.670975,438.68775
4,6.75,0.8436525,52.547,14.46225,316.0795,360.30645,-13.4708,88.529,19.459,1.26085,0.0583525,-0.20723,-0.308055,-0.240365,-1.9697,-1.7453,436.3453
4,7.25,1.49915,81.49175,26.1775,324.2575,362.8272,19.27165,163.35,32.517,1.7925,0.115105,-0.20541,-0.30299,0.95456,-0.57546,-0.12640875,433.1271
4,7.75,2.1373,136.1725,41.5835,333.2845,378.019,56.97045,263.0375,53.1215,2.06045,0.12533,-0.21232,-0.321665,1.60905,-0.41216,1.389125,431.9355
4,8.25,2.881475,184.0625,52.34325,338.29675,389.18875,90.88605,373.6675,76.022,2.3686,0.1602375,-0.21062,-0.33348,2.71625,-0.373865,2.0103,428.4835
4,8.75,3.22175,238.33,63.18975,349.95615,407.9492,137.01995,507.1925,95.042,2.41775,0.154815,-0.208625,-0.3430975,3.56815,-0.1741875,0.84932,426.0522
4,9.25,3.707525,255.3875,69.25725,356.1474,403.4898,147.51985,537.9975,107.76,2.505475,0.1775375,-0.223045,-0.336625,3.94545,-0.1534275,1.5972,421.8022
4,9.75,4.143025,273.915,77.907,363.1017,392.6186,145.31165,606.625,125.02,2.5336,0.1981325,-0.232935,-0.3574775,4.50485,-0.015478,2.1556,421.3585
4,10.25,4.738675,338.7175,92.41475,366.9199,401.84345,212.49385,648.5225,136.54,2.6164,0.1936575,-0.23338,-0.34811,5.0814,0.321435,2.1856,419.6618
4,10.75,4.759575,399.885,108.52,369.5884,402.66745,258.73395,811.61,172.115,2.77835,0.208675,-0.22583,-0.333125,5.4056,0.874815,2.378975,419.0121
4,11.25,5.0862,411.685,114.68,372.03455,400.64085,287.76095,902.22,168.0575,2.8458,0.205835,-0.219915,-0.34007,6.058025,3.8838,2.606925,418.76695
4,11.75,5.305125,467.3525,108.235,374.0662,412.65655,306.90415,967.06,162.645,2.77885,0.2065375,-0.211745,-0.33591,6.51405,4.2155,3.714625,418.67015
4,12.25,5.50895,498.9,125.195,379.2867,444.901,317.27,994.9675,187.6775,2.995475,0.21328,-0.200285,-0.3328675,6.325625,6.6245,5.9461,417.8845
4,12.75,5.9452,444.215,106.57,385.95825,465.844025,295.8871,1016.65,154.595,2.790275,0.1985175,-0.19151,-0.3245925,7.125025,9.9585,11.356,417.2818
4,13.25,6.1075,377.89,88.92325,388.467825,466.101125,286.042125,954.83,134.8275,2.555275,0.23323,-0.18987,-0.2935575,6.8634,10.409125,11.557,417.67915
4,13.75,6.09615,333.5175,92.612,382.851675,463.4812,268.292775,828.865,135.485,2.877075,0.198105,-0.18802,-0.29455,7.10595,9.753025,9.4015,417.09765
4,14.25,6.090525,292.4625,103.46925,382.736625,456.9183,301.287475,766.6425,141.0475,2.768675,0.197225,-0.18573,-0.27922,6.8774,8.1323,7.602025,417.5792
4,14.75,5.95,319.275,73.86525,382.903975,457.735925,251.50495,725.655,107.5625,2.832125,0.19546,-0.171985,-0.27626,7.24895,10.032875,10.8893,412.324
4,15.25,6.10715,307.7425,73.9735,381.261875,450.906825,204.629775,731.01,101.55925,2.868025,0.1973475,-0.162555,-0.264155,7.1417,10.162625,9.51545,409.951
4,15.75,5.581825,282.8975,65.806,378.175625,460.421575,173.772075,674.04,101.37975,2.825825,0.20222,-0.16521,-0.2506,6.680375,9.78075,6.709175,415.9601
4,16.25,5.075,193.6125,42.3055,375.7056,454.91435,87.4928,471.1175,71.2945,2.656875,0.17905,-0.152415,-0.2155975,7.086075,9.11835,7.59025,416.8154
4,16.75,4.79635,166.63,38.4215,371.57525,451.202875,73.80255,388.9175,55.602,3.095075,0.1884775,-0.1463175,-0.195905,6.680375,8.037925,2.95955,417.8388
4,17.25,4.7331,107.22925,22.377,362.929225,440.89385,42.23275,258.2625,34.722,2.80655,0.1888575,-0.148555,-0.21344,6.679975,7.6123,2.4913,417.98955
4,17.75,4.429375,78.2705,19.06675,360.481275,422.7751,4.5596,189.4975,31.8315,2.5418,0.16271,-0.152405,-0.221055,6.16785,6.59525,1.34635,419.5585
4,18.25,4.100475,48.346,13.51975,349.677825,423.62535,-53.384,114.665,19.16875,2.041,0.1166975,-0.15136,-0.232695,6.25945,3.9312,-0.2044375,421.46635
4,18.75,3.4545,23.02775,6.365975,336.503225,415.637375,-106.030175,53.69025,8.6551,1.7739,0.054195,-0.16321,-0.273195,5.48745,1.6072,-0.712055,421.8056
4,19.25,2.539825,2.210875,1.76165,325.0741,405.521175,-120.0715,9.00695,1.5692,1.4031,0.056202,-0.17598,-0.312875,4.854375,-1.055655,-2.26275,423.37265
4,19.75,1.7422,0,0.4362625,318.334225,399.607175,-120.955125,0.236135,0.000491715,1.12035,0.021562,-0.196545,-0.32842,4.468375,-4.863,-3.815775,429.781575
4,20.25,1.419025,0,0.32171,307.629575,399.88615,-117.302375,0.0139735,-0.00196875,1.2082,0.032534,-0.20697,-0.31851,3.764025,-8.197825,-4.623325,427.859
4,20.75,1.13685,0,0.2897675,306.2359,398.75285,-108.5758,0.00960895,-0.007711925,1.211875,0.024813,-0.210065,-0.318665,2.93105,-9.87465,-5.32535,431.86025
4,21.25,0.891015,0,0.481355,303.84885,390.411825,-105.00195,0.009924825,-0.011466725,1.185925,0.016192,-0.20897,-0.309,2.56895,-9.71095,-5.16365,432.722775
4,21.75,0.593475,0,0.6352875,298.3157,386.016675,-102.1513,0.01085625,-0.0198745,1.235775,0.01,-0.2087,-0.306695,1.979875,-9.12945,-6.02405,432.4975
4,22.25,0.34314,0,0.64889,300.647875,377.72845,-98.68755,0.01053425,-0.0436035,1.3415,0.0308945,-0.2123025,-0.31049,1.46425,-8.09495,-5.27955,431.515675
4,22.75,0.430435,0,0.6642175,299.894925,374.34495,-99.229375,0.01115425,-0.047771,1.38615,0.01760425,-0.2107125,-0.3079725,1.165025,-6.912125,-5.7912,432.8736
4,23.25,0.1685625,0,0.731115,305.955525,367.7906,-93.591825,0.01121875,-0.03929025,1.434875,0.01,-0.2143325,-0.3177125,1.3311675,-6.0668,-7.015,433.0328
4,23.75,0.04835475,0,0.555175,305.3356,374.67625,-97.9482,0.01223575,-0.0335525,1.50465,0.052132,-0.218935,-0.30767,0.8891575,-5.766575,-7.066425,434.6297
5,0.25,4.1722,0,0.34037,336.51795,371.8923,-59.27445,0.0150735,-0.03179875,1.38935,0.04502975,6.4144,6.2916,5.58445,-16.327,-13.432,422.439625
5,0.75,3.7462,0,0.3132175,337.225825,368.160275,-56.723875,0.015463,-0.0311205,1.356775,0.017553,6.3471,6.2722,4.8527,-15.0475,-12.874,422.73005
5,1.25,3.7022,0,0.38114,338.12255,357.4745,-51.953725,0.0172205,-0.0331705,1.158325,0.058488,6.343,6.243,4.2873,-15.317,-12.945,421.8706
5,1.75,3.71645,0,0.3400875,335.761525,354.97295,-47.226225,0.0147735,-0.033472,1.3064,0.0423995,6.40235,6.232625,4.85315,-15.58,-12.5185,423.1303
5,2.25,3.6434,0,0.297385,331.9177,353.57885,-50.79385,0.0161995,-0.03076025,1.0717375,0.0194585,6.382925,6.21305,4.2665,-15.5375,-12.16875,424.344625
5,2.75,3.5734,0,0.2824725,328.983825,353.93675,-45.481175,0.0176625,-0.03559525,1.165575,0.028196,6.35415,6.18895,4.1914,-16.17225,-13.10475,424.5956
5,3.25,3.44805,0,0.3088775,331.187975,350.4842,-45.874825,0.019344,-0.043548,1.213125,0.02951375,6.3046,6.1492,4.3821,-15.707,-11.85,426.987775
5,3.75,3.35035,0,0.2963975,330.246875,349.584175,-41.82365,0.028537,-0.0396105,0.96648,0.01474625,6.2887,6.1131,4.1328,-16.251,-13.70925,425.50825
5,4.25,3.2674,0,0.2933875,329.83675,348.8268,-40.0631,0.17402,-8.17975e-05,1.0981,0.01,6.2741,6.0874,4.0359,-16.446,-13.77525,425.428675
5,4.75,3.1266,0.567915,0.47965,330.03815,344.15515,-32.521025,2.77525,0.2841925,1.0378,0.01,6.1942,6.0389,4.13275,-15.25225,-12.93925,425.51695
5,5.25,3.64135,7.742425,2.034175,331.23275,346.0546,-20.041175,20.2925,1.67435,1.01881,0.02804525,6.1155,6.0053,4.129075,-12.682,-11.206,425.4412
5,5.75,4.39255,21.138,4.781425,332.618175,350.217775,-3.3557,55.978,4.13125,0.8359075,0.0494575,6.0341,5.981,4.3305,-10.25125,-8.330175,424.3878
5,6.25,5.39075,37.57625,6.757575,334.802975,354.089,16.0277,91.427,6.1975,1.29235,0.094866,6.0011,5.971,5.6591,-5.295425,-3.7111,422.1675
5,6.75,6.4209,64.42375,11.75475,341.1368,363.414875,35.692125,176.885,10.49425,1.72175,0.14146,5.8922,5.9996,6.512775,-0.5079625,-0.6105625,417.85525
5,7.25,7.116,76.045,12.52525,345.76315,366.2726,54.544275,262.74,12.90125,2.01,0.1632,5.873,5.9955,6.77135,-0.09140075,2.4738,416.477275
5,7.75,7.3004,103.91525,19.73175,353.13455,371.284,59.480675,290.51,14.22525,2.167525,0.166685,5.7625,5.9165,6.52235,3.05965,2.75085,414.5894
5,8.25,7.8124,128.9,23.029,356.6266,370.26015,84.9909,340.505,20.57725,2.375275,0.1891675,5.7246,5.8491,7.408425,4.82225,4.54875,412.2122
5,8.75,8.37025,196.5,34.2935,356.937325,370.173075,148.2962,466.08,32.3335,2.59645,0.214815,5.710775,5.818675,7.83,6.876825,7.106075,411.017175
5,9.25,8.4198,253.445,46.87375,356.004925,374.916025,149.714675,607.855,35.3925,2.4109,0.20721,5.7073,5.766525,8.80475,10.0289,8.42875,409.811
5,9.75,8.7738,274.135,50.02175,361.426975,385.13135,183.62115,677.545,47.27275,2.5463,0.21049,5.8498,5.80255,8.781425,13.486,11.5995,407.876
5,10.25,8.953,272.445,53.5145,363.16185,386.855575,183.462825,707.175,54.679,2.865925,0.238615,6.0622,5.79215,8.7867,16.7075,13.05425,408.70635
5,10.75,8.913875,287.5275,54.546,364.894375,387.18455,203.64585,700.28,47.3675,2.89595,0.24202,6.162825,5.81355,8.855575,19.822,15.21775,407.3475
5,11.25,9.438725,322.26,61.915,365.47765,391.23055,204.9959,731.6025,54.43,2.923775,0.23537,6.2552,5.73195,8.98475,18.503,15.332,407.0466
5,11.75,9.89025,326.82,60.8665,366.530875,391.1111,232.5718,791.0175,55.688,3.113675,0.271695,6.397,5.81155,9.6447,18.954,16.84825,406.620975
5,12.25,9.981475,331.5,61.276,367.2814,394.5597,233.70535,762.44,57.12675,3.312675,0.2758275,6.4563,5.79945,9.4227,20.387,18.5835,405.73555
5,12.75,10.16915,339.3325,66.1695,367.730625,395.30215,252.8634,820.3825,54.99075,3.215825,0.2369625,6.5369,5.869625,9.6773,18.1605,16.74175,404.76955
5,13.25,10.2091,265.6425,49.10075,367.94195,396.489575,191.057825,650.85,47.28275,3.275125,0.2388675,6.6295,5.8828,10.036525,15.7295,14.401,405.4904
5,13.75,10.1195,284.6325,49.666,367.089875,395.68495,183.496275,675.83,51.61775,3.707725,0.2828,6.68055,5.901275,10.11455,14.1505,13.08675,404.4915
5,14.25,10.377,189.2625,38.114,364.320475,387.435,143.03325,519.0475,36.16475,3.501325,0.27246,6.80415,5.977225,10.05225,13.45925,10.79075,404.0208
5,14.75,10.457,261.785,48.3595,362.88645,386.44965,157.566625,667.735,43.12825,3.586175,0.27793,6.89435,5.9622,9.97945,10.82,9.30935,402.469625
5,15.25,10.4295,233.2125,42.99,364.477775,377.5299,149.68065,576.465,35.78925,3.33135,0.24036,6.98145,6.0146,10.3235,9.687975,8.73035,402.3793
5,15.75,10.62625,200.1525,39.913,364.753325,386.457025,135.0333,518.16,43.1645,3.418675,0.25382,7.009425,6.059925,10.58675,10.7845,7.205675,403.78915
5,16.25,10.82375,170.11,33.06075,367.771225,390.7318,123.958175,434.7275,32.0365,3.192375,0.252875,7.1203,6.191775,10.648,10.9265,8.8317,403.8697
5,16.75,10.8065,137.21,28.506,370.20395,392.366775,81.88045,362.7325,26.34975,3.18015,0.22178,7.2277,6.27245,10.939,8.293075,7.70935,403.8597
5,17.25,10.45125,125.7125,25.27225,369.292375,390.962475,73.252375,327.815,25.35775,3.23695,0.2421525,7.321375,6.3332,10.80625,7.0586,6.597975,404.509625
5,17.75,10.14915,100.86825,22.75025,368.0097,390.472725,47.2881,292.8275,20.3295,3.072575,0.231165,7.397225,6.39345,10.87875,5.62575,4.53685,404.70545
5,18.25,9.766175,69.9525,15.353,369.49525,385.34415,25.594475,182.765,13.464,3.006775,0.22372,7.392975,6.3838,10.755,3.553475,2.27405,404.870825
5,18.75,9.418875,42.71475,8.41905,367.483625,384.682775,2.978825,114.025,7.9835,2.577275,0.189925,7.2737,6.3258,10.596,0.7461525,0.4384725,405.2437
5,19.25,8.677375,21.90375,4.740525,364.846925,387.115625,-30.10205,52.11525,3.798725,2.293,0.1301625,7.128025,6.25465,10.28675,-1.6214,-1.290025,406.3621
5,19.75,7.964275,7.098425,2.192025,357.91625,386.1485,-53.88085,21.14975,1.980975,1.832275,0.102165,7.17905,6.262275,9.428675,-7.23005,-5.1108,408.45155
5,20.25,7.157675,0.061252,0.607525,354.358475,385.074225,-67.779825,2.039,0.1541325,1.69245,0.08256225,7.131725,6.27155,9.3623,-9.9446,-8.1052,411.243375
5,20.75,6.772,0,0.3202425,353.294925,380.079575,-63.229425,0.10687,-0.000524335,1.634975,0.0545325,7.0915,6.296175,8.6456,-12.99125,-10.615,413.530175
5,21.25,6.307725,0,0.31917,353.794575,381.819625,-62.704375,0.01806275,-0.0068672,1.6614,0.0633535,7.0693,6.3895,8.273875,-13.717,-11.42175,415.5555
5,21.75,6.222975,0,0.4235275,350.56605,382.440825,-66.576425,0.01620925,-0.0122085,1.58845,0.042338,6.965575,6.307175,7.448975,-14.651,-11.952,417.1833
5,22.25,5.883825,0,0.30226,350.056575,381.858,-63.24975,0.015542,-0.0145765,1.42395,0.048695,6.9772,6.3623,7.149575,-15.26,-11.726,414.5951
5,22.75,5.3554,0,0.52648,345.429325,379.183575,-63.77895,0.0178935,-0.0160605,1.480475,0.061145,6.9418,6.3443,6.8894,-15.21,-12.354,419.046425
5,23.25,5.064375,0,0.5593875,342.362675,374.85585,-62.22085,0.016206,-0.01939225,1.44405,0.058347,6.9117,6.3249,6.40715,-15.564,-13.07,415.6828
5,23.75,4.934025,0,0.4219575,340.3226,374.212675,-63.580325,0.0152605,-0.0344525,1.315475,0.058978,6.8567,6.3077,6.149625,-17.166,-13.223,418.8625
6,0.25,9.4534,0,0.613755,360.9091,384.5222,-54.59655,0.015061,-0.00886305,0.8189325,0.010789,13.1445,12.2095,11.24,-14.8285,-13.7105,403.722275
6,0.75,9.443225,0,0.63164,359.68755,384.55675,-55.6161,0.0145455,-0.00739195,0.8533575,0.019257,13.036,12.1935,11.033,-14.711,-14.538,404.2083
6,1.25,9.24375,0,0.58915,358.49415,382.49155,-51.7049,0.01798325,-0.0153835,0.92539,0.01,12.9175,12.182,10.679,-15.562,-14.312,404.622
6,1.75,9.1041,0,0.665675,358.8296,381.0755,-50.23985,0.017056,-0.01289425,0.7591,0.032654,12.7995,12.21825,10.62725,-17.11725,-14.90725,404.2242
6,2.25,8.806975,0,0.615015,358.938225,379.78875,-50.87745,0.0185825,-0.01640725,0.73905,0.034449,12.6915,12.191,10.68075,-16.04975,-15.68975,406.249075
6,2.75,8.47235,0,0.5875925,357.75535,376.3283,-47.27125,0.01613475,-0.022532,0.81539,0.03047025,12.5755,12.1545,10.424,-16.0625,-14.635,406.093
6,3.25,7.98205,0,0.55816,358.773975,378.832425,-43.70135,0.0239525,-0.018172,0.79521,0.01,12.474,12.1325,10.10425,-16.46125,-14.78425,405.80855
6,3.75,8.3302,0,0.5682875,357.323625,377.926575,-38.95015,0.20131,-0.00261235,0.85556,0.02660925,12.366,12.10325,9.95165,-16.41525,-14.80475,408.5484
6,4.25,8.700625,0.71721,0.8703325,355.462075,376.17765,-33.437075,2.2406,0.1767875,1.042975,0.0140095,12.272,12.0735,9.9306,-15.93225,-14.4205,406.6871
6,4.75,9.2081,7.30165,2.3338,357.274875,376.697775,-27.8334,14.986,1.0567,0.907545,0.026793,12.173,12.03275,9.687025,-15.04075,-13.77675,409.2555
6,5.25,9.866,20.6945,5.01045,356.7032,377.189325,-12.8668,49.3665,3.3402,0.7529275,0.0263685,12.0635,12.006,9.98805,-11.58525,-11.5355,408.189975
6,5.75,10.501,44.688,9.851025,360.571175,381.186675,9.21565,97.41075,6.351375,0.9280775,0.0590225,11.97,11.98625,10.644,-8.659675,-7.3648,404.48355
6,6.25,11.083,63.724,13.755,369.088225,388.878675,29.377675,139.7025,9.011,1.193225,0.108935,11.893,11.9065,11.1235,-4.045575,-2.4077,401.7294
6,6.75,11.753,94.821,20.11975,373.839725,397.540325,51.2143,212.3625,13.655,1.3645,0.1377925,11.816,11.8515,11.989,-0.591895,1.40275,400.573375
6,7.25,12.603,145.7625,30.325,379.645375,404.837075,86.7119,336.3075,20.89575,1.496425,0.156855,11.76,11.82775,13.035,3.004475,5.305425,397.81325
6,7.75,13.07,163.2975,35.60325,384.261025,404.786525,110.56745,379.6875,24.589,1.73805,0.15794,11.7085,11.79275,13.75525,4.341475,7.699325,394.51415
6,8.25,13.411,202.505,43.10775,386.812475,403.962525,135.830775,454.98,29.78425,1.87005,0.18838,11.68,11.732,14.53825,7.38785,9.051,393.7485
6,8.75,14.14075,213.345,42.53775,388.69505,411.99395,146.96895,471.7825,33.6895,2.0971,0.1941825,11.696,11.69375,15.061,9.8864,11.0405,391.7182
6,9.25,14.56675,252.7175,47.85225,391.862125,410.2994,184.72285,523.155,37.24325,1.9255,0.19514,11.7715,11.634,15.8705,11.968,13.54375,390.7509
6,9.75,14.64175,345.24,65.855,396.9236,421.94075,235.588475,765.58,50.037,2.2734,0.22763,11.8515,11.581,16.225,15.671,17.608,389.54175
6,10.25,15.269,329.57,69.8065,397.72055,423.5602,228.6672,773.49,50.811,2.2176,0.22441,12.006,11.5575,16.12125,15.89175,19.256,387.61945
6,10.75,15.47475,367.54,68.3265,401.30475,430.97585,256.808,853.8,52.8265,2.2513,0.239505,12.1015,11.5885,16.17,17.0105,22.3065,387.2788
6,11.25,16.081,463.445,96.951,399.60035,440.9492,317.41725,1075.2,68.63575,2.23655,0.241915,12.1635,11.611,16.63575,17.5975,24.23375,387.41635
6,11.75,16.428,469.355,90.7585,398.8145,445.40465,339.415,1036.2,67.37225,2.2893,0.2321125,12.348,11.6195,16.806,21.82425,26.407,386.5143
6,12.25,16.5885,408.845,84.26,400.3968,454.6312,284.47695,953.5375,61.5915,2.358175,0.253895,12.413,11.6305,16.882,21.36375,26.3975,386.0496
6,12.75,16.6555,433.06,89.2195,399.50345,461.3529,275.02115,970.6775,65.1875,2.3988,0.256435,12.707,11.6845,16.975,22.4915,25.6485,385.707925
6,13.25,16.58,393.395,76.18475,399.087475,453.234875,260.143175,871.7825,57.157,2.37785,0.246585,12.8325,11.73575,17.483,21.87025,24.30975,385.3292
6,13.75,16.6795,362.84,70.64425,403.750875,447.289,245.9582,827.05,53.7025,2.369875,0.24503,13.02625,11.76825,17.645,17.31575,21.08875,385.4938
6,14.25,16.631,438.17,81.46025,404.805225,462.507275,273.61235,900.4075,63.63,2.4208,0.2548,13.1045,11.8315,17.672,17.0005,19.75325,385.1929
6,14.75,16.3505,349.9475,70.097,402.5328,455.472,214.90565,810.8,50.3035,2.4443,0.24516,13.18325,11.75975,17.605,15.3145,18.17025,383.466525
6,15.25,16.10275,303.08,60.61525,403.76125,442.24985,179.53595,695.545,44.367,2.486225,0.238415,13.25325,11.8095,17.48275,12.81625,14.775,382.645275
6,15.75,16.233,282.8575,55.34425,401.720725,449.06555,183.232325,661.43,40.6915,2.559875,0.24722,13.3675,11.8665,17.50425,12.17875,14.06325,384.457
6,16.25,16.4155,251.75,54.161,400.130525,450.567275,154.913825,591.205,37.854,2.43205,0.2327875,13.56075,11.96275,17.638,10.86475,12.947,383.753
6,16.75,16.273,221.6425,46.29075,399.487125,447.559275,130.318625,512.4375,32.7635,2.29205,0.22383,13.6955,12.052,17.616,7.229725,10.788825,383.3083
6,17.25,16.05975,180.75,37.4635,402.53435,440.678125,102.09365,414.2525,26.99675,2.19775,0.211255,13.7335,12.0525,17.482,7.1373,8.67755,384.25495
6,17.75,15.7015,142.5675,28.19475,402.8684,452.460725,68.6135,321.2625,20.5445,1.8328,0.18472,13.822,12.14225,17.515,4.198475,7.108725,384.2316
6,18.25,15.35075,88.959,18.1625,397.746075,444.51115,41.9609,220.485,12.7715,1.700825,0.172305,13.87775,12.18875,17.265,2.695525,3.665875,384.30345
6,18.75,15.15575,75.46675,16.74875,395.055975,440.14205,17.288325,177.0475,11.11575,1.58135,0.142175,13.8675,12.2445,16.897,0.684485,2.019775,385.8147
6,19.25,14.67725,46.09975,11.1045,393.438125,429.279225,-9.6833,109.5975,7.131675,1.3025,0.0990295,13.77825,12.188,16.795,-0.88882,-0.3253325,387.8892
6,19.75,13.50425,25.57525,5.75985,391.684725,427.219975,-39.53975,58.03775,3.548,1.207,0.0735905,13.76775,12.21675,16.214,-2.1557,-3.265425,390.33405
6,20.25,12.35775,7.959675,2.321525,385.283775,418.570075,-58.9831,19.028,1.188275,1.1923,0.0548025,13.705,12.26675,15.55,-5.431725,-6.484775,395.7459
6,20.75,12.10175,0.08231425,0.6075025,380.4206,416.089275,-66.01345,2.64705,0.08118025,0.94762,0.038416,13.62725,12.26975,14.967,-9.0368,-10.0303,398.608925
6,21.25,11.29275,0,0.3915775,375.669275,410.35145,-67.718975,0.2373975,-0.0009829125,0.93961,0.042401,13.57325,12.28625,14.318,-12.693,-12.19,398.2368
6,21.75,10.59375,0,0.5609225,373.0071,405.1273,-66.799025,0.01963525,-0.00412595,0.88881,0.0344225,13.50225,12.294,13.966,-12.9335,-13.0595,398.4683
6,22.25,10.50075,0,0.512895,368.904675,399.586775,-62.948825,0.01725575,-0.00623955,0.961495,0.040289,13.446,12.30525,13.686,-13.63475,-13.6675,399.057875
6,22.75,10.40825,0,0.51517,368.26895,394.9768,-56.695925,0.01701625,-0.0057169,0.8351,0.026615,13.403,12.29075,13.371,-13.889,-14.19525,400.6292
6,23.25,10.3275,0,0.5942425,364.476175,393.9157,-54.362675,0.01739225,-0.0091225,0.894985,0.01,13.3505,12.29475,12.89125,-14.30275,-14.17425,401.713
6,23.75,10.107325,0,0.589405,362.058,386.165325,-51.83125,0.01649625,-0.008222225,0.9642025,0.01,13.2775,12.2855,12.2945,-14.007,-13.24275,402.012
7,0.25,11.9675,0,0.8157625,367.823125,395.08725,-57.975025,0.01864925,-0.021288,0.66478,0.01,15.349,14.409,12.986,-17.395,-15.573,399.99385
7,0.75,11.8235,0,0.7985125,368.24135,394.6649,-54.1049,0.01812825,-0.017216,0.61546,0.012644,15.23625,14.391,12.684,-17.694,-14.957,400.73665
7,1.25,11.7505,0,0.8297025,369.061025,391.480475,-57.68015,0.01920175,-0.018668,0.725125,0.0110635,15.13275,14.361,12.523,-17.625,-15.292,401.546975
7,1.75,11.717,0,0.8145175,366.886325,390.004025,-56.44745,0.022035,-0.015746,0.72278,0.01,15.05175,14.33,12.07,-17.134,-15.429,401.913
7,2.25,11.488,0,0.78636,366.98105,385.75165,-50.888925,0.01995075,-0.021855,0.7480675,0.01,14.965,14.313,11.872,-16.908,-14.957,401.06485
7,2.75,11.0445,0,0.798565,366.24475,383.087975,-48.4225,0.02231125,-0.023554,0.6994025,0.01,14.85975,14.258,11.591,-16.978,-14.83,401.26245
7,3.25,11.628,0,0.822865,366.77235,384.598425,-51.20395,0.02372725,-0.012118,0.758565,0.0103675,14.74,14.217,11.734,-17.691,-14.245,403.3071
7,3.75,11.4895,0,0.7451375,367.6027,384.7225,-46.157675,0.04337275,-0.012773,0.836975,0.02250625,14.6645,14.173,11.839,-16.424,-14.466,409.719125
7,4.25,12.258,0,0.905055,368.3455,380.993225,-45.5183,0.324035,0,0.75857,0.026208,14.591,14.122,12.15425,-17.777,-15.247,409.427
7,4.75,13.0635,2.44645,1.965375,366.983675,379.19905,-35.31105,5.574025,0.41959,0.6468,0.01,14.52925,14.076,12.154,-17.722,-15.083,408.44135
7,5.25,13.352,14.50325,4.5823,368.231625,382.222475,-18.54235,33.9675,2.346,0.629345,0.01803925,14.46125,14.031,12.6,-15.109,-12.908,406.654
7,5.75,14.423,37.24325,9.00295,373.815775,389.428425,3.933425,85.635,6.2201,0.599885,0.0451675,14.4155,13.994,13.4255,-10.229,-8.5063,403.4997
