DOY2,HR2,LE,H,FC,G,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS_1_1_1,PPFD_IN,SW_IN
1,0.25,-0.820661444571856,-46.1705265758115,-0.184994152570337,-30.44455,-102.7957,-13.19385,-13.78038,44.3484454059094,0.250037107989078,65.286255,0.673916175,7.861684,383.237114077384,1.95389599183788,-8.34881175,0.00301754325,0.000186666666666667
1,0.75,-0.832128969371309,-47.2750035680076,-0.106290159740066,-30.1529475,-103.751475,-13.233445,-13.7137475,46.4888145062524,0.240779534607277,65.273165,0.663634475,8.121244,383.059092762554,1.92906395397989,-8.4091895,0.002991279,0.000130666666666667
1,1.25,-0.574103825753509,-46.0754997256944,-0.155482736429287,-29.57189,-104.32755,-13.2289325,-13.758885,48.6981268161703,0.236081777543315,65.2609175,0.67420425,7.6249155,382.438256909416,2.00812881678591,-8.5048,0.00326138125,0
1,1.75,-1.01053571784247,-42.0188543870074,-0.233428655463508,-29.014785,-102.93805,-13.324055,-13.738415,47.0103076316537,0.237587502249409,65.26013,0.70542785,7.9930955,382.849523333939,2.0237795430594,-8.5571555,0.00413214325,0.000130666666666667
1,2.25,-1.54376726953016,-44.075714937947,-0.198186553468096,-28.991025,-103.49215,-13.30725,-13.772355,47.1697319329491,0.246802668306796,65.25044,0.7279292,7.77439275,382.629154148504,1.93590987417716,-8.601242,0.003916032,0.000187
1,2.75,-0.288624852947281,-46.6678900865528,-0.0862806794686809,-29.0942825,-102.255175,-13.266505,-13.7621625,49.063277158622,0.244626250418346,65.2440975,0.690868675,7.9118175,383.36136864518,1.86349760923835,-8.6553745,0.00441614225,0.000130666666666667
1,3.25,-1.43272718984298,-45.3023037377438,-0.0481900548239269,-29.40082,-103.6119,-13.23134,-13.61904,49.5696103290958,0.244376534869242,65.25422,0.730770675,8.039239,382.687155130405,1.91325156143796,-8.7364955,0.00274551075,0.000130666666666667
1,3.75,-1.27700990361436,-49.6152966591549,-0.0759952725288523,-28.535645,-104.10505,-13.239305,-13.618315,48.4961871443681,0.23708463020232,65.2456875,0.722214075,8.70617,382.780671569806,1.97851277069244,-8.8078545,0.002923802,0.000172666666666667
1,4.25,-1.46371056339597,-46.3849109309813,-0.0352776438545846,-28.00853,-102.26355,-13.42465,-13.758875,48.2371419656335,0.237600834699646,65.25824,0.7543221,8.573882,382.188867625444,1.97154535663793,-8.823714,0.002360883,0.000187
1,4.75,-1.26135538776141,-50.807615031542,-0.194959818849772,-28.527065,-102.16085,-13.343565,-13.75938,50.096738489085,0.241737071089951,65.2620025,0.722353275,8.50079325,382.653334612268,2.01230526319223,-8.800308,0.00193756125,0.000130666666666667
1,5.25,-1.52993244590299,-48.0198432241462,-0.171725144458236,-28.32001,-102.6149,-13.3809425,-13.907995,49.6964919072744,0.247278010005076,65.26403,0.7042395,8.622612,382.670734376841,2.04322997103198,-8.820624,0.0029755935,9.80000000000003e-05
1,5.75,-1.5995859168353,-48.7527575320122,-0.204199857592753,-28.3691,-103.25135,-13.4192225,-13.890715,49.9648464896073,0.236732614879261,65.2465825,0.72205305,8.41664875,383.088720391176,2.03487291446012,-8.8420065,0.003206984,0.000186916666666667
1,6.25,-1.04705396850495,-52.7350956309055,-0.174519961874271,-28.2752375,-102.10295,-13.2847125,-13.83046,49.2894963951053,0.238524729383686,65.24773,0.699698475,8.19048925,383.154471405208,2.03171904958094,-8.8289405,0.00431336925,0.000130666666666667
1,6.75,-1.58304876097118,-49.5729415002527,-0.120711272095498,-28.06984,-101.5681,-13.071035,-13.67245,48.5810072239176,0.239878315341126,65.2544325,0.67049815,7.974634,383.130061623101,2.01691366598755,-8.8383795,0.0581013475,0.102144083333333
1,7.25,-0.549562151946605,-49.2168251632578,-0.0771151202167803,-28.23298,-101.468125,-13.05027,-13.713285,46.9927992833165,0.232354710243069,65.28776,0.6855208,7.818282,383.164968451838,1.99202902273468,-8.971109,4.949579,5.07696858333333
1,7.75,-0.209051661239311,-40.7777335530998,-0.129460116883999,-24.76114,-93.35712,-13.293765,-13.69999,50.1092458812023,0.232325789251135,65.3000475,0.652786175,7.65252825,383.202889008613,2.01368611979841,-9.153707,43.85896,30.0704169166667
1,8.25,2.42730315409441,-30.072449837138,-0.0136280661178135,-18.950515,-64.48974,-13.224085,-13.563245,47.7397445484014,0.246555758940633,65.3009375,0.663635,6.9116105,382.698206447604,1.98241293343242,-9.186314,89.6959925,74.5021583333333
1,8.75,3.35578764560142,-23.9416673146307,0.0416610933516312,-12.92006,-34.545635,-13.22162,-13.492675,45.32182545623,0.261739752995205,65.3083825,0.63787495,7.3585175,383.091359930985,1.98360526852255,-9.189253,158.974775,128.530741666667
1,9.25,5.37443137139976,-15.9413502598244,0.0495925974492235,-8.2501005,-4.05537,-13.0568375,-13.35504,44.3233466276958,0.288601039710936,65.34674,0.637191975,7.37391675,383.334784767673,2.04139132930798,-9.15504025,231.038425,171.575991666667
1,9.75,8.43061219395485,-10.6247414203261,0.15445130064732,-5.01838125,15.486725,-12.94776,-13.2437725,42.2718588218191,0.308439125480594,65.35511,0.6579051,6.557395,382.935857746688,2.09290584712798,-9.009014,351.2448,216.533
1,10.25,10.7482966391148,-6.50179807658946,0.327370543948601,-3.193951,28.8043575,-12.9449,-13.074345,40.8975803431256,0.310801903408382,65.37248,0.6518649,6.561035,383.285628000062,2.06309948435269,-8.8358645,385.14205,244.700766666666
1,10.75,12.6076561583204,-2.91084678913841,0.433605470429537,-2.401034,44.3438125,-12.61952,-12.6822975,40.962800345332,0.321957478581356,65.363785,0.6514524,6.585158,383.191519110655,2.07815137289743,-8.5539085,438.82975,279.373633333334
1,11.25,12.4989958079523,-0.56408444097502,0.297737149440947,-1.8192725,59.449085,-12.578885,-12.5056675,41.7599249720136,0.343964114261973,65.340105,0.654584475,6.877774,383.679597824193,2.12905918489071,-8.365558,472.042175,309.913128416667
1,11.75,13.8600004839391,5.83783908197021,0.413241782936848,-1.26177075,69.8944675,-12.47038,-12.45657,42.2766111362436,0.354494431126882,65.31721,0.65039825,6.845905,384.121013497557,2.21372747061005,-8.1532555,520.356275,314.238489416667
1,12.25,14.5692325052168,8.57274455844756,0.492754102493563,-0.997269275,76.30325,-12.34125,-12.41816,40.996542388658,0.359572577043674,65.29039,0.664409925,7.20689925,384.689192835654,2.21964968929763,-7.932476,461.947075,370.837016666667
1,12.75,14.2931517294877,7.79506331894846,0.39818871224615,-1.021507,81.207665,-12.37524,-12.46302,39.8745267748318,0.362987871576623,65.255635,0.647870025,7.601137,384.759154342521,2.22605489011144,-7.6475475,673.67925,356.962441666667
1,13.25,15.8754411725106,9.3712519134901,0.484704264928473,-1.3834345,81.2743325,-12.22498,-12.379935,41.7717651677331,0.353305793673722,65.24496,0.6629428,7.601718,384.816820307165,2.26707616124346,-7.51025475,699.3016,322.778291666667
1,13.75,14.3658323605932,5.53774617002243,0.593144856167925,-2.129235,73.74009,-12.07803,-12.18384,42.3785548353714,0.356471899525904,65.25462,0.6683431,7.646879,385.199244358986,2.29219602736231,-7.324765,699.105775,287.575975
1,14.25,12.1117070631371,3.494046156326,0.393387048404522,-3.197808,54.9507125,-12.005325,-12.1345025,41.6263484155918,0.359995207970767,65.26545,0.68356675,7.674529,385.472134116131,2.29807928060146,-7.1306385,567.908175,219.742116666667
1,14.75,10.6646455221825,0.850832310796927,0.334858545176505,-5.564278,40.33568,-12.05914,-12.057785,42.4462366531251,0.343306256199558,65.251465,0.6855442,7.779614,384.969071453485,2.33012929733347,-7.00837175,453.22835,172.787025
1,15.25,9.14197937346213,-3.12673175051051,0.25381349002038,-8.58733,13.687395,-12.28285,-12.105645,42.0680227632169,0.335414033420692,65.2595725,0.6787441,7.88398425,385.723904570148,2.29651452998938,-6.97021625,338.502775,101.995299333333
1,15.75,5.81918289310901,-9.86184451314725,0.140465103364178,-15.22831,-9.439623,-12.355595,-12.66433,43.0846839799456,0.323350026719514,65.269895,0.6587198,7.2132635,385.001172283974,2.33348038700282,-6.91482425,197.8336,61.01261
1,16.25,2.42828807944547,-16.8791801145371,0.0713644005067671,-23.383,-49.294635,-12.695795,-13.05886,44.8183438742464,0.307679843687085,65.28378,0.6297084,7.1216835,383.3415119652,2.26349428893355,-6.873883,100.3720675,19.3753093333333
1,16.75,1.66052149935808,-30.0751489185078,-0.0333946928792302,-31.63482,-92.127915,-12.57897,-12.9865875,46.1832838740824,0.299973575622509,65.31139,0.663718775,7.3620265,383.569151304509,2.21045799895572,-6.92958,26.4539525,4.46242708333333
1,17.25,0.635281575363548,-38.6238093291273,-0.0993766836569097,-35.97878,-103.0519,-12.717075,-13.00793,46.8707542256267,0.294929188340142,65.3126225,0.6462388,7.6438345,382.816234053206,2.24989875990808,-7.0816655,1.6044945,0.11134775
1,17.75,0.7239827578313,-41.140481759005,-0.115428968149935,-36.10649,-104.87815,-13.0070225,-13.244945,46.4743713347286,0.272812599080832,65.31142,0.64286595,7.1614335,382.516722444217,2.23924639344217,-7.2520265,0.0258136425,0.00074725
1,18.25,-0.141425951442155,-41.6937157761699,-0.085153645751715,-34.2885975,-105.126375,-12.9618725,-13.194035,48.009811987988,0.262259535931022,65.3261775,0.6663721,7.395978,381.733861630952,2.24461383409594,-7.3615875,0.00487801925,0.000186916666666667
1,18.75,0.395159634621207,-42.909743071039,-0.125600660506101,-34.15719,-102.848075,-13.06893,-13.19112,48.0107163134178,0.254101390366372,65.3258425,0.681143675,7.52940425,381.826633030248,2.27836031828828,-7.4639235,0.0046421805,0.000186916666666667
1,19.25,-1.38598884462611,-41.7604101935025,-0.105152484830733,-33.005005,-101.92125,-12.98325,-13.13341,48.3873000536478,0.249310758085065,65.32591,0.67900465,7.665312,382.318446986508,2.21481106732094,-7.5729915,0.00353868,0.000186666666666667
1,19.75,-0.710733592847358,-47.6047162135033,-0.0934326576669395,-32.1184775,-104.22975,-13.044175,-13.3100525,45.6449932301942,0.233146641650978,65.32628,0.6825156,7.589051,384.473302604049,2.14130063187106,-7.6726305,0.00316668925,0.000373583333333333
1,20.25,-0.242016174569327,-44.7428029003057,-0.104139964338326,-32.28067,-102.569125,-13.085675,-13.43527,44.8127562855836,0.236837122145029,65.329845,0.6691633,7.461441,384.452757073179,2.11834681142811,-7.709957,0.00219809925,0.000373333333333333
1,20.75,0.26007030177607,-45.2262567324468,-0.171937335435787,-32.090075,-103.525025,-13.044065,-13.37104,43.7613865956988,0.240628163165482,65.32899,0.6529647,7.472269,384.23401969591,2.1134384947706,-7.7399745,0.00274801675,0.000261333333333333
1,21.25,0.554064545620941,-47.9852778490123,-0.166511169766343,-32.3803525,-104.038725,-12.9938175,-13.2739675,45.4001605429392,0.251002599030084,65.33378,0.6597575,7.55664325,384.381612133163,2.05219270731794,-7.794081,0.00242894125,0.000186666666666667
1,21.75,-0.422879752808391,-47.2444476391334,-0.124035903119342,-31.42612,-104.600975,-13.0476375,-13.23945,44.5663532876931,0.251819093561779,65.32939,0.6758261,8.14492475,383.643831578323,2.02227914009139,-7.871148,0.00181466475,0.000130666666666667
1,22.25,-0.35710897211609,-46.847718948341,-0.156405442436078,-31.37311,-104.361275,-12.9664175,-13.32165,43.5569283861436,0.257372428905481,65.30415,0.6584317,7.9993235,384.285115931093,1.97522496713807,-7.9525065,0.002057266,0.000130666666666667
1,22.75,-0.646704506764523,-47.8893388788423,-0.170211692885047,-31.160485,-105.3088,-13.02063,-13.44301,43.3905150349244,0.245355996772853,65.300735,0.6671693,8.012595,382.835041731696,1.93332807141559,-8.085308,0.00250527275,0.000186666666666667
1,23.25,-0.61005274573095,-45.9694538223743,-0.202078907759236,-30.25027,-105.1659,-13.1196475,-13.521555,44.3519592870251,0.249496291682731,65.290755,0.65891215,7.99184675,382.706928617778,1.98216498402013,-8.109395,0.0033964855,0.000130666666666667
1,23.75,-0.372550577642334,-48.6063189678677,-0.102031479288692,-30.95427,-104.757075,-13.206805,-13.62079,44.0645484491043,0.252735103546561,65.292805,0.66781175,7.993973,384.143881034121,1.97102674387776,-8.1957015,0.00309245125,0
2,0.25,0.26047603996568,-37.3440116293513,-0.178148455180485,-33.0312,-93.3114425,-14.1305225,-14.591515,53.5410726139076,0.215369063949581,65.1427,0.5653787,6.2202885,374.262379916843,2.19014685633109,-8.06915475,0.000189878875,0.000186916666666667
2,0.75,0.7961814780806,-39.1269332749925,-0.18001856856944,-32.466265,-95.0724225,-14.1193,-14.63911,54.3634795370942,0.21038007640093,65.11564,0.6110227,5.942269,373.947447642759,2.16121925208746,-8.1177495,0.000187930375,0.00024275
2,1.25,0.106248764303984,-41.7163950992637,-0.148001217867611,-32.2377225,-94.74651,-14.1468325,-14.58229,54.5768369489447,0.210959650437079,65.10084,0.599842625,5.98035775,373.03853271964,2.16817615704355,-8.16506475,0.000156733275,0.000186916666666667
2,1.75,0.271372019684149,-38.4652086607179,-0.126786132721483,-32.593835,-96.26813,-14.198035,-14.6446675,54.2444306683954,0.214201759859183,65.09872,0.61615235,6.48322175,373.34095265515,2.11876549266738,-8.225532,0.000388292325,0.000130666666666667
2,2.25,0.0168541836517277,-44.3401368272244,-0.0695872778692289,-31.11623,-94.22778,-14.39559,-14.606265,55.0434728312745,0.226436753981999,65.10797,0.6490222,6.454072,373.607992318559,2.14771010958301,-8.21768075,0.000257799325,0.000187
2,2.75,1.60625491689179,-45.6833845016792,-0.063812809270231,-30.65559,-94.78932,-14.3915425,-14.8927825,54.5544817200782,0.227904778727506,65.08734,0.6287842,6.77386925,372.682681144784,2.11064227928523,-8.27222675,0.00027190395,0.000186666666666667
2,3.25,0.414914386302775,-41.3411027823299,-0.200312327065677,-29.805395,-93.82985,-14.331515,-14.9565925,53.0248995908747,0.232176722655843,65.06399,0.6399382,6.420423,373.111052575582,2.1097758478316,-8.32751075,0.000102803255,0.000172666666666667
2,3.75,1.91536993656238,-42.1308605813165,-0.126658004330768,-30.011115,-94.080055,-14.380175,-14.9190975,53.1555933070577,0.228259829280249,65.05663,0.63778005,6.495244,373.432073520233,2.1079574380827,-8.32327,0.000177806,0.000130666666666667
2,4.25,0.443019313233435,-44.1455871937898,-0.15667590992624,-30.015885,-94.06855,-14.466895,-14.9162675,53.6218138264536,0.23541176372855,65.08061,0.6446861,6.793233,374.281889427221,2.13769307173438,-8.3988835,0.0002159462,0.000186666666666667
2,4.75,0.216131146998226,-42.6137757664884,-0.173585460469744,-30.02556,-94.94175,-14.514855,-14.85256,55.144889103032,0.23375128647301,65.0974,0.615575475,6.49956325,373.673224921725,2.11238788850114,-8.40481125,0.000160368525,0.000186666666666667
2,5.25,-0.108491273647497,-40.172298875218,-0.137072254837162,-30.43106,-95.051385,-14.747435,-14.99156,56.4661102602571,0.226205898504346,65.09814,0.6293774,6.49119825,374.018616906151,2.07466585951038,-8.44846175,0.000190042775,0.000186916666666667
2,5.75,0.456415561486976,-43.3659968311649,-0.109591781155974,-30.74044,-96.2887075,-14.645985,-15.07081,55.2783566532892,0.232724319671329,65.07736,0.63146675,6.7162665,373.924761753239,2.06304689874363,-8.505687,0.0002976355,0.000187
2,6.25,-0.241535188919171,-44.8027461639239,-0.093084907713586,-30.170625,-99.602365,-14.6521,-14.84471,55.1599798482117,0.229301974869439,65.08211,0.597879,6.176246,373.60502907792,2.04251070888191,-8.66721625,0.00468500875,0.01739075
2,6.75,-0.427701577746427,-46.4871615498186,-0.0705711955040944,-29.4537975,-98.71796,-14.684465,-14.81363,54.6896652748999,0.235762431615676,65.092155,0.64136365,6.219521,373.702780893445,2.04285800186264,-8.7469585,1.337645,1.85192025
2,7.25,1.3748075589459,-40.0079386054658,-0.0775867512976096,-27.0013675,-96.00128,-14.55598,-14.76067,54.9187586974372,0.240814658329128,65.09489,0.5931489,5.751946,373.729335280341,2.00389686587273,-8.8526365,30.1132675,19.5718133333334
2,7.75,3.13940283906136,-30.7610464506689,0.0101432149330086,-20.8537175,-69.16528,-14.43677,-14.54878,51.0425002117496,0.252526552616128,65.101135,0.6326618,5.695702,374.213504021542,2.00468489218388,-8.994906,101.678205,66.7680733333333
2,8.25,4.64707217370543,-22.4327184026366,-0.0441042032070086,-14.39158,-36.24499,-14.23283,-14.089215,50.3176626886093,0.26763744026602,65.122595,0.61115545,6.039784,374.421362282898,2.01900242237658,-9.030277,241.95335,124.948758166666
2,8.75,7.28892865089164,-12.9815773228456,0.0913263985482539,-11.20523,-6.3987705,-13.901455,-14.11828,50.135762105748,0.289525289827475,65.114165,0.5943765,6.2440315,374.775953104251,2.05163605376811,-8.9302895,543.5465,211.052611583333
2,9.25,10.0081585362669,-5.21814417300397,0.0831409329561652,-6.773843,21.326495,-13.892415,-13.64006,48.5401073369913,0.318131379490995,65.1178,0.594409375,6.236282,374.366041063991,2.13020702484831,-8.78604175,694.9074,261.432841916667
2,9.75,11.1932852410001,-2.49446398028261,0.11320908476624,-4.256374,38.509065,-13.6072925,-13.27841,46.6424960616208,0.331849582797228,65.11829,0.559041275,5.86689375,374.471772838058,2.16359583775651,-8.6878285,853.77495,292.267133333334
2,10.25,14.5185074169672,1.88621268887328,0.216258251824531,-2.7424325,62.387635,-13.29617,-13.01147,44.6270185740951,0.355914971393396,65.12773,0.5618901,6.374202,374.228616358943,2.13776805336654,-8.40506225,1019.448,363.9638
2,10.75,17.0880952482628,6.5798204616592,0.243879323536292,-1.1415675,81.9038775,-13.227295,-12.8213725,45.1815087627434,0.36016574700766,65.13326,0.5839872,5.90997625,374.871052294077,2.16707398048701,-8.162933,1050.746,394.383633333333
2,11.25,17.479957090246,9.36816938541869,0.282297343852925,-0.4048213,90.07864,-13.3363525,-12.89805,45.3409105125417,0.379555227344551,65.132745,0.603705025,5.51804075,376.127317845563,2.18453676449888,-7.868071,1142.774,428.109633333333
