DOY2,HR2,USTAR,H,LE,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,G_1_1_7,G_1_1_8,G_1_1_9,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1
1,15.25,0.0470039125,-38.754434195,-0.137845494,0.59153275,0.516632,0.2408425,0.13670575,0.690847,-29.79045,-30.294978,70.12421,65.0092,96.96584,-9.596769697,-7.683222264,-5.175730692,-1.171006775,-9.4565106,-6.645674314,-10.16476386,-9.478894374,-7.298034955,0.314619627,1.198286771,-22.97452713,2.484164,4.301234,-8.456433,-7.829274,-6.649596,-6.14413,-4.767233
1,15.75,0.0359211405,-28.8767478075,-0.078509571,0.48231375,0.4061405,0.183515,0.13290825,0.462439,-29.9859,-30.60372,69.6012,65.89043,96.99944,-9.623319338,-7.704389651,-5.222816883,-1.223250184,-9.417189283,-6.608512867,-10.16027078,-9.303537056,-7.272408462,-1.091611444,-0.387748316,-24.552,0.9110358,1.580327,-8.467997,-7.777385,-6.576437,-6.233343,-4.876278
1,16.25,0.074911206,-7.8718517455,0.142056741,0.395675,0.3592,0.169497,0.122815,0.496569,-30.47757275,-31.315395,69.795595,68.32369,96.966626,-9.64894044325,-7.540845576,-5.274735776,-1.1571457455,-9.5025009385,-6.299656421,-10.2600344,-9.220797344,-7.31247673925,-1.9596497005,-0.98185189,-24.5297713175,0.09219951,0.68546095,-8.4648965,-7.7559635,-6.626637,-6.330546,-4.8995585
1,16.75,0.043162484,-19.782868715,-0.27046023325,0.45552,0.3976565,0.1651325,0.15222625,0.55122,-30.86488775,-31.5867455,70.6003325,68.3466775,96.879212,-9.6585886905,-7.55942740325,-5.287187654,-1.13941793075,-9.5331264765,-6.3032491785,-10.2522971775,-9.1196350625,-7.3009851085,-2.8407154025,-1.1959899345,-27.0146511625,-0.021021735,0.6222129,-8.4383225,-7.7392615,-6.6693005,-6.307602,-4.901678
1,17.25,0.06260072725,-12.583298865,0.00591961275,0.43131,0.372796,0.1598115,0.1479055,0.377331,-29.713077,-30.72196075,70.6842575,70.3519825,96.829292,-9.67446175275,-7.55480852625,-5.29129472175,-1.12576636575,-9.564704584,-6.4275003205,-10.2279233275,-9.13091091725,-7.30395462375,-3.39878260175,-1.45306306475,-21.4686841075,-0.03978683,0.46991385,-8.404202,-7.775154,-6.6967535,-6.30249675,-4.94766475
1,17.75,0.0587342905,-12.09158471,0.206668686,0.417676,0.325683,0.136202,0.145076,0.4009405,-31.83870375,-32.140173,70.5864725,68.453745,96.825824,-9.68900551875,-7.55454798425,-5.28556527025,-1.11373910725,-9.5772035485,-6.58292870325,-10.2060612275,-9.1589836915,-7.32660624525,-3.46801047925,-1.49831573575,-24.995726745,-0.073485765,0.44000145,-8.459128,-7.811062,-6.72555725,-6.393354,-4.974102
1,18.25,0.03929306975,-31.804438386,-0.993155406,0.3050685,0.2747875,0.074856,0.17463875,0.627618,-31.72887,-32.0926215,70.9843675,67.86418,96.841712,-9.7011817955,-7.5289673505,-5.27948573175,-1.09642877325,-9.56568344075,-6.5170959205,-10.1741641175,-9.1492100405,-7.3483964275,-3.2989066865,-1.37442337725,-22.860156975,-0.06583779,0.4257489,-8.53745025,-7.93259825,-6.7531745,-6.508465,-4.97958625
1,18.75,0.051553362,-25.9593848435,0.00314560074999999,0.3143,0.27965475,0.07203525,0.194726,0.678899,-29.7870925,-31.87903075,70.511145,68.7096775,96.878042,-9.682427276,-7.507105185,-5.268071386,-1.09786680375,-9.5475002475,-6.55076975875,-10.16260036,-9.160578068,-7.539523577,-3.38880854975,-1.37676212025,-19.99498062,-0.07208696,0.40047295,-8.5537455,-8.008105,-6.82859375,-6.5285535,-5.01450225
1,19.25,0.067564784,-33.29667382,-1.2508704205,0.309864,0.280386,0.08941975,0.16201475,0.446427,-28.061655,-29.8039705,72.5609425,70.9786775,97.11233,-9.195970743,-6.78806832375,-4.8783440105,-0.994691276,-9.29994113525,-6.1290961515,-10.43305197375,-9.42713473275,-7.2894996575,-3.2918013975,-1.48998808525,-23.995147285,-0.061587865,0.4374863,-8.527042,-7.8799245,-6.746979,-6.53069225,-5.17535175
1,19.75,0.03089429875,-24.63522642325,0.004158657,0.26631675,0.269433,0.0879875,0.16533225,0.54738575,-28.1774025,-29.8288565,71.3371325,69.9418325,97.089584,-9.185991566,-6.780912959,-4.8613132895,-0.99442898775,-9.25196862,-6.11432313675,-10.39809625225,-9.5207859965,-7.3050344105,-3.16046340675,-1.4187584225,-21.993312015,-0.05715768,0.41534325,-8.611581,-7.95766475,-6.80253875,-6.5573205,-5.23181425
1,20.25,0.045072713,-21.08004933,-0.359913088,0.292851,0.284628,0.0868845,0.161195,0.7950635,-27.909595,-29.251827,71.6773525,69.15124,97.1093,-9.18762383975,-6.7895159095,-4.847509737,-1.00151131875,-9.21874651625,-6.091006041,-10.3720122535,-9.60199277975,-7.32107960125,-3.336000998,-1.50703327825,-20.26591279,-0.067777485,0.4358115,-8.67924225,-7.99823675,-6.8504445,-6.586198,-5.32953175
1,20.75,0.035548011,-23.04524076,-0.322675992,0.391898,0.319255,0.091933,0.156644,0.3763655,-27.7720475,-28.7073875,71.6587125,68.992495,97.138706,-9.18531765625,-6.786685776,-4.829826768,-1.00314847825,-9.1927247725,-6.077524905,-10.338803722,-9.69169321425,-7.3361574735,-3.36602894225,-1.216959326,-24.4313914725,-0.059062335,0.4248799,-8.6924475,-8.0237925,-6.9008875,-6.6747645,-5.40141875
1,21.25,0.05941679975,-6.310356411,-0.2744641665,0.2489155,0.26860075,0.0788155,0.15481,0.6456765,-27.0556,-27.65448,72.11763,68.84337,97.130552,-9.176824027,-6.746165062,-4.750273062,-0.957443676,-9.152311306,-5.979468042,-10.42576698,-9.76239,-7.090002411,-3.279827678,-1.466298274,-23.50803876,-0.05394332,0.4215688,-8.673408,-8.076398,-6.944999,-6.784189,-5.494351
1,21.75,0.0514748265,-15.11365580175,0.18165938575,0.287545,0.311515,0.076909,0.158802,0.64132875,-26.91163,-27.62526,72.74746,68.99916,97.133384,-9.184457423,-6.732654262,-4.737884088,-0.950062213,-9.141927494,-5.963632988,-10.38297117,-9.73859,-7.077189989,-3.387839654,-1.363326212,-23.73724031,-0.05828274,0.4171542,-8.746464,-8.204734,-7.020013,-6.880926,-5.605268
1,22.25,0.064869099,-19.10407835,-0.253206713,0.23866775,0.26080225,0.06071375,0.19704625,0.645074,-27.4444275,-28.1380925,71.9619925,69.2670375,97.059818,-9.1829989595,-6.41486617775,-4.7215007475,-1.0159089395,-9.13973521675,-5.971917452,-10.47538508,-9.76246384875,-7.175396589,-3.2442340315,-1.46464256375,-25.81301357,-0.057481115,0.4084433,-8.98691925,-8.416767,-7.16411125,-7.03373875,-5.76583575
1,22.75,0.038742379,-28.5146216125,0.00562199349999999,0.291718,0.287805,0.107894,0.200908,0.72650075,-26.38459,-26.87788,72.905935,69.762195,96.9968,-8.823334386,-6.3106049605,-4.699501959,-0.9385307365,-9.066103976,-5.878632631,-10.6028602,-9.775223436,-6.6577178755,-3.3241433795,-1.4755977815,-25.4741938,-0.05436106,0.3963844,-9.1419445,-8.544236,-7.258855,-7.1123085,-5.851286
1,23.25,0.07897297175,-32.056386505,0.816489096,0.277737,0.286271,0.090079,0.1978185,0.78533125,-25.337315,-25.62427,71.85468,69.59907,96.97244,-8.8387464525,-6.3233018095,-4.6922034895,-0.964092088,-9.0430190185,-5.872875162,-10.571218565,-9.7716692365,-6.6483605845,-2.970040918,-1.41410189,-25.214717055,-0.05434926,0.3958216,-9.2703905,-8.6594,-7.3326135,-7.204133,-5.9525415
1,23.75,0.103580886,-34.88525667,0.816489096,0.263314,0.2479915,0.0754275,0.1971445,0.86995,-25.263785,-25.47407,72.217005,69.67984,96.965684,-8.8482430045,-6.368426602,-4.693248884,-0.9893092645,-9.0379967065,-5.8730972475,-10.548329695,-9.807831514,-6.6204230775,-3.113309714,-1.253047658,-25.68400775,-0.06053578,0.399226,-9.377638,-8.7601825,-7.422633,-7.2969885,-6.0423755
2,0.25,0.075676945,-24.93929282,-1.2761393645,0.29442,0.308166,0.093437,0.150735,0.81474,-24.1155,-24.85675,71.938075,74.5226475,95.657924,-5.7861508925,-3.966555225,-4.48305575,-0.9699137015,-6.484455,-5.9279675,-10.1611,-9.0596,-4.0516838685,-2.952881071,-1.58418673,-22.338525,-0.087143345,0.70781625,-7.79582775,-7.32236525,-6.21121525,-6.03659025,-4.86856775
2,0.75,0.06141250675,-24.03070248,-1.23961696325,0.32576775,0.31147975,0.0903665,0.15784425,0.685367,-24.20525,-24.83175,71.11785,74.1192,95.763314,-5.7862255945,-3.96764375,-4.58749925,-0.96960015225,-6.484025,-5.9134775,-10.190325,-9.039635,-4.06295756675,-2.861608949,-1.488294371,-21.90298314,-0.084037185,0.75949985,-7.83671075,-7.32174875,-6.232992,-6.01021725,-4.9038185
2,1.25,0.0663926965,-22.625323755,-1.26189361825,0.28436525,0.25911875,0.0814155,0.14688625,0.7806515,-24.1895,-24.98925,70.1549075,72.505975,95.76491,-5.79578635775,-3.9459117,-4.6026335,-0.96993860675,-6.4739575,-5.8889075,-10.2173,-9.0419425,-4.067297126,-2.7821902865,-1.62230402625,-24.297696705,-0.083489485,0.7542464,-7.861593,-7.3343735,-6.247327,-6.031166,-4.93842175
2,1.75,0.05753024475,-22.961005785,-1.353486824,0.33080025,0.29995075,0.0980245,0.1897135,0.66285225,-24.102,-24.95,70.23813,71.7806,95.645168,-5.699649,-3.8703712,-4.371698,-0.954344725,-6.37341,-5.83519,-10.2574,-9.06164,-3.989200066,-2.995578177,-1.521607231,-25.3627,-0.08181118,0.742039,-7.86024,-7.353253,-6.192455,-6.011279,-5.053674
2,2.25,0.06880692325,-19.98414101,-1.189902862,0.3208455,0.2808105,0.091077,0.1478625,0.82448375,-24.272,-25.112,70.6676,72.0197,95.619536,-5.712277,-3.8734479,-4.35602,-0.950833556,-6.33275,-5.8076,-10.2823,-9.03482,-3.98835,-2.866556886,-1.573283484,-22.0443,-0.07734458,0.7611404,-7.889652,-7.360117,-6.179336,-6.003889,-5.133883
2,2.75,0.078134499,-21.566259815,-1.133362715,0.357825,0.303609,0.060956,0.128068,0.737351,-24.337,-25.019,70.668,74.5541,95.379056,-5.728443,-3.8782381,-4.339063,-0.948277871,-6.35288,-5.78505,-10.3075,-9.10204,-4.01229,-2.734069195,-1.480901397,-21.0178,-0.08062534,0.7555334,-7.90882,-7.38997,-6.171514,-5.990644,-5.134583
2,3.25,0.08034653575,-19.345337575,-1.099779505,0.33425375,0.33869825,0.09128825,0.13644325,0.84362025,-23.857,-24.929,70.4855,73.7343,95.492336,-5.748159,-3.8883638,-4.338001,-0.987306838,-6.3804,-5.7769,-10.3349,-9.15191,-3.98878,-2.552440452,-1.492958915,-23.128,-0.08733344,0.7572684,-7.934114,-7.407504,-6.165992,-5.988204,-5.113699
2,3.75,0.104484449,-19.83672105,-1.17642621475,0.375517,0.323509,0.122112,0.168556,0.796332,-23.984,-25.50725,71.3687,75.1653,95.659328,-5.756534,-3.9020273,-4.352568,-0.989877779,-6.41234,-5.74818,-10.3582,-9.16236,-3.99317,-2.674367265,-1.489748562,-21.7416,-0.08844212,0.7415816,-7.966444,-7.395948,-6.163629,-5.991244,-5.108258
2,4.25,0.08055980675,-22.74523222,-1.1542726935,0.32505625,0.31530175,0.11438125,0.14248475,0.831911,-24.158,-25.47,71.3055,72.5424,95.472704,-5.76722,-3.9114473,-4.365646,-0.991677987,-6.40592,-5.846835971,-10.3779,-9.26657,-4.05911,-2.859878909,-1.569751849,-19.416,-0.08293476,0.7389518,-7.948414,-7.386956,-6.168935,-5.984841,-5.104064
2,4.75,0.07091543025,-21.558838215,-0.964232257,0.34700725,0.29119225,0.0984275,0.10835025,0.60891925,-24.305,-25.206,71.4567,72.9444,95.40476,-5.783166,-3.9064281,-4.376742,-0.99013286,-6.41972,-5.88926,-10.397,-9.31089,-4.06097,-2.832182967,-1.440362366,-23.08991473,-0.0874433,0.736998,-7.952678,-7.389423,-6.151278,-5.971425,-5.083798
2,5.25,0.093246208,-21.32539055,-1.1332716575,0.38486675,0.3178455,0.11179225,0.13610925,0.84373725,-24.278,-25.343,69.7569,71.6026,95.473904,-5.784955,-3.9142763,-4.394872,-0.990999706,-6.43086,-5.86475,-10.4349,-9.3122,-4.06937,-2.871041916,-1.681433854,-25.0014,-0.07735398,0.7544664,-8.006392,-7.396002,-6.120037,-5.960523,-5.038345
2,5.75,0.0718823795,-23.051654365,-1.1444861575,0.40175375,0.349437,0.1294195,0.16735925,0.83496025,-24.398,-25.507,69.1628,71.9326,95.668016,-5.744896,-3.9177128,-4.410127,-0.987326976,-6.40545,-5.84987,-10.4716,-9.29456,-4.05964,-2.876264138,-1.555444536,-23.4855,-0.08621322,0.764486,-8.067617,-7.429368,-6.150145,-5.964925,-5.027592
2,6.25,0.063937469,-26.73909265,-0.980931941,0.282084,0.319448,0.085593,0.16204,0.833216,-24.325,-24.934,69.2141,70.0085,95.44964,-5.696784,-3.9211462,-4.424802,-0.98809954,-6.37271,-5.84824,-10.5143,-9.28115,-4.06001,-2.848030605,-1.534456039,-24.3506,-0.08181126,0.7616336,-8.117777,-7.456124,-6.166738,-5.96373,-5.023198
2,6.75,0.0545450265,-22.47021341,-0.8056498185,0.2947315,0.236378,0.08180325,0.13390225,0.77615,-24.195,-25.07,69.0846,69.7949,95.441072,-5.649464,-3.9151689,-4.444642,-0.986224273,-6.34901,-5.84679,-10.5485,-9.32667,-4.01714,-2.880789088,-1.589020542,-18.4354,-0.08398492,0.788501,-8.145311,-7.469863,-6.168047,-5.958293,-5.011185
