DOY2,HR2,H,LE,WS,USTAR,VPD,SW_IN,NEE,FC,CO2,SW_OUT,LW_IN,LW_OUT,NETRAD,TA,RH,H2O,CH4,FCH4,SC,SLE,SH,SCH4,PA
1,5.25,-23.5121125,-8.109681975,0.05640815,0.020391253,0.09223290625,0,-1.487516,-1.580309,396.9660835,-0.41353336,188.93642,211.8897,-46.298112,-22.894934,80.203334,0.537907035,2024.8759,-5.1815415,-1.4990405,-0.56150231,-3.66378195,-1.137598745,94.05333675
1,5.75,-27.37376,-10.7747708,0.041752228,0.01606887,0.0914418665,0,-1.500767975,-1.49840425,399.2180515975,-0.37108323,210.09753,217.170595,-29.90054425,-22.69411175,80.50079075,0.55206927,2023.051675,-0.72865027,-0.2889198875,-0.524969625,-1.285729175,-0.15910609075,94.06706
1,6.25,-28.584502,-5.309153425,0.031737952,0.02192999375,0.093327584,0,-3.7909158,-3.78422385,401.119703975,-0.413925,186.6408475,214.4063775,-45.34372975,-22.1489485,80.82033925,0.58126819,2020.793,-1.71214328,-0.51448938,-1.13387554,-3.225116,-0.180714675,94.083598
1,6.75,-18.508996,-14.095622,0.03519516125,0.0156876955,0.097887254,0,-1.37538875,-1.31989965,400.9651584175,-0.2642875,196.8459425,209.66106,-32.682094,-23.05174925,81.1691685,0.5332412425,2022.245875,-2.0746437044,-0.16466100375,-0.9377796475,-1.6122715,-0.63926021,94.121284
1,7.25,-12.6866785,-11.53857,0.07666706,0.020299965,0.093108213,0,-1.7539086159,-1.752659375,395.73079995,-0.07261249775,199.95737,207.806675,-26.67467575,-23.6624375,81.87475475,0.50587045,2020.99345,-3.353024185,-3.8106493,-0.26205875,-0.807431485,-0.24889814,94.129442
1,7.75,-27.90054825,-19.82236125,0.073544762,0.02371815,0.094356187,0,-1.9910897,-2.0584672,396.5369136575,1.661479425,199.499895,210.3376,-30.4486005,-24.0998865,81.552927,0.4813856425,2019.547475,-1.5235842,-3.32606272,-0.325807075,-1.302793395,-0.667604095,94.1458
1,8.25,-32.0856225,-12.71723025,0.1184823375,0.0171771855,0.10947506,0,-1.7858144,-1.788953575,399.16713876,0,195.41564,227.17073,-37.311975,-21.330202,81.68337575,0.6255611725,2021.9482,-1.979898,-0.23123424,-0.320036385,-0.39087771,-1.262548065,94.1864615
1,8.75,-32.31386325,-7.147642225,0.130495315,0.03382772825,0.13025029,14.031361,-4.6132638,-4.6262024,400.3038201875,12.097805,173.57146,211.3911,-12.532944,-25.2981,76.743655,0.393598525,2020.3736,-0.840123,-0.33926943,-0.057167674,-0.082378687,-3.1755445,94.219019
1,9.25,-21.79374,-16.284424,0.22507309,0.024760504,0.11446768,21.3190505,-3.266176,-3.310947,386.4976362375,16.9165,169.95495,221.9541,-7.3959339,-21.58520525,78.324149,0.55656676,2020.5693,-2.797335,-0.9017612,-1.3864788,-0.0371733285,-0.973409325,94.22758
1,9.75,-8.6993344,-6.8402345,0.2419451825,0.0248423005,0.14792739,14.295892,-4.12129244625,-3.252018075,396.5544122,27.0830175,161.126875,231.2629,-7.665125125,-18.855875,73.567,0.699638465,2015.65085,-0.6829390175,-2.8146046,-0.1281122115,0.174693545,-0.6808302325,94.143068
1,10.25,-9.27683375,-2.328034125,0.142853175,0.0551686915,0.14840676,0,-14.91578740975,-14.63904075,396.3091875775,30.127628,162.81225,237.1286625,-3.5266348,-17.916768,67.73820125,0.70499885,2017.86185,-1.8780945,-1.054988,-0.1119684385,-0.0936106745,-1.611132715,94.065183
1,10.75,-4.254054,-1.0847067,0.3304581125,0.0596750795,0.160700195,45.90945325,-5.24067031225,-5.54542625,397.46912467,37.02808625,164.362785,242.2168,7.715724825,-17.432748,64.47734475,0.733505745,2014.791525,-5.981356575,-0.459042575,-0.1787727,-0.20468476,-1.4743521775,94.04569625
1,11.25,-2.88262787,1.9378402,0.323153685375,0.0819745975,0.14554923,39.780693,-4.172504075,-3.148355775,395.176373675,33.734096,167.45552,246.60319,7.5654622,-16.7540215,59.6773845,0.745023095,2010.0531,-3.358088,-2.154988475,-0.29361501,-0.2598879,-0.6410932175,94.049158
1,11.75,0.380601875,-4.536352,0.38063366,0.09637753125,0.15885357,53.606397,-9.98308673575,-9.97148175,397.44170494,36.100125,171.65109,249.299615,11.7204375,-16.570083,54.799137,0.73106456,2007.3436,-6.1568922,-0.669179265,-0.3817317125,-0.3961781,-0.30780641,94.01125
1,12.25,-6.33236675,1.978221125,0.303461329125,0.0795122455,0.20693798,60.06731575,-3.8314144,-3.492508325,396.322431495,40.91809825,175.3513625,252.9703625,9.12166875,-16.12795675,53.60149825,0.733701715,2006.507,-1.25731358,-4.6601047,-0.35213685,-0.4271686725,-0.4877841925,93.9961095
1,12.75,0.864746937,3.12675365,0.30956329615,0.10494904,0.179361115,57.0685165,-5.1543662,-5.149427625,395.6825136875,35.657875,176.2968675,252.72397,1.8968335,-15.880335,53.54222675,0.745635775,2006.536475,-1.1866916875,-0.091991376,-0.123160425,-0.56946843,-0.394441495,93.9973575
1,13.25,-8.53990365,2.15958815,0.373488777825,0.0798916975,0.179764045,44.9274,-3.09353825,-3.09037285,393.899432425,36.692585,180.08335,253.74325,4.9226665,-15.530335,53.21817,0.72223076,2007.469525,-2.2435735,-0.754847725,-0.2056885,-0.79295455,-0.3112142625,93.977678
1,13.75,-14.218957,-4.626275,0.2318774902,0.06344653,0.1976771175,55.126005,-6.8104412,-7.156671,395.1759805675,32.7385,175.14245,252.16655,1.8469165,-15.100665,53.37383,0.7185020225,2007.996025,-6.410595,-1.004342395,-0.305640125,-0.9348069225,-0.1237995125,94.0127585
1,14.25,-18.766,1.0522875625,0.287346252975,0.06222958825,0.0741604800000001,0,-3.134638575,-3.139208125,392.21004539,10.259,170.7957,251.02896,-2.9922915,-14.9645,52.430504,0.73383334,2009.036975,-2.161019075,-0.33652833875,-0.36671004,-0.6340631625,-0.3415318,94.018827
1,14.75,-21.75195875,-1.05133275,0.3008753425,0.0747687325,0.180075725,13.8761875,-3.5539165,-3.4442685,395.3112890375,15.20264375,170.59766,245.342975,-19.42050275,-15.05748,52.7722535,0.75672994,2009.4874,-8.942091525,-0.20006823925,-0.3005460925,-1.210783,-0.24261895,94.003408
1,15.25,-32.6222065,-5.05443765,0.373521625,0.0641007195,0.1806489,17.492257,-4.876672,-3.45220685,395.86081318,11.070918575,171.2518275,238.751625,-45.683467,-15.68741175,53.45416175,0.7773262125,2009.3958,-5.26940575,-0.312191338,-0.5375681375,-1.6551745,-0.336407535,93.9921225
1,15.75,-40.07089,-4.9806002,0.1413306,0.0343387405,0.168467525,6.5650375,-3.5516327,-3.4799891,395.2473129875,6.02499615,175.4138075,237.551625,-65.53906875,-16.09907325,52.7236635,0.79325772,2010.5932,-5.1889229,-1.7173284,-0.54047747,-2.2958744,-0.31861248,93.9562015
1,16.25,-35.95514825,-6.19343385,0.101029325,0.026492723,0.0584846,2.1219,-8.728553,-8.7347666,396.410983735,2.2460173,171.63168,233.186475,-66.15365,-16.847475,54.3869285,0.7887079025,2011.8196,-4.266456175,-1.65370039,-0.756121035,-2.76113935,-0.18896458,93.980539
1,16.75,-38.8816255,-16.553553,0.0685836875,0.0285367465,0.13792162,-0.1311124985,-2.0903717196,-2.023054,396.59204539,0.131649989,169.566445,227.86034,-65.177525,-17.44245,56.2003,0.7180334225,2010.9026,-1.8616554,-0.167034575,-0.817505335,-3.30363285,-0.48700486,93.976631
1,17.25,-42.387816,-6.15174475,0.0495026525,0.01994653875,0.11752476,0,-2.006539,-2.0485592,396.5044185,-0.60165413,168.654915,223.16031,-62.3573985,-18.2389235,60.8324875,0.6811259075,2015.48805,-14.0324612,-1.7372254175,-0.900535065,-4.091556,-0.1448937525,93.9440335
1,17.75,-40.32852875,-11.8694055,0.03430979,0.023485794,0.11687704,0,-2.3424772,-1.9942684,397.00848442,-0.61875,171.48757,218.802375,-63.277852,-18.79725,63.44395,0.6777952325,2015.809,-0.50083384,-1.66131175,-0.8918174675,-2.65151975,-0.97855472,93.923401
1,18.25,-32.528794,-31.036998,0.044554289,0.015792206,0.03386142,0,-2.8376954,-2.8374544,395.434469175,-0.54297915,175.9732,215.6834375,-61.84225,-19.28695625,64.17145,0.67541675,2015.276625,-11.7011818,-1.26775084,-0.73899299125,-2.079747475,-1.05533638,93.890989
1,18.75,-32.85060825,-19.8148675,0.0304486505,0.0179841175,0.11547393,0,-3.604975075,-2.939257325,398.2095436,-0.4644583125,176.389875,214.6315375,-62.084875,-20.04483125,64.1318725,0.6513640875,2015.0665,-12.403617725,-0.87418993,-0.586168515,-1.5079752,-1.13211804,93.859873
1,19.25,-32.8005025,-17.116592,0.032159265,0.022424832,0.1116915925,0,-6.33410435,-6.0896036,394.937018185,-0.444568045,174.92968,214.567495,-63.8595725,-20.697482,65.67254,0.63375785,2015.76145,-11.0941235,-0.712560590000001,-0.3576438325,-1.4023281,-0.60170501,94.14491225
1,19.75,-26.1819715,-9.473046,0.023756316,0.026121462,0.1190365325,0,-4.1520133,-4.12400265,398.10091895,-0.4309625,174.26149,209.02573,-61.989044,-22.255645,68.201753,0.56604885,2016.910175,-8.7128248,-2.523740065,-0.314631935,-2.363329,-1.1537803,94.12719075
1,20.25,-38.044,-14.056289,0.03550521,0.025800293,0.11907334,0,-7.0428827,-6.8300596,397.8808635,-0.40367239,158.11177,203.48369,-70.217321,-23.833212,70.146899,0.4988597,2014.6078,-18.65723,-0.2372843,-0.628166615,-1.670679625,-1.79871998,94.13623725
1,20.75,-33.507443,-9.886181775,0.037643592,0.02947797425,0.1031409275,0,-1.4678123,-1.4656102,396.8987548825,-0.46905,161.82818,200.48837,-65.87955,-24.9814,72.817676,0.44609855,2016.4468,-13.9363765,-0.2937818125,-0.44110766,-2.446512,-1.7782425,94.147436
1,21.25,-30.54098725,-11.7278995,0.058712271,0.02658557825,0.1004344,0,-1.9231929,-1.9426731,396.0362795075,-0.41464999,160.9793,198.722,-56.923305,-25.692652,67.579335,0.419845875,2016.447775,-5.628813575,-0.12792506,-0.5176054425,-1.0482708425,-0.79294335,94.13972075
1,21.75,-23.25474325,-19.920003525,0.03607922,0.02546555525,0.100787755,0,-4.0214858,-2.5640741,396.0753293,-0.27975831,158.48759,197.04571,-59.247192,-26.553399,66.155971,0.378992975,2020.10955,-4.81217635,-1.8100567,-0.35919859,-1.2692932,-0.440021875,94.12788975
1,22.25,-27.44132,-13.89483725,0.044958617,0.02009096425,0.1101461675,0,-2.7965802,-2.8119444,396.0777017,-0.360134325,159.32772,195.68269,-47.825892,-27.08966,68.599966,0.356241625,2024.51725,-12.850653,-0.12127500225,-0.4738774525,-2.21868225,-3.241280375,94.122173
1,22.75,-38.845,-14.2075681,0.0495461365,0.019000476,0.1091237,0,-3.8937594,-3.8906482,395.8364064,-0.424637455,161.6653125,194.640975,-43.13932625,-27.55801975,71.59448725,0.3438173125,2026.1358,-16.931061375,-0.2609303,-0.4562431875,-2.3239002,-1.3532130175,94.109769
1,23.25,-21.25995,-42.57637,0.04445302525,0.019626963,0.093707325,0,-2.1612469,-2.142051,383.18228895,-0.3672749775,164.5402525,193.32755,-42.6159875,-28.0670395,72.22643025,0.3272748075,2027.516375,-9.6935327,-0.5586750775,-0.417944825,-1.45662025,-0.38875205,94.093028
1,23.75,-26.90402325,-32.50294,0.035957007,0.0186291785,0.1020618225,0,-1.862747,-1.5270739,377.83529745,-0.3206812725,169.22413,192.9285,-46.6951875,-28.4986125,74.52175275,0.3132081025,2029.431,-7.87616745,-0.37838109,-0.250564225,-1.8685668,-0.788559185,94.096457
2,0.25,-41.1697975,-21.81248,0.02101708425,0.017925402,0.068051804,0,-6.654116122875,-6.90188,386.78077938,-0.3942458775,144.054965,170.059445,-68.04645025,-35.5747095,59.78725325,0.147554775,2020.16735,-9.208638225,-0.11261542,-0.70333084,-1.6037953,-2.7487325,93.6276115
2,0.75,-48.948201,-19.2839945,0.03127925,0.022282934,0.06379330625,0,-1.0066316652,-1.0226176,387.622146695,-0.44091044,144.4658375,169.6430975,-68.940697,-35.85998325,60.30855,0.1430324125,2011.83575,-12.031944,-1.48355682,-0.46116007,-1.71952045,-3.4807614,93.564062
2,1.25,-48.235639,-35.99613875,0.021791485,0.021337385,0.06187441875,0,-2.6716251724,-2.7281328,387.268273475,-0.4173395575,143.8274375,168.955175,-67.738737,-36.181185,61.13489725,0.138425035,2014.101625,-27.28434025,-0.5946074925,-0.412148735,-1.43817475,-1.6039932,93.4911365
2,1.75,-49.04126,-18.944072,0.02820371475,0.021148695,0.0593105965,0,-8.6152158,-9.460446775,388.42409227,-0.431220845,143.05822,168.56906,-68.78783575,-36.44487725,63.78719275,0.13418991,2016.649,-25.9052655,-0.39108754,-0.24033772,-2.08842575,-3.046141,93.4662355
2,2.25,-49.560016,-19.365,0.021253885,0.0186852965,0.05808654125,0,-1.983995225,-1.559026175,388.7742384,-0.499414095,143.0092825,167.614325,-65.606347,-36.67822925,65.87026625,0.130108475,2013.361,-15.46805875,-0.90806812,-0.5370554,-2.146391875,-1.342363375,93.45770725
2,2.75,-51.6524975,-25.45983925,0.02450973,0.0186027755,0.05683585125,0,-1.817536819075,-1.8065252,388.7441843,-0.51029168,143.64626,166.744885,-68.889661,-37.087451,67.360279,0.1244648875,2020.731825,-32.115328,-0.104862445,-0.3650226075,-1.8619032,-1.2449784,93.6955675
2,3.25,-47.534985,-12.713244,0.026373472,0.01789069975,0.06215084125,0,-2.732695374675,-3.309093125,388.514823925,-0.442295855,144.462075,166.52318,-62.790892,-37.250901,71.266481,0.1224998375,2015.076625,-7.69249655,-0.38363252,-0.356247105,-2.0577057,-2.17593915,93.7100555
2,3.75,-42.6189485,-28.1503465,0.02288129,0.022074466,0.0613262975,0,-1.9256240026,-3.0691167,388.357984125,-0.575737535,145.697965,166.17149,-56.993698,-37.5023445,73.2432885,0.1189100875,2014.28735,-9.983296,-0.40845331,-0.4302045125,-2.3926712,-3.2626168,93.7512945
2,4.25,-41.980316,-42.2305,0.0317673,0.0240758085,0.065912368,0,-2.526955332475,-2.878370325,388.7478616075,-0.49116252,144.174375,166.245625,-54.768502,-37.5571655,73.2424635,0.13797344,2012.636425,-13.936921875,-0.20496512,-0.4871344,-2.62222065,-1.5480135,93.7784415
2,4.75,-34.9829655,-23.13561125,0.021446586,0.0207099765,0.0606424275,0,-2.879688375,-2.89984825,388.6814953,-0.4534417,146.136805,165.836075,-49.317753,-37.6629355,73.2047205,0.13739066,2011.92095,-16.698352,-0.9366021725,-0.416192625,-1.655168375,-0.95138464,93.801571
2,5.25,-33.86813125,-12.15675,0.0127486116,0.0209509665,0.06075412,0,-3.74716985,-3.80454395,388.4913890025,-0.3976167,147.989945,165.753675,-51.5269115,-37.7164955,73.145082,0.14001962,2010.259,-15.559313,-0.38400511,-0.3007332,-0.99299576,-1.0104662575,93.8279125
2,5.75,-37.07392225,-23.509793,0.021716278,0.02551458125,0.065960428,0,-3.508866,-3.7923644,388.0257518,-0.293583345,148.300525,166.0886125,-53.5850165,-37.843601,73.138875,0.13699567,2007.90535,-12.123344,-0.62985543,-0.32346277,-1.413317275,-0.846073995,93.86466625
2,6.25,-38.832625,-27.75,0.01980202575,0.01882952125,0.067307495,0,-2.50362822745,-2.50275,389.0836901,-0.3122604625,149.5974875,168.054625,-59.78736125,-37.67033375,73.39061875,0.135085415,2014.1261,-7.673139,-0.5393416625,-0.3032441025,-0.841942575,-1.38897575,93.89442875
2,6.75,-36.291085,-43.393508,0.015317672,0.02017250125,0.066811818,0,-2.8461344,-3.1368877,388.87903159,-0.12593749375,145.7157875,166.553575,-56.548875,-37.59966625,73.18287125,0.132159875,2017.49815,-16.995034,-0.288591115,-0.3404438,-1.374978075,-1.5039171,93.9532825
2,7.25,-34.506,-31.84925,0.04976971625,0.02057486,0.0618875625,0,-2.274690489825,-1.881358675,388.734107505,0.832958375,146.8148,165.9201625,-43.5031875,-37.64175,72.54632375,0.128794755,2012.3626,-12.820219,-0.0713910575,-0.2884597225,-1.1995628,-0.2864637175,93.94408625
2,7.75,-37.09437,-87.4425,0.0434508825,0.016722377,0.082417892,8.028349825,-7.5769717803,-7.57575,379.76837746,6.372405625,152.8294,173.3262,-33.48636875,-34.3345,71.5630425,0.16402682,2022.3907,-3.9526498,-0.420852345,-0.13753105,-0.32748344,-1.51233425,93.93464125
2,8.25,-33.949555,-39.5165,0.0864477834,0.018033269,0.07220642,18.888945,-9.53635819515,-9.726300025,388.19044222,16.327773,161.064685,186.88635,-19.79499,-29.6230655,71.3111655,0.24994678,2023.8689,-6.80277,-0.660984855,-0.150028425,-0.158476969,-3.3233485,93.5321275
2,8.75,-28.780391,-5.1901556,0.110662755,0.027698562,0,22.546854,-6.6415433146,-6.2174213,388.9256914975,20.05667725,160.01507,196.43831,-24.501086,-27.45796775,68.426118,0.31187195,2023.948,-3.4935414,-1.02998413,-0.2501250125,-0.190418314,-1.742940625,93.54652675
2,9.25,-35.67817475,-11.759382,0.1612048,0.04514577,0.123793515,52.0954935,-3.709663475,-3.319711125,389.532085475,35.4836085,148.407095,207.46421,-15.24188875,-24.9224095,54.193,0.368541235,2023.2784,-5.7894092,-0.54560035,-0.33270292,-0.181439671,-2.986296,93.5574225
2,9.75,-34.7026745,-13.6935419,0.080729275,0.06632576325,0,47.09766125,-3.3452705,-3.23012425,389.64275347,33.225598,145.7546075,216.841565,-8.2316288,-23.52695,53.14032725,0.40021106,2024.296,-5.07407585,-0.30482423,-0.190747665,-0.05504513,-0.657691085,93.579084
2,10.25,-12.211447625,-2.016268,0.44250715,0.0843975,0,41.1182675,-3.0091818,-2.996059,388.87799912,43.33356825,145.8458275,222.75338,-3.2700725,-22.603481,47.9444685,0.39481537,2025.17625,-5.019659525,-0.66109362,-0.49006665,-0.21233185,-0.6452890075,93.605548
2,10.75,-6.271799875,-6.8226339,0.35133789225,0.073075,0,45.4263075,-3.262546075,-3.279913425,387.50818056,52.369888,147.01656,227.058495,-2.991741425,-22.18331475,42.30816525,0.40064077,2019.776875,-2.74078525,-0.8912196475,-0.402522375,-0.61037134,-0.89496228,93.66689075
2,11.25,-10.1996488,-2.150178,0.3429059854,0.1016528603,0,55.3712315,-2.738199843725,-2.74030215,388.3176224625,73.852869,148.40254,229.9002,-7.30799099999999,-21.661997,41.178109,0.41166758,2021.9762,-2.464934,-0.08132735275,-0.4281919375,-0.3014678125,-0.736781345,93.691181
2,11.75,-12.8906,2.933185,0.4126217063,0.116481005,0,56.191378,-4.28434604435,-4.18382675,387.85942076,72.505149,149.98877,232.36178,-4.10085979999999,-21.425232,40.786567,0.41168466,2018.5025,-4.53365675,-0.1356848275,-0.43439273,-0.3490975125,-0.4495961,93.712057
2,12.25,-15.3712305,-6.5164865,0.3152149021,0.082901945,0,53.4935745,-4.3217624,-4.18455285,385.375886905,60.53905,151.03772,233.13704,-7.07896599999999,-21.269638,39.238567,0.41456092,2013.87,-3.393367475,-0.2106256425,-0.4232645,-0.27568464,-0.3981858625,93.723268
2,12.75,-11.989216,-2.34875,0.38890449,0.11322886675,0,57.4540525,-2.9599255,-3.1233478,386.92794764,48.9321295,152.9460675,235.3134975,-3.119669675,-20.776555,38.85698925,0.42404027,2006.768525,-5.665167,-0.060458125,-0.5718633375,-0.487393535,-0.440224025,93.7149425
2,13.25,-12.4021675,1.51430455,0.60511597,0.1041287445,0,53.4248375,-2.655549659575,-2.649212375,387.198343465,57.07806875,152.061235,236.04388,-8.37696245,-20.6529565,37.49708575,0.42740692,2001.1996,-1.9921707,-0.15297116,-0.25288335,-0.6919120975,-0.60321006,93.7501295
2,13.75,-18.53185275,-10.2347985,0.5189803,0.08923,0,54.7284095,-2.7278794633,-2.732,386.8569915225,48.5506955,151.12059,234.9078625,5.929310325,-20.5993735,36.8435215,0.43805739,1999.0895,-3.15097695,-0.10001229875,-0.24351146,-0.63943905,-0.6610744125,93.7653545
2,14.25,-24.20849025,-13.8673565,0.41158593,0.07979535075,0,37.405147,-3.009990582725,-3.00628885,386.6903887025,30.3192545,149.85054,233.99545,-3.1759083575,-20.349275,36.884902,0.4375851,2001.723875,-4.005837,-0.05391779,-0.31135798,-0.714017,-0.3905797175,93.80388
2,14.75,-25.593812,1.4425322,0.34987708675,0.0874867205,0,41.567878,-2.6086710926,-2.6097796,386.1110927575,34.74095525,149.8392225,232.8616675,-4.30182745,-20.03236075,35.55560075,0.44324752,2004.197,-2.854809875,-0.052793255,-0.47615411,-0.72124447,-0.5847915375,93.82867725
2,15.25,-28.85094475,-11.6017945,0.395908,0.108253885,0,39.866086,-3.164292175,-3.14674915,385.94615801,28.6120215,148.607845,230.09315,-12.32885165,-19.9769485,34.02946725,0.443100655,2003.8535,-2.381188625,-0.045805355,-0.493518415,-0.5980580125,-0.3039478,93.82633125
2,15.75,-36.9759175,-2.159027845,0.39547404145,0.096581816,0,28.89766,-6.340852425,-6.1448866,386.0644475,17.89858925,148.0838075,226.17747,-18.1002925,-20.06385925,32.5822515,0.4395535475,1994.410325,-3.7063112,-0.13613414,-0.57875166,-1.286231875,-0.41790483,93.86736775
2,16.25,-39.325135,-1.4680892,0.37033434575,0.090586736,0,15.716808,-4.49250653325,-4.138273875,386.892332125,13.097869825,145.976105,219.2623625,-46.64616575,-20.319625,34.09418925,0.43139406,1990.797,-5.5110853,-0.144684128,-0.50859365,-1.22890045,-0.42492232,93.89130525
2,16.75,-59.78784,-1.6498685,0.240382955,0.0401081755,0,4.90926565,-1.5975629845,-1.5443184,387.285023215,3.5656125,144.9338375,212.1321625,-71.280657,-21.07348,39.57992425,0.4272841175,1987.27625,-5.4141941,-0.21576017675,-0.502612775,-2.4301125,-0.337555695,93.914491
2,17.25,-53.8689745,-4.582818125,0.1125014825,0.02047085275,0,-0.015162527,-1.78272065,-2.17236095,388.161106595,0.415791715,143.6942325,202.2647,-80.02420975,-22.234955,41.54218575,0.42526922,1988.75775,-3.968087925,-0.03987455125,-0.830722155,-4.551015,-0.7406242,93.9513755
2,17.75,-44.60702,-4.85,0.037773686,0.02528479825,0,-0.558801795,-3.743736448675,-4.3389519,386.903017675,-0.52730831,142.55123,195.15552,-80.058159,-24.43801425,45.0904885,0.37700492,1997.183775,-12.824412,-0.2415488375,-0.80093241,-5.256806425,-0.600491315,93.9783155
2,18.25,-52.9468905,-18.394889,0.0291765145,0.02683188625,0,0,-1.9234747342,-1.9264612,386.568598475,-0.6544916575,141.3266375,183.8272725,-81.9302315,-27.32156925,47.2494935,0.34030213,1998.2516,-18.32724,-0.2015703455,-0.660509665,-4.238004275,-0.46078509625,93.996828
2,18.75,-54.77208125,-10.230432,0.02322308175,0.02075103175,0.0919615525,0,-6.0383633643,-6.039,386.577531015,-0.5851708,140.64907,178.939935,-80.81279275,-29.5542815,47.7338615,0.28546013,2011.635875,-21.70863625,-0.1615918535,-0.52008692,-3.219202125,-0.3210788775,94.048093
2,19.25,-44.042298,-10.0110525,0.03541866975,0.01832755325,0,0,-3.084396874725,-3.027006725,387.58712322,-0.6105517,141.10071,176.2182975,-80.2339825,-31.22043,48.44588425,0.24041481,2010.6361,-26.62908275,-0.23025295,-0.46551716,-2.83612745,-0.55404567,94.07025
2,19.75,-49.183853,-15.934136,0.0174247775,0.018048148,0.062757432,0,-4.30462005,-4.21308305,387.6051517775,-0.57220089,142.1665975,175.7554025,-79.37346575,-32.07411075,53.37382675,0.219519,2013.6315,-12.1534085,-0.15542723,-0.4064206525,-2.5849134,-3.87121175,94.074308
2,20.25,-63.8706425,-13.261242,0.031609886,0.02119039025,0.05463219,0,-3.2360752,-3.3894368,388.0394611,-0.4874978375,141.8059875,177.2909525,-79.347182,-31.52012625,53.22518825,0.22958906,2015.6378,-8.774295625,-0.156583295,-0.58793674,-2.726579875,-1.39018835,93.988107
2,20.75,-41.567029,-11.27422225,0.0368755125,0.01753264775,0.05041065,0,-1.4327022335,-1.414166,387.25894252,-0.6214131875,140.3441975,177.66577,-79.39345575,-32.04929075,55.20558925,0.21636014,2015.1765,-14.31676125,-0.1166950275,-0.50282684,-3.2342601,-1.208591875,93.906109
2,21.25,-56.875032,-13.565,0.02261926725,0.01939890375,0.0483676575,0,-2.86709075,-2.84795275,388.8041746275,-0.5713667725,141.3818825,176.425825,-75.34483775,-32.51875,55.8091465,0.20525944,2018.55845,-30.181739,-0.176908235,-0.44741094,-3.686944875,-2.90042205,93.849473
2,21.75,-48.814326,-17.894096,0.0266172655,0.0152016195,0,0,-3.6066738888,-3.6210412,389.28509104,-0.4983520925,142.1230225,175.2031075,-73.14373425,-33.05553,55.72322,0.19584517,2017.712725,-2.540942,-0.1086239175,-0.5852258,-2.21245475,-3.3485005,93.79666
