DOY2,HR2,H,SH,LE,SLE,FC,SC,TAU,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,USTAR,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,G_1_1_1,G_1_2_1,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT
1,23.25,-34.9132,-2.144415,0.532649,-0.57266425,0.17597975,-0.05649335,-0.09635,386.66225,0.621897832,5.46208,0.0419465865,0.4706915,0.3821975,0.15918,1.953665,0.132462,7.6054275,0.29871175,5.81969915,26.19211687,88.6,3.340329572,3.0545,7.2945,6.80675,4.628,-17.73491,-8.899095,0,0,-68.43,0,0
1,23.75,-32.7324,-2.1208025,0.105011,-0.63491,0.12868,-0.042972125,-0.094475,386.643,0.62387739,5.56171,0.040527246,0.43531875,0.372862,0.151983,1.821605,0.125126,7.26974,0.296342,5.44,27.0475,88.6,3.1335938945,2.7525,7.10925,6.52825,4.27,-18.08777,-9.28378625,0,0,-68.1,0,0
2,0.25,-28.439725,-1.91617,0.05616163,-0.6568655,0.183057,-0.0311992,-0.07835,390.3665,0.592651038,5.81922,0.04061862,0.40786,0.350487,0.1515535,2.217145,0.121006,7.77967,0.313727,6.602,27.9,88.4,3.804982652,4.78,8.67,7.868,6.021,-23.6643725,-13.821285,0,0,-70.62,0,0
2,0.75,-28.1082,-1.773375,0.16462025,-0.6803185,0.15916675,-0.0340065,-0.07565,390.0345,0.655764568,5.83309,0.037291971,0.4217985,0.3443235,0.1549065,2.17799,0.1224155,7.84933,0.3336005,6.631,27.89,88.4,3.776771662,4.38,8.44,7.663,5.961,-24.15047,-14.0757325,0,0,-69.9,0,0
2,1.25,-29.7461,-1.9720275,-0.00882175,-0.64375,0.2002105,-0.0320938,-0.07745,390.099,0.61457108825,5.9959675,0.0365369945,0.423791,0.345197,0.1642515,2.10213,0.13385925,7.809065,0.3165175,6.55125,28.47,88.4,3.713169563,3.942,8.27,7.401,5.512,-24.6008025,-14.2327925,0,0,-69.77,0,0
2,1.75,-29.1248,-1.63655,-0.041255125,-0.72643075,0.200164,-0.0312556,-0.06965,389.8935,0.628585728,5.87945,0.0384724195,0.448838,0.346839,0.170192,2.096235,0.1406695,7.904895,0.315518,6.49425,28.45,88.4,3.469625286,3.736,8.01,7.118,5.633,-24.954555,-14.0870875,0,0,-69.34,0,0
2,2.25,-29.0342,-1.6639125,-0.01183582,-0.69112075,0.19844425,-0.0406007,-0.07255,389.95775,0.63966325975,5.71499,0.03716757575,0.453308,0.36460075,0.174631,2.161245,0.12683225,7.5422175,0.34014025,6.17525,27.71,88.4,3.482461794,3.653,7.839,6.899,5.138,-25.2334875,-14.0336,0,0,-69.2,0,0
2,2.75,-28.04385,-1.8909075,-0.43011225,-0.95889275,0.19445475,-0.0251787,-0.0721,389.851,0.61932973675,5.646915,0.04161235,0.445688,0.369293,0.169285,1.93322,0.132451,7.29961,0.336872,5.88975,27.8,88.4,3.362151583,3.614,7.678,6.787,4.874,-25.4898925,-14.12762,0,0,-68.79,0,0
2,3.25,-29.083,-1.69331,-0.33595125,-0.8696115,0.1467055,-0.027633775,-0.06865,389.88325,0.627041053,5.60339,0.044596861,0.421263,0.36090975,0.1660965,2.08508,0.13173975,7.0652625,0.33290475,5.87025,28.56,88.4,3.531764428,3.534,7.516,6.605,4.957,-25.719955,-14.1894875,0,0,-68.35,0,0
2,3.75,-27.379325,-1.491445,-0.153935,-0.72644975,0.126529,-0.03704285,-0.068725,389.69125,0.61861292925,5.8305175,0.04006381175,0.442573,0.35230925,0.171519,2.057945,0.13725925,7.30163,0.341652,6.1465,29.02,88.385,3.494599548,3.636,7.368,6.444,4.94,-26.21727,-14.171505,0,0,-68.18,0,0
2,4.25,-28.5795,-1.35171,0.147942,-0.794822,0.163364,-0.0252228,-0.0703,389.8,0.6182099135,5.878895,0.038718783,0.444737,0.351079,0.164113,2.07238,0.136608,7.27087,0.322326,6.0075,29.63,88.37,3.49191136,3.102,7.243,6.325,4.662,-27.0771175,-14.286725,0,0,-67.82,0,0
2,4.75,-30.7796,-1.61914,-0.0633693,-0.682549,0.207508,-0.0328889,-0.07105,389.881,0.6382665995,5.67092,0.042304671,0.45602,0.371398,0.159768,2.0944075,0.13563925,6.980005,0.3516295,5.731,29.09,88.4,3.346946104,3.013,7.068,6.211,4.631,-26.1971575,-14.289665,0,0,-68.04,0,0
2,5.25,-32.42995,-1.7539825,0.492934,-0.7579285,0.2213555,-0.032404775,-0.073025,389.73875,0.628241349,5.689125,0.0409132845,0.42545825,0.348676,0.16346275,2.0380425,0.12537,6.890975,0.3342,5.70525,28.92,88.4,3.027130092,2.85,6.862,6.01,4.281,-26.4471975,-14.2678275,0,0,-67.6,0,0
2,5.75,-30.984475,-1.669415,0.3822885,-0.69237675,0.1796195,-0.03591245,-0.075925,389.489,0.63299433075,5.6626125,0.04043505675,0.45641675,0.3585065,0.1629145,2.188355,0.12986375,6.85841,0.34846625,5.59325,28.99,88.4,3.293820682,2.949,6.731,5.825,4.372,-26.560815,-14.2461975,0,0,-68.04,0,0
2,6.25,-32.1817,-1.55925,0.06895355,-0.67732225,0.18393825,-0.0364588,-0.0802,389.647,0.6758009125,5.60541,0.046392417,0.444136,0.335008,0.158816,2.09602,0.131959,6.40542,0.356267,5.73625,29.16,88.4,3.349142576,2.777,6.601,5.684,4.125,-26.7177375,-14.2054575,0,0,-67.35,0,0
2,6.75,-33.2945,-1.29848,0.006791085,-0.750551,0.179914,-0.051466,-0.079025,389.64925,0.679932845,5.64261,0.045454823,0.45365275,0.36749625,0.16665225,1.9086875,0.13523975,6.730075,0.35301875,5.634649525,28.81,88.4,3.297500007,2.443,6.412,5.544,3.988,-27.26728,-14.0999675,0,0,-66.93,0,0
2,7.25,-30.4393,-1.366575,0.0240469,-0.49498,0.16198975,-0.0395266,-0.0799,389.473,0.66278240425,5.5713825,0.047360973,0.4672705,0.369136,0.1609075,1.94184,0.1368565,6.989355,0.338843,5.64725,27.37,88.4,3.222323545,2.308,6.204,5.406,3.991,-26.69182,-14.05375,6.754582,0,-59.1249946,17.612125,2.5946702125
2,7.75,-21.9608,0.4622435,1.1323775,-0.4171225,0.0450604,-0.04084035,-0.0855,389.494,0.617042691,5.6344675,0.05803289025,0.48955775,0.369066,0.163912,1.558125,0.14024875,7.120925,0.32997,6.55775,27.33,88.4,3.774137289,2.613,5.884,5.335,4.493,-26.24069,-13.8117425,56.817424,15.98917,-21.028851,110.164667075,13.272600525
2,8.25,-7.500645,2.60328,4.24555,-0.333442,-0.228301,-0.0825973,-0.0836,389.951,0.634212614,5.66568,0.069971225,0.506175,0.355647,0.190402,1.2796,0.156809,8.39098,0.354484,8.73,23.63,88.495,5.464876733,3.172,5.927,5.342,5.297,-25.123815,-12.8937525,142.6387,28.355288,33.991858,267.60555965,30.6271421625
2,8.75,10.21605,3.203535,8.31308,-1.200025,-0.938643,-0.1042775,-0.11216425,389.60075,0.5987854435,5.77605,0.1025542375,0.498619,0.40961675,0.2203305,0.926944,0.160223,9.60664,0.3405615,9.905,19.77,88.5,6.841448614,4.537,5.915,5.587,6.552,-21.7137125,-11.0233175,228.82185,47.60135,93.627487,469.997095725,51.1072977
2,9.25,48.478,1.65654,15.858,-1.3717225,-1.22386,-0.0352783,-0.129345,389.8065,0.6354827845,5.6300125,0.09513618875,0.511771,0.5343255,0.2805655,0.852527,0.1744995,10.3254,0.3944465,11.085,17.52,88.5,7.605975454,5.72225,6.05575,5.924,7.39775,-16.93567,-9.3924185,339.0983,58.35543,172.034917,661.979612,72.3722520375
2,9.75,81.2371,1.37278,17.3345,-0.87575225,-1.4265175,-0.01599955,-0.1858165,389.986,0.725151869,5.54216,0.0864785245,0.597785,0.6323485,0.337614,1.106625,0.201667,10.7096,0.4447325,11.2125,16.75,88.5,7.915426819,7.113,6.223,6.336,7.775,-13.59238,-7.98014675,426.61456,72.98573,238.765057,849.73984775,93.5252398125
2,10.25,116.90025,0.9105495,19.727675,-0.979405,-1.4585175,-0.0215408,-0.191486,389.8945,0.829806416,5.585475,0.089361872,0.658297,0.693194,0.385184,1.18567,0.23031,11.2776,0.531863,11.725,15.4775,88.5,8.596627902,8.95,6.577,6.771,8.13,-9.645057,-5.939187,498.9655525,87.36687,287.04574,1022.132339,109.5868251
2,10.75,155.74825,1.31766,22.06255,-1.2108625,-1.702,-0.024157425,-0.20823175,389.35625,0.97301470725,5.4671175,0.086935796,0.73230325,0.76005475,0.41386275,1.3798425,0.263458,11.782125,0.61557075,12.4675,14.8475,88.5,9.4441371515,10.535,7.173,7.38975,8.975,-4.32773225,-3.919432,574.61145,96.699046,332.2353,1142.768591,124.13115075
2,11.25,172.15,0.868184,21.35655,-1.6453825,-1.72113,-0.0277939,-0.238492,389.156,1.02781290525,5.38646,0.107065257,0.810724,0.832011,0.431979,1.5364,0.272557,12.3495,0.653949,12.9825,14.34680659,88.5,10.299018695,12.465,7.622,8.0875,9.7125,1.1183135,-1.798097,638.670935,107.02938,372.3931425,1293.6299295,136.5114015
2,11.75,191.48875,1.11101,26.3091,-2.02091,-1.9880625,-0.031889,-0.26452075,389.0545,1.1133080435,5.2539075,0.10131246675,0.86071825,0.93276,0.44787675,1.49784,0.2723675,12.960925,0.700995,13.605,13.29,88.4,11.07878942,14.67,8.15,8.79,10.55,8.5741685,0.1263687,669.188995,112.651535,393.176475,1344.88295675,148.47222195
