DOY2,HR2,CO2,H2O,WS,USTAR,TAU,W_SIGMA,U_SIGMA,PA,TA,T_SONIC,VPD,RH,TS,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,LE,H,FCH4,CH4,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_3_1,TS_2_4_1,V_SIGMA
1,10.25,408.238784,2.792700916,1.686424,0.151669728,-0.00958614,0.19282,0.746292985361647,92.92738,-14.36,-9.01666914999999,0.51726041,73.816479015,-3.518373,-10.17229,5.5475,0,0.2282407,242.8981,269.7855,0.37986,0.623574979,-8.8739652205,-0.245,1965.9737985,-3.71603199999998,-2.50424899999996,-1.26291329999998,-0.621806599999957,-4.0032003,-1.12783999999999,-0.590777799999955,1.1789014474697
1,10.75,408.58186235,2.759378476,1.779,0.157641873,-0.008966545,0.20551,0.740835788870625,93.04043,-14.38,-8.8151159,0.54318248,73.31326899,-3.5515,-7.549697,16.163129,5.1511136665,4.0206699165,241.06853335,267.6672333,0.2643431895,0.15177,-6.987065006,0.68,1962.784714,-3.58913129999999,-2.41041164999999,-1.27846749999997,-0.622702899999979,-3.86637699999997,-1.13190669999997,-0.591749549999975,0.656326727055236
1,11.25,407.8105,2.736432196,1.777762,0.1553213295,-0.00538,0.230575,0.70272,93.075,-14.71312,-8.82592,0.61648942,72.984057775,-3.5875,-7.2788075,31.45,14.573664835,10.2519143335,245.5742,267.02825,0.33602,0.667710758,-7.794889443,-0.3815,1966.390741,-3.73139749999998,-2.47008184999999,-1.29253,-0.625023349999992,-3.83976934999998,-1.14131169999999,-0.591946549999961,0.626972686201764
1,11.75,408.3272689,2.646972608,1.821071,0.15261,-0.01092515,0.22587,0.77039,92.97269,-14.8011,-9.01251494999997,0.6199629762,72.61804333,-3.607424,-1.6317595,47.58861,25.842788335,16.905318335,246.88833335,263.9263,0.39573,0.01035,-8.74103,-0.186,1967.918624,-3.71494999999999,-2.39735769999999,-1.29019999999997,-0.622871499999974,-4.06874799999997,-1.14260729999995,-0.56371809999996,0.946290568341754
1,12.25,407.998,2.3943545515,1.86,0.1802743265,-0.00722714,0.18238,0.84438,92.87148307,-14.455,-8.8927832,0.59464892,71.35586,-3.601546,2.237148,61.007651665,35.57514,23.572665,242.38256665,264.34965,0.27464,0.8017797795,-3.4677633655,0.619,1969.526962,-3.69186969999998,-2.38192329999998,-1.30068869999997,-0.627869899999951,-4.12305029999999,-1.1455297,-0.594731400000001,0.802418408845285
1,12.75,408.3505,2.427853132,1.7564925,0.1294657505,-0.00604135,0.18883,0.78874,92.94978,-14.27687,-9.83993369999996,0.705939874,71.82856,-3.594826,2.000072,67.185,42.45658,28.92321667,236.5069667,258.9388,0.322101784,1.440690755,-4.8178317375,1.43,1971.272681,-3.51101129999995,-2.36899299999999,-1.28828899999996,-0.62264799999997,-4.12723399999999,-1.144138,-0.589662699999963,0.562072019219853
1,13.25,407.705,2.378208576,1.7645,0.15375,-0.00831,0.18359,0.78829,92.92817,-13.61,-9.95242924999997,0.63006231,71.87114626,-3.624911,2.572831467,66.291298335,42.441378335,26.789705,234.99643335,257.96115,0.38139,1.2854725375,-5.971443505,0.344,1977.82598,-3.66402369999997,-2.38833799999998,-1.3046033,-0.628230599999995,-3.50505429999998,-1.12240329999997,-0.564652999999964,1.24984769257547
1,13.75,407.3893757,2.4548371675,2.100244191,0.1397345525,-0.00952108,0.19519,0.74122011447068,92.89254,-14.5828467,-9.00202,0.65799037225,72.19744286,-3.566655,0.5589037665,64.66,36.24623,23.48389,229.0860333,250.6608333,0.426594654,1.09592,-5.774959874,0.3215,1978.4586805,-3.54035969999995,-2.38891999999998,-1.30631,-0.623242399999981,-3.39227799999998,-1.10947669999996,-0.564873299999988,1.12724700770185
1,14.25,407.43344265,2.499166174,1.99,0.1507858625,-0.00596,0.19098,0.664928265675488,92.94917312,-14.085915,-9.60540415,0.69138346,71.70880667,-3.489545,-0.505,61.54,30.57673333,19.847076665,231.14423335,249.26701665,0.204326195,0.49216,-3.9591892165,0.0694,1974.717609,-3.60333599999996,-2.40903199999997,-1.31033834999997,-0.621861649999971,-3.36724999999998,-1.10772129999998,-0.514101249999953,1.05864886577184
1,14.75,407.4095968,2.519106457,2.081543116,0.141278412,-0.005265,0.19269,0.72978,92.98436342,-14.742,-10.121531,0.60679196985,72.78290333,-3.583884,-3.2512825,48.98,20.719005,14.215746665,230.8883,248.4701667,0.27701,0.8109019315,-7.375102631,-0.387,1972.734716,-3.61341219999997,-2.39962519999998,-1.31238834999996,-0.621788099999975,-3.37075084999997,-1.10772034999997,-0.514207949999985,1.03829920352563
1,15.25,407.453,2.426360516,1.902142,0.164664613,-0.00513286,0.19829,0.689015,93.00585595,-14.452645,-9.8442,0.6100452987,73.34948163,-3.587199,-5.5668765,32.5,11.1854705,7.687332,231.3529333,253.7703,0.13418,0.989760578,-4.650338351,-0.299,1974.722403,-3.67546399999998,-2.41574699999995,-1.31856669999996,-0.623462599999982,-3.33699999999999,-1.1105033,-0.565754799999979,0.95880062770964
1,15.75,407.9955,2.488462235,1.983,0.15049,-0.00474055,0.18505,0.76589,93.05533478,-14.68832335,-9.80007135,0.5607646463,73.99219601,-3.590301,-8.256231,15.7,3.144879707,2.427924933,228.22598335,254.1784,0.301483258,1.08662,-6.0983902725,-0.049,1977.865516,-3.673565,-2.35595129999996,-1.31109329999998,-0.623509399999989,-3.3594617,-1.11075669999997,-0.566249199999959,1.05772726446849
1,16.25,407.79348385,2.463646322,1.821755332,0.1487243825,-0.008536715,0.16792,0.696995,92.9538,-15.13,-9.27156869999999,0.5493053459,73.064195,-3.592782,-10.0966411665,5.3036761665,0,0,232.86758335,256.85745,0.34865,0.5573483755,-6.478274648,0.1895,1973.914049,-3.67445834999998,-2.39336384999998,-1.30371499999999,-0.621554299999985,-3.36535399999997,-1.11342249999998,-0.514722399999982,0.85992499897397
1,16.75,407.932,2.354970133,1.848597,0.1468707045,-0.007780355,0.173245,0.65362,93.14291044,-15.26215,-8.84886444999998,0.4470020585,73.74137135,-3.5987315,-11.37627367,0,0,0,232.70903335,257.09463335,0.099485256,0.007,-2.480683753,0.221,1964.924253,-3.60305499999998,-2.30360429999996,-1.28925769999995,-0.620066899999983,-4.09141769999997,-1.11494769999996,-0.567023899999981,0.872922917018793
1,17.25,408.1988288,2.3166385745,1.6817925,0.144925,-0.008765,0.158594868602934,0.59725,93.11339,-15.28522,-9.7416682,0.4213007124,74.88681673,-3.604946,-10.934013,0,0,0,234.2354667,258.6855,0.21801,0.04173,-5.9899,0.299,1971.068147,-3.613023,-2.30507399999999,-1.29470669999995,-0.620554299999981,-4.08771669999999,-1.12989999999996,-0.567471299999966,0.868950119624027
1,17.75,408.1474559,2.393340116,1.6009,0.13411127,-0.00625409,0.15591,0.682075,93.1332633,-15.583465,-9.52242159999999,0.417775315,74.40761992,-3.610616,-9.334264,0,0,0,235.30135,258.3654,0.2067854525,0.086,-5.6878012635,0.295,1967.28129,-3.60127869999996,-2.28864799999996,-1.28836149999998,-0.619559449999968,-4.15891334999998,-1.12280334999997,-0.567090599999971,0.608707503650152
1,18.25,407.9085106,2.438495507,1.777706,0.1304373985,-0.006445,0.144125,0.759375,93.11559,-15.67042,-9.33256,0.41612084,73.398251965,-3.6482685,-7.5730515,0,0,0,245.0721333,261.6703,0.28577,0.03714,-2.050203589,-0.114,1968.8581345,-3.61544214999998,-2.28228534999997,-1.29004499999996,-0.619853249999977,-4.16539564999997,-1.12347599999998,-0.567123949999967,0.72725011034719
1,18.75,407.8088781,2.403573059,1.7534455,0.1311683675,-0.00389,0.168883252670427,0.820575,93.167822585,-15.7269,-9.42229,0.47699928,73.23829,-3.6496325,-9.2166571665,0,0,0,249.1580667,262.6679,0.207235515,0.1039144385,-2.634150561,-0.318,1978.1614325,-3.59769214999997,-2.278088,-1.29073999999997,-0.620123649999982,-3.71902519999998,-1.12305864999999,-0.567254099999986,0.919536845917552
1,19.25,407.8568361,2.623516051,1.834262,0.14685,-0.00765,0.19537,0.754285,93.232305,-15.9316533,-9.03314,0.50114068675,73.65921632,-3.6304165,-9.3367095,0,0,0,243.9193333,259.73253335,0.0735,0.00491,-4.118563779,0.169,1980.695483,-3.62294429999997,-2.30831669999998,-1.30977969999998,-0.622991599999978,-4.06753569999995,-1.13281669999998,-0.569481499999995,0.862075384754721
1,19.75,408.1754739,2.480842362,1.814979,0.138879486,-0.00675,0.20308,0.7666,93.25365,-15.692595,-10.1041,0.4403310097,72.34608254,-3.611615,-9.244004,0,0,0,246.0985333,257.7424667,0.2066440155,0.4442173855,-3.1774959815,-0.0634,1979.850815,-3.61244299999998,-2.31432834999999,-1.31047999999998,-0.624185399999959,-4.18170634999998,-1.13805929999998,-0.576760749999977,1.09162171515594
1,20.25,407.9863628,2.670943337,1.79,0.124330511,-0.004317335,0.176705026088615,0.702895,93.24118,-15.8792367,-9.75602,0.44940527,71.74450667,-3.607892,-11.4586,0,0,0,241.2341667,260.5533,0.170004772,0.306474285,-5.272398351,-0.215,1970.797538,-3.586412,-2.31011669999998,-1.26955329999998,-0.618584199999987,-4.06007,-1.13038999999998,-0.570289500000001,0.807122588456498
1,20.75,408.149,2.664137389,1.711,0.13505,-0.00405,0.18772,0.655787044702775,93.230220325,-15.24,-9.53544,0.48360643,71.70548905,-3.575165,-9.5507998335,0,0,0,237.73838335,258.6097,0.24182,0.1782847375,-4.979974499,-0.292,1974.4871175,-3.6265927,-2.30340369999999,-1.26799999999997,-0.617519399999992,-4.05671129999996,-1.12951669999995,-0.570983999999953,1.06054012983951
1,21.25,408.1489818,2.67080527,1.628538,0.13975,-0.00564,0.206397674405503,0.750571369691117,93.19376249,-15.03099,-9.1396,0.53513713,71.83254547,-3.650443,-10.0770685,0,0,0,235.6308,258.1142,0.110921818,0.125975,-2.248575356,-0.2615,1970.880977,-3.62048569999996,-2.29455029999997,-1.26710429999997,-0.617769699999997,-4.05575799999997,-1.12782329999999,-0.571564999999964,0.866882405519918
1,21.75,407.8902426,2.78341944,1.7620321885,0.130385,-0.00558,0.18871,0.81452530470207,93.166565565,-15.02704,-9.05898,0.5285962407,71.84466834,-3.6339065,-11.4767,0,0,0,237.1696,259.2166667,0.171280089,0.0525,-4.179807247,0.111,1976.677709,-3.67692564999995,-2.29917634999998,-1.28349999999997,-0.621631199999995,-3.79442414999997,-1.13826499999999,-0.576790649999964,1.23547468812599
1,22.25,408.1488338,2.623771921,1.7898205,0.14851,-0.00541,0.18489,0.78872,93.08279,-15.09625,-10.2631,0.55532559,71.92266249,-3.6861315,-11.67352,0,0,0,240.5997,259.1273,0.1785153095,0.35158,-8.66348771,-0.00769,1982.678673,-3.69867679999996,-2.30527314999997,-1.28222614999998,-0.621921749999985,-3.81128634999999,-1.13721814999997,-0.577014249999991,0.960858078080934
1,22.75,408.21817535,2.5440679635,1.7433745,0.14601,-0.00548,0.184,0.759484138227678,93.05587,-15.14916,-9.93373,0.47654085755,72.46728131,-3.786748,-11.541521335,0,0,0,242.06805,261.01323335,0.11797,0.25248,-2.657334277,-0.635,1967.292509,-3.73446514999998,-2.318591,-1.28060899999997,-0.622105299999987,-3.82547714999998,-1.13630834999998,-0.577164499999953,1.13921267016147
1,23.25,408.021,2.377426337,1.736143422,0.1548235565,-0.00647,0.18099,0.83426,93.066,-15.01,-10.12345,0.4761307637,73.29093635,-3.7859885,-9.6883495,0,0,0,240.8391,260.9689,0.22618,-0.05791,-4.296195013,-0.294,1961.6129565,-3.67564569999999,-2.3021033,-1.25054834999997,-0.618606099999993,-4.17561599999997,-1.11827829999995,-0.577381699999989,0.419296751697761
1,23.75,408.15057565,2.6110342585,1.8246763495,0.15906,-0.00742,0.20981,0.7944,93.076255,-14.9775,-9.33309579999997,0.431653945,73.35497,-3.810272,-11.6781,0,0,0,240.7773667,261.4214,0.12148,-0.1553586015,-4.910636651,0.131,1967.901947,-3.71986569999996,-2.32120499999996,-1.26112329999995,-0.618220599999972,-4.04258429999999,-1.12239999999997,-0.574503399999969,1.09082767908299
2,0.25,408.276,1.7468861555,1.96809051,0.141485885,-0.0116,0.11966,0.559363744857711,92.85642607,-10.36469,-10.2394,0.52560832,73.409874625,-4.6343855,-20.506546665,0,0,-1.2220805,239.7383,264.15588335,0.23632,0.36704,-5.508982571,0.136,1980.467288,-4.55940999999996,-3.7367807,-2.75539329999998,-2.01799999999997,-3.21855929999998,-1.60632669999995,-0.619736199999977,0.482576909045416
2,0.75,408.698,1.773017126,2.1627781965,0.1445824295,-0.0168412,0.139255,0.553637695471069,92.87206721,-10.18894,-10.0570461,0.52460697785,73.54001332,-4.66143,-21.27474,0,-0.158179867,-1.187473333,237.2743,262.4090333,0.2137428425,0.5547071275,-6.960947163,0.5925,1979.8080065,-4.58019329999996,-3.72559129999996,-2.75414599999999,-2.02199999999999,-3.20838599999996,-1.60415999999998,-0.619375699999978,0.483342919675048
2,1.25,408.7359028,1.745166538,1.914,0.142126638,-0.01285,0.13339,0.61047,92.88353591,-10.66404,-9.95022649999999,0.55481823,73.83038473,-4.7067745,-22.25488,0,0,-1.149193333,232.0074667,261.2124333,0.197426625,0.25294,-6.0978939,0.6695,1985.3919855,-4.60059669999998,-3.72924399999999,-2.75182999999998,-2.02699999999999,-3.24067299999996,-1.67199999999997,-0.629312199999958,0.411365516299069
2,1.75,408.6092178,1.766213686,2.014,0.151255,-0.0185,0.12795,0.56700687021471,92.8840111,-10.79183,-9.77960179999998,0.51038502,73.630394265,-4.7133665,-21.075001835,0,-0.1465429765,-1.108026283,234.1885,264.3622,0.400230074,0.149114378,-8.896297695,0.461,1984.008084,-4.59321064999997,-3.71025749999998,-2.75038999999998,-2.04050499999996,-3.22240349999999,-1.63711164999998,-0.623989999999964,0.478172008800181
2,2.25,408.207,1.818298241,2.1515,0.147395,-0.0147,0.130295,0.58664,92.78931819,-10.81798835,-9.69062,0.53047298,74.191084375,-4.704299,-21.065305,0,-0.2913623635,-1.0797864665,233.74446665,263.7899,0.20792,0.1953787475,-5.16711,0.425,1984.46375,-4.57753029999998,-3.71597229999998,-2.74778069999996,-2.05059,-3.23154629999999,-1.678,-0.62859119999996,0.607839801263458
2,2.75,408.1661739,1.808135743,2.070467,0.153161275,-0.01552985,0.14024,0.629685,92.83900092,-10.735,-9.967395,0.50508666,74.39161866,-4.7125835,-21.053315,0,-0.178868333,-1.201781,235.9912333,264.3201,0.1849611665,0.07436,-6.8199786755,0.671,1983.941204,-4.59706134999999,-3.71934649999997,-2.74290999999999,-2.04725164999997,-3.27337549999999,-1.64264334999999,-0.637555799999973,0.471517135663723
2,3.25,408.29646625,1.885086069,1.9732225875,0.143657656,-0.0141,0.13447,0.591765,92.89458541,-10.58702,-10.1402,0.50866889,74.528458335,-4.719645,-20.20908667,0,-0.26377741,-1.1092502665,234.1495,264.5095,0.372965,0.2290723545,-6.342632134,0.729,1989.529185,-4.60314369999998,-3.73062829999998,-2.74098669999995,-2.05432999999999,-3.26628030000001,-1.60681999999997,-0.627856699999995,0.502503215470095
2,3.75,407.8730113,1.878703632,2.059687111,0.13377,-0.0142,0.120594979983984,0.55311,92.93463833,-11.06660665,-10.085245,0.571786,73.65236647,-4.720901,-19.17336,0,0,-1.09448,239.4571,265.87118335,0.3024985165,0.39526,-6.6670862235,1.38,1985.164027,-4.6076085,-3.73868564999998,-2.74117319999996,-2.06444279999997,-3.28849064999997,-1.64862334999998,-0.623185499999976,0.57221355628821
2,4.25,407.782,1.821842711,1.972487,0.134115,-0.01265355,0.133469529791365,0.5751,92.953139395,-10.96,-10.2364,0.5565983806,74.14454667,-4.77999,-19.213215,0,0,-0.9493516,242.10316665,266.38951665,0.233994113,0.330201229,-6.222025648,0.699,1981.51996,-4.53401184999998,-3.72923399999997,-2.753785,-2.12255229999997,-3.23445664999997,-1.59445949999997,-0.622935049999995,0.448759746412265
2,4.75,407.838,1.8073959825,1.9955,0.136252335,-0.01655,0.131325,0.61692,92.89570935,-11.17173,-10.20120855,0.550533421,73.6001,-4.7888135,-19.56981,0,0,-0.8446891835,242.46738335,266.8283,0.174801971,0.316214688,-6.621441792,-0.146,1980.560867,-4.53409664999999,-3.75852764999996,-2.79057549999998,-2.16002969999997,-3.2474618,-1.63681334999995,-0.622701249999977,0.50395112814037
2,5.25,408.19333375,1.8096565745,1.946311,0.132775,-0.0144655,0.136595,0.58129,92.90799136,-11.0005,-10.17873095,0.52688188,73.96071499,-4.7296495,-18.80225333,0,0,-0.8492381,242.216,266.40278335,0.279907103,0.50637,-7.734853972,1.14,1983.606238,-4.53601029999999,-3.74517529999997,-2.82212429999998,-2.14776329999995,-3.33152229999996,-1.58166,-0.617756399999962,0.399900055460014
2,5.75,408.2119772,1.753565705,1.904011352,0.1357,-0.0157,0.11411,0.61088,92.95603875,-10.87394,-9.55871875,0.6034264275,74.54170333,-4.6902565,-19.56234,0,0,-0.937659,243.8884,266.6787,0.240914771,0.40083,-6.277167686,-0.3765,1981.5864335,-4.52844529999999,-3.72106964999997,-2.75510499999996,-2.09149334999998,-3.27382864999996,-1.54806165,-0.618355699999966,0.579054793607652
2,6.25,408.3251951,1.733249703,1.831791,0.14472,-0.0132721,0.136075,0.61741,92.96620466,-10.77622835,-9.41934969999997,0.71329031395,73.53029,-4.660448,-20.08677,0,0,-0.893436,243.2626,267.5886,0.321116205,0.920741909,-8.89322631,-0.163,1993.963854,-4.51958779999996,-3.71946564999996,-2.75615869999999,-2.09272329999999,-3.27336549999999,-1.54812934999998,-0.618789849999985,0.401672947807044
2,6.75,408.1561665,1.735656502,1.924939137,0.145599417,-0.0165234,0.127671453348037,0.623,92.94795858,-11.07349,-9.62951,0.66628655,73.85928558,-4.6608575,-19.125385,0,-0.17089503,-0.97635175,240.9103,266.06565,0.209711098,0.549564873,-8.008875968,-0.634,1983.164094,-4.51417484999999,-3.71754664999998,-2.75730984999999,-2.09388964999996,-3.27478784999999,-1.5187,-0.619297249999988,0.458749379291133
2,7.25,407.91703625,1.669417928,1.936055,0.15763,-0.0162,0.13702,0.581380647509648,92.93599396,-11.40404,-9.99750544999997,0.70675323745,73.00698858,-4.6618845,-18.732,0,-0.2642105,-1.02195365,241.32933335,265.70343335,0.15471501,-0.05278,-7.9344236185,0.569,1983.5731615,-4.56836599999996,-3.74405214999999,-2.78931169999999,-2.12854664999997,-3.27795829999997,-1.54762999999997,-0.619741249999975,0.553166293163282
2,7.75,407.6877734,1.649488333,2.201856,0.14353,-0.01863055,0.13254473218983,0.60332,92.94159738,-11.06,-10.34116455,0.6912258999,72.75389349,-4.68384,-16.77,0,0,-0.707226567,242.8817,266.18795,0.2307487065,0.64605,-6.206365836,0.2735,1996.4534645,-4.57458249999999,-3.74514199999999,-2.78915164999998,-2.12979334999998,-3.28101929999997,-1.54761999999997,-0.620185299999975,0.529612871819867
