DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,PA,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,TS_2_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
1,0.25,-0.36679335,-71.16016,-24.518357,-2.85387,-3.7592375,-34.4331635,-0.930609125,0.1874494,0.0335,-13.509825,96.177415,393.652,2.3263925,0.1619934,0.13223195,0.023535,0.040815,-14.9490625,51.561325,-89.3871375,-4.70556625,-0.281223,175.989125,234.439375,-0.106064125,-0.067225,-0.213734375,-12.5717375,-13.7549,-23.55
1,0.75,-0.4032549,-52.2589925,-7.173155,-6.83676425,-4.525022,-3.308975,-0.477404,0.2818683,0.0351025,-14.6110325,96.15562,393.593275,2.314605,0.13980915,0.158347975,0.025465,0.046515,-16.1816625,53.906625,-89.7742375,-4.83972375,-0.191611375,175.581125,233.054125,-0.0819375,-0.073575,-0.209621625,-12.5722125,-13.742975,-23.6875
1,1.25,-0.318923125,-49.78979,-8.82712975,-4.8656315,-3.400789,-1.5738925,-1.5934503,0.211312,0.0301825,-15.0096025,96.168695,393.930625,2.28491,0.180515925,0.166905,0.0240275,0.0396575,-16.6585,55.53665,-89.2743375,-4.64883375,-0.392859375,181.440375,230.6005,-0.0828625,-0.07325,-0.210509625,-12.6906875,-13.7406,-23.82
1,1.75,-0.4251056,-38.8027,-4.12749375,-6.5919,-3.67874325,-3.47050625,-1.07986165,0.2456754,0.03861,-15.67937,96.09093,394.9612,2.27003775,0.1397253,0.1703491,0.03019,0.04924,-17.34458,53.81605,-90.05024,-4.356991,-0.223228,178.7114,227.659,-0.1034232,-0.07348,-0.2067333,-12.94277,-13.81298,-24.113
1,2.25,-0.382194875,-66.0553125,-5.537925,-2.43911025,-4.102371,-111.62625,-0.652330275,0.227878375,0.050825,-14.914825,96.1097,395.16335,2.31362925,0.145663625,0.19451475,0.026475,0.0424875,-16.62563,55.2248,-89.09723,-4.746646,-0.1722075,178.8205,230.8554,-0.09136,-0.07698,-0.2112614,-13.10324,-13.91318,-22.898
1,2.75,-0.349157875,-46.8509875,-16.686535,-24.14448,-3.37615,-52.7455,-1.6564565,0.163856375,0.037025,-14.5864,96.1871125,394.308225,2.2620405,0.179998875,0.14654275,0.0336375,0.045025,-16.03447,55.87342,-88.53281,-4.587458,-0.2352581,174.4735,230.939,-0.07325,-0.08217,-0.2075856,-13.25889,-14.20011,-24.201
1,3.25,-0.35993775,-57.896925,-4.054585,-4.6777395,-3.2959875,-60.831,-1.4194735,0.416701625,0.035625,-14.812825,96.1715125,393.77575,2.2887615,0.183305125,0.188475125,0.0239,0.044025,-16.38119,57.11149,-88.95331,-4.534397,-0.154729,172.9806,229.9874,-0.08405,-0.09293,-0.2066775,-13.43333,-15.08537,-24.337
1,3.75,-0.255312875,-54.852625,-3.12094425,-13.49214925,-4.4495425,-42.278135,-1.23253525,0.1105245,0.0414375,-16.0264875,96.1545875,394.9801,2.11542975,0.195926,0.175801125,0.03235,0.0442375,-17.38764,58.16242,-89.58314,-4.615815,-0.2131207,173.0575,229.4146,-0.08349,-0.09434,-0.2050928,-13.48762,-14.98644,-24.475
1,4.25,-0.306056875,-71.566725,-8.530905,-3.68423,-3.64257375,-4.35837175,-0.83535565,0.266974875,0.0409875,-15.9828625,96.159175,394.51135,2.18956,0.176688125,0.171928875,0.0259625,0.0494125,-17.40118,57.59862,-89.07102,-4.445365,-0.3606503,177.2927,228.8197,-0.0979,-0.0991175,-0.2006577,-13.57766,-14.89689,-24.526
1,4.75,-0.325872875,-41.9232125,-4.73775725,-10.46486875,-3.7537975,-23.461586,-0.6432258,0.250069,0.038425,-15.8786375,96.1515375,396.4783,2.193818,0.165226125,0.158361125,0.0288125,0.0393875,-17.33587,56.29338,-88.55911,-4.46451,-0.2142542,178.5531,227.5443,-0.08367,-0.1004438,-0.2016593,-13.98981,-14.96908,-24.706
