DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,T_CANOPY,RH,PA,T_SONIC,T_SONIC_SIGMA,CO2,H2O,FC,NEE,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,SW_DIF,PPFD_IN,PPFD_OUT,NETRAD,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_A,TS_1_2_1,TS_1_2_2,TS_1_2_A
1,5.25,3.5069,0.8719,0.65405,0.373975,1.51625,-0.22925,91.775,98.489375,3.3313,0.4528,399.964825,8.1378,1.1243,1.1243,1.713075,4.869175,0.35215,10.385,1.3155,292.4,308.8,2.24525,0,0,-12.09825,-11.68,-9.55,-9.695,-10.5925,-10.20425,4.65625,4.9535,4.78925,5.984,6.179,6.072375
1,5.75,3.2895,0.8614,0.626675,0.371875,0.934,-0.4455,92.45,98.48395,2.78285,0.43295,399.3774,8.563475,0.5103,0.5103,-8.039975,4.89485,0.3642,10.385,1.306,286.975,307.25,2.444,0,0,-12.02575,-12.2025,-9.655,-9.87,-10.95,-11.0675,4.62375,4.937,4.766875,5.9695,6.165,6.053625
1,6.25,3.4236,0.8018,0.6206,0.353775,0.3385,-0.37175,92.725,98.500575,2.184675,0.5032,401.2383,8.470825,0.51595,0.51595,-8.47975,7.445625,0.334025,10.385,1.366,287.9,307.875,2.088,0,0,-11.5985,-12.87,-9.6575,-10.4125,-10.875,-11.071875,4.56625,4.9035,4.736875,5.9555,6.15,6.0335
1,6.75,3.4271,0.738,0.56545,0.348075,0.6625,-0.3065,93.1,98.483575,1.81575,0.441625,400.0804,8.25055,0.7918,0.7918,-4.9399,5.2281,0.326125,10.385,1.2745,293.5,307.55,2.17425,0,0,-9.73575,-13.5025,-9.2575,-11.32,-12.5125,-11.62575,4.511,4.87475,4.69625,5.937,6.14,6.014875
1,7.25,3.3372,0.6438,0.6071,0.320825,0.46225,0.00725000000000001,93.05,98.45665,2.13255,0.4452,400.8013,8.281125,0.9164,0.9164,-3.994625,4.4383,0.294775,10.385,1.396,294.75,311.525,2.32075,0,0,-8.03725,-12.755,-9.265,-11.6075,-12.6775,-11.56875,4.45625,4.83625,4.65,5.92075,6.11325,5.9965
1,7.75,3.6459,0.7435,0.559975,0.3396,1.42,-0.1155,92.3,98.422725,2.73175,0.47585,400.952975,8.78065,0.7255,0.7255,-8.4138,6.60825,0.2964,7.567,4.7255,299.3,310.5,7.16025,15.485,2.23,-7.44175,-11.0725,-9.525,-11.425,-12.17,-11.14,4.43,4.797,4.622875,5.9,6.085,5.975875
1,8.25,3.8157,0.8976,0.618375,0.41555,2.12825,1.2085,91.375,98.4474,2.85555,0.49435,402.785775,8.88875,0.6234,0.6234,-4.2753,12.3741,0.3788,68.9025,24.87,296.325,312.85,30.4275,81.5,32.6325,3.13125,-10.295,-9.56,-10.005,-10.975,-9.746975,4.4035,4.791,4.6385,5.88175,6.05625,5.95475
1,8.75,4.5073,1.0906,0.808875,0.46135,2.613,2.7985,90.2,98.459725,4.617825,0.417625,400.7926,9.505325,0.48145,0.48145,7.9372,20.17245,0.44995,153.25,48.285,295.775,322,69.5225,168.125,63.9625,33.34,-9.14,-8.5425,-8.585,-9.6425,-8.783575,4.3905,4.79025,4.627125,5.8655,6.026,5.93775
1,9.25,5.3372,1.2466,0.8767,0.555825,3.82,4.70125,86.625,98.480175,6.5179,0.41505,398.4959,10.349025,0.2055,0.2055,39.127275,42.4343,0.5198,237.675,67.775,295.375,329.125,108.05,469.9,94.15,87.62,-5.648,-6.12025,-7.24525,-5.66375,-6.68575,4.4305,4.8065,4.64475,5.84425,5.992,5.916375
1,9.75,5.655125,1.314275,0.9506,0.6032,5.26575,7.4695,85.525,98.501275,6.816525,0.3845,396.8622,10.22765,0.15195,0.15195,69.601,51.85135,0.599825,314.75,84.425,296.85,339.45,102.55,645.625,118.325,147.5325,-2.47425,-4.00525,-3.2535,-1.89225,-3.066675,4.48525,4.837,4.672375,5.8305,5.95925,5.900375
1,10.25,5.8755,1.3846,1.012325,0.59665,6.3415,9.23,83.05,98.526525,9.4258,0.4358,395.345,10.7734,0.0266,0.0266,99.80125,58.5528,0.5931,384.475,97.4,302.9,349.25,118.475,781.575,131.65,192.4,1.41275,-2.301,0.11625,1.60075,-0.06595,4.55075,4.87525,4.694625,5.81975,5.93775,5.88225
1,10.75,6.1122,1.4067,1.116275,0.6385,6.891,11.485,81.25,98.53365,10.085,0.3599,395.22385,10.1519,0.0483,0.0483,137.7412,59.7692,0.6382,450.375,110.825,303.875,361.475,131.85,923,148.025,239.975,5.6285,0.222,4.67975,4.62025,4.85065,4.6515,4.9065,4.77475,5.826,5.92,5.86675
1,11.25,6.5174,1.4703,1.23005,0.66155,8.175,13.375,77.665,98.51655,11.5209,0.4411,395.20715,9.9135,-0.29325,-0.29325,168.3404,59.7127,0.6431,492.5,119.35,303.35,369.8,180.25,1026,155.1,268.10005,10.685,3.4745,8.042,7.9915,8.2466,4.7905,5.0075,4.881,5.8405,5.928,5.8875
1,11.75,6.2227,1.5057,1.221675,0.645475,9.275,14.885,73.185,98.4878,12.8725,0.5083,394.41195,10.3215,-0.1388,-0.1388,189.7138,64.0068,0.6456,528.75,127.95,304.1,378.3,195.6,1108,166.95,293.05,14.935,5.441,11.085,12.37,11.7,4.8915,5.1095,5.049,5.845,5.9165,5.87875
1,12.25,5.9898,1.5061,1.2995,0.6613,10.2375,15.8275,68.6825,98.4681,14.0381,0.4351,394.515475,10.2829,-0.041775,-0.041775,198.689725,65.154275,0.6408,554.025,130.925,307,383.125,160.575,1163,167.475,301.249925,21.565,8.5925,14.9775,16.9925,15.27875,5.07275,5.2485,5.175875,5.84775,5.8835,5.8375
1,12.75,6.259525,1.5182,1.30685,0.6545,11.6975,16.71,66.41,98.41175,15.138,0.4627,394.1327,10.3288,-0.130425,-0.130425,200.9404,61.56195,0.6371,559.95,132.6,309.2,389.875,157,1192.75,167.95,308.6,24.21,10.1675,19.63,18.2,19.3535,5.241,5.455,5.45475,5.85125,5.879,5.84575
1,13.25,6.1813,1.48415,1.32075,0.6422,12.515,17.535,64.8225,98.356425,15.8601,0.4105,393.8186,9.5131,-0.2846,-0.2846,194.0032,67.666,0.632975,552.15,132.6,310.575,392.85,169.925,1195.25,167.8,307.05,27.72,11.22,20.8575,17.7475,20.155,5.40625,5.721,5.607625,5.85775,5.8785,5.85925
1,13.75,6.387075,1.46095,1.3197,0.6697,12.8925,17.73,66.6575,98.3379,16.3931,0.4217,393.4763,10.3697,-0.11525,-0.11525,180.064875,66.5873,0.652225,526.775,127.875,309.925,395.1,158.15,1129.25,158.05,282.624975,29.895,11.695,21.7125,19.5175,21.283125,5.53375,5.8275,5.736625,5.86875,5.8835,5.874375
1,14.25,5.996575,1.417775,1.37455,0.636375,13.2425,17.345,66.925,98.3003,16.8139,0.4874,392.9775,10.3258,-0.4329,-0.4329,151.96225,63.72465,0.60305,484.25,120.1,308.425,394.35,159.675,1068.75,145.9,250.975,31.405,11.5925,21.125,21.875,20.45,5.6355,5.88125,5.7955,5.881,5.89325,5.889875
1,14.75,6.0961,1.512125,1.248575,0.6591,13.2725,16.67,68.3525,98.278925,16.665775,0.57705,393.079,10.1005,-0.3985,-0.3985,139.0553,62.02645,0.6321,427.825,102.55,310.15,392.475,133.575,950.5,128.275,212.525075,31.235,11.1575,19.4325,21.915,20.319375,5.73725,6.01525,5.9075,5.89775,5.90675,5.907875
1,15.25,5.82785,1.42005,1.194,0.6455,13.1225,15.3725,68.6575,98.27705,16.5303,0.6465,393.0112,9.6383,-0.214,-0.214,104.04545,60.7565,0.6178,368.925,94.7,308.45,387.875,114.775,834,121.475,163.3975,28.7725,10.575,18.635,21.38,20.12485,5.87425,6.057,6.026125,5.91775,5.93425,5.92625
1,15.75,5.5085,1.3296,1.1396,0.61825,12.95,13.86,69.4425,98.3074,16.5992,0.70185,392.87685,9.5733,0.051,0.051,68.39205,46.305175,0.56,294.625,79.9,308.5,380.5,87.675,690.875,103.7,107.9675,22.11,9.08,16.6725,18.1625,16.59375,6.0085,6.23975,6.07425,5.94,5.96625,5.947125
1,16.25,5.34325,1.27975,0.9713,0.5791,12.85,13.145,70.1825,98.31395,16.509125,0.75765,392.35455,9.854,0.02545,0.02545,41.1859,36.84375,0.55175,216.525,61.7425,303.2,378.1,66.0675,537.4,79.8525,53.685,18.1525,7.963,14.6075,15.49,14.2015,6.0775,6.362,6.110125,5.964,6.00225,5.964125
1,16.75,5.2061,1.1978,0.8346,0.5273,12.275,11.36,71.81,98.315925,16.2123,0.66075,392.5728,10.65465,0.2487,0.2487,9.8417,22.71655,0.52425,130.5,37.435,301.3,366.275,50.61,311.3,46.945,7.04325,13.055,7.3765,11.0775,10.8325,10.769375,6.08425,6.43375,6.171,5.98925,6.0465,5.982
1,17.25,3.86905,0.97805,0.63915,0.41775,11.1825,8.2575,74.6,98.342625,14.897675,0.560025,393.074,10.5481,0.34075,0.34075,-6.3673,18.86735,0.3859,53.17,17.52,299.65,351,26.3375,130.375,23.48,-15.5175,6.68475,5.75275,6.8805,4.99225,5.7661,6.09225,6.47225,6.20475,6.01425,6.09075,6.005
1,17.75,2.9466,0.74155,0.6137,0.34255,9.49,6.748,77.41,98.3403,13.751975,0.579625,393.8469,10.538525,1.00025,1.00025,-8.702825,6.323575,0.31285,7.84,2.917,299.1,343,8.03,19.53,2.11,-23.245,2.986,3.354,3.064,1.216,2.5807,6.053,6.442,6.1885,6.034,6.125,6.0205
1,18.25,2.8059,0.63945,0.6581,0.28735,8.34,5.011,79.94,98.3528,11.6566,0.42905,395.39735,10.505,0.70435,0.70435,-3.86295,5.641275,0.2747,7.84,1.122,296.4,333,2.763,0,0,-14.932,-1.531,0.944,-0.501,-2.71,-0.951,6.011,6.38,6.1405,6.049,6.168,6.0615
1,18.75,2.94785,0.67165,0.62885,0.2933,7.159,4.157,80.8,98.3515,10.72255,0.4074,396.42585,10.4568,0.8223,0.8223,-5.6732,5.8128,0.2622,7.84,1.11225,295,329.8,2.634,0,0,-22.407,-4.572,-0.68,-2.549,-5.112,-3.4868,5.96,6.269,6.151,6.064,6.209,6.084
1,19.25,2.84765,0.6994,0.6004,0.3244,6.342,3.527,83.9,98.3445,9.94405,0.55335,396.02955,10.368175,0.93345,0.93345,-3.498025,5.1981,0.2943,7.84,1.204,298.5,326.5,2.051,0,0,-20.442,-6.161,-2.316,-4.553,-6.563,-5.3695,5.897,6.178,6.1215,6.084,6.251,6.083
1,19.75,3.2465,0.773,0.6187,0.3732,6.442,3.66,84.2,98.354,10.0329,0.58095,398.8746,10.19355,0.726125,0.726125,-7.8777,8.5131,0.3286,7.84,1.492,299.2,326.8,2.148,0,0,-14.101,-7.325,-3.758,-5.297,-7.391,-6.1287,5.859,6.103,6.0765,6.1,6.286,6.1135
1,20.25,3.34455,0.8753,0.6378,0.3561,5.922,3.402,84.6,98.365,9.3004,0.49055,398.48045,10.23435,1.0961,1.0961,-11.049175,6.758625,0.32475,7.84,1.3205,297.9,323.9,1.929,0,0,-15.343,-7.588,-4.4,-6.165,-7.41,-6.356,5.828,6.1,6.0015,6.1,6.311,6.142
1,20.75,3.91755,0.84895,0.6664,0.3885,5.463,2.489,84.1,98.3662,8.88535,0.5304,397.2162,10.135725,1.008375,1.008375,-12.055125,11.10455,0.39475,7.84,1.36125,298.4,322.5,2.308,0,0,-19.427,-8.13,-4.499,-6.529,-7.614,-7.0853,5.731,6.051,5.891,6.116,6.317,6.1695
1,21.25,3.6434,0.8939,0.62345,0.42635,5.62,2.452,85.4,98.3553,8.3149,0.6125,398.0739,9.867675,0.74,0.74,-14.01595,9.1052,0.38165,7.84,1.43875,297,323.1,2.193,0,0,-21.256,-8.41,-5.025,-6.781,-7.815,-7.348,5.638,5.954,5.7685,6.143,6.315,6.1885
1,21.75,3.97205,0.8242,0.609,0.4271,4.401,2.435,84.5,98.3798,7.50625,0.61845,400.7147,9.667025,0.804275,0.804275,-8.81805,9.714475,0.39815,7.84,1.3465,293.8,323,2.181,0,0,-17.692,-8.43,-5.416,-6.892,-8.32,-7.434,5.576,5.963,5.744,6.15,6.317,6.2055
1,22.25,4.3208,1.0169,0.69575,0.4647,5.265,2.442,85.4,98.3981,6.9146,0.5493,399.48205,9.6894,1.1042,1.1042,-9.1393,8.8989,0.4309,7.84,1.405,296.7,321.1,2.226,0,0,-16.438,-8.4,-5.638,-6.635,-8.2,-7.3902,5.525,5.911,5.756,6.138,6.312,6.201
1,22.75,3.98515,0.87325,0.64185,0.4521,4.688,2.349,86.4,98.4107,7.05175,0.555425,399.990275,9.7278,1.04985,1.04985,-14.197625,6.895,0.437025,7.84,1.378,296.6,322.2,2.225,0,0,-13.044,-8.64,-5.428,-7.496,-7.953,-7.7205,5.462,5.863,5.674,6.122,6.306,6.201
1,23.25,3.548,0.88435,0.669125,0.4141,4.128,2.31,86.7,98.425,7.007175,0.565825,402.121675,9.6691,0.9464,0.9464,-17.9914,8.775625,0.392825,7.84,1.225,297,321.7,2.119,0,0,-13.345,-8.72,-6.792,-7.648,-7.877,-7.5135,5.364,5.792,5.5775,6.119,6.298,6.211
1,23.75,4.108825,1.042025,0.7467,0.4775,3.777,1.525,87.2,98.4283,6.743925,0.463525,401.9122,9.64595,0.66695,0.66695,-9.5599,8.51385,0.438125,7.84,1.283,300.5,318,1.965,0,0,-15.264,-8.92,-6.574,-7.896,-8.16,-7.881,5.269,5.706,5.5405,6.124,6.295,6.2115
2,0.25,3.788925,0.9649,0.721975,0.43095,8.345,5.1175,82.75,98.160525,9.3474,0.51825,402.695425,10.517625,1.2406,1.2406,-16.412625,15.32895,0.403575,10.385,1.34175,296.775,334.6,1.1785,0,0,-41.05325,-8.2595,-4.92125,-7.681,-8.5325,-7.9487,8.3275,8.61,8.51125,8.415,8.61,8.51
2,0.75,3.7391,0.84925,0.7265,0.435375,7.406,4.70375,83.15,98.1909,8.5587,0.56195,402.502675,10.68365,1.08095,1.08095,-13.54795,10.52845,0.4059,10.385,1.475,295.325,332.675,1.1695,0,0,-42.34525,-9.505,-5.8395,-8.195,-9.0375,-8.547375,8.2625,8.5375,8.3625,8.41,8.6025,8.53
2,1.25,4.268525,0.8754,0.61565,0.401575,6.952,4.605,84.5,98.171575,7.07625,0.5577,405.1358,10.2945,1.165775,1.165775,-13.06665,10.4608,0.3744,10.385,1.39825,294.4,332.975,1.16925,0,0,-42.309,-9.725,-5.96325,-8.205,-10.1325,-8.652275,8.2275,8.39,8.30725,8.41,8.605,8.54
2,1.75,3.274825,0.900175,0.637375,0.350675,6.60575,4.53075,86.625,98.1458,6.0799,0.5446,404.469775,10.425225,0.9818,0.9818,-11.25865,7.9873,0.3242,10.385,1.449,295.65,332.475,1.1765,0,0,-38.353575,-10.9675,-5.8945,-8.455,-11.5575,-9.210525,8.197,8.3375,8.261625,8.4275,8.6075,8.535
2,2.25,3.343475,0.833675,0.65695,0.35825,5.874,4.748,87.45,98.131175,6.0286,0.65325,402.9368,10.7761,1.371675,1.371675,-13.824,8.1244,0.320775,10.385,1.436,290.95,334.375,1.177,0,0,-44.0015,-11.075,-6.789,-8.9725,-11.7425,-9.674125,8.13925,8.28,8.217375,8.4375,8.61,8.5375
2,2.75,3.89055,0.804375,0.7386,0.35725,6.03525,4.618,87.075,98.115925,5.9662,0.6127,402.10455,10.3197,1.49865,1.49865,-12.35735,7.1393,0.30365,10.385,1.44325,289.8,332.375,1.131,0,0,-41.184,-10.8925,-7.21875,-9.28,-11.73,-9.8315,8.091,8.237,8.164,8.455,8.615,8.5425
2,3.25,3.4806,0.84605,0.71795,0.348225,5.7685,4.74375,88.475,98.124225,6.1373,0.5457,403.4976,10.877325,1.010525,1.010525,-11.701125,12.8268,0.32275,10.385,1.5475,289.075,333.55,1.1695,0,0,-44.38425,-11.1625,-7.4775,-9.16,-11.445,-9.87375,8.04375,8.18775,8.11575,8.465,8.6175,8.545
2,3.75,4.130975,0.861625,0.67655,0.422675,6.01175,4.50575,88.275,98.173875,6.9743,0.5434,401.975425,10.715325,1.043475,1.043475,-17.2884,9.335625,0.4045,10.385,1.49575,291.75,332.5,1.143,0,0,-42.10775,-12.2475,-8.4725,-10.8475,-12.7,-11.971875,7.994,8.1365,8.06525,8.4775,8.6125,8.545
2,4.25,3.66345,0.885875,0.7664,0.3932,6.42125,4.60275,88.925,98.233225,6.82,0.5166,400.8928,9.8521,1.24655,1.24655,-16.3528,11.79835,0.36585,10.385,1.527,291.425,333.075,1.15525,0,0,-39.20275,-12.435,-8.57,-11.3225,-13.015,-12.42,7.939,8.0815,8.01025,8.475,8.61,8.5425
2,4.75,3.5878,0.89225,0.724575,0.38465,6.459,4.50325,87.425,98.22825,5.8939,0.4966,403.5741,9.9371,1.0397,1.0397,-17.1236,13.1234,0.34245,10.385,1.3885,290.325,332.475,1.15425,0,0,-40.4245,-12.515,-8.4275,-11.73,-13.8425,-12.69375,7.87725,8.0145,7.945875,8.4775,8.6225,8.5425
2,5.25,3.7262,0.819375,0.678425,0.409125,5.928,4.28275,89.75,98.194525,6.0275,0.5476,402.798925,9.909025,0.9814,0.9814,-9.68465,12.5108,0.36005,10.385,1.38075,286.6,331.225,1.1335,0,0,-42.1415,-13.3075,-8.825,-11.875,-13.71,-13,7.8185,7.95625,7.887375,8.475,8.6275,8.53875
2,5.75,3.7983,0.851825,0.6353,0.4061,5.4015,3.808,89.85,98.14565,5.2223,0.57935,401.8827,9.995925,1.41,1.41,-11.9875,10.14955,0.384,10.385,1.483,282.1,329.25,1.1505,0,0,-42.63,-13.5,-8.455,-12.06,-13.23,-12.82875,7.641,7.763,7.702,8.445,8.62,8.5375
2,6.25,3.611225,0.85975,0.68035,0.418175,4.9395,3.409,88.5,98.14295,5.146625,0.55475,400.8852,10.043175,1.205025,1.205025,-14.7335,7.577225,0.3895,10.385,1.48475,282.05,327.25,1.127,0,0,-43.386,-13.08,-8.705,-11.965,-13.085,-12.6125,7.596,7.7245,7.66025,8.435,8.6,8.5275
2,6.75,3.765925,0.8218,0.6683,0.383125,4.8885,3.307,88.55,98.16125,5.241025,0.6009,401.555925,9.9986,0.8713,0.8713,-10.7399,6.2305,0.349,10.385,1.4945,282.45,325.95,1.1415,0,0,-40.4445,-12.925,-9.255,-11.545,-13,-12.0825,7.565,7.6925,7.62875,8.425,8.565,8.4975
2,7.25,4.0786,0.874075,0.612875,0.42375,4.6375,3.0375,89.55,98.14075,5.0566,0.5182,401.17445,9.5637,0.911775,0.911775,-9.11895,8.62365,0.3698,10.385,3.3225,286.95,324.35,2.577,13.83,1.626,-32.72,-12.795,-9.63,-12.025,-13.005,-12.2075,7.535,7.6625,7.59875,8.405,8.53,8.4675
2,7.75,4.170125,0.937275,0.6434,0.4327,5.1605,4.2405,89.8,98.1147,5.265,0.5159,401.39235,9.9872,0.7662,0.7662,-3.9228,14.39135,0.41045,55.14,20.835,287.45,330.4,23.455,63.435,27.785,-1.4065,-12.57,-9.71,-11.565,-13.04,-11.8025,7.5105,7.6315,7.571,8.38,8.5,8.44
2,8.25,4.733175,1.0558,0.7727,0.504025,6.414,7.1185,87.6,98.16085,5.2139,0.4702,401.6961,9.7992,0.71315,0.71315,2.6455,29.374175,0.4807,153.8,45.79,289.05,341.3,45.785,123.6,61.8225,39.305,-11.355,-8.625,-10.08,-10.285,-10.12725,7.484,7.6025,7.54325,8.355,8.465,8.41
2,8.75,5.582875,1.2152,0.895375,0.530575,8.67,10,81.2,98.2255,6.1543,0.3977,400.7927,10.243625,0.448425,0.448425,37.12805,45.4833,0.511525,256.45,67.53,289.95,355.05,74.985,423.05,97.6,106.355,-7.2645,-5.3385,-6.285,-5.6865,-6.22775,7.464,7.581,7.5225,8.33,8.435,8.3825
2,9.25,6.441175,1.440075,1.0511,0.606725,10.115,12.705,75.035,98.26635,8.04785,0.424,398.13155,10.28605,0.056175,0.056175,70.805575,56.5295,0.5954,341.1,87.95,293.05,367.95,101.2,557.15,126.7,156.3,-1.122,-1.6355,-1.8505,-0.234,-1.04335,7.4555,7.567,7.51125,8.3,8.4,8.3525
2,9.75,6.6958,1.481475,1.16675,0.65475,11.925,14.545,67.53,98.3051,9.883625,0.423575,395.53815,10.57645,-0.423,-0.423,111.8981,67.791525,0.6337,433.5,106.35,293.75,383.5,123.9,773.9,151.65,218.2,6.802,2.1655,3.058,5.4105,4.01265,7.5135,7.5695,7.5415,8.26,8.36,8.3225
2,10.25,7.08395,1.556075,1.21045,0.65895,13.245,16.95,62.795,98.33255,11.09395,0.43755,392.878875,10.82825,-0.7414,-0.7414,158.41135,75.564925,0.669725,509.25,122.35,300,394,118.05,1031.5,169.4,269.40005,12.055,5.7925,8.495,9.84,8.80615,7.635,7.652,7.6435,8.215,8.31,8.275
2,10.75,6.959575,1.4977,1.288775,0.65115,14.745,19.855,57.175,98.3317,12.176775,0.42445,392.4072,10.6863,-0.733625,-0.733625,199.4695,73.2947,0.640925,572.8,133.35,305.4,409.2,153.6,1169.5,179.95,311.15,20.455,8.535,15.575,16.045,14.6675,7.7795,7.765,7.77225,8.175,8.27,8.235
2,11.25,6.30125,1.3919,1.289575,0.603225,16.17,22.47,52.855,98.33275,13.605725,0.375525,391.6813,11.062475,-1.0115,-1.0115,212.713575,71.578675,0.58325,616.9,142.85,308.45,423.2,182.95,1283,188.45,344.05,27.48,13.46,22.24,22.35,21.385,7.8785,7.907,7.8725,8.14,8.235,8.2
2,11.75,6.825375,1.4823,1.2905,0.63485,17.155,23.81,50.59,98.32505,14.752225,0.445075,391.3881,11.60595,-1.3319,-1.3319,241.385375,78.524325,0.630925,656.8,148.45,312.1,432.7,175.85,1370,195.9,373.65,37.325,18.415,27.87,25.81,27.1125,8.0535,7.9925,8.048,8.115,8.215,8.17
2,12.25,6.202,1.386775,1.299925,0.610475,17.86,25.06,48.98,98.30015,15.713725,0.422875,391.199525,11.18705,-1.20785,-1.20785,261.578325,81.6612,0.594975,686.25,153.5,313.75,439.6,174,1429,199.15,390.05,45.965,21.5,32.27,30.695,31.99125,8.21,8.225,8.1975,8.095,8.215,8.148
2,12.75,6.315575,1.5472,1.350375,0.642125,18.975,25.635,46.68,98.2468,16.7399,0.43005,391.0498,11.9652,-1.05975,-1.05975,266.505725,79.668875,0.6305,695.05,154.7,316.85,444.4,205.15,1453.5,199.55,390.85,56.435,24.26,36.425,33.19,34.99125,8.44,8.355,8.38,8.08,8.22,8.14525
2,13.25,6.5662,1.4699,1.33345,0.6376,19.5175,25.975,45.21,98.21025,17.37775,0.45475,390.75315,11.7492,-1.0198,-1.0198,260.2435,89.0193,0.6414,696.35,153.85,318.025,448.375,198.1,1459.75,193.95,395.15,63.53,25.3775,38.9775,28.2075,36.271875,8.705,8.61,8.63,8.0975,8.255,8.17575
2,13.75,6.51975,1.58325,1.4073,0.67005,19.9625,26.1475,44.9975,98.17925,18.16775,0.5149,390.2659,12.2634,-1.791475,-1.791475,243.08225,93.350075,0.67075,665.425,150.175,319.35,449.65,183.8,1409.75,188.075,367.125,64.905,25.535,39.9875,32.965,38.345,8.815,8.8575,8.8875,8.09,8.2575,8.17375
2,14.25,6.6473,1.484,1.3466,0.6389,20.6375,25.775,44.045,98.1243,19.0295,0.4946,390.22635,12.90755,-1.9673,-1.9673,220.3389,89.2296,0.63515,622.7,142.175,325.675,450.7,174.675,1331.25,177.1,338.025,62.735,24.785,38.5925,38.1525,39.16125,8.965,9.065,8.95375,8.09,8.295,8.18625
