DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,G,TAU,H,SH,LE,SLE,FC,SC,H2O,CO2,CO2_SIGMA,U_SIGMA,H2O_SIGMA,V_SIGMA,W_SIGMA,USTAR,T_SONIC,T_SONIC_SIGMA
1,5.25,-11.828,37.89175,0.327,95.968425,0,0,-98.402625,-2.915975,-0.31315,172.001544793711,256.466846676237,0,-12.66575,-0.9195,1.173,2.633,2.6415,4.4605,6.771,10.4,-41.7,-0.8285256,-53.99592,-20.9914320942616,-9.033594,-48.5577973899474,-2.53659759630985,-18.0879885928245,0.000879819051148911,342.382037005544,0.0350465599357447,0.152121600241767,0.00567337701867801,0.154250597569777,0.0483712879465379,0.0238523229712484,-11.2795,0.0282205056164466
1,5.75,-11.8095,39.96025,0.327,95.959425,0,0,-96.9178,-2.797525,-0.485175,171.952994582065,256.178971266457,0,-12.71125,-0.9755,1.074,2.623,2.642,4.46,6.7705,10.39,-41,-0.759473525,-52.33814,-25.4747716294249,-7.2,-50.8300078100857,-2.29612124792656,-16.8928084713864,0.000917340658702071,342.41773535123,0.0350535463396927,0.121132443009852,0.00602199774620767,0.141670615276751,0.0526538868655072,0.0254746697938908,-11.348,0.0280221117884063
1,6.25,-11.9915,40.75875,0.364,95.9501,0,0,-97.988375,-2.82115,-0.3329,172.082626580509,255.852971767198,0,-12.65675,-0.94475,1.12975,2.62375,2.63375,4.46,6.7615,10.392,-41,-0.6956789,-49.2121325,-20.165565,-6.4,-70.4733799261452,-2.44836283487468,-14.6824970336449,0.000859576625779895,342.349177024192,0.0346514185872817,0.13622754979086,0.00609838921080262,0.135163621854935,0.0539545751310543,0.022790544061352,-11.453525,0.0304444226059406
1,6.75,-12.147,41.623,0.21375,95.925225,0,0,-97.208275,-2.7927,-0.2073,173.302473196587,255.664649914415,0,-12.763,-0.94475,1.0595,2.62225,2.63375,4.45075,6.7615,10.392,-41.75,-0.564472725,-63.705775,-21.222904327562,-9,-67.3385568200789,-1.75532277488695,-10.0655432167277,0.000834173793734548,342.676987287323,0.034694122548596,0.157176623617934,0.00582408791142441,0.140145912051974,0.0539816962112403,0.0230960339630058,-11.54105,0.028269506997916
1,7.25,-12.241,42.76175,0.34025,95.89125,0,0,-97.632075,-2.682325,-0.3851,172.946594619126,256.036705603084,0,-12.8275,-1.03175,1.0265,2.6215,2.63375,4.45075,6.7515,10.392,-41.75,-0.73965,-53.92485,-26.0954975,-5,-54.1870479643,-2.5949237655934,-16.1267307566747,0.000811415498648439,342.521545134816,0.0346547124482449,0.146399664009847,0.00601596617999809,0.151016604010514,0.0572528773924114,0.0221856496222823,-11.5763,0.0286149550295291
1,7.75,-12.1855,42.38775,0.323,95.8614,1.21758074534028,0,-91.39645,0.1145,-0.1888,171.559149580948,256.036502666241,0,-12.881,-1.084,1.04625,2.62075,2.63375,4.45,6.7515,10.392,-41,-0.69803425,-47.454255,-25.6762675,-8.126401,-56.22094,-1.92356755115431,-11.7226,0.484355594889756,342.483342895728,0.0972707810463644,0.132399806130436,0.00600318352052952,0.131911543230194,0.0557205547354977,0.0225465473200914,-11.479375,0.027750729192619
1,8.25,-11.792,43.6415,0.17675,95.86205,8.79452062961804,0,-64.167,3.035425,0.325125,170.197911590967,256.907195836717,0,-12.78775,-0.957,1.03625,2.61075,2.62375,4.44075,6.7515,10.3905,-40.8,-0.6775,-38.723775,-17.6473139865347,-7,-23.3160581091811,-3.09311731691245,-20.7141,0.374483001952177,340.178993911266,0.0801337965781709,0.162158149248994,0.006333585872512,0.155505842966167,0.0598847463834011,0.0280757718523313,-11.5015,0.0300098066672263
1,8.75,-11.471,43.01725,0.347,95.919595,14.3058287123162,0,-14.731025,6.487475,0.773475,171.443714748756,260.421774061924,0,-12.02075,-0.93,1.02325,2.6,2.623,4.44075,6.75075,10.382,-40.8,-0.73213925,-38.2405,-22.5521868755679,-9.05,-78.7788857125093,-2.3839275,-21.009835,0.000792567858167567,340.484764353908,0.0345237958597395,0.174792695783936,0.00609620936707559,0.183825360630228,0.0726112694821772,0.030834973170048,-11.36175,0.030035020249515
1,9.25,-11.359,44.18225,0.3035,95.918525,31.7536099107374,0,5.36942500000001,11.613,1.438175,174.063660083458,266.356876457536,0,-10.99225,-0.85775,1.053,2.59,2.62225,4.4315,6.7415,10.382,-41,-0.658044,-52.2328525,-24.4858428775513,-5.7290375,-51.7176774339016,-4.32723469301734,-19.9004657802319,0.00084992199078812,340.148956530486,0.034709887644644,0.198935666181565,0.00580549828908411,0.183007439198108,0.0837075161377387,0.0434304150696876,-11.15395,0.0371414531830929
1,9.75,-11.15725,42.2745,0.22025,95.907125,42.2407007391227,0,9.2864,16.76025,1.845225,176.642003492172,268.387411690761,0,-10.50125,-0.804,1.0665,2.58,2.6215,4.43075,6.7415,10.382,-40.7,-0.74151775,-32.6882075,-17.0248089022958,-5.90925925,-91.3657610119815,-5.10910644245495,-16.6303736025418,0.000908598356164593,342.173991214921,0.0353557493850005,0.235865130082033,0.00760946778690862,0.217510147591578,0.122040269705118,0.047612282032693,-10.76025,0.0427891348243901
1,10.25,-10.45275,41.8185,0.1935,95.9297,66.6834602178355,0,16.332175,25.62325,2.899125,181.730424430302,274.638351904205,0,-9.351,-0.7725,1.04975,2.58,2.62,4.43075,6.74075,10.372,-40.725,-0.8552476,-37.9254875,-14.3736888978415,-6,-47.0698047746737,-6.8258765252562,-15.3113337177937,0.00092229917649535,341.306717519148,0.0352938268151365,0.24792886956893,0.00817564118598501,0.241288291145325,0.152781561785408,0.0724661294665671,-10.3264,0.0501377622227259
1,10.75,-9.8525,39.8685,0.41,95.91345,63.9602941984767,0.276,22.182025,28.15775,2.897775,185.072475897805,279.982204230111,0,-8.19675,-0.7625,1.083,2.5705,2.6105,4.43,6.731,10.37,-40,-0.95655,-37.7285,-12.77007,-8.7491,-96.1294115604618,-6.97130132472903,-26.0484774001144,0.00082775400320145,342.544188317865,0.034961506147999,0.339184393932155,0.00859578203574792,0.301186296241175,0.208549430677677,0.0923147015993798,-9.79437499999998,0.0573834351317734
1,11.25,-9.271,36.73525,0.347,95.885875,72.5412160146967,0.732250000000001,25.166025,30.485,3.109175,189.095706259112,284.110925605656,0,-7.49075,-0.74,1.109,2.5705,2.6005,4.43,6.731,10.37,-40,-0.913043125,-31.467695,-9.64830076969728,-5.3822445,-72.5737879885305,-5.76316185989229,-18.44722,0.000788313171187943,344.399128106069,0.0347237712384739,0.362542060192843,0.00964454735428813,0.330722825113286,0.235497133998807,0.0944692974590396,-9.37474999999997,0.0526572125324142
1,11.75,-8.942,33.7705,0.424,95.88025,83.6744462376119,1.823775,28.065025,33.31725,3.0981,191.630081986961,287.187390597539,0,-7.132,-0.7305,1.11,2.583,2.5915,4.43075,6.72225,10.372,-39,-0.923148,-31.31075,-10.9777144239392,-1.8832757,-73.0813318089758,-9.50991989024972,-17.2282833278561,0.000756780730920685,343.16125495381,0.0346315179738388,0.3554885867791,0.0112618424360128,0.316857094291689,0.21992621096644,0.088961555,-9.0795,0.0514438771560031
1,12.25,-8.654,32.2775,0.404,95.82775,83.4665838461751,0.0655718750000002,29.706125,34.6795,3.8605,192.582612837553,290.098095387547,0,-6.62178201814873,-0.56875,1.13975,2.58525,2.5915,4.43075,6.7215,10.3705,-38.4,-0.9575306,-26.048055,-15.7024202366289,-4.72167,-56.9633947108545,-6.13121356938354,-13.1120599234405,0.000796308063205545,341.60681738608,0.0345096428611914,0.395557116957037,0.0116330371143143,0.344701972271519,0.247690741149934,0.100521581901268,-8.87094999999998,0.0566209657391067
1,12.75,-8.176,30.09325,0.411,95.76165,92.2494866845799,0.033540625,34.04805,40.304,4.2897,193.125891727501,292.896791905235,0,-6.53974334524948,-0.42775,1.16325,2.5715,2.58225,4.42225,6.7215,10.3705,-37.725,-1.04112,-17.959505,-10.1068478356242,-3.2690215,-67.6711642245496,-5.99877297825445,-18.040360327063,0.000803392280805521,339.421133996824,0.0349860816437891,0.35325031579239,0.0109826411830951,0.324158876573727,0.230743561206434,0.110977703309386,-8.48709999999997,0.0595158536691074
1,13.25,-7.60675,28.489,0.374,95.7203,77.4691490143812,0.0412125000000003,29.6727,34.80175,3.60945,194.850928492017,295.000571459519,0,-6.05255,-0.3595,1.186,2.6035,2.5725,4.422,6.7115,10.36,-37,-1.00146045,-25.5218125,-13.67308,-3,-55.217925337766,-8.20473018668909,-21.2624875,0.000899368314934466,339.551812914918,0.0357451064142132,0.373677814288383,0.00924240228512047,0.335170687506404,0.243571632614491,0.110745769817451,-8.03985,0.0558001176018298
1,13.75,-7.09575,27.376,0.501,95.695,76.7365282522559,0.465537499999992,27.6828500000001,32.974,3.543375,194.498424194401,295.246732894344,0,-6.14261846467101,-0.406,1.202,2.6105,2.5725,4.422,6.711,10.36,-36.8,-1.1343255,-22.65225,-17.4513591510229,-2.77496325,-51.5223623452334,-6.58134498609375,-21.5844678197081,0.000862354764523629,338.680766375862,0.0355091642314585,0.405581034244655,0.0114419444431485,0.348486399701612,0.217205567912195,0.116982053288225,-7.638375,0.058974604654401
1,14.25,-6.710375,26.5765,0.51,95.685925,81.0963494733298,0.392150000000002,25.3161,31.434,3.18085,195.216886197954,295.483534643213,0,-5.72392131946558,-0.27,1.2175,2.68,2.6,4.42,6.71,10.356,-35.75,-1.18075,-26.38282,-15.1087417313362,-10.25386,-63.2961149685071,-8.10743257061056,-30.0245,0.00089009719223038,338.624134379553,0.0355464465444276,0.402633217155029,0.00914078684611271,0.329074070619151,0.238820657000294,0.117222470187804,-7.19554999999999,0.0579760190250148
1,14.75,-6.5564,25.2495,0.4304594,95.669625,60.9729794476157,1.28615,21.1643,24.93675,2.85655,193.636914996001,293.389967268611,0,-5.115125,-0.29,1.2625,2.69,2.62,4.42,6.71,10.35525,-36,-1.105217,-17.2736175,-16.4699838763787,-3.5211085,-61.0625248898816,-8.99014820264037,-18.27774,0.266456209137581,338.732439081105,0.0805804480205531,0.384034371172117,0.007977950525402,0.337262269863921,0.21926758469966,0.125840875,-6.8775,0.0492847061889391
1,15.25,-6.349525,25.033,0.662,95.632125,44.3983793526489,0.156671875,14.687275,23.0525,2.625425,191.241307279351,291.404642960532,0,-5.479675,-0.44,1.285,2.65,2.62,4.42,6.71,10.35525,-36,-1.17665,-24.084215,-15.860321478765,-6.1,-69.6265505416183,-6.40834829239474,-18.4338175,0.148064456830402,337.019332001235,0.110038248410963,0.368675106348461,0.00796961023569669,0.371761429621224,0.191294273632492,0.101358227418814,-6.61224999999998,0.0520725649654678
1,15.75,-6.38065,24.74,0.421,95.67385,37.2603561722412,0.034,9.96042500000003,16.4985,2.0187,189.824524956515,290.586861371515,0,-5.56634260931957,-0.27,1.3425,2.72,2.62,4.41,6.71,10.35525,-35,-1.1910175,-41.3833425,-22.3806065877233,-4.01532175,-66.0917702471203,-7.0864845,-17.0885733215239,0.227101804714768,338.141175434129,0.0626429477318756,0.348864623288668,0.0073345023604713,0.309852614326489,0.205307622721534,0.0651442749887191,-6.65862499999996,0.0469635425263391
1,16.25,-6.354075,24.26275,0.358,95.6773,23.1975647262682,0,3.47005000000001,12.4805,1.4676,188.03690075146,287.761198902268,0,-5.664725,-0.36,1.3125,2.73,2.62,4.41,6.71,10.3275,-35,-1.07983,-27.377125,-27.156,-5,-74.5976175881007,-4.34002134947397,-26.976609152216,0.0710317923287502,337.964424731679,0.0765653231379407,0.322518140535079,0.00599481089839634,0.297190456303027,0.17579982344041,0.088422875,-7.51315,0.0386651855112184
1,16.75,-6.65805,23.853,0.36725,95.709525,19.8221656427837,0,-35.515325,7.16675,1.01775,187.560164604023,285.289588629676,0,-6.13637783439322,-0.43975,1.39,2.71075,2.63,4.41225,6.72,10.348,-36,-1.0500948,-30.99544,-24.1313132000981,-5.25534,-54.3990111779787,-3.5931775,-13.9192275,0.411673770456124,338.442385068398,0.0709569600305859,0.292024134645694,0.00466368952654441,0.264057701225276,0.15469230980581,0.065926764481499,-6.68294999999997,0.03207652714346
1,17.25,-7.12925,24.46,0.46025,95.7298,8.11404553466655,0,-85.686475,2.803225,0.4111,184.262555522539,283.455781232704,0,-6.81825,-0.39825,1.32825,2.71075,2.63,4.4125,6.72,10.347,-36,-0.9088834,-32.18438,-24.7726875,-5.98321125,-70.2450339017527,-2.52221136585698,-21.0516129010644,0.09409253612898,338.750605630181,0.070738203961338,0.244645320057885,0.00448330235429198,0.215522157776247,0.101364068070704,0.0516928240661959,-6.99404999999998,0.0269287377784835
1,17.75,-7.478,25.501,0.519,95.726575,1.43421606392761,0,-103.032075,-0.57,-0.0741749999999999,183.186952582144,279.787697551489,0,-7.67575,-0.4185,1.41875,2.711,2.63,4.40275,6.7105,10.347,-36,-0.79771475,-43.1169325,-25.099095,-4.149292,-42.2908143291475,-1.69693704166193,-16.6729929905031,0.105546454692682,338.674441619612,0.0362962787999286,0.191263883527638,0.00406739552280925,0.169717166472484,0.0784646626612978,0.0370679613354278,-8.01414999999999,0.0272981261373868
1,18.25,-7.55725,26.442,0.881,95.8,0,0,-106.476025,-3.1323,-0.349,183.865220694873,277.242945034511,0,-8.2365,-0.32,1.335,2.72,2.63,4.4,6.71,10.34525,-36.8,-0.7620408,-53.44464,-22.4562150604525,-5.1203525,-52.1259524288226,-1.41860528418051,-25.85252,0.173156015634588,338.902976330172,0.0361213726660635,0.137183223242884,0.00421986543145552,0.15987339995172,0.0628195315185201,0.0390983592729572,-8.34074999999999,0.0259482758632815
1,18.75,-7.75675,27.98925,0.863,95.8,0,0,-105.33895,-3.23615,-0.10245,184.14898617229,275.704779789556,0,-8.4125,-0.28,1.3985,2.72,2.63,4.4,6.71,10.34525,-37,-0.6995469,-57.97977,-27.771705,-7,-31.1060933298251,-2.29690782481992,-15.81235,0.291898984310179,338.801733671908,0.0365330785663806,0.150482212853996,0.00443299329796537,0.153487802739283,0.0590650532214209,0.0337276352346236,-7.90974999999997,0.030530088409479
1,19.25,-7.98575,27.36125,0.7862498,95.86545,0,0,-104.6082,-3.12505,-0.1759,183.6384904873,274.945822927367,0,-8.5955,-0.472,1.32225,2.71975,2.62975,4.399,6.6995,10.3445,-37.85,-0.7288475,-49.10756,-23.4253746377427,-3.7992,-41.9268715236947,-1.49655732063328,-17.0276339686522,0.121607593669009,338.588877716169,0.0364196702673196,0.154867617245392,0.00487600117686275,0.151626696327292,0.0565735687624841,0.0418595614305355,-8.63709999999998,0.0299375322441639
1,19.75,-8.24725,28.2005,0.7993603,95.9,0,0,-103.75585,-3.076725,-0.2365,183.39660102393,273.701182063558,0,-8.8505,-0.2085,1.32,2.7295,2.64,4.399,6.6995,10.33525,-38,-0.8400612,-53.30184,-23.0555844838215,-6,-57.530905,-2.496244,-21.4147630830156,0.0408996617142286,339.200790689931,0.0367647023168971,0.151660886649742,0.00456328650686646,0.146960769845791,0.0487773298796769,0.0286610965175819,-8.32067499999997,0.029008807836421
1,20.25,-8.46825,29.231,0.909,95.910275,0,0,-103.188925,-3.084875,-0.234875,183.252147721634,272.247391600009,0,-9.1225,-0.2765,1.34,2.7295,2.64,4.38925,6.6995,10.33525,-38,-0.77334685,-51.6,-24.3587266166957,-5.54057,-54.7692929559586,-1.98141289281738,-22.03058,0.143283350339213,339.511551095826,0.041346216060943,0.162425112623799,0.0046883699192546,0.151884629260461,0.0457029918735749,0.0224960594693234,-8.44547499999997,0.0292818231657075
1,20.75,-8.6525,28.8465,0.57,95.932425,0,0,-102.42505,-3.078075,-0.0921,182.871557204059,270.954852602821,0,-9.43625,-0.5215,1.33,2.73925,2.64,4.38925,6.6895,10.33525,-38,-0.75228445,-51.888625,-26.2004256492032,-8.983508,-79.3654823080898,-1.75252743009384,-19.605335,0.110870987488045,339.731174151094,0.0920172203304271,0.135595980010824,0.00519238480666083,0.144957538269921,0.0435562345106809,0.0208227427244709,-8.61509999999997,0.0269935244125542
1,21.25,-8.97575,29.18725,0.907,95.892,0,0,-101.238225,-3.046675,-0.182325,181.914951254842,269.087610330443,0,-9.7175,-0.5105,1.30225,2.7585,2.64,4.38925,6.6895,10.316,-38.825,-0.80454035,-53.675,-20.5721613661076,-6.5581,-50.4305520135233,-1.84439875,-27.33221,0.0422447031108489,340.455502808663,0.081748747593565,0.174763256686821,0.00451881011028698,0.139299155304404,0.0524889600021855,0.0400142230997121,-8.90419999999997,0.0305374418778736
1,21.75,-9.21725,29.86625,0.875,95.89745,0,0,-101.058325,-3.013975,-0.2221,181.916700476298,268.429112620204,0,-9.94775,-0.5,1.324,2.78775,2.64975,4.38925,6.6895,10.3345,-38.825,-0.760919025,-52.5668225,-23.9605381960878,-8.26645125,-47.6897258830108,-1.87332507900657,-12.07544,0.113976220514628,340.753565519163,0.0766693093713979,0.143867811712331,0.00484621754594584,0.136186746612212,0.0512664355217445,0.0297448725037216,-9.34014999999998,0.0341287664017641
1,22.25,-9.483,31.19275,0.811,95.893,0,0,-101.131075,-3.066425,-0.2287,182.226683287385,266.612117996853,0,-10.20625,-0.4905,1.28675,2.7875,2.65,4.3795,6.6895,10.32525,-39,-0.7618475,-55.502975,-22.6332361831263,-6.18167,-70.6871469120491,-2.41723521654662,-11.0009175,0.00209751077713949,340.065991482375,0.0814571887689162,0.1389047941518,0.00472334627144782,0.127679215057248,0.0476304348892023,0.0239497059728226,-9.62914999999998,0.0332198092075564
1,22.75,-9.72125,31.00075,0.67,95.9578,0,0,-101.38905,-3.015825,-0.209625,180.844844519488,265.762806920407,0,-10.511,-0.48175,1.274,2.78725,2.65,4.3795,6.67975,10.3245,-39,-0.8587613,-57.3703175,-21.2997725,-8.1,-30.0685783189841,-1.95994037943375,-31.9845296699361,0.0106804778745781,340.757787692167,0.070315576684689,0.162188949180093,0.00445581572665778,0.125807902988485,0.0531825653072943,0.0331861945541092,-9.90949999999998,0.0321881466147618
1,23.25,-9.945,30.97775,0.557,95.964925,0,0,-100.16665,-2.99155,-0.23515,179.48862691888,265.080677097299,0,-10.78775,-0.52075,1.262,2.7775,2.65,4.3795,6.67975,10.3245,-39,-0.94257,-61.075,-22.147112037544,-7.4,-49.626876689626,-2.34493525,-14.904795,0.100721476006964,339.849632012384,0.0673730837750469,0.146732370918785,0.00520786898531061,0.142209913752076,0.0477826021155134,0.0256023264458424,-10.031875,0.0311987418327083
1,23.75,-10.18625,31.45125,0.497,95.9769,0,0,-100.97385,-2.964875,-0.28995,179.610131707002,263.881312868243,0,-11.024,-0.54,1.25,2.78,2.65,4.38,6.68,10.326,-39,-0.9870609,-47.27866,-28.7106745799613,-9,-46.5577550772048,-1.91021574123475,-15.65306,0.15309807873257,341.313001765423,0.04497486608047,0.147222014728217,0.00488773976393997,0.153093626794578,0.0558210073756502,0.0338167072054617,-10.0951,0.0328860429086455
2,0.25,-6.4958,26.5625,0,95.9572,0,0,-101.75085,-3.016425,-0.4961,194.796750466625,280.652432693869,0,-6.6118,0.68,1.961,3.08925,3.06275,4.25275,6.00825,8.632,-36.475,-0.8193861,-53.9872,-25.5707425,-5.325,-95.1305147242826,-1.50235619657343,-22.2050814905926,1.97461692279827,337.58005,0.12000017464316,0.15389101408138,0.00529384286664224,0.16289084138006,0.0589821594400642,0.0313136802261722,-6.23659999999999,0.0293298887632756
2,0.75,-6.75115,27.636,0,95.9261,0,0,-101.6695,-2.9759,-0.289675,195.954535624261,279.828941995312,0,-7.0415,0.676,1.943,3.092,3.07,4.253,6.009,8.64125,-36.525,-0.87377035,-50.8658475,-26.2291525,-7.9411685,-81.3840238870941,-2.81174735715422,-17.5198549900743,2.03634512428063,337.55925,0.132828059452677,0.184265190898305,0.00621089518424308,0.172277383064136,0.0626743683719797,0.0276429008060056,-6.44555,0.0308147297809122
2,1.25,-6.972775,27.63,0.0165,95.938425,0,0,-101.1241,-2.963775,-0.137675,196.506056877915,279.568883771223,0,-7.25075,0.69,1.9045,3.086,3.07,4.253,6.009,8.64125,-37,-0.804857875,-45.86012,-24.9663602140734,-7,-76.0373366132765,-1.45424799472835,-14.1110079621906,1.4318321214115,337.065950827906,0.131730522729678,0.180985286968551,0.00647622103030726,0.189896680505618,0.0665848863730119,0.0365356205792205,-6.52375,0.0301015550062385
2,1.75,-7.127,28.266,0,95.9835,0,0,-100.3948,-2.8985,-0.1817,194.491098133397,279.443059522851,0,-7.36625,0.68,1.7675,3.063,3.063,4.253,6.016,8.64125,-37.475,-0.8963739,-60.1449,-40.9243004554413,-8.5,-87.9047078780037,-1.78497999571679,-26.5528685082812,2.06912283228669,335.070984618046,0.148875191346352,0.154337315434943,0.00618249661499396,0.150813730292673,0.0634203310769771,0.0265230238310717,-6.595125,0.0301090679810044
2,2.25,-7.30325,28.806,0.0165,95.979325,0,0,-100.920275,-2.93155,-0.435275,193.026418259838,279.047148226215,0,-7.2235,0.657,1.82175,3.019,3.066,4.253,6.016,8.6435,-37,-0.763129075,-55.55454,-22.9743827326763,-10.375,-68.7057702387174,-1.41029046555818,-21.7428316683,1.69295856576959,336.98595,0.127322770084141,0.131883951006559,0.00541799318580576,0.153207276308071,0.0535065360360351,0.0250334075469303,-6.82974999999998,0.0295933430138505
2,2.75,-7.210425,29.516,0.0165,95.99545,0,0,-100.234175,-2.939425,-0.551775,193.897314722986,278.800013727691,0,-7.595,0.644,1.72,2.982,3.059,4.253,6.016,8.64125,-37.475,-0.9111248,-57.89046,-24.4363675,-7.6761635,-53.2968416039161,-3.10223311799859,-15.66514,2.14556684415343,337.67115,0.148240527680301,0.151746657594028,0.00595279666365379,0.167107956910638,0.0632996982114426,0.028406332250379,-6.71562499999999,0.0286727745226971
2,3.25,-7.383,30.5078308880086,0,95.9811,0,0,-100.252325,-2.8912,-0.632725,192.957431788997,278.216242763054,0,-7.7675,0.638,1.759,2.938,3.059,4.253,6.023,8.64125,-38,-0.95209945,-53.68188,-24.2502,-10,-56.8598742684868,-2.77648324518848,-20.498585,1.26952912059372,338.121453516424,0.155637897706716,0.1612554583273,0.00524345992490819,0.152512793389886,0.0493186665031689,0.0244587493208451,-6.78364999999997,0.0289447510369735
