DOY2,HR2,TA_1_3_1,RH,TA_1_6_1,TA_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_1_1_1,T_BOLE_1_1_2,T_BOLE_1_1_3,CO2_1_1_1,H2O,CO2_1_2_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_2,TA_1_4_1,TA_1_3_3,TA_1_2_1,TA_1_1_1,WS_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,T_SONIC,WS_1_1_2,LW_IN,LW_OUT,RH_1_2_1,CO2_1_3_1,SG,WS_1_2_1,U_SIGMA,V_SIGMA,W_SIGMA,VPD,T_SONIC_SIGMA,NETRAD_1_2_1,PPFD_IN_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,G_1_2_1,G_1_2_2,TA_1_6_2
1,0.25,-4.568725,64.862,-6.904275,-8.28925,-0.537252,-0.125418,0.150859,-0.03828,-8.2523,-7.41346,-11.574425,-12.31125,-8.2357,-10.38175,-6.194,-6.125,-6.1047,374.605,2.7319725,361.89,0.0176367875,-4.89260275,-71.55436,-1.068367,-1.3006505,-11.046,-3.32865,-13.82816,0.432775,-5.2031,-6.368975,-2.73375,-5.6472,-2.0261,0.3067375,-76.74125,-97.303,0,1.3409,0,0,0,0,0.37238,13.335,0,1.1444,1.359,2.0465,3.35026,4.4446,97.3949625,-0.372537,0.2954075,206.829775,287.7589,65.4548,390.90415,-9.260128,0.146060175,0.12915615,0.159006375,0.063072945,0,0.0573578775,-100.3034,0,0,0,-7.92445125,-4.36807025,-8.448075
1,0.75,-4.708985,64.792,-7.297875,-8.532,-0.54583,-0.130656,0.152385,-0.037234,-8.30214,-7.476135,-11.543,-12.262,-8.287525,-10.222475,-5.9772,-6.0847,-6.0851,374.7975,2.769075,361.975,0.01756,-5.90975,-79.405195,-1.390196,-1.22835125,-11.078,-3.465025,-12.4503725,0.4710475,-5.0284,-6.44255,-2.83425,-5.62445,-2.0838,0.268275,-77.9165,-95.5765,0,1.2836,0,0,0,0,0.37198,13.335,0,1.1378,1.3661,2.042,3.35305,4.4494,97.3647025,0.0147608700000005,0.33912,207.196,287.9293,70.04,392.067025,-9.198805,0.219163075,0.1353265,0.16913075,0.062058615,0,0.0544029,-100.819,0,0,0,-8.3686525,-4.419176,-8.483796
1,1.25,-5.024975,66.406,-7.91935,-8.58725,-0.541933999999999,-0.143061,0.157206,-0.032892,-8.539475,-7.5848,-11.607675,-12.21,-8.3245,-10.4285,-5.8482,-5.9817,-5.9876,374.7,2.80175,362.865,0.01639074,-4.616697,-79.30726,-1.093304,-1.13579625,-11.676,-3.62318725,-12.4960025,0.51469,-5.202175,-6.99765,-2.74725,-5.6293,-2.1602,0.3289,-74.586,-94.237,0,1.1734,0,0,0,0,0.37296,13.335,0,1.1311,1.3744,2.0447,3.35072,4.4583,97.3014375,-0.0995754274999999,0.360315,207.8734,289.29,69.337,390.6709,-9.40434875,0.153063225,0.1343122,0.1839942,0.064860495,0,0.06641434,-98.56573,0,0,0,-8.47575325,-4.46159025,-8.13273325
1,1.75,-4.807565,63.944,-7.789875,-8.712,-0.551708999999999,-0.159093,0.158054,-0.037618,-8.576145,-7.5410625,-11.70145,-12.196,-8.3575,-10.354375,-6.0795,-5.8746,-5.8829,375.1075,2.7873,362.765,0.0147208125,-4.7664,-89.7795,-1.460066,-1.338904,-11.025,-3.2018,-12.327115,-0.160525,-5.124975,-6.540425,-2.70875,-5.57115,-2.345725,0.30295,-73.26375,-93.9775,0,1.01876,0,0,0,0,0.369135,13.335,0,1.1133,1.3773,2.044,3.34939,4.4525,97.254505,-0.3127887,0.27974,206.9659,288.885,65.931175,390.702625,-9.183836,0.17337245,0.13650515,0.16207115,0.059616145,0,0.05650812,-99.05181,0,0,0,-8.53337425,-4.56373,-8.419394
1,2.25,-4.8424475,63.828,-7.516675,-8.8545,-0.557812,-0.163357,0.14494,-0.043357,-8.605,-7.57018,-11.8056,-12.17125,-8.3660625,-10.115125,-6.2934,-5.7578,-5.7659,374.37,2.81449175,362.7875,0.016323,-5.81875,-98.17107,-0.8409698,-0.9494616,-11.607,-3.5224935,-12.1900875,0.44518,-5.311775,-6.8542,-2.848,-5.53475,-2.582325,0.3139125,-74.2325,-94.2695,0,0.9827,0,0,0,0,0.37264,13.335,0,1.0937,1.38992,2.0437,3.3471,4.4514,97.278,-0.357454775,0.27886,206.02175,288.90555,68.02985,390.5054,-9.191976,0.18053845,0.1349295,0.164306275,0.057780775,0,0.0729617575,-98.31521,0,0,0,-8.706609,-4.744377,-7.847608
1,2.75,-4.7651175,63.934,-7.0841,-9.03225,-0.576003,-0.1757,0.115189,-0.041112,-8.65,-7.6718,-11.9165,-12.17125,-8.3964525,-10.028675,-6.6123,-5.7205,-5.6695,374.82,2.900778,362.195,0.0172409475,-5.68799425,-70.6732,-1.76034175,-1.0427945,-11.347,-4.7486,-11.676605,0.407835,-5.195,-6.4616,-2.7755,-5.3912,-2.668725,0.3492625,-76.84275,-92.4325,0,1.11465,0,0,0,0,0.367115,13.335,0,1.0833,1.39916,2.0399,3.34891,4.4565,97.27175,-0.2747682,0.30394,206.89695,288.025,67.51045,390.7883,-9.185842,0.169707875,0.1230312,0.1626707,0.05225931,0,0.07373145,-94.8480125,0,0,0,-8.84253175,-4.76085925,-7.83747075
1,3.25,-5.1801225,62.695,-7.38145,-9.321,-0.588001,-0.18409,0.099426,-0.041047,-8.8641875,-7.8261,-12.02595,-12.36625,-8.45236,-9.9611425,-6.992,-6.0721,-5.9529,372.03,3.64715,362.3925,0.01415226,-9.608548,-87.016945,-5.1361285,-1.046945,-11.806,-3.90836,-13.36904,0.295545,-5.45765,-7.2688,-3.06725,-5.40455,-2.865325,0.27165,-71.086,-92.835,0,1.1911,0,0,0,0,0.37223,13.335,0,1.0934,1.40022,2.0476,3.35374,4.465,97.291255,-0.258448,0.25863,205.62175,288,67.227413185,386.579125,-9.175512,0.157111325,0.138198575,0.160420275,0.064653935,0,0.07433033,-101.7205,0,0,0,-9.10299725,-5.1303685,-7.8754745
1,3.75,-5.147185,62.431,-7.4563,-9.56825,-0.575294,-0.19643,0.086121,-0.039452,-8.848245,-7.8811,-12.127875,-12.148,-8.4257125,-9.9499975,-7.1435,-6.4358,-6.3197,374.61,3.193,363.2675,0.01465064,-7.07546825,-70.6726125,-0.82445,-0.867674125,-11.957,-7.1276,-14.4064725,0.490105,-5.59105,-6.75255,-3.29925,-5.4529,-2.943275,0.291525,-71.079,-92.3885,0,1.276,0,0,0,0,0.37035,13.335,0,1.089,1.4091,2.0313,3.34523,4.4655,97.2781,0.3308271,0.2832,203.335,285.8525,67.39612851775,391.03625,-9.137726,0.23243265,0.13112155,0.1688422,0.06432486,0,0.074429665,-102.672,0,0,0,-9.3545005,-4.96736425,-7.6991895
1,4.25,-5.13795,65.472,-7.7642,-9.38775,-0.547405,-0.19056,0.077096,-0.038675,-8.955875,-7.9979,-12.1559,-12.04,-8.353005,-9.8699975,-7.0517,-6.8117,-6.6941,374.715,3.18111625,362.57,0.01124785,-5.8769365,-85.50945,-1.31087675,-0.861853825,-11.156,-3.90286,-11.8588775,-0.5295875,-5.40695,-6.58075,-3.451,-5.653,-3.174125,0.292925,-70.9965,-89.534,0,1.2549,0,0,0,0,0.36944,13.335,0,1.0795,1.41952,2.029,3.35415,4.4603,97.29189,-0.11712639,0.3773,201.9302,284.7,65.4611775,391.822625,-9.16284125,0.1950479,0.1294638,0.1661405,0.064428165,0,0.07145411,-102.53845,0,0,0,-9.01733625,-5.071743,-7.65268575
1,4.75,-5.3932,63.26,-7.918,-9.1006,-0.58513,-0.22593,0.068916,-0.042743,-8.73935,-7.8823,-12.16025,-11.95875,-8.3898875,-9.81276,-6.8417,-6.9741,-6.8759,375.54,3.16675325,362.3775,0.01461442,-6.92873275,-66.8230725,-1.83093875,-0.8565316,-10.625,-3.42206,-11.9064125,0.7234425,-5.41085,-6.84735,-3.799,-5.7371,-3.490025,0.2761,-72.46025,-91.5645,0,0.9054,0,0,0,0,0.37157,13.335,0,1.0762,1.42117,2.0258,3.3494,4.4577,97.3205,-0.01886855,0.29219,202.221,284.2048,66.086525,388.5524,-9.1808,0.20659695,0.1297173,0.16318265,0.068982915,0,0.066680085,-100.0297,0,0,0,-8.52802875,-4.23634625,-7.56804525
