DOY2,HR2,FC_1_1_1,LE_1_1_1,H_1_1_1,SW_IN_1_1_1,VPD_1_1_A,RH_1_1_A,TA_1_1_A,USTAR_1_1_1,CO2_1_1_1,H2O_1_1_A,WS_1_1_1,PA,LW_IN_1_1_1,RH_1_1_1,VPD_1_1_1,H2O_1_1_1,TA_1_1_1
1,0.25,-0.266975,15.960775,20.67258,-1.06666675,0.93384645,90.937255,-1.053936,0.321031575,361.50145,3.16695475,4.312134,98.240085,295.7458,91.663715,1.0408025,3.6729455,-0.1905864
1,0.75,-0.238875,16.71161,20.76256,-1.06916675,0.91019365,91.5739475,-1.24250025,0.3249685,361.832225,3.165704,4.74852,98.228755,296.171625,91.138145,1.0737685,3.6714145,0.089366665
1,1.25,-0.2988,18.05591,23.778165,-1.0950005,0.901650925,92.5769075,-1.3690365,0.3795311,362.2793,3.1550785,4.6470035,98.211865,296.23915,92.45481,1.07645725,3.49348725,-0.133750005
1,1.75,-0.422325,24.92405,38.7211925,-1.15000025,0.884009075,93.3495125,-1.31327975,0.3178444,361.5815,3.14780025,4.462587,98.20466,295.432525,94.7420925,1.055138,3.447949,-0.114500025
1,2.25,-0.54585,22.32524,24.38681,-1.1008335,0.8597674,93.3175825,-1.3757435,0.344079725,362.276575,3.08976025,4.210859,98.20812,294.855825,90.80983,1.1013645,3.507273,-0.05000545
1,2.75,-0.084,22.132705,21.7963,-1.1516665,0.8647385,92.5937475,-1.4704935,0.312649575,362.055375,3.07120625,3.583733,98.210945,293.21835,90.701495,1.0643645,3.521506,0.2437601
1,3.25,-0.33545,21.94816125,25.252245,-1.2,0.827069,93.11389,-1.64708125,0.319459275,362.491125,3.00534975,4.334373,98.1962375,293.7783,88.690165,1.0339695,3.6280595,0.09127034
1,3.75,-0.5869,21.7636175,28.70819,-1.17000025,0.7959138,92.9489175,-1.80725025,0.3573458,363.02505,2.9970005,4.1387465,98.199745,294.01245,84.37266,1.066254,3.576579,-0.1148328
1,4.25,0.048225,20.010865,27.95765,-1.11083325,0.790583925,92.6951525,-1.9720875,0.33084245,362.4291,2.956753,4.23879425,98.204135,294.86585,83.6944975,1.097362,3.47388,-0.2296524
1,4.75,-0.4835,15.96909,24.27117,-1.13166675,0.7721827,92.7,-2.06165075,0.3271908,362.368,2.89217325,4.19416525,98.2144825,294.3425,85.4091675,1.01279975,3.37826325,-0.275156425
1,5.25,-0.076575,15.2442,24.99717,-1.1025,0.7545945,92.930795,-2.333678,0.31748485,362.5457,2.86307225,4.0130255,98.1952225,293.770825,86.53716,0.92155305,3.29373125,-0.31810585
1,5.75,-0.12865,13.7638,18.238995,-1.1,0.7550168,93.0014,-2.43939675,0.3487775,362.73685,2.838601,3.7976435,98.2060975,292.4708,87.4055075,0.862138425,3.27247125,-0.325714425
1,6.25,-0.180725,16.5679875,21.94032,-1.1,0.7321682,93.1175225,-2.525292,0.319328575,362.9419,2.853601,3.3533885,98.2334375,291.20665,86.4558275,0.91179295,3.2155265,0.21208335
1,6.75,-0.1990125,12.29784175,19.0872,-1.1,0.7226346,92.0710925,-2.437671,0.3070842,365.79075,2.83953525,3.176268,98.24216,293.238325,87.5409075,0.92745485,3.20837775,0.04683325
1,7.25,-0.2173,8.027696,19.18051,0.61166665,0.7146699,92.298325,-2.3501795,0.34012555,367.18205,2.8670735,3.794526,98.25349,292.67,86.394335,0.92024625,3.209268,-0.4726667
1,7.75,-0.248325,12.45201,19.1127425,19.8508325,0.74778035,92.19251,-2.325681,0.325553275,367.67475,2.83612275,3.873555,98.274175,291.7767,86.008825,0.94414965,3.178559,-0.00658336
1,8.25,-0.27935,17.9459375,26.3657675,71.499995,0.797354525,90.93333,-2.20715725,0.34967685,369.3361,2.8634625,3.7267575,98.293775,293.3734,85.79466,0.917120275,3.131901,-1.012375
1,8.75,-0.3469,31.2549575,27.63991,137.495825,0.8347464,90.89928,-1.889643,0.39753215,376.371575,2.94309175,5.3076575,98.2957075,292.6867,88.174455,0.964775,2.92424175,-1.4761665
1,9.25,-0.984,28.56726,47.5765525,206.35665,0.8802633,90.665875,-1.73875,0.458039925,377.06345,2.9682665,5.57058575,98.296825,294.8133,91.0172475,0.84326495,2.974553,-1.39455875
1,9.75,-0.63945,42.05148,45.832755,268.695825,0.957954125,89.56345,-1.3563765,0.399777825,375.4917,3.08490475,4.970719,98.32532,293.47,94.070575,0.9248911,3.136065,-0.983621475
1,10.25,-0.31915,43.1576225,58.269095,329.99755,1.064387,88.391845,-1.4156965,0.447695,375.511,3.1244205,4.906767,98.3461025,295.12,95.60989,1.040219,3.2157075,-0.143
1,10.75,-0.3438,41.65203,53.11352,368.603375,1.18378425,87.46267,-0.9761372,0.4005204,375.0223,3.10441825,5.173757,98.353905,294.0533,93.86507,1.145995,3.2251095,-0.3539576
1,11.25,-0.3985,37.3901,40.4713675,401.926625,1.258866,85.86425,-0.4991667,0.4403465,374.5092,3.119892,5.03618875,98.3456575,295.5567,92.306,1.248056,3.3558745,-0.0826022
1,11.75,-0.3632,40.5956375,46.68874,424.836575,1.284336,85.377985,-0.3248298,0.40427965,374.8518,3.1676475,5.26709825,98.31612,296.62415,90.845535,1.274621,3.239245,0.1778013
1,12.25,-0.2938,51.38796,46.8731275,427.722525,1.37512075,85.2713825,0.1731078,0.4503419,374.9332,3.14975525,5.072871,98.3003675,296.444125,90.22522,1.3605135,3.3548625,0.3775079
1,12.75,-0.4739,47.38846,37.96269,409.895,1.366652,84.34699,0.1930236,0.44548405,374.4904,3.1572135,5.105524,98.2875725,297.720875,89.6862875,1.36239675,3.418504,0.638750075
1,13.25,-0.249,48.2860725,45.1808525,384.3242,1.454331,82.299945,0.294892025,0.452479,373.9979,3.16563,5.0570035,98.271225,297.50665,87.7368025,1.39001,3.45279475,0.740666725
1,13.75,-0.2871,47.637135,35.82249,348.193325,1.479307,82.9184325,0.466161925,0.4533544,373.7074,3.220534,5.529127,98.2799325,298.3508,85.554355,1.43167625,3.458819,0.97374995
1,14.25,-0.22215,45.3346075,33.475865,297.8733,1.5259435,82.911875,0.59692675,0.4287793,373.54545,3.23620725,5.45739475,98.29747,298.13495,84.448205,1.4730085,3.2835415,0.997416675
1,14.75,-0.2497,42.7029825,30.29355,230.19915,1.60291,83.5957175,0.442291075,0.4493521,374.1082,3.25364275,5.4545175,98.2406275,298.839175,85.651335,1.590536,3.35151,1.331575
1,15.25,-0.208525,46.2939975,35.62623,157.2733,1.6048715,81.8983,0.55686835,0.44010545,372.78545,3.2383075,5.4560615,98.1959025,298.61665,84.44348,1.62288625,3.388708,1.43274975
1,15.75,-0.3926,42.5297175,33.2974025,90.05,1.595023,83.441805,0.430869025,0.4203182,373.035525,3.24814825,5.13362575,98.207865,298.021625,81.55333,1.63115525,3.412664,1.52752
1,16.25,-0.2505,39.3423575,25.1227,37.48,1.561135,84.4961,0.21688425,0.3995836,373.51545,3.14853425,4.738583,98.2336575,297.7975,81.40701,1.762738,3.35404525,1.443333
1,16.75,-0.07825,42.967315,16.131185,7.89999925,1.5139855,84.6848725,-0.0855689525,0.3693998,374.649675,3.08910025,4.225514,98.2686225,297.041625,80.953725,1.623084,3.363092,1.2133975
1,17.25,-0.281725,28.2227475,20.81845,-0.893333175,1.468895,84.469405,-0.1846209,0.360818775,371.7353,3.03064375,4.0282635,98.2916625,295.35165,84.208315,1.6627,3.5958185,1.9075015
1,17.75,-0.08925,24.78078,33.99508975,-1.2,1.3940655,86.22778,-0.4320244,0.3735214,364.5604,3.0095,3.68673,98.306655,294.73005,86.068535,1.534212,3.7060885,1.832286
1,18.25,-0.119175,22.2875325,25.45962,-1.16833325,1.32604775,86.5493075,-0.438078825,0.378635,365.1007,2.9764335,4.11487725,98.3081475,296.824175,93.25224,1.3766455,3.673852,1.963619
1,18.75,-0.1491,31.317845,6.811403,-1.1500005,1.28134275,86.68859,-0.393692275,0.309192475,364.76195,3.05135575,4.44411525,98.28764,296.75585,95.13847,1.430002,3.680964,1.947
1,19.25,-0.263075,28.40527,13.856765,-1.136667,1.1958105,87.1055025,-0.57025425,0.3407189,364.401425,3.011918,4.473749,98.285805,296.928375,96.8173,1.4214045,3.6807895,1.859167
1,19.75,-0.2545,24.48751,13.43661,-1.18833375,1.148411,87.93391,-0.829938925,0.3695406,362.176825,3.04802,4.48845,98.27504,296.640825,95.42368,1.310891,3.6356605,1.517334
1,20.25,-0.24,18.34356,16.89623,-1.14499975,1.110572,89.390285,-0.669600225,0.35840085,362.6823,3.06807875,4.36343125,98.243565,297.87165,92.65931,1.313281,3.451963,1.199644
1,20.75,-0.1849,14.6294,8.8328455,-1.103334,1.0879395,89.0803875,-0.79630085,0.3830011,362.89495,3.081633,4.34942675,98.2469175,297.675825,89.2010825,1.2971,3.52017925,0.632729075
1,21.25,-0.506,32.5255125,31.32686,-1.10166675,1.041566,88.6976275,-0.7375833,0.45796755,363.5039,3.05191475,4.249527,98.244595,296.89745,90.0365825,1.30048225,3.5482,0.38233335
1,21.75,-0.2124,26.61241,22.46772,-1.13666675,0.9973384,88.27855,-0.766750025,0.383984675,363.7984,3.08095475,4.7228995,98.253165,295.825825,91.13958,1.109343,3.542469,0.140833345
1,22.25,-0.441675,23.53225,23.954965,-1.10166675,0.9615061,89.004845,-0.7446238,0.390305,362.6271,3.09461425,4.432024,98.2655025,297.039175,92.0171725,0.983543575,3.62985,-0.134830025
1,22.75,-0.4123,15.21811,14.018815,-1.11750025,0.96722735,90.01785,-0.76517075,0.43248555,362.574325,3.1632955,4.331233,98.253095,296.6625,92.72468,0.9794997,3.676419,-0.01814507
1,23.25,-0.45045,17.507885,18.966395,-1.1,0.9593946,89.8903775,-0.806516225,0.4500827,362.59055,3.171926,4.00638375,98.2562125,296.113325,90.881,1.0774195,3.668002,0.03243632
1,23.75,-0.596675,19.214545,21.736825,-1.09750025,0.9489626,90.4134975,-0.9334999,0.4035835,362.1759,3.1935745,4.053086,98.2525475,296.285,89.8367475,1.08722125,3.66688,-0.213626725
2,0.25,0.3221,38.821875,0.9621725,-1.6,1.929539,85.72133,0.3193333,0.4263687,376.4327,3.289352,4.620486,98.2835,287.04245,79.3623225,3.34018425,3.8468205,4.46720625
2,0.75,0.306925,36.0555675,8.39158925,-1.50666675,1.901244,85.73547,0.3277968,0.4005814,375.8977,3.281973,5.10375725,98.26149,285.5575,78.8274225,3.2134215,3.85969325,4.70841575
2,1.25,0.23335,44.65268,2.79057475,-1.48750025,1.931505,85.76514,0.09807197,0.3838846,376.25805,3.284005,4.645445,98.26381,287.30335,79.03367,3.405992,3.7690765,4.7430765
2,1.75,0.0096,13.0167625,1.33149,-1.45666675,1.879163,84.84567,-0.08257004,0.40559355,375.54355,3.250523,4.49870475,98.26403,285.609175,80.70067,3.700414,3.6295725,4.9989475
2,2.25,0.13035,17.03116,-0.32894,-1.43166675,1.796658,85.85567,-0.3103333,0.412173925,375.7537,3.248851,4.95599225,98.255315,285.279975,81.4498425,3.720071,3.58093225,5.04941725
2,2.75,0.713175,14.72535,4.0449625,-1.5074995,1.725678,86.42332,-0.5066667,0.405941,375.6059,3.204062,4.5385155,98.23739,282.969175,80.97408,3.738093,3.532166,5.135799
2,3.25,0.31335,9.039799,1.1724967,-1.50666625,1.659698,86.92454,-0.5916666,0.358075125,375.71975,3.160152,4.414834,98.22755,281.83585,80.0427525,3.650487,3.612956,5.53075
