DOY2,HR2,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,SC,G_1_1_1,G_2_1_1,G_3_1_1,H,LE,SH,SLE,PA_1_1_1,PA_1_2_2,RH_1_2_2,RH_1_1_1,RH_1_3_1,T_SONIC,T_SONIC_SIGMA,TA_1_2_2,TA_1_1_1,TA_1_3_1,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,TS_1_1_1,TS_2_1_1,TS_1_2_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,5.25,412.467,2.81157631317742,1.716605,4.733255,0.078221886262939,0.0239973,-26.1799536666666,-18.0606398333333,-23.5111601666666,-11.9619,0.166987,-0.562507,-0.11037,102.2815,103.184246666667,57.5568,93.8948475,96.2994945,7.54914,0.251697,4.632875,4.84958141666666,4.43693691666667,0.619529691103992,316.423723333333,332.214783333333,-18.662608,0,0,0,0,12.4122073333333,10.360374,10.428573,-0.0227295,0.408202,0.1316615,0.3697695,0.19792,0.688208
1,5.75,411.856,2.66728964131336,1.551965,4.6835,0.0821249973560657,0.0369641,-26.1028901666667,-18.0621263333333,-22.7151965,-13.94525,0.384608,-0.3636095,-0.0656074,102.2925,103.196846666667,57.5742,94.131812,96.487872,7.560655,0.269962,4.831295,5.06618293333334,4.7963232,0.749170309622996,312.210185,334.06244,-19.5943266666667,0,0,0,0,12.38255,10.2972223333333,10.374595,-0.02539135,0.382835,0.140873,0.4175005,0.195083,0.642437
1,6.25,413.132,2.90940720955479,1.52697,4.76506,0.086654840097913,-0.000487784,-26.1065703333333,-17.877407,-21.9357525,-11.39155,0.529534,-0.2880495,-0.03636105,102.32,103.217056666667,58.95535,93.8551431666667,96.4456001666667,7.555875,0.2419555,4.85191,5.02381321666667,4.61347571666666,0.753031694279785,313.342275,333.655586666667,-18.62601841,0,0,0,0,12.397561,10.312493,10.3463726666667,-0.026408,0.4425765,0.1443565,0.3895225,0.202066,0.6771855
1,6.75,412.107,2.97456726881961,1.55875,4.86989,0.0836425837126264,0.0404412,-26.2771385,-17.5844105,-22.5773116666667,-11.47485,0.786959,-0.453391,-0.03491115,102.3645,103.231213333333,56.631,93.7354265,96.5278143333333,7.624135,0.246451,4.828895,5.0160475,4.37460218333334,0.672607706604764,310.218125,332.727428333333,-19.0062223333333,0,0,0,0,12.3790266666667,10.272807,10.331847,-0.0215611,0.410163,0.133383,0.3721015,0.180032,0.5404275
1,7.25,412.6095,2.61040186476264,1.5035,4.69946,0.0818371467187876,0.0372546,-26.429845,-17.5634363333333,-22.455321,-10.6631,0.00678379,-0.342758,-0.0407939,102.372,103.251006666667,56.691,93.498326,96.5026311666666,7.2281,0.241988,4.68101,4.7412433,4.54738895,0.690896534713555,309.908133333333,331.751868333334,-15.9442481066667,2.63336533333333,0.246016463333333,1.1875336,0.722873266666667,12.35511,10.1913226666667,10.319181,-0.019934,0.380761,0.12751,0.339539,0.163581,0.579383
1,7.75,413.004,2.14871358923961,1.34319,4.893,0.0926978332286279,-0.036678,-26.4105375,-17.803017,-22.4976978333333,-10.6538,3.41759,0.327044,0.314072,102.389,103.26495,57.69845,93.4697488333333,96.9939538333334,7.50104,0.228221,4.83431,5.08288265,4.86210586666667,0.668669477690166,310.306616666667,335.136698333333,-3.24564059333333,51.2777951666666,4.00376965,20.2031269666667,4.6329772,12.36757,10.1139493333333,10.23396,-0.0292639,0.42407,0.151554,0.41449,0.19205,0.690579
1,8.25,412.8115,2.07420244288592,1.12066,5.54916,0.162313609981167,-0.065823,-26.3000831666666,-17.5960991666667,-22.7575985,-3.431465,11.6436,2.49479,1.01099,102.418,103.26823,58.9857,92.7186595,96.4280505,8.37818,0.2720615,5.736655,5.59884808333333,5.59733718333334,0.798639721499663,316.635121666666,339.699263333333,28.0432574333333,175.790693166667,14.6268802666666,91.3149933333333,13.1383919333333,12.3776576666667,10.0392651666667,10.154942,-0.05010385,0.592987,0.1999075,0.5321115,0.2768825,0.922239
1,8.75,410.1205,1.1565193073775,0.08216,5.93775,0.170506921379676,-0.1122205,-24.6907891666666,-16.937799,-20.6452386666666,12.91785,25.3556,3.431595,1.299385,102.4515,103.294666666667,57.76085,90.7273105,94.2324195,9.78213,0.3153665,6.91188,6.60962581666667,6.9756459,1.30132090380813,323.438871666667,348.039293333333,93.2257156666667,339.350911666666,27.652804,174.408332666667,24.670702,12.3316833333333,9.9685595,10.0753636666667,-0.07434665,0.70826,0.241896,0.6834035,0.323711,1.189945
1,9.25,408.649,1.03871176563175,-1.14639,5.94743,0.183316707372933,-0.221618,-22.8977143333333,-15.4074013333333,-17.0692278333334,40.2514,36.32865,2.98338,0.314324,102.442,103.317883333333,57.9298,83.1960553333333,87.7113965,10.6278,0.355353,7.91,7.78614203333334,8.64908026666667,2.24831263968749,321.658175,357.330466666666,151.585681666667,523.066183333333,37.9390476666667,262.78927,36.5889086666667,12.2980676666667,9.97567383333333,10.0036145,-0.0979186,0.794408,0.282524,0.813271,0.384285,1.48014
1,9.75,404.271,1.13771815504253,-1.93366,6.07463,0.183860396680295,-0.124968,-19.484405,-14.1135853333333,-12.7761566666667,73.7279,41.54785,2.88647,-0.180408,102.4615,103.366855,53.9704,77.3388026666667,78.3652936666666,11.41545,0.437845,9.070145,8.80922133333333,9.5198244,2.99554706764041,312.733883333333,366.6647,221.83721,719.714223333333,48.443332,361.929796666667,51.828419,12.2478713333334,9.94814086666667,9.97852245,-0.125472,0.9075215,0.315114,0.9258345,0.422288,1.707225
1,10.25,402.322,1.34771934261643,-2.71109,5.942865,0.177497370966574,-0.0771753,-13.8570965,-11.4787356166667,-8.18057998333333,101.271,46.5217,2.84171,0.109521,102.487,103.380966666666,51.2932,69.9404875,73.081273,12.5562,0.491119,9.96564,9.63497285,10.42529295,3.98816129630143,312.59446,374.165166666667,274.661749666667,860.921825,56.0563536666667,420.477003333334,58.2897055,12.2113593333333,10.0485083333333,9.99556063333333,-0.132576,0.966426,0.323305,0.956574,0.443507,1.72963
1,10.75,402.227,1.49226834517696,-3.32504,6.02874,0.179440139744868,-0.0495727,-7.26080863333334,-7.39821243333333,-3.76195693333333,127.7565,51.9511,2.19919,-0.0389576,102.467,103.390475,49.63395,66.5901548333333,68.625207,13.41445,0.5447745,10.84155,10.8763905,11.3124866666667,4.54497944218107,304.644613333333,383.238075,325.963148333333,997.691383333334,63.7934026666667,494.494145,65.299349,12.2011986666667,10.088005,10.049398,-0.144639,0.971268,0.339014,1.085085,0.467064,1.74785
1,11.25,401.369,1.55294872370705,-3.59091,5.59053,0.185815134695846,-0.02735025,0.0192388667,-4.0599883,0.414502883783333,144.269,53.476,1.932605,0.03355015,102.436,103.377853333333,46.67815,64.3014213333334,65.3171765,13.8619,0.547962,11.3284,11.3636395,12.1639433333333,5.09759691976101,309.376706666667,388.412885,360.809395,1086.84760666666,67.9703066666667,530.008581666667,69.4566181666667,12.1713136666667,10.144983,10.0423676666667,-0.150139,1.02606,0.345336,1.11431,0.465703,1.75333
1,11.75,400.492,1.61884279327304,-4.05318,5.59182,0.186889526336707,-0.03946135,7.0587773,-0.402533657,5.64114383333333,153.4375,52.9651,1.52491,-0.0850556,102.359,103.343073333334,44.133,60.1414433333333,61.3247641666666,13.98585,0.639497,11.5029,11.4733091666666,12.4853291666667,5.60818655028948,309.907878333334,393.794258333333,364.081441666667,1093.948025,69.7001481666667,543.80791,70.7979845,12.1574593333333,10.2414683333333,10.2639823333333,-0.1447755,1.032965,0.342133,1.162,0.4706475,1.785365
1,12.25,401.605,1.65391116840972,-4.04471,5.47949,0.185083485318455,-0.009548335,12.5725185,2.9351492,11.6184777666667,147.069,55.622,1.71122,-0.0564491,102.322,103.303056666666,41.2673,59.1777006666667,59.9482566666667,14.3545,0.639082,11.911,11.8348601666667,12.9845198333333,6.01092596627367,312.657663333334,397.27889,386.99221,1135.70473666667,70.2475928333333,579.662106666666,73.8033255,12.1480213333333,10.376627,10.3431103333333,-0.153017,1.11551,0.3541105,1.18821,0.4844055,1.789225
1,12.75,401.024,1.66748164319264,-3.98386,5.42552,0.171948524604992,-0.031236,17.910086,6.66086803333333,15.679903,162.275,54.80235,1.34432,-0.09660295,102.286,103.269231666666,39.20205,56.8344305,56.0499836666666,14.9377,0.640558,12.2211,12.1046235,13.2371156666667,6.25116329948097,314.437023333333,401.9453,378.132456666666,1125.84627166667,71.7714401666667,571.304518333333,74.291122,12.1428533333333,10.597214,10.4320433333333,-0.157628,1.11,0.355397,1.19787,0.494826,1.73679
1,13.25,400.148,1.64693769114767,-4.08633,5.29609,0.173559443162426,-0.0268037,21.1654046666667,8.9884845,16.9620313333333,161.7235,52.7271,0.955702,-0.217058,102.2575,103.248383333333,38.454,54.7161081666667,54.5797495,15.167,0.6121275,12.6872,12.8497426666666,13.474341,6.60513625568223,314.51287,400.47433,343.482875,1015.39123666667,67.8961518333333,509.120705,67.1692115,12.147251,10.8337683333333,10.597534,-0.163047,1.10413,0.3596145,1.19518,0.4915185,1.75723
1,13.75,400.047,1.54216217546368,-3.37405,5.34707,0.15910893597528,-0.0381601,22.3085903333333,10.6494238666667,16.0980016666667,138.717,52.6442,0.7628095,0.209562,102.252,103.226478333333,40.1067,54.51046,53.7959436666666,15.4276,0.603407,12.9509,13.1191308333334,13.870159,7.10477518661094,314.070346666667,400.8077,322.040738333333,975.843565,65.1674823333334,500.67215,67.6732175,12.2413633333333,11.1128313333333,10.8750673333333,-0.167353,1.07772,0.367358,1.14,0.483684,1.68054
1,14.25,400.451,1.38711862247665,-3.07554,5.2962,0.171631964886429,-0.0282506,22.5218323333333,12.0006378333334,14.9649168333333,128.401,44.5688,0.350453,-0.022021765,102.213,103.205585,39.99555,53.8864733333333,55.7827161666667,15.4356,0.521145,12.9877,13.3011106666667,14.1714075,6.77800999563511,315.012999310345,398.319513333333,293.3824,930.328063333333,59.464734,460.604733333333,61.6147196666667,12.1904118333333,11.3010051666666,11.0720333333333,-0.137508,1.01942,0.334557,1.13732,0.471464,1.7015
1,14.75,400.067,1.21609646146576,-2.29324,5.49094,0.143969184785818,-0.0500398,23.144241,11.6822523333334,12.3950158,89.38985,40.0425,0.108476,0.2089595,102.2305,103.177526666666,40.9926,54.1041246666667,55.4006881666667,15.4299,0.428065,12.8625,13.3960783333333,14.2121391666666,6.51814112220506,317.049628333333,394.427365,224.1518,741.361358333334,50.8233903333334,363.057025,51.619415,12.1938615,11.5177183333333,11.2695673333333,-0.146848,0.9990095,0.339497,1.07436,0.4615835,1.684735
1,15.25,401.878,1.12446319165749,-1.690765,5.71574,0.141588005514559,-0.0381705,21.0889783333333,10.1768728333333,9.8383601,76.6157,34.99035,0.1003107,0.206612,102.208,103.181518333333,40.5983,54.6604726666667,55.9841265,15.4213,0.399045,13.0728,13.3981965,14.3388595,6.36152614346264,311.536116666667,391.797593103448,182.311104716666,646.025926666666,45.4439668333333,328.427961666667,46.2305483333333,12.2389606666667,11.7355576666667,11.427913,-0.128994,0.977538,0.317056,1.03034,0.454184,1.60638
1,15.75,402.862,0.855448848055026,-1.541715,5.83193,0.125242175529718,-0.02925875,17.3325013333333,8.7782239,7.16906113333333,56.69035,25.9283,-0.5179945,0.0601922,102.245,103.212838333334,40.7016,55.5084815,58.7207041666667,15.4619,0.30684,12.9413,13.4209156666667,14.000319,6.34410226246923,302.13063,387.31406,119.186064166666,504.964688333333,38.0843206666667,261.283301666667,38.032803,12.2249263333333,11.8355972413793,11.5884026666667,-0.112682,0.919045,0.3040755,0.9508735,0.419164,1.535475
1,16.25,401.586,0.617364354771637,-0.233368,5.816495,0.119645910175547,-0.003344715,14.7214086666667,6.64306796666667,4.55974223333333,18.1864,18.71745,-0.9316925,0.08126705,102.2505,103.222703333333,40.88065,56.1455015,59.0691293333334,15.27355,0.2137455,12.72555,13.0270821666667,13.6104463333333,6.01414021258312,300.194526666667,381.418446666667,49.1543804833333,314.222106666667,26.8767123333334,152.795843333333,23.5642108333333,12.2019766666667,11.9279473333333,11.6795803333333,-0.086265,0.822834,0.2644845,0.8153455,0.377553,1.448485
1,16.75,400.9665,0.496872817847435,0.573433,5.89643,0.109326669898588,-0.01028183,11.6380831666667,4.14045533333333,1.76585886533333,-1.335435,11.56595,-2.06368,0.2630105,102.1955,103.208588333333,42.4545,60.5534791666666,63.363537,14.20185,0.206523,12.3705,12.3758486666667,12.8155556666667,5.41748756448798,299.090683333333,372.380473333333,0.367229666166667,142.997564,13.1271368,70.5396716666666,10.5013056,12.1834946666667,12.0076453333333,11.744729,-0.0690483,0.69258,0.2370285,0.68914,0.3267585,1.152535
1,17.25,400.931,1.11853206198802,1.25571,6.14401,0.119595380719764,0.07204815,6.49526023333333,2.22549666666667,-0.8678170367,-13.0441,4.534505,-3.16989,0.8353255,102.302,103.254373333333,50.3108,68.3463213333333,72.3181736666667,13.4368,0.304935,10.794,11.0752006666667,11.4300304333334,4.1562966370626,296.1462,359.848376666667,-51.70265,34.2795078333333,2.56616076666667,12.1528851333333,2.31651955,12.1844966666667,12.0769486666667,11.79165,-0.0459728,0.567067,0.194125,0.512791,0.255625,0.975849
1,17.75,403.064,2.13533069100899,1.41644,6.374505,0.102152684594438,0.267818,2.00162648666667,-0.159747193,-3.8926275,-8.47179,0.865692,-3.15663,0.7609265,102.261,103.249493333333,56.0959,74.8844526666667,80.1159156666667,12.1733,0.32452,9.27033,9.60316383333333,9.47420926666667,2.95168029336747,295.427843333333,350.533163333333,-65.647824,0,0.017920062,0.0112823736666667,0.0189089553333333,12.2346806666667,12.1225296666667,11.822426,-0.0228598,0.392604,0.133183,0.376129,0.181758,0.709504
1,18.25,406.513,3.14320615494424,1.49534,6.230375,0.106299207975193,0.251836,-2.81831206,-2.5137939,-8.6176693,-7.15083,0.370113,-2.6565,-0.129895,102.31,103.261576666667,58.0956,81.0066173333333,87.1411775,11.1569,0.306347,8.06047,8.50720723333333,7.53049243333333,2.11898962942877,294.966153333333,347.362026666667,-59.9249648333333,0,0,0,0,12.2473523333333,12.1009256666667,11.8317146666667,-0.0123448,0.354675,0.108459,0.353797,0.131782,0.552274
1,18.75,407.63,3.30356910997949,1.30428,6.24238,0.106559816878481,0.11736,-6.1665678,-4.9889951,-10.9134443333333,-5.61636,0.205943,-1.83488,-0.06164375,102.346,103.309133333333,59.0965,84.3161133333333,91.2406035,10.4225,0.282596,7.64973,7.87074943333333,7.14086926666667,1.80220096998001,294.541223333333,346.29013,-56.0019768333333,0,0,0,0,12.3001326666667,12.0041666666667,11.8077773333333,-0.0149578,0.35706,0.110077,0.376721,0.157482,0.607561
1,19.25,408.781,3.14774825396229,1.50487,6.06504,0.102762566605022,0.1053775,-9.677018,-7.3091339,-14.262876,-5.98295,0.128184,-1.55607,-0.258851,102.369,103.315506666667,60.8303,86.0191063333333,92.413526,10.0587,0.26993,7.20875,7.81863473333333,6.85545296666666,1.56894478158633,300.183146666667,345.402663333333,-51.7497345,0,0,0,0,12.347791,11.877643,11.7553903333333,-0.0132183,0.360519,0.106381,0.355722,0.144613,0.596554
1,19.75,410.2065,3.39245515431721,1.17589,6.05169,0.106036152607912,0.1158215,-12.318604,-9.2156369,-15.6310946666667,-7.03626,0.01476001,-1.13271,-0.179716,102.372,103.298943333333,59.6765,86.2184946666667,92.7290266666666,9.263,0.251654,7.05432,7.10764786666667,6.48883843333333,1.29796315642949,297.624773333333,343.909423333333,-45.4675263333333,0,0,0,0,12.396504,11.7301726666667,11.6635056666667,-0.0142659,0.353778,0.106729,0.350284,0.144497,0.521099
1,20.25,411.872,3.40362680535241,1.57012,5.80401,0.0932660147884785,0.0580765,-14.9450676666667,-11.25753,-16.7411496666667,-5.72585,0.08578155,-1.08926,-0.275115,102.4035,103.342063333333,61.0526,88.9732936666667,95.166976,9.211545,0.2528995,7.01773,7.0599778,6.34894363333334,1.21665921435072,301.583793333333,344.14166,-40.3929291666666,0,0,0,0,12.4086606666667,11.6819506666667,11.556143,-0.01434205,0.3590005,0.1083225,0.3481735,0.1444855,0.4886085
1,20.75,412.3285,3.53497708616835,1.649215,5.74949,0.108041146503818,0.0116039,-17.0117893333333,-12.457148,-18.4896126666667,-7.33992,0.384224,-0.6497325,-0.1984385,102.431,103.347466666667,62.6689,89.3448506666667,96.0903685,9.62852,0.251943,7.00017,7.23230923333333,6.62535268333333,1.16848527392467,306.53889,344.78008,-35.0159891666666,0,0,0,0,12.431253,11.6312686666667,11.4890123333333,-0.019626,0.377711,0.129063,0.350542,0.147354,0.512659
1,21.25,413.826,3.76976406169554,1.48484,5.75087,0.113687920126796,0.013799,-18.896278,-13.558106,-20.3714143333333,-6.99108,0.211312,-0.510309,-0.368476,102.443,103.333776666667,62.7704,91.1625853333333,96.5039758333334,9.98249,0.225725,6.87843,7.47503793333333,6.98889763333333,0.975241824130151,302.937183333333,344.55031,-35.6841943166666,0,0,0,0,12.4906306666667,11.4402736666667,11.396307,-0.0144107,0.368933,0.112176,0.39335,0.157584,0.538846
1,21.75,412.4915,3.3799975020543,1.423565,5.815025,0.113201770475425,0.00830309,-19.890329,-13.9127166666667,-20.8803603333333,-8.07741,0.142846,-0.574064,-0.281235,102.441,103.344783333333,62.6762,91.2050733333333,96.7205701666666,9.35808,0.22484,6.40194,6.7352554,6.56684501666667,1.10769128735058,300.995226666667,338.135056666667,-33.8879981666666,0,0,0,0,12.5422886666667,11.252371,11.2883433333333,-0.0138431,0.388689,0.103004,0.343747,0.146658,0.504679
1,22.25,411.187,3.71389201471056,1.244285,5.60037,0.0892236389847055,-0.0183329,-20.9727746666667,-14.8899566666667,-21.210433,-7.25543,0.11377285,-0.491522,-0.3581085,102.429,103.338393333333,61.73435,92.3299286666667,96.8021406666666,9.03334,0.224104,6.24024,6.36291653333333,5.78568323333334,0.878305826867349,306.560283333333,335.41266,-31.3642501666667,0,0,0,0,12.5786246666667,11.209947,11.244075,-0.0167708,0.412382,0.114732,0.379926,0.137102,0.509474
1,22.75,413.5,3.47790338789409,1.29611,5.731355,0.10528517766638,0.01236366,-22.149471,-15.056457,-21.5116936666667,-6.05091,0.0635532,-0.4429455,-0.0758728,102.4015,103.334043333333,62.22005,92.0585453333333,96.714422,8.533105,0.214437,6.19026,6.3416748,5.13207438333333,0.851678917323129,308.20826,334.450566666667,-27.3421615,0,0,0,0,12.5671816666667,11.137569,11.1750046666667,-0.0143993,0.362623,0.116056,0.386337,0.153408,0.5183715
1,23.25,413.564,3.95476410576961,1.17819,5.61549,0.101796365662124,-0.0332527,-22.0776136666667,-15.2376883333333,-21.2602456666667,-5.89875,0.0308298,-0.5501025,-0.134733,102.4105,103.312046666667,60.91395,90.842666,96.2923638333334,8.48657,0.226359,6.15435,6.19276366666667,5.25888633333333,0.948996735178654,307.109153333333,336.063603333333,-28.2057765,0,0,0,0,12.5548026666667,11.0797173333333,11.0749156666667,-0.01658785,0.375328,0.1227485,0.3792025,0.15818,0.495192
1,23.75,412.367,4.45265234997987,1.52288,5.49224,0.0870520927754875,-0.00541758,-23.357099,-15.6672436666667,-21.0383403333333,-9.14565,0.433663,-0.507746,-0.174092,102.399,103.309166666667,59.7541,91.7296753333333,95.5929846666666,7.99103,0.217623,5.6885,5.99272273333333,4.91430058333333,0.983426932609694,310.921433333333,334.919856666667,-27.3228935,0,0,0,0,12.5381236666667,10.9553676666667,11.0092093333333,-0.0214476,0.401109,0.129523,0.421185,0.187663,0.468525
2,0.25,412.049,4.30662914240544,1.84428,7.32476,0.114839007309171,0.01870055,-14.0055851666667,-9.75868258333333,-13.584335,-5.86371,0.00532046,-0.416557,-0.1066334,102.388,103.29188,63.79295,93.4510153333333,96.2426256666667,12.2704,0.199411,9.49235,9.51796325,9.27948825,0.926027552664735,338.854485,356.909201666666,-19.371213,0,0,0,0,12.6588588333334,11.8635955,11.746116,-0.035312,0.518829,0.169362,0.444456,0.219931,0.889222
2,0.75,410.808,3.86491756559925,1.718775,7.39674,0.0990461934640096,0.00476636,-14.1313198333333,-9.89056895,-13.577453,-5.82898,0.288989,-0.3202455,0.263393,102.378,103.278078333333,64.4755,93.5125721666666,96.06526,12.06305,0.217986,9.273625,9.23795896666667,9.27786391666667,0.756886692036591,336.695516666667,357.160323333334,-18.9600442666666,0,0,0,0,12.6261883333333,11.7855128333333,11.7027603333333,-0.03755705,0.533118,0.174273,0.4789165,0.2530995,0.768508
2,1.25,410.2955,3.10712759583483,1.86581,7.28685,0.115629679877892,-0.00365071,-14.958425,-10.36936205,-13.7776681666667,-5.35326,0.5111145,-0.3436695,0.07349465,102.366,103.27284,65.1026,93.3764965,95.9291101666666,11.8856,0.228783,9.4811,9.38405273333333,9.44102608333333,0.736265642466971,338.738231666666,356.327738333334,-17.30285715,0,0,0,0,12.5883461666666,11.6950631666666,11.6395995,-0.0362864,0.501926,0.169602,0.507067,0.240531,0.800309
2,1.75,411.345,3.670525619477,1.62316,7.09102,0.126211261966019,-0.00189825,-14.9808688333333,-10.4507813333333,-14.0611625,-10.72355,0.593506,-0.3900085,0.2236375,102.3845,103.265323333333,64.8377,93.7042048333333,96.4393913333334,11.9377,0.205218,9.25178,9.21518085,8.80715336666666,0.750417454120361,340.06648,354.901455,-16.861801,0,0,0,0,12.549237,11.6184463333333,11.6161263333333,-0.03562305,0.501841,0.1695595,0.4725155,0.2482655,0.872731
2,2.25,410.6015,3.82774437605556,1.4892,7.148605,0.113182193311391,0.02711695,-15.232786,-10.6031838333334,-14.3647763333333,-7.529095,0.272545,-0.331137,-0.172421,102.3755,103.248131666666,66.26,94.0834278333333,96.9587406666666,11.9312,0.232838,9.19322,9.13622848333333,8.94074255,0.651147673464334,340.213654425287,354.359876666666,-16.6118875833333,0,0,0,0,12.5065413333334,11.5403126666667,11.5528066666667,-0.029879,0.4837465,0.1555945,0.4442365,0.225932,0.708373
2,2.75,410.378,4.06538377575029,2.120665,7.34562,0.127688209996594,0.02619465,-15.437771,-10.4745853333333,-14.1344503333333,-8.68781,0.3215905,-0.371133,-0.0150439,102.363,103.23739,66.7448,94.359809,97.216659,11.8183,0.277035,9.36417,9.1656284,8.94260236666667,0.744222833220473,340.292376666667,353.198943333333,-15.7745366666667,0,0,0,0,12.5270706666667,11.47169,11.522752,-0.0249975,0.459006,0.14238,0.467867,0.196835,0.740639
