DOY2,HR2,FC,LE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_4_1,TS_3_5_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.928437199961458,-2.45365342076665,0.193261391604627,-18.3081279070198,0.462548317935685,422.716872725507,21.3238936124121,2.39073786812091,24.4715948473487,0.229881572898019,1.845,0.63,0.21,0.25,23.31875,22.937,22.6875,21.71395,21.08185,21.0366,100.132805,72.48,8.1089,21.74,21.615,22.18,21.235,0.4,-3.63,1.8,-1.41,0.18,366.6,431.2,417.9,427.55,0.12,-0.08,0.01,0.1,-0.16,-0.02,0.07,0.755,-0.29,22.9455,23.2405,23.9375,24.3925,24.8135,25.645,26.1485,26.477,22.531,22.975,23.964,24.34,24.764,26.171,26.414,26.884,22.2375,24.275,23.988,26.76,22.627,23.1545,23.626,24.17,25.0585,25.666,26.016,27.0535,22.3865,23.008,23.8775,24.625,25.394,26.1945,26.5495,26.657,27.047,-4.1965,-5.368,-5.776,-65.83
1,5.75,0.776770171199398,-3.74716312158284,0.187192944202494,-16.0996946025052,0.445605934960965,422.975685400552,21.1335375054054,2.41502076136235,24.5301440670329,0.244635358823929,1.9,0.65,0.21,0.265,23.26775,22.9735,22.6452,21.86995,21.5434,21.15575,100.15621,72.14,8.15805,21.7,21.565,22.16,21.175,0.4,-3.58,1.8,-1.36,0.13,363.8,430.7,417.15,427.8,0.12,-0.08,0.01,0.1,-0.16,-0.02,0.06,0.755,-0.29,22.9175,23.233,23.923,24.3815,24.81,25.6445,26.148,26.4765,22.527,22.922,23.908,24.313,24.765,26.17,26.413,26.884,22.1325,24.2515,23.9845,26.7595,22.569,23.087,23.6075,24.1465,25.0555,25.6655,26.015,27.053,22.2755,22.9555,23.8255,24.607,25.3835,26.193,26.549,26.657,27.047,-4.241,-5.4205,-5.971,-69.03
1,6.25,1.27608018841299,-4.47816851374658,0.185000502456545,-17.659336772376,0.456252115773901,422.77487419646,21.1293269857063,2.48719815410961,24.5134591010644,0.244207175448468,1.87,0.645,0.21,0.25,23.3051,22.8925,22.689,21.69645,21.3457,20.89605,100.17541,71.79,8.18585,21.675,21.54,22.16,21.18,0.45,-3.51,1.8,-1.4,-0.06,363.6,430.3,417.25,427.65,0.12,-0.08,0.01,0.1,-0.15,-0.03,0.065,0.755,-0.29,22.9025,23.201,23.909,24.369,24.8085,25.6435,26.1485,26.4765,22.467,22.914,23.857,24.287,24.764,26.169,26.413,26.883,22.09,24.222,23.981,26.7595,22.54,23.037,23.565,24.1285,25.05,25.6645,26.015,27.0525,22.2185,22.889,23.7625,24.582,25.374,26.192,26.548,26.657,27.0465,-4.427,-5.689,-6.072,-66.97
1,6.75,0.827132683525589,-3.18655366826415,0.187846473237367,-16.3557909574131,0.480367701848207,422.779481216347,21.3026076158993,2.61479091134722,24.4827201197921,0.246524275567006,1.92,0.68,0.22,0.27,23.2854,22.857,22.6776,21.7521,21.3386,20.6784,100.19953,71.78,8.3625,21.68,21.6,22.17,21.075,1.1,-2.59,2.6,-0.405,0.19,365.9,431.2,417.95,428.4,2.21,2.125,0.825,0.46,-0.04,0.09,0.195,0.91,0.04,22.9205,23.209,23.8825,24.3505,24.8055,25.6435,26.1475,26.476,22.398,22.916,23.824,24.272,24.762,26.175,26.413,26.883,21.991,24.1955,23.977,26.7575,22.506,23.005,23.5225,24.1145,25.044,25.663,26.0145,27.052,22.1805,22.87,23.744,24.55,25.365,26.191,26.548,26.6565,27.046,-4.388,-5.806,-6.039,-67.02
1,7.25,0.751477681005289,0.9478400021454,0.186967853459234,-22.3465249618452,0.542575223231995,423.614220008947,21.1552454752541,2.65497863240418,24.4745566963603,0.248212950246422,1.94,0.715,0.22,0.27,23.2968,22.846,22.6171,22.0549,21.49225,20.7856,100.23401,71.08,8.3525,22.03,21.79,22.19,21.135,14.2,22.9,21.7,25.155,9.165,366.65,432.7,418.7,428.9,47.045,51.18,18.16,8.01,2.4,4.915,2.575,3.57,3.225,22.8715,23.113,23.851,24.3355,24.802,25.6435,26.1475,26.476,22.355,22.867,23.778,24.254,24.759,26.174,26.412,26.883,21.9435,24.1745,23.973,26.758,22.4595,22.957,23.504,24.1105,25.037,25.662,26.014,27.052,22.193,22.8525,23.729,24.5385,25.357,26.19,26.5475,26.6565,27.046,-4.495,-5.8755,-6.04,-48.375
1,7.75,-1.28944899999806,22.4541411139009,0.264270366631039,-19.4026580683563,0.503200397290053,422.579584906063,21.0973926826444,2.45760441859756,24.5833342329337,0.212654897880013,1.88,0.78,0.24,0.27,23.7792,23.332,23.1683,22.81855,22.3073,21.7089,100.27086,69.635,9.1183,22.83,22.75,22.905,21.775,33.65,102.2,97.15,115.02,32.18,366.7,438.2,422.75,432.2,200.32,230.68,50.94,33.93,8.575,20.17,7.98,7.02,10.1,22.836,23.097,23.842,24.326,24.816,25.652,26.149,26.48,22.289,22.843,23.762,24.25,24.757,26.173,26.412,26.883,21.9625,24.16,23.969,26.7575,22.4355,22.955,23.5045,24.103,25.0305,25.661,26.014,27.0515,22.2145,22.8265,23.7045,24.5305,25.3505,26.189,26.5465,26.656,27.046,-4.522,-5.954,-5.987,15.93
1,8.25,-4.66109905607233,67.259955931673,0.347249382438826,-13.0011624460037,0.652443077486448,422.903179670265,22.0487210641884,2.31840610187418,24.9686126945031,0.232302544277356,2.02,0.895,0.315,0.36,24.3426,24.206,24.0477,23.92655,23.60365,23.0024,100.30587,67,10.4085,24.115,24.07,24.45,22.705,46,211.82,210.35,224.06,50.65,368.75,445.8,431.05,437.05,454.165,492.28,94.74,54.22,42.56,33.755,16.74,11.195,17.84,23.042,23.194,23.861,24.329,24.813,25.652,26.149,26.479,22.4035,22.893,23.7835,24.255,24.787,26.172,26.4145,26.8855,22.1635,24.147,23.965,26.758,22.518,22.997,23.5075,24.0915,25.0245,25.66,26.014,27.0515,22.28,22.898,23.705,24.469,25.3475,26.1875,26.546,26.6555,27.046,-4.425,-5.822,-6.003,96.73
1,8.75,-8.69539632763443,94.9548634886293,0.397252687718236,26.4329964213237,0.824665177377114,422.11020732076,22.382444470326,2.63454414605722,25.6455743026732,0.237583769646041,2.395,1.08,0.39,0.47,24.9694,25.19,24.79875,24.8693,24.70275,24.1392,100.34132,64.01,11.6806,25.26,25.145,25.715,23.75,57.2,333.62,333.4,337.58,66.615,372.3,452.7,440.6,444.5,705.45,735.34,135.59,59.71,34.15,44.665,22.955,19.55,44.64,23.263,23.353,23.9205,24.3495,24.8,25.642,26.1465,26.475,22.748,23.058,23.83,24.261,24.786,26.1715,26.4145,26.8845,22.424,24.164,24.019,26.761,22.7955,23.1215,23.561,24.104,25.0205,25.659,26.013,27.051,22.632,23.0895,23.78,24.5365,25.349,26.1865,26.545,26.6555,27.046,-4.357,-5.6715,-5.713,188.92
1,9.25,-8.47539176923636,118.215626273906,0.4520590085697,68.5780547140761,1.03622205264199,421.761505979379,22.5512407109806,3.27211447898546,26.1681398484242,0.281806296928593,2.92,1.31,0.49,0.55,25.4182,25.859,25.4176,25.5788,25.5581,25.3156,100.37599,62.95,12.28995,26.11,26.19,26.025,24.83,68.3,437.66,443.9,440.69,81.34,372.7,458,448.8,453.8,929.25,955.52,741.86,61.07,35.115,53.94,31.115,43.99,122.835,23.627,23.645,24.019,24.408,24.804,25.642,26.146,26.4745,23.185,23.337,23.908,24.285,24.767,26.171,26.411,26.882,22.772,24.174,24.016,26.762,22.9725,23.31,23.639,24.127,25.021,25.669,26.013,27.05,23.185,23.463,23.972,24.6035,25.3575,26.1855,26.545,26.661,27.0455,-4.1755,-5.329,-5.2755,272.75
1,9.75,-10.5977235269926,147.701272392444,0.522298689327624,102.877534245696,1.24311889957416,421.083614478879,23.1139657344472,3.78097931593848,26.6990686580745,0.377139227040449,3.2,1.385,0.51,0.6,25.81895,26.5005,25.8385,26.1747,26.2855,26.2574,100.38005,61.91,12.98485,26.595,27.115,26.87,25.65,80.45,548.59,536.95,536.76,92.5,376.5,462.5,455.5,461.1,1137.16,1144.55,912.985,82.865,31.68,61.485,34.26,63.31,203.385,24.052,23.944,24.111,24.444,24.8,25.632,26.144,26.488,23.5345,23.6275,23.986,24.343,24.759,26.142,26.408,26.881,23.268,24.191,24.012,26.769,23.41,23.627,23.7905,24.199,25.027,25.6785,26.0185,27.0505,23.9555,24.047,24.344,24.739,25.3765,26.185,26.544,26.655,27.051,-3.747,-4.703,-4.0555,365.815
1,10.25,-11.3972083314207,157.981536189832,0.569698832627355,136.591004116095,1.33460205591892,420.499762849518,23.7590154112812,4.01138111159414,27.0813591739575,0.399737794131879,3.31,1.48,0.54,0.63,26.1843,26.755,26.2182,26.6172,26.8768,26.9298,100.37488,62.09,13.2318,27.15,27.68,28.07,26.39,87.6,639.46,617.9,625.515,100.575,378.55,466.35,460.2,467,1318.065,1317.08,682.47,88.775,46.05,66.93,67.105,92.05,142.98,24.3855,24.244,24.2475,24.4895,24.821,25.641,26.1455,26.479,24.064,24.022,24.16,24.414,24.793,26.163,26.411,26.881,23.724,24.139,23.949,26.769,23.71,23.854,23.916,24.275,25.037,25.669,26.0185,27.0495,24.767,24.709,24.657,24.916,25.433,26.202,26.544,26.66,27.054,-3.164,-3.874,-2.308,443.29
1,10.75,-10.7094760884294,161.486118825555,0.593919286935183,158.824185121252,1.34179000765308,419.530938914911,24.1003994682356,4.08784814738209,27.3435334997012,0.451724479872167,3.37,1.48,0.56,0.65,26.4354,26.9495,26.5222,27.0301,27.27955,27.4831,100.37206,61.51,13.22245,27.87,28.29,28.71,27.25,102.1,720.42,705.3,696.76,107.34,382.3,469.7,464.65,475.05,1474.55,1460.695,463.29,215.66,43.98,70.83,184.98,96.22,150.25,24.7235,24.519,24.4025,24.5555,24.8335,25.6405,26.1455,26.4785,24.523,24.298,24.333,24.467,24.812,26.163,26.411,26.882,24.3945,24.207,23.9525,26.7705,24.028,24.101,24.023,24.321,25.037,25.647,26.019,27.04,25.343,25.265,24.801,25.064,25.429,26.168,26.543,26.649,27.054,-2.701,-2.81,-0.941,526.11
1,11.25,-11.1955547310327,186.135148357229,0.65032635024114,194.737597631001,1.40883217945444,418.258867388429,24.0662770024981,4.52160123866051,27.5219549510593,0.500162725445108,3.615,1.52,0.58,0.64,26.6032,26.99,26.7919,27.3278,27.6443,27.8951,100.35449,62.26,13.1176,28.57,29.35,30.48,27.87,103.2,787.455,772.1,758.63,113.08,383.4,472,467.2,479,1603.675,1576.78,270.45,649.55,228.215,74.16,114.49,70.89,310.08,25.075,24.762,24.599,24.648,24.847,25.65,26.146,26.477,24.9845,24.6475,24.4995,24.5705,24.839,26.1715,26.4125,26.8825,25.015,24.284,24.007,26.771,24.342,24.31,24.174,24.436,25.063,25.669,26.0135,27.0485,26.086,25.686,25.196,25.21,25.483,26.201,26.544,26.66,27.048,-2.058,-1.811,0.5615,591.115
1,11.75,-12.1010762707809,186.614825541725,0.698765048880992,219.054190189669,1.42940913331496,417.607887407938,24.830671535168,4.54490862892577,27.6210238236844,0.545849020817003,3.5,1.545,0.585,0.65,26.6098,26.8605,26.8831,27.4028,27.8261,28.0274,100.32559,64.155,12.4031,28.85,30.34,36.93,27.99,118.35,828.465,808.8,798.695,115.94,386.65,473,469.1,481.6,1703.39,1651.9,184.465,294.165,263.475,76.76,66.83,66.98,234.41,25.391,24.989,24.721,24.712,24.862,25.649,26.146,26.478,25.597,25.0175,24.7095,24.6765,24.8555,26.1725,26.4125,26.8825,25.472,24.366,24.006,26.771,24.571,24.528,24.307,24.512,25.079,25.67,26.0135,27.0485,26.456,26.082,25.405,25.299,25.534,26.201,26.544,26.66,27.048,-1.525,-0.3305,1.706,617.8
1,12.25,-12.3485288439923,188.995044822024,0.738139976784362,230.85815162744,1.4330456994985,416.895935660771,25.8474631305059,4.76546084238436,27.6502087545132,0.553705227038016,3.71,1.64,0.6,0.65,26.5985,26.8405,27.0183,27.4926,27.9346,28.3073,100.2922,64.95,12.2525,29.02,30.27,31.69,28.41,107.05,850.93,832.3,812.9,116.66,386.8,473.5,470.7,484.5,1759.255,1688.95,200.67,170.9,89.515,78.35,62.89,52.68,338.44,25.805,25.337,24.901,24.786,24.88,25.648,26.146,26.469,26.178,25.588,24.981,24.813,24.879,26.1735,26.412,26.878,25.735,24.424,24.006,26.77,24.823,24.72,24.433,24.562,25.095,25.649,26.014,27.0485,26.982,26.482,25.588,25.416,25.581,26.201,26.543,26.66,27.043,-0.781,0.989,2.461,643.45
1,12.75,-11.3374309382048,177.817507893825,0.713645930990383,221.556577058134,1.45873598923339,417.057768164649,26.4621752561252,4.6970920711418,27.7344092767772,0.562450123723017,3.7,1.625,0.585,0.65,26.6298,26.804,26.9582,27.50025,27.8969,28.42505,100.243245,65.53,11.9485,29.115,30.13,30.6,28.39,117,852.635,831.5,815.78,114.87,389.1,473.2,470.7,481.5,1769.155,1686.84,138.465,119.47,62.16,79.87,58.22,38.89,534.2,26.127,25.629,24.998,24.849,24.903,25.648,26.145,26.468,26.719,26.0845,25.2025,24.921,24.9105,26.1745,26.4115,26.878,26.117,24.444,24.007,26.769,24.973,24.863,24.513,24.595,25.109,25.65,26.0145,27.0485,27.513,26.987,25.827,25.562,25.623,26.202,26.544,26.66,27.043,0.072,1.88,3.248,645.48
1,13.25,-12.1343060223978,171.489409921946,0.754663403100051,229.882362749452,1.5693693983344,417.483267546653,27.0474849513893,4.7953567477884,27.7463506074573,0.571018583088873,3.6,1.595,0.6,0.66,26.6101,26.771,26.8563,27.3787,27.7911,28.26485,100.19962,66.34,11.6738,28.985,29.77,30.39,28.54,123,838.405,801.3,804.735,111.73,390.25,472.7,470.1,481.2,1754.855,1663.025,294.46,184.405,64.09,80.77,43.73,45.74,219.34,26.364,25.835,25.081,24.89,24.927,25.649,26.145,26.468,27.1995,26.4345,25.415,24.998,24.9385,26.1755,26.4115,26.877,26.394,24.469,24.008,26.769,25.165,24.982,24.558,24.627,25.124,25.651,26.0145,27.048,27.68,27.135,25.951,25.67,25.66,26.202,26.543,26.66,27.044,0.841,2.455,3.905,631.9
1,13.75,-12.1163934937376,176.81125656802,0.765581288126322,217.05575614664,1.46607943724552,418.413780622821,27.1269633425651,4.72558716524555,27.7497153164225,0.520907585979528,3.825,1.64,0.6,0.67,26.51415,26.667,26.8218,27.2773,27.61595,28.1503,100.15708,67.12,11.42395,28.62,29.275,30.065,28.79,137.7,795.36,770.9,775.04,105.71,391.9,471.2,470.6,481.6,1698.97,1592.67,163.38,97.16,102.68,78.855,61.86,56.18,140.96,26.493,25.882,25.172,24.939,24.947,25.638,26.145,26.477,27.3355,26.561,25.557,25.0675,24.9615,26.176,26.411,26.8815,26.692,24.494,24.008,26.769,25.324,25.054,24.578,24.655,25.134,25.673,26.0145,27.048,27.58,27.118,25.962,25.691,25.681,26.186,26.543,26.66,27.048,1.726,3.058,4.36,608.9
1,14.25,-10.9234265629654,147.101122699218,0.724213136337396,199.058019025194,1.47519039427833,418.877160219941,26.9689523941288,4.59625556810619,27.7681804774291,0.505681819640042,3.62,1.58,0.565,0.64,26.4455,26.596,26.77955,27.1707,27.4389,27.9022,100.12281,67.97,11.2592,28.14,28.775,29.01,29.085,152.45,744.865,706.55,714.7,98.305,394.45,469.9,469.35,482.65,1605.335,1464.1,219.325,145.335,38.58,75.68,51.73,95.305,82.265,26.4125,25.8745,25.2055,24.9715,24.941,25.6385,26.143,26.472,27.42,26.658,25.724,25.124,24.97,26.171,26.41,26.88,26.763,24.4955,23.96,26.764,25.6275,25.2695,24.6415,24.68,25.122,25.6625,26.0145,27.048,27.608,27.1775,25.9985,25.686,25.6775,26.186,26.5415,26.654,27.046,2.0585,3.836,4.4875,560.885
