DOY2,HR2,G_2_1_1,G_3_1_1,G_4_1_1,USTAR,FC,LE,H,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_2_1,PPFD_OUT,TA_1_2_1,TA_1_2_2,TA_1_3_1,TA_1_3_2,RH_1_2_1,RH_1_3_1,WS_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,PPFD_IN_1_1_1,TA_1_1_1,TA_1_1_2,RH_1_1_1,WS_1_1_1
1,5.25,-2.888075,-2.151925,-3.20385,0.141739197,0.06974431825,0.16375,6.396,-0.677212,0.694459,0.60488325,247.74675,262.3135,0.034175775,0.039910575,-11.1255,-11.1075,-10.4935,-10.95225,90.479175,90.0383,2.8949,-3.535375,-3.32345,-3.0114,-2.5307,-1.102275,0.29123,-4.64145,-4.38845,-3.903025,-3.311625,-1.81475,0.1493875,-3.670675,-3.386275,-3.17225,-3.623325,-3.365725,-2.975625,-3.8068,-3.546325,-3.0832,-4.114975,-3.9166,-3.607275,1.212075,-6.919725,-10.48525,91.1306,2.49475
1,5.75,-2.990625,-2.099175,-3.115325,0.1310247765,0.090903409,0.3884,5.1765,-0.922582,0.765751,0.6532145,246.118,261.0825,0.039024875,0.060225,-11.54475,-11.519,-10.35825,-11.003,90.4633,90.290175,2.7921,-3.5501,-3.338875,-3.0156,-2.518875,-1.104275,0.2903225,-4.6545,-4.3991,-3.9212,-3.31315,-1.803875,0.1192725,-3.6823,-3.3881,-3.1716,-3.639675,-3.36345,-2.9781,-3.803875,-3.55305,-3.060925,-4.1165,-3.92325,-3.60805,2.881745,-7.181,-10.3715,90.836725,2.757775
1,6.25,-2.975625,-2.16605,-3.308575,0.143840189,0.0769147725,0.06859,2.1841,-0.8073765,0.9506225,0.65018975,247.095,260.46675,0.03464325,0.030193925,-11.6835,-11.3955,-10.4575,-11.132,90.694875,90.384225,2.881825,-3.54945,-3.342425,-3.02425,-2.513975,-1.10735,0.28967,-4.66285,-4.3971,-3.926475,-3.32285,-1.82125,0.1104225,-3.694125,-3.39995,-3.183225,-3.645725,-3.36225,-2.97755,-3.802125,-3.556475,-3.08635,-4.1296,-3.9308,-3.607125,2.34226,-7.4847,-10.24725,90.700175,2.76785
1,6.75,-3.0216,-2.105075,-3.2285,0.18196868025,0.10515909125,0.13615,4.3205,-0.9631705,0.9238605,0.76024725,246.84575,260.39625,0.049724675,0.0432945,-11.67725,-11.69425,-10.41075,-11.21275,90.57925,90.015325,2.74955,-3.5408,-3.346825,-3.026875,-2.508225,-1.111075,0.2889225,-4.687575,-4.4043,-3.938725,-3.3177,-1.822125,0.10684,-3.70895,-3.39635,-3.18345,-3.66575,-3.364625,-2.984625,-3.8123,-3.556925,-3.09825,-4.1597,-3.95175,-3.610925,1.2061725,-7.7137,-10.13825,91.4815,2.67865
1,7.25,-2.90655,-2.089475,-3.237475,0.154272486,0.1654772725,0.586475,4.5915,-0.8216475,0.9301145,0.78611175,250.0635,260.641,0.04388095,0.0586096,-11.68325,-11.5785,-10.4345,-11.06,90.41485,89.967525,2.723475,-3.572375,-3.35425,-3.031525,-2.51405,-1.1157,0.286635,-4.70375,-4.432925,-3.961075,-3.334875,-1.8009,0.102285,-3.70085,-3.405225,-3.179725,-3.679625,-3.36,-2.98605,-3.8316,-3.551675,-3.089975,-4.169725,-3.985925,-3.63445,2.3802225,-7.942075,-10.023675,90.882825,2.715525
1,7.75,-3.0207,-2.191025,-3.290425,0.1354102385,0.0895795455,0.7661,8.62,-0.37166,1.06511,0.770867,252.04025,261.994,0.039087625,0.048849725,-11.503,-11.167,-10.4495,-11.044,90.3695,90.052575,2.78635,-3.57725,-3.3478,-3.0254,-2.5095,-1.1093,0.283095,-4.6737,-4.45395,-3.99805,-3.33525,-1.8085,0.103585,-3.70715,-3.41065,-3.17965,-3.6754,-3.35815,-2.9773,-3.85775,-3.5488,-3.086,-4.20385,-4.0067,-3.65985,2.1552375,-8.049775,-10.128975,90.4465,2.584275
1,8.25,-2.96985,-2.1561,-3.32075,0.0737402655,0.1026363635,0.1771,6.5795,-0.6423805,1.077355,0.91324475,249.21575,261.72025,0.13204875,0.086770325,-11.374,-11.23325,-10.57325,-10.781,90.370775,89.68545,2.844675,-3.57675,-3.34445,-3.029075,-2.50405,-1.10005,0.275315,-4.6645,-4.429425,-4.0336,-3.338875,-1.82815,0.12788,-3.70115,-3.42165,-3.178775,-3.6798,-3.373175,-2.987225,-3.85655,-3.541275,-3.07895,-4.220925,-4.00845,-3.665725,2.046685,-8.17485,-9.8687,90.0895,2.6481
1,8.75,-3.046925,-2.06215,-3.2748,0.13581498675,0.089068182,0.3448,5.56425,-0.174981,2.613625,1.839605,249.616,261.27075,2.6832325,1.2403225,-11.533,-11.36625,-10.799,-10.90925,90.11795,89.815175,2.77775,-3.567,-3.354,-3.03915,-2.49405,-1.09625,0.2723325,-4.6603,-4.436325,-4.0704,-3.353975,-1.822875,0.1126525,-3.700825,-3.432925,-3.178625,-3.67865,-3.382975,-2.998525,-3.869475,-3.548275,-3.07585,-4.22405,-4.02015,-3.672425,6.87777,-7.84385,-9.57895,89.731675,2.610675
1,9.25,-2.938125,-2.18825,-3.30495,0.1150304395,0.09075,0.133475,3.209,1.69335,11.4438,8.4945475,251.959,262.6235,23.69555,11.150375,-11.36775,-11.2005,-10.789,-10.888,89.77125,89.75825,2.798675,-3.55695,-3.362825,-3.0479,-2.503975,-1.093475,0.2692825,-4.643675,-4.456825,-4.07965,-3.35465,-1.821275,0.1018325,-3.71635,-3.447775,-3.17805,-3.6776,-3.394475,-3.00145,-3.88555,-3.551025,-3.087425,-4.206075,-4.020375,-3.67805,34.57535,-7.35575,-9.38605,89.565225,2.5108
1,9.75,-2.82585,-2.14455,-3.4075,0.1129843045,0.12521590875,0.32145,7.9535,9.0382,40.0211,25.33195,252.588,263.3235,76.57665,37.1749,-11.0815,-10.723,-10.63775,-10.518,89.986075,89.846275,2.8119,-3.547025,-3.3816,-3.05045,-2.507,-1.104125,0.259205,-4.67665,-4.46175,-4.091325,-3.3557,-1.817575,0.0865675,-3.71985,-3.440175,-3.18665,-3.6767,-3.395,-3.008925,-3.902375,-3.55385,-3.08785,-4.203275,-4.038675,-3.6842,103.0605,-7.303275,-9.281875,89.834875,2.34425
1,10.25,-3.02985,-2.0249,-3.2735,0.056850682,0.08997727275,1.7215,5.4585,19.1665,81.093,43.96915,251.60075,263.83,155.318,70.76275,-10.68875,-10.391,-10.22475,-10.0595,89.871375,89.7316,2.900525,-3.564825,-3.4092,-3.056275,-2.521475,-1.140975,0.2513175,-4.730025,-4.478775,-4.10585,-3.390925,-1.854025,0.05769,-3.759875,-3.472475,-3.2304,-3.692025,-3.4084,-3.032225,-3.909475,-3.5639,-3.1102,-4.2076,-4.0688,-3.723175,185.461,-7.457225,-9.21625,90.96425,2.631275
1,10.75,-2.89685,-2.05945,-3.3623,0.13698988625,0.08146590925,0.8535,10.62,31.834325,124.91025,59.90085,252.0795,267.75575,256.24,103.2395,-10.22975,-10.147,-9.887275,-9.6829,89.8439,89.40785,3.081275,-3.562925,-3.400875,-3.0575,-2.537175,-1.1596,0.22948,-4.728075,-4.4835,-4.139975,-3.406175,-1.89695,0.0356325,-3.7658,-3.465875,-3.249125,-3.693875,-3.398925,-3.0424,-3.9193,-3.5644,-3.107625,-4.20285,-4.088,-3.7615,270.1885,-7.045925,-9.001275,90.839975,2.832775
1,11.25,-2.9665,-2.179875,-3.355775,0.201420995,0.1305511365,0.8248,15.6325,48.983425,165.07925,74.217675,252.52225,269.536,340.93275,130.61775,-9.726,-10.00135,-9.558825,-9.184175,89.856475,89.061175,3.19455,-3.5588,-3.39955,-3.0518,-2.5296,-1.14885,0.2293475,-4.73205,-4.48725,-4.1613,-3.41695,-1.963725,0.0288925,-3.75935,-3.463725,-3.26305,-3.65515,-3.3749,-3.0492,-3.915925,-3.56085,-3.122625,-4.199725,-4.083275,-3.75675,374.912,-6.1543,-8.759025,90.419275,2.9628
1,11.75,-2.9779,-2.02505,-3.259125,0.154880561071429,0.10676136325,1.5125,13.0625,60.8047,203.16725,87.26815,253.9025,271.58175,421.212,169.94225,-9.6914,-9.923,-8.9757,-8.944875,89.18615,88.7808,3.26265,-3.55895,-3.3876,-3.0478,-2.506475,-1.14325,0.25633,-4.7164,-4.444175,-4.152075,-3.419825,-1.97595,0.0457925,-3.740275,-3.46665,-3.2339,-3.6385,-3.35055,-3.04885,-3.902375,-3.5571,-3.120225,-4.1637,-4.075425,-3.7527,426.731,-5.72625,-8.345375,90.211275,3.0134
1,12.25,-3.088225,-2.03355,-3.23855,0.15098478175,0.129318182,2.3285,25.01,71.13465,229.0675,97.017925,253.987,271.97,483.26775,191.20475,-9.350875,-9.568775,-8.5238,-8.532275,88.23995,87.98675,3.28425,-3.54455,-3.35635,-3.02485,-2.49615,-1.11985,0.27075,-4.70265,-4.4484,-4.13345,-3.3812,-1.93365,0.086805,-3.7286,-3.4533,-3.2175,-3.6162,-3.3065,-3.0296,-3.8844,-3.5472,-3.11565,-4.14955,-4.0602,-3.7276,469.0365,-5.239775,-7.3032,89.35985,2.91465
1,12.75,-2.83705,-2.07805,-3.359575,0.189446562,0.1052840905,4.7685,32.8775,76.2931,245.3835,107.0495,252.2305,274.40625,518.42625,192.0645,-9.162825,-9.97835,-8.340675,-8.036775,87.8292,87.2209,3.356375,-3.532,-3.36185,-3.01895,-2.4974,-1.1434,0.25745,-4.6815,-4.4448,-4.1772,-3.4322,-1.99605,0.104915,-3.70975,-3.41315,-3.1831,-3.57565,-3.25135,-3.01205,-3.844,-3.54465,-3.1112,-4.132,-4.0256,-3.7241,499.43,-5.101675,-6.58435,88.700975,2.9542
1,13.25,-2.8143,-2.05295,-3.39075,0.175132347678571,0.15343750025,6.035,38.335,83.22005,251.99275,108.631,250.46125,277.7045,519.231,190.99025,-8.462525,-9.59035,-7.585775,-7.32455,87.0525,86.133725,3.3791,-3.5083,-3.3119,-3.00715,-2.4751,-1.1107,0.27134,-4.5912,-4.4418,-4.12175,-3.4207,-1.98275,0.150135,-3.70245,-3.3958,-3.1547,-3.5466,-3.2358,-3.0057,-3.81065,-3.5386,-3.11155,-4.1047,-3.98445,-3.6939,515.9835,-4.878975,-6.1897,88.0791,3.00745
1,13.75,-2.832725,-1.9889,-3.288625,0.24570359625,0.13192045425,3.78375,27.9,75.87645,242.6645,102.09475,251.3555,278.41475,498.3175,180.40425,-8.19505,-9.456725,-7.425125,-7.38975,86.5772,85.525175,3.34285,-3.46595,-3.27765,-2.96325,-2.43685,-1.0714,0.31667,-4.57485,-4.33225,-4.05275,-3.34645,-1.90555,0.208375,-3.67515,-3.37025,-3.1488,-3.54115,-3.2293,-2.99405,-3.78675,-3.5246,-3.10615,-4.0763,-3.9488,-3.6532,487.8755,-4.343725,-5.60575,87.58725,3.139725
1,14.25,-2.9097,-1.9379,-3.17475,0.18863353875,0.16049431825,3.39725,22.5325,71.511275,232.06375,99.016325,250.4365,277.8255,459.47625,176.77425,-7.9354,-9.074,-7.232975,-6.7028,85.66135,84.819925,3.388225,-3.42855,-3.26295,-2.9295,-2.40315,-1.01854,0.37439,-4.50725,-4.27835,-3.9637,-3.2467,-1.76635,0.22838,-3.65715,-3.34935,-3.1438,-3.5566,-3.24475,-3.01115,-3.78215,-3.51665,-3.10065,-4.06255,-3.91475,-3.62375,436.8045,-3.681025,-5.071075,86.18345,3.1444
1,14.75,-2.783325,-1.918325,-3.245975,0.165559657,0.11875568175,3.50875,22.1,53.9959,204.074,83.690675,249.568,279.97225,387.11175,148.93475,-7.7888,-8.9968,-7.112325,-6.674775,85.6318,85.26365,3.278325,-3.39115,-3.2397,-2.9345,-2.3877,-1.002915,0.392575,-4.4121,-4.23255,-3.91765,-3.2144,-1.71975,0.252495,-3.6498,-3.35255,-3.14375,-3.53615,-3.24675,-3.02505,-3.7833,-3.5141,-3.1025,-4.04815,-3.8924,-3.60245,383.0395,-3.39325,-4.871025,85.6436,3.351775
1,15.25,-2.7481,-1.8843,-3.209375,0.16209554325,0.150846591,2.9835,16.25,39.75595,167.335,63.3261,249.25425,280.85725,300.26575,116.1445,-7.556125,-8.67055,-7.050175,-6.47305,86.51435,85.486,3.131125,-3.363,-3.21285,-2.9282,-2.3878,-0.989465,0.401195,-4.37805,-4.2038,-3.91645,-3.211,-1.71035,0.25335,-3.63055,-3.33685,-3.1425,-3.5417,-3.2481,-3.05055,-3.78605,-3.5168,-3.11205,-4.03535,-3.8843,-3.58745,311.582,-3.33565,-4.82835,85.5172,3.0991
1,15.75,-2.615425,-1.8978,-3.2858,0.149036741125,0.1284602275,2.56025,3.592,23.908,119.817,48.614175,250.80075,278.90925,199.56475,83.60555,-7.14825,-8.55515,-6.993425,-6.499,86.804225,85.84955,3.17225,-3.3596,-3.19895,-2.9167,-2.3867,-0.984095,0.406585,-4.38205,-4.15665,-3.89365,-3.19845,-1.7072,0.26689,-3.6379,-3.3497,-3.1444,-3.5526,-3.2563,-3.0559,-3.7675,-3.50595,-3.1224,-4.04375,-3.8665,-3.57295,231.0735,-3.441725,-4.72675,86.14635,2.762525
1,16.25,-2.686275,-1.76825,-3.176825,0.135977939,0.075153409,0.7657,0.9118,9.46962,68.23025,28.8871,252.10825,276.47325,115.2555,49.8279,-7.725975,-8.55125,-7.219,-6.86655,87.3031,87.2877,2.89395,-3.3551,-3.1977,-2.91735,-2.38015,-0.979455,0.40858,-4.3977,-4.12115,-3.85185,-3.20145,-1.7013,0.27299,-3.63395,-3.3599,-3.14125,-3.54805,-3.26635,-3.0634,-3.75655,-3.4869,-3.1324,-4.0604,-3.8634,-3.5625,129.5465,-3.502425,-4.780375,87.513375,2.7978
1,16.75,-2.5567,-1.7347,-3.16325,0.170881879,0.09013636375,0.03567,-2.061,0.5376665,30.6178,13.053175,249.296,273.49975,54.69385,24.2535,-7.890625,-8.6886,-7.68615,-7.280025,88.067875,87.584725,2.692725,-3.34865,-3.19505,-2.9153,-2.3874,-0.989165,0.413135,-4.37955,-4.1167,-3.81655,-3.20375,-1.70025,0.275985,-3.63455,-3.346,-3.12545,-3.52985,-3.26995,-3.06075,-3.74105,-3.47115,-3.14805,-4.05735,-3.86355,-3.54765,52.394,-3.82235,-5.05465,87.76315,2.671625
1,17.25,-2.535575,-1.881325,-3.10905,0.1935863565,0.10241477275,0.085175,0.9777,-3.21642,7.089275,3.496505,245.59725,271.42025,13.4448,6.1188425,-8.809675,-8.84505,-7.8577,-7.6063,88.681975,88.433375,2.59035,-3.3445,-3.19915,-2.91595,-2.39475,-0.999065,0.408805,-4.3583,-4.12225,-3.8069,-3.208,-1.6945,0.285045,-3.633,-3.3327,-3.1143,-3.51975,-3.2678,-3.07,-3.70605,-3.4808,-3.1436,-4.06925,-3.84495,-3.53505,13.63045,-3.849175,-5.363925,87.93695,2.7635
1,17.75,-2.6093,-1.868725,-3.09075,0.087914948,0.102863636,0.189175,1.178,-4.9702925,0.9423615,1.1057075,242.66525,269.9435,1.11682,0.50462175,-9.212,-9.3558,-8.804825,-8.16145,88.81315,89.32765,2.56785,-3.35455,-3.2004,-2.9247,-2.4015,-1.0081,0.39965,-4.41545,-4.16015,-3.8092,-3.2156,-1.70425,0.24986,-3.63855,-3.3155,-3.1146,-3.51755,-3.2682,-3.07465,-3.6962,-3.4971,-3.1508,-4.05215,-3.8391,-3.5352,3.67198,-4.1149,-5.70935,88.6677,2.6914
1,18.25,-2.3562,-1.76365,-3.10855,0.120664825,0.128977273,0.3453,0.70495,-4.226265,0.623504,0.8031905,242.614,266.99275,0.061166625,0.088480675,-9.422675,-9.46415,-9.10235,-9.02905,89.463775,89.5923,2.52605,-3.36135,-3.20895,-2.9353,-2.40695,-1.0142,0.387625,-4.42445,-4.1796,-3.8268,-3.22155,-1.72145,0.235395,-3.6379,-3.3098,-3.12105,-3.53485,-3.27505,-3.0891,-3.7205,-3.50595,-3.14745,-4.04765,-3.8413,-3.55455,1.982525,-4.72985,-6.19685,88.9464,2.8365
1,18.75,-2.303975,-1.7726,-3.13165,0.15197342875,0.084886364,0.2378,2.708,-4.61012,0.6522325,0.84108475,242.895,266.30725,0.03235945,0.066727775,-10.08925,-9.91125,-9.5868,-9.810325,89.993775,89.712425,2.612925,-3.36855,-3.22095,-2.9425,-2.42225,-1.021,0.37206,-4.44095,-4.1908,-3.837,-3.238,-1.73305,0.218155,-3.64395,-3.3141,-3.12715,-3.55025,-3.2905,-3.10985,-3.7094,-3.51295,-3.1461,-4.08585,-3.84185,-3.5481,2.632155,-5.198425,-6.52415,89.18445,2.762775
1,19.25,-2.4416,-1.879475,-3.110075,0.15203069675,0.09025000025,0.19,2.566,-3.444395,0.76483275,0.92155525,243.66225,265.1365,0.03753295,0.051541425,-10.052,-9.8049,-9.136025,-9.6954,90.223975,89.851525,2.708725,-3.38455,-3.23265,-2.95985,-2.4407,-1.03035,0.356745,-4.4528,-4.21725,-3.82315,-3.24965,-1.7426,0.207875,-3.6449,-3.3327,-3.14155,-3.5642,-3.3058,-3.10325,-3.72605,-3.519,-3.14465,-4.0743,-3.83895,-3.54795,1.930615,-5.218925,-6.64795,90.36665,2.67615
1,19.75,-2.426325,-1.836825,-2.969875,0.1614541605,0.09459659075,0.2479,0.87205,-2.995045,0.8309795,0.89553225,247.2905,264.928,0.036593075,0.03973035,-10.2655,-10.1525,-9.486775,-9.8524,90.4018,90.394125,2.789125,-3.4218,-3.24315,-2.97625,-2.4519,-1.04975,0.34856,-4.4671,-4.24565,-3.80415,-3.2683,-1.7518,0.204855,-3.6589,-3.33845,-3.13645,-3.5811,-3.3126,-3.10865,-3.74865,-3.52755,-3.1475,-4.0554,-3.84475,-3.5442,2.02711,-5.321725,-7.067075,91.413175,3.01475
1,20.25,-2.570725,-1.808825,-2.944325,0.28436871625,0.1146079545,0.2152,2.097,-3.216675,0.81157575,0.90512,249.91475,263.4685,0.0342328,0.0376928,-10.194,-10.38475,-10.01755,-10.12,90.166425,89.74055,2.6936,-3.4551,-3.26765,-3.031175,-2.478725,-1.084275,0.339355,-4.5039,-4.274175,-3.831025,-3.30785,-1.8037,0.1878975,-3.67015,-3.402375,-3.173725,-3.625225,-3.3192,-3.122025,-3.79435,-3.5433,-3.17945,-4.046375,-3.87315,-3.5657,2.81603,-5.433875,-7.247025,92.7187,2.792375
1,20.75,-2.52765,-1.8291,-3.015225,0.145341404166667,0.0879431815,0.2941,1.83875,-2.6148725,0.76855725,0.706016,250.4835,264.594,0.033810725,0.0425925,-10.2895,-10.63675,-9.938525,-10.318,89.85475,89.593925,2.76415,-3.44775,-3.2775,-3.00255,-2.48665,-1.0843,0.334785,-4.4892,-4.2363,-3.79535,-3.2966,-1.80315,0.19119,-3.63845,-3.342,-3.1515,-3.60785,-3.31275,-3.10745,-3.77165,-3.52425,-3.14505,-4.0264,-3.85935,-3.53665,2.6634,-5.65635,-7.433775,93.4842,2.868675
1,21.25,-2.5519,-1.83945,-3.090325,0.17198886775,0.11000000025,0.356,0.96945,-2.2127025,0.775837,0.715719,250.6335,262.45875,0.0228476,0.042273725,-10.7815,-11.05125,-10.3495,-10.275,90.1418,89.24825,2.646875,-3.4633,-3.28775,-3.0194,-2.4948,-1.08905,0.33033,-4.5015,-4.2205,-3.7923,-3.28665,-1.8186,0.17326,-3.6271,-3.34455,-3.15455,-3.6099,-3.3195,-3.1173,-3.77725,-3.51065,-3.14625,-4.0259,-3.8628,-3.53465,3.444945,-5.829475,-7.681125,93.231725,2.87085
1,21.75,-2.687775,-1.97025,-3.08545,0.185519975,0.0854431815,0.292,1.876,-1.89363,0.783781,0.63442525,249.108,262.59925,0.0319468,0.037525675,-10.938,-11.083,-10.2805,-10.422,90.365875,89.84585,2.6961,-3.459,-3.2904,-3.031,-2.49925,-1.09665,0.33076,-4.507,-4.2216,-3.79175,-3.2832,-1.82935,0.166365,-3.6198,-3.34425,-3.1474,-3.61675,-3.32995,-3.1107,-3.7793,-3.51485,-3.15185,-4.0154,-3.8708,-3.5542,1.72398,-5.991225,-8.04275,93.258725,2.972725
1,22.25,-2.74485,-1.9459,-3.03735,0.188401618,0.1031022725,0.4611,4.413,-1.8460575,0.73386,0.5984705,248.39525,262.5405,0.028945275,0.031848225,-11.1235,-11.372,-10.1295,-10.25525,90.132575,89.2588,2.752025,-3.4769,-3.2961,-3.0408,-2.50525,-1.10545,0.328505,-4.54215,-4.2323,-3.79975,-3.28305,-1.83385,0.15671,-3.63835,-3.3507,-3.15275,-3.6192,-3.33995,-3.10605,-3.7864,-3.51965,-3.15365,-3.9995,-3.8743,-3.5828,2.669755,-6.160325,-8.165025,92.9855,2.75505
