DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_OUT_1_1_1,LW_IN_1_1_1,NETRAD_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,TS_1,TS_2
1,0.25,-0.31006695,-51.804045,-5.15971075,-0.2788513,0.606081075,0.034758685,-4.04300175,348.4715,2.0297065,0.2043839,0.18249185,0.0477593375,0.113533875,282.23117,206.56761,-88.54994625,0.1772367425,-3.92826925,-4.4442588175,19.8322493916667,0.713125,-19.2254075,-11.9754635,-31.4880345617037,-15.336775,85.2905424916667,85.4229166666667,-0.265376078583333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,1.61161111111111,4.06270833333333
1,0.75,-0.315546,-52.59935,-5.746362,-0.2484422,0.449253025,0.033798885,-3.9738405,348.11375,2.03497475,0.19418615,0.1707861,0.0523639175,0.0891884275,282.21866,205.7173625,-86.996635,0.17241337,-3.9449269,-4.25606172833333,21.036602525,0.48525,-19.548084,-12.265559,-31.9095405,-15.8922985,85.271554,85.4170833333333,-0.251070369666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,1.54919444444445,4.10245833333333
1,1.25,-0.31622015,-49.15191,-6.3320155,-0.33347445,0.46571375,0.02834805,-4.5543,347.9952,2.004454,0.192332425,0.178039325,0.0475790075,0.08040284,280.6247025,204.94918,-87.68266175,0.261108555,-4.0932076,-4.9610512175,20.8463950333333,0.460375,-19.9300015,-12.280871,-32.618291,-16.1512065,85.2606554583333,85.41125,-0.252350634916667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,1.32577777777778,4.097375
1,1.75,-0.25008755,-50.752,-6.456688,-0.261846525,0.455013175,0.0312101725,-4.90323575,348.055,2.0456215,0.18425925,0.171576575,0.0477696975,0.0934904275,279.561305,205.99656,-87.12805875,0.2762371025,-4.031402625,-5.3402875675,22.531556875,0.430625,-20.3870235,-12.574608,-32.9523926969079,-16.6806915,85.2513917333333,85.4479166666667,-0.246568938916667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,1.14830555555556,4.078625
1,2.25,-0.24253775,-48.3782275,-5.96918925,-0.3035665,0.367974775,0.02844612,-5.45559975,347.8993,2.064278,0.171531475,0.1571658,0.046171705,0.112724225,278.754385,206.1976,-86.125157,0.35560052,-4.19118345,-5.46617452666667,22.1264866083333,0.494125,-20.5531685,-12.827184,-33.2522855,-16.853411,85.256028175,85.4479166666667,-0.24953424475,1,1,1,1,1.2,1,1,1,1,1,1,1,1,0.982999999999998,4.100875
1,2.75,-0.2319077,-46.67796,-5.09453625,-0.32049625,0.455420975,0.0296173625,-5.2492735,347.91455,2.1255975,0.179678175,0.1671509,0.0474144275,0.10254985,277.6679475,206.351465,-85.90117425,0.2361674975,-4.29089555,-5.32221246,22.5032009166667,0.316875,-20.6228795,-13.0395785,-33.0768565,-17.258324,85.260609075,85.4266666666667,-0.254040531833333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,0.803083333333332,4.06791666666667
1,3.25,-0.240951425,-52.237985,-4.7347815,-0.2379722,0.616240625,0.03157403,-5.632051,348.0518,2.071648,0.195267975,0.152162125,0.045445245,0.112377525,275.9502625,205.2302025,-85.6878935,0.2616376875,-4.06390485,-5.67962863166667,22.8767975833333,0.331875,-20.592666,-13.2318315,-33.128237,-17.66899,85.2477232916667,85.4220833333333,-0.242058342416667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,0.625833333333334,4.06591666666667
1,3.75,-0.24012225,-53.363,-4.50721375,-0.216975,0.392111,0.031723145,-5.7511445,348.09805,2.03671325,0.193071775,0.155427,0.04077385,0.10894695,275.1102025,204.6693275,-84.61016275,0.2796841125,-4.04066855,-6.08253533583333,23.4279590916667,0.341875,-20.638583,-13.457919,-33.1661675,-18.037408,85.2300726833333,85.4045833333333,-0.235567710333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,0.437111111111112,4.03883333333333
1,4.25,-0.3108613,-52.7948,-5.565095,-0.25013795,0.375497975,0.027077665,-5.97314775,346.9834,2.065222,0.19071005,0.164039425,0.0402217375,0.09746128,272.6876525,205.0691475,-85.0235235,0.212507515,-4.114388275,-6.31836969583333,22.802821925,0.32525,-21.57424,-13.818512,-33.4930781786504,-18.3615295,85.2163460583333,85.38875,-0.22520308325,1,1,1,1,1.2,1,1,1,1,1,1,1,1,0.268805555555556,4.03920833333333
1,4.75,-0.269977425,-52.4031375,-5.675314,-0.38406605,0.409805725,0.02239668,-6.058261,347.290475,2.063075,0.19239295,0.15866715,0.03939562,0.0959423225,272.131755,205.1671325,-84.7017765,0.151540945,-3.90844265,-6.34718755416667,24.6829377583333,0.326125,-21.5927435,-14.0591475,-33.8155368092152,-18.343259,85.2183711333333,85.3725,-0.229205265833333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,0.0469722222222219,3.98308333333333
1,5.25,-0.3172502,-47.71346,-5.5379605,-0.266663275,0.37926935,0.02539108,-6.455275,346.56935,2.094166,0.190229725,0.167497775,0.0385262875,0.0946675275,270.8125575,204.734545,-83.891277,0.21147955,-4.084902125,-6.73747494416667,25.9284116416667,0.325,-21.722825,-14.2426795,-34.0640190970754,-18.3706205,85.2398401916667,85.3829166666667,-0.219630034333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,-0.119000000000001,3.94725
1,5.75,-0.34500965,-48.78478,-5.219315,-0.27491475,0.308872375,0.0293582825,-6.63364,348.0779,2.08590575,0.1996435,0.165072275,0.0439700175,0.1069809,271.2883975,204.8324175,-84.27378125,0.172107835,-3.974638525,-6.9638221625,24.2719219416667,0.35075,-22.082705,-14.4079855,-34.0918893785602,-18.817887,85.2745232833333,85.395,-0.218566626916667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,-0.317527777777778,3.90245833333333
1,6.25,-0.306377475,-46.9844325,-5.1439875,-0.387649,0.3360208,0.026038785,-7.055293,347.4924,2.0466085,0.195769525,0.1730612,0.0419731125,0.084528705,270.5877775,204.72811,-83.1939435,0.00523206927499999,-3.785405275,-7.26942099833333,25.7349599666667,0.246125,-22.2699645,-14.5356425,-34.036374,-18.987316,85.2840137416667,85.3970833333333,-0.215296528666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,-0.501333333333333,3.89683333333334
1,6.75,-0.28982915,-47.947395,-6.957376,-0.29286135,0.313314575,0.02902802,-7.40058975,347.440525,2.062935,0.197247675,0.1643568,0.0411985175,0.107163175,268.89097,202.87559,-80.962509,0.059483782,-3.3082878,-7.65714053833333,27.4760117083333,0.226125,-22.14723825,-14.6774155,-34.18489225,-19.04243725,85.3421339083333,85.4483333333334,0.0746476077,1,1,1,1,1.2,1,1,1,1,1,1,1,1,-0.623166666666665,3.88008333333333
1,7.25,-0.27974295,-50.00026,-6.79860625,-0.390114,0.393103,0.02668083,-6.86251825,348.20055,2.05316,0.210238225,0.175006825,0.041873435,0.0887420975,269.32346,203.63999,-75.277382,0.81080211,2.1542772,-7.649542875,28.42469265,0.221,-22.62160425,-14.79841025,-34.283534,-19.20841,85.37328125,85.4770833333333,4.68785880833333,4.83333333333333,1,1,1,1.2,1,1,1,1,1,1,1,1,-0.785749999999998,3.84433333333334
