DOY2,HR2,CO2,G_1_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD_1_1_1,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TA_1_1_1,TS_1_1_1,TS_1_2_1,USTAR,VPD,WS
1,17.25,388.62175,-3.475,1.28,1.7525,2.3,243.925,257.975,2.6575,96.2,13.2825,3.0325,87.35,0.605,-0.75,0.1,5.41,2.1025,-8.81,-3.53675,-3.27275,0.42,0.41,2.33975
1,17.75,388.591,-3.4,-0.1,1.772,1.4,239.6,255.95,0.1025,96.275,0.11,0,87.9,0.425,-0.65,0.1,-0.045,1.1625,-9.28,-3.535,-3.29325,0.38,0.39,2.29675
1,18.25,387.511,-3.475,-1.64,1.709,1.2,246.15,254.825,-0.2525,96.2,0,0,88.85,0.3,-0.125,0.1,-0.22,1.16,-9.5725,-3.5275,-3.31525,0.4,0.35,2.2925
1,18.75,386.9835,-3.4,-0.96,1.745,1.2,246.8,251.3,-0.12,96.2,0,0,89.25,0.265,-0.05,0.1,-0.28,1.18,-9.9425,-3.53,-3.344,0.405,0.325,2.245
1,19.25,386.46625,-3.425,-0.34,1.728,1.1,244.725,252.3,-0.02,96.275,0,0,89.6,0.3875,-0.025,0.1,-0.1875,1.155,-9.92,-3.5375,-3.3675,0.4175,0.2825,2.39675
1,19.75,386.854,-3.6,0.795,1.63425,1.75,248.625,253.325,0.87,96.2,0,0,89.7,0.33,0.25,0,-0.135,1.07,-10.035,-3.5425,-3.36,0.36,0.2825,2.1325
1,20.25,387.78,-3.6,-0.2225,1.66375,1.65,248.45,252.2,0.905,96.2,0,0,89.325,0.27,0.4,0.1,-0.135,0.9975,-10.2775,-3.545,-3.329,0.4,0.2925,2.2625
1,20.75,388.3235,-3.7,0.52,1.644,1.75,248.425,253.2,2.035,96.2,0,0,89.4,0.19,0.4,0.1,-0.08,1.0425,-10.4575,-3.5525,-3.36125,0.39,0.28,2.2095
1,21.25,388.7425,-3.7,1.09,1.654,1.775,250.15,253.575,0.5925,96.2,0,0,89.7,0.24,0.15,0.1,-0.0675,1.1175,-10.44,-3.56,-3.36,0.405,0.2725,2.2125
1,21.75,388.49275,-3.7,0.39,1.62325,1.45,250.125,253.025,0.255,96.2,0,0,89.475,0.26,0.325,0.1,-0.0925,1.0425,-10.495,-3.5575,-3.36,0.38,0.27,2.2325
1,22.25,388.40075,-3.8,0.505,1.60475,1.05,247.1,252.95,1.4825,96.2,0,0,90,0.15,0.3,0.1,-0.11,1.08,-10.525,-3.5425,-3.3625,0.3875,0.27,2.15825
1,22.75,388.1595,-3.8,0.6925,1.612,1.4,249.675,252.575,2.245,96.2,0,0,90.05,0.22,0.75,0.1,-0.0375,1.13,-10.735,-3.54,-3.355,0.35,0.26,2.15
1,23.25,388.4655,-3.8,2.265,1.614,1.275,250.25,251.275,1.2575,96.2,0,0,90.65,0.26,0.7,0.1,-0.075,1.0325,-10.6,-3.53325,-3.3575,0.3425,0.25,2.053
1,23.75,389.266,-3.825,0.635,1.6135,1.55,246.775,251.35,0.635,96.2,0,0,90.625,0.31,0.9,0.1,-0.1525,0.9925,-10.625,-3.53375,-3.36,0.35,0.25,2.003
2,0.25,383.397,-1.75,-0.755,2.721,0.55,252.15,269.85,-4.56,95.7,0,0,88.425,0.1625,0.4,0.1,-0.135,1.2725,-10.6575,-2.962,-2.74725,0.355,0.33,2.312
2,0.75,384.458,-1.75,-0.7,2.748,1.025,253.05,269.975,-4.68,95.7,0,0,88.2,0.1575,0.575,0.2,-0.08,1.34,-10.95,-2.9715,-2.75375,0.35,0.325,2.20025
2,1.25,385.411,-1.75,-2.58,2.855,0.475,254.9,270.3,-2.6475,95.8,0,0,88.65,0.34,0.5,0.2,-0.0575,1.0975,-10.97,-2.97725,-2.741,0.3175,0.31,2.1375
2,1.75,384.039,-1.75,-0.86,2.601,0.65,255.475,270.175,-1.2675,95.8,0,0,89.1,0.1225,0.65,0.1,-0.095,1.065,-11.085,-2.97475,-2.73475,0.31,0.3,2.1025
2,2.25,384.3825,-1.9,-1.08,2.7225,0.35,258.52575,269.8,-0.7825,95.7,0,0,89.075,0.1425,1.075,0.3,0.0325,1.1675,-10.8075,-2.9755,-2.73025,0.28,0.3,2.03
2,2.75,384.858,-1.925,-0.63,2.714,0.9,256.4,268.5,-1.2275,95.8,0,0,88.175,0.235,0.7,0.2,-0.075,1.115,-10.775,-2.97675,-2.72775,0.29,0.3,2.05325
2,3.25,386.6,-1.95,-1.24,2.82575,1.1,259.42575,268.925,-1.1275,95.8,0,0,88.35,0.265,0.8,0.2,0.0275,1.12,-11.53,-2.9785,-2.7265,0.28,0.29,2.0785
2,3.75,388.015,-1.925,-0.915,2.79825,1.1,259.625,268.4,-1.18,95.8,0,0,88.075,0.195,1.2,0.2,-0.0525,1.195,-11.855,-2.989,-2.724,0.305,0.28,2.09825
2,4.25,384.88225,-1.975,0.28,2.898,1.1,259.625,267.575,-1.2325,95.8,0,0,88.1,0.18,0.8,0.2,-0.0525,1.16,-12.2,-3.0015,-2.723,0.3,0.29,2.007
2,4.75,386.935,-1.975,0.08,2.9345,1.4,257.90025,267.225,-1.115,95.8,0,0,88.2,0.17,1.1,0.2,-0.08,1.22,-12.08,-3.01975,-2.725,0.31,0.27,2.0225
2,5.25,387.306,-1.975,-0.1125,2.873,1.1,254.875,267.5,-1.02,95.8,0,0,89.475,0.16,1.1,0.3,-0.05,1.2575,-11.3,-3.03375,-2.72925,0.285,0.26,2.01
2,5.75,387.4905,-2.125,0.6375,2.62425,1.15,255.625,267.875,-0.79,95.775,0,0,89.675,0.2,0.5,0.225,-0.0425,1.195,-11.405,-3.0585,-2.732,0.3075,0.26,2.038
2,6.25,388.274,-2.2,0.2975,2.60075,1.2,256.17525,268.6,-1.035,95.775,0,0,89.55,0.17,0.7,0.2,-0.0275,1.28,-10.925,-3.094,-2.74,0.3125,0.275,2.1325
2,6.75,388.43575,-2.2,0.07,2.532,0.9,255.5,268.65,-0.5225,95.775,0,0,88.55,0.08,0.675,0.2,-0.0125,1.1075,-10.675,-3.12775,-2.7675,0.315,0.2625,2.17225
2,7.25,388.4325,-2.2,0.4575,2.5685,1.2,256.75,268.65,-0.65,95.8,0,0,89.25,0.09,1.4,0.275,0.0525,1.18,-11.015,-3.15,-2.79525,0.315,0.28,2.20975
2,7.75,389.582,-2.3,1.455,2.48525,1,257.025,268.35,-0.8625,95.8,0,0,89.5,0.125,1.1,0.2,0.2875,1.27,-11.2125,-3.1475,-2.8205,0.3,0.28,2.1325
2,8.25,390.013,-2.325,0.55,2.50125,0.85,254.75,268.475,0.3125,95.775,10.555,1.35,89.575,0.12,1.3,0.125,7.215,2.5925,-11.285,-3.1575,-2.84675,0.28,0.2725,2.1825
2,8.75,390.425,-2.375,2.5475,2.51275,1.25,255.175,269.75,11.7125,95.7,44.4825,6.7425,90.325,0.2,1.8,0.3,29.5575,11.6875,-11.215,-3.18025,-2.876,0.295,0.2825,2.005
2,9.25,390.531,-2.475,12.2925,2.4975,2.1,259.4,272.875,34.3825,95.7,123.1475,15.8975,90.1,0.115,4.475,0.5,85.55,26.56,-10.7625,-3.19225,-2.90125,0.35,0.285,2.0375
2,9.75,390.683,-2.475,30.405,2.505,4.75,260.35,275.525,66.6,95.775,206.4125,27.2875,90.125,0.1425,6.8,0.8,146.8,39.5875,-9.9125,-3.18525,-2.925,0.37,0.3525,2.133
2,10.25,391.724,-2.55,59.675,2.57025,7.275,258.725,278.125,105.485,95.775,322.3825,38.7475,88.8,0.1825,8.175,0.975,199.75,46.96,-9.025,-3.20825,-2.94275,0.38,0.43,2.26025
2,10.75,390.885,-2.7,89.2025,2.59,8.675,261.27525,280.55,145.8275,95.7,444.31,53.5025,87.225,-0.135,7.375,0.975,263.725,56.22,-8.2075,-3.2185,-2.94125,0.41,0.525,2.455
2,11.25,391.61825,-2.7,127.43,2.6355,8.8,261.725,285.775,179.41,95.7,556.17,66.05,82.775,-0.11,7.95,0.775,307.425,61.4375,-7.4,-3.22175,-2.94,0.4775,0.725,2.6825
2,11.75,391.766,-2.7,147.1,2.9395,10.2,263.4,289.375,207.3125,95.8,621.825,74.775,80.5,-0.15,7.1,0.7,342.625,65.235,-6.4,-3.22875,-2.959,0.4775,0.9475,2.88
2,12.25,391.19675,-2.7,156.505,3.0095,10.525,264.375,294.55,224.9375,95.8,687.71,81.85,80,-0.07,6.7,0.7,372.175,67.86,-5.35675,-3.23925,-2.93,0.5,1.1625,2.87075
2,12.75,391.1795,-2.7,180.525,3.323,12.4,259.15,297.35,253.9875,95.8,732.33,89.255,79.025,-0.0125,5.9,0.7,407.025,72.325,-4.3,-3.2075,-2.885,0.51,1.28,2.904
2,13.25,390.847,-2.7,198.465,3.448,11.875,259.3,301.125,257.845,95.8,772.5,88.61,77.075,-0.0425,5.45,0.6,412.425,74.25,-3.975,-3.203,-2.88,0.55,1.505,3.12
2,13.75,390.92975,-2.525,195.56,3.49225,10.9,257.3,303.075,257.36,95.8,748.4125,89.775,75.9,-0.03,5.1,0.6,411.325,73.375,-3.675,-3.195,-2.8925,0.52,1.6575,3.1025
2,14.25,390.056,-2.425,183.81,3.388,11.975,259.35,302.55,234.3675,95.775,706.72,86,75.75,0.04,4.2,0.6,394.55,71.225,-3.35,-3.16525,-2.85975,0.52,1.645,3.16
2,14.75,387.84,-2.325,157.9025,3.3645,11.1,258.575,303.575,217.5325,95.775,669.12,78.58,76.975,-0.065,3.675,0.7,376.875,66.6725,-3.2,-3.142,-2.85875,0.585,1.5175,3.36075
2,15.25,387.248,-2.225,129.7875,3.406,10.65,260.95075,302.675,171.025,95.7,595.69,67.5325,77.3,0.065,2.8,0.575,330.425,62.07,-3.4,-3.12575,-2.867,0.615,1.475,3.31
2,15.75,388.08525,-2.2,97.7,3.5085,8.6,254.025,301.975,138.8,95.7,507.9,57.25,77.825,0.2825,1.6,0.3,280.575,57.73,-3.3,-3.11875,-2.859,0.57,1.47,3.2025
2,16.25,385.5925,-2.2,71.865,3.59875,7.9,251.15,302.35,78.985,95.7,395.7875,42.955,78.45,0.0225,1.375,0.4,227.175,47.6275,-3.3985,-3.10625,-2.8435,0.5775,1.39,3.19
2,16.75,385.841,-2.025,43.785,3.7085,5.5,253.125,301.225,36.9825,95.7,274.465,30.4825,79.875,0.31,0.875,0.2,145.9,35.8325,-3.782,-3.09125,-2.848,0.57,1.32,3.1165
2,17.25,386.3,-1.9,21.815,3.7935,4.125,251.625,300,15.49,95.7,161.275,17.985,81.55,0.49,-0.5,0.2,86.525,23.8425,-4.09325,-3.08725,-2.84675,0.54,1.2075,3.05875
2,17.75,387.431,-1.8,3.5275,3.74,2.725,251.875,297.4,1.11,95.775,73.42,7.995,81.65,0.55,-1.625,0,32.055,8.3625,-4.56425,-3.08025,-2.842,0.46,1.0675,2.81
2,18.25,387.541,-1.8,-0.055,3.7005,1.275,251.975,295.425,-8.4425,95.7,19.66,2.3795,83.425,0.465,-1.175,0.1,4.8775,2.1025,-5.195,-3.06725,-2.8365,0.4425,0.8625,2.5625
2,18.75,385.823,-1.9,-1.815,3.5365,1.225,248.4,295.125,-9.6525,95.7,0.5575,0.22,84.925,0.2925,-0.925,0.1,-0.4675,1.57,-5.649,-3.03975,-2.82075,0.36,0.7025,2.2275
2,19.25,386.183,-1.9,-1.715,3.179,0.75,253.225,292.575,-8.1225,95.7,0,0,85.825,0.2725,-0.85,0.1,-0.57,1.6175,-5.9515,-3.006,-2.8025,0.3825,0.6025,2.345
2,19.75,385.585,-1.725,-1.965,3.0815,1.225,251.225,288.05,-10.075,95.7,0,0,86.3,0.2125,-0.325,0.1,-0.395,1.535,-6.3,-2.98625,-2.79125,0.41,0.5425,2.3745
2,20.25,383.768,-1.625,-0.9475,3.0695,1.8,251.775,283.85,-10.2675,95.7,0,0,86.95,0.295,-0.4,0.1,-0.4825,1.4575,-6.995,-2.9805,-2.77525,0.39,0.4725,2.48
2,20.75,382.5945,-1.625,-1.8075,3.0025,1.6,247.55,280.1,-11.245,95.7,0,0,87.1,0.35,-0.6,0.1,-0.47,1.545,-7.6225,-2.978,-2.76225,0.43,0.4525,2.51225
2,21.25,382.865,-1.7,-2.6825,2.88125,0.7,242.725,277.15,-12.255,95.7,0,0,86.825,0.26,-0.625,0,-0.49,1.4925,-8.4,-2.99125,-2.76375,0.42,0.46,2.4325
2,21.75,382.8995,-1.7,-1.9925,2.9225,1.1,249.5,274.45,-10.6325,95.7,0,0,87.2,0.24,-0.125,0,-0.3925,1.6175,-9.35,-2.99475,-2.755,0.39,0.44,2.3625
2,22.25,384.89125,-1.725,-0.7075,3.015,0.7,248.25,275.275,-10.7575,95.7,0,0,87.9,0.16,-0.1,0.175,-0.3925,1.5375,-9.625,-2.98,-2.75225,0.3825,0.3825,2.357
2,22.75,384.403,-1.75,-1.03,2.85125,0.6,247.55,273.625,-11.81,95.7,0,0,87.375,0.195,-0.1,0.075,-0.3775,1.53,-9.8525,-2.97475,-2.7385,0.3475,0.4,2.3525
2,23.25,386.1125,-1.75,-1.46,2.758,0.9,252.425,272.5,-9.1975,95.7,0,0,87.35,0.25,0.1,0,-0.385,1.4075,-9.9225,-2.9615,-2.72675,0.36,0.3825,2.383
2,23.75,386.204,-1.725,-1.7225,2.834,0.5,252.85,272,-6.895,95.7,0,0,88.325,0.16,0,0.1,-0.3225,1.435,-10.6,-2.9545,-2.70725,0.37,0.355,2.3225
3,0.25,386.098,1,-1.175,3.88125,1.7,263.725,296.8,-17.675,95.875,0,0,90,0.35,-0.2,0.2,-0.45,1.705,-3.9,-1.165,-1.1305,0.3475,0.6825,2.2325
3,0.75,385.821,0.9,-3.21,3.996,1.275,268.275,296.65,-16.105,95.8,0,0,90.1,0.2,0.1,0.1,-0.4575,1.6875,-4.02825,-1.172,-1.12725,0.36,0.7225,2.45
3,1.25,386.343,0.925,-1.58,3.983,1.8,265.375,295.875,-12.805,95.8,0,0,90.525,0.26,-0.2,0.1,-0.525,1.7075,-4.185,-1.16,-1.1295,0.37,0.67,2.36325
3,1.75,384.6425,0.85,-1.505,3.722,1.3,260.05025,294.525,-12.61,95.8,0,0,91.025,0.2925,-0.3,0.2,-0.5225,1.4925,-4.4,-1.1505,-1.12125,0.365,0.58,2.231
3,2.25,384.0155,0.675,-0.96,3.752,1.2,260.675,293.25,-11.7925,95.8,0,0,90.525,0.2675,0,0.125,-0.55,1.5325,-4.8,-1.14575,-1.1215,0.3475,0.53,2.2975
3,2.75,385.404,0.55,-0.995,3.68425,1.775,268.45,292.025,-10.22,95.8,0,0,91.425,0.2675,0.25,0.2,-0.425,1.5575,-4.95,-1.18625,-1.12125,0.35,0.5225,2.1175
3,3.25,384.791,0.5,-0.905,3.791,1.475,271.575,291.1,-9.92,95.775,0,0,91.45,0.115,0.325,0.1,-0.36,1.5825,-5.425,-1.18825,-1.11675,0.405,0.515,2.176
3,3.75,384.3575,0.5,-0.86,3.663,1.8,272.35,290.7,-10.2575,95.8,0,0,91.125,0.12,0,0.1,-0.38,1.6175,-5.75075,-1.197,-1.1195,0.4275,0.455,2.125
3,4.25,384.209,0.35,-0.7,3.607,1.65,272.775,289.7,-9.9825,95.775,0,0,91.6,0.105,0.4,0.125,-0.395,1.7175,-6.4,-1.19025,-1.12925,0.445,0.44,2.27625
3,4.75,383.9665,0.1,-1.06,3.585,1.7,266.975,290.075,-10.4,95.7,0,0,91.375,0.255,0.6,0.1,-0.45,1.545,-6.575,-1.1975,-1.14625,0.38,0.4425,2.24925
3,5.25,386.6035,-0.125,-0.47,3.30275,1.55,274.025,289.175,-10.67,95.7,0,0,91.4,0.145,0.2,0.1,-0.4325,1.4,-6.85425,-1.224,-1.16825,0.41,0.4225,2.28175
3,5.75,383.79775,-0.2,-1.03,3.32375,1.55,273.9,289.3,-6.625,95.7,0,0,91.425,0.07,0.7,0.2,-0.315,1.53,-7.14725,-1.2255,-1.18375,0.38,0.41,2.41
3,6.25,384.80275,-0.625,-1.24,3.381,0.85,274.95,288.875,-6.325,95.8,0,0,91.35,0.0625,0.1,0.225,-0.4025,1.51,-6.85,-1.22925,-1.216,0.405,0.4025,2.3615
3,6.75,386.58325,-0.825,-0.97,3.514,1.5,274.575,287.65,-4.1575,95.8,0.775,0,91.7,0.185,0,0.1,0.7875,1.6975,-6.9,-1.257,-1.22975,0.42,0.3625,2.32975
3,7.25,385.0525,-0.75,-0.21,3.4075,1.35,274.15,288.075,0.935,95.8,19.43,2.6925,92.225,0.2025,1.2,0.325,16.5875,6.0975,-6.925,-1.285,-1.22725,0.42,0.33,2.35225
3,7.75,388.533,-0.7,4.39,3.574,2.975,274.75,290.25,12.96,95.8,86.4975,10.355,92.825,0.13,2.7,0.5,57.09,18.97,-6.1,-1.30425,-1.22975,0.45,0.3725,2.3425
3,8.25,388.327,-0.95,18.06,3.7395,5.7,275.8,291.35,49.8375,95.8,192,23.65,92.7,0.3,4.8,0.6,128.175,33.905,-5.88925,-1.305,-1.25175,0.47,0.4525,2.39225
3,8.75,389.009,-0.95,40.9,3.7155,9.65,278.95,296.25,89.2675,95.875,321.9975,35.2375,90.8,0.24,8.025,0.9,192.075,45.4875,-4.91325,-1.3105,-1.243,0.49,0.72,2.562
3,9.25,389.997,-1.175,70.38,3.747,12.15,279.175,304.625,146.99,95.875,465.3075,51.22,89.925,0.03,8.95,0.95,262.7,55.13,-2.975,-1.318,-1.22675,0.5725,1.0075,2.9915
3,9.75,389.9835,-1.5,119.39,3.737,13.775,277.325,308.7,186.1525,95.875,615.965,67.925,87.025,-0.06,9.125,0.825,342.45,64.1225,-1.55,-1.286,-1.21,0.59,1.51,3.212
3,10.25,390.1,-1.4,150.455,3.77975,15.9,274.875,310.95,248.905,95.8,747.2175,82.755,82.45,-0.165,9.375,0.7,405.325,72.075,-0.893,-1.278,-1.19775,0.6,1.7525,3.29
3,10.75,390.748,-1.2,175.425,3.78675,15.3,274.45,313.825,291.05,95.8,875.1525,99.435,78.625,-0.195,7.8,0.8,470.9,81.075,-0.35,-1.27,-1.18375,0.6075,2.485,3.285
3,11.25,391.214,-1.1,217.935,3.7135,18.35,275.25,316.05,331.075,95.8,991,117.5225,75.925,-0.1875,7.375,0.7,530.725,91.125,0.85,-1.25025,-1.165,0.645,2.99,3.545
3,11.75,391.2615,-0.9,231.7475,3.858,20.4,277.775,319.625,361.275,95.8,1075.45,131.3175,73.725,-0.05,6.275,0.7,559.825,97.625,2.179,-1.244,-1.16025,0.6575,3.6675,3.6145
3,12.25,391.30875,-0.725,235.77,3.7985,22.325,275.25,320.8,379.675,95.8,1141.825,144.1025,71.9,-0.125,5.525,0.6,614.05,103.95,3.375,-1.25025,-1.159,0.65,4.1825,3.70425
3,12.75,391.204,-0.55,247.465,3.77025,24.975,273.75,322.475,392,95.8,1179.2,156.755,70.3,-0.16,5.1,0.6,617.4,105.25,4.45,-1.25,-1.128,0.68,4.81,3.835
3,13.25,390.947,0,269.3925,3.79725,24.475,275.425,326.975,399,95.8,1183.6,157.81,70.35,-0.215,4.5,0.7,617.575,104.675,4.45,-1.182,-1.1015,0.665,4.86,3.8425
3,13.75,389.6575,0.175,249.385,3.661,23.525,274.375,327.8,376.5,95.8,1157.45,158.2475,69.775,-0.07,3.35,0.6,595.225,102.1,4.728,-1.053,-1.0595,0.71,5.0275,3.85325
3,14.25,388.74,0.275,233.1525,3.66425,27.15,275.6,328.45,364.4,95.775,1110.65,146.8875,68.325,-0.1575,3.4,0.575,579.9,97.875,4.75,-1.051,-1.02825,0.69,5.1175,3.86
3,14.75,386.2,0.65,216.885,3.658,24.8,273.75,328.675,344.875,95.775,1048.65,130.725,68.275,-0.035,2.9,0.6,562,92.45,4.488,-1.0525,-0.9905,0.715,5.03,4.03
3,15.25,383.425,0.85,200.72,3.686,24.5,271.825,330.25,304,95.8,962.6875,111.83,69.45,0.09,2.5,0.5,510.9,84.325,4.4685,-1.05275,-0.98625,0.7,4.8075,3.98375
3,15.75,388.1,1.15,179.555,3.683,20.9,273.6,328.85,268.075,95.8,901.6775,95.2575,69.175,0.8325,2.4,0.3,454.025,76.775,4.01225,-1.05075,-0.99025,0.69,4.5525,3.9675
3,16.25,376.207,1.275,155.755,3.6665,18.6,270.6,327.95,213.205,95.8,775.53,77.8675,68.475,0.03,1.5,0.4,393.3,67.79,3.74475,-1.03425,-0.9775,0.705,4.37,3.838
