DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,H2O,NETRAD,PPFD_IN,PPFD_OUT,PPFD_BC_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,W_SIGMA,V_SIGMA
1,0.25,2.33675,2.552875,18.971,26.3955,1.4917,2.177075,444.49535,441.225,9.16529999999999,2.76764999999999,0,0,0.051,0.177875,2.388225,351.94075,359.369775,7.44592499999999,100,7.590025,103.1,4.09085,4.179,4.35,4.444,4.859,6.118,4.201,4.217,4.41,4.538,4.9074,5.947,0.84,1.008,0.714,0.714,1.9641125,2.74635
1,0.75,2.523525,2.6654,17.045575,24.8583249999999,1.4335,1.6418,444.40485,440.4575,9.10269999999999,3.498025,0,0,0.051,0.416850000000001,2.379075,354.904875,359.072325,7.78502499999999,100,7.2455,103.1,4.0988,4.16215,4.3185,4.45605,4.846,6.1059,4.21175,4.18465,4.3905,4.55305,4.895375,5.9309,0.655199999999996,0.709799999999999,0.787499999999998,0.852599999999993,1.880575,2.616575
1,1.25,2.4165,2.8485,19.833,23.217,1.419875,1.85125,444.56185,440.9225,8.9849,3.7055,0,0,0.0595499999999999,0.284500000000001,2.36135,354.834275,355.891225,8.35659999999998,100,7.35075,103,4.089,4.1602,4.3035,4.47485,4.86735,6.10965,4.19495,4.1965,4.3981,4.54515,4.924,5.92295,0.294,0.579599999999998,0.546,0.493499999999998,1.9198625,2.6480375
1,1.75,2.6594,3.395,22.4053,21.7478999999999,1.4015,1.54065,445.81985,440.38,8.90125,3.63324999999998,0,0,0.051,0.301,2.3441,352.01445,355.9489,7.26314999999999,100,7.148625,103,4.086125,4.143975,4.29157499999999,4.479625,4.862825,6.118375,4.253875,4.19275,4.36835,4.532,4.9118,5.9237,0.462,0.882,0.462,0.378,1.864945,2.509055
1,2.25,3.1077,3.94559999999999,17.80835,23.52105,1.36685,1.7389,447.035975,440.6675,8.978,3.813175,0,0,0.051,0.423375000000001,2.3138,351.793275,358.336025,7.05047499999999,100,7.099375,103,4.05019999999999,4.1511,4.2555,4.4861,4.8819,6.11105,4.3476,4.19215,4.3408,4.51875,4.909875,5.93085,0.573299999999997,0.890399999999992,0.417899999999999,0.411599999999998,1.74421,2.3642875
1,2.75,2.955575,3.282375,18.92125,17.701,1.3551,2.13195,447.024,440.775,9.04105,3.707675,0,0,0.0935749999999994,0.3787,2.375875,354.26525,360.31175,6.837,100,7.453375,103,4.02499999999999,4.17255,4.2362,4.4731,4.88145,6.11505,4.34655,4.18245,4.3427,4.5298,4.9888,5.9369,0.376949999999999,0.704549999999987,0.376949999999999,0.292949999999999,1.7918125,2.5551125
1,3.25,2.9884,3.60505,17.684,19.5880249999999,1.3331,1.7687,446.13265,440.9925,9.016,3.410825,0,0,0.061,0.503399999999999,2.337,352.16705,360.87145,7.223,100,7.509125,103,3.98279999999999,4.18655,4.2028,4.4626,4.88295,6.1046,4.30485,4.1885,4.3247,4.52355,5.005125,5.9264,0.620549999999987,0.453599999999989,0.336,0.53864999999999,1.761455,2.45121
1,3.75,2.69504999999999,3.482,24.4088,19.142875,1.3808,1.791,446.79355,441.275,8.947,3.653075,0,0,0.0765749999999994,0.3876,2.4093,352.75075,360.75605,7.30479999999999,100,6.996125,103,3.9522,4.16675,4.19465,4.47755,4.8883,6.1026,4.2495,4.2362,4.3399,4.5296,5.0072,5.92345,0.252,0.45464999999999,0.294,0.911399999999983,1.772665,2.493695
1,4.25,2.5293,3.25555,23.0679499999999,18.4861,1.4034,1.419,447.539075,441.625,8.8005,3.793875,0,0,0.051,0.306,2.2131,353.55095,361.53415,7.53987499999999,100,7.44875,103,3.9374,4.1582,4.174,4.4827,4.89225,6.10485,4.2321,4.20195,4.3527,4.5273,5.0002,5.92455,0.374849999999996,0.459899999999997,0.252,1.00695,1.785605,2.564685
1,4.75,2.5844,3.1914,17.60465,14.5534749999999,1.3886,1.6697,447.5877,441.75,8.793775,3.1862,0,0,0.102349999999999,0.2871,2.2302,354.7154,357.62385,7.636,100,7.38075,103,3.894225,4.1297,4.17,4.48065,4.88685,6.1055,4.2155,4.1813,4.3595,4.51195,4.9997,5.9146,0.457799999999994,0.781199999999977,0.252,0.953399999999983,1.7289975,2.4181775
1,5.25,2.3277,2.893,21.2399,16.905,1.33325,1.58365,447.31095,440.7925,8.7676,3.76967500000001,0,0,0.043,0.319299999999999,2.256925,354.66365,352.6572,7.502575,100,7.198375,103,3.8785,4.12,4.19085,4.4758,4.8905,6.1001,4.17435,4.15685,4.33335,4.51305,5.013,5.90695,0.205799999999994,0.287699999999991,0.250949999999999,0.249899999999997,1.7434325,2.41399
1,5.75,2.712475,3.28009999999999,21.58105,32.3101499999999,1.3483,1.76785,446.66765,440.7575,8.75295,2.9361,0,0,0.06,0.3208,2.2718,355.9672,352.11255,6.94275,100,7.23475,103.095,3.845075,4.1194,4.20115,4.47855,4.8921,6.0996,4.06265,4.15615,4.3216,4.5251,5.00705,5.90735,0.164849999999996,0.0398999999999971,0.21,0.208949999999999,1.718025,2.53561
1,6.25,2.76,2.815,16.4405,18.542625,1.361375,1.4546,447.59725,440.9225,8.65744999999999,3.0027,0,0,0.06,0.2083,2.2163,347.8273,344.9849,6.70515,100,7.027,103.1,3.837025,4.121,4.2782,4.4507,4.89475,6.0919,3.93655,4.12945,4.30215,4.52595,4.9528,5.9194,0.042,0.0398999999999971,0.166949999999999,0.168,1.7183125,2.4176625
1,6.75,2.9855,2.946875,16.6158,19.271,1.301875,1.54675,446.2154,440.88,8.559525,2.8819,0,0,0.068,0.373949999999998,2.1009,347.111775,344.767775,6.73015,100,7.212975,103.2,3.848875,4.116425,4.2894,4.442575,4.904825,6.085975,3.966025,4.10525,4.2861,4.527575,4.9522,5.90145,0.168,0,0.042,0.21,1.6838,2.454385
1,7.25,3.0254,3.81505,18.773125,25.5939499999999,1.35395,1.5084,446.383,441.535,8.5252,2.876675,0,0,0.087,0.1717,2.1497,347.5531,345.4136,6.52064999999999,100,7.28975,103.195,3.83219999999999,4.1228,4.28995,4.4352,4.88695,6.09545,3.9457,4.099,4.26275,4.51745,4.961425,5.9106,0.0829499999999986,-0.00105000000000143,0.168,0.252,1.70852,2.39441
1,7.75,2.585,3.231775,13.5302,24.7739,1.316425,1.49575,445.7086,441.2675,8.53255,3.668375,15.1042,2.13735,4.46765,9.2834,4.1924,347.66185,344.87435,6.43359999999999,100,7.161125,103.195,3.80739999999999,4.14405,4.2888,4.4291,4.8856,6.09945,3.9461,4.0286,4.27765,4.52175,4.9549,5.8977,0.123899999999997,-0.00105000000000143,0.166949999999999,0.375899999999997,1.711415,2.5017725
1,8.25,2.478,3.55625,14.801525,32.8934999999999,1.344875,1.4951,446.0733,440.49,8.52725,20.190025,100.3206,13.49665,23.90945,84.7337,19.1981,347.27445,345.647,6.65385,100,7.056625,103.195,3.7345,4.185,4.28685,4.4189,4.9029,6.08745,3.97485,3.95785,4.26335,4.52185,4.962025,5.89535,0.042,0.245699999999991,0.166949999999999,0.828449999999984,1.67863,2.4184525
1,8.75,2.7685,3.4182,20.95775,45.132125,1.37225,1.73465,446.14905,440.715,8.594,91.8332000000001,238.46355,31.2878,52.2010999999999,184.3478,36.5642,346.03535,345.8795,6.523875,100,7.526,103.1,3.685975,4.18755,4.27745,4.4229,4.8829,6.08655,3.9403,3.98115,4.2618,4.5321,4.967125,5.9224,0.042,0.450449999999984,0.208949999999999,0.87464999999999,1.75636,2.43285
