DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,TA,PA,RH,VPD,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,PPFD_IN
1,0.25,0.0954499999999999,5.0333555,65.7359350000002,25.2221125,5.645386,0.5640832,25.550895,23.44165,101.0916,100,12.5409375,550.59165,27.93766,1.724632,1.566315,0.6959071,0.8077565,0.04784,4.97520767999999,0
1,0.75,0.0716599999999999,6.47939375,67.24165,28.8778,6.06372,0.62591,25.767165,23.4005125,101.063375,100,11.827715,529.44435,27.929725,2.277804,1.841131,0.73778,0.967567649999999,0.034765,3.53724294,0
1,1.25,0.0341349999999999,2.22242,74.8832799999998,20.4761,4.77644,0.5954,25.6922,22.7945,101.1,100,13.749625,517.1155,27.97637,1.5669,1.3776,0.6875,0.903649,0.027445,3.23113824,0
1,1.75,0.0689249999999999,2.356395,50.26505,21.8813,5.6142245,0.48846,25.470025,23.27161,101.07205,100,8.41680500000002,525.363225,28.24684,1.856499,1.45808,0.595895,0.7170817,0.040425,2.9536,0
1,2.25,0.0569942999999996,13.18829,41.0128874999999,20.8427,5.1438845,0.45578,25.35703,23.254675,101.06035,100,8.63685999999996,521.78605,27.68622,1.5542835,1.3933185,0.57175,0.5855801,0.028,3.48743408,0
1,2.75,0.0222,2.701,28.926905,16.9897,5.0239,0.4512,24.9748,24.7058,101.002,100,8.15662750000002,522.052375,27.42967,1.41916,1.40175,0.5422,1.0415,0.04088,0.425644816,0
1,3.25,0.0204499999999999,0.206322499999994,23.160675,12.6208625,4.69816525,0.39845,24.927115,23.260035,101.01085,100,9.98038999999998,534.6484,26.9625,1.71900924999999,1.6260895,0.480177499999999,0.504451749999999,0.02522,1.900965072,0
1,3.75,0.0367574999999999,1.10656649999999,25.909,12.93805,4.9705225,0.480285224999999,24.7492725,22.8488575,101.074225,100,10.12500625,543.958175,26.8811,1.7956275,1.817595,0.53413,0.578989274999999,0.0162375,0.800855583999999,0
1,4.25,0.1007,7.8595,35.766925,12.2475,4.85356,0.40679,24.5288,22.4406,101.027,100,12.07412,558.8158,26.878675,1.3631,1.2507,0.5514,0.4836,0.015775,1.29231396,0
1,4.75,0.0627424999999999,3.198865,23.76944,17.2731325,5.31204275,0.48218,24.2223075,22.1327525,101.027525,100,8.28559999999999,513.705725,26.7625625,2.11526075,1.2783375,0.632115,0.7603975,0.02885,1.6519636,0
1,5.25,0.1136,6.0883,63.19476,16.8918625,5.6529,0.4824,24.1105,22.0298,101.033,100,8.6253,508.261175,26.56723,1.4696,1.9984,0.6128,0.5034,0.02874,2.84500496,0
1,5.75,0.0434024999999999,6.43234999999995,32.8667024999999,24.287195,6.03696999999999,0.496190625,24.7650025,22.0839325,101.1025,100,12.462375,517.9385,36.34618,1.359331,1.485865,0.635925075,0.532298074999999,0.0263875,4.10217,0
1,6.25,0.154887,2.7439,80.1511349999997,13.10925,5.2725,0.495,25.2864,23.1936,101.097,100,15.6974375,524.1732,34.36698,1.5264,1.6494,0.6008,0.8101,0.0686874999999999,3.309499616,0
1,6.75,0.0606800000000001,14.27337,72.2193125,7.95923249999999,5.6627645,0.470075,25.79692,23.69543,101.15005,100,11.2619275,541.060925,26.77674,1.40277,1.321605,0.55653375,0.70288275,0.02412,2.857412784,13.55
1,7.25,0.0264125,30.346275,92.1773,14.018675,5.29947475,0.506300125,25.42518,23.3244,101.150875,100,8.9004,503.253375,27.5424,1.5863115,1.27535125,0.61396,0.810226725,0.021445,1.358843696,122.8
1,7.75,0.010105,47.476535,174.63795,13.9895,6.6843215,0.5884037,26.23221,23.498665,101.1,100,11.28721,500.585,27.759275,1.530938,1.122795,0.66932,0.719535,0.02627,3.0771968,269.75
1,8.25,0.00683799999999999,82.9070549999999,196.322475,5.37685,6.8886115,0.58282805,27.73651,24.79522,101.11135,100,11.771375,461.462,28.214875,1.5742345,1.2478,0.66231585,0.69825565,0.0135875,1.11281808,437.5
1,8.75,0.0108175,109.1818,225.71205,3.5995975,7.0266215,0.5950054,28.5949275,26.1857775,101.166725,100,9.94088499999999,438.1255,28.6850925,1.5975225,1.26026125,0.6793838,0.71012575,0.01017,3.18162958,619.05
1,9.25,0.00923599999999999,140.127275,254.468125,5.128913,7.057376,0.6515776,29.55586,27.33886,101.1244,100,13.5479,421.965875,29.4852775,1.850798,1.643004,0.85001,0.8019788,0.0103075,2.81002869999999,811.1
1,9.75,0.105172499999999,146.668125,278.82915,4.7523375,6.905175,0.60393,30.1977875,28.12779,101.110775,100,13.828605,411.420925,29.9543075,1.7494395,1.65491375,0.78465955,0.78008995,0.00594999999999999,0.912790872,1129.9
1,10.25,-0.01268,179.9572,334.5898,5.24746,7.470164,0.63186,29.90142,28.77248,101.1,100,16.67305,407.594925,27.6164,1.723542,1.453868,0.717752,0.85848,0.0040725,1.16604,1670
1,10.75,0.0229899999999997,220.348375,380.33575,5.57328,7.321775,0.635395,31.0519275,29.569425,101.09955,100,16.167925,404.3237,30.352015,1.86016675,1.9382475,0.734788975,0.913050775,0.011505,1.12901656,1848.65
1,11.25,0.0296999999999996,207.182975,466.7408,5.84252,7.062629,0.6065751,31.6318625,30.2728975,101.072725,100,16.7170275,402.8131,29.52536,1.753756,1.5858,0.73036595,0.988844999999999,0.00429,1.386692944,1934.1
1,11.75,0.00540749999999978,216.6208,455.2631,5.9961,7.35286875,0.626001225,32.5950825,30.7298725,101.08515,100,18.6438725,401.2442,29.52512,1.7886845,1.67640775,0.680405,0.964897849999999,0.00443,1.230435248,2041.75
1,12.25,0.0132099999999997,214.380225,481.4043,7.01676999999999,7.009416,0.61018295,32.59259,31.215765,101.1488,100,19.5370675,399.9596,29.27296,1.75337675,1.6361325,0.696295,0.89511135,0.00429,1.30417,2075.1
1,12.75,0.0299474999999996,224.496375,493.6797,6.18477,6.62267375,0.626886525,32.7555825,31.38281,101.154775,100,20.7238075,399.1857,29.0978,1.72856925,1.61503,0.67983195,0.971757525,0.004065,1.294145328,2145.55
1,13.25,0.029475,207.911,513.4472,6.08652,6.97351,0.63362405,33.0131875,31.8368125,101.1522,99.9338575,22.633615,399.7322,29.213795,1.82718225,1.64576975,0.698225,0.9287975,0.004655,1.473819704,2190.4
1,13.75,0.00939499999999968,196.93285,498.8611,5.86633,6.84134475,0.614371275,33.409045,32.1565,101.128425,99.95302,23.18242,399.017,29.21244,1.69740625,1.64953,0.678750375,0.91387415,0.004,1.321637296,2221.55
1,14.25,0.0237499999999999,208.0496,540.217225,6.6476975,7.2926315,0.636579825,33.46907,32.2593075,101.0685,98.2277975,24.2656275,400.50195,29.11549,1.911365,1.66812,0.7250475,0.84789965,0.0044375,1.44612304,2215.75
1,14.75,0.0346824999999995,203.330775,505.86715,5.446,7.59345575,0.66892945,33.68416,32.30618,101.05815,97.60151,25.76977,400.1055,29.19933,1.93884825,1.74305025,0.811149199999999,0.87382985,0.00411,1.346332288,2208.875
1,15.25,0.063485,171.523225,477.38985,5.29025,7.38506525,0.6497843,33.73418,32.20622,101.021025,95.93962,25.70602,401.22825,29.24982,1.808925,1.6155265,0.7340375,0.818128025,0.0038,1.314062176,2136.775
1,15.75,0.0225349999999997,158.969075,464.204525,5.069415,7.24654725,0.618866475,33.8359425,32.303315,100.9775,95.181255,26.2760225,401.4581,27.8655875,1.8347575,1.624408,0.731753675,0.80384165,0.00394,1.567847848,2046.525
1,16.25,0.0490425,131.988725,391.52855,4.43732,7.28561075,0.630252275,33.7152325,32.0263275,100.95425,93.16766,26.14666,400.44015,28.11608,2.01289925,1.54812,0.77179705,0.699632025,0.00334,1.44006744,1929.825
1,16.75,0.0313925,108.857825,359.608,3.646425,7.253285,0.6128681,33.9712825,32.359585,100.9062,92.980645,25.93961,400.09495,28.49856,1.76643325,1.66985375,0.734974999999999,0.598730625,0.0329299999999998,3.80103999999999,1770.425
1,17.25,0.03964,77.64338,328.08975,2.97,7.124172,0.57897,34.0238,32.32484,100.9,92.3496325,26.3142225,399.969,28.8407075,1.734804,1.528524,0.7051336,0.5607884,0.002675,1.228216048,1643.625
1,17.75,0.01594,49.69766,273.0134,3.07783749999999,6.672208,0.58088,33.83298,32.38426,100.8974,92.6172725,25.5859875,400.141075,29.2018425,1.67147,1.45984,0.67564,0.4707846,0.005325,1.2618975,1370.1
1,18.25,0.0386599999999998,34.4267649999999,223.83655,1.8208175,6.9679725,0.53894,33.62163,31.8386875,100.8829,99.64181,25.03584,443.3915,29.34868,1.66742,1.41646325,0.641166925,0.468416075,0.0455724999999999,3.43365735999999,1192.525
1,18.75,0.025855,12.246735,169.4146,2.6768675,6.42408825,0.5149,33.25207,31.8233825,100.878175,99.67295,22.836845,403.9899,30.47686,1.54399525,1.2371175,0.673386975,0.4729935,0.00979749999999999,1.311194304,997.85
1,19.25,0.0400199999999999,10.1079,108.3198,5.3464025,5.43922,0.4423,32.58262,30.7363,100.8822,100,18.92724,403.54995,31.1675,1.40324,1.154,0.53382,0.5909696,0.0146499999999999,2.45174,775.975
1,19.75,0.02616,11.54872,81.2971125,8.50811175,4.49922,0.39974,31.498,29.04402,100.8848,99.9693425,16.022095,419.0891,31.5407975,1.46462,1.412576,0.63896,0.70432,0.0154425,1.49800614,537.325
1,20.25,0.0811274999999999,15.0968925,68.75451,23.27498,5.261025,0.462585,30.356,27.8197075,100.908225,100,15.53922,447.9686,31.50195,1.553474,1.2981365,0.617167074999999,0.770961975,0.02468,3.31539783999999,330.1
1,20.75,0.0538224999999998,16.5397525,106.84035,25.0427,5.160025,0.490695,29.1519175,26.34491,100.94185,100,15.28515,460.4751,30.53859,1.499734,1.26318,0.572945,0.877910749999999,0.03198,2.276641248,152.2
1,21.25,0.0375725,14.0327374999999,86.782875,23.615,4.93195225,0.524824475,28.42012,25.8031325,100.964325,100,11.8712775,478.221975,30.09685,1.57862625,1.4053475,0.629182499999999,0.7549525,0.021805,1.43697,31
1,21.75,0.0674999999999999,11.43892,99.2263499999998,28.5973,5.318016,0.4900422,27.84426,25.45326,100.9856,100,12.1277,497.64,28.6898475,1.86988,1.65688,0.7529176,0.84978,0.026875,1.118660356,1
1,22.25,0.0314775,7.79773750000001,58.8876,16.7954299999999,5.061264,0.390345175,27.25973,24.787035,101.0165,100,11.6745775,527.37775,28.3093,1.48598,1.3944075,0.67419525,0.7670151,0.030555,0.70091784,0
1,22.75,0.040715,7.15905250000001,68.9148024999999,14.6380975,5.19362925,0.43169,26.74503,24.638035,101.03795,100,9.9098355,549.41385,28.21137,1.6511005,1.4421,0.70979,0.693685875,0.023775,1.404321388,0
1,23.25,0.1088526,22.2248999999999,52.9893599999999,21.68,5.857186,0.58585,26.490865,24.38228,101.06545,100,9.529025,522.0459,27.920295,2.01586,1.843565,0.788562499999999,0.72543985,0.03653,1.3669925,0
1,23.75,0.0521599999999999,11.661805,30.75472,25.70318,5.743262,0.556035,26.01437,23.8948,101.08875,100,11.2171375,521.849,27.8937275,1.97614,1.636809,0.739189999999999,0.9154579,0.029665,3.25379969599999,0
2,0.25,0.0503,8.6158,43.4900975,18.718685,4.83382,0.4639,26.3226,25.5294,101.5,100,5.25228575,567.23875,29.81635,1.4395,1.126,0.7246,0.719,0.02664,0.66045,0
2,0.75,0.0559449999999999,4.54147499999999,30.77738,28.3481,4.4177435,0.3955745,25.96246,25.141755,101.505,100,3.95179,524.00825,29.975965,1.30333,1.2192475,0.589765,0.900689999999999,0.0293475,0.59159,0
2,1.25,0.0326525,11.9662975,29.03754,19.69172,4.01156075,0.35255655,26.147705,24.918195,101.5075,100,6.41600524999999,528.77835,29.42954,1.213228,1.082817,0.5511025,0.665852500000001,0.0180675,0.88166,0
2,1.75,0.026435,4.18516499999999,25.0187775,27.367125,4.5940885,0.3766438,24.96385,24.47555,101.48315,100,3.46424325,540.0006,28.92506,1.755425,1.19985,0.545815,0.667866749999999,0.03126,5.23667193599999,0
2,2.25,0.03497,5.019225,52.410675,23.126895,4.8553135,0.41921685,24.59963,24.59963,101.4162,100,5.74620599999999,566.2785,28.30562,1.699245,1.43194,0.5977308,0.67292905,0.0228125,2.4253925,0
2,2.75,0.08103,2.86416499999999,80.4319099999999,19.51371,4.695908,0.46407465,24.34664,24.34664,101.4128,100,8.24881574999999,552.3393,27.95218,1.8935055,1.39396,0.70267,0.91569,0.0167425,1.327569088,0
2,3.25,0.080035,10.887005,45.783345,15.6002925,4.822533,0.45480735,23.6339,23.49121,101.4117,100,8.29719974999999,509.84825,27.5378,1.3244905,1.25558,0.5933775,0.65167325,0.023545,2.10185999999999,0
2,3.75,0.06776,1.64711425000001,50.0088,20.0831775,4.141132,0.360019575,23.1435675,23.1435675,101.416875,100,9.26980199999999,574.59835,27.08,1.24785575,0.96828,0.503347,0.503115,0.0684349999999998,2.61616348,0
2,4.25,0.0211975,2.679495,55.6412800000001,30.018555,3.9953075,0.32133,23.26152,23.26152,101.4156,100,13.708449,539.23515,25.9480625,1.1168325,1.15417,0.482297575,0.492610225,0.033375,2.948625,0
2,4.75,0.09077255,3.85096000000001,36.318175,17.918955,4.666105,0.467447875,23.0155775,23.0155775,101.41605,100,6.458273,562.3081,24.9029875,1.802115,1.18044025,0.512025,0.6222375,0.020175,2.4281068,0
2,5.25,0.0510625,6.5876375,72.60631,19.139225,5.4548625,0.4623375,23.067375,23.067375,101.426375,100,6.296893,554.46,24.8657375,1.22985,1.31821,0.510895125,0.503912125,0.02429,2.1166625,0
2,5.75,0.05255,6.36853875,74.4144099999999,18.95485,5.1367275,0.414825,22.7610625,22.7610625,101.43525,100,12.1387725,541.5665,25.6384,1.311775,1.020777375,0.508225,0.460375,0.02742,0.92745,0
2,6.25,0.04,9.90259875,50.00635,17.553825,5.05805,0.4683875,22.8233,22.8233,101.4375,100,6.946925,544.43625,26.3447875,1.23591125,1.15922625,0.5607275,0.482608625,0.0281,4.06230986,0
2,6.75,0.02575,8.9440375,107.5794375,16.24148,4.466225,0.4098125,22.813,22.813,101.440625,100,14.56248,514.0842,25.69502,1.2115525,1.001934875,0.517885125,0.537742125,0.0160625,2.46302536,5.54999999999998
2,7.25,0.03151,13.29925,92.92975,10.52814,4.7160315,0.42099255,22.632905,22.632905,101.4195,100,14.101685,508.411075,26.1568625,1.120408,1.249735,0.50358,0.732495,0.01941,2.159850696,84
2,7.75,0.02104,31.23532,92.5093,8.747181,4.87434725,0.4151875,23.3856125,23.353925,101.398425,100,12.90316,523.3338,26.68915,1.175335,1.02600575,0.504363175,0.95838615,0.02838,0.642688644,227.75
2,8.25,0.03554,56.362575,118.15555,10.126288,5.238177,0.440025,24.894215,24.570175,101.6312,100,12.39274,489.4562,26.9939275,1.326876,1.067962,0.539975,0.928622649999999,0.0162125,1.18796,381.55
2,8.75,-0.013525,83.3628675,171.664,7.2314955,5.30751725,0.49042545,26.51448,25.4577825,101.65775,100,12.562275,464.016175,28.07286,1.396332,1.17260025,0.595240725,0.76295605,0.01234,1.766455,586.55
