DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,VPD,RH,PA,TA,TS_1,TS_2,G_1,G_2,WS
1,18.75,0.016475,-76.2582,-14.5484,0.0239075,0,0,161.9345,153.9935,-50.9477,0,0.0232048,51.77855,96.067475,-38.241825,-2.486165,-2.1537125,-15.3489,-18.29305,0.3039015
1,19.25,0.01908,-64.02115,-9.32705,0.0284,0,0,160.71925,153.1815,-53.49175,0,0,53.024575,96.05845,-38.487075,-2.44772,-2.1706075,-15.340725,-18.0947,0.234871
1,19.75,0.0356875,-83.5054,-6.276625,0.0313,0,0,160.7055,153.42325,-54.64055,0,0,52.945625,96.0476,-38.76615,-2.43636,-2.20577,-15.310175,-17.88855,0.2429505
1,20.25,0.1709220994,-75.5245,-8.68612,0.0321475,0,0,160.765,153.246,-54.448625,0,0,54.0908,96.0453,-38.9479,-2.4133625,-2.2042975,-15.30155,-17.945375,0.248252
1,20.75,0.0282,-75.8932,-8.48753,0.02428,0,0,160.26875,153.1475,-56.619875,0,0,54.683675,96.05755,-39.135725,-2.4078575,-2.21167,-15.2581,-17.8384,0.2461165
1,21.25,0.02428,-63.5652,-5.5843575,0.02835,0,0,160.1295,153.89225,-58.85165,0,0,52.9924,96.06895,-39.256125,-2.3972475,-2.2096775,-15.2314,-17.787,0.19969375
1,21.75,0.00786155,-68.24575,-8.94304,0.022615,0,0,160.0175,154.0465,-55.13425,0,0,53.564025,96.117025,-39.3313,-2.417675,-2.20535,-15.20955,-17.607325,0.2525875
1,22.25,0.00410795,-72.78515,-7.805685,0.0285125,0,0,159.85125,153.83875,-52.228875,0,0,53.624325,96.1479,-39.3479,-2.4256975,-2.2070925,-15.202725,-17.536875,0.23291725
1,22.75,0.00606375,-61.2125,-6.8871,0.03108,0,0,160.18,153.84175,-57.313625,0,0.0331212,55.1894,96.178575,-39.47005,-2.441535,-2.20865,-15.183275,-17.532675,0.28029725
1,23.25,0.013195,-52.27815,-10.4656,0.03137,0,0,159.975,153.7275,-55.1909,0,0.0047448,57.5116,96.1887,-39.4495,-2.43857,-2.20559,-15.232825,-17.54905,0.2464365
1,23.75,0.03432,-58.62615,-4.84765,0.029185,0,0,159.956,153.9885,-57.6069,0,0,59.3596,96.22845,-39.3404,-2.4584125,-2.2120175,-15.268125,-17.583925,0.272204
2,0.25,0.07231295555,-55.514225,-15.6324,0.03598,0,0,142.95,164.1835,-57.249,0,0,46.5616,97.8162,-35.69335,-2.8200725,-2.708175,-14.797125,-15.193775,0.2537575
2,0.75,0.0299,-88.032125,-17.2207,0.0307,0,0,140.93,165.26875,-56.631,0,0,48.6128,97.801,-35.899675,-2.8355675,-2.720435,-14.7683,-15.08635,0.222398
2,1.25,0.019365,-77.970375,-10.67815,0.039275,0,0,141.496,165.63475,-57.4983,0,0,51.2902,97.76405,-36.019375,-2.8227325,-2.7054425,-14.789225,-15.17605,0.24317125
2,1.75,0.0705925,-71.37175,-17.237975,0.029625,0,0,140.875,165.42825,-57.036625,0,0,51.856,97.3702,-35.641275,-2.8402075,-2.725655,-14.759375,-15.157125,0.2431035
2,2.25,0.0484875,-63.55065,-5.84598,0.0285625,0,0,140.4005,165.4735,-50.185325,0,0,51.5452,97.339275,-35.638925,-2.855225,-2.74576,-14.75185,-15.141575,0.24474125
2,2.75,0.1119883941,-53.60635,-12.25083,0.028105,0,0,139.72875,164.9065,-53.1071,0,0,50.5008,97.6276,-35.8188,-2.86924,-2.756685,-14.754425,-15.137575,0.28106275
2,3.25,0.04603625,-91.227175,-11.517,0.03138,0,0,139.86,165.34225,-51.79945,0,0,48.2741,97.5878,-35.83445,-2.8865275,-2.7743175,-14.77405,-15.18465,0.30816175
2,3.75,0.0599575,-59.94725,-6.56563,0.028355,0,0,139.355,161.76325,-49.7224,0,0,45.88895,97.5458,-35.97715,-2.8818775,-2.7678525,-14.78765,-15.250725,0.242724
2,4.25,0.052125,-64.770475,-18.90175,0.0310625,0,0,138.226,160.4595,-53.540575,0,0,43.9508,97.5136,-36.116175,-2.872205,-2.7589675,-14.81045,-15.315575,0.2286635
2,4.75,0.004168,-58.03855,-11.583725,0.0346575,0,0,137.32925,160.48575,-48.875125,0,0,46.3471,97.468,-36.3593,-2.85413,-2.7462375,-14.82805,-15.38005,0.28853575
2,5.25,0.02112625,-58.5743,-11.22115,0.0263775,0,0,136.18475,160.659,-44.1174,0,0,51.4787,97.4451,-36.509325,-2.8457525,-2.733245,-14.854175,-15.4467,0.26527325
2,5.75,0.063075,-62.792,-5.52737,0.0275,0,0,136.4,159.9955,-41.943,0,0,47.79295,97.458025,-36.59915,-2.8944975,-2.7790275,-14.856825,-15.512225,0.27776475
2,6.25,0.06258,-59.1526,-3.0708125,0.02804,0,0,135.83,158.78475,-34.975,0,0,48.446475,97.4514,-37.743,-2.88446,-2.770915,-14.85685,-15.580025,0.29112475
2,6.75,0.0284725,-60.3385,-10.2736,0.0311325,0,0,135.259,158.624,-38.71515,0,0,51.63135,97.4346,-37.513825,-2.9040875,-2.7892375,-14.846325,-15.676425,0.27346825
2,7.25,-0.405815433,-62.769525,-9.2913625,0.03228,0,0,134.49,157.76875,-48.442,0,0,50.71765,97.4186,-36.717825,-2.9514225,-2.8310625,-14.870075,-15.765375,0.240988
2,7.75,0.08164,-87.73905,-13.560725,0.02898,0,0,133.72,158.9445,-41.9244,0,0,49.898075,97.4208,-37.013325,-2.970155,-2.850795,-14.916625,-15.867475,0.264237
2,8.25,0.0354525,-56.1904,-3.628755,0.034125,0,0,133.343,156.92025,-41.9787,0,0,52.154975,97.41645,-37.505575,-2.9658475,-2.84596,-15.002125,-15.96025,0.24479825
2,8.75,0.04464,-74.6342,-12.7425,0.021255,0,0,133.54325,155.34825,-42.851425,0.16307575,0,49.6368,97.41375,-37.9951,-2.9634875,-2.842055,-15.050575,-16.05825,0.23796125
2,9.25,0.0213875,-69.1762,-9.82614,0.0302825,0,0.51343,135.171,155.59925,-48.412,2.2735525,0,48.221125,97.3995,-38.19375,-2.961795,-2.8407575,-15.085375,-16.156375,0.29599075
2,9.75,0.01834,-59.988825,-13.3994,0.02622,4.9887025,5.1607825,136.525,156.8395,-50.0235,12.8161,0,48.5415,97.596225,-37.580125,-2.95971,-2.8373875,-15.109175,-16.253,0.251399
2,10.25,0.0263925,-61.7802,-7.6158,0.0243,14.600825,12.68425,137.9685,158.3915,-49.27145,32.411425,0,45.863,97.5902,-36.63405,-2.90926,-2.7793125,-15.142675,-16.347725,0.28248525
2,10.75,0.0554275,-62.5035,-5.031085,0.0279075,23.7772,20.76145,138.285,163.752,-47.4448,44.5519,0,43.6486,97.5773,-34.356475,-2.9097575,-2.7789,-15.167825,-16.434125,0.268087
2,11.25,0.011443,-85.295775,-11.1257,0.02325,38.14975,31.37675,137.99,172.194,-43.35275,62.357375,0,37.958,97.58605,-31.677025,-2.8656,-2.73567,-15.1996,-16.509975,0.294095
2,11.75,-0.052105,-45.155625,-5.025195,0.03205,44.006875,36.87625,139.59375,176.60675,-43.603,83.199,0,37.1214,97.5815,-29.475325,-2.9025,-2.7775675,-15.220075,-16.576925,0.2769405
2,12.25,-0.007725,-46.1592,-4.0060875,0.031425,53.734875,43.9741,141.13125,182.0085,-45.48125,114.47625,0,34.0814,97.5749,-27.78125,-2.89406,-2.77147,-15.259775,-16.639325,0.3005785
2,12.75,-0.02574,-49.598975,-4.9743775,0.02396,50.8057,45.191,142.59,188.4985,-44.7617,104.075,0.04600952,31.4488,97.5657,-26.87805,-2.8967475,-2.7784575,-15.2825,-16.6702,0.2835445
2,13.25,0.04524,-39.3615,-4.30015,0.0289,56.7315,51.293025,144.0225,192.13975,-45.11175,95.259,0.05987245,32.577925,97.5461,-25.957875,-2.8862,-2.7707525,-15.31275,-16.708925,0.30659875
2,13.75,0.041655,-43.7995,-4.210825,0.03484,45.364875,43.21635,145.5025,192.685,-52.509375,85.19775,0.054905975,31.556625,97.5581,-25.50535,-2.9062675,-2.790615,-15.328675,-16.7197,0.351665
2,14.25,0.00770375,-40.4798,-4.1859875,0.024665,44.720125,40.181125,146.6725,195.892,-50.782125,79.7405,0.12043815,30.368425,97.57615,-24.969575,-2.9092775,-2.79724,-15.355225,-16.7294,0.26766
2,14.75,-0.033349779925,-42.6666,-3.1182,0.033395,35.997125,33.842525,147.91075,195.5915,-47.80535,63.237225,0.021000825,28.2853,97.5856,-24.7375,-2.9283825,-2.8124325,-15.380825,-16.727025,0.3170475
2,15.25,0.0098605,-52.2409,-3.5584775,0.0237025,27.091225,28.31365,148.428,189.39375,-46.3652,53.782575,0.045261,27.924375,97.608,-24.8587,-2.8978025,-2.784465,-15.40355,-16.7175,0.4075335
2,15.75,0.02114,-47.549,-2.759365,0.0272675,17.246575,15.270975,148.70675,178.386,-50.526225,36.6786,0.03793725,27.203725,97.629,-24.977725,-2.8525625,-2.74889,-15.3978,-16.685,0.29200975
2,16.25,0.03505,-53.8188,-5.979625,0.020755,6.82028,7.729235,148.69,172.8265,-55.7184,22.9514,0.0195075,29.78735,97.662,-26.0152,-2.6988675,-2.60389,-15.349525,-16.6357,0.29641125
2,16.75,-0.534352404975,-51.359775,-7.8516,0.027645,0.5355335,2.1376975,148.12925,167.8395,-51.156775,7.12434,0.00179487,31.263725,97.674,-28.240725,-2.6100725,-2.5155025,-15.2561,-16.56925,0.2758045
2,17.25,-0.3858083252,-52.6155,-4.02738,0.017595,0,0.110817375,146.916,165.12275,-55.8232,0.680004,0,41.644375,97.66105,-29.64905,-2.6032325,-2.5084925,-15.163825,-16.4752,0.28445325
2,17.75,-0.3202263758,-73.36235,-4.39792,0.021975,0,0,145.948,164.27325,-56.75755,0.0389744,0,45.9298,97.675575,-31.16865,-2.7009525,-2.597925,-15.0935,-16.3623,0.2439505
2,18.25,-0.2172970158,-69.1702,-10.6636,0.026285,0,0,144.818,164.125,-54.95505,0,0,45.38895,97.680175,-31.5285,-2.7596875,-2.6529075,-15.12745,-16.247875,0.2429845
2,18.75,-0.151655733325,-57.187875,-6.74376,0.02632,0,0,144.284,162.651,-49.7797,0,0,52.89225,97.69695,-33.329375,-2.81252,-2.7037875,-15.1438,-16.117925,0.22837075
2,19.25,0.00775,-66.698375,-5.44856,0.03204,0,0,143.787,161.94975,-53.5366,0,0.00613815,51.90155,97.65655,-34.273225,-2.8230275,-2.7125125,-15.167,-15.994825,0.20454125
2,19.75,0.09258,-87.071725,-4.6446725,0.0323875,0,0,142.694,160.983,-56.33285,0,0,49.9113,97.67655,-34.981575,-2.8163625,-2.7035575,-15.15775,-15.968175,0.2212025
2,20.25,0.02633,-124.46,-14.4046,0.026325,0,0,142.8105,161.01275,-58.788625,0,0.0001134595,49.655625,97.729925,-35.0199,-2.836005,-2.72137,-15.1689,-15.954025,0.222393
2,20.75,0.028025,-124.42395,-9.309515,0.0271075,0,0,142.8645,160.59125,-61.811,0,0.002277275,48.158975,97.7488,-35.81585,-2.88229,-2.7728675,-15.152425,-15.918625,0.24075025
2,21.25,0.0745251105,-79.79795,-7.9868,0.02291,0,0,142.4825,161.06175,-60.22735,0,0,47.9424,97.784975,-35.0701,-2.8770275,-2.766895,-15.154725,-15.835325,0.224475
2,21.75,0.0742681537,-70.281375,-6.95669,0.0252,0,0,143.6835,165.13625,-62.5077,0,0,47.8046,97.804,-34.73185,-2.8947925,-2.7853775,-15.13845,-15.839,0.244049
2,22.25,0.0957175,-78.56915,-10.67,0.029675,0,0,142.665,164.72375,-61.3649,0,0.01180865,49.8329,97.8248,-35.52345,-2.9315125,-2.8189675,-15.131225,-15.8676,0.25431725
2,22.75,0.06521,-82.885025,-11.0819325,0.02575,0,0,142.542,164.167,-58.8783,0,0,47.121,97.80655,-34.6168,-2.947265,-2.8331625,-15.09525,-15.844925,0.17631575
2,23.25,0.034,-56.2782,-11.59585,0.0194675,0,0,142.68125,164.0195,-58.124775,0,0,46.534775,97.799,-35.04405,-2.95158,-2.8374425,-15.093875,-15.766325,0.2727925
2,23.75,0.0091605,-77.74225,-5.4637,0.03041,0,0,142.1105,164.0435,-57.758425,0,0,46.547425,97.815325,-34.9443,-2.908015,-2.7873675,-15.068875,-15.71485,0.2257005
3,0.25,0.13510645175,-79.21175,-3.982265,0.027445,0,0,150.316,164.2785,-61.466,0,0,33.868325,97.2552,-34.3103,-1.5971275,-1.57748,-8.15026,-9.5059575,0.2166795
3,0.75,0.03994375,-116.85775,-9.2934425,0.0324025,0,0,149.619,163.753,-61.145,0,0,32.4052,97.266875,-34.78375,-1.63578,-1.6036625,-8.1176425,-9.562965,0.247825
3,1.25,0.150344744,-97.9373,-25.306765,0.038625,0,0,152.51,163.62,-62.628,0,0,33.091525,97.2888,-35.2184,-1.6325075,-1.5820525,-8.1699875,-9.666975,0.274302
3,1.75,0.01778475,-72.11825,-6.4424575,0.02818,0,0,149.0545,163.83775,-61.77815,0,0,32.7731,97.31775,-35.370625,-1.592365,-1.5711875,-8.16398,-9.66902,0.26513825
3,2.25,0.1643666432,-81.3904,-12.21875,0.031495,0,0,151.035,163.328,-59.07905,0,0,31.84015,97.338375,-35.5884,-1.547755,-1.5303525,-8.1731325,-9.6628025,0.2953355
3,2.75,0.01702525,-116.585,-11.6506,0.037225,0,0,148.9035,164.47575,-54.118025,0,0,32.6082,97.342875,-35.0913,-1.56317,-1.5315025,-8.1663575,-9.6701375,0.22249875
3,3.25,0.06311,-105.5575,-12.30117,0.0379,0,0,152.135,164.046,-59.572,0,0,32.4431,97.3376,-35.13525,-1.51494,-1.4886875,-8.1705325,-9.6757125,0.2331605
3,3.75,0.02015,-131.3305,-6.1150625,0.0313225,0,0,161.556,166.621,-57.051,0,0,31.72595,97.3243,-35.554325,-1.5374075,-1.5120875,-8.16177,-9.69257,0.271163
3,4.25,-0.5240067482,-87.71965,-3.9682775,0.0406,0,0,167.048,165.827,-59.3795,0,0,33.4479,97.337925,-35.20675,-1.566705,-1.5467325,-8.16518,-9.7183325,0.25887325
3,4.75,0.01396325,-64.265325,-8.987875,0.0318,0,0,166.789,165.5115,-55.5585,0,0,34.5432,97.3457,-35.1257,-1.565225,-1.5503025,-8.1635675,-9.7552925,0.2311745
3,5.25,0.041402,-75.87825,-6.09536,0.0320625,0,0,166.61625,165.8365,-56.812,0,0,36.7674,97.347225,-35.145425,-1.639455,-1.5997275,-8.17947,-9.80054,0.191988
3,5.75,0.10477468625,-78.93245,-8.6401,0.0383,0,0,166.126,164.87225,-56.5087,0,0,37.43425,97.3531,-35.223,-1.62122,-1.5839325,-8.1851575,-9.8542875,0.25435275
3,6.25,0.164198760875,-97.29225,-15.111,0.0300375,0,0,164.471,163.946,-53.137175,0,0,37.58255,97.3352,-35.44875,-1.5772275,-1.5408875,-8.25257,-9.9423425,0.2451315
3,6.75,0.0210875,-56.219825,-3.93814,0.028885,0,0,164.395,163.36225,-47.35275,0.001239085,0,45.276975,97.315,-35.64625,-1.55119,-1.531805,-8.313825,-10.07276,0.240614
3,7.25,0.08000581955,-81.061325,-11.5701975,0.0288,0,0.1490655,163.19175,162.1455,-46.89025,0.1867395,0.013028925,43.151,97.28845,-36.0065,-1.5643825,-1.54489,-8.419815,-10.213825,0.19359275
3,7.75,-0.61721175825,-56.787425,-6.62732,0.0334,0.87106325,1.4267175,165.45175,162.85725,-39.3969,2.8651925,0,43.836675,97.308275,-36.0029,-1.598355,-1.595555,-8.53293,-10.430425,0.207112
3,8.25,0.0906994393,-60.9413,-8.69332,0.0176575,5.639855,7.1015275,170.1565,163.62425,-38.785875,12.6945125,0,38.394975,97.3441,-34.631525,-1.5289125,-1.4996475,-8.6676375,-10.6575,0.24834
3,8.75,0.0095686448,-47.1744,-5.253155,0.03302,18.552,17.613775,176.47,168.20125,-32.831,38.07,0,35.0518,97.3466,-31.326725,-1.53525,-1.511225,-8.7987175,-10.885,0.2517
3,9.25,-0.0108750361499999,-59.058725,-6.54015,0.041375,33.797,29.7325,186.19,173.834,-33.451,72.771,0,31.985475,97.361,-28.68765,-1.5320375,-1.5085075,-8.9485925,-11.11335,0.2607445
3,9.75,-0.21611196435,-43.39095,-6.035165,0.03598,42.57975,49.2292,183.41625,184.878,-32.09175,71.19125,0.0159508,31.53845,97.3734,-26.68265,-1.5761475,-1.546095,-9.0905,-11.22165,0.2700475
3,10.25,0.06944,-30.18475,-1.2163585,0.037335,60.7932,67.76005,182.934,192.8175,-46.4897,109.23,0.22209625,28.699975,97.363,-25.112225,-1.5466525,-1.52188,-9.226705,-11.1886,0.41949725
3,10.75,-0.097295014925,-45.2265,-2.1232625,0.03807,83.438875,83.023775,161.45125,196.97275,-64.19775,142.1775,0.2461575,26.13245,97.3795,-23.264275,-1.46714,-1.4491475,-9.339455,-11.257825,0.39928225
3,11.25,-0.0381,-43.66625,-2.57899,0.0421,76.87825,96.58715,161.1625,202.06075,-69.6873,147.0905,0.35516925,25.964625,97.3923,-22.7343,-1.430865,-1.4194375,-9.40857,-11.3872,0.59689525
3,11.75,0.021125,-46.4215,-0.6669205,0.045815,88.53165,90.933725,161.573,206.58025,-98.34635,149.74,0.31717575,23.73085,97.397575,-21.645525,-1.4535775,-1.4432875,-9.49129,-11.49095,0.62785075
3,12.25,0.02824225,-48.804,-0.711138,0.0402,88.20875,104.684,162.7705,210.7895,-102.4655,160.3505,0.3240155,23.15245,97.389775,-20.1408,-1.481125,-1.4686975,-9.5561175,-11.5706,0.610155
3,12.75,0.0191625,-47.4268,-0.2869485,0.03493,96.553175,96.91325,164.8,214.67925,-125.327,164.26225,0.39768175,22.550325,97.364,-19.4842,-1.50911,-1.49994,-9.572915,-11.610075,0.6405685
3,13.25,0.0038365,-44.736875,-0.127325,0.02948,90.957075,87.53755,165.737,216.362,-125.285375,140.8765,0.4151205,20.781175,97.353,-18.613475,-1.5216325,-1.51736,-9.5697025,-11.647775,0.666702
3,13.75,-0.06848,-47.15325,-0.0585515,0.0504475,90.0901,93.5694,165.87,219.162,-162.386,162.113,0.23263825,19.88225,97.38055,-18.6804,-1.576775,-1.5728775,-9.4882025,-11.64495,0.5533735
3,14.25,-0.00333875,-44.6874,0.07525125,0.0430775,70.45975,89.204,165.56375,220.5985,-167.945,119.46375,0.447615,19.76115,97.347,-18.5184,-1.5982425,-1.5896025,-9.4386975,-11.658775,0.454735
3,14.75,0.05574,-45.1398,-0.1681515,0.0254,53.300025,83.026525,166.26675,220.057,-150.243,99.019325,0.43136975,19.32345,97.343,-17.70715,-1.6716,-1.650225,-9.47864,-11.8096,0.81501475
3,15.25,0.04348,-52.354975,-0.3105915,0.034895,49.9525,76.248325,165.464,219.40625,-127.38925,93.45145,0.30724225,18.810375,97.3295,-17.33405,-1.66623,-1.63585,-9.2455675,-11.563825,0.645503
3,15.75,0.037895,-52.376375,-0.304368,0.0263,44.6272,77.704325,165.476,217.24575,-87.6592,85.5372,0.35303625,18.44415,97.3535,-17.3375,-1.693595,-1.6625175,-9.07561,-11.45565,0.62657375
3,16.25,0.012042,-56.599775,-0.4752835,0.03,37.8504,66.7742,167.406,215.21375,-51.6736,72.5482,0.4829745,18.522175,97.339375,-17.359025,-1.7270075,-1.7311875,-8.913585,-11.3559,0.696982
3,16.75,0.050425,-54.1456,-0.483753,0.03595,30.2394,39.7401,169.638,213.85925,-42.2406,56.1238,0.4271,20.11135,97.344875,-17.593175,-1.6687375,-1.6662775,-8.7489675,-11.236625,0.472545
3,17.25,-0.06038925,-51.09595,-1.080865,0.0256,23.9178,24.702125,175.44,205.12425,-45.0908,39.838,0.3825675,18.39125,97.3566,-17.43315,-1.6031975,-1.5925475,-8.6140725,-11.09645,0.3966915
3,17.75,-0.269793691725,-57.843175,-3.00226,0.0265,9.17664,10.1208025,178.486,194.12525,-53.4108,16.8096,0.2724165,19.165325,97.356275,-18.4742,-1.5896325,-1.5824525,-8.46203,-10.945775,0.54447
3,18.25,-1.9816351379,-46.6828,-13.3944,0.02223,1.98592,2.6811275,179.932,185.47275,-58.6754,6.5829,0.23593175,22.0824,97.36185,-21.372075,-1.393105,-1.4091225,-8.377965,-10.79055,0.3891235
