DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,H2O_1_4_1,FC_1_1_1,SC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,SH_1_1_1,SLE_1_1_1,WS_1_1_1,WS_1_2_1,USTAR_1_1_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,TA_1_8_1,TA_1_9_1,TA_1_10_1,TA_1_11_1,TA_1_12_1,TA_1_13_1,TA_1_14_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,NEE,RH_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,RH_1_3_1,RH_1_2_1,TS_2_1_1,TS_2_2_1
1,0.25,422.01793,462.376045,430.8520825,400.01975,400.05405,400.4216,404.0774,2.2107005,2.5819155,2.38989275,2.371781,2.61029955,0.7834613,-2.046025,15.7726414999999,19.594489,12.5275015,19.7004287499998,5.527913725,1.510775,1.124114625,96.4118565,0.435600004999999,1.56122500000001,1.40865,1.903225,2.4327,1.961725,0.972799999999997,1.68415,1.51465,1.5469,1.353975,1.1938,-0.05635,0.83665,0.948,1.1775045,1.479925,2.567375,3.399275,1.161501875,0.01141691825,2.341,1.42325,3.2243,1.952995,99.993665,0.0212960431999995,0.84588868,315.7878,316.51924,99.89333,99.98333,0.4568105,0.732187125
1,0.75,422.01139,462.550275,430.66608,400.5392625,399.1679,399.4693,403.85925,2.210607725,2.56796655,2.3881225,2.3716878,1.9306888,0.8159862,-2.103525,13.279765,19.5674,12.13456,13.7559439999999,5.683055,1.4767,1.07461175,96.261921,0.305,1.41867500000001,1.485725,1.940125,2.2535,1.80995,1.21179999999999,1.63175,1.502475,1.56499999999999,1.367825,0.738300000000004,-0.0634249999999999,0.821375,0.9507,1.1737445,1.4761,2.5613,3.3892,1.4225,0.010652172,2.343,1.37425,4.095025,1.8288214,100,0.0272725779999997,0.921556879999999,315.58866,316.4114,99.98,100,0.456120425,0.73096855
1,1.25,421.90327,463.075935,430.8071625,399.6180625,398.98525,399.27805,402.9273,2.203586325,2.5574354,2.3858856,2.4007045,1.4485165,0.810192075,-2.106375,13.0815165,16.815444,12.148542,4.53926167499999,5.6032701,1.44975,1.06174285,96.25992275,0.364,1.455775,1.4194,1.98625,2.2016,1.762,1.2077,1.74625,1.5855,1.5529,1.46925,0.35875,-0.06325,0.8185,0.9523,1.1733522,1.4815,2.56,3.39275,1.00845725,0.011489282,2.345125,1.326175,5.543525,1.616004125,100,0.040836526,0.796929599999999,315.48192,316.04182,99.98999,100,0.45497175,0.731948975
1,1.75,421.6574,462.908695,431.4313875,400.0266875,398.71325,399.1866,404.9205,2.19819615,2.5310912,2.38159795,2.39694545,1.916695325,0.808446,-2.094825,14.890688,20.61426175,13.73058075,4.79799,5.82796,1.43125,1.093449,96.2515625,0.41672215,1.270575,1.442525,2.1425,1.70639999999999,1.67,0.996299999999993,1.70925,1.543,1.46149999999999,1.48575,0.5965,-0.064,0.82,0.9556,1.172158,1.47925,2.569,3.3865,1.5980445,0.010511186,2.28915,1.30275,3.22935,1.930562575,99.9959925,0.0838471579999997,0.799835,315.37608,316.31758,99.97667,100,0.45453865,0.730791175
1,2.25,421.61538,463.3711425,430.7332175,399.7907,397.76,398.49125,404.1818,2.186701925,2.5198758,2.37153235,2.39014185,1.85209455,0.61998974,-2.600575,13.61388275,19.0065385,11.65707625,4.4676821,5.533991125,1.463,1.10396325,96.277425,0.38500005,1.72675,1.82475,2.295,1.8753,1.556,1.4793,1.61625,1.46025,1.2682,1.409,0.83425,-0.0595,0.8325,0.9592,1.1780635,1.4745,2.579,3.3895,1.0700585,0.011433296,2.2524,1.28095,3.6452,2.363622725,99.8317935,0.0302225619999999,0.892576719999999,315.49446,315.88958,100,100,0.454057075,0.73108955
1,2.75,421.9302225,462.52231,431.0355,399.56235,397.96775,399.3431,404.0067,2.182244,2.50589535,2.3528928,2.3644183,1.74965,0.77468885,-2.6102,14.68622975,20.0317085,12.774758,4.6979386,6.08563645,1.44575,1.14075855,96.31014,0.29188885,1.874675,1.9219,2.24475,2.0294,1.5525,1.39029999999999,1.5625,1.43075,1.7193,1.381,0.73325,-0.06275,0.8145,0.953125,1.1733946,1.4755,2.574,3.3925,2.5205,0.0107796852,2.258825,1.270075,2.938975,1.779541,99.99603975,0.125072791999999,0.78271194,315.61914,315.82728,100,100,0.455107675,0.72894615
1,3.25,422.12765,463.477305,431.1264325,399.8193625,399.33265,400.69975,401.9983,2.155433475,2.4945254,2.3338486,2.3386951,1.73317545,0.8032574875,-1.8788,18.82349325,18.668044,10.8994305,5.009753875,5.6736286,1.406,1.11457935,96.3359945,0.133628815,1.6899,1.456325,2.07,1.906,1.455,1.14339999999999,1.4245,1.25425,1.40639999999999,1.2085,0.1655,-0.07025,0.82525,0.95195,1.1777528,1.4875,2.56625,3.40075,4.06177499999998,0.010603312,2.264525,1.28675,3.712725,1.86292615,99.996742,0.21406258,0.811062759999998,314.62458,315.76636,100,100,0.4539571,0.729586475
1,3.75,422.5495825,463.25637,430.8770025,399.676,399.5643,399.93485,403.8993,2.14484,2.5072007,2.3307731,2.3325751,2.05476475,0.885170755000001,-1.970875,14.6,20.1468925,15.5164495,4.48923689999999,5.64288285,1.4595,1.0843005,96.362805,0.124145802499998,0.905000000000005,1.060475,2.01875,1.53839999999999,1.33125,0.740799999999998,1.1815,1.01075,0.745399999999994,0.96775,0.14475,-0.07575,0.813,0.953825,1.1761809,1.464,2.56925,3.39725,2.69706952499996,0.01033333,2.261,1.2656,3.153925,2.23150175,99.9966175,0.26772394,0.784047019999999,315.5247,315.67378,100,100,0.452371525,0.72808285
1,4.25,422.97564,463.3423075,431.5809375,399.844375,399.0994,399.65125,406.09255,2.191222125,2.52009305,2.3343459,2.3355576,2.10018239999999,0.986591744999999,-2.4641,16.154333,14.9878975,10.82472075,4.707122125,5.40675,1.5255,1.0955694,96.3471065,0.195266015,1.1085,1.235775,1.81075,1.3525,1.1985,1.0328,0.93225,0.763,0.757999999999991,0.7245,0.09975,-0.078,0.83125,0.959425,1.1805038,1.48,2.55925,3.40375,2.29191945,0.010877718,2.25675,1.245175,3.505675,2.94414339999998,99.9947305,0.11974486,0.8248041,315.4548,315.49052,100,100,0.451691325,0.728551375
1,4.75,422.854375,462.9910275,431.5484225,399.720525,398.519,399.6652,405.35475,2.198491725,2.5250951,2.34556085,2.33962755,2.4009251,0.7942920125,-2.533525,19.104325,15.97891,12.3504775,5.38279779999997,5.3999827,1.51,1.1039725,96.3272275,0.137374999999997,0.913075000000001,0.762025,1.778,1.0021,0.90075,0.797699999999999,0.8315,0.69675,0.630699999999999,0.67075,0.08425,-0.08025,0.82625,0.953475,1.1769883,1.4685,2.56725,3.39475,2.486075,0.0092219288,2.257475,1.2787,3.51225,3.30283919999998,100,0.0859671239999996,0.796533699999999,315.94408,315.56966,100,100,0.452529025,0.729004425
