DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS,RH,CO2,VPD,NETRAD,H2O
1,10.25,0.121725,22.297625,0.752775,-35.43375,-35.02,-0.748475,15.925875,-1.1309,62.45605,-3.7431,-8.7648,20.028325,46.728875,306.8726,7.61725,99.8005,13.1094
1,10.75,0.1481,22.7195,0.6926,-39.38745,-38.9042,-0.57435,0.346,-0.590075,55.222075,-5.36055,-6.3765,20.051,46.524875,306.08575,7.99025,83.28005,12.870525
1,11.25,0.148175,22.88175,0.9189,-42.3198,-42.2462,-0.3907,9.7106,-2.818325,63.481875,-4.1869,-4.14415,20.1991,44.495075,305.1954,8.31875,128.73285,13.06505
1,11.75,0.203625,23.21375,0.8181,-46.95095,-46.73135,-0.946175,6.24615,-2.745975,85.6509,-5.926725,-2.62635,20.265625,45.62345,293.137975,9.078,181.6288,13.315725
1,12.25,0.15005,23.17995,0.980375,-48.7534,-48.6678,-0.36005,30.700375,-3.9877,95.748,-19.143175,-1.3703,20.2875,42.979125,304.78535,9.09275,136.706,12.7558
1,12.75,0.2386,23.49855,1.26365,-45.7704,-45.8232,-0.4119,25.8026,-1.447975,88.4798,-6.685025,-0.09555,20.2276,42.041525,304.846,9.534,147.67715,12.5051
1,13.25,0.287475,23.6343,1.5206,-49.796,-49.4106,-0.43885,15.47,-4.137825,89.1708,-7.34645,0.4423,20.245075,38.60585,306.006,8.527,126.719275,12.7344
1,13.75,0.303325,23.4419,1.58965,-49.2218,-49.086,-0.26025,10.1268,-1.516575,100.2246,-8.924,0.62885,20.4757,32.42195,306.1043,9.589,116.8207,11.433425
1,14.25,0.32165,23.3777,1.5824,-44.76775,-44.614875,-0.239725,-5.90625,-4.2404,68.3223,-4.6998,0.9244,20.52965,37.847675,305.129275,7.876,160.0816,12.182225
1,14.75,0.3336,23.0907,1.711025,-43.438,-43.5057,-0.36645,17.85815,-3.3808,67.15975,-4.27425,0.8526,20.547025,41.534775,304.5193,8.3655,123.9064,12.309925
1,15.25,0.2984,23.132675,1.58525,-41.8146,-41.852925,-0.19705,-1.746875,-3.7712,72.855425,-11.9865,0.46105,20.560625,42.374,306.269675,8.7255,82.169375,12.96275
1,15.75,0.20685,22.829425,1.271475,-35.50935,-35.5934,-0.281475,-1.7394,-3.905275,61.60435,-4.5908,0.26825,20.5797,43.83645,306.749925,8.41575,64.4404,12.6682
1,16.25,0.2668,22.45555,1.252375,-28.7369,-28.73825,-0.357375,-13.8734,-4.11685,38.3408,-4.9352,0.0151,20.632975,45.385625,306.6053,8.56525,48.484825,13.214775
1,16.75,0.226725,22.19695,0.882325,-24.335675,-24.40995,-0.417875,-18.33355,-3.7135,34.3703,-6.587275,-0.35345,20.675275,47.7055,300.072675,8.3785,28.212875,13.579325
1,17.25,0.16595,22.013225,0.83915,-14.56055,-14.682875,-0.37815,-30.2901,-4.020625,17.3861,-7.863575,-0.73235,20.672225,49.651325,305.512125,7.2485,-5.941675,13.3965
1,17.75,0.12515,21.55075,0.907925,-7.3822,-7.47295,-0.5003,-44.014675,-3.65975,4.003675,-7.808175,-2.050275,20.711275,49.9893,301.0477,6.52925,-22.48975,13.0858
1,18.25,0.113225,21.311925,0.902475,-0.4654,-0.665,-0.673175,-68.66,-3.467475,10.1278,-10.80295,-4.7705,20.729375,50.105825,299.237125,6.427,-72.67375,12.692725
1,18.75,0.0973,20.737425,0.7372,1.3763,1.511225,-1.011575,-83.3626,-4.876225,0.237475000000001,-10.75475,-7.417275,20.726175,50.58645,293.66975,5.476,-80.352675,12.511025
1,19.25,0.086575,20.2902,0.978775,-2.657575,-1.102825,-1.007375,-82.096,-4.77745,-19.7538,-13.708625,-8.98665,20.713625,49.92185,298.0364,4.574,-76.927875,12.104225
1,19.75,0.082225,19.823075,0.9322,1.177375,2.624025,-2.603975,-84.0662,-4.8801,-11.629375,-19.868775,-10.000775,20.6893,46.5689,284.6026,4.727,-77.894725,11.0369
1,20.25,0.06875,18.99575,0.85445,2.8905,2.070375,-0.42605,-84.1088,-5.530925,-0.923,-10.1784,-10.6419,20.6706,51.401675,311.3793,4.521,-81.735325,11.8268
1,20.75,0.0727,18.71795,0.851575,0.40565,0.95755,-0.72045,-79.1076,-3.2321,1.79305,-5.415925,-11.458775,20.63775,52.0722,311.09645,3.09125,-83.38775,11.838425
1,21.25,0.086325,18.553725,0.717475,1.101,2.178975,-1.8124,-76.3727,-3.424175,-6.8537,-4.167875,-12.2974,20.616,51.583775,309.6987,2.252,-81.4812,11.66465
1,21.75,0.08995,17.7373,0.794375,0.9853,1.0078,-0.8024,-85.4851,-4.085575,2.182875,-7.2056,-12.8796,20.623075,50.626125,307.99015,2.21125,-78.837,11.2004
1,22.25,0.071325,17.756925,0.675425,-13.714325,-4.113675,-0.97045,-82.0622,-2.913175,-7.519975,-4.74565,-14.227675,20.60215,50.5387,307.002,2.7385,-81.5335,11.31535
1,22.75,0.04645,16.910175,0.9735,1.34995,2.19245,-2.8726,-82.7825,-4.2172,-10.3633,-11.267475,-15.081325,20.591225,48.473125,304.3653,3.1905,-83.642775,10.41985
1,23.25,0.072,16.756775,0.957,1.302,1.901,-0.9428,-76.023,-3.900175,-0.374075,-5.410775,-15.5164,20.5697,44.721075,297.5339,2.02225,-87.654,10.4173
1,23.75,0.062375,16.50285,0.820375,-1.656,-1.466,-2.030825,-77.641225,-2.5951,-61.128,-5.47395,-16.11245,20.564175,47.280925,303.052075,2.128,-81.03335,10.78485
2,0.25,0.0999,17.96075,1.194625,1.77595,1.43175,-0.8284,-90.02455,-1.6693,5.767525,-2.987925,-13.600125,20.6446,46.66115,296.0177,2.62325,-98.09125,11.0471
2,0.75,0.109175,17.48905,1.04095,1.68975,1.44015,-0.607075,-91.972,-3.11625,0.743599999999999,-4.845825,-13.686,20.657275,46.956175,298.159675,2.138,-80.3405,10.93965
2,1.25,0.105475,17.646775,1.16655,0.2022,0.8198,-0.76025,-94.7279,-3.387275,3.2776,-3.99345,-15.4496,20.6209,46.622825,302.59645,2.753,-78.81995,10.9406
2,1.75,0.080125,17.9156,1.049825,2.99075,2.3155,-0.6471,-92.394,-3.213325,-18.5567,-5.5564,-16.426475,20.662275,46.1992,303.53415,2.82425,-84.242175,10.85685
2,2.25,0.07575,17.1259,1.277325,2.6759,2.579475,-1.0098,-95.30255,-4.51185,2.5931,-10.182175,-17.153375,20.62215,46.29395,303.520875,3.41275,-77.81275,10.90595
2,2.75,0.0959,17.391,1.27415,0.207625,0.334,-4.3642,-96.1255,-5.106125,-11.437,-12.72825,-17.024,20.59775,46.489775,298.93495,3.22475,-81.851375,10.87185
2,3.25,0.08685,17.091625,0.916675,2.070125,0.46475,-4.27335,-99.08575,-4.5376,-0.653875,-11.91745,-16.699,20.571175,45.740675,305.9997,3.46975,-80.3202,10.29865
2,3.75,0.0678,16.43935,1.03285,2.5363,3.2125,-0.70255,-94.933775,-5.77665,3.9084,-14.09325,-17.0804,20.5679,45.723675,305.776875,4.103,-87.383775,10.815175
2,4.25,0.090975,16.309025,1.1589,0.807,0.540625,-0.658,-97.00625,-3.9981,-2.3407,-6.3272,-17.84315,20.571475,45.29,307.676475,3.229,-89.9993,10.0972
2,4.75,0.100125,16.205375,1.265975,3.032,3.374125,-2.53505,-93.8543,-5.1524,0.9899,-5.963675,-18.3834,20.569375,44.01015,304.42695,3.879,-118.2344,9.82225
2,5.25,0.0787,16.238925,1.140275,2.798175,2.062675,-1.8118,-93.807375,-5.631,-0.2562,-17.4711,-18.918125,20.5545,40.71735,300.8323,4.28775,-79.07855,8.599975
2,5.75,0.062975,16.48405,0.922725,0.5479,0.0915000000000001,-1.5122,-96.214875,-5.909725,0.070875,-4.959825,-19.7648,20.536475,45.906825,306.685475,2.7085,-88.916,10.5492
2,6.25,0.1139,16.419925,1.18835,-3.06485,-1.3301,-2.032575,-92.2889,-3.6904,-0.850749999999999,-7.395375,-19.9792,20.515025,46.21805,303.16495,3.14475,-89.799525,10.73145
2,6.75,0.09575,16.1186,1.138175,-0.528925,-0.960675,-1.69785,-97.8174,-5.48075,-2.336175,-28.4839,-20.8232,20.5126,40.396525,304.837875,2.57025,-76.3428,9.18645
2,7.25,0.077175,16.0584,1.293125,-1.3931,-1.84345,-1.032075,-95.141625,-3.7531,-2.65175,-5.501125,-21.4654,20.490275,46.448475,305.96035,2.637,-75.878,10.52545
2,7.75,0.077375,15.924125,1.307475,-0.0514000000000001,0.150025,-3.447125,-90.4264,-2.290025,-3.2474,-9.295475,-21.308,20.482375,46.853675,302.27225,2.26725,-78.14935,10.9966
2,8.25,0.09535,17.23795,1.20225,-13.418925,-14.530975,-2.0929,-83.3118,-1.03205,12.1466,-12.9128,-20.53995,20.406325,47.077175,307.095275,4.81425,-58.022225,11.690675
2,8.75,0.13405,19.703,0.914675,-21.126625,-20.867675,-3.0882,-29.3554,0.7037,28.91555,-2.67585,-16.59065,20.32395,47.659525,305.406,6.492,-16.6751,12.33985
2,9.25,0.118375,20.9405,0.724,-32.750375,-31.9663,-1.40465,-9.2086,-0.64245,58.31225,-4.5919,-10.1919,20.2673,45.3692,307.99735,6.993,-21.133225,11.91015
2,9.75,0.16555,21.3607,0.968975,-40.09655,-39.32805,-1.0262,7.25655,-0.36515,83.3203,-7.47155,-6.91655,20.280825,43.784925,302.7359,7.98775,64.0015,11.78415
2,10.25,0.264475,21.658225,1.52115,-46.318125,-46.127375,-0.43045,32.3705,-2.13625,105.88375,-3.854675,-5.3146,20.246125,44.121525,307.8004,8.4795,145.47355,12.64525
2,10.75,0.295475,22.253975,1.62395,-52.1903,-52.0465,-0.35525,48.3696,-1.170675,110.90495,-2.5942,-3.59585,20.31525,43.00865,307.5457,9.18625,156.85115,12.477125
2,11.25,0.325575,22.539775,1.36895,-49.888,-49.812,-0.3144,49.9184,-2.28035,109.35825,-7.13755,-2.3108,20.352675,43.2626,307.98865,6.39475,189.53335,12.2576
2,11.75,0.32295,22.67035,1.647275,-55.234,-55.1561,-0.4255,26.4835,-2.81325,141.64425,-5.622,-1.4569,20.4394,41.643375,308.74855,8.8495,199.78325,12.347475
2,12.25,0.291375,23.143125,1.5952,-54.9744,-54.953,-0.395925,45.43645,-1.331925,138.95765,-9.331375,-0.759825,20.375,43.956975,310.490875,9.226,272.393075,12.720925
2,12.75,0.290225,23.2739,1.7318,-58.931225,-58.844575,-0.242,45.573075,-3.204,140.885875,-3.8211,0.059725,20.295475,43.560725,310.409375,9.108,231.150125,12.82335
2,13.25,0.326125,23.07965,1.907175,-52.374775,-52.353325,-0.4485,5.46235,-3.0557,116.4267,-5.00835,0.6984,20.2957,42.5086,310.6547,9.243,71.694325,12.955625
2,13.75,0.35675,22.841525,2.14565,-53.0534,-53.16275,-0.4527,1.60575,-2.81075,135.11225,-7.11115,0.9269,20.6281,41.331175,310.94335,9.224,177.64945,12.6135
2,14.25,0.395075,22.701625,2.276125,-51.7996,-51.872675,-0.47015,9.62665,-2.63315,135.098825,-9.0651,1.04985,20.6938,39.22895,313.3482,9.652,190.03225,12.398
2,14.75,0.316725,22.52345,2.1621,-51.457,-51.118,-0.554625,15.29275,-2.3192,154.3695,-10.0251,0.992,20.60385,39.4308,310.5095,10.14375,204.165,12.20815
2,15.25,0.356625,22.4838,2.241125,-46.8424,-48.626,-0.568125,0.903499999999998,-2.6579,113.9826,-6.73955,0.869725,20.3947,39.61585,313.0664,9.209,101.135725,12.411975
2,15.75,0.36865,22.290575,2.45425,-43.3557,-43.3293,-0.2762,3.579,-3.1285,121.7053,-4.4736,0.30895,20.404775,37.819225,311.0092,6.57725,150.1658,12.40225
2,16.25,0.343475,21.687025,2.300575,-34.239,-34.3112,-0.2067,-11.3588,-4.49555,95.1712,-3.9635,-0.5077,20.520925,38.0358,311.6433,6.45,79.0264,12.08025
2,16.75,0.3233,21.32435,2.2553,-30.5196,-30.6766,-0.15165,-5.8794,-4.37575,57.9064,-5.0306,-2.8272,20.72095,41.70875,315.82715,7.47275,23.4053,12.4423
2,17.25,0.373475,20.7704,2.479625,-22.44,-22.8135,-0.08655,-18.36,-4.4385,66.21175,-5.88375,-4.411,20.866875,44.038875,315.39825,7.43525,23.1416,12.202625
2,17.75,0.208375,20.965375,2.267825,-12.8715,-13.21775,-0.3026,-32.9999,-4.42785,33.6805,-7.2904,-5.13765,20.89405,47.5977,318.252925,7.61925,-8.87835,12.57255
2,18.25,0.275825,20.211025,1.81385,-5.0172,-4.9654,-0.7083,-58.8579,-5.51615,25.4359,-9.79305,-4.5121,20.871525,49.380275,311.86215,5.6285,-51.833525,12.1775
2,18.75,0.1408,19.6958,1.60365,1.8194,1.6552,-0.6327,-70.3668,-4.23895,16.5306,-14.9798,-7.6818,20.8497,47.775475,311.6547,6.65325,-81.43055,11.8441
2,19.25,0.129325,19.7086,1.374475,1.3234,2.6542,-1.09375,-86.28,-3.9294,3.9436,-4.60215,-10.40045,20.806825,48.468525,307.142675,6.6025,-84.753175,12.047525
2,19.75,0.19425,19.74085,1.00375,2.84975,2.9939,-0.54435,-90.90675,-2.7738,7.4229,-3.9103,-11.1929,20.79895,47.36435,307.90485,6.1975,-89.22335,11.66865
2,20.25,0.10025,19.42905,1.242,3.629375,3.673875,-0.7926,-84.5238,-3.1707,8.502875,-2.65825,-11.1117,20.77195,48.309,304.1813,5.9945,-85.54215,11.5223
2,20.75,0.086075,18.868175,1.333075,2.91265,2.87035,-0.454225,-90.597525,-2.934625,6.0177,-3.57695,-12.767625,20.737925,48.31905,303.2745,2.56025,-90.38325,11.457125
2,21.25,0.104425,18.788325,1.422275,3.016,2.9374,-1.427425,-93.971875,-3.112975,9.405875,-7.436825,-13.885,20.722225,49.31565,303.103475,4.7245,-86.87485,11.1704
2,21.75,0.10375,18.686525,1.362325,2.11345,2.0688,-1.34215,-94.5499,-2.7473,3.125,-7.57875,-14.3398,20.70935,48.7109,303.78295,5.1675,-86.351,11.095025
2,22.25,0.11595,18.9721,1.484575,3.0172,2.98675,-0.591425,-96.89365,-2.1264,7.26525,-6.056075,-14.67115,20.695275,47.933975,306.02925,5.241,-94.550425,11.500225
2,22.75,0.099425,18.856775,1.383425,1.295725,1.495575,-0.8472,-87.021,-3.5798,2.35945,-9.2753,-15.271625,20.675,48.565475,303.737125,4.2785,-89.394625,11.475275
2,23.25,0.110475,18.033275,1.410325,1.6091,1.79925,-3.515975,-89.93405,-4.335675,-7.129875,-5.070575,-15.92,20.6705,48.247925,295.5867,2.904,-85.910875,10.977225
2,23.75,0.094675,17.858375,1.2281,-6.716875,-6.562,-1.79795,-88.545,-2.2697,3.2108,-7.74115,-15.2864,20.662325,47.063,296.7161,3.28575,-89.0886,10.76065
3,0.25,0.11,17.18495,0.76535,-15.167225,-13.126725,-2.57865,-92.50705,-3.47715,0.59815,-7.3829,-14.22495,20.573975,44.3452,304.5399,4.6695,-82.2048,10.3302
3,0.75,0.10345,17.06865,0.89865,2.0716,2.063,-2.1463,-86.83795,-3.4969,-2.239025,-5.2167,-14.22065,20.564675,44.15055,304.7646,4.607,-76.8433,10.2392
3,1.25,0.0857,17.0124,0.95455,2.5616,4.0784,-1.34395,-92.8115,-2.46535,-5.7326,-3.8257,-14.3666,20.547425,43.2009,303.8553,3.251,-74.01785,10.0265
3,1.75,0.08735,16.45,1.0633,0.172,-0.425,-1.2763,-89.21725,-4.8086,-2.32225,-11.16665,-14.9344,20.533125,42.223725,307.99425,4.181,-72.4984,9.8336
3,2.25,0.06665,16.296525,1.0453,1.749425,1.199825,-1.88285,-89.791,-3.02245,-2.591,-8.344,-15.4984,20.5258,41.6669,305.61865,4.2985,-70.1122,9.735525
3,2.75,0.08925,15.7987,0.9433,1.54375,1.849,-2.91355,-85.411025,-2.670125,-9.914025,-7.06335,-15.9946,20.54295,40.828225,304.892725,3.85575,-70.6966,9.6548
3,3.25,0.0787,15.496325,0.98555,-0.548975,-0.6861,-2.0501,-82.291375,-2.9171,-1.0805,-4.853825,-16.4064,20.497525,40.310275,299.74105,3.681,-72.447,9.598425
3,3.75,0.0856,15.2536,0.99725,1.507375,1.5243,-3.2076,-91.17715,-3.254625,-5.30895,-4.749925,-16.9996,20.49045,40.989325,300.333975,4.0555,-76.4346,9.446725
3,4.25,0.0699,15.39925,0.84515,2.2921,2.0959,-2.538375,-78.194125,-2.8737,-42.0804,-20.052025,-17.402125,20.47675,39.61035,304.478725,3.73,-72.648875,9.310575
3,4.75,0.084,14.641975,0.94295,-12.839,-12.4518,-2.056675,-87.62,-4.194975,-0.6847,-19.401,-17.7174,20.467225,40.203975,290.634725,4.24875,-74.135,9.1988
3,5.25,0.0757,14.466525,0.88005,-1.0431,-0.95465,-1.631575,-90.08895,-3.2121,-4.9702,-6.676375,-18.057,20.44785,40.143925,298.320925,3.8085,-73.2455,9.242575
3,5.75,0.09515,14.241775,0.92685,1.5451,0.356200000000001,-2.115,-94.0438,-4.1326,-7.397875,-5.911,-18.0774,20.419425,41.3693,303.9737,3.876,-72.7198,9.459675
3,6.25,0.0788,14.3321,0.674,2.587,2.2451,-2.08655,-87.0325,-3.803,-3.445975,-9.805275,-18.055,20.368725,41.51415,294.71955,3.47375,-75.6102,9.4036
3,6.75,0.07475,14.528875,0.80195,-7.974425,-8.494675,-3.855075,-84.942925,-2.212675,-8.61965,-3.5504,-18.415,20.32075,40.2173,296.701125,3.6855,-79.863,9.1853
3,7.25,0.07685,14.4531,0.68975,-22.9388,-22.2588,-2.3332,-90.625,-7.6804,-26.552625,-9.359,-18.206,20.258875,38.132975,303.31985,4.209,-71.3256,9.119925
3,7.75,0.086,16.518125,0.696275,-8.857025,-8.004375,-4.10525,-93.054375,-1.1797,-15.2058,-6.43525,-17.46605,20.1606,41.58985,309.056025,4.11625,-66.770025,9.682
3,8.25,0.08185,18.6006,0.443325,-25.1821,-24.854425,-4.0461,-58.361925,0.0774500000000002,11.599,-17.5672,-16.0561,20.022225,43.47095,312.470825,5.3585,-6.5685,10.805675
3,8.75,0.137425,19.597925,0.537925,-30.415,-30.3652,-2.227175,-28.550575,0.2604,23.8721,-3.27365,-13.46775,19.8786,43.215325,315.685425,5.3995,32.6274,11.3427
3,9.25,0.1512,20.16065,0.607075,-37.544825,-37.2002,-2.128425,-8.85015,-0.844125,35.64475,-5.245475,-10.53235,19.67345,40.6865,314.802925,6.92675,48.2753,11.071825
3,9.75,0.11855,21.419475,0.5874,-47.3655,-47.0932,-1.984675,-22.179025,-0.1802,74.401475,-5.934225,-8.4459,19.667625,43.03065,312.632425,7.3335,60.449075,11.882575
3,10.25,0.18375,21.92265,0.827825,-53.58865,-53.60055,-1.17825,-7.38695,-0.206575,59.57355,-5.142575,-6.772,19.7388,42.09,312.46245,7.8305,127.39555,11.62145
3,10.75,0.231725,21.498425,1.047425,-55.47695,-55.3087,-3.3898,10.6985,-2.2659,66.394725,-4.3983,-4.4298,19.88125,41.1768,313.474775,8.1595,134.6472,11.59305
3,11.25,0.2243,21.782925,1.001325,-58.02355,-57.75175,-0.655225,38.742025,-1.917075,25.991825,-5.75585,-2.85315,19.925625,40.43285,312.582975,8.64575,143.4661,11.815575
3,11.75,0.233925,21.7944,1.241,-62.850725,-62.81035,-0.6056,15.3784,-1.7313,116.33805,-5.08415,-1.4716,19.94675,38.01015,313.50985,6.446,188.7172,11.6102
3,12.25,0.2909,21.727025,1.41395,-60.9876,-60.90265,-0.3225,23.544975,-1.741975,92.95765,-5.293025,-1.33845,19.9517,38.736125,310.79355,6.703,165.06915,11.76355
3,12.75,0.339375,22.114,1.50665,-62.515,-62.03845,-1.89835,9.9737,-2.20855,104.21095,-8.5653,-0.82795,20.052125,38.2869,308.781175,6.81275,105.549025,11.90065
3,13.25,0.387425,21.6834,1.835175,-62.46285,-62.30575,-0.458475,21.085075,-3.959025,86.795975,-8.983625,0.263375,20.20825,38.46795,315.413825,5.89875,186.853375,12.115725
3,13.75,0.387425,21.2523,1.802275,-60.91455,-60.73205,-2.916,-0.957549999999994,-4.247575,47.908,-20.689325,0.8542,20.406725,39.448275,314.975725,6.909,140.2686,11.881
3,14.25,0.4055,21.171475,1.8779,-62.5794,-62.3234,-0.264625,7.81629999999999,-2.7669,111.59225,-5.5909,1.2335,20.440725,40.997225,315.746125,4.1485,175.3315,12.319175
3,14.75,0.31685,21.171175,1.7469,-58.0255,-57.989,-2.53695,18.4796,-3.426875,56.917425,-5.6209,0.987000000000001,20.357825,41.923725,316.360525,4.372,101.8404,12.731225
3,15.25,0.3371,20.8884,1.65145,-48.4249,-48.3765,-1.32165,6.2045,-4.1989,28.65855,-14.899425,0.714200000000001,20.3037,42.41595,315.58315,5.8285,12.7538,12.541525
3,15.75,0.334325,21.2117,2.036325,-47.8834,-47.8764,-2.1592,1.352775,-5.526725,30.374625,-7.187875,0.5279,20.29445,42.768225,316.06765,4.834,62.6358,12.128
3,16.25,0.331225,21.143675,2.23265,-40.9174,-40.9896,-2.09205,-17.316,-4.0435,47.557875,-8.1547,0.068625,20.29065,43.55605,310.4492,3.75025,15.675625,12.044225
3,16.75,0.302275,21.120075,1.8462,-38.7378,-38.7316,-1.07865,-28.4392,-3.90975,45.6955,-15.883375,-0.29625,20.453975,43.486275,304.689825,4.2255,-31.660625,12.18185
3,17.25,0.303075,21.067775,1.8221,-24.8959,-25.0587,-2.2207,-25.979875,-4.701125,10.178875,-13.150025,-1.7368,20.641675,45.56235,307.0136,3.386,12.4281,12.351525
3,17.75,0.26395,20.58435,1.501475,-15.9215,-16.2894,-1.7775,-46.55755,-3.535775,16.4466,-15.71695,-4.363775,20.7258,47.914375,300.08105,3.9505,-21.263325,12.833
3,18.25,0.228,19.7932,1.299325,-8.43615,-8.32945,-0.403575,-63.519075,-4.583025,13.3573,-38.292925,-7.39375,20.733025,46.8386,315.658075,4.54675,-39.072,12.320125
3,18.75,0.179075,19.65225,0.98885,-7.5039,-6.6913,-0.7107,-79.85555,-4.258025,7.94825,-8.52355,-10.2446,20.716075,49.246,314.824675,2.91,-61.5484,11.9627
3,19.25,0.149925,19.4852,1.015,1.83865,2.122125,-2.61445,-79.4237,-4.3827,3.6597,-19.2548,-12.2392,20.708775,49.83765,315.2857,4.473,-77.6844,12.072725
3,19.75,0.101175,19.05005,0.675775,0.309900000000001,2.690325,-0.977975,-83.4683,-3.373125,-2.31625,-5.371425,-12.9484,20.690175,48.89225,310.6213,2.67175,-78.82055,11.94255
3,20.25,0.0949,18.59555,0.7109,0.249575000000001,0.572975000000001,-1.59615,-87.0803,-3.90665,1.799425,-7.01785,-13.33445,20.63945,48.34305,308.6405,2.575,-73.9198,11.6676
3,20.75,0.1035,18.09545,0.83535,-4.58255,-5.052025,-3.6264,-86.364675,-5.3965,-4.073,-23.76205,-14.1472,20.599675,47.09725,307.00115,2.292,-74.8543,11.42585
3,21.25,0.1079,18.001,1.00415,1.004325,3.16055,-3.7892,-92.3082,-4.0244,1.5918,-23.6525,-14.814825,20.59425,46.261175,302.41505,4.168,-69.067075,10.8577
3,21.75,0.1104,17.7222,0.9715,2.786275,2.372775,-1.66195,-86.85425,-2.3355,-0.52755,-14.8807,-15.339125,20.595125,44.864625,308.3111,3.18,-75.152375,10.63365
3,22.25,0.09115,17.54555,0.95995,0.631400000000001,-0.171999999999999,-1.82085,-84.18245,-1.98605,-6.104675,-6.73035,-15.17035,20.5997,45.741275,304.88495,4.5745,-84.19955,10.57945
3,22.75,0.0814,17.3861,0.7167,3.696775,3.58255,-1.43795,-90.675575,-2.6136,-1.5843,-6.3044,-14.6897,20.5954,45.165975,305.15025,3.365,-80.8697,10.56395
3,23.25,0.08215,16.8475,0.7712,3.0323,2.976725,-0.77985,-95.9326,-3.7927,-7.3538,-12.33685,-14.173,20.59275,44.6221,307.39075,4.2225,-80.4707,10.43185
