DOY2,HR2,USTAR,TA,WS,NEE,FC,H,SH,LE,SLE,TS,RH,PA,CO2,VPD,NETRAD,T_CANOPY,H2O,SW_IN,SW_OUT,LW_IN,LW_OUT
1,16.25,0.0504975,-10.61945725,0.342326234925,-11.1747718068,-17.6068086238,-42.490829368,-3.0598276759,-7.1947531879,-1.677942988,-2.7460145,30.47955875,96.759112,382.86949404,0.04271,-0.36211856,-14.29525,1.283746371575,8.103462375,1.35814295,265.799895,268.83311
1,16.75,0.03627,-10.95746,0.22260178775,-1.75436192275,-1.53240635875,-54.1212937955,-3.664074416575,-42.009335055,-2.8831859092,-2.880125175,33.51413125,96.7904975,383.3325100675,0.0315025,-7.2611231,-15.48825,1.34554366345,1.49025005,0.3195570575,263.3988525,266.562205
1,17.25,0.0280175,-11.346907,0.270955674275,-1.2734375564,-1.4014480158,-53.285299107,-3.789077007625,-18.3152644075,-1.419079428775,-3.121352925,37.210606,96.76672175,382.73754664,0.0291725,-9.2469748,-16.60375,1.3904978911,-3.038726725,-0.286434045,261.05783,264.40128
1,17.75,0.0443975,-11.574021,0.393960725975,-3.666720985125,-3.762404848875,-39.19604583975,-3.0603455545,-7.626505359625,-2.342340624375,-3.236362925,39.483404,96.75619,382.63308641,0.0203325,-9.830029,-17.20125,1.392041825375,-4.474845275,-0.3520187325,259.552045,262.6100875
1,18.25,0.03562,-11.74945375,0.196272655,-5.81113734965,-5.92434656015,-46.80367810675,-3.019826215325,-8.05404112425,-1.98448092105,-3.29804525,41.9615205,96.7161045,382.6345596,0.0158675,-9.535525425,-17.4555,1.373461086975,-4.677126175,-0.357636725,258.68702,261.6986525
1,18.75,0.0311025,-11.94334475,0.256868952775,-7.1609337689,-5.2300529388,-57.282795965,-3.5193129225,-33.64094158425,-2.16127095585,-3.3552297,43.8940675,96.7309025,382.8273547125,0.0159125,-9.53472935,-17.50375,1.36995039735,-4.772409975,-0.3371749525,257.1515025,259.9477175
1,19.25,0.026155,-12.2795385,0.253961077375,-15.2328605975,-19.403120975,-64.4286815525,-2.79443114745,-39.62401241,-1.205398443125,-3.4452394,44.41907975,96.75044075,383.7594740625,0.016115,-9.313419725,-18.09125,1.38251560355,-4.425630225,-0.244028315,255.929515,258.5912025
1,19.75,0.033945,-12.54947525,0.1829503175,-20.9290644075,-26.295931765,-61.7140896335,-2.664837250025,-14.329402622,-15.0283662675,-3.554234225,45.99683575,96.734566,383.8988817125,0.01716,-9.568256925,-18.51525,1.35309935945,-4.5053922,-0.12318935275,255.214975,257.8307275
1,20.25,0.0338,-12.80577525,0.221518533975,-21.20666771125,-24.57724582125,-55.215856841,-1.814101680875,-24.8274531575,-22.42379789,-3.66821195,48.267148,96.7292575,384.0640938625,0.016875,-9.19115665,-18.00725,1.347138324425,-4.3567088,-0.3242414425,254.7375425,257.830785
1,20.75,0.0395875,-13.142331,0.175895552925,-10.521223882475,-8.054793139125,-62.5831665715,-2.32395389675,-17.9459898835,-11.65262361,-3.768948625,48.33744625,96.697581,382.80852825,0.0158125,-9.52224475,-18.584,1.328653905275,-4.470545475,-0.2669886425,253.070085,256.071665
1,21.25,0.0396675,-13.48935025,0.183528778175,-16.7302774696,-9.4018808137,-65.32287072,-2.46809346945,-27.6199475025,-68.99026923,-3.829879925,46.43616675,96.6579155,382.5312212625,0.0136425,-9.930575075,-19.116,1.320353254225,-4.5000541,-0.3315399025,251.6800525,254.6835675
1,21.75,0.038835,-13.89092325,0.2469032847,-4.5607677734,-5.6794920597,-55.38192135475,-2.25075805365,-53.691634286,-28.70676166,-3.893902075,49.3502985,96.6313225,380.39691555,0.0131875,-9.641221125,-19.3845,1.320933413325,-4.4680199,-0.22541255,250.04578,252.767655
1,22.25,0.0340725,-13.96139425,0.218844412675,-23.467926639875,-23.11430356175,-68.6210906205,-2.78646783725,-7.14873251375,-2.6562738596,-3.97892615,49.0392915,96.59097225,382.852464225,0.0117875,-9.681659575,-19.45975,1.301487790975,-4.466063725,-0.260167675,249.4865625,252.2215925
1,22.75,0.0398275,-13.896226,0.155719473025,-9.2539700662,-8.3995171919,-58.12426019625,-2.03129276485,-37.76631718475,-99.3745376695,-4.02846715,49.62745225,96.56643025,382.43588155,0.01174,-9.5492622,-19.2615,1.1955492915,-4.65147925,-0.50275474,249.9222175,252.6752375
1,23.25,0.0282075,-13.9523885,0.110901921575,-10.2507698658,-17.665648991,-57.66468878025,-2.26338460815,-24.4533374245,-88.06486826,-4.08853745,48.97926525,96.58142925,382.99548427,0.010525,-9.53646945,-19.3455,1.131312596275,-4.6414161,-0.335116095,249.6892025,252.374875
1,23.75,0.03258,-14.01625375,0.1056565366,-26.520130456,-21.50966259305,-49.7634361165,-2.8205438841,-121.641777415,-48.401087771,-4.1459388,49.80962775,96.54958825,381.85314308,0.01476,-9.9281098,-19.304,1.118827101325,-4.536907,-0.18845228,250.11502,252.55422
2,0.25,0.0279925,-10.856211875,0.23555600455,-2.3966806327,-5.5642742095,-46.448205453,-2.38055415585,-27.19911009375,-3.06281139705,-1.8834547,43.81063825,96.7280455,385.618998525,0.0160075,-9.4501962,-14.5555,1.7913843725,-4.57134155,-0.26601785,262.62967,264.74434
2,0.75,0.0314075,-10.85633015,0.208413905375,-3.9435510794,-3.3909034683,-45.69000011975,-2.9655846091,-22.3170311305,-2.4539038746,-1.9662839,44.5214585,96.70547725,384.52656084,0.0160425,-9.294383675,-14.62625,1.7580480761,-4.56129285,-0.30079283,263.62623,265.14998
2,1.25,0.03141,-10.4230734,0.171901674925,-15.03171509,-13.33892594375,-39.389037928,-2.35849851925,-39.604516374,-2.695741432625,-2.013601325,43.473272,96.67591725,384.768451325,0.007847,-9.236598425,-14.637,1.7473802504,-4.22498825,-0.3823753775,264.7620825,267.1222725
2,1.75,0.04109,-10.13748265,0.133363692475,-36.377047219625,-57.677037088,-42.3198568705,-2.88956980805,-26.878734944,-2.3566420108,-2.042025725,43.2504065,96.63857275,381.340878375,0.00810475,-9.286816475,-15.64175,1.802084992075,-4.158253475,-0.311464675,265.954125,268.1031
2,2.25,0.03466,-9.81252845,0.15195815805,-6.7928704542,-2.5635359224,-56.69486131225,-2.4226808422,-7.306914032875,-2.019545344225,-2.0702276,43.9132425,96.60605225,383.3848801,0.007831,-9.069800225,-15.31875,1.846885566725,-4.291475725,-0.1529176025,265.267945,267.1640275
2,2.75,0.031365,-10.236323025,0.217040556975,-16.293667253,-35.7962167675,-46.428649969,-3.370354455725,-11.4552107751,-2.849801066025,-2.08183745,49.65413,96.58242425,377.5668654,0.00926475,-9.484685325,-15.40875,1.773502976375,-4.340263075,-0.3837895875,262.2115075,263.96644
2,3.25,0.0333075,-10.747342,0.12881940275,-9.20996235125,-7.7179232015,-57.286805397,-2.912408143775,-15.413054021125,-2.913740631375,-2.07902405,50.3563605,96.538703,376.342717305,0.0121325,-8.919152725,-17.55,1.7453938432,-4.716812175,-0.318966885,259.694165,261.3965175
2,3.75,0.02712,-10.6090375,0.1034580384,-15.013330818125,-15.176493934375,-67.420721141,-3.099213600725,-18.4499309163,-1.3692546224,-2.0732035,53.021086,96.51426775,383.24132321,0.0145225,-8.82528835,-17.99425,1.79096620565,-4.333956525,-0.3746424225,258.3170475,259.96641
2,4.25,0.03927,-10.74468625,0.089270154625,-32.928269813,-35.697813351,-53.435062221,-3.17309264945,-14.974720413,-1.7471965924,-2.078353,51.61709225,96.4992965,384.147731595,0.01558,-9.2645541,-18.86925,1.7254813162,-4.266845175,-0.556798875,256.508565,258.1929
2,4.75,0.03616,-11.25566875,0.076088958725,-54.35898271,-53.1761278945,-53.14565236325,-2.723885614125,-22.30807931575,-1.0597255746,-2.0962236,52.228516,96.510814,383.75669598,0.0158925,-8.885961475,-18.4215,1.758711710575,-4.2791921,-0.493811645,255.2579475,256.900565
2,5.25,0.0363075,-11.315314,0.14242705645,-10.046392235,-10.04735603275,-64.0379660125,-3.351818402375,-25.61927309975,-1.431913289625,-2.104816075,56.39714825,96.52565875,383.616323935,0.0174225,-9.098487925,-18.0145,1.758633546675,-4.273314175,-0.46439659,257.24651,258.1073775
2,5.75,0.0266,-11.46979075,0.203637098925,-27.050548302,-23.6078188615,-78.00967900475,-2.96846130165,-7.941716337875,-2.4068718346,-2.102979575,55.93162125,96.53297075,383.96172576,0.0178775,-8.83799615,-17.14425,1.6937344567,-4.15804245,-0.1028008085,260.219205,260.59642
2,6.25,0.0404925,-11.71784975,0.151237266075,-18.0958692745,-18.263515302,-63.0208976735,-2.746859395475,-15.133218891,-1.4378572532,-2.099930325,54.5829175,96.53411125,383.845277625,0.0186975,-9.3996467,-16.80075,1.5741073639,-4.24272535,-0.3701262925,259.0026025,262.054955
2,6.75,0.028545,-12.07749925,0.2240062165,-20.31580076125,-17.578759189875,-59.2969824865,-2.039177093725,-41.80427343,-1.24144086995,-2.1110709,52.677559,96.54639175,385.2369457625,0.0190925,-9.0309984,-16.5675,1.6145285809,-3.90836995,-0.343675535,257.83829,260.666765
2,7.25,0.028835,-12.4565925,0.17326198555,-23.389890258,-24.36202769625,-63.869337204,-2.0153376113,-65.03220201025,-1.2702445489,-2.11697345,52.2670385,96.5637625,386.409109955,0.01943,-5.80179715,-16.349,1.628730352,-0.69299791,-0.05475017345,256.46082,259.39702
2,7.75,0.03613,-12.797761,0.1545237358,-24.847690478,-23.9525148995,-46.014244522,-1.6670030848,-39.2192410005,-1.0393499837,-2.1125983,55.101637,96.5812745,385.98592522,0.01828,1.26702175,-16.4515,1.5726550069,3.3637168,1.0257099,255.84753,258.89981
2,8.25,0.04428,-12.5413885,0.13002040655,-34.712744791,-28.5345187235,-40.66832607,-1.22519964275,-13.465101726,-1.937059130325,-2.094838875,52.8884675,96.6014055,387.34145034,0.01922,6.338734625,-15.365,1.56702506915,12.88972,2.091767875,258.44905,261.2091125
2,8.75,0.0490625,-11.67348125,0.15476443775,-43.99104638375,-45.35097951625,-36.8950447925,-1.027402538625,-38.441266359,-1.2287488872,-2.05774525,50.0220425,96.60381875,387.357293625,0.0168625,8.08181375,-14.0425,1.54452462975,19.86668875,3.443539375,264.4500625,266.0211
2,9.25,0.0641,-10.70611025,0.2150864955,-13.781382973,-17.329136941,-57.5816714375,-1.474841744625,-23.26130574485,-1.52591370865,-1.9876284,45.64559125,96.599845,383.7999008,0.02105,7.3099297,-12.4535,1.517432716125,26.2935285,3.94229585,268.13211,270.187585
2,9.75,0.058875,-10.043009125,0.2890408915,-11.7083389315,-11.63366291025,-24.1406085825,-0.8404374154,-18.6102005127,-1.617701532075,-1.747137125,43.913535,96.58536875,368.20274932,0.0221875,8.41388275,-10.8775,1.5021044975,26.79137125,3.576272375,272.838875,274.8326375
2,10.25,0.068425,-9.366309875,0.26909951925,-6.8665093243,-4.86143049545,-20.9590514,-0.888529332875,-54.20028881,-1.7069532745,-1.65160775,40.772795,96.54124125,383.0544037875,0.0284375,11.0345325,-10.20875,1.469936206125,49.7383325,4.79725175,273.87755,276.9013625
2,10.75,0.074025,-8.800475525,0.3151398643,-26.6263187155,-22.7638356115,-63.24109372175,-1.944724561675,-21.407561523,-1.858674780125,-1.59671455,37.4439315,96.507455,384.5219863025,0.030425,11.03901275,-9.156,1.49818253865,40.43373675,5.453915125,275.8297725,277.80807
2,11.25,0.0945925,-8.68934305,0.381478764575,-37.8721065205,-37.3009999745,-42.830945874,-1.760102177025,-59.741715246,-5.19066124545,-1.4219841,35.53619,96.4895285,385.9934868575,0.0252125,14.278323,-8.273575,1.547122551,37.602,5.021248575,278.1204925,281.70731
2,11.75,0.084007575925,-8.6270794,0.3719704567,-55.5957559245,-54.795755599,-40.58429616,-0.698251890025,-68.1779726625,-1.184216091575,-1.2681982,34.8030695,96.41852925,385.820362075,0.03025,25.404917,-7.7527,1.5661476307,50.9627955,6.21664955,283.0217025,283.7701775
2,12.25,0.08761,-8.369009025,0.448452152275,-17.297764107425,-13.728904211475,-35.153141221,-1.560146637025,-64.67614875475,-1.4165930114,-1.0812826175,34.8271555,96.3740025,387.6154870125,0.0378225,16.340582,-7.8558,1.6167091069,52.2916865,6.51814205,282.9349825,284.4237425
2,12.75,0.0786325,-8.144485325,0.6377102903,-13.8683527585,-19.526241709,-30.56416895175,-1.76264414525,1.1200782035,-2.49890392075,-0.930560305,33.24278775,96.4153965,385.5328047,0.037925,20.6180115,-7.476175,1.65464856745,53.11666275,6.747786,283.3639,284.89736
2,13.25,0.124964003475,-7.945035475,0.45535333935,-18.3460635937,-23.86224599,-21.9539578465,-1.720080203575,-112.29923741175,-4.7597837814,-0.8070641625,30.729696,96.42714925,387.28086478,0.02952,22.69915925,-7.80025,1.657107927775,50.33516425,7.411551975,283.77284,285.5178925
2,13.75,0.123258240475,-7.5780062,0.631072927775,-43.3677738185,-42.0597341245,-33.47472201325,-1.2682927028,-47.513206796,-2.3222899248,-0.7066205825,29.5098905,96.40742575,386.58996997,0.0424225,22.611892,-7.36245,1.681797667075,45.679671,6.380113325,284.7524925,286.1583475
2,14.25,0.1023292503,-8.010144175,0.27460784555,-8.77536098925,-12.1040401365,-44.54679897175,-1.599571967225,-21.911022759525,-1.5429578809,-0.624721985,28.7248565,96.41153075,386.8718283975,0.06306,22.761434,-8.052725,1.597775959075,36.65725175,5.07149735,283.032975,285.257225
2,14.75,0.1311080786,-8.178861375,0.903537537025,-14.28770021235,-14.58457153165,-35.1769185575,-2.26885356175,-73.4982883295,-1.838861211325,-0.557914375,27.455619,96.3933755,386.988798185,0.0893175,19.56738375,-8.8506,1.4961913897,31.360313,4.4063234,280.810655,283.2840975
2,15.25,0.1261618737,-7.72108375,1.054476428475,-13.862644125,-12.3122337616,-36.5362411655,-2.0455485112,-80.302388298,-1.52459412405,-0.5023083975,26.3424175,96.391151,387.034337325,0.0366475,18.95598975,-8.783575,1.5239011803,38.6797135,5.5388011,281.45525,283.5538525
2,15.75,0.09674,-7.6873333,0.8270417812,-6.9217541243,-5.29136831745,-38.907392222,-2.3376799825,-1.74547441595,-1.301014047675,-0.460056585,26.91782825,96.36576325,387.1609357175,0.0355725,16.27920025,-8.755675,1.531657081825,26.0485525,5.137205075,281.0671275,282.7947075
2,16.25,0.0735575,-7.6377285,0.94391595255,-31.1771516115,-24.6770391435,-46.98793906825,-2.0983189392,-9.401997526275,-1.2934447925,-0.4260785875,27.23640425,96.353035,386.751844685,0.0586825,4.825986875,-10.1905,1.411239048925,17.44825325,3.98986455,281.43196,283.233535
2,16.75,0.0688225,-8.21384435,0.570423371075,-9.2923298143,-3.75824017315,-54.3061003015,-2.086967636025,-17.440697204225,-1.79657694865,-0.4094409225,28.65147675,96.381526,386.248740955,0.0813525,2.079159775,-11.57375,1.545766864575,7.526176825,2.988840675,276.260455,279.0886325
2,17.25,0.0516975,-8.552558625,0.40366852765,-4.719804521375,-3.805454682625,-57.1222180535,-2.9086931737,-45.66581857,-3.4045926449,-0.41076444,29.84172625,96.43414375,385.995804495,0.0377225,-4.13927305,-12.2895,1.50959392505,3.457531675,0.455202895,272.9134725,275.32909
2,17.75,0.03986,-8.910885375,0.373746885075,-3.974721009,-7.2750268334,-63.52954019475,-3.40407027165,-14.257666633,-6.4448833245,-0.6164812625,31.4156555,96.4859225,385.632986095,0.0238225,-8.83431445,-13.268,1.519841555275,-2.690756225,-0.2863134925,271.243525,273.4121425
2,18.25,0.03413,-9.073717575,0.209465833275,-1.59568810205,-1.612407279725,-100.99992375275,-3.619512631325,-19.2251418565,-2.3155742312,-0.878900425,35.1782845,96.5419605,385.742838275,0.0221375,-10.43365395,-13.28275,1.491167311225,-4.64159915,-0.7387097775,268.87662,271.9609225
2,18.75,0.0328,-9.26705645,0.2875477559,-6.762725740525,-9.508880849125,-49.73358608075,-3.8125717654,-25.949116706,-1.146577560375,-0.9752380725,34.780022,96.60019775,385.1804297225,0.0225525,-10.4405662,-13.01525,1.549283480875,-4.8002086,-0.4147492525,267.8034875,270.716425
2,19.25,0.04035,-9.409023375,0.207054260325,-21.45652903025,-21.894093342425,-45.85380269275,-5.326437293225,-19.427921359875,-1.308903970125,-1.006502145,38.610789,96.5264235,386.1491719475,0.01066225,-10.2505432,-13.30925,1.45607812305,-5.04865165,-0.4563940275,267.41838,269.98028
2,19.75,0.0346275,-9.579453925,0.25445165055,-8.71609149895,-12.44254591145,-65.298818054,-2.53206065975,-10.45899394415,-1.362749352625,-1.12286065,37.132773,96.45507475,386.9057626,0.01049425,-9.924736875,-12.932,1.4719399029,-4.82429545,-0.4870173675,267.8708425,270.2261375
2,20.25,0.0443925,-9.796224075,0.196991237475,-12.42778824565,-11.49174420095,-49.71908585275,-3.3324946771,-27.25212554875,-1.32537328375,-1.244640775,37.1417025,96.3986215,386.29591325,0.00419275,-9.833421275,-13.156,1.474367577725,-4.8538056,-0.5739260025,267.0187175,270.1561925
2,20.75,0.0330175,-9.7550069,0.2144033032,-40.974738565,-39.63928135,-46.6295330505,-2.787745015225,-73.47598866875,-3.879301284425,-1.350736125,37.06466525,96.43550775,385.2890628,0.00978575,-9.67668815,-13.708,1.46918159745,-4.815840825,-0.26888101,267.698,269.01472
2,21.25,0.047535,-9.925187125,0.2494100093,-13.23115980375,-14.932347282,-62.29701859275,-2.974157656875,-26.306609506,-3.1481004675,-1.444015425,38.01821125,96.479984,385.82109683,0.008784,-10.0295477,-14.34625,1.51970060075,-4.876738325,-0.47931486,268.44607,269.6496375
2,21.75,0.043145,-10.0990516,0.26236967385,-1.32917644875,-1.03877469775,-60.62401233475,-2.588096426425,-9.078033269375,-2.4330065485,-1.5294393,37.423602,96.5075525,385.807290745,0.01092325,-9.8784114,-14.71675,1.5130289208,-5.0195709,-0.5885736875,267.7169775,268.5181075
2,22.25,0.0342875,-10.21888265,0.1446916695,-12.65845455745,-7.311520606175,-68.29456840375,-2.2312234459,-35.13261318275,-3.07879839315,-1.608202075,38.518093,96.53919375,386.7479566025,0.007318,-10.1035839,-12.6255,1.593721332775,-4.694989675,-0.2062414125,267.9672475,269.07242
2,22.75,0.0332375,-10.263215625,0.112668883025,-20.6953238881,-19.56567268115,-62.134938915,-3.336278196675,-34.442736513,-3.034619262625,-1.676197225,39.7539955,96.51730025,386.691286535,0.016055,-10.0211915,-13.28125,1.659748114525,-5.025547075,-0.206481295,266.6296825,268.23095
