DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,-0.972483230407749,-6.45885900146779,0.0736528498299042,-66.4564432090403,-10.6500015620621,0.148673415013326,412.225593819585,1.76126210646802,416.597310803015,2.08316935805452,415.380387272569,2.07172194300401,416.312824195082,2.07180884963108,415.255355576415,2.54366873417889,416.509509616516,2.04391965072903,415.248032800516,1.91539576619087,416.054774209544,2.07466406672338,415.474606633413,418.350973827021,2.30987233716545,415.281551453104,1.61321242863401,0.487645166357562,-16.0177341956571,0.0493871180185746,0.38875,0.33,0.3,-14.99742,-15.19,-15.6090125,-16.9285,-18.4976075,-21.59362,77.28010275,57.262,0.1827675,-22.6185,-22.268,-20.532,-13.938,0,-4.08,0.22,-1.24,-1.544,172.9,226.28,222.68,255.3,-0.946,-0.73,-0.28,-0.438,-0.348,-1.144,0.05,-0.09,-0.098,-3.71295,-3.4164,-2.6055,-1.8597,-1.252,-0.5023,-0.289,-2.3354,-1.952875,-1.652,-0.852825,-4.303,-3.7994,-2.98255,-2.0016,-1.606625,-0.62765,-0.2706,-3.42605,-2.897175,-2.0301,-1.25185,-1.00305,-0.1925,-0.000124999999999999,0.305,-5.6176,-5.098,-4.215,-3.423825,-2.7794,-2.152075,-2.03415,-3.112575,-1.457175,-68.291
1,0.75,-0.334122101173055,-7.54372432878053,0.069113208810209,-64.148563799366,-11.3563558921433,0.177765139704651,412.030223220926,1.74459003440312,416.584359165264,2.03010189277389,415.230821766667,2.37980732836443,416.74383741306,2.0118379010996,415.476664351171,2.38626965324264,416.705546643257,2.01815835980094,415.162122486761,2.10726125783156,416.458550135235,2.02450022230798,415.239095082462,418.655005792759,2.30203990516255,415.078711644952,1.6923210876155,0.527767610290639,-16.992219304629,0.0630317363945094,0.505,0.37075,0.334,-16.595475,-16.421,-15.85601,-17.6532125,-18.92703,-22.25552,77.2554925,59.266,0.218215,-23.201,-22.878,-21.114,-14.33,0,-4.049,0.32,-1.238,-1.41,172.84,224.84,221.14,253.5,-0.956,-0.73,-0.27975,-0.43,-0.34,-1.194,0.05,-0.09,-0.09,-3.694875,-3.40745,-2.6075,-1.855875,-1.26075,-0.506,-0.288725,-2.33455,-1.95025,-1.65635,-0.84625,-4.3128,-3.8008,-2.9834,-2.00055,-1.609,-0.6284,-0.274475,-3.4193,-2.88205,-2.0341,-1.2518,-1.00205,-0.192625,-0.000800000000000001,0.30455,-5.6478,-5.1188,-4.2148,-3.4203,-2.7842,-2.15095,-1.645125,-3.101,-1.4065,-70.154
1,1.25,-0.053682537553239,-7.25478886081094,0.0693443538086189,-64.8041887968273,-8.63836811706419,0.170385840671958,411.847484861133,1.74419682819345,417.120436559415,2.02369852673373,415.486181822037,1.82253724066954,416.894754297761,2.03377484469145,415.335012233798,1.80486280117423,416.546053072089,2.02719140813933,415.271708951865,1.94660877353241,416.683601558201,2.01264198845835,415.27160163716,417.59577903113,2.339782255763,416.632681062664,1.55642634740073,0.505286383632634,-16.5956790144122,0.0572133765487847,0.46,0.39,0.37175,-16.466185,-16.47325,-16.451205,-17.549855,-18.9989525,-22.66203,77.25231,58.2785,0.245075,-23.16,-22.93475,-21.2155,-14.53075,0,-4.11875,0.4,-1.25,-1.548,172.825,223.515,219.97,252.3,-0.9755,-0.73,-0.28,-0.42825,-0.33825,-1.1825,0.05,-0.08825,-0.09,-3.67565,-3.39255,-2.6079,-1.850725,-1.264225,-0.5026,-0.28795,-2.3335,-1.94875,-1.658275,-0.848,-4.314925,-3.79385,-2.98345,-1.99885,-1.6058,-0.6282,-0.27565,-3.4137,-2.8679,-2.0444,-1.25175,-1.0028,-0.1931,-0.000350000000000001,0.30455,-5.6861,-5.14425,-4.210625,-3.4149,-2.7855,-2.152,-1.708,-3.0892,-0.9583,-71.9
1,1.75,-0.141986394872021,-11.0094086498566,0.0757014826373126,-72.1692456325815,-14.4377500056754,0.222761132260378,411.930655216915,1.76213453467532,417.40198638852,1.99158229652745,415.356208346039,1.85853474157483,416.874231684374,1.9867069593776,415.169818603867,1.95370308982426,416.78174372389,1.96629481946601,415.530438138596,1.77199472787744,416.99237604154,1.97170716892644,415.372692850335,418.489480084469,2.49336671625941,415.016174206236,1.33070790318666,0.566118591131821,-16.827422467467,0.0525961811367449,0.441,0.38,0.3435,-16.8731875,-16.66115,-16.10365,-18.1771,-18.28298,-22.4883475,77.2416725,57.018,0.23215,-22.8,-22.68975,-20.8115,-14.66725,0,-4.047,0.4,-1.23125,-1.5295,173.3575,225.595,219.8525,251.3525,-1.15475,-0.73,-0.28,-0.43,-0.34,-1.24375,0.05,-0.09,-0.1,-3.6795,-3.3812,-2.6114,-1.846125,-1.269,-0.5066,-0.28625,-2.332675,-1.94525,-1.66765,-0.847675,-4.329125,-3.7986,-2.9836,-1.9976,-1.60525,-0.6285,-0.2797,-3.4072,-2.85265,-2.0537,-1.252125,-1.042675,-0.193425,-0.000949999999999999,0.3045,-5.7365,-5.1746,-4.20725,-3.411375,-2.7898,-2.1509,-1.741725,-3.075,-0.9969,-69.395
1,2.25,-0.233904953643363,-9.19433566926719,0.0614378628306205,-71.309064116055,-9.48342926677485,0.183823627343175,412.003225251455,1.56769359735247,417.161588646765,1.95238874863574,415.604441840419,1.79007610858906,416.736851468619,1.95958963557024,415.777267284863,1.66443367613497,416.84601876357,1.95928392180659,415.533357082286,1.63013208807806,417.287682439647,1.92786213631913,415.582851780852,417.294752034351,2.54242597755597,416.284087657107,1.53425999525447,0.587928400223748,-16.884856058132,0.0469428607699517,0.455,0.39575,0.2645,-15.867805,-16.63595,-16.6627375,-18.11116,-19.18177,-22.9688075,77.241141,58.25675,0.23199,-23.56975,-23.2345,-21.43025,-14.896,0,-4.09475,0.4,-1.253,-1.51325,171.7775,223.675,220.11,250.605,-1.14725,-0.73,-0.28,-0.43,-0.34,-1.22725,0.05,-0.09,-0.11825,-3.6848,-3.36375,-2.60785,-1.841475,-1.2637,-0.5032,-0.2856,-2.33285,-1.9438,-1.669,-0.84845,-4.328425,-3.7981,-2.985175,-1.9948,-1.6074,-0.6276,-0.27965,-3.3992,-2.83785,-2.0534,-1.25145,-1.04175,-0.19335,-0.00145,0.304525,-5.7598,-5.195975,-4.200625,-3.4028,-2.790525,-2.146925,-1.863,-3.064,-1.33825,-72.2335
1,2.75,-0.717269294966594,-7.83448390850656,0.0691920198124005,-45.2554340314091,-9.8719941966662,0.229041176945723,412.002920632372,1.52233465592507,417.130844111024,1.94479444158819,415.263739158846,1.82990095296811,417.3053746528,1.9488610732934,415.076409875324,1.87239861408655,417.132143771727,1.93342677383696,415.073698172336,1.86549838056571,417.056316069497,1.9340482941263,415.343104603188,417.78658558542,2.51916192476812,414.984462743606,1.28395837489486,0.522267332581615,-17.1210714164376,0.0536363018030903,0.385,0.40775,0.32,-16.036165,-16.59105,-16.50111,-17.8369,-19.402635,-22.7926025,77.2309085,58.821,0.20418,-23.51425,-23.15075,-21.5305,-15.024,0,-4.2795,0.3175,-1.19825,-1.40775,171.5125,223.19,220.04,250.6275,-1.1545,-0.73,-0.28,-0.43,-0.34,-1.2585,0.05,-0.09,-0.09,-3.69275,-3.34975,-2.61,-1.83855,-1.2661,-0.501,-0.284625,-2.3332,-1.942775,-1.672,-0.8439,-4.337325,-3.8072,-2.9872,-1.991875,-1.6086,-0.6276,-0.2827,-3.3906,-2.8226,-2.05785,-1.2516,-1.042575,-0.19345,-0.00145,0.304525,-5.807875,-5.22275,-4.1988,-3.39785,-2.79525,-2.1484,-1.9425,-3.055,-1.422275,-74.622
1,3.25,-0.560047380322076,-7.89109886975609,0.0614798185658682,-57.3395246539077,-10.9609977493103,0.186579173727252,411.942847600273,1.44281070699437,417.94775966364,1.95167514114232,415.276828587082,1.80493407552934,417.753307076498,1.95108585597823,415.290656800727,1.89326543686663,417.016403895075,1.94627860064213,415.044725697624,1.76285453499704,416.909413595241,1.92568970868434,415.026093525226,416.976229035091,2.51475524816674,414.87827617791,1.38557282784988,0.557237890944083,-18.0192024022902,0.0724239889957828,0.39875,0.34,0.334,-17.02606,-17.284,-17.6239775,-18.425395,-20.01447,-22.842,77.2024105,59.032,0.21075,-23.51,-23.142,-21.44,-15.354,0,-4.167,0.3,-1.202,-1.644,171.54,222.24,219.12,249.34,-1.052,-0.73,-0.28,-0.42,-0.35,-1.152,0.05,-0.09,-0.09,-3.701,-3.334975,-2.608975,-1.837475,-1.266125,-0.498,-0.2838,-2.333,-1.9434,-1.66305,-0.8399,-4.34165,-3.80135,-2.988525,-1.9884,-1.60415,-0.6271,-0.2806,-3.38,-2.8067,-2.057525,-1.25045,-1.04155,-0.1865,-0.001425,0.304575,-5.8472,-5.2434,-4.195,-3.3914,-2.79555,-2.1473,-1.951,-3.06655,-1.429775,-66.55
1,3.75,-1.43531399539003,-9.4513880455909,0.0546902351550077,-86.7276702008232,-9.57613753350617,0.211286670355924,411.840325504693,1.41296466141442,418.412136812816,1.91854680473462,415.643839609317,1.61894781074253,417.483060515483,1.93747993312785,415.264450850068,1.56378503264001,416.743661529959,1.9248702761047,415.216838020452,1.53615283189163,416.589095005687,1.92393201573971,415.493661735007,417.3644697524,2.45777894495462,416.597706940596,1.28008763929985,0.633392136287565,-17.843784313236,0.0557917533608222,0.52125,0.4,0.312,-17.214575,-17.35455,-17.4621,-18.69412,-19.74171,-23.50702,77.1757955,60.358,0.18906,-23.66,-23.318,-21.678,-15.486,0,-3.989,0.32,-1.196,-1.616,171.56,222.52,218.76,248.96,-0.974,-0.73,-0.28,-0.42,-0.348,-1.168,0.05,-0.09,-0.09,-3.71585,-3.324,-2.6121,-1.8367,-1.27,-0.4994,-0.283925,-2.3342,-1.9449,-1.6622,-0.8365,-4.35655,-3.8013,-2.992,-1.987175,-1.607675,-0.62715,-0.28465,-3.3716,-2.799625,-2.0631,-1.252,-1.042475,-0.168125,-0.002,0.304575,-5.905075,-5.2849,-4.194075,-3.3866,-2.8007,-2.1452,-1.56465,-3.0763,-1.32035,-72.999
1,4.25,-0.089052984447704,-10.0924182076026,0.0664853680853932,-62.8072609161399,-10.0985169521196,0.192718762894353,411.772358195914,1.34696247616823,417.682850962389,1.8947048815047,415.117910341775,1.6359875690957,418.130359674922,1.91761808296488,414.990640223903,1.65561739717762,416.871513529453,1.9088618583099,415.769224134314,1.53285080934101,417.032566924831,1.87805338803435,415.402597643513,418.135683164633,2.27799283307632,414.673723595432,1.13604499000969,0.551892390206692,-17.6442284264761,0.0585145433096062,0.415,0.36,0.302,-16.80698,-17.6742,-17.6355325,-19.09509,-19.7469325,-23.98636,77.1397475,60.30425,0.170035,-24.26,-23.866,-22.104,-15.692,0,-4.0665,0.32,-1.168,-1.458,171.92,221.56,218.18,247.88,-0.998,-0.73875,-0.28,-0.43,-0.35,-1.18,0.05,-0.09,-0.098,-3.73,-3.328,-2.6128,-1.83665,-1.2671,-0.499175,-0.2847,-2.3346,-1.9455,-1.6605,-0.835,-4.3568,-3.7994,-2.992725,-1.9862,-1.6052,-0.62775,-0.285825,-3.363625,-2.797425,-2.0664,-1.25115,-1.0419,-0.168075,-0.002,0.304575,-5.9448,-5.3128,-4.1982,-3.381,-2.798,-2.1396,-1.591,-3.03535,-1.326525,-69.595
1,4.75,-0.124965999285547,-2.77159719278452,0.0709862487440149,-50.8374896653449,-11.0133329762064,0.232941754423313,411.866285863017,1.31318703508277,418.529222457809,1.92062964145351,415.671333332089,1.6796329440494,417.70061425141,1.91818260743293,416.072290674188,1.66028233467118,416.542072438231,1.92267581374105,415.679841190079,1.54731560926782,417.20637873733,1.92923405685288,416.013955448229,417.064229832731,2.26603232097403,415.971396427538,1.6622232139775,0.510730484660002,-17.5374840814591,0.0491704144574203,0.439,0.35,0.282,-16.81352,-18.042,-17.568285,-19.62634,-20.5026275,-23.99126,77.113277,61.752,0.206265,-23.69,-23.418,-21.716,-15.836,0,-4.30725,0.22,-1.24,-1.354,170.8,221.38,217.98,247,-1.064,-0.73,-0.28,-0.428,-0.358,-1.188,0.05,-0.09,-0.088,-3.7556,-3.3334,-2.61335,-1.83585,-1.2636,-0.4948,-0.2864,-2.3358,-1.94675,-1.664,-0.834375,-4.3564,-3.79695,-2.9955,-1.987,-1.606,-0.6274,-0.2856,-3.35565,-2.79205,-2.0673,-1.25185,-1.0418,-0.186125,-0.001425,0.304,-5.9926,-5.348,-4.2092,-3.376,-2.8002,-2.1388,-1.7078,-3.139325,-0.94895,-65.2955
