DOY2,HR2,USTAR,H,LE,NEE,FC,SC,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,SW_IN_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN,PPFD_OUT,T_CANOPY_1_1_1,T_CANOPY_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1
1,0.25,0.88177899745,4.56609415315,11.6527149545,1.253526001075,1.12892130525,0.15215459405,1.680749675,1.28314725,0.798563975,0.779834799999998,401.1053356475,5.8027439,2.36099999999999,1.71225,92.306175,100,98.0752976,-0.566613725000004,-0.10464,3.231040955875,1.4486739255,0.32560673705,2.310111853125,293.6775991575,303.6122275775,0.998638090324964,10.03528291115,0.51240114,21.0783774999999,-1.2811229025,-1.220105202,1.72775,2.9371925,2.13557,1.6123125,3.160045
1,0.75,0.841469127325,7.531383050125,14.36975996075,1.3758886052,1.019109798175,0.309940307549998,1.679378575,1.2935085,0.791467275,0.928645999999999,405.7142237375,5.731641025,2.32574999999999,1.24549999999999,91.7125,100,98.0610512,-0.566375975000004,-0.10464,3.168310580325,1.3965522056,0.2424479217,2.325175907525,294.68586876,304.24403777,0.58091317827496,10.3247770056,0.39861307675,16.9411817,-1.0224931165,-1.361630625,1.7121725,2.876035,2.130465,1.6262125,3.1267125
1,1.25,0.85268340785,7.73374489075,13.1637717495,1.32287321795,1.20286625055,0.182291129299999,1.75929175,1.27420555,0.7607283,1.0188055,402.03438549,5.8347658,2.32749999999997,1.46974999999998,92.286125,100,98.0906714,-0.535064300000003,-0.10464,3.25988054565,1.3931323283,0.293119177950001,2.14975364835,294.496328275,301.66941409,1.14092795082497,10.4503179775,0.568957358024998,23.868995,-1.4227644145,-1.3987346585,1.72645,3.0385175,2.12003,1.639675,3.1213
1,1.75,0.7720860793,6.208381578175,12.90319461175,1.3559359988,1.127522035025,0.1373590568,1.6859017,1.31982145,0.7686234,0.64367625,415.976503,5.64791445,2.43674999999998,1.52899999999998,92.795125,100,98.1068252,-0.569807500000001,-0.0719399999999996,3.10358361795,1.2991206029,0.267907627425,2.00806388075,295.626699905,302.6572897625,2.10730071885,10.57662725575,0.490388949975,18.153333,-1.5024421965,-0.956155026275002,1.670315,3.06427,2.1562,1.6409875,3.08198
1,2.25,0.737975247,5.33731891435,13.7982426975,1.20592226575,0.8518877082,0.155821860375,1.65991,1.304131,0.775922,0.944688,400.71283122,5.758067,2.53399999999998,1.6915,91.90545,99.6011,98.1088172,-0.5389,-0.0654,3.03174061415,1.38192350635,0.2034140992,2.077096390075,294.0641471275,302.5167779575,2.82088845367495,13.2020261495,0.62039489965,17.769284,-1.2177745665,-0.727078463100004,1.643925,2.88128,2.2650575,1.6510625,3.0782125
1,2.75,0.7524885389,2.58549092405,13.668207353,1.409822462625,1.1410285061,0.167872253625,1.55478835,1.2321513,0.7494829,0.63945905,399.9537978,5.5135221,2.69999999999998,1.92075,91.805,99.9,98.1086024,-0.538107500000001,-0.0654,3.29694539295,1.315508095775,0.23838217655,2.2172190151,293.7994316425,302.7953298675,2.07903198629998,14.1564351575,0.599654911724998,23.824491,-1.269278901,-0.542109877,1.64301,2.9176625,2.2722,1.6478475,3.13102
1,3.25,0.7850306414,7.0067199425,14.05592176625,1.142725156775,0.957390105475,0.3349307867,1.6335642,1.2979064,0.7450188,0.890153799999999,399.1895494725,5.684389,2.63924999999998,1.60487499999999,92.381475,100,98.108351,-0.506407500000001,-0.0711225000000004,3.399709898,1.212478094825,0.252954674425,2.101658397525,291.598046205,304.373249395,0.648530962349957,13.57611542975,0.656586016,21.4698135,-1.4833923406,-1.130070134,1.637885,2.9343125,2.13933999999999,1.64126,3.10275
1,3.75,0.778685731175,3.867001998375,12.63039783025,1.4291895212,1.2783249334,0.2217514977,1.6089334,1.286142625,0.7850849,0.713659074999999,399.09554113,5.769660975,2.75149999999999,1.41922499999998,92.3025,99.7075,98.0987924,-0.506407500000001,-0.0711225000000004,3.349436860175,1.521078451175,0.1448634604,2.040257722,292.8088855525,304.72465337,4.01749498467495,14.9501081615,0.555078666,18.07084,-1.13925227515,-0.654821742,1.6366,2.9227,2.1109075,1.6685525,3.1632125
1,4.25,0.7729420386,5.1158177825,14.6171514205,1.403463720175,1.20680024475,0.114864628,1.625586225,1.33943455,0.79493855,0.718772575,399.062778075,5.54823424999999,2.61874999999998,1.43474999999999,92.14535,99.8025,98.0835332,-0.505615000000001,-0.0711225000000004,3.27583617745,1.342476270625,0.392430308000001,2.1163847296,292.1163726075,306.0809529,3.290805300125,15.40176601,0.52609591855,16.3104328,-0.920637932749999,-0.378867621699998,1.639385,2.8915525,2.0839375,1.6745,3.113115
1,4.75,0.784958837,4.611266776,17.1937605,1.5192815905,1.1690586778,0.255343771174996,1.678931,1.363118,0.792995,0.570521,399.190081235,5.366455,2.53124999999998,1.15049999999998,92.176725,99.51,98.063954,-0.504822500000002,-0.0654,3.261689419775,1.3495393635,0.410959099350001,2.2821229731,294.6579376125,305.5808002125,2.89859660447492,14.9888188875,0.6501880915,17.234426,-0.874183280224998,-0.217560636649997,1.6517675,2.9495875,2.1219,1.65357,3.09889
1,5.25,0.76349793,7.628037654725,14.3414724675,1.210800248225,1.067072039375,0.362578715749999,1.6613,1.342032,0.780478,0.66742,400.75767831,5.918509,2.251,1.25149999999999,92.339125,99.5025,98.0569772,-0.504030000000003,-0.0768450000000007,2.9220648464,1.517713568,0.2768140864,2.004956100725,298.1574765425,305.7676072475,2.61209544439991,15.00512216025,0.482624419,19.910445,-0.873311404100001,-0.592258912499993,1.6325125,2.9967225,2.09946999999999,1.6541625,3.094335
1,5.75,0.776550140325,5.7934322108,18.17298627325,1.40202467195,1.440063847625,0.192082661549999,1.667745825,1.300121025,0.788439725,0.756578725000001,409.5270788125,5.650889125,2.38475,1.7615,91.7175,99.805,98.0429912,-0.472330000000003,-0.0838836750000012,2.813174061675,1.4768425458,0.2635901682,2.355972123375,297.9980245975,307.5478540175,3.054009989275,14.247558158,0.4583063733,16.2719336,-0.855130058,-0.374935710350018,1.62786,3.00311,2.1136075,1.66886,3.1359075
1,6.25,0.811987991175,5.05057684570001,12.93140768,1.2367376414,1.1218590596,0.26288195275,1.606862175,1.29924315,0.783688225,0.717726674999999,401.978335485,5.5213168,2.28124999999999,1.695,92.2075,99.205,98.0329532,-0.472330000000003,-0.0801803999999992,2.919539249425,1.4308486877,0.174224125375,2.325370039,295.358881405,306.5378028375,2.31547517419997,11.820765713,0.6827541779,18.8128895,-1.126616329525,-0.0887551142000154,1.623155,2.99213,2.295695,1.665125,3.13158
1,6.75,0.8005208397,8.12739143037502,12.687122605,1.5114386914,1.24932312,0.220601273475,1.6367316,1.3506084,0.784398699999999,0.755756899999999,401.191156165,5.9351255,2.32399999999999,1.50817499999999,92.279225,98.4025,98.032295,-0.466148500000003,-0.082927199999999,2.7670136521,1.708738134825,0.17249413215,2.1998633203,296.7374109075,305.8303781175,4.54531410962498,12.57790778675,0.67901351875,14.0477635,-0.945378613050003,0.285005844350001,1.5656,3.08388,2.29299,1.671175,3.2022
1,7.25,0.85775948825,4.437419403,14.922646314,1.2214343098,1.111355617,0.155186189925,1.770272,1.371602,0.837866,0.7127415,399.2532181,6.04071225,2.77275,1.90624999999999,92.301225,98.53,98.0180366,-0.408834900000001,-0.082207799999999,2.899249146725,1.52783361245,0.323385556775,2.43327685325,300.214765585,306.7053989175,5.98516536037498,10.6766258823,0.766951403974998,17.120387,-0.8217630055,0.585157072075,1.63071,3.028405,2.3229575,1.67108,3.15004
1,7.75,0.911682694975,5.9435115562,12.71943577025,1.5904564788,1.3875816528,0.296060566,1.808612525,1.391510025,0.845896225,0.601396125,397.953018,5.9079861,3.0235,2.06049999999999,92.202575,98.715,98.0128526,-0.379718450000001,-0.0799841999999992,2.985136518475,1.425991066525,0.41295244065,2.363354807025,303.2685512125,308.9312211425,0.0423536146249463,11.607915847,0.779437837700001,20.713648,-0.9439595375,0.398817212475001,1.6521675,3.013395,2.284265,1.6738425,3.118605
1,8.25,0.8297105797,9.67202511830002,13.15412311375,1.634532406175,1.20710588475,0.160704427225,1.7772704,1.3360385,0.81860805,0.60451945,400.51468962,5.73222725,3.175,2.171,92.1454,99.405,98.0145062,-0.408985475000003,-0.105621,3.171365187575,1.40044667785,0.383880118700001,2.336264672025,303.735813445,310.1002265175,1.65269362374998,11.44829166275,0.56425673145,14.244696,-0.697323699224993,0.607155172699996,1.678315,2.99508,2.27748,1.69195,3.16546999999999
1,8.75,0.8316589531,5.00557594,13.33718481475,1.6799211327,1.448003653625,0.376894051174998,1.7270244,1.3198955,0.8209024,0.726854375,399.1178088675,5.8243854,3.26070499999999,2.38375,91.900775,98.8055,98.0352818,-0.408930000000003,-0.1049016,3.2524914676,1.426381909325,0.3483797396,2.365414459175,304.627458355,308.60699997,4.17108472987499,12.640437312,0.494531903925,16.4755764,-0.862468208050011,0.581595558099999,1.687135,2.993275,2.28339,1.7247125,3.176275
