DOY2,HR2,LE,H,CH4,FCH4,CO2,FC,WS,USTAR,PA,RH,TA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,T_SONIC,TS_1_1_1,TS_1_2_1
1,16.25,-30.4425,-58.15325,1837.076,-55.916,334.175,-37.035,0.393,0.10575,99.03,46.4,22.4875,-6.992,8.15882225,1.70292925,421.854325,439.7559125,26.511654,25.40769275,25.6
1,16.75,-94.0735,-92.50025,1865.67875,-41.7855,332.8035,-52.4405,0.33175,0.1,99.02,46.60225,22.4825,-13.1815,7.370191,1.80829875,417.1471025,439.6271825,26.44396775,25.42761775,25.695901
1,17.25,-67.81875,-42.1625,1878.58,-38.332,296.8535,-19.48475,0.47025,0.11,99.02975,49.45425,22.2925,-18.3995,9.1370945,2.24415525,416.745535,437.767605,26.03935725,25.4131675,25.6792285
1,17.75,-43.8475,-41.8245,1865.1915,-103.38375,315.928,-25.5655,0.3835,0.09,99.0495,53.308,22.1535,-27.405,7.8921815,1.722625,417.3140375,433.71314,26.0966115,25.40465025,25.67024875
1,18.25,-105.02125,-31.24125,1876.23775,-23.66,333.605,-15.2775,0.3215,0.05575,99.06,62.654,22.00975,-38.164,5.2861065,1.47818,415.30449,433.263135,26.23396575,25.40936325,25.67206225
1,18.75,-88.73375,-46.116,1900.668,-27.82525,344.603,-9.3065,0.3045,0.05,99.09,72.30925,22.195,-40.423,0.3434695,0.9299165,410.654065,433.0769375,25.900008,25.399537,25.67855575
1,19.25,-112.028,-50.414,1905.9745,-41.1785,347.959,-19.0585,0.356,0.026,99.14,77.75925,21.895,-58.9995,-1.62866725,0.0876045000000001,409.1713,433.9104575,25.833456,25.4058995,25.68161725
1,19.75,-50.3525,-40.598,1891.10275,-86.89825,350.3325,-14.7975,0.454,0.04,99.19,82.49375,21.895,-50.8955,-2.24848575,0.16900475,408.541445,433.7179475,25.737082,25.42196125,25.67132125
1,20.25,-79.214,-35.056,1927.63625,-29.94625,332.332,-9.544,0.362,0.03,99.23975,85.27775,21.7925,-47.493,-2.0854985,0.079002,409.080285,433.53396,25.684736,25.4210405,25.67541625
1,20.75,-65.436,-39.832,2006.04,-72.472,333.633,-19.48025,0.414,0.036,99.2695,89.19225,21.6,-45.4425,-2.09461325,0.3701415,407.5846875,433.4439675,25.707412,25.40402275,25.675699
1,21.25,-83.523,-31.96,2017.658,-37.594,366.776,-7.5555,0.3,0.03,99.28975,88.88725,21.7975,-43.80825,-2.676823,0.37909275,407.170675,433.596725,25.49968,25.4010685,25.675699
1,21.75,-36.16375,-28.946,2008.416,-32.057,356.5925,-4.152,0.3,0.03,99.29975,90.4785,21.6,-43.94,-2.276787,0.49569525,407.1566575,432.54913,25.549918,25.3985685,25.69943475
1,22.25,-66.55,-33.466,2026.462,-27.367,373.46625,-14.3205,0.236,0.03,99.33975,90.998,21.5975,-43.919,-1.665254,0.47135875,404.96762,431.25178,25.385372,25.39758375,25.69940925
1,22.75,-22.9555,-26.194,2012.51875,-32.31,366.98125,-9.434,0.482,0.03,99.34,92.47425,21.2975,-42.085,-1.58928425,0.32067975,402.9378175,430.7122525,25.424876,25.37289275,25.699269
1,23.25,-22.66475,-25.902,1914.747,-45.352,369.24375,-2.333,0.408,0.03,99.34975,91.8625,21.2,-45.19275,-1.51603025,0.320421,402.713305,430.877565,25.470368,25.366487,25.69909075
1,23.75,-44.815,-34.24,1903.54,-21.255,369.003,-5.52,0.32,0.03,99.34,90.985,21.1975,-44.3165,-1.6694435,0.394006,404.366115,430.013125,25.371298,25.3514485,25.69899525
2,0.25,-21.87775,-41.9335,1650.515,-84.488,329.325,-29.93375,0.3625,0.0265,99.32975,92.84075,22.0705,-45.002,-1.77566375,0.58605125,398.716175,436.2562875,25.996301,25.498515,25.6993455
2,0.75,-98.088,-28.069,1666.2755,-65.984,328.85625,-14.324,0.206,0.0265,99.31975,93.719,21.92425,-45.389,-1.845335,0.46627375,397.1829125,434.8255125,26.008391,25.4977875,25.699441
2,1.25,-29.53675,-27.056,1757.968,-66.916,332.274,-8.314,0.2195,0.02,99.3,94.29,21.895,-43.09,-1.87168375,0.65762125,399.9483375,434.643625,25.802083,25.4975,25.699441
2,1.75,-72.938,-23.1975,1781.26675,-38.37775,322.0775,-3.84375,0.2525,0.04,99.28,94.399,21.795,-42.731,-1.83460625,0.60488625,399.31945,434.5986375,25.5997455,25.496543,25.69951725
2,2.25,-38.571,-25.3235,1764.43375,-31.9075,326.0875,-2.475,0.3125,0.03,99.24975,94.7265,21.7925,-43.316,-2.01107125,0.47412125,397.79295,433.7810125,25.688386,25.496077,25.6999435
2,2.75,-49.575,-24.006,1680.2875,-28.15,327.68,-4.256,0.306,0.0265,99.23925,94.01975,21.695,-42.80975,-1.83190375,0.4774875,394.87985,432.9194375,25.620584,25.3980585,25.70624975
2,3.25,-13.4465,-19.7005,1612.305,-37.99525,325.744,-3.096,0.1825,0.0265,99.21975,94.10475,21.6975,-44.727,-1.70576375,0.4311,397.91002,432.70964,25.5556485,25.3975,25.70798525
2,3.75,-10.319,-21.179,1591.92075,-39.926,327.876,-8.06675,0.186,0.03,99.239,94.797,21.6975,-43.861,-1.9315975,0.18363125,402.40426,432.47484,25.592657,25.3,25.70798525
2,4.25,-6.48575,-24.064,1627.172,-110.796,327.457,-4.2675,0.252,0.03,99.229,94.378,21.5,-42.29125,-1.87929125,0.36736625,404.39164,432.61206,25.6124065,25.3,25.70798525
2,4.75,-15.4955,-24.4885,1572.844,-30.816,327.1885,-3.982,0.2695,0.0265,99.21,94.5915,21.5975,-42.986,-1.9101075,0.49657375,403.00262,432.2677,25.510015,25.3,25.70798525
2,5.25,-11.54575,-25.684,1587.56075,-45.4535,325.694,-28.982,0.3695,0.0365,99.24875,94.37725,21.8925,-42.424,-1.642215,0.55963125,403.00578,432.58312,25.371386,25.3,25.70798525
2,5.75,-9.9965,-27.987,1588.89675,-115.462,329.408,-7.81075,0.3265,0.0365,99.269,94.30725,21.5925,-42.12375,-1.5967425,0.46538625,404.0442,432.60168,25.4014025,25.3,25.70798525
2,6.25,-29.9305,-31.3305,1599.836,-26.2775,333.28,-13.284,0.1965,0.0265,99.26975,94.90475,21.4925,-33.91575,0.3088325,0.91870875,405.58944,432.5588,25.1547105,25.3,25.708229
2,6.75,-31.1045,-35.569,1621.73875,-2.473,331.694,-34.28,0.1825,0.0365,99.30975,94.558,21.69,-15.4725,12.1171325,2.94901,401.06168,433.77152,25.4027425,25.2975,25.70897975
2,7.25,-98.91,-21.8035,1603.57725,14.69925,323.138,-21.1765,0.296,0.09,99.35,93.26725,22.4925,-2.608,28.30647,5.26460375,402.54358,436.19824,25.9494825,25.2,25.72262
2,7.75,-12.861,-28.75875,1563.268,5.069,322.06725,-17.505,0.20375,0.0625,99.409,88.4,23.1925,15.6815,44.26959625,7.411745,404.8226,438.3087,26.23405875,25.2,25.723361
2,8.25,-8.40599999999999,-15.98375,1550.727,24.877,314.365,-23.3565,0.25625,0.12625,99.429,79.6165,23.2975,30.645,62.20761875,9.73268875,406.94864,440.85224,26.44299125,25.19828975,25.72535
2,8.75,52.4575,-19.103,1517.90425,11.46675,308.554,-27.86675,0.4375,0.113,99.43925,72.57575,23.495,25.21375,53.01909375,8.9131675,406.46478,440.54026,26.415648,25.11980225,25.7121485
2,9.25,62.1985,-15.936,1485.854,25.53,294.128,-23.15,0.353,0.12,99.43975,68.729,23.5975,24.088,62.3375875,9.8683225,408.56028,442.16064,26.762717,25.11293825,25.70537225
2,9.75,44.38,-17.83625,1469.236,-12.235,274.042,-26.625,0.46875,0.09625,99.4795,65.3755,23.7,59.807,92.23426125,14.44685375,410.81068,443.04064,26.8217425,25.105109,25.70410175
2,10.25,85.7925,-8.14375,1416.8025,-10.5375,292.49,-27.645,0.28875,0.13625,99.47975,61.58925,23.7,41.0325,108.77364125,16.84509125,414.44594,444.89646,26.6682525,25.1225225,25.70625425
2,10.75,123.206,-10.16,1413.298,-8.68,292.152,-29.934,0.22125,0.12875,99.44975,59.4775,23.6975,50.8635,99.15160125,13.689435,418.90534,444.94418,26.79226875,25.1982245,25.70985725
2,11.25,98.6125,-24.7705,1403.21725,27.0725,291.6775,-40.41225,0.339,0.14,99.45875,56.88325,23.6975,75.549,96.97708625,14.8957475,422.98204,444.7342,26.6550725,25.19833725,25.6998495
2,11.75,-46.5274999999999,-14.7915,1393.96,-11.2975,291.39,-29.461,0.3475,0.14,99.4195,56.4925,23.9145,34.15525,44.336415,5.97269375,423.85828,445.91154,26.946689,25.198507,25.69953125
2,12.25,46.19475,-25.4195,1371.844,30.636,283.676,-45.0315,0.2695,0.13,99.39,54.29,24.129,49.9475,69.986315,9.7220425,423.72898,445.59732,27.0667275,25.2,25.6990205
2,12.75,49.9825,-36.4515,1364.352,44.77,288.9035,-34.857,0.3865,0.17,99.34,53.5875,23.8975,39.73575,48.5778485,6.901303,421.7135375,446.5956375,27.496827,25.2,25.69878575
2,13.25,-57.29375,-50.046,1370.422,33.72875,282.4325,-52.496,0.3865,0.1365,99.31925,52.5875,23.9925,66.66125,59.0476215,10.067054,423.7492375,444.6433375,27.161518,25.2975,25.68398575
2,13.75,35.0785,-19.165,1353.056,54.518,283.091,-33.39,0.3365,0.1465,99.29925,50.69,23.89725,50.432,55.13809,8.107725,421.11903,441.90255,26.9764625,25.3,25.68755425
2,14.25,-158.21525,-11.5605,1335.439,46.941,279.8105,-26.255,0.324,0.13,99.2195,48.795,23.795,51.66425,70.956763,11.8276545,418.63524,441.78089,27.1927115,25.3975,25.693964
2,14.75,4.24200000000001,-14.654,1360.355,12.20875,282.093,-25.7705,0.456,0.106,99.1895,48.2725,23.8925,43.547,53.046652,9.9420555,421.75054,442.091085,27.65047,25.3975,25.6982745
2,15.25,-89.746,-41.36875,1349.814,32.656,280.5915,-69.25225,0.52375,0.14625,99.16975,47.185,23.9975,23.985,40.0400115,7.58420525,422.26073,443.20577,27.5903125,25.4,25.69843075
2,15.75,-20.545,-51.5025,1392.883,19.1865,273.172,-28.76425,0.425,0.1225,99.13,47.6775,24.1,20.5825,44.69127175,6.58998975,417.75277,444.345255,27.26691,25.4,25.6983285
2,16.25,-49.02,-33.92875,1411.5225,31.32125,283.754,-21.76,0.55,0.09625,99.11875,47.6625,24.36575,6.63625,36.04857175,4.05139175,414.7674825,443.6808575,26.78906125,25.49816425,25.698461
2,16.75,-33.10125,-33.10875,1418.8175,11.07975,281.32325,-17.21625,0.40625,0.1125,99.10875,48.4995,24.3815,-6.245,11.485332,4.651628,413.24802,442.07218,26.94740375,25.499258,25.698422
2,17.25,-6.273,-44.46,1424.1925,-8.9005,283.42925,-11.54875,0.334,0.096,99.0895,53.285,23.399,-11.468,5.866762,2.2441345,413.13345,440.148365,26.439434,25.5126165,25.69869975
2,17.75,-15.272,-31.83,1402.304,-41.156,277.438,-26.9255,0.5375,0.07,99.07925,55.99425,23.2925,-17.175,5.6780225,1.788633,416.181385,439.503305,26.26229,25.539507,25.698524
2,18.25,-126.145,-39.576,1461.86,-4.64,287.65,-13.41,0.255,0.05,99.08875,66.74775,23,-28.94625,1.712416,1.206917,409.31147,436.88964,26.2582775,25.5686165,25.69861025
2,18.75,-93.0355,-51.734,1447.16,-10.40225,284.1755,-27.009,0.41125,0.04,99.08975,78.5615,22.6975,-39.9695,-0.3700365,0.348882,411.29944,435.578195,26.2235325,25.594493,25.698842
2,19.25,-28.99975,-34.94125,1527.605,-71.625,281.622,-7.8375,0.355,0.03625,99.149,83.555,22.6925,-45.80675,-2.2073085,0.0799235,407.781305,435.172835,26.40539875,25.61649875,25.69881675
2,19.75,-109.875,-33.845,1563.292,-179.08,296.404,-15.11675,0.43875,0.04,99.17,85.3575,22.685,-49.72125,-2.312057,0.3617615,406.793375,435.51226,26.41475,25.6398305,25.699359
2,20.25,-17.00825,-36.5475,1531.272,-84.752,302.388,-15.945,0.27125,0.03625,99.1995,87.8825,22.8655,-47.8325,-2.0454715,0.046225,401.96204,436.49264,26.22231,25.64091275,25.6996275
2,20.75,-83.07425,-55.07,1529.785,-20.845,307.81325,-1.93025,0.345,0.03625,99.2195,85.246,22.6365,-44.387,-2.0232155,0.1585955,403.675955,437.05393,26.26624625,25.62207575,25.7
2,21.25,-57.3025,-38.44,1538.13375,-25.3755,291.54375,-8.176,0.2975,0.04,99.27875,88.28,22.51875,-44.432,-1.923358,-0.156583,405.716525,437.79171,26.109195,25.5901055,25.7
2,21.75,-73.06475,-51.70125,1580.7155,-98.89625,307.44,-24.75625,0.34875,0.04625,99.29925,89.5525,22.30925,-43.77,-1.8545745,0.0289810000000002,406.48479,436.38401,26.1977975,25.57055675,25.7
2,22.25,-99.648,-40.23125,1594.196,-89.616,317.895,-10.858,0.325,0.03,99.33925,89,22.2,-43.99,-1.9080385,0.327314,405.84446,436.4064,26.03616125,25.53840125,25.7
2,22.75,-40.936,-43.78625,1596.614,-99.488,312.91625,-20.892,0.3575,0.03625,99.3595,90.8535,22.19875,-41.6375,-1.9778135,0.4406465,404.985855,436.410475,25.95472375,25.5156545,25.7
2,23.25,-50.1645,-58.4025,1637.774,-96.816,319.11625,-17.888,0.29,0.03,99.34925,91.42425,22.1975,-43.2825,-1.8475645,0.6028295,402.85515,436.416315,25.98254875,25.48672625,25.72411175
2,23.75,-55.58525,-37.69875,1651.92,-77.25475,322.422,-15.43675,0.15,0.02625,99.33925,92.1955,22.17925,-44.553,-1.9948225,0.561838,398.372665,436.674895,26.0063325,25.499116,25.72360475
3,0.25,-28.9,-23.20975,1604.31325,-56.71375,321.165,-11.45,0.36725,0.02575,99.46975,90.7975,22.954,-51.5515,-2.09368975,0.53508825,395.4714475,436.4128475,26.148752,26.35345925,26.2
3,0.75,-72.055,-30.21975,1624.56225,-13.47475,326.465,-10.83,0.28725,0.03575,99.45975,91.50425,22.816,-50.148,-2.21399875,0.35888375,395.2709875,435.796715,26.0225055,26.34386525,26.2
3,1.25,-30.7405,-29.179,1621.358,-50.766,325.86,-5.463,0.19575,0.03,99.45975,92.18,22.72725,-51.05375,-2.08794825,0.61903025,395.4654125,435.5728675,25.9302955,26.33452475,26.2
3,1.75,-28.985,-33.707,1581.0915,-34.858,326.3985,-46.409,0.23725,0.04,99.44975,91.34875,22.599,-51.86075,-2.0403245,0.69055775,394.31103,435.103035,25.842953,26.323673,26.2
3,2.25,-19.4775,-24.08375,1611.2345,-19.272,327.49225,-15.2585,0.2115,0.03,99.4395,90.47625,22.55975,-50.74925,-1.95101125,0.6158065,393.861665,435.0371675,25.75079125,26.323673,26.2
3,2.75,-5.0925,-37.02125,1616.651,-11.855,328.87725,-7.73975,0.2715,0.03,99.4,89.11925,22.539,-49.6085,-1.98908975,0.4827,393.9472575,434.698645,25.52314575,26.323673,26.2
3,3.25,-19.84075,-38.908,1618.1165,-53.7605,328.658,-3.626,0.2515,0.03575,99.38975,89.7455,22.3785,-51.1935,-1.96915,0.35134275,392.5388375,434.122195,24.960722,26.32165475,26.2
3,3.75,-5.94,-35.21425,1583.69175,-11.46525,329.38075,-7.034,0.27725,0.04,99.37975,90.18325,22.38725,-50.73725,-2.05358625,0.412068,389.7434675,433.3548775,25.0349305,26.29624225,26.2
3,4.25,-12.31625,-35.332,1594.2625,-29.6875,332.0195,-17.28,0.23475,0.03,99.38975,90.50825,22.23675,-50.7305,-2.02692075,0.59905,394.02593,433.4094375,24.8888785,26.29093825,26.2
3,4.75,-58.755,-28.62025,1578.522,-42.6,331.85575,-15.13525,0.32575,0.02575,99.3995,92.36,22.189,-50.97125,-2.149488,0.63519625,394.5735725,432.802725,24.96627775,26.29093825,26.2
3,5.25,-7.864,-18.70525,1622.6795,-37.142,333.30675,-4.48425,0.28725,0.03,99.4095,92.6,22.26825,-48.33975,-2.171715,0.63844175,395.5197175,432.50364,24.943041,26.28362575,26.2
3,5.75,-10.8015,-19.05,1613.78175,-54.2575,333.522,-4.087,0.14875,0.02575,99.43,92.8925,22.26975,-48.57575,-2.0095695,0.519816,395.037585,432.4801225,25.00446075,26.26071325,26.2
3,6.25,-7.5855,-22.57025,1605.348,-26.074,334.7175,-4.287,0.3545,0.04,99.46,93.02425,22.2195,-48.53125,-0.31031925,0.76433525,394.2087125,433.4368575,25.03529325,26.26045975,26.2
3,6.75,-22.1045,-16.4345,1616.30625,-35.8325,335.6905,-6.939,0.31575,0.05,99.49975,92.7975,22.26,-30.0565,6.37224825,3.446917,393.679985,433.7318425,25.17485775,26.253157,26.2
3,7.25,18.468,-37.803,1588.277,25.73,334.93525,-27.62175,0.15725,0.07,99.53925,91.1975,22.6145,1.649,20.61173625,5.7296175,393.94377,435.7191675,25.31620525,26.22800775,26.2
3,7.75,21.5365,-31.3975,1537.77,8.89000000000001,329.208,-18.30125,0.38025,0.10575,99.5695,84.80925,22.8975,11.46,57.38129175,9.7231815,396.21659,437.3169575,25.57073875,26.226243,26.2975
3,8.25,45.515,-15.782,1539.47975,-21.049,320.55,-19.04,0.3215,0.12575,99.6,77.2725,23.5975,23.502,40.8846875,7.04279825,393.7126875,440.4929275,25.83830625,26.214153,26.2975
3,8.75,48.605,-16.903,1503.51,25.583,316.1475,-21.21,0.3665,0.10575,99.65925,70.885,23.785,35.04,51.90248475,8.414998,398.12937,439.63361,25.93132975,26.190948,26.2975
3,9.25,41.2935,0.712,1499.82775,20.2655,307.39,-22.265,0.424,0.14,99.6795,66.7,24.18,62.22,124.8373575,19.7898965,408.4519225,441.1505075,26.1718885,26.1758355,26.2975
3,9.75,10.384,-3.547,1469.445,27.95,308.78675,-20.955,0.562,0.1465,99.67925,64.9825,24.185,115.9435,150.272225,25.31977,412.261475,442.415515,26.3669695,26.170473,26.2975
3,10.25,63.3245,-2.483,1467.63,8.382,310.843,-26.3445,0.50725,0.12725,99.6695,63.19,24.876,107.78825,162.45663,26.75152725,414.8136925,444.49008,26.60606975,26.1688545,26.2975
3,10.75,42.5705,-15.22825,1460.1565,31.1525,304.7125,-26.635,0.47625,0.13575,99.6595,60.685,24.62175,54.72675,202.9976725,30.944017,416.47805,447.6885025,26.773936,26.151675,26.2975
3,11.25,118.13575,-20.00625,1463.611,42.56,307.255,-34.92775,0.66,0.141,99.62975,58.6865,24.6985,101.66525,238.2305675,37.54422475,420.2051175,452.0869125,27.308851,26.144577,26.2
3,11.75,140.0885,-0.202,1461.541,28.84225,305.2785,-34.367,0.4845,0.1345,99.6,57.04125,25.48725,190.3015,238.77408,35.614737,421.63052,455.056705,27.808699,26.14368975,26.2
3,12.25,117.766,2.99875,1457.413,40.269,301.15425,-27.95,0.25575,0.11575,99.56975,56.7975,26.8355,112.66075,238.9089575,42.135736,425.62845,452.746175,28.18634025,26.14318275,26.2
3,12.75,126.902,-4.6295,1465.1725,45.9635,300.36325,-41.63775,0.3765,0.17,99.529,55.5925,25.5925,117.576,187.67452,30.7932015,425.150535,451.106845,28.110768,26.1489645,26.2975
3,13.25,-1.49349999999999,5.36275,1470.482,56.876,297.291,-24.07775,0.52,0.10525,99.4595,54.2975,25.4,95.269,161.34282,27.98936,424.2,450.618895,28.347873,26.1,26.2975
3,13.75,162.4875,-20.6755,1457.082,48.1975,297.924,-27.82,0.41625,0.17,99.38975,52.4,25.87,59.72125,161.7815,30.889932,424.032895,450.57047,28.70282875,26.1,26.2975
3,14.25,113.08375,-9.046,1435.70475,49.78725,295.2825,-24.17525,0.448,0.13,99.3395,51.397,25.8875,92.98075,159.592975,23.1200645,424.866815,450.37065,27.941978,26.1,26.2975
3,14.75,56.785,-28.025,1449.831,38.92,299.5375,-22.6505,0.47,0.112,99.29,50.399,25.251,19.9125,153.42331,19.686799,422.910795,449.3248975,28.591882,26.19626175,26.2975
3,15.25,37.1935,-18.212,1456.677,52.28725,297.68825,-24.4365,0.508,0.116,99.25975,49.5555,25.0875,43.80975,88.8075775,12.345421,422.655245,450.194345,27.750472,26.2,26.2975
3,15.75,36.721,-23.62,1422.84,46.2025,294.79,-18.2185,0.45,0.11,99.22,49.33025,24.39,2.75975,21.332186,2.440077,416.636725,445.227145,27.682744,26.2,26.2975
3,16.25,-29.5955,-30.246,1478.61175,17.92675,299.856,-18.02525,0.458,0.096,99.18975,50.2875,24.285,-4.02475,21.269874,3.622374,414.81797,445.273005,27.172722,26.2,26.2975
3,16.75,30.39525,-49.106,1461.256,32.17,300.732,-15.354,0.492,0.086,99.17,52.59775,24.743,-6.434,10.3569425,2.895037,415.391715,447.089975,27.303576,26.2869955,26.2975
3,17.25,14.836,-28.682,1468.7365,15.18675,299.24,-15.61175,0.338,0.07,99.19975,55.2915,24.96575,-7.25125,10.5300965,3.631469,408.03331,447.07882,27.366896,26.2998715,26.2
3,17.75,-11.25725,-54.692,1484.3675,0.658,301.261,-4.82025,0.562,0.046,99.2195,61.65575,24.64225,-16.1105,5.133774,2.8990595,404.087595,444.973745,27.068534,26.3,26.2
