DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_4_1
1,0.25,12.5995176129739,2.69151127707237,0.638793756293218,0.390441533415275,0.164879389701783,0.439403159951177,3.26349677208319,2.88064586703617,0.614228268045819,19.2049733139743,8.21664697149186,1.23262666785968,11.81925,10.241,5.65,2.89372,2.6354,3.01033,2.69961,2.23805,96.672229,95.21475,2.40168,1.34199999999999,1.35775,1.61425,3.2,0.145750000000001,5.2,0.32375,310.64,321.82,318.3675,320.615,0.24,0.19,0.33,0.418,0.18325,0.19,0.32,0.15,-0.30995,-0.0846500000000001,0.143325,0.646375,1.37495,2.03295,3.11465,6.12725,0.468100000000001,0.75325,0.96385,2.21155,1.523375,2.1492,3.312575,3.810025,6.40125,0.0756750000000001,0.57805,1.305,1.6499,2.3626,2.00475,3.70955,4.728375,6.536975,0.057075,0.5428,0.3696,1.357325,1.382875,1.8058,3.09025,3.57435,6.116925,-0.356375,0.18955,0.770375,1.01955,1.407,1.906125,2.65485,3.441725,6.041475,-0.479224999999999,-1.2186,-0.58525,6.42575,6.16954636723831,5.79600845230023,5.93950894443154,5.92969116637523,5.93164549321801,425.317691374077,439.199762669345,430.841990300243,438.478058513278,432.178979958931,441.849254049745,431.450262088938,440.115343272065,430.167249929761,2104.62918745577,2107.24106303571,2105.29048184821
1,0.75,12.1157784960078,2.72074229574845,0.601065780127271,0.393981173993863,0.144767771449774,0.488184721188565,4.4468914801231,1.98662301240624,0.668531515675942,18.1841310813868,3.7432276004374,1.36142515728254,11.27675,9.6475,5.4795,2.939315,2.863375,2.6932675,2.384805,1.94165,96.680826,95.234,2.42932,1.21099999999999,1.51825,1.69025,3.3275,0.305750000000001,5.255,0.32375,309.1025,320.8,318.2225,320.5175,0.24,0.193,0.33,0.41,0.19,0.19,0.32,0.15,-0.309775,-0.0875500000000002,0.1447,0.64265,1.374225,2.032225,3.11365,6.12525,0.472725000000001,0.7538,0.9663,2.212825,1.525375,2.149925,3.313575,3.806025,6.399975,0.0776750000000001,0.576875,1.306475,1.650775,2.3637,2.004525,3.709275,4.727375,6.535,0.059,0.5434,0.3696,1.35475,1.382625,1.80515,3.089975,3.57335,6.115925,-0.356475,0.190275,0.770825,1.01955,1.407,1.906125,2.65485,3.440725,6.040475,-0.4336,-1.217,-0.658,6.01500000000001,6.15755453073882,5.93961167036405,6.14912618989537,6.063055836105,6.17789337288226,425.774136251666,438.43787239374,430.665746861876,438.18780461294,431.354550612332,441.157940729677,431.063312601239,439.23454675184,431.137162648795,2103.72903718294,2104.46244648185,2106.89634912001
1,1.25,12.2623597918447,2.78325833431383,0.525894039099237,0.529926817367128,0.223276823553567,0.523539171838157,5.61288878459683,2.48609665731711,0.617224785718229,14.4769143808849,6.34979269368416,1.38508611483005,10.6255,9.768,5.4275,2.48144,2.42815,2.356675,2.0566125,1.49565,96.66174025,95.31375,2.2864125,1.117,1.537,1.3625,3.2,0.379500000000001,5.2,0.36825,312.085,318.8275,317.2375,320.42,0.24,0.19,0.32725,0.42,0.18325,0.19,0.32,0.15,-0.309875,-0.0904750000000002,0.1458,0.63855,1.373775,2.0315,3.1131,6.12325,0.476625,0.756975,0.96775,2.2131,1.526375,2.1502,3.314025,3.80365,6.397875,0.0799500000000001,0.5757,1.303575,1.6485,2.360075,2.00375,3.70855,4.7275,6.534,0.059025,0.54305,0.3693,1.351125,1.382875,1.8046,3.08925,3.57235,6.114925,-0.356575,0.191275,0.77055,1.01955,1.40755,1.906125,2.65385,3.44,6.039475,-0.708350000000002,-1.475025,-0.768600000000003,7.88075,6.18741381472806,6.02711959898412,6.17171455668822,6.14438639947815,6.18817171975279,425.925025543267,438.587424860363,430.430515848063,438.027194975712,430.85550577639,441.298663780058,430.613458097663,439.129327387596,429.988680399428,2105.37624756666,2105.70526369351,2105.19285545162
1,1.75,12.3374730545085,2.15712423673063,0.578224702927376,0.432436666439324,0.190554859324228,0.420126709047147,3.48651295572505,1.74457062948373,0.604419414551888,19.0425324058033,5.93428337462283,1.21689063924533,10.992,9.3005,5.262,2.506785,2.4191,2.3133575,1.69099999999999,1.72548,96.638623,95.602,2.226175,1.129,1.5635,1.274,3.3,0.59275,5.2275,0.50275,313.31,320.46,318.1675,320.32,0.23,0.19,0.32,0.418,0.18,0.18,0.32,0.15,-0.309975,-0.0934000000000002,0.147499999999999,0.633,1.37305,2.031775,3.112,6.121775,0.480975,0.760425,0.970025,2.215825,1.5281,2.1512,3.3153,3.802025,6.3978,0.0809500000000001,0.574525,1.303575,1.6489,2.3598,2.004,3.70755,4.7265,6.532025,0.058075,0.54365,0.3693,1.35135,1.3824,1.8046,3.08825,3.57135,6.11465,-0.35645,0.193,0.77055,1.02,1.40755,1.90625,2.65385,3.439725,6.038475,-0.69005,-1.481625,-0.61685,9.2755,6.35686985116277,6.18428818761038,6.23690122218554,6.19217083016741,6.19576123484101,426.061368776018,438.869402716848,430.411518497574,437.87415477265,431.135184806337,440.669557919981,430.532365311909,439.683699263687,430.454537217649,2105.68985538458,2104.3897104754,2104.54070554507
1,2.25,13.0333743264697,1.9292154669147,0.493377368748695,0.470958852184636,0.18584980949542,0.492248594946472,1.6831292899408,2.15702554934103,0.648951127176579,13.4260749832669,5.04897280162201,1.35728544434046,11.3915,9.58025,5.208,2.191995,2.164475,2.3569325,1.8617775,1.68003,96.620651,96.84975,2.0884,1.443,1.58225,1.35525,3.2275,0.494750000000001,5.055,0.34275,313.03,321.9,317.9475,321.1275,0.23,0.19,0.33,0.41,0.18,0.19,0.31275,0.15,-0.310075,-0.0973250000000002,0.148399999999999,0.627275,1.372225,2.031325,3.109175,6.119775,0.483425,0.761425,0.970025,2.21555,1.52855,2.1512,3.314575,3.799475,6.3957,0.0815000000000001,0.573075,1.302575,1.6482,2.3588,2.00425,3.7076,4.72775,6.531025,0.058125,0.5241,0.3693,1.357425,1.3824,1.805,3.08725,3.57035,6.11365,-0.35545,0.194275,0.771,1.02,1.407,1.90615,2.65275,3.4397,6.037475,-0.510950000000001,-1.119,-0.58,9.2685,6.53227035561117,6.15441271705519,6.23777584194973,6.1880549241885,6.18684304895462,425.612748416442,438.919491259834,430.703637733275,438.541000088662,431.294892181197,440.936388241375,431.170402866265,439.507107091096,430.28023793664,2101.8533760967,2101.3698862426,2101.5887225213
1,2.75,13.6076875231424,2.02491058742325,0.692907531816067,0.492213921206016,0.297971065412729,0.524622954823045,4.21514171237616,3.28141203274233,0.642483372561004,17.045522892788,4.88876151776319,1.61315136772227,12.35,10.2085,4.992,1.789,1.907325,1.796975,1.62217,1.3222975,96.6515745,95.665,1.9211075,1.422,1.591,1.40475,3.2,0.4655,5.0275,0.3365,315.0425,321.065,319.82,321.125,0.23,0.193,0.33,0.41,0.18325,0.19275,0.32,0.15,-0.311175,-0.10025,0.149299999999999,0.621375,1.372675,2.03015,3.10735,6.11825,0.4866,0.762875,0.970025,2.2163,1.528275,2.1512,3.31385,3.79665,6.3937,0.0827750000000001,0.5709,1.3022,1.6466,2.3578,2.00425,3.7066,4.7245,6.52905,0.0571749999999999,0.5241,0.3693,1.358375,1.3824,1.8052,3.08625,3.569625,6.11265,-0.353575,0.194825,0.77055,1.0176,1.40755,1.9063,2.6533,3.437725,6.036475,-0.70255,-1.206325,-0.573625000000001,7.5785,6.55420337217361,6.16102413558165,6.26029101070018,6.19415143355733,6.19585944491756,425.661576560742,439.236135634312,430.860164814703,438.685411818242,431.372925351502,441.477018470865,431.220148752237,439.796285549574,430.486006449655,2100.16101809928,2101.25520019196,2102.29958786342
1,3.25,13.2007159585892,1.61679505566571,0.569055693369616,0.451480592943765,0.194535178296097,0.49033464255309,5.08512340603289,1.7261806826649,0.66564673061801,30.1265341260563,6.68380636410513,1.43947066134946,12.875,10.1985,5.43375,1.37805,1.334425,1.6961375,1.218355,0.916887500000001,96.64062725,96.14,1.6741625,1.424,1.602,1.47,3.255,0.29,5.2,0.40275,315.1575,320.12,318.6125,320.71,0.2335,0.211999999999999,0.32725,0.41,0.18,0.19,0.32,0.15,-0.312,-0.1032,0.1491,0.616375,1.37095,2.0287,3.104525,6.116775,0.48805,0.7637,0.9704,2.2162,1.5291,2.153825,3.31295,3.792925,6.391975,0.0821250000000001,0.569175,1.3015,1.645875,2.3578,2.004,3.7056,4.7235,6.52805,0.0562499999999999,0.5245,0.3693,1.3583,1.3823,1.8052,3.08525,3.568625,6.11165,-0.351925,0.1961,0.7701,1.019,1.40755,1.9062,2.652575,3.436725,6.035475,-0.6085,-1.3439,-0.719,7.33825,6.55483555566404,6.15032773144328,6.26490559549498,6.15857367806231,6.17117918559215,425.859580050296,440.128627529332,431.337643664681,439.436615776918,431.700379369689,442.291909800759,431.564012005529,440.60682983566,430.918582658215,2099.57590926944,2099.90197476219,2099.69756633199
1,3.75,14.16788220537,0.892399612185823,0.554400222136983,0.482154682708543,0.0668556789534448,0.482295532938998,3.74336402884596,1.91634953289109,0.675902354106089,17.6545805733251,5.94644749737959,1.45929931246145,12.75825,9.931,5.002,1.215375,1.1121,1.1323975,0.893680000000001,0.673530000000002,96.617601,97.496,1.593725,1.044,1.61875,1.2355,3.2,0.31,5.2275,0.344000000000001,312.775,317.9275,318.21,321.0025,0.24,0.19,0.33,0.41,0.18325,0.19,0.32275,0.15,-0.31145,-0.107125,0.155,0.610925,1.36985,2.0287,3.10315,6.114775,0.488325,0.76325,0.9684,2.2152,1.526375,2.152375,3.310225,3.79265,6.3917,0.0823000000000001,0.5689,1.3012,1.6456,2.357525,2.0032,3.70355,4.721375,6.52605,0.0543249999999999,0.5246,0.369275,1.3583,1.3823,1.8048,3.084975,3.56835,6.11065,-0.349825,0.19765,0.769375,1.0196,1.40755,1.90625,2.65285,3.4367,6.034475,-0.586950000000001,-1.212875,-0.721424999999999,7.2705,6.6087907749375,6.17461483502997,6.24001314736756,6.13475259828851,6.17584743589453,426.043113435512,440.093422167065,431.419091469275,439.279570953026,432.813521129491,441.057626248226,432.008274195478,440.817783309373,431.12434607368,2099.93222328091,2099.99778191306,2100.58695473516
1,4.25,13.5135948561047,0.80818330452585,0.597038141523617,0.633502123286969,0.169188963644774,0.862432716197827,7.1278845445987,1.69117977281751,0.644434313690159,22.0898982523041,6.06722753448304,1.50078889128269,13.068,10.62175,4.9725,0.961864999999997,0.639325000000005,0.82145,0.520637499999996,0.363219999999995,96.618981,96.2475,1.48041,1.029,1.65575,1.22,3.1275,0.272,5.1275,0.32,311.2775,315.865,317.7475,319.8275,0.2335,0.19,0.33,0.41,0.18,0.18,0.32,0.15,-0.308425,-0.10815,0.1638,0.60475,1.3695,2.027975,3.101325,6.112775,0.49195,0.7657,0.96885,2.2152,1.5271,2.152375,3.31095,3.788925,6.3897,0.082475,0.567175,1.3004,1.644875,2.3568,2.002975,3.70255,4.720375,6.524075,0.0533749999999999,0.540375,0.369275,1.3583,1.3822,1.80415,3.08425,3.56735,6.10965,-0.34795,0.198925,0.768925,1.01955,1.40755,1.906175,2.652575,3.4367,6.033475,-0.633225,-1.09785,-0.532449999999999,6.31950000000001,6.60142942988096,6.17520285062222,6.23381566020576,6.18626388123725,6.25031427973584,426.693683604722,440.076058769514,431.302145914754,439.365719676128,432.224349194755,441.302619545423,432.083931728591,440.54608401677,431.239157067131,2105.42298732761,2104.76603207645,2105.79085808601
1,4.75,13.1936143444011,0.350453868923204,0.510406412169185,0.624288484546016,0.245884986624876,0.549100034148274,4.76720624632301,0.906791418935012,0.683337338365656,17.3900541684698,5.26468624415671,1.49026723602595,12.72,10.55575,5.047,0.806714999999999,0.636825000000001,0.592225,0.399455,0.1760375,96.612514,95.97975,1.646925,0.84,1.68375,1.191,3.255,0.32,5.4,0.342,310.9875,317.51,316.68,320.21,0.2335,0.19,0.32,0.41,0.17325,0.19,0.32,0.15,-0.305125,-0.107225,0.171875,0.5993,1.3695,2.028425,3.099225,6.110775,0.4962,0.7696,0.970025,2.2156,1.52755,2.1521,3.310675,3.785475,6.387975,0.08265,0.566,1.30085,1.6446,2.35625,2.00275,3.7036,4.7208,6.5231,0.0514499999999998,0.5251,0.36855,1.358325,1.3822,1.8038,3.083975,3.567075,6.10865,-0.346525,0.200475,0.768475,1.0191,1.407275,1.905075,2.65185,3.4357,6.032475,-0.760500000000001,-1.213325,-0.535499999999999,6.2895,6.58036808183684,6.15292351474448,6.16625772694208,6.17195831816904,6.15046034074237,426.543576235789,440.403322433116,431.395351498569,439.67034857771,433.024993176569,441.77930575207,432.304680530934,441.196491416852,431.48579324435,2106.99518303194,2106.28906392936,2108.08315567207
