DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,RH,WS,SW_IN,LW_IN,PPFD_IN,PA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,VPD,SW_OUT,LW_OUT,T_CANOPY
1,10.25,0.284893,0.196213,0.18149725,0.02585525,9.6493465,0.771508,13.0344455,0.1977815,402.7404965,5.8697285,-4.985142,86.93775,4.458375,309.132,279.09,601.75844305,99.202,-5.85047704725,-0.56282175,-0.50151785,-0.4700059,-0.371456725,26.28727,0.996558459,222.805125,299.26215,-1.744030575
1,10.75,0.29104,0.211226,0.1912075,0.013938,13.08951775,0.8356,16.49720375,0.1977035,402.863738,6.465804,-4.6152,86.3225,4.64365475,360.8329597,279.43,710.558938,99.171233,-4.50836318325,-0.519056575,-0.468120325,-0.43794895,-0.346913725,31.2558675,1.06860436725,265.941725,301.713875,-1.600058
1,11.25,0.29843725,0.17326725,0.165563,0.0117525,15.654078,0.6373405,17.091774,0.190563,401.732556,6.3672275,-4.191725,85.817,4.62396625,404.295,277.53325,795.826756775,99.15392,-5.3600206395,-0.47088475,-0.4254362,-0.39629965,-0.322522775,40.8419375,1.1390566645,301.898925,304.446025,-1.057389
1,11.75,0.295092,0.1735405,0.1746785,0.015085,14.65737325,0.770278,15.92472475,0.204644,402.404079,6.313685,-3.89239825,85.127,4.5989305,425.95575,280.67,832.051739375,99.118775,-5.02074430925,-0.39804005,-0.3799772,-0.36174715,-0.3316788,37.22615,1.2759621315,314.2339,305.976475,-1.060210325
1,12.25,0.305691,0.19028375,0.175412,0.0152705,12.96951075,0.6635685,17.065179,0.181954,401.356758,6.3131395,-3.4438242215,83.8515,4.74967325,434.468919275,277.8742023,824.13471835,99.12689725,-3.66967579925,-0.391394925,-0.375508875,-0.335660025,-0.30829035,42.2005625,1.45370653675,337.512225,307.973825,-0.4923939
1,12.75,0.3043255,0.15579,0.170632,0.01686075,14.402018,0.560007,19.292984,0.1723885,401.157357,6.3289475,-3.216361976,82.60225,4.6074375,427.661825,278.96,812.48010425,99.105822,-4.0351054665,-0.36510145,-0.37311445,-0.355330925,-0.295365925,39.4804575,1.5449102215,334.511125,309.918725,0.5545023
1,13.25,0.30836,0.17639325,0.1770265,0.014378,14.5562285,0.43222,18.83832925,0.14147675,401.2214445,6.4306685,-3.116262,82.33375,4.77097175,403.16725,279.31,776.7475,99.079,-4.32263981875,-0.308583425,-0.295700925,-0.296414525,-0.2423265,36.88056,1.60532957,284.3644,309.47315,0.8118674
1,13.75,0.3086945,0.210312,0.199639,0.021479,11.07168925,0.417681,17.693606,0.138207,400.05175925,6.28491325,-2.99225,82.13325,4.7182595,365.075475,279.8425,699.58098475,99.0117,-4.33568643075,-0.246628625,-0.2493963,-0.2778625,-0.2118973,30.7636625,1.46856460525,280.609375,306.406,0.7948123
1,14.25,0.2956105,0.1564155,0.150065,0.014909,8.759678,0.37924675,17.554862,0.12306475,399.6397685,6.394634,-2.8137274535,82.01675,4.792118,324.03,279.225,611.69265375,98.96723,-4.1030757455,-0.2019611,-0.21948555,-0.212710175,-0.0958047025,23.403605,1.56105750125,263.198775,307.254175,0.55829235
1,14.75,0.29475725,0.15097075,0.1600475,0.01292075,4.9149385,0.26415175,16.40250925,0.098014,400.169664,6.463043,-2.808225,82.05425,4.67071875,260.39381325,276.652425,492.7775,98.960973,-4.17598942575,-0.1199026025,-0.183305975,-0.1887506,-0.0683111375,16.0011425,1.527410525,205.270425,307.595225,0.9185717
1,15.25,0.283004,0.185259,0.191223,0.015274,1.51603875,0.182635,13.20432025,0.102259,399.97179,6.2738775,-2.8235857225,81.6225,4.4916235,194.3715,274.915,371.406301975,99.0285,-4.10612818925,-0.0274937825,-0.0915321275,-0.124415575,-0.109512025,10.95197,1.47423198025,146.578925,306.5951,0.90821015
1,15.75,0.2775025,0.17479,0.190063,0.020347,-0.396234,0.1237,11.12493075,0.0604975,400.599461,6.4081385,-2.888025,81.619,4.39069275,126.7057,273.5325,245.6825,99.00631,-3.7638759445,-0.0275888325,-0.0952827875,-0.13110435,-0.069027425,4.1290455,1.455812595,92.0986075,305.9085,0.8840472
1,16.25,0.26036475,0.1753175,0.1763845,0.02344525,-1.897258,-0.021258,7.9920675,0.033226,400.229364,6.514896,-2.958775,82.9345,4.40071625,58.34225,274.7375,123.619508025,99.024,-3.78366907175,-0.04908969975,-0.117015265,-0.1541613,-0.08607534,-1.4101175,1.3744925095,52.0482025,303.72375,0.704613075
1,16.75,0.253953,0.172767,0.170628,0.034287,-1.82435525,0.020428,5.6292465,0.0289275,400.62978275,6.404568,-3.202781,83.87,4.1750255,18.89425,274.7275,41.237,99.0525,-3.39968862575,-0.0270485475,-0.1004036125,-0.14009455,-0.1111355,-4.9885105,1.295512695,12.4893325,303.2002,0.63944095
1,17.25,0.2381245,0.188366,0.180559,0.039639,-1.417633,0.0072465,4.695749,0.04238325,400.7656155,6.431065,-3.61785,85.591,4.173596883,1.884675,275.8325,4.98772921675,99.04182,-3.4438685225,-0.0571948175,-0.119284175,-0.137086825,-0.11472222,-6.0647315,1.24333796625,1.82695525,303.068875,0.23811875
1,17.75,0.237599,0.214479,0.20598,0.0415155,-1.48072725,0.0216475,4.182732,0.047342,401.414362,6.423967,-3.891225,86.46674,3.9457475,0,275.4075,0.08320733725,99.01558,-3.22427417425,-0.09893922,-0.0979764225,-0.125893,-0.1134455425,-5.39177275,1.0923609705,0.7588885,302.468,-0.61885135
1,18.25,0.230405,0.23974275,0.2376385,0.038501,-1.365515,0.0476445,4.01203875,0.041313,401.309523,6.3270635,-4.233328,88.1155,3.9989845,0,275.325425,0.18111997575,99.0464,-3.44123656075,-0.12066055,-0.095403995,-0.0989272975,-0.1021118925,-4.763994,1.0519806815,0.9269851,302.323025,-0.72345195
1,18.75,0.220029,0.21668625,0.2246005,0.022935,-1.62160725,0.034363,3.91446,0.0306765,401.833046,6.2260065,-4.38965,88.788,3.98790625,0,274.375175,0.003137074,99.0423725,-3.4361755695,-0.171428275,-0.1106687,-0.08743726,-0.081025065,-5.81263025,1.086613035,0.927725625,301.5159,0.269501525
1,19.25,0.20772525,0.171708,0.19959075,0.01637375,-1.3469555,0.05384025,3.611458,0.03729,401.253281,6.1920015,-4.53185,89.566575,4.166902,0,272.7675,0,99.02121,-3.162367246,-0.144369,-0.09691225,-0.0708309275,-0.0797496125,-4.428072,0.98803955775,1.06793625,301.93295,-0.04817205
1,19.75,0.2242045,0.23182925,0.22078825,0.02813275,-1.698949,0.0462755,3.43582225,0.028143,401.13812075,6.201633,-4.6302,90.2885,4.146738,0,273.61,0,99.06407,-3.16621233125,-0.156482725,-0.0944280475,-0.0717111025,-0.0680781275,-5.42563,0.94597958875,0.971959275,302.0549,-2.5798255
1,20.25,0.2230125,0.279213,0.2438905,0.025487,-0.979238,0.0787325,3.340198,0.055234,401.8299345,6.161592,-4.8631,91.0501,3.9771625,0,273.54495,0.00355894425,99.034,-3.27231552725,-0.207164825,-0.090088895,-0.0710433875,-0.05190039,-5.9152405,0.88844327475,0.8521375,301.0022,-2.640615
1,20.75,0.22523425,0.246935,0.24724225,0.02192475,-1.1682785,0.128271,3.648303,0.0437595,401.753905,6.18831,-5.14145,91.32663,4.02526675,0,273.638875,0,99.05279,-3.24116347,-0.2284274,-0.0850325675,-0.065129315,-0.043289045,-5.64860125,0.77377700875,1.046211125,299.274075,-2.0385295
1,21.25,0.219834,0.21087125,0.208545,0.0176185,-1.6771445,0.186649,3.659818,0.075238,401.9709525,6.137999,-5.01125,91.61435,3.924957,0,275.7675,0.00829,99.06418,-2.824022518,-0.27013245,-0.116024255,-0.074367805,-0.0538948625,-5.54204,0.75662523225,0.809633375,299.460925,-2.415354
1,21.75,0.2380765,0.230399,0.22400325,0.030084,-1.0574485,0.1453065,3.434235,0.053871,401.743117,6.249178,-4.8477105,91.524,3.96596381725,0,275.3225,0,99.03918225,-3.1401914825,-0.266692025,-0.1529844,-0.08783886,-0.05766258,-5.2855065,0.74004831025,0.91801815,298.182375,-1.4613081
1,22.25,0.2369305,0.275466,0.272436,0.02371125,-1.348379,0.099959,2.7820195,0.0544385,401.543283,6.414832,-5.187,92.047,4.02188175,0,274.255,0,99.039395,-3.4596929325,-0.2260044,-0.176358925,-0.0799216775,-0.0523034525,-5.34856275,0.72687344275,0.934578075,297.1495,-2.290393
1,22.75,0.21026275,0.278777,0.269338,0.03799175,-1.41481675,0.13632375,2.396758,0.046924,401.731817,5.8760975,-5.432525,91.702,4.08239775,0,274.105,0,99.09074,-3.49354198125,-0.23690605,-0.141748075,-0.0792768275,-0.046155665,-5.362287,0.75989857675,0.87623325,296.616025,-2.401525
1,23.25,0.215412,0.177761,0.19164025,0.0102765,-0.583022,0.23048,3.3884925,0.0783635,401.93377225,5.921312,-5.15675,91.858,4.026625,0,273.77,0,99.0858705,-2.845572736,-0.23846055,-0.14167395,-0.0983428975,-0.07421612,-5.42957725,0.801461461,0.920859875,296.128275,-2.0058986
1,23.75,0.22281475,0.232007,0.22042325,0.0284755,-0.91887,0.13426,3.752004,0.049108,401.53603275,6.2385955,-5.34180675,92.078,4.114343,0,274.7925,0,99.07955275,-2.97276051175,-0.275851775,-0.207852675,-0.12612395,-0.089767225,-5.22927675,0.83929025075,0.9356085,295.345575,-2.366948
2,0.25,0.246228,0.251781,0.2868505,0.02392325,-0.60567875,0.0902635,4.9568045,0.0493605,403.85578525,6.09463525,-3.291325,92.40275,3.59553125,0,281.4998201,0.014635,99.028,0.98577379825,0.4871247,0.373408225,0.306970075,0.179954375,-10.9985225,1.3556959545,1.4076145,313.424075,2.807907
2,0.75,0.241905,0.222587,0.263763,0.017431,-1.930613,0.095533,5.4211905,0.03757375,402.673891,6.322417,-3.641,91.92825,3.62515625,0,283.02,0.015726302,99.028,0.94536679375,0.48539845,0.3746195,0.307297275,0.183167875,-8.08009325,1.30682338175,1.35033275,313.600225,2.813351
2,1.25,0.23649225,0.192075,0.1964675,0.02221425,-1.592775,0.103522,5.43640025,0.01729,403.062915,6.200362,-3.89435,92.574,3.68765625,0,284.336725,0.01468158775,98.9805,1.1340209615,0.488963875,0.373694375,0.311906825,0.19720725,-8.86869525,1.28589429425,1.58097,312.5656,1.979323
2,1.75,0.221986,0.285391,0.31615,0.01788,-1.45567775,0.09826525,5.687288,0.0367265,403.253751,6.09136175,-3.785325,92.70475,3.7368965,0,283.44335,0.02071943,99.0021475,0.956499254,0.49086825,0.3790943,0.3153674,0.19557445,-8.211031,1.3013707275,1.7417555,311.801675,2.214107
2,2.25,0.2165165,0.3098975,0.30435825,0.02398725,0.24880275,0.043239,5.39908825,0.0241085,403.76786175,6.11241925,-3.988425,92.7764975,3.58896875,0,282.7725,0.018519074,99.00805,1.12121472,0.5013623,0.38723545,0.322614225,0.2095098,-9.12290625,1.24391636675,1.427046,311.219675,2.36904
2,2.75,0.22158075,0.260212,0.244699,0.023355,-0.696285,0.016608,5.169338,0.044592,403.058325,6.175051,-3.9744545,91.7275,3.604654,0,282.41,0.015707332,99.0215,1.12276976125,0.496127025,0.391904175,0.325027,0.2019625,-8.64892075,1.169254616,1.59033175,312.802325,2.26996025
2,3.25,0.2220935,0.27609475,0.298592,0.0191825,-1.4053655,0.040786,5.1076335,0.019274,403.45914575,6.20394475,-3.94205,92.841,3.65662825,0,282.675,0.01709110025,98.98525,1.078027748,0.497023975,0.392639025,0.32790035,0.193362675,-8.66850625,1.169583597,1.40783475,313.492975,2.013209
2,3.75,0.210658,0.24335525,0.199707,0.026902,-1.05036075,0.03860875,4.5393845,0.037544,401.571269,6.136313,-3.967375,92.15325,3.6406998105,0,282.435,0.0166625,98.9925,1.1973201615,0.49222885,0.38270255,0.31834605,0.1856873,-8.03319425,1.155025044,1.4903275,312.7479,2.621793
2,4.25,0.19427425,0.3545385,0.3092215,0.029557,-1.01808525,0.0802185,3.80078575,0.059142,401.75241275,6.30548125,-3.9517,92.6395,3.6173837995,0,282.5175,0.01392897175,99.014,1.09595034775,0.49644805,0.392162525,0.326867175,0.19812585,-6.85244,1.26054231975,1.645009,312.7148,2.657927
2,4.75,0.2022875,0.26291275,0.274783,0.0207605,0.4948475,0.08049125,4.86611975,0.0465255,401.4443525,6.0860595,-4.137325,92.1565,3.542625,0,280.73,0.014,99.04825,1.31141989575,0.50439365,0.400994575,0.335119675,0.208817275,-7.70912125,1.195948472,1.58339175,313.320775,2.549596
2,5.25,0.2012615,0.25755825,0.23416325,0.02701,-0.5431195,0.15090025,3.545973,0.0730465,401.2689545,5.983107,-4.208169,91.948,3.4891195,0,280.35515,0.019,99.093,1.02965895,0.499464325,0.39257315,0.327280225,0.2010491,-6.53555425,1.1238899615,1.71235975,312.555025,2.5108055
2,5.75,0.20426575,0.241961,0.251868,0.03436475,-0.283158,0.107666,3.6502985,0.075706,401.66083875,6.02685075,-4.198525,92.6192875,3.52485375,0,282.8825,0.0172947265,99.064575,1.32332552825,0.48191295,0.37864335,0.3152801,0.18734305,-6.20610425,1.041608389,1.6006675,312.506025,2.67457975
2,6.25,0.2121385,0.24559375,0.21404775,0.029073,-0.5056845,0.1769225,3.795178,0.0655785,402.9506095,6.06544125,-4.167725,91.6695,3.4577971115,0,282.415,0.2878326995,99.044375,1.25569272225,0.4641527,0.38294585,0.324630625,0.19603705,-5.91407425,1.0982801555,1.7996435,313.495025,3.378397
2,6.75,0.22109575,0.232597,0.22911525,0.059346,-0.2976425,0.12902225,3.931376,0.02198875,402.06378,6.0136845,-4.1039105,92.48,3.56297825,0.408805,279.873775,1.24799015975,99.027,1.158540549,0.467318525,0.382392525,0.323405675,0.203057725,-7.0736835,1.0806251415,1.60990725,313.70795,4.211428
2,7.25,0.236477,0.2942175,0.24970175,0.05830625,-0.045049,0.133958,4.063832,0.07396475,401.982184,5.80559025,-4.17436475,92.57375,3.53985825,13.241695,279.601625,26.9094818725,99.05125,1.22854316375,0.4051444,0.350310675,0.303010975,0.17447055,-4.4083935,1.05014728725,6.16360625,314.012125,3.816849
2,7.75,0.23229,0.31402225,0.28967275,0.058693,1.52110975,0.40305075,5.64266875,0.143884,403.909755,6.0965575,-4.3657125,91.57625,3.54825525,58.132,279.565,117.8025,99.0697925,1.2955449435,0.258787675,0.180817375,0.122411475,0.0785157575,2.673647,1.0448405135,22.8950375,311.208025,3.677864
2,8.25,0.24109825,0.2485415,0.233129,0.047315,3.11209925,0.65886425,7.263811,0.2967425,404.750724,6.034666,-4.182775,90.8865,3.6539806325,136.835,280.7275,258.3765056,99.09989,1.59453846525,0.19829595,0.12251381,0.0493518525,-0.0297355675,30.3464525,1.128220308,70.7640125,311.072725,3.486302
2,8.75,0.256826,0.203535,0.19497175,0.0438535,5.121908,0.735906,10.536318,0.3101615,404.351737,6.1057605,-3.88297625,90.0805,3.92655525,227.2765,283.085,441.675,99.1081375,1.28813521775,0.054284315,0.149571115,0.093067025,-0.03757657,45.7022525,1.20589108075,103.537575,311.841575,3.250701
2,9.25,0.276571,0.08217525,0.0805895,0.028386,9.700052,0.799232,12.602166,0.282545,403.026412,6.071952,-3.35451875,88.32475,4.00750695975,313.789145675,283.6246578,613.2113835,99.102875,1.21477247725,0.067378075,-0.01555864,-0.122410925,-0.15693015,61.513675,1.17488720575,148.232625,313.81505,2.583625
2,9.75,0.269058,0.0933055,0.15003375,0.01482575,11.577597,0.978545,15.36708925,0.306921,402.10513925,6.22328775,-2.86992775,87.1149325,4.112917,384.548625,285.6125,761.94136175,99.1151125,1.2265666325,0.1134927125,0.0088521095,-0.04942273,-0.12644635,92.4224025,1.27971652,230.34105,316.540175,2.411301
2,10.25,0.2746,0.0567805,0.05574625,0.020078,15.6725505,1.007568,19.213242,0.27676325,402.58829275,6.33251325,-2.28645,86.12,4.175048,450.60825,286.00735,903.22364275,99.08825,0.784355902,0.21553825,0.1136407275,0.0227941275,-0.14563385,125.0638475,1.443954014,298.268175,318.6193,3.01594375
2,10.75,0.29663,0.033033,0.1020875,0.018425,17.51514975,0.854458,18.7848945,0.237523,401.4315955,6.508323,-1.8256,84.8247075,4.2518125,512.02525,287.985,1009.412047,99.0809525,1.03295250025,0.222361675,0.1016323575,0.026423005,-0.131991325,131.6339075,1.62879914125,357.2176,319.1826,3.27743275
2,11.25,0.310726,0.006907,-0.0148905,0.022021,18.974881,0.88720375,21.5670075,0.244627,400.019812,6.605895,-1.45539825,83.759,4.2892735,554.7445,289.42375,1125.525,99.07,0.661404258,0.26840685,0.137585125,0.02315557,-0.1081135,117.470335,1.79729378175,340.89505,319.95965,3.984783
2,11.75,0.294085,-0.08939825,-0.0575945,0.018009,24.351326,0.792924,24.4494885,0.243163,400.48774325,6.61246075,-1.0559,83.613,4.306026,586.07275,288,1192.6893395,99.059,0.0884014475,0.3500783,0.194652925,0.09298888,-0.0628979425,144.612775,1.97445273725,334.929475,320.8736,4.371081
2,12.25,0.310584,-0.0551415,-0.06412175,0.019938,25.39057575,0.756133,26.165503,0.258878,400.23594475,6.657178,-0.693545475,84.188,4.347472,592.736747325,289.35,1168.50507875,99.0605,0.17320928575,0.3909261,0.247445675,0.156301225,0.01297303,162.70815,1.9312994555,343.55105,321.052825,4.29263275
2,12.75,0.32041525,0.02408975,0.031526,0.01341,25.533602,0.6915615,28.849891,0.2997285,398.9880195,6.7758735,-0.4981675,81.98,4.364454833,578.2875,289.46,1150.94060975,99.01,0.3468716105,0.3719505,0.229759325,0.144683875,0.00437789,149.873725,2.0204181485,316.065725,322.167425,4.618868
2,13.25,0.3235825,0.010084,0.0353915,0.01301875,21.8515895,0.598889,28.43398,0.243163,398.565593,6.9229765,-0.25971,80.513,4.718657,563.32,288.82,1152.4393275,99.006,0.75154832725,0.38493095,0.239067125,0.14586945,-0.0064698355,164.2315,2.24270106225,301.271725,321.699375,5.361898
2,13.75,0.327025,0.056643,0.04754525,0.01475375,19.067119,0.45588025,35.607685,0.17266675,399.120614,7.1279105,-0.020067425,80.386705,4.73003125,523.8175,288.05,1077.486921,98.959,-0.1785426315,0.420006925,0.26792555,0.175346725,0.048084945,137.786575,2.36278351875,285.1304,321.40855,5.622354
2,14.25,0.31792,0.175666,0.12252525,0.008163,17.384703,0.477252,30.8985365,0.1644905,399.27665075,7.3035485,0.1422225,80.5725,4.72996875,473.6375,286.95,951.6825,98.96025,0.09423983725,0.46617535,0.2996467,0.208387625,0.13296152,79.626335,2.35405815375,256.915975,321.263075,5.200131
2,14.75,0.304303,0.156835,0.15743,0.019964,9.466471,0.36853675,27.824144,0.172161,399.052623,7.23365325,0.238066525,81.5905,4.906875,410.4525,286.16,818.68,98.95875,0.45232334275,0.45469775,0.29576605,0.208783775,0.11826192,86.2405425,2.30897689775,236.652175,321.25455,5.2003475
2,15.25,0.3160675,0.132579,0.134225,0.0139,5.223887,0.233079,24.55595125,0.10556325,398.749813,7.320418,0.19504,80.407,4.84225,337.54,288.48,671.50609315,98.9167,0.7981515245,0.483007975,0.352733275,0.271979125,0.162346025,100.980725,2.26506343225,173.070825,320.19745,4.8533565
2,15.75,0.318259,0.13717,0.14965975,0.015774,2.77856425,0.1472705,22.80697,0.0988385,399.477778,7.18562,0.049333925,80.668,4.74893475,263.489,285.64,526.027706,98.9315,1.01025734025,0.4994616,0.34801575,0.265429575,0.166223325,69.7789125,2.41532151025,130.7587,319.400675,4.6263155
2,16.25,0.300137,0.1815095,0.196812,0.01344,0.15752825,0.08962625,21.438459,0.061328,399.453551,7.147804,0.049745,81.5585,4.61575,184.7344,285.51,357.934305775,98.92,0.96635471775,0.548222825,0.414824975,0.334102875,0.220650025,31.34282,2.48249785675,80.246695,318.6716,4.171006
2,16.75,0.27758,0.2445835,0.23764375,0.015309,-1.6951355,-0.03935375,15.929641,0.05815,400.1615375,6.9047775,-0.070355,83.151,4.45022825,99.00775,286.18,194.204427575,98.9446175,1.2142893135,0.59082625,0.423677925,0.34833295,0.245633875,17.579095,2.2961622135,47.7786075,318.216025,4.0313495
2,17.25,0.266799,0.238012,0.197444,0.030865,-3.49005975,-0.052028,12.46188,0.060474,399.975799,6.965151,-0.155005,83.887,4.1393125,40.06475,285.0069,83.6185,98.86625,1.30154196675,0.57031955,0.430338625,0.358259225,0.2323535,-4.52700775,2.1395080525,18.814375,317.64975,3.85379275
2,17.75,0.2438785,0.2226215,0.240961,0.0306535,-3.2196375,-0.121818,9.061933,0.037935,400.34481375,6.81788,-0.5850775,84.61775,3.89525,6.289225,282.65,14.70461413,98.9605,1.471665644,0.5735466,0.438918275,0.374591575,0.2452173,-11.5231525,2.09085513275,3.038203,317.044175,3.8617485
2,18.25,0.2368915,0.2400005,0.2174645,0.038624,-2.694292,-0.09104325,8.370453,0.040089,401.466597,6.6989755,-1.055966954,86.0865,3.86853125,0.2259625,279.9693663,2.2327878735,98.88845,1.3793591845,0.545961575,0.4356097,0.369076725,0.24055345,-11.24541275,2.0768849415,1.01137175,316.102825,3.8358115
