DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,LE,H,G,SG,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,TA_1_1_2,RH_1_1_2,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_1_2,TS_2_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN,SW_IN_1_1_1,SW_OUT,LW_IN,LW_OUT
1,18.25,413.40535,0.28005195,3.5573435,0.03888742,0.5494373,3.3938605,-33.181265,-53.00149,-63.647445,1.033509,0.12934265,-0.1648338,0.41921485,0.3360074,0.162696775,97.58879,9.616067,27.2684425,10.4050625,25.00455,7.3131505,10.49003,0.170583725,12.1985425,12.39333,12.893965,-70.86247,-96.716665,0.48990125,0.22552775,0.06661111,260.75385,345.14535
1,18.75,416.68965,0.2806826,3.5483235,0.03459497,0.704771075,3.158968,-30.58172,-56.531715,-64.6163625,0.929229175,0.108930725,-0.1368257,0.388119475,0.330779375,0.118656825,97.6137825,8.33180575,29.09317,9.25155675,27.3712,6.316314,9.63092725,0.1988638,11.790485,11.84374,12.855295,-68.0015075,-92.834025,0.0077507755,0.22552775,0.02533333,258.7434,340.06505
1,19.25,417.2215,0.3626578,3.54084325,0.038570885,0.60531125,3.1669965,-31.533445,-56.4192575,-62.31848,0.888030475,0.088067265,-0.1247652,0.343299425,0.2827162,0.120927075,97.65488,7.795988,31.366395,8.91963,28.918185,5.7115525,8.7955535,0.172855,11.4222825,11.25413,12.776685,-64.6548525,-87.29179,0.0056202435,0.22552775,0.02441667,256.0079,334.71005
1,19.75,417.85495,0.38171315,3.669319,0.03112701,0.658731225,1.648304,-26.1292,-57.244575,-60.01935,0.772217925,0.103188725,-0.111312025,0.393850175,0.2784619,0.1024653,97.70461,6.29601925,33.31546,7.64191725,31.23679,4.59698375,7.85280525,0.195683925,11.165655,10.7413375,12.68653,-62.4038025,-83.88498,0.005854347,0.22552775,0.025875,252.98785,332.10885
1,20.25,417.42345,0.4144129,3.71983825,0.03287539,0.868869475,3.1829195,-36.43246,-54.497485,-58.374015,0.8587883,0.09062215,-0.1537317,0.38040055,0.25311705,0.11201795,97.755835,5.4284675,37.20113,6.702851,33.17451,4.328592,7.0782175,0.17981725,11.0588575,10.4135775,12.590825,-61.8587175,-83.653085,0.006050282,0.22552775,0.041694445,251.6996,329.2135
1,20.75,418.23375,0.40226115,3.7914645,0.0312615275,0.8148395,1.27415325,-33.52509,-52.205955,-54.88047,0.8493268,0.092915605,-0.158611925,0.38683735,0.2701803,0.105289,97.77588,4.51906925,40.94178,5.6229015,35.5199025,4.08801725,5.880287,0.1827745,10.74272,10.0628375,12.49785,-60.51466,-83.190385,0.005922921,0.22552775,0.056701385,249.0604,325.8328
1,21.25,418.53505,0.4617017,3.557382,0.03557164,0.888265125,-0.03035442,-35.66777,-53.24013,-52.362175,1.00408445,0.090460015,-0.1977354,0.4361764,0.297094,0.13536975,97.7823275,4.1136165,43.0347025,5.1433995,37.1560275,3.842488,5.3349555,0.1594864,10.5376825,9.72167375,12.381155,-58.951895,-82.643055,0.005886504,0.22552775,0.037451385,248.64845,322.44415
1,21.75,419.9451,0.477430325,3.557399,0.0359980125,0.92879835,-5.3806445,-24.8270875,-50.99093,-48.000945,1.04976,0.09710459,-0.1676136,0.3947322,0.2658193,0.140517,97.79633,3.58485275,43.90416,4.6309155,38.805105,3.560764,5.023544,0.1640182,10.42891,9.588315,12.329355,-59.11539,-81.136105,0.0061668695,0.22552775,0.044187495,248.72975,323.5504
1,22.25,420.0482,0.46381785,3.48805725,0.029845515,0.866728525,-10.24049,-26.73157,-50.61376,-43.06322,1.1004425,0.10862055,-0.19795195,0.404601425,0.286820525,0.143853925,97.8221575,3.3535455,47.420525,4.3367015,41.897005,3.376434,4.49557825,0.1509489,10.26893,9.31872725,12.26381,-57.692695,-80.739805,0.006088897,0.22552775,0.0432152775,247.27725,322.69965
1,22.75,421.0601,0.671094925,3.572991,0.030097915,0.73231935,-2.20832,-41.6119,-50.4947775,-39.62124,1.01310275,0.1033693,-0.2071998,0.38172425,0.28473695,0.146952775,97.85474,3.47911975,45.0761475,4.479498,41.4592425,3.184613,4.73309275,0.156592625,10.08333975,9.0967535,12.189745,-58.32695,-80.03968,0.0058423315,0.22552775,0.039395835,248.23925,322.13975
1,23.25,420.5121,0.548559,3.6666315,0.0295341925,0.6526436,-2.877752,-28.8379625,-50.07859,-39.66455,1.1114235,0.089049135,-0.1967107,0.3895146,0.2864247,0.1377131,97.8343475,3.44078825,43.04774,4.50739925,39.68311,2.885063,4.8868925,0.1510463,9.805161,8.9300955,12.135965,-58.4735775,-80.07615,0.0056050175,0.22552775,0.057166665,246.2629,322.014
1,23.75,420.1495,0.46512545,3.49629025,0.0332578,0.7099709,-4.63403675,-29.36336,-49.1650675,-37.7882825,1.049733,0.09578505,-0.20490765,0.4003047,0.29555145,0.1550906,97.837905,3.47022775,42.03561,4.35380875,39.39505,2.75540875,4.7725475,0.1489146,9.60623725,8.78037875,12.094815,-58.59355,-80.17815,0.00548888,0.22552775,0.0557499975,244.43135,322.3592
2,0.25,424.12455,0.402318225,6.15251725,0.0395922225,0.798749025,-5.665895,-17.515315,-42.3844725,-37.58539,1.173397,0.1063764,-0.2891447,0.4993554,0.3123609,0.1480178,98.08683,4.6207535,57.5778575,4.830327,56.733455,2.872663,6.156337,0.07790842,10.94609,8.124199,14.4351,-51.88406,-70.33247,0.001902651,0.055208335,0.048777775,275.2375,334.076
2,0.75,423.89315,0.394542775,6.1325415,0.034627305,0.778693,-3.62557625,-25.77855,-41.20276,-34.29254,1.196019,0.101907,-0.286518075,0.4959638,0.3263681,0.1524785,98.073755,4.2603325,58.05874,4.49475075,56.39067,2.749285,6.058002,0.08481436,10.81798,7.822903,14.32733,-49.94327,-68.97447,0.002069586,0.055208335,0.064583325,275.3151,332.4651
2,1.25,425.2005,0.33667025,5.992968,0.032404075,1.0950805,-4.7991415,-19.11957,-42.174055,-35.5372,1.138871,0.1228884,-0.31461405,0.4941565,0.3420999,0.1652998,98.064395,4.014844,60.44221,4.457073,56.4559275,2.539151,5.456767,0.09744343,10.69786,7.556698,14.21705,-50.32443,-69.04175,0.002251486,0.055208335,0.05519444,278.6654,331.2943
2,1.75,425.1511,0.4944476,5.9850305,0.04405038,0.803464275,-4.294118,-17.37763,-41.78242,-32.79142,1.133352,0.117613475,-0.2858025,0.443383,0.3391918,0.1413158,98.069795,3.8200725,61.0446475,4.492681,57.729235,2.425035,5.35049875,0.0614558025,10.61053,7.483367,14.07442,-47.4959,-67.846,0.002422336,0.055208335,0.0654375,276.3355,332.7111
2,2.25,424.165925,0.448386925,5.88375325,0.0422835075,1.18681175,-2.881878,-15.7640575,-43.028,-32.15685,1.050942,0.093587,-0.273731575,0.4415082,0.3321812,0.147403,98.063775,3.520846,60.26413,3.97895325,55.49967,2.091395,5.21363,0.06896022,11.70977,8.629435,14.05239,-47.25147,-59.88922,0.0031557525,0.055208335,0.0569305525,277.84415,333.68515
2,2.75,423.5397,0.3617673,6.06735725,0.0437494725,1.20081375,-3.2677995,-15.2576275,-39.943585,-31.58172,0.9751342,0.1128542,-0.24945085,0.4483663,0.314943,0.13075,98.026385,3.3242145,60.89544,4.0525805,55.98958,2.228541,4.965503,0.07376952,10.45338,7.07121,13.87372,-47.11222,-62.91552,0.003084733,0.055208335,0.0375,277.3302,328.7067
2,3.25,423.394075,0.393371075,5.99705225,0.04488927,1.036761,1.313524725,-15.37591,-43.7526925,-30.59279,1.06355575,0.0879799075,-0.303409075,0.3928025,0.28397245,0.134535675,97.990945,3.10754,61.097165,3.79644075,58.7641775,2.039914,4.895418,0.0757118925,10.43112,6.892443,13.76912,-48.02124,-62.69814,0.002818803,0.055208335,0.06330555,274.2203,328.4515
2,3.75,423.257425,0.341587625,5.8186475,0.0338718625,0.909312125,0.72493596,-16.2492025,-42.2414,-30.76221,1.18198575,0.104160745,-0.2831939,0.39020665,0.29505405,0.164470925,97.95704,2.927456,63.81024,3.5983925,61.1550125,2.12365275,4.65204775,0.0806866275,10.57786,6.657829,13.65843,-46.32978,-62.49511,0.003128974,0.055208335,0.0478194425,285.4136,327.8218
2,4.25,422.28425,0.430919225,5.46419425,0.0411699025,0.971445325,-2.87211,-20.14821,-38.90673,-28.6493,1.0564795,0.11163665,-0.273753,0.36989385,0.3325402,0.17255345,97.958545,2.6001905,60.7026525,3.011411,58.5767175,2.0168235,4.57715575,0.0734643325,10.70217,6.543485,13.55659,-45.75684,-61.92645,0.003367612,0.055208335,0.045618055,283.0969,327.6256
2,4.75,424.34385,0.38749145,5.424325,0.0459048225,1.38553,-2.1886945,-14.82033,-39.301455,-26.99349,1.108302,0.0967970825,-0.3013376,0.46447685,0.3167464,0.15901495,97.940715,2.539328,66.509435,3.240678,61.3942325,1.73932425,4.481223,0.0742559075,10.63379,6.378142,13.3962,-44.69322,-61.11241,0.003320566,0.055208335,0.049708335,280.91,327.9548
2,5.25,423.6166,0.3787442,5.29610325,0.0401053175,1.286107,-4.125716,-16.774465,-41.396185,-26.33242,1.2406165,0.1272095,-0.3079215,0.447125825,0.353693075,0.1677907,97.927085,2.4289325,64.35223,3.0982265,60.4614,2.029396,4.5726215,0.095756635,10.47456,6.223762,13.34445,-45.29576,-59.04391,0.003735144,0.055208335,0.04243055,279.7544,325.9671
2,5.75,423.7187,0.4831117,5.02378575,0.0397543575,0.9224513,0.3329295,-17.29788,-38.86864,-26.07838,1.28371975,0.10372126,-0.3563185,0.512311325,0.342969875,0.173274675,97.915735,1.986996,64.28658,3.337083,61.3142,1.915677,4.1886955,0.0922826525,10.38559,6.06795,13.2455,-45.87328,-60.09249,0.003922614,0.055208335,0.03781944,273.7961,325.2444
2,6.25,423.8749,0.4560496,4.8480405,0.0361492675,1.362725,0.5589117,-18.36664,-41.5079125,-26.91109,1.2421835,0.1447357,-0.32690945,0.53291245,0.321134375,0.174998675,97.904965,2.0544975,64.024895,3.21892825,59.20943,1.718056,4.33403575,0.0714645975,10.30221,5.935406,13.15921,-46.35411,-59.15583,0.004454033,0.055208335,0.03183333,273.5149,323.8238
2,6.75,423.59105,0.39776105,4.552999,0.055074015,1.26649975,2.216087,-14.73398,-40.43746,-24.62016,1.128985,0.1050837975,-0.29764555,0.45123085,0.290884925,0.159070475,97.89747,1.7321525,59.922945,2.6822045,55.1416,2.04663975,3.9764175,0.101634035,10.09833,5.829607,13.09434,-46.54786,-58.95013,0.03057376,0.055208335,0.05427777,275.7192,325.9067
2,7.25,423.4158,0.393443375,4.51401075,0.0416230675,0.7810731,-3.24593275,-19.18238,-39.9059875,-26.06464,1.2297215,0.119943175,-0.3165439,0.49081255,0.338593975,0.179530525,97.90751,1.7265955,58.82542,2.9736335,54.3814225,1.5992215,3.63626175,0.08244619,10.02311,5.710118,12.99214,-35.53577,-43.33109,5.052045,1.7030415,0.2568055,277.5181,325.9821
2,7.75,423.272825,0.454511025,4.765613,0.05489654,0.58559855,3.339318,-9.885383,-41.58552,-25.35467,1.2135575,0.131135625,-0.3009521,0.48202685,0.3748163,0.1959126,97.92585,1.80194,57.848425,2.960404,54.091855,1.7787155,3.843669,0.0894914875,10.4182325,7.0704485,12.8781425,-9.40025275,-0.06291825,30.982045,11.87993,1.662972,283.201325,328.183175
2,8.25,424.3712,0.505053775,5.382089,0.05558503,0.02705196,6.69441,-2.17211725,-36.61935,-20.54325,1.15209,0.164716775,-0.3049269,0.44557695,0.3603526,0.21017485,97.94817,3.282842,55.882115,3.921383,53.97244,2.020163,4.519422,0.10028272,9.737672,5.85758,12.7496,15.11158,18.06822,70.66211,29.55994,3.756694,282.962,333.6794
2,8.75,424.2856,0.4526217,5.176627,0.08446515,-1.016077525,11.844685,11.33346,-28.4013825,-19.793455,1.147905,0.182721675,-0.4485108,0.490948025,0.417827275,0.25186005,97.951555,5.4544295,57.050945,5.18433,54.184275,2.0551435,6.6006915,0.16130185,9.946638,6.133046,12.25263,34.92807,38.69358,128.6243,51.27139,7.031333,286.3111,342.8091
2,9.25,423.4094,0.4879363,5.787169,0.08194797,-2.715099,16.5099,22.61151,-13.9302025,-0.8013493,1.46203725,0.2551427,-0.4771652,0.63137935,0.57505285,0.318065375,97.99671,7.280441,52.5045825,7.854555,52.6859325,2.669643,8.7863005,0.196740125,9.908898,6.934381,12.30211,52.2139,57.58236,180.451,77.61305,11.09056,287.3413,352.9713
