DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,CO2,VPD,NETRAD,H2O
1,12.75,0.924775,26.34735,6.281525,-20.168025,-10.1111,0.32825,209.7967,2.8662,232.580275,5.1008,36.246175,22.380425,21.34025,72.460125,366.6711,17.255,632.10245,21.8277
1,13.25,0.974075,26.41905,6.39145,-18.094525,-13.81975,0.184325,208.54425,2.78095,241.569,6.405775,40.6044,22.958,21.544375,72.9582,366.949275,18.043,614.46545,21.482775
1,13.75,0.937,26.5745,6.1255,-15.50765,-1.270675,0.239525,210.846775,2.05725,227.9668,3.293325,40.5845,23.13725,21.546625,74.8117,366.215875,18.6475,626.23075,21.370875
1,14.25,0.977825,26.872775,6.4787,-15.168775,-4.36800000000003,0.471125,209.91855,2.239325,227.1812,4.82975,36.034775,23.24305,21.6018,81.870125,366.525525,19.27825,636.97915,21.5967
1,14.75,0.93,26.87675,6.131875,-9.72995,-7.904,0.391225,187.2318,1.59745,239.4874,4.309225,31.767475,23.33625,21.63635,81.93415,366.36555,18.958,541.892025,21.174175
1,15.25,0.91335,27.2726,6.1127,-8.806725,-8.3268,0.524175,176.2876,2.1628,218.7144,3.855125,29.017525,23.57385,21.661425,77.864225,366.3059,19.40575,536.017,21.72635
1,15.75,0.897175,27.39215,5.917,-5.68695,-4.90627500000001,0.4014,170.586875,2.942125,207.100375,5.0784,26.409225,23.772825,21.6316,78.84745,366.846625,18.68,441.79875,21.147225
1,16.25,0.89965,27.012325,5.76585,-4.878925,-4.6486,0.3207,123.040875,1.593075,177.6212,4.60185,23.847775,23.738575,21.67865,75.722625,366.648525,18.33225,329.886525,21.215325
1,16.75,0.8825,26.2115,5.71875,-3.440825,-0.810350000000011,0.381875,89.635175,0.560275,132.179,5.98187499999999,19.48375,23.881725,21.6814,78.8207,366.985075,16.995,238.928,21.049125
1,17.25,0.866625,25.53355,5.428425,-1.5952,-0.604625,0.37865,67.89,0.202649999999999,117.062875,4.36525,15.8827,23.7057,21.7271,79.4539,368.695825,15.54525,171.948825,20.733125
1,17.75,0.7791,24.6643,4.979125,-0.335800000000001,1.2545,0.41885,29.2687,-0.335025000000001,72.1301,5.456675,11.908725,23.5634,21.793975,81.01605,369.36985,14.62525,64.405775,20.4062
1,18.25,0.710025,23.76065,4.5423,3.24485,3.0092,0.821599999999999,-3.484225,-0.7803,44.34635,4.888775,7.6424,23.3605,21.842725,83.880575,372.5765,11.668,-0.72030000000001,20.71725
1,18.75,0.6006,23.2544,3.89035,5.3292,5.10505,0.83525,-10.98075,-0.958400000000001,37.2076,3.767575,4.8024,23.163825,21.86605,87.56855,373.55835,10.276,-11.7632,20.63735
1,19.25,0.605,23.11425,3.94625,5.752325,5.635,0.785125,-6.4043,-0.6843,30.472025,3.938125,2.89725,22.927975,21.86555,89.2309,375.1998,9.385,-13.81825,21.1761
1,19.75,0.56675,22.98025,3.67375,5.717625,5.7402,0.545225,-4.27585000000002,0.521575,82.541,1.355625,2.336,22.751125,21.82615,91.60305,374.5809,9.3475,-13.022,21.243
1,20.25,0.499725,22.790675,3.417025,4.826375,5.0593,1.02605,-7.20170000000001,0.601124999999999,28.687525,4.794375,1.914425,22.6285,21.78225,91.710575,373.350675,9.26475,-11.21215,20.877075
1,20.75,0.508875,22.699625,3.5038,8.439625,8.1598,0.879174999999998,-15.2027,0.681149999999999,32.766675,1.047375,1.6914,22.490025,21.7842,90.917775,373.818,9.5575,-7.84480000000001,20.496825
1,21.25,0.605925,22.497475,3.961825,7.6943,7.30925,0.5645,-11.52875,1.0398,53.560375,2.41459999999999,1.43325,22.34325,21.7799,90.188925,374.325175,8.05175,-17.27975,20.506875
1,21.75,0.573,22.3815,3.75775,5.240875,4.98525,0.773725,1.03409999999993,1.39375,29.5915,1.4059,1.02605,22.149275,21.79165,91.098325,373.8519,7.8,-14.0142,19.98975
1,22.25,0.53675,22.53375,3.75775,4.9156,5.1424,0.661124999999999,-8.469375,2.902275,31.138,3.973975,0.450875,21.9198,21.826275,90.160425,374.227975,8.96,-12.0013,19.91085
1,22.75,0.61775,22.64025,3.916,4.854,4.6861,0.505825,-13.69235,1.2563,41.148,3.308175,0.585124999999999,21.7591,21.801,89.211875,376.07225,9.4325,-14.069425,19.915125
1,23.25,0.618,22.66475,4.30625,4.1053,4.5926,0.652124999999998,-13.336425,3.014625,25.5013,11.076125,0.5005,21.631675,21.7327,87.7533,377.517225,8.555,-19.1935,19.6562
1,23.75,0.66075,22.67225,4.64675,7.7321,7.66059999999999,0.816,-2.65825,1.107925,50.0737499999999,3.45715,0.21225,21.523925,21.7245,86.35465,379.9889,8.31,-13.7965,20.2969
2,0.25,0.346925,20.237125,2.305075,6.05305,5.285875,0.99285,-9.291675,4.450825,30.3944,4.941,-4.458675,23.0698916666667,21.27815,81.78125,352.2475,8.257,-10.6762,19.638
2,0.75,0.47355,20.12555,3.207475,5.311625,5.026625,0.594475,-9.05279999999999,2.033975,35.3608,8.60242499999999,-4.4453,22.94585,21.26185,83.562725,347.83425,8.204,-15.788,20.45745
2,1.25,0.449025,20.3094,3.130925,3.8765,3.9277,0.457475,0.240850000000006,1.94775,33.821325,3.65057499999999,-4.82169999999999,22.739075,21.2401,82.245175,346.420325,8.034,-20.3361,20.153675
2,1.75,0.446125,20.320975,3.11775,4.2674,4.568,0.936049999999999,-12.426,1.2547,32.286625,0.99675,-3.23310000000001,22.6042583333333,21.235875,78.56705,346.913,8.51425,-24.454075,19.058875
2,2.25,0.397,20.307225,2.6258,5.0299,4.971375,1.3294,-12.9521,1.367425,22.014725,0.74355,-3.18300000000001,22.4808333333333,21.2136,79.391275,346.7338,8.2105,-25.80505,19.119375
2,2.75,0.3901,20.22605,2.800675,4.46915,4.55125,0.745574999999999,-9.29415,1.52675,29.95265,2.1866,-3.25702500000001,22.4484416666667,21.21385,80.011775,345.78935,8.32325,-12.35795,18.24095
2,3.25,0.423875,20.157675,2.7881,5.4368,5.5606,0.424749999999999,-19.59025,2.269425,29.9456,2.456075,-3.47237500000001,22.3279,21.2022,78.614225,345.848825,8.421,-12.9159,18.054625
2,3.75,0.4235,20.154925,2.884225,5.3195,4.904,0.855075,-16.8323,1.911575,33.356975,2.833425,-3.50295000000001,22.2249333333333,21.137825,79.107275,349.024225,8.169,-10.382675,17.785775
2,4.25,0.450725,19.986625,2.821025,5.684675,5.364325,5.38359999999998,-12.9732,3.17965,35.604175,27.5181749999999,-3.5897,22.0794416666667,21.096925,80.0597,381.670925,7.9065,-12.0189,21.9957
2,4.75,0.4087,19.347225,2.587275,5.5535,5.0465,1.535825,-17.3345,2.1562,24.62655,4.838075,-3.7038,21.924175,21.114775,81.87345,353.266225,7.711,-16.6313,20.137625
2,5.25,0.430775,19.525575,2.82615,5.45735,5.25,0.946374999999998,-13.7303,2.9971,25.461,3.55964999999999,-4.21525,21.8090666666667,21.095875,87.1443,351.054925,8.08225,-14.284,20.776075
2,5.75,0.4297,19.57705,2.616075,5.695,5.8755,1.015125,-19.09015,2.094075,45.8921499999999,4.15514999999999,-7.8416,21.72845,21.077825,83.90035,353.12745,8.09275,-15.201,19.8835
2,6.25,0.4053,19.629075,2.67615,6.5505,4.5465,1.7435,-12.495,2.353,33.151,5.95034999999998,-8.267525,21.6023416666667,21.0742,80.39565,363.453625,7.703,-19.398875,20.337975
2,6.75,0.465775,19.28845,3.0777,4.76795,4.8639,0.565725,-23.61375,2.4485,35.3618,2.8319,-7.548275,21.493925,21.051,78.88865,366.280075,8.346,-28.5298,18.628575
2,7.25,0.4013,19.3829,2.762675,5.44125,5.3286,0.605574999999999,-20.20365,2.10075,41.8201,3.394725,-8.031575,21.3956416666667,21.03035,77.79965,353.3412,8.034,-18.197825,17.689075
2,7.75,0.480025,19.424325,3.067775,4.0088,4.1944,0.86835,-12.7015,2.84125,47.6534249999999,3.974525,-7.821125,21.3851666666667,20.997025,75.47735,350.789375,8.28375,-4.55272500000001,16.763475
2,8.25,0.618825,20.38045,3.6728,1.853,1.9935,-0.160825,-0.594750000000011,10.206725,75.546975,6.6207,-7.48025,21.5609833333333,20.93385,74.2928,343.175825,9.95025,48.088825,16.898425
2,8.75,0.68045,22.5502,4.0918,-1.31340000000001,-0.67440000000001,-0.00130000000000021,29.3773,11.88065,107.9572,10.96255,-6.218625,21.9796,20.860525,70.769475,336.14405,12.31675,124.324575,17.57175
2,9.25,0.616,23.3161,4.0331,-4.44790000000001,-3.86720000000001,0.00849999999999991,65.11715,8.798725,105.6628,14.0213,-3.42,22.474275,20.784525,69.6739,333.834575,13.7075,250.54785,18.837075
2,9.75,0.801425,23.608325,4.836275,-9.91829999999999,-9.58509999999999,0.384475,89.2845,4.886575,125.324,4.960425,0.240699999999998,22.9927333333333,20.67875,70.01365,332.068125,14,296.890825,19.503825
2,10.25,0.87745,24.03745,5.514025,-12.8058,-12.9721,0.161125,119.034425,3.364175,191.4744,4.752375,4.3646,23.4167,20.59205,65.7828,332.632075,13.858,406.5012,19.83465
2,10.75,0.9184,24.65775,5.36555,-15.5424,-15.915425,0.194,136.28555,4.4892,212.882925,2.2147,7.600225,23.9178416666667,20.509875,62.876575,332.864375,15.395,454.4113,18.705425
2,11.25,0.95105,24.9704,5.81515,-16.947975,-16.871275,0.116125,164.5739,2.929,232.549125,3.8379,9.92375,24.6494083333333,20.68,61.260225,332.715425,16.393,508.573225,18.994075
2,11.75,0.882725,25.09905,5.434675,-18.871575,-18.81885,0.961124999999997,185.570275,3.02425,243.394,13.468725,13.10455,25.24915,20.774075,65.0686,337.204775,17.203,566.810825,19.47425
2,12.25,0.88965,25.76745,5.23095,-18.81845,-18.399325,0.1036,186.0465,3.216475,277.32385,5.5089,16.791025,25.7768166666667,20.86725,64.98145,333.105075,18.319,602.41345,19.630975
2,12.75,0.86335,25.972625,5.1366,-12.58495,-12.52255,0.167775,184.1723,2.398775,252.5086,6.612325,23.015475,26.4187416666667,20.977275,65.793525,330.78585,18.95625,607.170675,20.10435
2,13.25,0.908825,26.20645,5.26085,-14.8446,-15.1296,0.472049999999999,198.107925,1.74025,254.06975,5.772525,25.9156,27.0691666666667,20.998425,67.778325,332.48205,19.5105,617.075375,20.230525
2,13.75,0.8684,26.589525,5.218025,-10.249625,-9.941,0.12445,206.661125,2.87515,250.982375,6.675075,30.4876,27.4602416666667,21.07515,66.507425,330.910725,19.75975,616.197625,20.21435
2,14.25,0.830125,26.639225,5.087425,-10.976625,-10.6139,0.309,196.517775,2.680075,265.31525,3.650275,35.0934,27.7050583333333,20.98085,66.543825,330.865475,19.1245,589.779125,20.5893
2,14.75,0.76395,26.961375,4.849725,-13.1869,-13.2551,1.0159,198.28765,3.964725,240.7221,8.54249999999998,32.1074,27.7228083333333,21.106325,69.829775,336.698625,20.2245,549.9857,20.545775
2,15.25,0.665825,26.719475,4.648275,-9.6296,-10.2804,0.679874999999998,167.5385,4.1493,215.5273,5.977725,24.6535,27.9046,21.238675,72.61165,333.987525,19.46275,500.934,20.517325
2,15.75,0.69375,26.651325,4.692675,-11.821,-11.8516,11.6623499999999,156.2282,3.0473,203.3386,11.8274,20.593875,27.9125666666667,21.171725,90.1961,337.1896,19.422,434.133,31.848
2,16.25,0.6573,26.974975,4.054375,-6.3599,-5.2104,0.3344,119.5101,3.24415,184.4247,30.0754999999999,17.01465,27.743975,21.14135,84.6585,332.3076,19.34475,358.84885,20.4815
2,16.75,0.6872,26.29685,4.45865,-5.1635,-4.78919999999999,0.3277,115.1217,1.641975,187.7163,3.5795,14.8082,27.6909833333333,21.222825,77.245225,343.148875,18.34525,277.8416,23.190925
2,17.25,0.68185,25.904025,4.2424,6.58290000000001,4.34560000000001,7.68814999999999,79.5362,1.872075,195.5228,24.038475,12.9289,27.38065,21.264975,85.5758,360.452,18.02075,204.5758,23.04215
2,17.75,0.590525,25.747025,4.086025,-1.0427,-1.1653,1.21215,32.9035,2.23035,101.3331,4.4651,10.2953,27.1013916666667,21.3295,80.753375,345.962175,16.943,107.8967,21.625825
2,18.25,0.572425,24.327075,3.76295,1.3722,1.7552,0.5841,23.9502,0.253,60.221,2.8711,7.994,26.7187166666667,21.3646,82.564375,408.049525,14.9385,44.6329,27.895275
2,18.75,0.507825,23.480425,3.1561,5.0309,4.6554,4.98379999999998,-0.133399999999998,-1.07375,36.803,23.4185999999999,5.8771,26.3242583333333,21.374075,84.126225,337.0732,13.081,-14.2463,19.4786
2,19.25,0.47135,22.460275,2.882825,5.319575,5.025875,0.8798,-10.2397,0.0738999999999998,28.6472,2.1149,3.3875,25.9012416666667,21.413025,84.396525,340.131725,10.7895,-20.8706,22.028425
2,19.75,0.4122,22.0897,2.765675,5.2908,5.3356,0.904174999999999,-7.7328,0.0956499999999995,21.2931,1.5531,1.8287,25.4857583333333,21.418675,83.6511,344.5365,10.3235,-17.1003,19.99545
2,20.25,0.415125,21.751575,2.707525,7.611975,7.554925,2.89567499999999,-10.889525,0.944249999999998,33.7462,13.4253999999999,0.554700000000001,25.1412083333333,21.3887,82.624525,343.083875,10.09525,-19.1776,22.1341
2,20.75,0.39605,21.250325,2.582925,5.9298,6.031175,0.664199999999999,-7.42387500000001,0.946849999999999,28.03535,0.68965,-0.396399999999999,24.8064583333333,21.3633,82.83085,343.153475,9.3455,-17.6438,21.3421
2,21.25,0.379425,21.1131,2.52145,10.93605,9.93460000000001,1.5239,-9.71725,0.30565,24.3133,7.25852499999997,-1.122425,24.5005333333333,21.360675,87.130925,346.629975,9.12375,-15.00005,20.54795
2,21.75,0.397825,20.98055,2.4611,4.8758,5.0992,2.157575,-7.19710000000001,0.6913,31.28605,2.0973,-2.5633,24.2008,21.333475,83.1775,348.6157,9.10925,-10.2359,19.01595
2,22.25,0.437075,20.876875,3.396425,5.53845,5.23145,1.90925,-12.1098,3.382525,46.648,7.96459999999999,-3.5239,23.8998166666667,21.336375,88.20435,348.50565,8.61825,-13.9096,20.0927
2,22.75,0.482325,20.579825,2.987775,6.144,6.382,1.157075,0.7365,1.754975,35.58905,3.969075,-4.1044,23.6564,21.328275,86.11345,346.734475,8.85275,-21.2771,19.840675
2,23.25,0.408725,20.415425,2.726125,4.15725,4.24375,0.434199999999999,-10.6468,0.974249999999999,32.1412,3.98064999999999,-4.758,23.4456166666667,21.316925,82.42835,346.612975,8.45125,-21.2408,19.09975
2,23.75,0.4036,20.280425,2.779275,4.26475,4.6456,0.739425,-9.4048,1.223575,30.456575,3.6023,-4.3802,23.2602833333333,21.28895,81.25945,349.024075,7.82375,-17.597075,18.942
3,0.25,0.569325,20.15265,3.564125,5.027525,4.5101375,0.7973,-17.13635,2.9757875,37.72695,4.099375,-5.721,24.7301333333333,21.5341,94.3991,351.2430625,8.364,-17.1491,20.3120625
3,0.75,0.38835,19.86805,2.562925,4.6929875,4.4884125,0.519425,-17.13635,1.9223,32.4399,6.51415,-5.5282,24.5098,21.518075,94.52295,349.5061875,9.196,-23.706,20.5901
3,1.25,0.363625,19.709125,2.486975,6.65532499999999,6.45535,0.449675,-17.13635,1.9325625,24.1861625,2.831975,-6.0561,24.2288,21.497875,93.669875,349.2525375,9.24675,-17.5472,20.1517125
3,1.75,0.382449999999999,19.766225,2.920475,4.00425,4.1306375,0.6743375,-17.13635,1.3711,23.3395625,1.31775,-9.04105,24.0226166666667,21.456325,95.3887,349.630375,8.3265,-15.5548,19.025375
3,2.25,0.462224999999999,19.7458,3.106475,5.529725,5.3355,1.0660125,-14.5507,1.6502125,23.4129875,2.1740875,-7.07432500000001,23.8348666666667,21.4766,92.146975,350.6878375,8.49925,-13.8556,19.451375
3,2.75,0.410275,19.34235,2.802475,4.9139375,5.0471,0.5896625,-11.96505,1.7885,26.443125,2.4018,-6.990125,23.7123083333333,21.449025,91.74445,350.3078,8.5355,-16.87425,18.5316
3,3.25,0.356375,19.58255,2.5504,5.25405,9.13900000000001,0.447375,-9.3794,2.3117125,55.789925,3.0706,-7.27945,23.51545,21.43375,90.08465,349.858725,8.73275,-13.788,18.6340625
3,3.75,0.438925,19.9902,2.6838,5.0601875,5.34715,0.6091,-11.9146,1.5597875,23.6293,2.049275,-7.0713,23.3508416666667,21.442775,91.330575,350.7002375,8.4855,-20.62435,18.3738875
3,4.25,0.421325,19.61555,2.7779,4.6435875,4.54975,2.97767499999999,-13.864,2.4167,257.673,15.3242749999999,-6.756,23.1655333333333,21.4013,91.920625,367.745025,8.64825,-17.7561,20.3261625
3,4.75,0.41735,19.630375,2.512025,5.4031875,5.6826,1.067475,-5.4783,1.7949125,35.2882,3.272225,-8.7185,22.98815,21.36985,91.83555,352.65055,8.59775,-18.4987,19.6523125
3,5.25,0.414375,19.6972,2.3049,5.254975,4.731625,0.662999999999999,-3.36019999999999,2.54255,22.495025,4.929825,-8.7843,22.8371833333333,21.3123,94.97825,351.51865,8.74275,-14.7513,19.9276
3,5.75,0.492575,19.7083,2.88635,5.2065375,5.310875,0.613624999999999,-7.0645375,2.08185,34.9202875,3.2682625,-9.0819,22.7083,21.279075,92.2606,352.4289125,8.941,-20.6497,19.3763125
3,6.25,0.362975,20.108625,2.26725,5.03025,6.4142,0.958124999999998,-10.768875,1.8383125,29.53855,4.69467499999999,-8.8044,22.5304333333333,21.2584,92.417575,357.657625,8.962,-12.956,19.9634875
3,6.75,0.563925,20.701825,3.242125,4.184925,5.6667,0.6529875,-11.7946,2.5425625,46.8409,3.5758875,-7.9585,22.3568,21.2054,92.66285,358.9281,9.15775,-13.6883,19.536725
3,7.25,0.57725,20.67615,3.4735,3.420275,3.1382,0.368725,-28.2428,5.44525,38.1104,4.983425,-8.894575,22.2279583333333,21.22635,91.614575,352.3366,9.05325,-1.191225,19.4196
3,7.75,0.661075,20.6354,4.209775,2.8285875,6.5126,0.4428,-10.031175,7.7644375,77.8531249999999,6.9230125,-8.89565,22.3082833333333,21.1874,88.9865,348.7886875,9.0935,32.775675,19.28405
3,8.25,0.61405,21.5929,3.17,1.5225,5.20415,-0.0484125000000001,40.203725,10.0753,69.966225,9.6742875,-8.152175,22.7551666666667,21.10085,86.259175,345.150475,10.83625,103.2778,19.5040875
3,8.75,0.64725,23.086225,4.32705,-0.988925000000006,-0.0655,0.1174125,39.86135,9.0645125,99.14525,8.953525,-5.718375,23.582075,21.0052,86.36055,340.188525,12.8555,188.371475,19.9169375
3,9.25,0.812125,23.3638,5.234025,-2.71875,-6.261375,0.141125,82.71425,6.325925,119.55975,9.134775,-4.126525,24.539075,20.93095,80.35575,338.216975,14.73275,285.64275,20.4561625
3,9.75,0.92015,24.0352,5.490025,-5.6215125,-7.79385,0.2464875,105.1373,4.2032625,167.6776,3.5418125,-1.26015,25.5381916666667,20.854,85.568175,337.1104125,16.56825,378.37365,20.8142125
3,10.25,0.881075,24.69655,5.09245,-7.1283,-12.21025,0.1431625,151.545375,4.0722875,196.633075,3.4174875,2.4993,26.244825,20.837275,82.727,337.1259875,17.3435,462.8565,20.837425
3,10.75,0.983075,25.06125,6.367275,-8.744425,-15.469,0.1911,220.4642,4.26005,227.7821,2.6793,7.378,27.0365583333333,20.8238,80.448175,337.2067875,17.66275,561.126925,20.0850125
3,11.25,0.95085,25.4649,5.9452,-9.48978750000001,-15.986225,0.2208125,194.24045,2.680225,213.255075,3.641,11.77405,28.0938416666667,20.751125,80.296775,337.3517125,17.68,612.867725,19.6101125
3,11.75,0.95275,25.854325,5.808475,-10.8222625,-12.00375,0.520337499999998,200.428275,2.87715,257.246375,9.51961249999999,16.483475,29.00035,20.887475,82.2048,339.8621125,17.78825,677.4462,19.877275
3,12.25,0.964325,26.310175,6.3521,-11.493825,-9.1105,0.11415,226.994875,3.0852375,254.36075,7.62212499999999,23.5646,29.6896583333333,21.016025,81.488925,337.6675625,18.92325,732.0992,20.2073625
3,12.75,0.96965,26.6093,6.034475,-8.37945,-13.9334,0.1632875,244.39215,3.0236625,289.11675,5.8692125,25.6821,30.4570583333333,21.087025,80.5867,336.4889,19.32775,737.8146,20.3336
3,13.25,0.911725,27.001575,5.75575,-8.7006,-12.32905,0.367399999999999,252.257175,2.6066,262.3402,5.36676249999999,29.7339,31.1803333333333,21.213775,80.26415,337.253,19.2575,718.196775,20.4179875
3,13.75,0.94055,27.313725,6.2053,-6.7328125,-9.6836,0.1754,246.065475,2.670675,247.085675,6.7307625,32.042625,31.7832333333333,21.144625,84.057475,336.6839125,19.01925,715.96585,20.5062125
3,14.25,0.929175,27.429025,5.676975,-6.92288750000001,-7.5654,0.26265,279.206675,2.2690375,252.946875,3.8862375,31.886075,32.1670666666667,21.138075,82.624325,336.5318875,19.98325,726.845075,20.67115
3,14.75,0.99875,27.52025,6.58175,-8.416725,-10.326175,0.609424999999999,246.4079,4.2691875,255.0901,6.40109999999999,27.6882,32.1093666666667,21.2479,89.7453,339.6034625,20.44075,627.7108,20.8634125
3,15.25,0.99445,27.667625,6.1275,-5.676575,-8.804375,0.479737499999999,265.785825,3.225125,246.1837,5.3196125,27.241,32.23535,21.457525,81.295725,338.0637875,20.535,623.8728,20.6437625
3,15.75,1.024025,27.830975,6.5254,-6.2304,-10.23935,5.97314999999997,227.331825,3.71214999999999,211.251975,8.66440000000001,23.6419,32.0523083333333,21.28055,80.813225,339.6895375,21.78925,519.4825,26.1504625
3,16.25,0.94485,27.6815,5.98005,-2.8900375,-9.95985,0.340225,177.3308,2.5953625,221.2188,17.4388124999999,19.45845,31.749375,21.380875,86.376075,337.0204,21.409,438.185,20.47855
3,16.75,0.971275,27.25265,6.4113,-2.1393,-0.525899999999984,0.30285,119.41205,2.1114875,210.4178,4.44815,15.4878,31.5002416666667,21.516475,85.0406,342.4768875,21.521,339.402,22.0342625
3,17.25,0.91455,26.46575,5.94735,3.65160000000001,-2.406425,3.975125,106.760725,1.9012875,221.0326,13.8806875,13.256775,31.0556,21.515575,86.105875,351.20525,18.29,226.55765,22.056225
3,17.75,0.89195,25.5868,5.74335,0.00279999999999991,-0.659200000000002,0.785474999999998,82.981,1.849425,103.24415,3.469,10.0415,30.6393833333333,21.51515,84.730375,344.2612125,16.4995,125.7504,21.429725
3,18.25,0.84275,25.01035,5.2302,1.5089,2.216125,0.5278,16.5938,0.0624999999999999,85.7535999999998,2.946925,6.1921,30.0769333333333,21.57965,85.460675,375.7986375,16.509,61.6811,24.6345125
3,18.75,0.8012,24.094775,5.171225,4.581325,2.8728,2.83039999999999,19.40105,-0.6903125,67.3576999999999,13.2794875,3.8021,29.4846916666667,21.614175,89.918325,340.7925375,13.733,-2.0167,20.6524875
