DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_2_1,CH4_1_6_1
1,0.25,0.759445623479349,-24.7527887569111,0.0198492019517315,0.0306874693061751,-0.943604060294099,-0.59463801844262,-4.59904735263103,-3.9704944488225,0.061754550552311,-37.2685468891787,-15.0138149842823,0.180154049232855,0.3835,0.272,0.16,0.12,0.082,-24.783005,-24.39115,-24.4837425,-24.68429,-25.66695,-27.47135,-28.54202,94.340724,64.734,0.1954925,-24.915,-24.1825,-24.66825,-21.33725,-23.78225,0,-4.60325,0.3,-1.0255,141.845,208.6625,197.15,214.7125,-0.21,-0.33,-0.13,-0.31,-0.12,-0.25,-0.18025,-0.12,-0.08,-0.34,-0.731375,-0.536325,0.527725,1.0264,1.7557,2.029,2.71285,3.18895,4.611025,-2.18225,-1.59085,-0.345475,0.73435,1.4853,1.7852,2.619875,2.88085,4.172025,-0.9292,-0.1592,0.3877,1.11855,1.56575,1.753025,2.8796,2.6583,4.404775,-0.0545,0.0344,0.6183,0.934425,1.27885,1.8715,2.429225,3.2318,4.4204,-1.838325,-0.899875,-0.2704,0.418525,1.053325,1.55895,2.38145,2.784575,3.7489,-7.468775,-8.044875,-7.00275,-83.6595,0.231170713517111,0.496027074600498,0.490483362124841,0.495245718311558,0.962232403537648,0.924716937265934,0.355101448842034,408.291057096988,417.183925599718,417.879544230488,416.793701923404,417.729599339714,416.874117862127,417.74262494268,417.033916712797,421.416055107937,416.670156775034,419.513052149084,419.354607525159,418.360972869827,2006.85996599789,2007.27184155928,1989.7442111152
1,0.75,0.897152978346188,-24.6986884691016,0.0172558283738371,0.014318627886435,-0.487537406677999,-0.244487135201212,-2.56617673965185,-4.70141051375619,0.0500585434964326,-30.0785473633804,-12.0948972731985,0.160844442670387,0.567,0.35,0.16,0.14,0.08575,-24.8479175,-24.749875,-24.455715,-24.66257,-25.73174,-27.48265,-25.0252025,94.365568,64.982,0.181075,-25.164,-24.38425,-24.7985,-21.001,-24.0815,0,-4.5155,0.3,-1.071,141.835,207.87,196.1975,214.6025,-0.20275,-0.33,-0.136,-0.31,-0.12,-0.253,-0.18,-0.12,-0.08,-0.34,-0.747625,-0.545675,0.524,1.0242,1.754675,2.028225,2.71185,3.18795,4.610025,-2.2605,-1.61535,-0.3445,0.7337,1.48555,1.786075,2.618875,2.87985,4.172025,-0.9345,-0.162675,0.3857,1.11755,1.56475,1.7523,2.8786,2.658,4.40405,-0.0625,0.03545,0.6173,0.933425,1.2789,1.870825,2.429225,3.2308,4.419925,-1.860725,-0.892125,-0.2736,0.41435,1.053325,1.55895,2.380525,2.7839,3.7489,-7.36735,-8.1516,-7.0489,-83.734,0.225340832623894,0.471398545807521,0.463810719696974,0.46821240156849,0.912319184505193,0.682077145344833,0.290442364086202,408.516877386085,416.574863175451,417.477906147832,416.667395680434,419.013406604563,417.072336814137,419.053101128602,416.56081354418,421.490114609518,416.577974615603,417.073738856807,418.940710138435,418.084267690643,2007.34197811311,2007.10144035865,1989.27999038779
1,1.25,0.775202678844166,-24.2657768908233,0.0172227432001105,-0.0118308626546899,-0.524867310904189,-0.314962669434086,-2.19317648067328,-3.99385940148365,0.0516909186511588,-36.4273927497189,-12.4384844534993,0.186719538630452,0.47,0.327,0.162,0.13,0.08575,-24.4401775,-25.0445,-24.0145325,-24.4183625,-26.332395,-27.8743,-25.18528,94.373777,65.0215,0.1764875,-25.492,-24.6095,-25.05275,-21.199,-24.12975,0,-4.7525,0.27,-0.9955,142.7875,206.6375,195.545,213.1325,-0.21,-0.33,-0.14,-0.31,-0.12,-0.25,-0.18025,-0.12,-0.08,-0.34,-0.76705,-0.555575,0.5196,1.021375,1.754,2.027775,2.711125,3.18795,4.60975,-2.3461,-1.6383,-0.3438,0.7335,1.48455,1.785075,2.618875,2.87985,4.17175,-0.9399,-0.1667,0.3841,1.1151,1.564025,1.752025,2.8786,2.65775,4.40305,-0.0678,0.033725,0.6175,0.9331,1.277925,1.8715,2.428225,3.23025,4.4194,-1.88235,-0.88825,-0.2757,0.41045,1.0526,1.558675,2.379525,2.7815,3.7465,-7.37955,-7.7654,-7.0138,-81.55,0.219861879376416,0.472994006583417,0.46015758103543,0.472476438774647,0.694696072551163,0.653722159037077,0.287360069276837,408.566580830221,416.557306754305,416.214274365825,416.372785367226,416.116888453764,416.573571472844,417.601679042214,416.32641259076,421.746468316912,416.619790524974,416.606024683973,419.113382844719,417.207366136893,2008.41056552204,2008.21158746367,1987.38589218074
1,1.75,0.676047756256646,-24.422493370904,0.0209835140043383,-0.0432834313062892,-0.413784140558248,-0.139233407464261,-3.51426102172975,-2.72559181058036,0.0616995655982988,-44.5217723613408,-15.730462062136,0.173410373006791,0.46725,0.297,0.17,0.12725,0.08575,-24.61753,-25.279275,-24.1850575,-24.3465675,-26.27127,-28.305475,-25.49487,94.38166925,65.2785,0.18115,-25.681,-24.8155,-25.057,-21.45,-24.08575,0,-4.89225,0.4,-1.0655,141.38,205.7175,196.605,212.2975,-0.20275,-0.33,-0.14,-0.31,-0.13,-0.26,-0.19,-0.12,-0.08,-0.34,-0.7911,-0.5652,0.5159,1.0224,1.753675,2.027,2.71085,3.186675,4.609025,-2.4193,-1.655425,-0.343375,0.7333,1.4826,1.7841,2.617875,2.87885,4.17075,-0.949825,-0.1707,0.3821,1.1118,1.563025,1.751025,2.878075,2.6563,4.402775,-0.0684,0.032075,0.616225,0.9327,1.27795,1.870775,2.429675,3.22925,4.4194,-1.8907,-0.905675,-0.285325,0.407725,1.052325,1.55795,2.3787,2.782575,3.7469,-7.4814,-8.077,-7.010425,-83.653,0.209755871290603,0.457210788545128,0.446072810820795,0.4593392913935,0.675466444948259,0.650046237411324,0.284684254970989,407.755857294329,416.379995752326,416.855706594595,416.420683700999,417.654478956553,416.455757596361,418.950830088645,416.464924631829,421.725382485753,416.907837667846,415.862262089887,419.044797481595,417.376685637002,2008.97717110694,2009.0614587491,1984.29613785913
1,2.25,0.726586036880183,-24.8323514541056,0.0191673239845663,0.0420452917915527,-0.760450139018002,-0.194526684597903,-4.68306877348496,-3.23283399573286,0.0451371122562486,-37.1266421533102,-15.5694376788466,0.181247810755957,0.45075,0.327,0.17,0.12,0.07575,-25.011895,-25.4142,-24.3818575,-24.58741,-26.43886,-28.4856675,-25.85117,94.39457775,64.384,0.18025,-25.833,-24.96275,-25.09575,-21.651,-24.49175,0,-4.80125,0.37,-1.081,141.8725,204.3725,201.4025,211.2075,-0.20275,-0.33,-0.13,-0.32,-0.12,-0.25,-0.18,-0.12,-0.08,-0.34,-0.815875,-0.575375,0.5115,1.0219,1.7534,2.026,2.70985,3.186225,4.608025,-2.478975,-1.6712,-0.3434,0.739025,1.4816,1.7831,2.616875,2.87885,4.170025,-0.9637,-0.175925,0.3792,1.1108,1.5616,1.7503,2.878075,2.656,4.40205,-0.0664,0.030875,0.61595,0.93215,1.2809,1.8705,2.424325,3.22925,4.4184,-1.8851,-0.92365,-0.2998,0.40545,1.052325,1.557675,2.3777,2.781575,3.7469,-7.519,-7.963125,-7.07395,-81.355,0.205586503969146,0.446215848442838,0.442477578827183,0.450213803888838,0.655593126499745,0.626865069226775,0.287237375881861,406.286072600905,416.492507563598,416.181429959814,416.568141262593,416.068900091195,416.643803819561,417.995358605371,416.885671109619,421.042274316732,416.780402389381,416.893817083733,419.241279334975,417.369774289694,2009.14749058884,2009.16674272179,1990.02758552576
1,2.75,0.686087590021625,-25.0437041722854,0.0215125596326273,0.0179894864654722,-0.378129212220121,-0.123480714917354,-4.7526745709353,-6.67656085721805,0.0534686103099561,-37.3839470431399,-15.3413270101152,0.158370272667097,0.2935,0.257,0.176,0.11725,0.07575,-25.24625,-25.4822,-24.69329,-24.954645,-26.61952,-28.901645,-26.04076,94.400754,64.3125,0.1732,-25.904,-25.16925,-24.96175,-21.882,-25.0445,0,-4.595,0.4,-1.06775,144.0125,203.31,200.385,210.47,-0.20275,-0.33,-0.133,-0.31,-0.12,-0.253,-0.18,-0.12,-0.08,-0.34,-0.84165,-0.585275,0.50865,1.02135,1.7524,2.025,2.70985,3.185225,4.6073,-2.53965,-1.67735,-0.3524,0.736875,1.4806,1.781225,2.615875,2.87785,4.169025,-0.97785,-0.1794,0.3769,1.108875,1.5606,1.750025,2.8776,2.655,4.40105,-0.064675,0.029225,0.615675,0.932425,1.2809,1.8705,2.425775,3.228,4.417925,-1.8795,-0.94135,-0.3114,0.404,1.0516,1.55695,2.3767,2.781575,3.7459,-7.45775,-8.2529,-7.153225,-80.9245,0.31632348995287,0.434060191562131,0.420671188431523,0.420637177570416,0.63817664142621,0.613663946811029,0.290543145431094,406.61746787259,416.750560222245,417.487734970526,416.932967225256,418.666022382722,417.017424118768,420.858012588778,416.905362216816,421.096902764762,418.318742134419,415.620486604009,418.784844887539,417.63515403161,2009.48113407601,2009.2872366923,1991.31976682691
1,3.25,0.511338067147875,-25.100011011811,0.0248336023510654,0.0114198434787716,-0.501391398806841,-0.00326804590275929,-2.8460499010873,-3.20366461295046,0.0560139221550037,-35.8496598916312,-19.4370434842603,0.192355102173937,0.35,0.314,0.176,0.13725,0.08575,-25.29055,-25.778125,-25.180515,-25.617785,-27.050965,-29.04694,-26.382265,94.3987305,64.667,0.1719125,-26.079,-25.34375,-25.03625,-22.075,-25.645,0,-4.962,0.4,-1.13475,145.115,201.46,195.1625,209.38,-0.21,-0.33,-0.13,-0.32,-0.13,-0.253,-0.18025,-0.12,-0.08275,-0.34,-0.8681,-0.59455,0.5038,1.020075,1.7521,2.024,2.709575,3.185225,4.607025,-2.596075,-1.72455,-0.36675,0.734125,1.48055,1.780225,2.61565,2.87785,4.169025,-0.989825,-0.1865,0.3758,1.1093,1.559225,1.7493,2.8776,2.655025,4.400775,-0.06395,0.02785,0.6141,0.9315,1.2848,1.8693,2.430575,3.227,4.4174,-1.875875,-0.959325,-0.323,0.405175,1.051325,1.5574,2.376525,2.7799,3.745225,-7.288,-7.9773,-7.0605,-79.407,0.344866673777289,0.413868758807124,0.403183543901252,0.409758481305051,0.630425700709929,0.626018022792217,0.284676224547976,407.124677767262,417.165336035775,416.178815953925,417.068552885423,416.125790988689,417.216073429041,418.115846085007,416.873137453269,421.718832783007,417.84096386904,416.94074175299,419.284227309158,417.58055025936,2009.9910318585,2009.73381076427,1995.69098470756
1,3.75,0.66958804211124,-25.2550008281348,0.017052979445396,-0.0797770260419458,-0.482628365260638,0.011235585568278,-3.12133800736163,-2.82453637828463,0.0477929193521167,-36.4238641332181,-13.5651785962311,0.191273778584669,0.397,0.267,0.16,0.14,0.08,-25.42378,-26.43,-25.87385,-26.1019575,-27.283965,-29.3358275,-26.877815,94.365092,65.565,0.168415,-26.421,-25.422,-25.10375,-22.264,-25.9665,0,-4.782,0.2,-1.10375,145.1625,200.6075,192.2525,209.0075,-0.21,-0.33,-0.133,-0.31,-0.12,-0.26,-0.18025,-0.12,-0.08,-0.34,-0.8944,-0.60265,0.4994,1.0172,1.7521,2.023,2.70885,3.184225,4.606025,-2.64995,-1.75735,-0.3801,0.72105,1.47955,1.7793,2.614875,2.87685,4.16875,-0.990925,-0.191525,0.3733,1.106025,1.5582,1.749025,2.8766,2.65475,4.40005,-0.064225,0.0264,0.6132,0.931075,1.290625,1.869,2.426225,3.2273,4.416925,-1.88325,-0.978025,-0.331075,0.40245,1.0506,1.55595,2.376525,2.7799,3.7449,-7.37305,-7.946825,-7.046925,-79.362,0.252343878072603,0.390840540587542,0.387058753899,0.397039172391826,0.59078760714392,0.571910925262483,0.28849758081959,407.814804755138,417.433482323601,417.303791013049,417.747375907678,417.891815600516,417.895956792103,421.063107077642,417.025671609418,424.953609809632,418.248421572563,415.484529143825,419.680517173617,417.505991223833,2010.6684563551,2010.33504500677,1995.53611679545
1,4.25,0.73605459885604,-25.5780341877408,0.0230123674158254,-0.113915783395986,-0.461055133082631,-0.0252989000597692,-3.44581082550505,-2.83701257549244,0.0593751059451568,-33.598868386106,-11.3413244154242,0.190833301646762,0.507,0.311,0.18,0.13,0.08,-25.70814,-26.5491,-26.02866,-26.2473325,-27.15536,-29.0342,-27.15867,94.332519,65.754,0.1614175,-26.665,-25.22075,-25.05275,-22.355,-26.07075,0,-4.56525,0.37,-1.13275,144.55,200.045,191.9525,208.935,-0.21,-0.33,-0.146,-0.31,-0.13,-0.26,-0.19,-0.12,-0.08,-0.34,-0.9001,-0.6112,0.4957,1.0155,1.751025,2.022225,2.70785,3.1835,4.6053,-2.695275,-1.786325,-0.389825,0.717775,1.47955,1.7801,2.613875,2.87685,4.16775,-0.992375,-0.1989,0.3697,1.1041,1.5569,1.7483,2.8766,2.65375,4.39905,-0.06595,0.0255,0.61255,0.931075,1.290625,1.8683,2.426225,3.2268,4.4164,-1.89185,-0.993425,-0.342875,0.402175,1.0506,1.555225,2.375525,2.7782,3.7449,-7.3966,-8.04515,-7.06885,-76.94225,0.24202549750819,0.376640362604732,0.374820299047504,0.374443861986828,0.584455158665859,0.569791830419966,0.279469111688829,408.434794213897,418.586133103519,417.105012860175,418.477240046078,416.557871811688,418.709922483428,419.141939449246,418.669994183297,424.272639966917,418.674216481415,417.269840965421,419.986778333852,417.533094623755,2009.93197315478,2009.45364027662,1999.02494864601
1,4.75,0.672129912813675,-25.7378618366864,0.0222752328123315,-0.1501442491712,-0.742279665912212,-0.289203128691019,-3.06038489107513,-3.14127473421305,0.0608031547123737,-38.6128518547844,-13.2327295519007,0.16943926034609,0.4705,0.3,0.166,0.12725,0.08,-25.8737,-26.5981,-26.0953,-26.26117,-27.022405,-28.7109,-27.25594,94.37188075,65.833,0.15199,-26.705,-25.189,-25.07275,-22.337,-26.124,0,-4.76125,0.4,-1.1955,146.27,199.435,194.96,209.7075,-0.21,-0.33,-0.14,-0.31275,-0.13,-0.26,-0.18025,-0.12,-0.08,-0.34,-0.90035,-0.6192,0.49275,1.0142,1.7508,2.022,2.70785,3.1825,4.6043,-2.73485,-1.81135,-0.399275,0.715525,1.47855,1.780075,2.61365,2.87585,4.16675,-0.9913,-0.20555,0.3653,1.1019,1.5559,1.7473,2.876125,2.65375,4.398325,-0.0674,0.0253,0.61155,0.930725,1.290625,1.8685,2.425225,3.2268,4.415925,-1.911125,-1.0079,-0.350475,0.401625,1.0506,1.55595,2.374525,2.7779,3.7439,-7.5103,-7.975,-6.91315,-77.06375,0.252618535412343,0.36864398832617,0.363723036080928,0.363168225954122,0.588141402761165,0.57184434731545,0.283182645138009,408.853590959902,417.76405926975,417.304158974325,417.700453499071,417.339214928212,418.021803397991,419.688590682285,417.797876065753,421.481755342294,418.256865562693,415.350450849804,419.247442476096,417.669176398923,2011.67767117721,2011.85429848979,1994.0136648067
