DOY2,HR2,CO2,H2O,FC,SC,G_1_1_1,G_1_1_2,G_1_1_4,H,LE,WS,USTAR,TA,PA,RH,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_3_1,TS_1_4_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
1,0.25,430.674525,8.48249925,1.44645,1.499527,0.252274999999998,-1.008,0.507400000000003,27.12925,29.284165,5.752645,1.108836,2.4632055,94.4237525,100,1.82704675,4.188022,0.680764875,0.18005,0.442549999999999,0.91605,12.231725,1.33941975,0,0.6843375,1.82495,318.657,322.8014,0.747250425
1,0.75,431.886125,8.3395275,0.852332975,2.189308,0.253349999999998,-1.009975,0.85,19.57838,30.665635,5.546289,1.06314,2.302917,94.43227,100,1.773705,4.3760835,0.71238035,0.172675,0.444925,0.9151,12.45214,2.99294,0,0.958425,1.9595,319.693,323.034,0.7484647
1,1.25,431.8693,8.332916,1.339382,1.2506225,0.248574999999998,-1.00995,1.27340000000001,13.820545,15.412475,5.52583,1.047458,2.3950655,94.4575225,100,1.771788,4.25168,0.714025,0.1701,0.437625,0.92005,12.6098625,2.36949,0,0.9992,1.797575,318.6482,322.3802,0.748132475
1,1.75,432.302375,8.36078375,2.08835275,1.01566475,0.246749999999998,-1.01,0.817400000000008,14.24992,24.446495,5.4930815,1.063222,2.4237475,94.4732575,100,1.79003875,4.1555345,0.78861675,0.168,0.427625,0.915,12.8987175,1.86122,0,0.730563,1.89,319.2894,323.3868,0.75788895
1,2.25,432.6235,8.3736015,1.101523,0.810107099999998,0.228224999999998,-1.007925,0.457400000000007,27.6134,26.87567,5.769749,1.072487,2.3629825,94.533175,100,1.81795125,4.2395865,0.810089475,0.165525,0.426675,0.92115,13.55098,1.76479,0,0.922100324999999,1.8553,319.3062,323.1588,0.760506975
1,2.75,432.3708,8.707978,1.61205775,2.444749,0.218649999999997,-1.0099,0.353300000000003,10.3104135,25.270625,5.8080465,1.048856,2.6877565,94.54239,100,1.78857975,4.150526,0.73308985,0.170925,0.426675,0.917725,12.79755,2.06429,0,1.07925,1.751725,318.9926,323.0814,0.75778315
1,3.25,437.0377,8.73768675,1.0805985,3.34393399999999,0.229549999999998,-1.007875,0.348600000000001,26.89115,43.59087,6.029277,1.085613,2.624546,94.5435225,100,1.8989145,4.19530025,0.7591563,0.163,0.427725,0.92215,13.303275,17.1778,0,8.93,1.966275,318.6506,323.1586,0.77403485
1,3.75,434.2249,8.55131224999999,1.148578,3.46004699999999,0.223674999999998,-1.000875,0.1858,23.8079,55.4810324999999,5.74510125,1.072945,2.0422965,94.5427,100,2.02871625,4.27002575,0.7795011,0.164525,0.4292,0.9202,14.0657375,52.4761,0,27.28,1.763625,317.6804,323.217,0.7774169
1,4.25,445.51015,8.538105,1.209148,5.025071,0.220399999999998,-1.009775,0.388900000000002,19.4355875,51.134825,5.8068485,1.050258,1.994557,94.5668825,100,1.9903315,4.16301175,0.710852025,0.1602,0.43105,0.914525,13.45525,47.3208,0,24.6,1.6615,317.687,322.3184,0.7569551
1,4.75,445.451275,8.2652185,1.0013548,1.52045399999999,0.215874999999998,-1.012,0.800800000000011,13.4372325,23.45773,6.031474,1.088363,2.0643765,94.5623925,100,1.96904,4.086414,0.665373299999999,0.16205,0.426625,0.912625,12.1453875,44.4547,0,23.11,1.68225,318.0712,321.6072,0.754927525
1,5.25,443.544925,8.1557135,1.1763925,2.086186,0.211674999999998,-1.010925,1.20160000000002,23.1617175,30.094445,5.7015455,1.056691,1.978196,94.5459125,100,1.94294075,4.04553275,0.69338465,0.1621,0.424,0.914625,11.466165,105.414,0,54.8,1.725375,318.0722,322.4734,0.7566149
1,5.75,442.286,8.2975,0.938707899999999,3.19860674999999,0.208374999999998,-1.00895,0.502000000000001,18.9829925,31.56476,5.98463425,1.098059,1.897803,94.5409525,100,1.998556,4.217924,0.72399355,0.1591,0.426525,0.914675,11.6495,56.2473,0,21.6357874999991,1.765,317.9428,322.3272,0.74872775
1,6.25,438.0852,8.3845285,0.898150599999999,1.570989,0.174424999999998,-1.008975,0.2696,18.8868,32.03634,5.856906,1.046914,1.878385,94.55258,100,1.97371075,4.26765699999999,0.702433099999998,0.157625,0.427525,0.913675,11.15745,40.9845,0,13.935375,1.752275,317.9564,322.3618,0.7549011
1,6.75,435.1879,8.47110425,0.810347199999998,2.87301,0.183799999999998,-1.008975,0.504199999999999,29.0845325,33.194175,6.00731875,1.103537,2.00017375,94.56516,100,1.9208965,4.2895875,0.743196375,0.155,0.42805,0.917,10.35745,36.8711,0,11.3065999999998,1.8354,317.6704,322.2304,0.7539355
1,7.25,435.788,8.25287,0.822681,2.83212,0.199299999999998,-1.00875,0.305125,28.5331825,48.78794,6.249319,1.179833,2.012641,94.55615,100,2.010996,4.196605,0.802531075,0.15905,0.42605,0.9191,10.763775,42.1739,0,20.1794,1.616825,318.2486,321.703,0.747709675
1,7.75,440.521,7.90346,0.8264886,2.0779675,0.198374999999998,-1.008725,0.307349999999997,26.8822,36.91638,6.009095,1.130898,1.9067775,94.5796525,100,2.018246,4.13065099999999,0.8068111,0.15905,0.42515,0.9211,12.241075,24.9588,0,11.242,1.9425,317.653,321.7848,0.74203255
1,8.25,442.072,7.50636,1.464656,2.38720025,0.198649999999998,-1.006825,0.20025,106.114,41.79277,6.24734,1.115824,1.7689355,94.60613,100,1.9317855,3.61928725,0.764863425,0.160525,0.419525,0.91415,12.8163,13.35875,3.48935,5.805125,3.279925,317.1374,321.5528,0.762790275
