DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,G_1,G_2,TS_1,TS_2
1,17.25,-0.0325,-3.29441,5.83597,0.4874225,2.94199,0.181154,-1.0693755,412.5135,3.093435,0.671647,0.523442,0.250773,0.136528,23.61356,6.840607,292.91635,313.74915,-1.175,70.155,-2.174,-2.7065,0.5715,0.3575
1,17.75,-0.0244,-5.4749,3.32254,0.255196,2.89156,0.162768,-0.9185765,412.876,3.0257,0.706471,0.527674,0.233502,0.126071,7.901978,2.306504,291.0619,312.28645,-1.47,73,-2.842,-3.035,0.587,0.366
1,18.25,-0.0168,-4.80551,4.746825,0.3584735,2.99069,0.212192,-1.1481,413.097,3.05326,0.673759,0.536418,0.261123,0.11489,-0.2234709,1.011419,289.50985,311.3582,-1.635,74.04,-3.4815,-3.244,0.6615,0.3865
1,18.75,-0.0343,-4.16792,4.09139,0.399422,2.963715,0.203174,-1.31571,413.612,3.10586,0.7740285,0.5962695,0.270375,0.122047,-1.0739,0.5141358,289.9494,311.212,-1.745,73.86,-3.6515,-3.799,0.6835,0.362
1,19.25,-0.0309,-6.5045,4.07262,0.472838,3.05584,0.215947,-1.50946,412.9995,2.95784,0.735854,0.559699,0.287099,0.116805,-1.098711,0.4535943,292.35945,311.11815,-1.84,74.02,-3.668,-4.1785,0.664,0.355
1,19.75,-0.01785,-4.358335,3.99948,0.378087,3.02219,0.200401,-1.68773,413.79,2.86006,0.786868,0.505107,0.274796,0.117103,-1.127724,0.462247,294.28625,311.0888,-1.86,75.61,-3.7255,-4.351,0.5815,0.354
1,20.25,-0.04245,-3.28759,5.82306,0.5791925,3.029425,0.2305805,-1.48196,413.3865,2.932375,0.7081415,0.6136265,0.283376,0.117311,-1.021947,0.4159326,294.1699,310.9269,-1.93,76.325,-3.7985,-4.449,0.5505,0.338
1,20.75,-0.0342,-4.78861,3.55731,0.4406875,3.0217,0.209729,-1.6828,413.869,2.97806,0.738224,0.565051,0.290316,0.124176,-0.9469112,0.3856178,294.5856,310.59625,-2.195,77.075,-3.81,-4.406,0.5505,0.332
1,21.25,-0.04455,-4.706555,4.27766,0.619721,3.15422,0.211195,-2.208,414.353,2.89404,0.718583,0.6552985,0.316428,0.134784,-0.8852794,0.3352074,293.0272,309.35555,-2.305,77.59,-3.822,-4.444,0.5525,0.33
1,21.75,-0.0495,-4.03543,4.57236,0.476366,3.304175,0.2092955,-2.28727,414.432,2.864855,0.799605,0.579513,0.3079695,0.104118,-0.8564267,0.3576362,293.17885,310.27095,-2.105,78.64,-3.8335,-4.4805,0.5435,0.331
1,22.25,-0.03985,-3.19702,3.61052,0.459319,3.15903,0.1964465,-2.07773,414.333,2.96385,0.7387075,0.5628785,0.2921075,0.115532,-0.8556549,0.3385089,292.4164,309.8497,-2.155,79.165,-3.9165,-4.5065,0.542,0.3215
1,22.75,-0.0474,-3.94217,3.87357,0.401132,3.3793,0.207009,-2.19137,414.236,2.91487,0.770234,0.595215,0.280675,0.107407,-0.8843672,0.3805316,290.9263,309.2532,-2.195,79.83,-3.854,-4.478,0.5185,0.3225
1,23.25,-0.0345,-5.79991,3.604495,0.4328925,3.06043,0.185678,-2.145815,413.837,2.88853,0.719304,0.547686,0.277178,0.109176,-0.8827956,0.3638096,290.97745,307.839,-2.23,78.17,-3.9515,-4.4905,0.5125,0.315
1,23.75,-0.0452,-4.008835,4.29961,0.361915,3.166085,0.2065685,-2.13689,413.8345,2.77765,0.7937985,0.584477,0.2820735,0.125091,-0.9328267,0.4105285,290.75695,307.5567,-2.355,78.43,-4,-4.6225,0.515,0.32
2,0.25,-0.0367,-6.5136,1.40144,0.3950825,2.659295,0.183666,-2.15389,413.715,2.62417,0.6001895,0.507213,0.2472155,0.140532,-0.7894443,0.40451555,277.15785,293.1705,-4.24,77.82,-2.8215,-3.2755,0.4735,0.278
2,0.75,-0.03275,-3.644965,1.19908,0.4761705,2.736555,0.177367,-2.27936,414.044,2.77508,0.6024425,0.518593,0.2639905,0.153444,-0.81867215,0.36806915,275.13275,292.48935,-4.22,78.405,-2.8315,-3.275,0.472,0.257
2,1.25,-0.0252,-5.53513,1.41313,0.377909,2.8597,0.18134,-2.57118,414.907,2.744145,0.646902,0.485752,0.245099,0.124889,-0.8142149,0.36412925,276.47685,290.81855,-4.37,79.65,-2.8415,-3.2745,0.4535,0.243
2,1.75,-0.0379,-3.84007,2.37281,0.439734,2.74125,0.194601,-3.02162,414.86,2.70941,0.624054,0.515666,0.228861,0.137451,-0.70457415,0.37195335,275.65455,291.25505,-4.455,79.775,-2.829,-3.2735,0.4635,0.2325
2,2.25,-0.02565,-4.938115,2.35261,0.328328,2.82605,0.1755375,-2.96252,413.694,2.69061,0.586374,0.5320465,0.242925,0.1295455,-0.634569,0.3068367,275.67855,293.3296,-4.83,81.265,-2.8055,-3.212,0.4795,0.237
2,2.75,-0.0349,-5.37686,1.63922,0.4463295,2.90579,0.196108,-3.02687,413.6935,2.71354,0.634731,0.61903,0.264269,0.1377455,-0.5549424,0.32441835,276.98465,293.36695,-5.21,81.385,-2.7985,-3.205,0.4535,0.238
2,3.25,-0.0413,-4.77175,2.807635,0.449903,3.057395,0.20532,-3.16008,412.549,2.64989,0.6610855,0.533231,0.2780985,0.137051,-0.6002146,0.2987137,274.857,290.78495,-5.465,81.435,-2.8315,-3.2575,0.4195,0.2415
2,3.75,-0.0293,-6.42651,3.27142,0.53736,3.03114,0.185872,-2.99525,413.67,2.612775,0.6803065,0.586034,0.279583,0.123304,-0.59847385,0.21829875,275.5394,291.1224,-5.645,81.15,-2.8995,-3.2275,0.429,0.2455
2,4.25,-0.0371,-6.294675,1.40783,0.3952705,3.140265,0.193016,-2.96908,414.179,2.57843,0.73468,0.534441,0.2640265,0.12726,-0.5858168,0.2352252,275.7748,290.2932,-5.72,82.855,-2.9165,-3.2415,0.447,0.24
2,4.75,-0.034,-3.677585,1.66589,0.378581,3.130215,0.179776,-3.20689,414.251,2.50154,0.679267,0.5881065,0.254312,0.1336725,-0.6611215,0.29225545,268.8757,289.3345,-5.9,83.02,-2.9205,-3.2795,0.458,0.2585
2,5.25,-0.0312,-3.65485,2.064795,0.311937,2.97676,0.179295,-3.229155,413.457,2.510535,0.661375,0.529679,0.236373,0.136957,-0.65570265,0.35049065,276.5446,290.0174,-5.87,82.57,-2.9245,-3.281,0.453,0.253
2,5.75,-0.03035,-3.14485,2.76901,0.389753,3.040355,0.166715,-3.08255,413.905,2.59597,0.6009525,0.5557895,0.249907,0.149765,-0.62848655,0.3642561,278.61465,291.5455,-5.915,82.645,-2.9335,-3.2825,0.461,0.238
2,6.25,-0.03125,-3.703525,2.32927,0.536414,3.092085,0.184234,-3.20213,414.0255,2.58011,0.674876,0.564561,0.2565745,0.136776,-0.4598874,0.65416535,278.8479,289.68295,-6.01,80.525,-2.938,-3.2815,0.4315,0.2325
2,6.75,-0.0375,-4.43177,2.7611,0.4272265,3.12861,0.179334,-3.245165,414.055,2.65636,0.642971,0.536919,0.258167,0.130991,-0.41967305,0.60559025,275.85035,290.35335,-6.13,80.315,-2.9425,-3.2805,0.4275,0.2375
2,7.25,-0.0348,-2.79687,2.969955,0.279991,3.10531,0.181095,-3.28881,413.631,2.659385,0.679817,0.542606,0.251351,0.140902,-0.51494355,0.6325623,275.0585,289.07595,-6.225,81.46,-2.954,-3.2825,0.4445,0.225
2,7.75,-0.0373,-3.123775,3.46633,0.435527,3.24655,0.189808,-3.22699,413.647,2.68822,0.6967715,0.558974,0.2722805,0.1642135,-0.2343235,1.0773047,273.33975,288.8643,-6.39,81.445,-2.9545,-3.2815,0.4375,0.248
2,8.25,-0.0456,-2.411255,3.17318,0.4047785,3.21671,0.2097015,-3.20794,413.715,2.7225,0.683374,0.585913,0.2694065,0.177966,8.247704,7.168424,273.44685,289.3954,-6.425,81.69,-2.9535,-3.282,0.4165,0.2435
2,8.75,-0.0559,0.451333,6.04909,0.319593,3.35736,0.2205645,-3.2297,413.791,2.65146,0.7518905,0.6203275,0.2946655,0.160294,37.15671,28.93886,268.03765,290.5001,-6.025,80.485,-2.9535,-3.2815,0.3775,0.198
2,9.25,-0.0447,1.60512,7.14099,0.101819,3.48141,0.219631,-3.24217,413.6285,2.7193,0.76037,0.690688,0.306038,0.179681,73.13009,50.142325,273.2135,292.7456,-5.56,79.505,-2.95,-3.2785,0.3185,0.154
2,9.75,-0.0597,3.02668,9.71554,0.1750805,3.81509,0.259268,-2.919055,413.6905,2.80749,0.837207,0.770722,0.337018,0.188572,124.86325,85.08483,276.6537,295.68655,-4.535,76.54,-2.937,-3.2615,0.2365,0.0855
2,10.25,-0.0765,8.0975,12.8373,0.095818,4.06564,0.275756,-2.59638,413.658,2.8346,0.874647,0.791325,0.336378,0.180614,179.1445,111.85485,272.04605,299.07505,-4.02,74.73,-2.9105,-3.2415,0.247,0.0995
2,10.75,-0.0927,10.9179,15.2105,-0.107299,4.08631,0.292635,-2.400705,413.809,2.85262,0.895969,0.84457,0.343958,0.2106005,218.10955,133.6373,279.97165,303.9413,-3.355,73.71,-2.892,-3.2205,0.233,0.109
2,11.25,-0.0883,9.29902,16.7924,-0.207284,4.188175,0.291868,-1.83468,414.106,2.84895,0.9755955,0.898028,0.3582675,0.196103,270.26485,153.87725,278.98785,305.6744,-3.295,73.595,-2.76,-3.104,0.234,0.0915
2,11.75,-0.07945,13.72745,20.7786,-0.284473,4.32546,0.292303,-1.531395,413.565,2.8402,1.03688,0.92904,0.379609,0.2126565,308.98025,188.5846,279.09225,307.59335,-3.06,70.39,-2.7275,-3.105,0.2435,0.088
2,12.25,-0.0961,10.1158,18.8518,-0.300825,4.313625,0.303349,-1.165827,413.926,2.865165,0.968357,0.897737,0.371492,0.204313,332.5106,211.66325,280.21025,310.68605,-2.555,69.86,-2.7605,-3.105,0.2405,0.085
2,12.75,-0.0689,12.3595,17.8321,-0.2453845,4.34463,0.283876,-0.2106715,413.655,2.765945,0.982992,0.8501985,0.367023,0.215033,329.3785,204.7035,279.9927,311.37615,-2.14,66.215,-2.749,-3.0795,0.2325,0.112
2,13.25,-0.08695,9.311975,22.2506,-0.203548,4.23527,0.30073,0.048605,413.164,2.70335,0.9580365,0.894088,0.352467,0.186044,323.53555,193.89265,278.0494,312.2288,-1.77,64.82,-2.661,-3.058,0.281,0.13
2,13.75,-0.094,7.3401,18.9515,-0.231197,4.3443,0.3023395,-0.175836,412.94,2.79021,1.016225,0.8852735,0.357805,0.173893,290.64985,180.0334,277.25915,313.9329,-1.375,63.18,-2.649,-3.051,0.294,0.156
2,14.25,-0.06595,4.94483,18.0825,-0.0634,4.30967,0.295486,-0.0525,413.414,2.845975,1.04983,0.8889475,0.344633,0.15281,260.20305,159.27885,282.7367,314.992,-1.375,61.66,-2.638,-2.9785,0.3165,0.14
2,14.75,-0.08045,1.780605,16.3479,0.02056,4.29852,0.295934,0.055,413.548,2.900705,0.974093,0.9089085,0.3453015,0.1671315,242.17855,140.44565,283.94285,314.8435,-1.41,62.58,-2.632,-2.9075,0.3735,0.2105
2,15.25,-0.0675,0.099078,15.7595,0.1146325,4.20065,0.2937055,0.315947,413.531,2.907065,0.954701,0.8797115,0.332701,0.143362,200.7613,113.447,287.7672,312.95275,-1.29,62.595,-2.6285,-2.936,0.36,0.2175
2,15.75,-0.06695,-1.21609,14.76455,0.187143,4.07376,0.2671795,0.29031,413.2105,2.854235,0.9393615,0.789761,0.3305975,0.159106,168.37365,93.715755,285.30095,312.16345,-1.29,62.48,-2.624,-2.844,0.3995,0.2605
2,16.25,-0.0693,-3.79747,11.8849,0.219775,3.995,0.2809,0.9728925,413.124,3.01365,0.878914,0.786706,0.315083,0.127986,122.765,72.11028,282.58775,310.59415,-1.17,60.945,-2.6055,-2.843,0.4425,0.272
2,16.75,-0.045,-3.96604,9.813785,0.247885,3.79844,0.258575,0.452821,412.8435,2.97759,0.8594095,0.7002,0.2986355,0.135269,92.98627,51.94895,280.92045,309.9638,-1.16,61.35,-2.5975,-2.841,0.437,0.2825
2,17.25,-0.058,-6.12833,8.864705,0.374242,3.62301,0.249535,0.406463,412.928,3.046735,0.805414,0.655786,0.313116,0.146251,64.99295,34.56834,281.25105,308.9735,-1.495,65.955,-2.6155,-2.887,0.44,0.3
2,17.75,-0.03635,-6.403325,5.15129,0.352727,3.53777,0.227949,-1.11132,413.205,3.02609,0.833208,0.666736,0.30582,0.157413,37.63298,19.54687,282.24425,306.5322,-1.765,67.48,-2.6215,-2.9405,0.464,0.314
2,18.25,-0.02905,-5.38061,4.00322,0.40976,3.233895,0.1911185,-0.49224,413.3095,2.99639,0.6923725,0.5383825,0.2772305,0.1408575,13.30076,7.408957,280.1861,305.52055,-2.01,68.845,-2.6285,-3.0025,0.532,0.3645
2,18.75,-0.0262,-6.53805,2.391965,0.4242145,2.92322,0.181142,-0.781452,412.9995,3.164645,0.664611,0.57054,0.255527,0.130041,1.000542,1.320391,280.4067,304.23815,-2.215,70.11,-2.6545,-3.063,0.578,0.3785
2,19.25,-0.0226,-6.39355,2.98749,0.456986,2.79347,0.182439,-1.14556,413.23,3.26334,0.655309,0.507923,0.247885,0.1550295,-0.7504743,0.4082063,284.3086,302.21205,-2.54,71.005,-2.668,-3.0695,0.5645,0.3555
2,19.75,-0.0296,-5.36676,2.102295,0.462801,2.93855,0.174459,-1.08962,413.082,2.975685,0.650684,0.538234,0.264032,0.1793685,-0.980251,0.368547,283.95485,299.84395,-2.685,70.455,-2.6955,-3.101,0.525,0.33
2,20.25,-0.0202,-4.59667,2.03881,0.4551065,2.93661,0.17203,-1.38084,412.507,2.90803,0.59543,0.494524,0.261588,0.1774085,-0.8787969,0.3581849,285.8156,299.96895,-2.715,72.95,-2.7095,-3.1285,0.508,0.322
2,20.75,-0.0224,-6.62941,1.97525,0.44457,2.60108,0.177671,-1.451905,412.882,2.934225,0.611608,0.4774765,0.249172,0.171652,-0.8209906,0.3748556,285.37245,297.97975,-2.905,73.375,-2.722,-3.1645,0.496,0.2955
2,21.25,-0.0244,-4.1657,1.65457,0.397138,2.82707,0.173062,-1.81959,412.971,2.908085,0.602293,0.502166,0.262261,0.1812985,-0.7721072,0.3642576,281.89995,298.20425,-3.125,74.66,-2.727,-3.208,0.4555,0.2795
2,21.75,-0.02575,-4.37302,1.21109,0.411408,2.69659,0.158723,-1.82559,413.228,2.93856,0.5832645,0.4501475,0.241215,0.162459,-0.7006519,0.3934568,281.8618,296.73015,-3.26,76.84,-2.7415,-3.2115,0.463,0.277
2,22.25,-0.0289,-4.80742,0.9126115,0.40159,2.69098,0.173261,-2.0073,412.75,2.859515,0.574501,0.500771,0.238969,0.163269,-0.7368739,0.4092107,281.9867,296.86345,-3.445,77.585,-2.744,-3.21,0.4585,0.2665
2,22.75,-0.0329,-3.20211,1.51377,0.313689,2.57362,0.186443,-2.13544,413.099,2.83125,0.566399,0.501391,0.250478,0.1511415,-0.8510035,0.3821071,279.3807,294.80755,-3.645,78.145,-2.7415,-3.208,0.463,0.269
2,23.25,-0.0328,-3.34471,0.723665,0.2921835,2.50821,0.175726,-2.0636,413.5765,2.75872,0.598458,0.523357,0.245128,0.132294,-0.9058286,0.4519903,278.3617,294.60185,-3.995,79.01,-2.7495,-3.205,0.4725,0.287
2,23.75,-0.0262,-3.60962,1.085535,0.4169905,2.54602,0.163328,-2.1228,413.571,2.746565,0.582435,0.54541,0.242082,0.144124,-0.7984961,0.4145837,278.56155,293.933,-4.09,79.07,-2.743,-3.232,0.4665,0.279
3,0.25,-0.00925,-4.67373,1.88743,0.759428,2.14896,0.134893,3.13271,418.077,4.247315,0.532993,0.418116,0.194811,0.211188,-1.8078275,0.9388239,271.411,314.13505,0.645,71.275,-9.98,-8.94,2.6465,2.399
3,0.75,-0.0155,-5.77114,2.18359,0.720202,2.05169,0.139799,2.85469,418.657,4.40877,0.492371,0.452751,0.173218,0.203532,-1.812223,0.8983343,272.11405,312.4057,0.465,72.44,-9.455,-9.565,2.533,2.2795
3,1.25,-0.01875,-5.26108,2.6179,0.6901465,1.808955,0.1546985,2.807255,418.912,4.40186,0.4845115,0.414285,0.183578,0.1961175,-2.3284515,0.87615155,272.08695,311.9293,0.285,73.28,-9.145,-9.355,2.395,2.1565
3,1.75,-0.0125,-4.84933,3.21327,0.582657,2.08941,0.136598,2.6846,419.837,4.3791,0.481089,0.410664,0.184365,0.179771,-1.6637205,0.90476665,266.9866,311.79995,-0.18,74.085,-9.49,-8.9,2.3135,2.1015
3,2.25,-0.013,-3.86245,1.98244,0.709172,1.93809,0.171769,2.4783,420.5,4.41561,0.512389,0.464886,0.176876,0.159092,-1.8281555,0.92282645,280.4051,312.53615,-0.39,77.08,-9.34,-9.01,2.1765,1.993
3,2.75,-0.0106,-2.8541,1.00746,0.457459,1.85658,0.140439,2.71903,420.89,4.21008,0.476579,0.406646,0.172828,0.161345,-1.9329195,0.9643997,284.20145,312.7422,-0.43,77.235,-9.26,-9.215,2.053,1.887
3,3.25,-0.00845,-4.32275,2.809405,0.535273,1.8441,0.162762,2.488475,420.208,3.928225,0.478775,0.42684,0.157313,0.154317,-1.6173805,0.96503465,285.4666,313.40415,-0.44,78.265,-9.005,-8.995,2.019,1.8305
3,3.75,-0.0112,-4.12412,3.80717,0.593437,1.99865,0.182761,2.61742,421.174,4.063515,0.501026,0.545166,0.177708,0.133957,-1.452129,0.97294025,281.0034,313.01165,-0.725,78.81,-8.825,-9.345,1.9145,1.7265
3,4.25,-0.012,-4.86961,3.672995,0.564053,2.03831,0.139349,2.85441,421.023,4.26616,0.526727,0.431269,0.203044,0.1372735,-1.308689,0.9242119,281.1174,313.74145,-0.775,80.615,-8.855,-8.865,1.8415,1.6565
3,4.75,-0.0155,-4.5289,1.95169,0.653262,2.19466,0.168227,2.3922,422.043,3.97026,0.508254,0.482603,0.197014,0.164471,-1.085124,0.9006157,281.7259,313.60485,-0.705,80.59,-8.55,-8.38,1.8385,1.5515
3,5.25,-0.00903,-5.16351,2.34043,0.619248,2.14108,0.151377,2.64971,422.006,3.92505,0.498679,0.401512,0.175738,0.149916,-1.3480275,0.85106965,280.78445,311.81325,-0.96,80.4,-8.5,-8.795,1.733,1.46
3,5.75,-0.00931,-4.21052,4.004365,0.442843,2.30659,0.162748,2.74119,421.392,4.01801,0.519259,0.562433,0.209903,0.133695,-1.889201,0.8691779,280.93335,312.5811,-0.89,79.605,-8.478,-8.745,1.752,1.3835
3,6.25,-0.00437,-3.23677,3.60842,0.6784645,2.32897,0.176697,2.68355,421.567,3.99618,0.581925,0.535473,0.217291,0.154029,-1.653962,0.9230597,279.7273,313.08895,-0.81,80.34,-8.64,-8.69,1.7025,1.348
3,6.75,-0.00724,-4.0816,5.82799,0.518789,2.48912,0.205139,2.82864,422.1395,3.9058,0.628675,0.506249,0.215879,0.1252465,-1.136168,0.80092565,290.6844,313.82595,-0.79,80.465,-9.08,-9.15,1.614,1.3075
