DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_1,NEE,FC,H,LE,G,TS_1_1_1,TS_2_2_1,RH_1_1_1,PA,CO2,VPD_1_1_1,NETRAD,SW_IN,SW_OUT
2,1.5,0.0735,-8.1805,0.4265,-0.15,-0.15,-45.845875,-2.8402,-25.125,-0.1009,-0.3295,28.4095,84.09365,375.897,-0.179,-67.89375,-0.2,-0.2
2,2.5,0.05225,-9.134,0.351,-0.1778,-0.1778,-36.48,-3.121975,-25.6064,-0.6108,-0.6735,31.25,84.07505,376.4935,-0.2015,-66.3035,-0.2,-0.2
2,3.5,0.056,-9.037,0.4555,-0.1783,-0.1783,-43.844675,-2.6887,-25.79525,-1.252,-1.0615,31.76,84.00585,376.64,-0.219,-63.3257,-0.2,-0.2
2,4.5,0.06675,-10.278,0.342,-0.165,-0.165,-49.16275,-4.5099,-25.5867,-1.621,-1.49,31.465,83.9564,376.84375,-0.2345,-73.58655,-0.2,-0.2
2,5.5,0.061425,-10.112,0.37,-0.1791,-0.1791,-46.34,-1.595,-25.916675,-1.963,-1.8765,34.5255,83.9041,375.994,-0.2725,-73.60205,-0.2,-0.2
2,6.5,0.06745,-9.5225,0.3765,-0.15555,-0.15555,-41.81775,-1.712175,-26.058025,-2.312,-2.2605,34.835,83.88905,376.602,-0.2445,-72.0249,0,-0.2
2,7.5,0.0556,-8.2145,0.2955,-0.273275,-0.273275,-29.94575,-2.2753,-26.02925,-2.591,-2.548,28.91225,83.81965,376.11325,-0.2445,-50.6435,5.455,1.2
2,8.5,0.0468,-5.4175,0.221,-0.285075,-0.285075,-12.597,-0.6778,-22.64925,-2.599,-2.487,22.6345,83.767525,376.11,-0.136,-34.544125,46.29,9.77
2,9.5,0.0408,-3.476,0.371,-0.434875,-0.434875,1.34515,3.2605,-18.429125,-2.22,-1.7735,19.9505,83.724525,374.995,0.116,-22.839425,89.27,19.28
2,10.5,0.0634,-2.2,0.79,-0.6228,-0.6228,11.2829,4.28875,-11.51,-1.428,-0.969,18.89,83.700525,374.842,0.218,35.085125,113.57,22.22
2,11.5,0.1122,-1.999,0.891,-0.7639,-0.7639,12.143225,6.462,-9.5915,-0.66,-0.59,17.97675,83.715625,373.6705,0.494,46.25895,131.98,24.9
2,12.5,0.152,-1.267,1.064,-1.0082,-1.0082,19.9744,7.41245,-8.74975,-0.262,-0.398,16.56975,83.75485,374.131,0.121,71.50175,109.52,17.51
2,13.5,0.09465,-0.4385,1.2355,-1.01505,-1.01505,40.356625,5.0987,-5.5763,-0.059,-0.268,15.269,83.77315,373.844,0.217,90.52315,140.71,26.11
2,14.5,0.13685,-0.119,1.31,-0.6964,-0.6964,25.2243,3.9356,-5.09785,0.101,-0.00349999999999998,15.606,83.73495,374.15,0.446,60.4289,117.42,20.8
2,15.5,0.1274,-0.19,1.073,-0.692125,-0.692125,9.9754,2.5838,-4.9088,-0.03835,0.197,15.32775,83.806525,373.9,0.3035,29.2326,86.51,17.82
2,16.5,0.102875,-0.8585,0.82925,-0.3661,-0.3661,-10.76325,1.06785,-5.14455,0.06785,0.233,14.225,83.85075,374.60525,0.2515,-1.32275,45.04,9.26
2,17.5,0.06025,-2.70125,0.62575,-0.116775,-0.116775,-30.5871,-1.12065,-4.89685,0.17085,0.05675,16.075,83.91925,374.306,0.08525,-56.9938,9.6,1.6
2,18.5,0.04825,-3.159,0.4465,-0.11775,-0.11775,-42.4466,-4.13965,-12.532,0.350575,-0.1025,19.64225,84.017125,375.4775,0.0785000000000001,-81.378325,0,-0.2
2,19.5,0.042525,-4.4345,0.5765,-0.127975,-0.127975,-49.3034,-3.388225,-17.7544,0.475325,-0.1335,20.77575,84.140275,375.3325,-0.125,-73.9982,0,-0.2
2,20.5,0.047,-5.334,0.542,-0.136175,-0.136175,-45.172825,-2.710525,-20.43045,0.17335,-0.149,25.415,84.1961,375.2885,-0.153,-73.2886,0,-0.2
2,21.5,0.051675,-5.947,0.391,-0.1428,-0.1428,-51.0972,-2.674925,-22.1493,0.152175,-0.1445,22.52,84.2292,375.563,-0.0784999999999999,-75.68555,-0.2,-0.2
2,22.5,0.057,-6.497,0.3865,-0.122425,-0.122425,-48.4578,-2.604125,-22.70785,0.197,-0.1445,26.62425,84.195075,375.91825,-0.1405,-76.203975,-0.2,-0.2
2,23.5,0.060725,-7.309,0.441,-0.142025,-0.142025,-46.2643,-2.7965,-22.51225,0.105175,-0.16,28.0875,84.140925,375.4235,-0.118,-76.6598,-0.2,-0.2
3,0.5,0.0582,-5.42825,0.54175,-0.2013,-0.2013,-42.04875,-5.694,-30.44965,1.3994,1.31075,24.924,83.905075,375.083,0.0374999999999999,-74.91475,-0.2,-0.2
3,1.5,0.0518,-5.7575,0.55175,-0.25885,-0.25885,-40.545,-4.675175,-31.392275,1.2258,1.0515,26.877,83.91255,382.109,-0.1765,-70.0779,-0.2,-0.2
3,2.5,0.054,-5.952,0.4945,-0.1653,-0.1653,-41.94905,-3.2923,-31.2725,1.1022,0.74125,28.578,83.925425,375.14275,-0.20275,-69.318775,-0.0550000000000001,-0.2
3,3.5,0.073675,-6.58375,0.50725,-0.21,-0.21,-35.023525,-5.288,-30.6854,0.9414,0.60875,30.26875,83.93235,375.242,-0.1455,-73.24145,-0.2,-0.2
3,4.5,0.049125,-7.07225,0.4445,-0.14395,-0.14395,-33.554875,-2.6003,-31.864,0.818,0.41,28.367,84,375.366,-0.2,-68.661475,-0.2,-0.2
3,5.5,0.049675,-7.77475,0.40725,-0.227,-0.227,-31.079825,-5.7085,-32.137775,0.6912,0.319,28.68625,84,375.3125,-0.2155,-69.67665,0,-0.2
3,6.5,0.05345,-7.505,0.40725,-0.25675,-0.25675,-34.828025,-4.099475,-32.1061,0.5794,0.239,29.51125,83.97025,375.27075,-0.23275,-63.3599,0.745,0.2
3,7.5,0.060175,-4.03,0.3545,-0.3202,-0.3202,-11.88325,-0.5513,-25.3067,0.4634,0.13625,26.472,83.93,375.021,-0.242,-29.9084,17.2375,3.58
3,8.5,0.069,-2.4945,0.47175,-0.4515,-0.4515,5.11205,5.22075,-18.732,0.2248,0.06175,22.02125,83.9225,374.81425,-0.21925,17.5458,37.4975,10.355
3,9.5,0.075425,-0.993500000000001,0.70725,-0.5596,-0.5596,14.2005,10.084025,-16.459,-0.4274,0.0335,20.581,83.91275,375.664,-0.171,76.07325,132.59,29.32
3,10.5,0.12215,0.0502499999999997,1.04,-0.72875,-0.72875,52.3766,13.88005,-9.874,-0.251,0.05175,18.821,83.887625,381.695,0.2425,126.2785,169.385,35.845
3,11.5,0.1866,0.519499999999999,1.04175,-0.730575,-0.730575,30.8506,12.2586,-1.87725,0.151675,0.9145,16.379275,83.8175,381.3665,0.4015,139.18375,264.18,45.73
3,12.5,0.1788,1.03575,1.50225,-0.816325,-0.816325,35.25025,12.2782,4.299,0.9026,1.85025,14.7,83.8,381.379,0.58075,125.66525,195.195,35.965
3,13.5,0.2068,1.30025,1.5235,-0.9745,-0.9745,36.36075,10.7332,3.906375,1.286975,1.91525,13.99075,83.7,379.88025,1.19775,113.76725,219.0175,34.305
3,14.5,0.185,0.5405,1.3715,-0.7418,-0.7418,22.679075,8.847,2.258,3.983775,2.3715,13.1825,83.7058,385.41575,0.55725,45.1196,148.06,31.8
3,15.5,0.162225,-0.269,1.129,-0.6905,-0.6905,12.8146,4.4845,-2.214175,5.423425,2.47425,12.82325,83.63,385.318,1.373,57.743,123.305,28.685
3,16.5,0.0985,-0.77575,1.00725,-0.56275,-0.56275,6.5645,3.0048,-3.1144,5.6716,2.46325,12.203,83.56615,373.6945,0.661,21.835375,53.59,11.375
3,17.5,0.0715,-1.6635,0.7315,-0.2048,-0.2048,-14.818975,-0.7702,-8.9162,6.0274,2.30725,14.361,83.5432,373.796,0.0604999999999999,-29.093875,21.685,3.345
3,18.5,0.055,-2.7115,0.64175,-0.089275,-0.089275,-49.5786,-3.5831,-12.871,5.6418,2.21875,17.33475,83.52475,381.072,-0.14275,-88.183875,0.945,0.2
3,19.5,0.049475,-3.2305,0.55725,-0.1411,-0.1411,-55.628,-3.417175,-19.519,5.086,2.1785,19.2,83.612825,381.311,-0.0340000000000001,-86.470825,0,-0.2
3,20.5,0.057825,-2.94225,0.51625,-0.2523,-0.2523,-45.983,-4.818775,-23.2127,4.2988,2.14275,19.4225,83.79355,374.98,0.0745,-82.9244,0,-0.2
3,21.5,0.05955,-3.20575,0.4735,-0.14695,-0.14695,-40.994625,-2.7116,-26.28445,3.5196,2.09975,22.20375,83.88165,375.3135,0.0145,-80.4776,-0.2,-0.2
3,22.5,0.0563,-3.59075,0.57725,-0.1782,-0.1782,-37.574375,-3.8695,-27.3541,2.9656,1.69075,22.67425,83.918225,374.93,0.0232499999999999,-75.286425,-0.2,-0.2
3,23.5,0.05825,-3.938,0.509,-0.17095,-0.17095,-34.66485,-3.663,-29.2582,2.553,1.478,26.409,83.913275,375.138,-0.14825,-73.71255,-0.2,-0.2
4,0.5,0.069,1.64625,0.67,-0.17,-0.17,-52.44125,-1.9113,-30.63975,9.623625,8.49,17.6565,84.071,375.9,0.209,-82.39975,-0.2,-0.2
4,1.5,0.067125,1.6715,0.548,-0.17375,-0.17375,-57.67495,-2.46045,-31.128175,9.041125,7.959,18.51425,84.06545,375.98975,0.23175,-80.2173,-0.2,-0.2
4,2.5,0.0612,1.73325,0.51625,-0.1454,-0.1454,-52.428425,-3.397825,-31.5644,8.3875,7.547,21.24575,84.0225,375.966,0.34175,-77.068975,0,-0.2
4,3.5,0.0621,0.67275,0.45725,-0.1705,-0.1705,-45.746425,-2.93475,-32.277525,7.801375,7.29625,21.926,84.0864,375.8915,0.1465,-77.3684,-0.0550000000000001,-0.2
4,4.5,0.059,0.95175,0.40725,-0.232825,-0.232825,-51.3798,-3.619375,-32.6906,7.29125,6.96575,22.50225,84.1,376.1185,0.18075,-78.2202,-0.2,-0.2
4,5.5,0.05955,0.39325,0.4435,-0.367525,-0.367525,-51.768875,-3.5779,-33.2188,6.6733,6.74,22.685,84.1,376.435,0.05625,-75.0264,0.2,0
4,6.5,0.05455,2.83425,0.39725,-0.7134,-0.7134,-29.5935,-0.6201,-34.554,6.0686,6.50025,20.88,84.0864,376.2215,0.64625,-31.102,16.2725,3.27
4,7.5,0.0876,4.33275,0.56425,-1.65685,-1.65685,-5.786,4.515375,-22.3608,5.60755,6.465,17.03175,84.057425,375.45875,1.4075,25.81125,65.6925,14.19
4,8.5,0.086375,5.40175,0.769,-2.3426,-2.3426,15.8126,9.888875,-13.673,6.36525,7.26625,15.81475,84.003825,374.7305,1.52725,60.187125,127.215,23.935
4,9.5,0.14695,5.7505,1.06725,-2.5605,-2.5605,59.64825,10.0721,-7.96875,7.7435,8.6645,15.51675,84,374.1905,2.26025,90.944125,179.5575,37.81
4,10.5,0.15535,7.1445,1.39725,-2.696675,-2.696675,54.702275,12.56575,-3.08105,9.45225,10.4975,14.25,84.0126,374.023,3.11075,128.282,269.85,52.375
4,11.5,0.17495,8.206,1.85175,-2.6161,-2.6161,60.31185,12.7748,-0.88,11.714,12.07075,12.69825,84,374.138,4.01075,146.4625,295.57,64.195
4,12.5,0.22025,8.015,1.799,-2.60285,-2.60285,112.46325,14.2073,4.211075,12.574125,13.14875,11.275,83.97055,374.025,4.31075,160.4875,284.49,60.235
4,13.5,0.14675,8.4375,1.67625,-2.7511,-2.7511,65.9385,9.003,3.299575,13.67425,13.7835,10.78225,83.9,374.12625,4.52425,137.395,260.8907,56.34
4,14.5,0.22705,7.62675,1.9945,-2.49145,-2.49145,71.8977,10.82185,6.636625,14.597375,14.154,10.69925,83.75,374.004,3.674,131.9925,289.28,61.625
4,15.5,0.2,8.489,1.64725,-2.417,-2.417,48.7118,6.985425,4.555525,14.546,14.646,10.445,83.65,374.145,4.70725,83.38,210.265,48.925
4,16.5,0.17445,8.352,1.6845,-2.306675,-2.306675,29.7139,2.8886,3.887875,14.907,14.8235,10.3465,83.6875,374.2635,4.52675,39.56725,140.975,32.685
4,17.5,0.155625,8.021,1.4145,-1.7584,-1.7584,-1.40155,3.8952,-2.4332,15.188125,14.3515,10.7665,83.7225,374.63175,4.026,-8.42175,45.085,9.195
4,18.5,0.0523,6.68725,0.798,-0.18145,-0.18145,-42.6951,-1.8762,-11.983175,14.567375,13.51425,11.56075,83.864,375.004,3.46925,-80.43625,6.945,1.145
4,19.5,0.050625,5.78475,0.8945,-0.16975,-0.16975,-63.2532,-4.5571,-19.665,13.554375,12.66575,12.681,83.96125,375.502,1.90125,-94.1415,0,-0.2
4,20.5,0.057925,4.838,0.65625,-0.3123,-0.3123,-58.2805,-3.0032,-24.7394,12.33225,11.60025,12.6815,84.06125,376.2725,1.0615,-89.044825,0,-0.2
4,21.5,0.0602,3.51975,0.62625,-0.2651,-0.2651,-57.853875,-3.298375,-28.2326,11.561625,10.74025,15.0515,84.1,376.2485,0.8455,-85.271325,-0.0550000000000001,-0.2
4,22.5,0.06475,3.3605,0.73725,-0.139925,-0.139925,-57.702025,-1.3416,-30.2734,10.887375,9.9015,14.80075,84.1,376.32,0.6185,-86.023,-0.2,-0.2
4,23.5,0.05625,2.50025,0.649,-0.1432,-0.1432,-51.13905,-3.68075,-31.1125,10.281375,9.0715,15.745,84.1,376.2205,0.15175,-84.59225,0,-0.2
5,0.5,0.0545,5.495,0.625,-0.2224,-0.2224,-43.727,-1.0442,-26.319275,13.428375,14.178,15.592,84.11125,376.67,0.638,-86.17625,0,-0.2
5,1.5,0.07,5.409,0.51,-0.1746,-0.1746,-43.172,-2.819,-26.52525,12.736,13.753,17.119,84.10375,376.926,0.658,-84.8665,0,-0.2
5,2.5,0.045875,4.013,0.506,-0.58465,-0.58465,-42.77845,-3.446575,-27.259,12.044625,13.149,16.961,84.14325,377.6725,0.669,-77.377,-0.18,-0.2
5,3.5,0.04675,3.916,0.441,-0.1615,-0.1615,-36.226,-2.1231,-27.676,11.458875,12.577,17.273,84.173,377.2825,0.924,-76.87325,-0.2,-0.2
5,4.5,0.06015,4.174,0.55075,-0.4188,-0.4188,-39.64115,-3.1253,-28.13625,10.919625,12.00075,19.21025,84.164,379.297,0.64975,-78.70975,0,-0.2
5,5.5,0.05215,4.80525,0.5115,-0.58065,-0.58065,-34.342425,-2.9526,-28.30125,10.58825,11.521,18.7275,84.16125,378.99775,0.342,-57.282125,4.0075,0.63
5,6.5,0.05515,6.651,0.52,-1.4278,-1.4278,-17.921,3.9259,-25.99555,10.35125,11.62175,16.87525,84.1728,375.729,1.02825,4.9964,32.3975,6.245
5,7.5,0.07215,8.72,1.00075,-2.4808,-2.4808,2.53835,7.564,-19.5818,10.19975,12.29675,14.805,84.1896,374.915,1.3475,29.1782,65.245,13.795
5,8.5,0.0924,9.3805,0.93,-3.132,-3.132,14.59605,10.838,-14.35925,10.62,13.00125,12.70075,84.1928,374.048,1.62275,47.452,94.705,17.795
5,9.5,0.125675,10.372,1.24225,-3.6593,-3.6593,18.70985,9.21525,-10.6485,11.78975,13.839,12.16925,84.18745,373.57,1.593,74.63325,143.255,26.935
5,10.5,0.172625,10.312,1.59375,-3.611375,-3.611375,76.5829,14.8357,-5.4899,12.268375,14.88975,11.129,84.137,373.2525,3.513,205.54225,394.18,75.38
5,11.5,0.2193,11.65725,1.76525,-3.61415,-3.61415,74.4778,14.5369,-2.54565,14.834,16.70375,10.433,84.05695,372.979,5.155,213.24425,428.925,97.38
5,12.5,0.21945,12.266,1.92,-3.57875,-3.57875,50.706175,13.713,5.0994,17.132125,18.211,9.993,84.0318,372.676,5.08325,154.1725,425.275,83.335
5,13.5,0.2381,13.8345,1.9015,-3.623175,-3.623175,44.972325,14.9035,7.518625,19.287125,20.16225,9.80275,84.009,372.52,6.282,100.448,343.75,82.43
5,14.5,0.2511,12.817,2.28225,-3.442375,-3.442375,44.10275,15.2272,9.599975,20.62925,20.713,9.78025,83.9225,372.583,6.53525,54.70795,185.2675,37.575
5,15.5,0.243,12.68075,1.93075,-3.3564,-3.3564,40.9499,12.66675,6.609125,21.222375,20.053,8.97275,83.86,372.8275,7.97625,104.87875,228.5125,52.905
5,16.5,0.1359,11.802,1.7105,-2.843125,-2.843125,15.39065,7.101075,0.832825000000003,21.328875,19.7665,9.29975,83.8597,372.78,8.16325,28.915175,114.5875,26.335
5,17.5,0.1856,10.346,1.7515,-2.0823,-2.0823,-7.120325,4.634675,-5.642175,20.932125,19.17275,9.3975,83.8504,373.015,4.5365,3.543075,70.115,16.445
5,18.5,0.103,8.63475,1.06,-0.7796,-0.7796,-26.0843,2.4118,-12.2364,19.7575,18.33425,9.52775,83.88275,373.28,3.087,-48.29275,15.85,3.32
5,19.5,0.0492,8.0855,0.58225,-0.1295,-0.1295,-59.176,-4.206375,-12.83605,18.2,17.1695,10.245,83.98725,375.05,2.57525,-96.1205,0.215,0
5,20.5,0.0486,7.9575,0.5945,-0.359,-0.359,-61.229125,-4.235775,-18.5064,16.7645,16.37225,12.2295,84.00575,375.8715,2.53225,-94.0585,0,-0.2
5,21.5,0.059125,7.37425,0.6945,-0.13025,-0.13025,-49.5914,-3.1683,-20.94775,15.78075,15.63125,13.872,84.021875,376.3995,2.534,-89.039025,0,-0.2
5,22.5,0.0713,6.29275,0.7315,-0.107725,-0.107725,-46.5678,-1.9239,-23.9423,14.77025,15.0645,14.20575,84.0506,376.26,0.55475,-87.517125,-0.2,-0.2
5,23.5,0.07205,6.48175,0.75075,-0.1238,-0.1238,-48.9,-2.371175,-25.72825,14.024,14.608,14.5345,84.091,376.155,0.769,-86.404,0,-0.2
6,0.5,0.0798,12.2235,0.78,-0.171975,-0.171975,-58.87415,-3.2015,-20.6667,23.1115,22.04325,10.95325,84,373.79125,5.04675,-83.6277,-0.2,-0.2
6,1.5,0.0718,11.87825,0.571,-0.1764,-0.1764,-54.81125,-2.571475,-21.633225,22.17125,21.32075,10.84825,84,373.74525,4.58775,-81.1045,-0.0949999999999999,-0.2
6,2.5,0.0592,10.379,0.4615,-0.3498,-0.3498,-63.7125,-3.6352,-22.9483,21.315375,20.614,11.84425,84.0725,374.96,4.994,-78.4765,-0.2,-0.2
6,3.5,0.067,9.72075,0.44575,-0.19735,-0.19735,-47.8384,-2.33895,-23.21945,20.542875,20.0185,12.06,84.0725,374.43,3.4025,-78.93855,-0.0949999999999999,-0.2
6,4.5,0.0558,9.49325,0.64,-0.234375,-0.234375,-44.0574,-2.70865,-23.56045,19.752375,19.5405,12.46,84.090925,375.8225,3.49075,-74.75675,0.2,0
6,5.5,0.0591,12.73,0.43,-0.4075,-0.4075,-36.712675,-2.59875,-23.698025,19.179,19.095,12.205,84.148575,374.2495,4.355,-41.84225,19.6,4.8
6,6.5,0.05735,14.825,0.525,-1.623675,-1.623675,-6.553,-0.553049999999999,-21.6065,18.5705,19.01,11.095,84.1725,370.774,7.085,1.634375,72.25,18
6,7.5,0.08105,14.9,0.8,-2.333,-2.333,14.629525,3.4126,-16.4069,17.23925,19.46,9.85,84.185,371.32625,8.35,55.9765,189.15,48.1
6,8.5,0.104725,15.875,0.985,-2.80345,-2.80345,43.2047,5.96695,-10.2245,17.487,20.77,8.96,84.17,370.705,10.285,103.8184,298.45,70.4
6,9.5,0.149625,16.019775,1.261,-3.0298,-3.0298,109.3985,7.95785,-3.053,18.2565,22.37,8.42,84.135,370.043,11.44175,132.53,464.3375,107.095
6,10.5,0.202375,17.211,1.72525,-3.17325,-3.17325,131.902,9.214325,3.1738,20.3525,24.1165,8.40575,84.0901,369.59875,12.89025,151.995,423.095,99.545
6,11.5,0.209375,18.194,2.00625,-3.3335,-3.3335,133.498,7.8962,8.78915,23.5485,25.517,8.15,83.995325,369.3065,14.24775,156.55,500.4775,115.36
6,12.5,0.2454,18.107,2.2805,-2.96975,-2.96975,135.365,6.23885,11.851125,25.8295,26.884,7.88825,83.93625,369.339,13.24775,169.40625,366.225,87.63
6,13.5,0.2831,19.5395,2.44675,-2.91485,-2.91485,87.06545,6.792,12.5755,27.037,27.96325,7.21825,83.82175,369.467,13.82225,86.946525,226.95,55.085
6,14.5,0.2577,19.6835,2.41575,-2.90875,-2.90875,60.04325,4.029125,8.803525,28.008,28.16875,7.08825,83.78625,369.32,14.171,68.827,194.8525,47.825
6,15.5,0.260475,19.67675,2.26625,-2.4526,-2.4526,65.133,3.352925,8.668875,29.44325,28.1825,6.81075,83.7,369.5215,15.0485,80.7412,237.305,56.02
6,16.5,0.2141,17.797,1.7425,-2.279625,-2.279625,21.994125,3.5825,9.44395,29.93,28.0115,6.812,83.7,370.55875,14.9625,39.708625,111.03,26.64
6,17.5,0.1637,17.5115,1.6755,-1.7488,-1.7488,-4.99457499999999,0.3123,2.6065,30.282,27.8785,6.7885,83.7225,370.49125,13.9595,2.575425,65.07,15.63
6,18.5,0.1264,16.6985,1.2655,-0.9288,-0.9288,-14.1442,-1.1125,-1.162825,29.67625,27.369,6.93,83.848575,369.86025,13.129,-36.462725,28.2,5.68
6,19.5,0.056725,16.061,0.67,-0.06225,-0.06225,-54.509125,-1.5885,-7.06935,28.625,26.352,7.315,83.923925,371.48375,10.683,-98.830575,4.31,0.8
6,20.5,0.049175,15.0865,0.832,-0.1424,-0.1424,-61.44425,-1.983625,-12.3837,27.31225,25.5965,8.3985,83.9725,373.046,8.015,-94.504725,0,-0.2
6,21.5,0.0547,14.6445,0.6,-0.095,-0.095,-60.107,-2.30235,-15.997575,26.1945,24.627,8.8685,84.041725,372.45475,6.9385,-87.191075,0,-0.2
6,22.5,0.0631,13.9045,0.6465,-0.11575,-0.11575,-60.1422,-2.894475,-18.676,25.14175,23.6755,9.5385,84.009425,372.72025,6.2485,-85.561075,-0.2,-0.2
6,23.5,0.063,12.711,0.725,-0.181825,-0.181825,-62.6905,-4.3617,-20.097325,24.07575,22.804,10.487,83.995325,373.45675,5.677,-84.417675,-0.2,-0.2
7,0.5,0.0802,18.49275,0.51175,-0.06735,-0.06735,-36.761,-3.6397,-27.70095,23.407375,21.75925,11.29,84.78625,371.6695,3.25025,-75.20665,0,-0.2
7,1.5,0.0544,18.2355,0.44,-0.1344,-0.1344,-44.98385,-5.594875,-28.417725,22.531,21.1725,12.8205,84.7725,372.883,2.716,-71.0738,0,-0.2
7,2.5,0.061,16.659,0.48625,-0.1046,-0.1046,-29.59,-3.111125,-27.690625,21.76575,20.6485,13.77375,84.78625,372.6725,2.45175,-68.504275,0,-0.2
7,3.5,0.061175,17.02625,0.52175,-0.1108,-0.1108,-24.753525,-4.32695,-27.625625,21.098,20.077,15.13075,84.8,372.39025,1.3835,-66.80625,-0.2,-0.2
7,4.5,0.042875,16.52725,0.39625,-0.220075,-0.220075,-29.72,-4.597625,-27.7725,20.5895,19.61075,15.52025,84.840925,373.6875,1.75825,-63.6817,0,-0.2
