DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,G_2_1_1,TS_2_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,PPFD_DIF_1_1_1,T_SONIC_1_2_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1,CO2_1_2_1,H2O_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,LW_IN_1_2_1,LW_OUT_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,PPFD_IN_1_1_2,TA_1_1_2,RH_1_1_2,WS_1_1_2,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_2_1_1,CO2_2_1_1,H2O_2_1_1,LW_BC_IN_1_1_1,LW_BC_OUT_1_1_1,PPFD_BC_IN_1_1_1,TA_2_1_1,G_2_1_2,U_SIGMA_2_1_1,V_SIGMA_2_1_1,W_SIGMA_2_1_1,T_SONIC_SIGMA_2_1_1,WS_1_2_1,WS_2_1_1
1,0.5,0.331,-5.97,2.8875,0.11825,-32.7566,-2.37443,-9.4905,1.132495,67.7833,97.971075,394.7765,0.5,-74.70825,0,-1.403005,0.068,236.61875,287.08475,2.676,0.305,-4.83112,-4.8258425,-4.5960475,73.6289,67.431825,418.7295,3.27362,-1.7061575,0.2373885,243.37875,287.56875,0.6371605,0.6915685,0.410961,0.0713574,-5.057485,0.057575,-0.1097275,-5.92166,71.1627,2.8304675,0.683476,0.7247465,0.421347,-5.10562,419.7415,3.49047,273.698,291.27475,-0.179248,-5.41486,-13.57325,0.19063175,0.228002,0.083828475,0.0687156,2.0149275,0.328583
1,1.5,0.316839,-6.1812525,2.92,0.15,-33.599475,-2.853,-9.67356,1.11264,69.357425,97.95,395.526,0.4525,-72.6125,0,-1.4675775,0.0719815,236.61425,286.264,2.65,0.305,-5.05648,-5.098865,-4.8169325,73.3117,67.757025,418.59775,3.17674,-1.7547925,0.21791375,240.02425,287.87175,0.6142955,0.66833275,0.38709175,0.0704899,-5.24089,0.0641348,-0.109367,-5.66554,70.3575,2.79909,0.6456035,0.6489005,0.422361,-5.14217,419.6365,3.434125,271.319,290.134,-0.177089,-5.5934175,-13.692175,0.185108,0.21647975,0.083652175,0.065954875,1.97065,0.33781725
1,2.5,0.294012,-6.2783325,2.875,0.136,-30.815275,-2.6645,-9.87104,1.09976,70.75075,97.9325,395.2175,0.4325,-72.789,0,-1.5417975,0.0800776,234.7,285.6215,2.66234,0.305,-5.2742,-5.173895,-4.885865,74.6484,69.8434,418.802,3.27414,-1.7637775,0.233253,234.934,287.9635,0.6005985,0.6019005,0.364905,0.0717347,-5.1732175,0.06347105,-0.1043145,-5.49216,71.0596,2.623135,0.6162945,0.5732445,0.35432525,-5.10048,419.478,3.44193,269.8175,289.45975,-0.20090175,-5.6357475,-13.9113,0.17229325,0.19110225,0.073668,0.0647203,1.8971175,0.32412675
1,3.5,0.27824425,-6.4,2.92096,0.17,-32.864,-2.553,-10.0315,1.08949,72.10675,97.929775,395.2065,0.39,-71.665,0,-1.59226,0.065615625,236.063,285.016,2.60675,0.305,-5.2764475,-5.5944725,-5.32122,75.492825,71.4484,419.067,3.28522,-1.7880375,0.19970875,234.3735,285.5265,0.5757505,0.594213,0.3592525,0.07009925,-5.42576,0.06333875,-0.0937952,-6.3328,72.98165,2.741815,0.5744775,0.57234125,0.3676205,-5.7995725,420.0325,3.3832,266.7745,289.21925,-0.196646,-5.8976525,-13.93515,0.1559275,0.18278475,0.071381675,0.0686437,1.92571,0.32951325
1,4.5,0.287,-6.515,2.909935,0.097248425,-30.94475,-2.528,-10.141,1.077,73.2625,97.925825,395.766,0.35,-69.89,0,-1.4685,0.07487495,234.15,284.629,2.56605,0.304,-5.60049,-5.77745,-5.48703,76.1417,73.2386,418.873,3.26771,-1.78374,0.228712,235.368,285.42725,0.538317,0.562996,0.333424,0.0677966,-5.254005,0.06206795,-0.09383695,-6.21692,73.6211,2.7382625,0.532106,0.5699665,0.3360325,-5.7454325,420.26475,3.360775,267.381,289.627,-0.202548,-6.1142825,-14.0273,0.151005,0.1856395,0.0716453,0.0688894,1.90469,0.3226985
1,5.5,0.283337,-6.675,2.8755,0.174,-32.4719,-2.26525,-10.1901,1.06,73.53325,97.9407,395.889,0.3,-69.391,0,-1.4576175,0.066,233.545,283.8315,2.6265,0.304,-5.7204825,-5.96336,-5.6097525,77.1885,72.7043,419.13,3.2778475,-1.72204,0.25241725,237.3705,284.5095,0.546392,0.576249,0.363591,0.0710346,-5.37905,0.06334965,-0.10273275,-6.16504,74.9592,2.7356675,0.552806,0.572542,0.3584105,-6.11282,420.69425,3.3412425,266.59725,289.864,-0.18116675,-6.2880275,-14.35045,0.16486625,0.19488,0.07412915,0.069544975,1.9228975,0.30463375
1,6.5,0.28385,-6.7695825,2.880515,0.17725,-29.01425,-2.545,-10.2925,1.04706,73.9985,97.944625,396.17,0.29,-69.81425,0,-1.45621,0.07063085,232.768,283.0785,2.56824,0.304,-5.8200475,-6.30855,-5.9660425,77.8883,73.74065,419.704,3.2687675,-1.72412,0.20738025,235.8115,283.2015,0.56145275,0.58645475,0.36137425,0.069989025,-5.72063,0.067297125,-0.10516625,-6.1651,74.05485,2.656245,0.5444675,0.6062445,0.379352,-6.615185,420.566,3.32795,263.5055,288.373,-0.18874375,-6.8097,-14.1174,0.1486235,0.17990075,0.0701485,0.071795575,1.8636275,0.317033
1,7.5,0.27502025,-7.046665,2.784,0.134,-30.4193,-2.5065,-10.455,1.0473525,74.711175,97.98,396.56325,0.3,-69.24125,0,-1.154,0.0905,232.488,281.798,2.60891,0.311,-6.232,-6.265395,-6.17525,78.861425,73.98175,419.5635,3.1805725,-1.675055,0.24081625,236.131,282.404,0.57794825,0.577812,0.35219725,0.073986075,-6.221285,0.0667217,-0.0698887,-6.28429,74.2114,2.61427,0.527891,0.5448335,0.344211,-6.828345,421.1045,3.269795,262.814,288.217,-0.187358,-7.377475,-13.98655,0.159519,0.175872,0.07557205,0.0695568,1.831205,0.2974675
1,8.5,0.2885,-7.2575,2.81,0.22519,-26.40255,-2.0065,-10.562,1.04,75.2855,98,396.8675,0.28,-25.568,7.14812,6.72,1.041,234.323,281.9355,2.5425,11.75495,-6.40975,-6.3744575,-6.35749,78.55385,74.725925,419.486,3.216775,4.58125,0.76893325,232.284,281.922,0.55368775,0.54647575,0.325804,0.067218675,-6.474505,0.064092875,10.255,-6.60369,74.1762,2.458685,0.528839,0.5294255,0.323851,-6.95964,421.327,3.39824,261.534,287.8285,2.2020225,-7.251925,-13.74305,0.15080275,0.1753805,0.071234475,0.06926745,1.72905,0.3043675
1,9.5,0.369033,-7.09275,2.660805,0.41975025,-5.48609,-0.924,-10.50375,1.037,73.632,98.03,396.8115,0.34,27.123,69.7962,34.95,4.59775,232.302,284.6825,2.62554,65.886,-5.6903225,-5.87934,-5.7667275,76.8284,74.451475,419.73525,3.2213325,27.59135,3.31876,231.004,285.2405,0.6014075,0.6180025,0.4030625,0.087030475,-6.408365,0.07836715,59.059875,-7.0122625,71.1015,2.4293875,0.6073045,0.624307,0.404953,-6.15694,421.227,3.330695,263.40625,291.4335,13.8434,-6.49862,-13.6373,0.192693,0.218416,0.0952831,0.088017325,1.7014925,0.333547
