DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,NETRAD,PPFD_IN,PPFD_OUT,PPFD_BC_IN,TA,RH,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,PA
1,9.25,1.86535,2.13125,201.642,93.987,1.8508,4.843175,484.1775,566.56,101.4875,458.56,47.67575,13.98525,9.3545,100,3.7861,5.155225,4.11235,4.716875,5.99829999999999,7.80925,5.32164999999999,3.99915,4.4126,6.465625,8.544,6.45165,7.9565,2.7343,3.46097500000001,100.7267
1,9.75,2.45745,7.71992499999998,202.69165,150.182575,1.361875,6.573775,482.11225,566.62025,136.5075,618.53,63.55375,16.238,9.5495,100,3.8231,5.319975,4.5492,4.74,5.892425,7.903,6.18565,3.914125,4.4088,6.475525,8.064,6.53649999999999,8.06,3.15900000000001,4.09530000000001,100.701375
1,10.25,1.9573,4.77599999999999,173.3336,227.87475,1.2294,2.30615,459.259,566.69295,200.5075,768.5,80.3975,17.9255,9.84775,100,3.8817,5.5304,4.252275,4.53055,5.46035,7.78725,6.08905,4.033075,4.4005,6.8272,7.448,6.4373,8.14625,3.42615000000001,4.63940000000001,100.6676
1,10.75,2.2323,12.1894,224.73155,225.19745,1.1388,3.83909999999998,452.340375,566.71545,262.7725,874.7,87.533775,19.83375,10.04675,100,4.095275,5.745175,4.373225,4.4496,5.69555,7.9945,5.945175,4.0338,4.403875,7.03725,8.045,6.131,8.30625,3.92445000000001,5.7169,100.6416
1,11.25,2.831,4.32199999999999,267.628675,256.9021,1.136,4.63029999999999,456.28645,566.75845,305.2375,963.5,91.82905,20.738,10.114,100,4.25795,5.476275,4.40205,4.53355,5.88035,7.766,5.619,4.04539999999999,4.4935,6.835525,7.5775,6.74315,8.176,4.36975000000001,6.848475,100.5996
1,11.75,2.6362,5.3319,261.285025,268.210525,1.3039,10.800425,510.96145,566.985,330.9925,966.1,98.065,22.014,9.9695,100,4.3177,5.790475,4.54535,4.929125,5.9042,7.5145,5.499325,4.061425,4.413,6.716575,7.87375,6.713775,8.02425,4.23450000000001,6.719225,100.571625
1,12.25,2.4711,10.12915,238.02885,343.5563,1.10295,7.43332500000001,512.92555,567.2242,354.45,998.425,103.038475,22.706,10.421,100,4.3342,5.503425,4.26415,4.58945,5.698425,7.37575,5.354075,3.95079999999999,4.4644,6.347,7.55125,5.783875,8.295,4.41072500000001,6.70395,100.54175
1,12.75,2.889475,16.718525,197.2327,308.194775,1.129625,4.3394,448.130425,567.2305,354.4,1005.975,109.3675,22.8575,10.4575,100,4.605125,5.452575,4.249625,4.60915,6.119125,7.93275,5.6997,4.06709999999999,4.32675,6.271,7.42875,6.5543,8.316,4.51625000000001,7.3006,100.5105
1,13.25,2.149225,2.0862,220.741625,310.85565,1.087625,11.07,485.5055,567.6111,346.3725,1004.825,104.940575,21.5255,10.33475,100,4.317025,5.429675,4.339675,4.6616,5.616075,8.133,5.37015,4.07875,4.383625,6.582,8.0475,6.108325,8.237,4.54167500000001,6.974875,100.49
1,13.75,2.771,22.3411499999999,188.87395,292.4091,1.07975,0.46405,465.970375,567.68605,325.9475,958.910425,98.865,21.477,10.28625,100,4.282625,5.570525,4.33165,4.5017,6.017,8.151,5.3061,4.17094999999999,4.848,6.223,7.67125,6.482925,8.313,4.56337500000001,6.79405,100.466625
1,14.25,1.9885,4.972925,223.697675,259.821025,1.14375,7.08215,454.597875,567.78515,281.38565,859.55,87.6825,19.80325,10.17175,100,4.557675,5.2438,4.21945,4.481575,6.250175,8.37475,5.2916,4.18049999999999,4.62415,5.961,7.57,5.640625,8.3585,4.55142500000001,6.780925,100.467625
1,14.75,1.824525,6.64739999999998,169.51595,199.3089,1.09725,2.682,490.405375,568.037725,240.28,776.90355,75.932475,18.4875,10.2165,100,4.079125,5.518,4.31525,4.706875,6.3011,8.19875,5.3245,4.09937499999999,4.586425,6.182,7.645,6.0512,8.27125,4.56650000000001,6.7891,100.464125
1,15.25,1.58965,7.09104999999999,210.19865,150.60995,1.25225,1.572,481.541125,567.84735,185.0925,660.680925,62.7802,17.26725,10.43475,100,4.3573,5.55705,4.211375,4.96215,6.062075,8.28275,5.0689,4.27447499999999,4.921125,6.429,7.3575,6.4298,8.2055,4.49257500000001,6.6275,100.467125
1,15.75,1.12125,4.527625,167.195375,122.5385,1.056,1.253875,470.72675,567.781025,152.0309,533.2925,50.85025,15.57225,10.68,100,3.81665,5.54765,4.3699,4.768375,6.0126,8.288,4.92845,4.20409999999999,5.11082499999999,6.117,7.23875,6.09745,7.98275,4.39625000000001,6.58947500000001,100.4678
1,16.25,1.4642,24.70205,175.96495,83.9868,1.1594,0.71925,455.8383,567.731825,86.6668,390.548675,34.48915,14.10375,10.29325,100,4.0701,5.5421,4.29269999999999,4.50755,6.081775,8.17625,4.760275,4.27755,5.48739999999998,6.421,7.30375,6.9611,8.04,4.130775,6.345625,100.4856
1,16.75,1.61425,2.958,162.65805,29.15505,1.04875,6.16769999999999,451.7052,567.73235,29.301825,219.393825,21.90465,12.912,10.18725,100,4.063375,5.4717,4.300825,4.574275,6.53295,8.14525,4.84295,4.38655,5.26844999999998,6.695,7.24375,6.677325,7.716,3.8301,6.2535,100.498625
1,17.25,1.9662,5.00877499999999,187.377575,15.7539,1.20825,2.890225,453.6904,567.8196,11.123075,96.024825,11.6835,3.00300000000006,10.18175,100,3.8056,5.231175,4.17139999999999,4.502575,6.25255,8.07925,4.91905,4.38345,5.22224999999999,6.967,7.27,6.65325,7.977,3.58435,5.943075,100.5155
1,17.75,2.169125,5.42634999999999,199.3069,0.494599999999977,1.052,3.73155000000001,449.782375,567.7053,5.33035000000001,24.5539,0,2.92325000000006,10.106,100,3.775625,5.083775,4.24854999999999,4.72965,6.0856,7.93525,4.896525,4.37095,5.07902499999999,6.900625,7.2625,5.9876,8.04275,3.38055,5.660125,100.540375
1,18.25,3.4868,5.274,199.1425,7.000875,1.062,4.492625,446.2146,567.59005,3.83065,0,0,2.90125000000006,9.29025,100,3.95025,4.861325,4.148675,4.7274,6.15039999999999,7.87599999999999,5.04435,4.3639,5.16275,6.5425,7.39,5.95285,7.9455,3.434775,5.54965,100.5406
1,18.75,3.18765,9.77939999999999,207.93115,-0.00305000000000311,1.04125,1.76945,465.6777,567.477975,4.7127,0,0,0,9.05775,100,3.92685,4.992975,4.18425,4.7469,6.079425,8.03525,5.12715,4.256525,5.25994999999999,6.8869,7.49125,6.2268,7.68,3.611475,5.46795,100.562
1,19.25,2.69415,9.866,244.251725,2.37942499999999,1.028625,4.823,495.7754,567.337825,4.20895,0,0,2.83525000000006,9.014,100,4.1084,4.960475,4.130325,4.9114,5.759875,7.6135,5.03545,4.2793,5.21159999999999,7.06575,7.3775,6.17062499999999,7.9675,3.09265,5.20715,100.62135
1,19.75,2.28455,18.964775,248.0491,2.55625,1.108375,9.31640000000001,486.02,567.316,4.39485,0,0,2.75550000000006,8.86775,100,4.07775,4.82975,4.102125,4.851275,5.701375,7.5435,5.02875,4.47955,4.5385,7.04925,7.4475,5.74844999999999,8.084,2.88705,5.207075,100.64725
1,20.25,2.694875,8.83004999999999,124.2325,5.770125,1.1206,4.15729999999999,481.60225,567.2752,3.90645,0,0,2.82975000000006,8.83425,100,4.0795,4.720025,3.964525,4.932425,5.790025,7.65525,4.947925,4.445425,4.5356,6.9217,7.35125,5.5698,7.87775,2.866125,5.167225,100.644
1,20.75,2.456675,10.6395,220.0511,-0.07725,1.025,6.12185,450.6496,567.2482,3.1462,0,0,2.77750000000006,8.76575,100,4.55025,4.581275,4.0852,5.03435,5.967,7.6605,5.0633,4.165175,4.89877499999999,7.17435,7.36125,5.688575,8.113,2.875,5.1141,100.6772
1,21.25,1.736625,17.807,190.29725,-0.1842,1.0766,2.1866,485.0062,567.0646,2.233025,0,0,2.81325000000006,8.80625,100,4.018,4.6753,4.0209,4.92935,5.8031,7.681,5.036675,4.2481,5.19504999999999,7.19775,7.4425,6.01975,8.0655,2.895325,5.15005,100.705
1,21.75,2.0016,4.781825,157.14475,0.515499999999998,1.048,1.2157,463.5339,566.987925,2.3375,0,0,2.97550000000006,9.085,100,4.023375,4.618725,4.001875,4.95125,5.9609,7.64575,5.136525,4.052275,5.09689999999999,7.146,7.535,6.202775,8.017,2.89565,6.14115000000001,100.729
1,22.25,3.191475,10.9264,183.23485,6.75080000000001,1.0336,2.19135,461.505,566.808,2.26995,0,0,3.01950000000006,8.88,100,4.0236,4.60495,4.016125,5.023575,5.8399,7.70925,5.009425,4.231925,4.6518,6.97815,7.65375,5.916325,8.07275,3.088175,6.16077500000001,100.7348
1,22.75,2.8345,5.51825,180.7952,0.135625,1.1142,4.8317,458.6945,566.65175,2.491,0,0,3.04150000000006,8.4505,100,4.0516,4.668425,4.246275,4.914025,5.9896,7.7105,5.0606,4.315775,4.6145,6.91735,7.74125,5.771425,8.00825,3.1807,5.86365,100.7334
1,23.25,3.044625,6.4485,132.441,-0.144,1.005125,3.316725,453.6563,566.573025,1.552175,0,0,2.97550000000006,8.40875,100,4.3755,4.720225,4.266525,4.983875,5.6855,7.7635,5.0391,3.89004999999999,4.66742499999999,6.747,7.965,6.131225,8.183,3.692725,5.850925,100.7408
1,23.75,2.697,18.84445,159.76225,-1.3165,1.0846,4.17955,473.228,566.62515,3.060675,0,0,2.91500000000006,8.70125,100,4.05175,4.654925,4.66965,4.883625,5.962,7.80625,5.022925,3.95002499999999,4.65697499999999,6.82705,7.88125,6.20775,8.2565,3.74345,5.528775,100.7612
2,0.25,2.539,9.401875,156.7335,5.28504999999997,0.975925,6.11780000000002,467.5734,566.003475,5.0641,0,0,0,4.202975,100,3.9553,2.00815,1.1087,1.86275,3.1931,4.50815,3.7609,1.54095,2.21945,5.313575,4.52025,5.733625,5.870475,1.574775,1.334375,100.53945
2,0.75,2.210175,2.75465,127.2894,4.93329999999994,1.1032,2.844,470.192,566.0854,5.742425,0,0,0,4.20205,100,4.1585,2.3511,0.999,1.79075,3.11355,4.51995,3.791575,1.491275,2.0546,5.0098,4.216125,5.73755,5.84565,1.574625,1.30815,100.51675
2,1.25,2.381875,2.89864999999999,89.4844999999999,7.46657499999999,1.033525,4.4485,463.93975,566.044125,6.14,0,0,0,4.064825,100,3.869375,2.2164,0.894500000000004,1.77235,3.17485,4.22205,3.785425,1.408875,2.2544,5.004525,4.286325,5.79425,5.798375,1.578025,1.313075,100.5071
2,1.75,2.938175,5.81237500000002,148.488475,9.57819999999998,1.710975,5.39407499999997,484.51435,566.0589,9.47900000000001,0,0,0,4.364,100,3.8473,1.8813,1.17475,1.8275,3.32715,4.2605,3.792075,1.38105,2.0572,4.969725,4.53925,5.752725,5.95615,1.56025,1.384425,100.50295
2,2.25,2.675175,4.80172500000002,150.707624999999,4.93814999999995,1.041425,6.12905,485.596425,566.179925,9.39300000000001,0,0,0,4.73470000000001,100,4.322625,2.26685,1.1361,1.7939,3.1237,4.51305,3.784625,1.399875,1.9923,5.2925,4.537175,5.598175,5.92355,1.53695,1.3728,100.501525
2,2.75,3.40875,4.2203,236.075074999999,24.2151249999998,1.1597,2.973,450.8285,566.062275,10.156,0,0,0,4.033675,100,4.087125,2.2319,1.0663,1.8443,3.21825,4.4627,3.789875,1.340725,2.26397499999999,5.073325,4.2203,5.729575,5.979325,1.4683,1.272825,100.496775
2,3.25,2.369,8.54959999999999,71.988,8.47624999999999,1.3088,1.4001,446.307075,565.990725,8.71675,0,0,0,3.959125,100,4.0974,1.55390000000001,1.1713,1.5913,3.29795,4.4835,3.9512,1.353875,2.522875,5.296225,4.2182,5.606725,6.07615,1.410825,1.192225,100.478475
2,3.75,2.7085,2.48345,175.104825,32.0649,1.13525,1.80617499999998,481.427874999999,566.05105,10.017,0,0,0,3.780225,100,4.107625,2.1942,1.01415,1.80525,3.2432,4.47885,3.805175,1.348475,2.200375,5.29265,4.22565,5.768325,6.01385,1.402025,1.003025,100.459175
2,4.25,2.53,2.1985,251.765875,12.2739,1.1865,2.99219999999998,495.413524999999,566.19815,8.72587500000001,0,0,0,3.3787,100,3.857375,2.57165,1.17835,1.3474,3.44575,4.50035,3.801825,1.35875,1.82085,5.34325,4.2513,5.810425,5.985775,1.3899,0.917,100.45415
2,4.75,2.533325,4.16009999999998,125.954899999999,12.0006,1.11505,2.77269999999999,457.649375,566.116825,7.72197500000001,0,0,0,2.79905,100,4.052725,2.3008,1.4062,1.81625,3.37565,4.57655,3.87545,1.352125,2.03855,5.561925,3.53795,5.93454999999999,6.0476,1.478475,0.917,100.4487
2,5.25,1.754525,1.88475,176.51755,4.339675,1.516,0.924674999999995,454.80835,566.131575,2.762975,0,0,0,2.77345,100,3.893,2.45735,1.4001,1.5358,3.4747,4.48215,3.786275,1.294825,1.99975,5.04314999999999,3.9676,5.970875,6.0665,1.4008,0.917,100.454175
2,5.75,1.7367,2.29325,221.6248,1.6685,1.26925,1.78872499999999,458.6926,565.793725,4.71757500000001,0,0,0,2.582125,100,3.8164,2.23835,1.25315,1.2449,3.34595,4.51895,3.863675,1.3185,2.071,5.91015,4.0799,5.784525,6.037425,1.12815,0.917,100.4698
2,6.25,2.38825,2.74565,106.235325,6.64709999999996,1.243225,1.2009,445.1479,565.7104,4.63085,0,0,0,2.3726,100,3.8159,2.2862,1.33845,1.50945,3.3157,4.3888,3.808625,1.340475,2.1438,5.080775,3.89904999999999,5.53525,6.183925,1.129325,0.916775,100.47885
2,6.75,2.3544,4.4157,120.720725,26.611525,1.27865,2.44399999999998,443.46295,565.6414,4.18275,0,0,0,2.420125,100,3.77525,2.2562,1.21475,1.76175,3.4916,4.53575,3.869825,1.372975,2.083625,5.60485,3.89682499999999,5.77515,6.1913,1.12675,0.916775,100.505125
2,7.25,1.7558,2.593325,129.02965,4.92740000000001,1.44825,1.035525,444.55775,565.67955,8.26525,40.7185,10.00825,9.31,2.51305,100,3.547,2.29895,0.962800000000001,1.81805,3.2632,4.40565,3.9366,1.323325,2.0849,5.543725,3.86152499999999,5.98145,6.23565,1.1253,0.917,100.541725
2,7.75,2.3111,2.36355,92.9961999999997,7.61072500000001,1.56475,4.495575,471.5525,565.622875,29.34875,148.2725,20.4235,10.74475,2.7011,100,3.79585,2.0755,1.08515,1.7578,3.22,4.3556,3.7391,1.316625,1.97975,5.547475,4.5912,5.78865,6.210875,1.124175,0.916775,100.5783
2,8.25,1.9832,2.27175,149.9509,23.421475,1.606,5.2095,468.2007,565.728475,65.06925,318.85,32.06725,11.59525,2.940475,100,3.66705,1.4478,0.709600000000002,1.82915,3.513,4.065,3.56175,1.28,2.266425,5.66235,3.95077499999999,5.20585,5.808175,1.104975,0.917,100.583025
2,8.75,1.988625,3.0016,157.5505,68.0213000000001,1.17055,7.14412499999998,482.341225,565.71825,128.6425,506.4175,50.05125,13.93925,3.323875,100,3.721,0.89375,1.2995,1.7011,3.5248,4.2965,3.625625,1.266275,2.2672,5.2637,3.807125,5.818225,5.463625,1.109625,0.917,100.5786
2,9.25,2.4068,2.48115,139.1825,130.9047,1.13675,1.33175,443.16305,565.794425,198.5825,674.395,75.9425,15.0605,3.262525,100,3.9385,1.2414,1.4224,1.79155,3.19055,4.5045,3.666125,1.274,2.5802,5.752525,3.899375,5.0071,5.363575,1.135075,0.917,100.58105
2,9.75,2.123725,5.912375,146.2538,199.5558,1.14,0.4425,444.85425,565.851,280.5775,847.75,107.7851,16.8505,3.723425,100,4.24975,1.68765,1.07335,1.5151,3.20315,4.34235,3.760025,1.1509,2.5895,5.13364999999999,4.8999,5.753,5.1781,1.13955,0.917,100.5848
2,10.25,1.8302,3.59854999999998,156.682149999999,265.8461,1.7795,0.66,442.7075,565.9834,348.18,1016.075,119.9925,19.61825,4.52625,100,3.9019,1.1602,0.523550000000004,1.8834,3.2528,4.3041,4.01105,1.195875,2.3503,5.877025,5.044575,5.574375,5.496175,1.244875,0.917,100.5594
2,10.75,2.293475,3.03004999999999,204.08945,325.6812,1.23035,1.215,441.17175,566.0494,407.24,1159.241375,141.0075,21.09675,4.787525,100,4.2069,1.2523,0.589500000000003,1.86645,3.30945,4.47775,4.10885,1.215825,2.203475,5.8908,5.502075,5.95775,5.156325,1.22705,1.09865,100.5652
2,11.25,2.73015,4.81125,218.789375,388.0565,1.219275,2.27219999999999,498.521599999999,566.225525,453.3875,1247.725,152.66,21.68775,5.41085,100,4.30744999999999,1.24785,1.0923,1.5471,3.38295,4.734,4.087475,1.20005,2.3582,5.15155,5.51815,5.854625,5.077275,1.243875,1.092675,100.5863
2,11.75,2.7285,14.5238499999999,193.37245,381.809875,1.20775,5.45007499999999,531.017124999999,566.410825,480.1225,1278.325,131.1973,24.8455,5.812175,100,4.446925,1.808,0.93035,1.7702,3.2996,4.64885,4.026625,1.179475,2.289475,5.62845,5.286675,5.40165,5.248575,1.4064,1.538625,100.5926
2,12.25,3.5902,4.757,196.1228,426.621875,1.131375,2.08259999999999,492.044724999999,566.54255,497.9825,1362.525,147.9625,27.1355,6.029125,100,4.43794999999999,1.5528,0.894600000000001,1.8617,3.73555,4.6421,3.990275,1.24245,2.1535,5.27615,5.50435,5.40515,5.308475,1.4881,1.326575,100.586175
2,12.75,2.8806,7.73925,203.44385,422.0916,1.0905,5.5965,486.217,566.55125,517.345,1376.725,134.7525,27.38,6.96135,100,4.26225,1.3903,1.0639,1.61355,3.344,4.737,3.947775,1.1517,2.0966,5.274825,5.705,5.5052,5.50845,1.48965,1.4783,100.5486
2,13.25,2.2774,9.27367500000002,300.931225,401.6474,1.1015,2.417,461.096,566.6506,508.4975,1318.05,146.3343,26.16125,7.276725,100,4.62325,1.6061,0.919250000000003,1.72495,3.1426,4.626,3.83425,1.08565,2.19475,5.7241,6.12095,5.784625,5.6081,1.40275,1.3357,100.4936
2,13.75,3.04675,9.40660000000001,188.381375,420.05025,1.0824,5.40017499999999,459.0302,566.612,473.95,1255.28165,135.9875,28.48125,7.3685,100,4.77899999999999,1.3624,1.1203,1.79455,3.0446,4.8268,3.743,1.16875,2.31545,5.207375,5.3024,5.8932,5.023775,1.401975,1.2686,100.4652
2,14.25,2.6575,7.79175,172.23695,402.055,1.142175,2.596375,479.2792,566.7516,444.976475,1181.425,115.03,24.68825,7.17955,100,4.75245,1.3769,0.648400000000003,1.6861,2.96495,4.8264,3.744775,1.144275,2.3901,5.22147499999999,5.12055,5.88255,5.358975,1.37375,1.4256,100.4446
2,14.75,2.95295,12.4298999999999,162.08695,355.7343,1.248925,4.06780000000003,452.6504,566.7314,385.8626,1081.975,103.5875,21.4465,7.30665,100,4.6228,1.45345,0.982250000000001,1.6508,2.6845,4.6214,3.768525,1.08689999999999,2.3613,5.19385,5.064875,5.8291,5.774625,1.317025,1.2924,100.458675
2,15.25,3.2518,12.2967999999999,163.22225,300.472,1.1564,2.05960000000001,445.019,566.8418,324.575,953.448725,82.2984,19.0575,6.8056,100,4.98045,1.4832,0.717400000000005,1.5188,2.7454,4.7098,3.74685,1.10097499999999,2.074925,5.059975,5.205,5.94415,5.89525,1.420425,1.262725,100.43105
2,15.75,2.489375,3.59139999999999,136.7707,244.52845,1.1114,2.65980000000001,445.236,566.9884,252.9925,817.64255,70.151325,19.454,6.866725,100,4.6212,1.5097,0.830200000000003,1.40845,2.8717,4.6898,3.50885,1.10947499999999,2.556125,5.33917499999999,5.0917,5.61775,5.521275,1.422775,1.326925,100.41485
2,16.25,3.02085,5.57289999999998,128.06855,190.7897,1.151,2.9226,442.4626,566.677625,176.147125,632.838075,52.297775,17.10025,6.325525,100,4.06509999999999,1.54795,1.07425,1.72665,3.1217,4.4412,3.6012,1.01577499999999,2.42545,5.10475,5.2282,5.65355,5.360025,1.475475,1.378,100.4132
2,16.75,2.426,3.96762500000001,96.9259,112.453325,0.988925,2.6944,463.516,566.7342,107.4342,456.2,38.777325,13.194,5.87705,100,4.175375,1.67770000000001,1.11285,1.82145,2.85685,4.3994,3.65075,1.04002499999999,2.3787,5.1062,5.273725,5.858825,5.38395,1.4979,1.235175,100.411025
2,17.25,2.62435,2.6264,94.07225,88.8661,1.041125,2.5728,451.666675,566.675325,44.646275,278.825,27.6058,11.7395,5.443025,100,4.2074,1.6335,1.2034,1.63845,3.1595,4.3626,3.5377,0.999374999999993,2.49475,5.312225,5.589625,5.5935,5.187125,1.570525,1.24105,100.4144
2,17.75,2.180925,2.1016,87.46965,23.6774,0.979475,4.07020000000001,472.934,566.553275,9.06975,123.139875,13.081,10.1985,5.233825,100,4.070175,2.04285,1.09995,1.33445,3.6179,4.755,3.54595,1.08569999999999,2.4201,4.75195,5.412275,5.238225,5.3508,1.4048,1.241825,100.4313
2,18.25,2.252475,2.7053,84.7965,12.8519999999999,0.9174,2.3506,555.312400000001,566.4067,8.21330000000001,31.306175,0,0,5.10895,100,4.07675,2.07965,1.07935,1.9333,3.65475,4.3848,3.55355,0.941349999999991,2.5175,4.696575,4.721575,5.176975,5.495275,1.316775,1.241825,100.475125
2,18.75,2.33075,3.85725,98.884,14.5595,1.01705,4.72155,523.828075,566.2716,7.0414,0,0,0,4.7208,100,3.9788,2.22995,1.0331,1.49115,3.30535,4.2268,3.7538,1.09224999999999,2.2952,5.11645,3.82572499999999,5.56995,5.23815,1.429425,1.24105,100.504425
2,19.25,2.0351,3.111125,80.1758249999998,4.98659999999998,0.98815,2.23059999999996,474.456075,566.5792,8.40100000000001,0,0,0,4.204775,100,4.234,2.0776,1.0076,1.56805,3.59575,4.6782,3.7906,0.987024999999993,2.164875,5.6317,3.3821,5.578525,5.05315,1.59305,1.2054,100.4959
