DOY2,HR2,CO2,FC,G_1_1_1,G_2_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TAU,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD,V_SIGMA,WS,W_SIGMA,TA_1_1_3,TA_1_1_2,TS_1_5_1,G,TA,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1
1,5.25,362.6711921,-0.9465936136,-56.089704,-49.1235625,-45.0344939645,0.6410538525,-7.65990796625,161.575,222.86,-90.555,97.321191575,-1.0084,-0.37395,56.52362196875,-0.430384838275,-2.1494447082,-1.41707798425,-2.840875,-0.3234,-0.466051060725,-20.49025,-6.46925,-3.227725,-1.013175,-0.483425,4.0725,-6.07875,-2.8369,-1.0025,1.1153,3.0725,-20.954,-19.42247087325,0.042777537,0.00118066198687767,0.0495750915,0.00113340826384328,0.625026125,0.00137464322845906,-1.303,-18.0874705,-2.1076,-51.92183005325,-17.7437895,-7.509825,-4.841375,-2.34695,-1.255125,-0.09645,0.910575,1.44805,2.75705,4.0975,-8.6445,-6.714675,-3.29465,-1.515675,-0.287225,0.633025,1.348375,2.34605,4.064
1,5.75,362.45702493,-1.662768902625,-57.5935395,-49.2604725,-46.26621567525,0.72770950855,-13.55321496675,161.77,222.9,-89.49,97.30696087125,-0.97225,-0.4198,56.212069715,-1.324538012075,-1.8885031832,-1.36976507825,-2.7687,-0.3142,-0.5000634499,-20.63375,-6.6385,-3.2527,-1.0124,-0.5,4.0725,-6.2311,-2.8965,-1.0039,1.111025,3.07745,-21.50375,-19.1423601425,0.054024474375,0.00118797126293761,0.03374392295,0.00117784482045643,0.8140482172,0.00125301358945317,-1.3762,-18.2122785,-2.215,-51.687635647,-18.03084075,-7.615075,-4.93375,-2.36735,-1.274125,-0.091225,0.910575,1.467775,2.756075,4.106325,-8.6495,-6.751775,-3.317925,-1.519175,-0.306225,0.642475,1.348375,2.34605,4.064
1,6.25,364.7534726675,-1.5606550415,-57.5704075,-49.48422375,-42.95125611775,0.705033415025,-11.676750925,159.925,221.4,-88.9,97.310518209,-0.98895,-0.3695,57.8297466985,-1.30071088775,-1.865941663,-1.94125111,-2.794775,-0.3702,-0.44458666995,-20.9605,-6.75925,-3.25115,-0.995625,-0.51825,4.0725,-6.405825,-2.95395,-1.034675,1.12465,3.0769,-22.26,-19.5628604775,0.06160024405,0.00120324900224612,0.0420081661,0.00106024493208457,0.813454666875,0.0012953766565947,-1.3656,-18.666578,-2.215,-51.0711476475,-18.3483715,-7.732875,-5.025125,-2.405325,-1.312125,-0.11545,0.910575,1.467775,2.756075,4.0875,-8.712,-6.78925,-3.33635,-1.513775,-0.3105,0.643,1.344325,2.337025,4.064
1,6.75,365.27993525,-1.7142592039,-57.27936225,-49.85690675,-41.000386388,0.72777842205,-16.36890683,158.57,221.62,-88.67,97.302154573,-0.831775,-0.33175,58.791400575,-1.341513183,-1.8567743856,-1.07087053625,-2.6652,-0.3114,-0.5400401461,-21.2175,-6.81425,-3.213175,-1.00675,-0.517025,4.0725,-6.5194,-3.015175,-1.1,1.1153,3.0725,-22.755,-19.4857965925,0.05495962365,0.00120075110190153,0.06233142775,0.00113049894963775,0.892333929,0.00129202529237134,-0.998,-19.15915575,-2.26515,-52.301012895,-18.780972,-7.8511,-5.103725,-2.44425,-1.3259,-0.091225,0.910575,1.453725,2.756075,4.101275,-8.784,-6.825825,-3.3591,-1.531775,-0.329725,0.643,1.348375,2.337025,4.049275
1,7.25,362.53980077,-1.6532628141,-57.74276475,-49.77246675,-41.95457836025,0.7152785901,-10.1604665326,158.45,221.1,-86.18,97.308266323,-0.3251,-0.140375,58.4430709435,-0.667393785675,-2.089526529725,-1.83540245875,-1.6501,-0.1818,-0.55656060765,-21.3895,-6.923225,-3.24335,-1.037975,-0.518225,4.0725,-6.602025,-3.0584,-1.1,1.11125,3.0725,-22.53975,-19.9424269305,0.05306145585,0.000985778852744162,0.043264445625,0.00112663270468832,0.873330449125,0.00142671797085831,-0.4502,-18.95563275,-2.315,-49.83796937825,-19.0140215,-7.944675,-5.187275,-2.5017,-1.386225,-0.09645,0.910575,1.4675,2.756075,4.08345,-8.86475,-6.86145,-3.41605,-1.58395,-0.329725,0.633025,1.344325,2.337025,4.0485
1,7.75,361.2597111,-3.0836447594,-58.17511425,-49.782987,-46.21848448625,0.74153653935,-5.58329904855,159.28,222.12,-68.13,97.31960147,2.9664,0.0860750000000001,58.8443514,-2.493860531775,-1.5019436084,-0.96145125035,2.01535,0.1478,-0.5344166852,-20.25625,-7.046425,-3.293025,-1.034,-0.5514,4.0725,-6.55325,-3.119625,-1.1,1.11125,3.0725,-20.34075,-19.99372369875,0.068444185,0.00120454586024204,0.0586211451,0.00112157509099119,0.8522801455,0.00156832785158743,0.0683999999999999,-18.20477075,-2.315,-50.94776676725,-18.864756,-7.9981,-5.2711,-2.540175,-1.386225,-0.09645,0.891075,1.454,2.756075,4.103,-8.86675,-6.916025,-3.48345,-1.636675,-0.334,0.633025,1.3441,2.337025,4.0485
1,8.25,360.5135155875,-2.09150016015,-58.5824745,-49.2949725,-38.33080224575,0.7998380937,-10.628109966,158.39,228.88,-32.257,97.3350404255,11.09625,0.63725,58.46292223,-2.127628477275,-1.0638877226,-0.567568437,8.047675,0.6002,-0.4914072016,-19.021,-7.2,-3.3248,-1.096175,-0.569025,4.0725,-6.446325,-3.18085,-1.1,1.11845,3.0725,-20.24475,-19.5242427385,0.0784558219,0.00138962743649122,0.060638074775,0.00126982396428096,0.79177778395,0.00165553153444765,0.6132,-17.6326345,-2.350175,-47.9309024445,-18.295583,-7.783275,-5.3081,-2.5753,-1.396675,-0.09645,0.891075,1.462275,2.73755,4.113,-8.66575,-6.92695,-3.55085,-1.685125,-0.348725,0.633025,1.3441,2.337025,4.063225
1,8.75,361.245337475,-2.631985,-58.37414,-47.22500475,-37.28684165,0.7940333473,-10.04875705715,157.995,232.76,-8.323875,97.3816236155,21.0265,1.389675,55.62620395,-3.084814414125,-1.39446911795,-1.1495262655,14.9035,1.3726,-0.4905287572,-18.18775,-7.11125,-3.36355,-1.113175,-0.568,4.0725,-6.316925,-3.2428,-1.1,1.115075,3.0725,-18.28,-18.75584609525,0.0847484204,0.0700503547956959,0.0275123111,0.0550766331891533,0.936282967675,0.0181808786007452,1.1108,-17.2141665,-2.3675,-41.5695931635,-17.543885,-7.3704,-5.208875,-2.5929,-1.388125,-0.11545,0.891075,1.4295,2.755575,4.08705,-9.0365,-6.7705,-3.608275,-1.70895,-0.353,0.633025,1.3441,2.337025,4.044225
1,9.25,363.37597962,-2.3186488352,-57.928935,-40.898556,-31.8931651975,0.635317667,-5.4373004973,159.195,236.6,8.022875,97.360590262,37.3145,2.512775,55.03,-3.3647005773,-2.064504201525,-1.040590630775,26.26,2.2246,-0.5280370298,-17.6455,-6.949275,-3.3265,-1.1,-0.582825,4.0725,-6.0552,-3.281075,-1.1,1.10765,3.0725,-17.33725,-18.0726797195,0.096781841725,0.0690263549353878,0.0304519522,0.072678999550863,1.00787307795,0.0246745749313815,1.6886,-16.72494875,-2.375575,-31.88525309175,-16.485322,-8.0104,-4.996025,-2.610475,-1.37245,-0.11545,0.891075,1.428775,2.756075,4.103725,-8.5135,-6.379975,-3.637775,-1.698725,-0.353,0.62305,1.339825,2.337025,4.048275
1,9.75,363.9904542,-3.692028295725,-51.15453,-36.97123,-29.49276917875,0.612595937550001,-1.6763243677,160.3,242.8,14.46375,97.3710039,56.3175,4.15645,52.91597223,-3.1706401665,-1.511250579,-2.0090724894,31.56875,2.6454,-0.6140003588,-17.14225,-6.7695,-3.301375,-1.1,-0.51825,4.077175,-5.7382,-3.291975,-1.1,1.111025,3.0725,-15.51225,-17.46445675,0.103994364,0.0668492909002717,0.035204354125,0.0512096238776366,1.2659346865,0.0344238095994289,2.4096,-16.38368925,-2.406925,-32.748648625,-16.21208875,-8.0284,-4.68845,-2.591,-1.4019,-0.120675,0.891075,1.46705,2.73705,4.078775,-7.08155,-5.848425,-3.61075,-1.703,-0.353,0.622525,1.339825,2.337025,4.044225
1,10.25,363.9480541625,-2.285115238575,-44.921529,-32.3977755,-26.02406343125,0.1117520481,0.940414973875,161.6,246.88,19.5125,97.382133355,67.80175,4.40015,50.1735,-1.7745827755,-1.8538595095,-2.33430554265,38.7125,3.5522,-0.5843744898,-16.72575,-6.4268,-3.2,-1.1,-0.501675,4.0725,-5.44305,-3.278475,-1.1,1.111475,3.0725,-14.36625,-18.0814705275,0.10283155795,0.0862784059540827,0.053175013,0.0617166229291203,1.164309897225,0.0360588311098494,3.1322,-15.72696825,-2.379825,-29.790793889,-15.7734425,-7.0451,-4.270225,-2.53545,-1.386225,-0.1259,0.891075,1.453725,2.73705,4.08705,-7.804,-5.249425,-3.53675,-1.731675,-0.353,0.622525,1.339825,2.337025,4.044
1,10.75,365.5558766,-2.487211819075,-40.4914335,-27.29201075,-26.848273667,0.6384632822,0.2651889265,162.1075,251.8825,25.078,97.36390742325,80.92625,5.1916,49.05965215,-1.283172605625,-1.2295062986,-1.6207187638,43.6,4.03225,-0.5725274456,-15.751,-6.0364,-3.199775,-1.100775,-0.5188,4.0725,-5.15175,-3.2467,-1.1,1.11845,3.0725,-13.4945,-16.8866879045,0.088169760275,0.19645494896107,0.06341677935,0.188282358972013,0.96678875,0.0907303879524246,3.6824,-15.275766,-2.319575,-24.8755853195,-14.84757625,-6.73085,-3.88145,-2.478475,-1.4,-0.139675,0.891075,1.4675,2.73705,4.097775,-7.1444,-4.6205,-3.415725,-1.7464,-0.367725,0.613075,1.339825,2.328,4.044
1,11.25,366.2553209,-2.95736075,-37.01402925,-22.06236875,-24.069630676,0.134336428000001,0.9309887491,164,253.465,26.814,97.3534348755,96.68,5.6032,45.3044579625,-1.385569385475,-1.798430297,-1.794172075425,49.75625,4.3963,-0.532408922625,-15.22075,-5.6775,-3.15115,-1.1248,-0.516825,4.048575,-4.7932,-3.1907,-1.1,1.11125,3.0725,-13.2325,-16.44656469575,0.0986476225,0.342570491469123,0.0591513036,0.224903921436021,0.9108376993,0.109435894167724,4.3912,-14.9523495,-2.2625,-21.391783191,-14.19045375,-6.512425,-3.462225,-2.402475,-1.405225,-0.139675,0.87255,1.453725,2.73705,4.093,-6.3958,-4.05465,-3.26615,-1.75685,-0.367725,0.61255,1.339825,2.31755,4.044
1,11.75,364.84259988,-2.8642703317,-34.0008755,-19.46193,-22.650924845,0.71890716645,2.93702066015,164.3125,256.765,30.90175,97.344413195,106.7075,6.88455,43.5605,-0.9859649879,-1.5334564538,-1.17619564865,52.79,4.86295,-0.54951793745,-15.27775,-5.244025,-3.125575,-1.1,-0.501275,4.0725,-4.4286,-3.110475,-1.1,1.107425,3.0725,-12.95925,-15.725002346,0.1185603711,0.334821255235973,0.05051115425,0.243602677331569,1.0533218344,0.11928178795497,5.1414,-14.2899825,-2.217875,-22.426089084,-14.273471,-5.43415,-3.01285,-2.327475,-1.39145,-0.1449,0.87255,1.434725,2.73705,4.082275,-5.442,-3.611775,-3.097675,-1.738625,-0.367725,0.61255,1.339825,2.31755,4.044
1,12.25,365.0338202,-2.98222025,-31.78272225,-17.58820125,-26.59004371,0.161209183700001,1.389291073,167.8125,260.395,34.646,97.31483981025,99.0375,7.596325,42.582209656,-0.85420979835,-1.5159214906,-1.155123441375,54.648,5.29065,-0.56654475205,-14.945,-4.83775,-3.096175,-1.1,-0.485925,4.060175,-4.194,-3.029525,-1.1,1.107425,3.0725,-12.167,-15.79199061375,0.1193661664,0.376720336014023,0.05718116355,0.302429446611875,1.1464355358,0.129627717602083,5.5828,-14.0070185,-2.148575,-20.7989412845,-14.165216,-4.178375,-2.71445,-2.233925,-1.39145,-0.145175,0.87255,1.437325,2.73705,4.04445,-4.285,-3.267775,-2.91865,-1.71985,-0.363675,0.61255,1.339825,2.31755,4.044
1,12.75,364.2837248,-2.9896915221,-29.60694525,-16.3234,-25.895297554,0.002580124,1.7447691996,167.075,260.8125,32.498,97.321770345,88.765,6.61425,40.86125,-1.67273303865,-1.58022876375,-1.095245860375,52.1425,4.6646,-0.556291948,-14.33725,-4.33625,-3.045175,-1.1,-0.4556,4.0725,-3.7902,-2.9313,-1.1,1.111475,3.0725,-12.05075,-15.777214281,0.11151494575,0.386831498031263,0.058329062125,0.314698018543056,1.252982665175,0.130861263395046,5.9582,-13.989613,-2.07185,-18.3401427,-13.891772,-3.6347,-2.436675,-2.1399,-1.3639,-0.145175,0.87255,1.44255,2.71755,4.083,-3.7896,-2.8839,-2.7392,-1.6923,-0.36345,0.61255,1.33555,2.31755,4.029275
1,13.25,363.6342268,-3.244857662275,-27.6527955,-15.88404875,-27.53628502375,0.247128131350001,3.297108136,167.03,261.13,27.128,97.27920125875,78.921,5.8509,40.218971585,-1.112375765175,-2.12672614335,-1.75129974575,45.811,4.5245,-0.5246823175,-14.087,-4.101,-2.997075,-1.1,-0.43865,4.0725,-3.6084,-2.826125,-1.1,1.11845,3.0725,-11.88825,-15.33848303125,0.120297093125,0.345576412600624,0.1063491867,0.29994216792926,1.2543450947,0.139850230600882,6.3568,-13.89289525,-1.954,-17.750554115,-13.893487,-3.733075,-2.2313,-2.04635,-1.3449,-0.145175,0.87255,1.428775,2.71755,4.058775,-3.2822,-2.50495,-2.5873,-1.655075,-0.36345,0.61255,1.335325,2.31755,4.043225
1,13.75,363.31963642,-2.638074,-25.92854275,-15.4475,-22.592353322,0.237504594800001,-3.028250286375,165.685,260.3475,19.30025,97.2847274575,78.5205,5.0794,38.392385248,-0.9207591903,-2.7802742903,-1.668521997075,42.4255,4.21905,-0.5585979635,-13.7745,-3.79875,-2.8926,-1.1,-0.40755,4.071775,-3.3262,-2.7269,-1.1,1.11125,3.0725,-12.0735,-14.808029705,0.105887342875,0.35070280217016,0.116221710125,0.366732828770306,0.991645897625,0.132359584908,6.05995,-13.43241225,-1.88885,-22.4128769775,-13.750409,-3.413075,-2.09075,-1.9523,-1.3259,-0.145175,0.854025,1.428775,2.717075,4.0975,-2.984,-2.210925,-2.462375,-1.613025,-0.36345,0.6031,1.335325,2.31755,4.029275
1,14.25,362.57355228,-2.855212992,-25.1467755,-15.02825,-24.53912383,0.004027024925,-0.9075779135,166.455,260.7075,12.027,97.295899879,61.18775,4.17775,38.452,-0.44692029885,-3.21232458555,-2.2737395716,31.0715,2.8083,-0.54036741435,-13.7445,-3.686725,-2.7656,-1.088525,-0.408025,4.0609,-3.2164,-2.6355,-1.1,1.11125,3.0725,-12.60375,-14.13110980575,0.116012614,0.331862664081325,0.1169511989,0.320344219081706,0.879803310125,0.110176003474774,5.864875,-13.12349225,-1.80395,-20.4897728215,-13.791481,-3.381225,-1.9663,-1.8578,-1.293125,-0.150125,0.854025,1.44805,2.71755,4.054,-3.4602,-2.05735,-2.347525,-1.560075,-0.36345,0.602575,1.335325,2.31755,4.0285
1,14.75,363.444530695,-3.2443193965,-24.372968,-13.44125,-34.593468866,0.330057993125001,-2.5922942734,167.375,259.4075,1.1741,97.31350995425,51.9835,3.63645,38.914,-0.411209189675,-2.308030222675,-1.571150458925,25.155,2.20125,-0.52616804795,-13.75625,-3.630825,-2.7031,-1.079625,-0.34135,4.084825,-3.2068,-2.5469,-1.1,1.118675,3.0725,-12.55975,-13.77541296375,0.11219958875,0.343368859804611,0.11844983585,0.319165517979049,0.8519879,0.113406110273344,5.3053,-13.17919225,-1.725725,-21.224775219,-13.82822525,-3.609625,-1.97845,-1.764725,-1.26035,-0.1504,0.854025,1.447775,2.717075,4.0585,-3.926,-1.972325,-2.243025,-1.504075,-0.3594,0.602575,1.335325,2.31755,4.0285
1,15.25,359.51749235,-2.790717439925,-25.1695,-14.323481,-45.44430997075,0.80996840755,0.455145292500001,164.76,255.89,-27.41625,97.331161472,41.3185,2.512775,40.126,-1.17355920005,-2.774077475,-1.3669142425,20.682,1.74,-0.52589439355,-13.84425,-3.6364,-2.63595,-1.075575,-0.325325,4.0725,-3.21,-2.504675,-1.1,1.1072,3.0725,-12.8445,-13.791207428,0.0982529736,0.224404820857996,0.139497163075,0.234378262309274,0.82900482465,0.0860731660819961,4.683225,-13.26382375,-1.6574,-24.2512436625,-13.91349925,-3.76225,-1.890575,-1.70725,-1.236125,-0.1504,0.854025,1.434725,2.717075,4.024725,-4.156,-1.940775,-2.138525,-1.4653,-0.359175,0.602575,1.3206,2.31755,4.0285
1,15.75,361.3990262525,-2.14808898905,-27.555,-14.082433,-47.93695764125,0.00545415015,-0.9059858045,164.82,251.28,-48.05125,97.256290388,24.20275,1.4376,39.06950076,-0.3474555521,-2.6971231594,-1.94026604485,12.36775,0.9867,-0.54677262705,-14.218,-3.57505,-2.6075,-1.0875,-0.32365,4.060175,-3.2312,-2.4384,-1.08245,1.103825,3.0725,-13.80125,-13.7437841345,0.08034887625,0.230696503200949,0.11085907415,0.194584251757981,1.02994995565,0.0642083347076909,4.29855,-13.581329,-1.503675,-25.566860241,-13.98780325,-3.9897,-1.877525,-1.63175,-1.20335,-0.164175,0.854025,1.434,2.717075,4.0775,-4.4246,-2.064525,-2.053075,-1.409075,-0.345225,0.5926,1.33455,2.31755,4.0285
1,16.25,360.8898410225,-2.3933171776,-31.10975,-15.079249,-45.063725,0.416071985950001,-7.149233145475,164.98,246.9125,-68.669,97.28934779,10.214,0.6686,39.27714074875,-2.2145886245,-3.673403315875,-1.603677916375,5.6339,0.3674,-0.5416193447,-14.437,-3.64875,-2.5179,-1.0481,-0.305825,4.060175,-3.3078,-2.36475,-1.0025,1.115075,3.0725,-15.206,-13.969520464,0.0710198917,0.190416539866584,0.128628916,0.170328218057569,0.95188157455,0.0347713836062232,4.054225,-13.71331375,-1.452025,-32.160270371,-14.1035,-4.5904,-1.9509,-1.57475,-1.149675,-0.1504,0.8355,1.434,2.717075,4.072275,-5.0532,-2.10085,-1.977075,-1.35635,-0.34445,0.5926,1.31655,2.31755,4.0285
