DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,-1.38595509830634,-0.333454777242693,-1.83440146792527,-3.38775515439887,-2.63524012957716,0.0402300856754424,-70.2926039141694,-6.33561055885298,0.177852631911874,412.141439692938,1.04918252772088,418.983824275847,1.49047685795735,415.103481693323,419.090022284943,1.66105580115579,415.204973434216,419.036607033912,1.49931026580896,415.250635447594,418.762619658021,1.60412149881014,414.999220912112,0.407741733299255,-15.6562918312012,0.0412666075693946,0.4705,0.44825,0.32325,-12.661705,-12.884425,-16.529335,-16.948245,-12.56422,96.334483,47.468,0.13728,-12.51775,-12.08075,-13.63725,0,-4.405,0.2,-0.5545,173.86,241.4775,172.73,240.29,-0.39,-0.56875,-0.23,-0.08,-0.1,-0.13025,-0.17,-0.06,-9.583125,-6.174875,-2.487175,0.747425,1.671675,3.917475,5.275,6.55715,8.790025,-7.126775,-4.440475,-1.187075,0.137475,2.11635,3.9695,5.546,6.58205,8.7774,-5.91125,-3.55945,-1.16725,0.1305,2.2693,4.44565,5.51965,6.77765,8.74345,-5.6154,-3.045575,-0.15345,0.927475,2.258875,3.990575,5.385,7.225,8.98425,-3.76445,-2.447775,-0.099425,1.2367,2.755775,4.57055,5.737775,7.313525,9.431475,-30.76675,-20.925475,-19.425,-90.8975
1,0.75,-0.72901660734958,-0.338460861903361,-0.35687831978373,-6.80037233744052,-2.59231658643569,0.0416958978817049,-75.4280776358927,-6.09321565202909,0.191261154961265,412.248779799914,1.01410725755765,418.383081998761,1.46364544135225,414.923941267421,418.101349871157,1.64336603952735,415.448937084505,418.265863032252,1.53330333195157,414.990914636221,418.514790362902,1.59010066314721,414.96567107132,0.511134053976285,-16.0730933487548,0.030289226555976,0.49,0.4565,0.3355,-13.1973775,-13.321725,-16.26019,-16.91505,-12.90346,96.284103,47.624,0.13034,-12.14725,-11.7275,-13.6985,0,-4.43875,0.2,-0.42525,174.125,240.295,173.775,239.4975,-0.38,-0.5825,-0.23,-0.08,-0.10025,-0.14,-0.17,-0.06,-9.820025,-6.195375,-2.556975,0.7499,1.670725,3.9178,5.2843,6.558425,8.7913,-6.9228,-4.4431,-1.229525,0.12765,2.11635,3.969475,5.545,6.580075,8.7764,-6.13445,-3.70455,-1.191775,0.12285,2.2703,4.444925,5.518475,6.7755,8.742475,-5.754925,-3.204175,-0.173075,0.9303,2.2579,3.98955,5.38475,7.2225,8.98275,-3.843225,-2.51465,-0.1182,1.23175,2.75675,4.568575,5.7356,7.3125,9.430475,-41.19185,-20.9695,-19.7183,-91.02275
1,1.25,-2.33007573755379,-0.411006897041536,-2.13380062760659,-10.3731996300529,-3.18115862789681,0.0428654491431834,-75.6898653578132,-6.51472240247501,0.18810155960379,412.32882847201,0.998308369754929,418.408202592872,1.43489617864301,415.678447855979,417.890893754283,1.6262313297944,415.899864925472,418.42175961419,1.49484552231056,415.687039497826,418.409294170532,1.52840966408871,415.689420943281,0.448048489000389,-16.010630487089,0.0344765331323009,0.53425,0.493,0.33775,-13.5049075,-13.808975,-16.56682,-17.151455,-13.4439875,96.25986725,45.173,0.13295,-12.2965,-11.47975,-13.89425,0,-4.3235,0.1975,-0.46475,175.475,239.495,174.5475,238.7875,-0.38,-0.592,-0.23,-0.08,-0.11025,-0.14,-0.17,-0.06,-10.08175,-6.341625,-2.61165,0.75195,1.669775,3.9181,5.29305,6.5587,8.791575,-6.859725,-4.42725,-1.27005,0.1209,2.117125,3.96995,5.543975,6.57905,8.7754,-6.3186,-3.837675,-1.216375,0.11985,2.272275,4.443475,5.516425,6.7734,8.7405,-5.8759,-3.35225,-0.180375,0.933275,2.256925,3.98855,5.3835,7.22,8.9825,-3.9573,-2.6018,-0.136,1.226825,2.758675,4.567575,5.7348,7.310525,9.4285,-41.21595,-20.846675,-19.774,-88.636
1,1.75,-0.58511570431826,-0.434201372521954,-0.567242231468388,-13.480103471314,-3.14087306047159,0.044810095072989,-80.9478068384692,-4.91334772938653,0.164358233652064,411.451160169682,1.07557297806244,418.522398999745,1.41975616217629,415.247431488081,418.032032288168,1.62157658400801,415.435055675665,418.391741524058,1.48629762672842,415.378287502583,418.634576915867,1.55535357405623,415.50406287734,0.487212813852016,-16.2278344540861,0.0297183141903679,0.4255,0.4095,0.27,-13.724715,-14.14965,-16.61898,-16.979165,-13.73178,96.26121175,43.202,0.11176,-11.9765,-11.17825,-13.6335,0,-4.329,0.2,-0.40225,177.3225,240.3625,177.57,239.66,-0.38,-0.6,-0.23,-0.08025,-0.1,-0.14025,-0.17,-0.06,-10.3109,-6.55385,-2.6422,0.75395,1.667825,3.918375,5.301575,6.558975,8.791825,-6.90395,-4.449275,-1.303175,0.128375,2.118675,3.96995,5.541975,6.578025,8.774375,-6.429,-3.9458,-1.246,0.112775,2.273275,4.442025,5.51545,6.772425,8.739525,-5.96005,-3.488725,-0.185875,0.9372,2.256925,3.98755,5.38325,7.21775,8.98075,-4.095825,-2.7045,-0.153875,1.2209,2.760625,4.566575,5.7328,7.309525,9.427475,-30.42715,-20.7797,-20.049525,-93.168
1,2.25,-0.705569283735848,-0.398741989754724,-0.552218571667862,-3.02658546263098,-1.82157625435824,0.0414472171255704,-72.2493233939841,-4.95704672836976,0.18622912042047,412.549701059346,1.0336467211945,417.932154307426,1.54941292423912,415.171787297018,417.691619647529,1.63241179337738,415.101218190541,417.979330771674,1.59633401316868,415.113650125127,417.911380468555,1.60798627616777,415.268123063639,0.483470648884443,-16.5156494583119,0.0284597320896486,0.4665,0.44,0.321,-13.999235,-14.36475,-16.6428825,-17.194965,-14.0759525,96.280947,46.056,0.119045,-12.82625,-12.3615,-13.8915,0,-4.49375,0.1975,-0.511,178.17,241.2125,178.005,238.91,-0.38025,-0.573,-0.23,-0.07,-0.11,-0.14025,-0.17,-0.06775,-10.528825,-6.734725,-2.68735,0.756,1.6669,3.919625,5.30855,6.559225,8.792075,-7.000375,-4.596975,-1.34705,0.1359,2.118675,3.9698,5.540975,6.577025,8.7724,-6.5402,-4.0448,-1.28045,0.1047,2.272325,4.440575,5.51445,6.770475,8.73855,-6.05055,-3.616125,-0.193325,0.94115,2.2569,3.985575,5.38125,7.214,8.9785,-4.22045,-2.79735,-0.171825,1.215075,2.76255,4.565575,5.7318,7.307525,9.426475,-42.03925,-20.82525,-20.3226,-94.2645
1,2.75,-1.7334627067774,-0.275211728792425,-6.05748508334552,-13.9022024896634,-1.97843968254065,0.0394956937623947,-85.9987958027677,-11.9924397063642,0.201546273381671,412.63329392412,1.03969087013712,418.182106823334,1.4903972841932,415.585773155072,417.704394611134,1.65188566366017,415.616669538936,418.425337710659,1.52746987057773,415.386786254687,418.318131862491,1.58350745411232,415.279295985801,0.508398526193394,-16.6437092279174,0.0404310624809568,0.4365,0.42475,0.321,-13.9754025,-14.01285,-16.5657475,-17.507025,-14.05169,96.348826,48.074,0.116375,-13.1145,-12.44925,-13.98425,0,-4.33,0.2,-0.48,176.0125,240.615,178.75,236.795,-0.38,-0.546,-0.23,-0.09,-0.1,-0.15,-0.17,-0.06,-10.65175,-6.8852,-2.741225,0.75415,1.66495,3.91985,5.315525,6.55945,8.7923,-7.123725,-4.706625,-1.386,0.142525,2.1179,3.9704,5.539975,6.57505,8.7714,-6.667675,-4.140275,-1.317725,0.09465,2.271375,4.4394,5.512475,6.7685,8.737525,-6.187075,-3.739775,-0.202725,0.944075,2.25595,3.984575,5.3735,7.2105,8.9765,-4.332425,-2.883375,-0.1888,1.208325,2.7645,4.5636,5.729825,7.306525,9.425475,-45.783,-20.78885,-20.2127,-91.328
1,3.25,-0.92099214701564,-0.726607397054752,-0.162233440370918,-4.03885294951525,-2.77955726279545,0.0352154859884469,-57.0576452110842,-7.59461617775217,0.150567565791612,412.726992195891,0.988057830728434,418.52871860607,1.4881105861755,415.193700628977,418.068600326022,1.65104252888128,415.066218145886,418.743009740469,1.53063461421772,415.217857888883,418.469202658309,1.57786006279498,415.1385906844,0.428290990704035,-17.1670547334289,0.0344023264989915,0.42,0.38825,0.28,-14.0484675,-14.0763,-16.70026,-18.17947,-14.14869,96.42230275,50.132,0.124565,-13.05625,-12.295,-14.24025,0,-4.4225,0.2,-0.48125,175.375,238.9375,178.99,236.2,-0.38025,-0.5445,-0.23025,-0.08,-0.11,-0.14,-0.17,-0.06,-10.73995,-7.0044,-2.79205,0.746125,1.664,3.9201,5.3225,6.560625,8.793475,-7.27195,-4.79205,-1.421175,0.149125,2.117125,3.9704,5.53895,6.574025,8.7704,-6.789125,-4.230775,-1.35605,0.0859,2.26945,4.437225,5.5115,6.7675,8.736525,-6.336375,-3.849475,-0.21405,0.947975,2.254975,3.982575,5.365,7.2095,8.97425,-4.4353,-2.964475,-0.2058,1.20115,2.7664,4.5626,5.728825,7.304525,9.4235,-39.1561,-20.83895,-19.40505,-91.2875
1,3.75,-0.627627180684143,-0.674656722094184,-0.650441942450995,-9.0988069259774,-2.52093452449796,0.0386718574595536,-59.1621651940753,-7.61773421093803,0.165647559996627,412.802619554966,0.984280472010085,418.440232581999,1.40680100970163,415.237148249344,417.531140735119,1.67235186038466,415.721519705138,419.054527225419,1.50299483853788,415.450722215809,419.346720250283,1.56539251245382,415.403207359903,0.402675870615922,-17.7253545594604,0.0243877112912581,0.42,0.41825,0.31775,-14.0771,-14.059075,-16.5276875,-18.441995,-14.226865,96.4359985,52.90175,0.138985,-13.2065,-12.589,-14.2325,0,-4.35,0.2,-0.58125,175.19,237.9525,179.745,236.47,-0.38,-0.54625,-0.24,-0.08,-0.11,-0.1405,-0.17,-0.06,-10.844925,-7.141925,-2.849725,0.738675,1.662075,3.9203,5.3287,6.560825,8.793675,-7.35635,-4.899,-1.456325,0.146975,2.115575,3.970425,5.536975,6.573025,8.769375,-6.8475,-4.30605,-1.397225,0.076,2.2685,4.436775,5.5105,6.765525,8.73555,-6.490425,-3.953675,-0.224425,0.95095,2.25495,3.9806,5.3615,7.20775,8.971,-4.5427,-3.046475,-0.22285,1.194825,2.7674,4.560625,5.726825,7.30255,9.422475,-47.3822,-20.7473,-19.567,-89.915
1,4.25,-1.5704981216464,-0.405749765088822,-4.75676641144679,-6.35415305987444,-1.83242193737936,0.0331915254081215,-52.4263061183078,-5.89371318795004,0.174384594866492,412.808940621279,1.07831859572645,418.183296531622,1.39751137275794,414.988258245825,417.428070383158,1.64588418192701,415.416785368237,418.143895891136,1.44799454433053,415.255741147095,418.187451172779,1.51693480975063,415.239975057029,0.434360527643967,-17.3786408977237,0.033681437246524,0.41325,0.42,0.28775,-14.2723225,-14.26045,-16.583725,-18.41399,-14.4331325,96.39849425,53.98425,0.133895,-13.24525,-12.55875,-14.195,0,-4.358,0.2,-0.573,176.26,237.8925,180.975,237.6675,-0.38,-0.539,-0.23,-0.07025,-0.10025,-0.15,-0.17,-0.06,-10.922675,-7.26315,-2.905475,0.732175,1.66015,3.9205,5.335125,6.561025,8.79075,-7.49485,-4.999375,-1.49145,0.136975,2.11635,3.970375,5.53595,6.572025,8.768375,-6.917825,-4.3761,-1.432525,0.0689,2.266575,4.434875,5.5071,6.756725,8.7302,-6.561925,-4.049575,-0.233825,0.9549,2.254975,3.9796,5.359,7.207,8.96875,-4.6724,-3.128475,-0.23985,1.1909,2.769325,4.559625,5.725825,7.301525,9.421475,-53.29825,-21.744,-20.28025,-88.078
1,4.75,-7.73449908534181,-0.822856454889489,-0.866734361389743,-5.6144685606475,-4.40895931164345,0.0428218386404415,-66.0260277827184,-6.60211239604345,0.170060149480011,412.982808340891,0.970459882788458,418.286566596499,1.43075608449399,415.015514360543,417.569584647866,1.777572875204,415.294033314191,418.324337746014,1.44440496133794,414.797977069804,418.307839522485,1.5224265884219,414.889405304972,0.519179447166859,-17.7766247334929,0.029154554396882,0.4875,0.42825,0.344,-13.88885,-14.0807,-17.0198425,-18.669515,-14.3942825,96.351483,56.31875,0.1522525,-13.1975,-12.45025,-14.23825,0,-4.2245,0.1975,-0.55275,177.4975,237.2775,181.44,236.195,-0.38,-0.5375,-0.23,-0.08,-0.11,-0.1505,-0.17,-0.06,-10.928,-7.45625,-2.94475,0.724325,1.658225,3.9207,5.34055,6.5584,8.795025,-7.498525,-5.091475,-1.527625,0.12795,2.114025,3.971325,5.533975,6.570025,8.7664,-6.98885,-4.4442,-1.462,0.060875,2.26465,4.4337,5.5061,6.7591,8.7301,-6.604625,-4.139675,-0.280325,0.957875,2.25495,3.9786,5.35725,7.20255,8.967,-4.7565,-3.21335,-0.2568,1.193625,2.771275,4.557675,5.7248,7.299525,9.420475,-48.17975,-21.65055,-20.345175,-90.9545
