DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2
1,15.25,0.01345,-0.872466766,-39.5548304475,0,-29.005,-8.71,62.295,0.0775325,89.125,0.4795,-49.61,1.418365,1.75418,-7.994,0.578,-9.695,-7.1375,-8.52,-10.24,-8.99,-5.571,386
1,15.75,0.02,-0.4505975,-42.623,0,-29.225,-8.735,62.94,0.08405,89.2,0.17425,-49.06,0.26406025,0.692568,-7.96075,0.61,-9.692,-7.1405,-8.475,-10.28,-9.03,-5.547,385.8
1,16.25,0.0493,-0.584865,-41.4504,0,-29.11,-8.77,62.795,0.08452825,89.1,0.013,-47.79,0,0.310093,-7.988,0.601,-9.6675,-7.12575,-8.475,-10.31,-9.055,-5.532,386.3
1,16.75,0.0136,-0.9260916895,-43.72061041,0,-29.155,-8.74,62.92,0.0856,89.1,0,-49.16,0,0.228827,-7.94575,0.60525,-9.628,-7.13125,-8.44,-10.33,-9.06,-5.518,386.475
1,17.25,0.01795,-0.38226,-41.96895144,0,-29.35,-8.69,63.385,0.08593,89.1,0,-46.06,0,0.185032,-7.87875,0.626,-9.62475,-7.1375,-8.42,-10.3,-9.05,-5.505,386.1
1,17.75,0.0523,-0.65452125,-44.19694786,0,-29.12,-8.69,62.92,0.0857,89.15,0,-47.145,0,0.190414,-7.923,0.5075,-9.6355,-7.11625,-8.39,-10.275,-9.01,-5.4905,386.3
1,18.25,0.041975,-0.74525786,-44.8091125075,0,-29.275,-8.705,62.685,0.08498,89.2,0,-47.635,0,0.19421375,-7.8955,0.51,-9.6,-7.10525,-8.4125,-10.2525,-9.1,-5.5045,385.975
1,18.75,0.03695,-0.994296,-45.0658,0,-29.41,-8.71,63.33,0.086935,89.2,0,-49.45,0,0.203839,-7.90375,0.59125,-9.62775,-7.13575,-8.4,-10.315,-9.11,-5.511,386.2
1,19.25,0.0112,-0.78894,-45.364528255,0,-28.91,-8.68,63.47,0.0827,89.2,0,-48.16,0,0.197683,-7.92575,0.607,-9.645,-7.119,-8.43,-10.34,-9.08,-5.513,386.45
1,19.75,0.0369,-0.663716,-43.948,0,-29.3,-8.66,63.62,0.08245,89.1,0,-48.955,0,0.1925815,-7.894,0.541,-9.575,-7.0865,-8.45,-10.35,-9.06,-5.509,386.3
1,20.25,0.05,-0.60831,-43.1326034175,0,-29.345,-8.71,62.865,0.08395,89.1,0,-49.93,0,0.18374675,-7.93225,0.64,-9.5625,-7.081125,-8.46,-10.25,-9.05,-5.496,386.5
1,20.75,0.021,-0.768834,-39.18965,0,-29.1525,-8.71,63.315,0.0748,89.2,0,-51.22,0,0.193298,-7.972,0.60025,-9.5525,-7.086625,-8.39,-10.2625,-9.02,-5.51625,386.1
1,21.25,0.020229564,-0.579276705,-43.27025,0,-29.265,-8.74,62.62,0.0783,89.175,0,-51.0775,0,0,-7.98,0.6105,-9.6075,-7.1195,-8.42,-10.26,-9.0375,-5.524,385.3
1,21.75,0.00925,-0.705460714,-42.806,0,-29.03,-8.815,61.9,0.0768,89.175,0,-48.9375,0,0,-8.02125,0.56375,-9.62,-7.1115,-8.47,-10.195,-9.05,-5.5125,385.625
1,22.25,0.047075,-0.598603,-43.67438946,0,-29.2675,-8.895,62.265,0.08281,89.2,0,-48.61,0,0,-7.978,0.5725,-9.659,-7.1135,-8.46,-10.255,-9.06,-5.512,385.275
1,22.75,0,-0.3977129015,-43.4987,0,-29.2425,-8.84,61.9825,0.0688295,89.15,0,-48.1225,0,0,-7.999,0.5785,-9.64025,-7.11525,-8.45,-10.23,-9.0075,-5.52425,385.3
1,23.25,0.0367,-0.8164125,-46.0585,0,-29.21,-8.84,62.46,0.0833,89.2,0,-46.9475,0,0,-8.0325,0.603,-9.63,-7.111125,-8.4725,-10.235,-8.94,-5.5215,385.8
1,23.75,0.0416,-0.5249255,-44.29755,0,-29.3025,-8.82,62.0225,0.0867365,89.2,0,-46.13,0,0,-8.04,0.587,-9.605,-7.091,-8.43,-10.26,-8.94,-5.523,386.325
2,0.25,0,-0.607446,-41.239025,0,-27.355,-10.005,61.82,0.0720075,89.3,0,-43.635,0,0.19276925,-10.26,0.86,-7.409125,-5.313875,-6.596,-7.848,-6.52,-4.0435,390.7
2,0.75,0.01975,-0.910759,-44.70235,0,-27.485,-10.025,62.23,0.08245,89.3,0,-45.215,0,0,-10.325,0.794,-7.271375,-5.244625,-6.5715,-7.6535,-6.428,-4.0275,390.9
2,1.25,0,-0.632487,-41.49727043,0,-27.55,-10.075,62.055,0.0735925,89.3,0,-43.32,0,0,-10.31,0.802,-7.2725,-5.237125,-6.6555,-7.8205,-6.4955,-4.03,390.875
2,1.75,0.027675,-0.949725,-36.94327926,0,-27.5,-10.065,62.325,0.075035,89.3,0,-44.3225,0,0,-10.345,0.802,-7.427375,-5.27275,-6.692,-7.974,-6.548,-4.0405,391.4
2,2.25,0.017675,-0.74325625,-39.2137,0,-27.5,-10.05,62.12,0.079255,89.3,0,-43.8875,0,0,-10.355,0.772,-7.477875,-5.3045,-6.7175,-7.9725,-6.5815,-4.0505,391
2,2.75,0,-0.508041,-37.66796232,0,-27.73,-10.08,62.63,0.0717215,89.3,0,-44.955,0,0,-10.38,0.882,-7.51375,-5.29275,-6.7185,-7.9575,-6.597,-4.046,390.6
2,3.25,0,-1.023065,-42.41841128,0,-27.485,-10.07,63.36,0.07475,89.3,0,-44.805,0,0,-10.405,0.871,-7.522875,-5.2915,-6.7285,-7.9245,-6.578,-4.0465,390.15
2,3.75,0.014475,-0.603419,-41.9026976675,0,-27.39,-10.04,62.92,0.08305,89.3,0,-44.675,0,0,-10.38,0.834,-7.48525,-5.260625,-6.729,-7.9045,-6.594,-4.0525,390.075
2,4.25,0.020175,-0.7474625,-39.5156659825,0,-27.56,-10.075,62.275,0.08395,89.3,0,-44.1925,0,0,-10.32,0.851,-7.46275,-5.2655,-6.73,-7.937,-6.6045,-4.049,390.5
2,4.75,0.015852785,-0.68228475,-37.5591,0,-27.54,-10.085,61.965,0.0817,89.3,0,-44.3575,0,0,-10.315,0.879,-7.45925,-5.25275,-6.7345,-7.898,-6.5965,-4.052,390.5
2,5.25,0.01605,-0.7671395,-39.2286,0,-27.49,-10.085,61.495,0.077125,89.3,0,-44.96,0,0,-10.33,0.873,-7.451375,-5.25,-6.7335,-7.856,-6.5845,-4.0625,389.9
2,5.75,0.041725,-0.79981075,-35.0937,0,-27.115,-10.08,62.4375,0.0795,89.3,0,-45.63,0,0,-10.365,0.8445,-7.44475,-5.2505,-6.7145,-7.882,-6.5925,-4.056,390.675
2,6.25,0.0089,-0.8830455,-35.98755,0,-27.135,-10.145,61.7875,0.0818,89.3,0,-43.89,0,0,-10.345,0.9005,-7.445,-5.241375,-6.7135,-7.875,-6.559,-4.0515,390.025
2,6.75,0,-0.8697815,-40.932325,0,-27.34,-10.125,61.3675,0.084375,89.3,0,-44.65,0,0,-10.34,0.855,-7.447375,-5.233,-6.7075,-7.874,-6.5625,-4.0545,390.6
2,7.25,0,-0.844834,-41.5161,0,-27.095,-10.105,61.31,0.084075,89.3,0,-44.4175,0,0,-10.4,0.88,-7.459625,-5.228875,-6.711,-7.8685,-6.5795,-4.0465,390.5
2,7.75,0.012325,-1.02273,-43.7647,0,-27.405,-10.13,61.325,0.0871,89.3,0,-43.975,0,0,-10.37,0.906,-7.456,-5.240875,-6.7075,-7.8635,-6.593,-4.0405,390.8
2,8.25,0.0117,-0.88911,-37.100897275,0,-27.46,-10.08,60.895,0.07256025,89.3,0,-42.1,0,0.0320525,-10.35,0.908,-7.45325,-5.255,-6.6925,-7.851,-6.6085,-4.05,390.75
2,8.75,0,-0.94203417875,-37.64305,0,-27.18,-10.105,61.16,0.0786025,89.3,0.1365,-44.1275,0.0439413,0.24398425,-10.33,0.911,-7.4465,-5.26675,-6.687,-7.8455,-6.627,-4.049,390.75
2,9.25,0.0178,-0.632815,-37.34445,0.081,-26.925,-10.125,60.81,0.0733,89.3,0.787,-42.51,1.52482,1.6030625,-10.36,0.856,-7.44575,-5.29,-6.6815,-7.8435,-6.6325,-4.0625,390.25
2,9.75,0.02965,-0.6155,-37.252775,2.9685,-27.08,-10.175,60.925,0.077825,89.3,3.4825,-41.39,8.28096,8.10331,-10.39,0.841,-7.44775,-5.306875,-6.6725,-7.8585,-6.659,-4.048,390.425
2,10.25,0.0035,-0.6637100605,-39.534475,8.84,-27.025,-10.285,60.23,0.07905,89.3,8.765,-38.56,20.59325,22.114225,-10.52,0.936,-7.4795,-5.3105,-6.6785,-7.9415,-6.694,-4.0315,390.4
2,10.75,0.00235,-0.35344,-36.12876563,23.2725,-26.845,-10.34,59.51,0.0792,89.3,19.515,-35.69,40.9912,44.096125,-10.67,0.904,-7.48425,-5.30175,-6.681,-7.9915,-6.7,-4.024,390.4
2,11.25,0,-0.3419182915,-34.0295,39.0275,-26.37,-10.3575,59.03,0.080386,89.3,33.3425,-30.4975,68.932775,73.975625,-10.7,0.886,-7.50025,-5.322,-6.6815,-8.125,-6.716,-4.028,391.375
2,11.75,0.00809,-0.66696825,-37.159512795,51.45,-26.2975,-10.355,59.3725,0.08305,89.3,44.4925,-30.675,90.5766,99.097,-10.775,0.965,-7.5265,-5.3475,-6.673,-8.21,-6.744,-4.015,391.95
2,12.25,0.00161,-0.37205625,-35.9809415025,61.385,-26.435,-10.345,58.8,0.0845,89.3,52.39,-29.9825,103.818,118.415,-10.775,0.914,-7.58125,-5.34625,-6.682,-8.1625,-6.7505,-4.03875,391.6
2,12.75,0,-0.3495575,-37.0182,65.7175,-26.2775,-10.31,59.5,0.0777225,89.3,58.03,-31.1025,116.558,132.145,-10.6075,0.827,-7.545875,-5.390125,-6.6675,-8.0425,-6.73575,-4.05925,391.3
2,13.25,0,-0.411454,-36.75815,65.7325,-26.445,-10.2975,60.08,0.082275,89.3,58.8575,-32.635,117.665,133.48,-10.6125,0.76875,-7.515,-5.34525,-6.688,-8.04,-6.73,-4.069,391.8
2,13.75,0.0093625,-0.41775125,-34.6006,63.6,-26.585,-10.25,59.47,0.0829,89.3,57.285,-32.54,113.39575,130.8285,-10.6075,0.7265,-7.544875,-5.418,-6.699,-7.9945,-6.7695,-4.0585,391.925
2,14.25,0,-0.37671258475,-33.0989,56.705,-26.655,-10.24,59.07,0.0774,89.3,53.12,-34.65,105.635,118.249,-10.57,0.73475,-7.533625,-5.394125,-6.6795,-7.9775,-6.811,-4.06,392.475
2,14.75,0.0123,-0.4625677135,-35.5707,48.58,-26.845,-10.2125,58.94,0.0759125,89.3,44.7775,-35.66,86.1,100.00655,-10.5125,0.823,-7.556,-5.409,-6.685,-7.97525,-6.79775,-4.0645,392.15
2,15.25,0.023065502,-0.75927575,-37.398225,34.875,-27.16,-10.03,58.52,0.075285,89.2,32.16,-38.255,64.32705,73.1112,-10.37,0.781,-7.5645,-5.393,-6.7,-7.854,-6.716,-4.0345,391.65
2,15.75,0,-0.4860775,-33.2843470425,18.82,-27.26,-9.96,60.82,0.0807725,89.3,16.95,-40.5175,37.3784,40.5155,-10.27,0.781,-7.524875,-5.352625,-6.711,-7.913,-6.64,-3.972,391.375
2,16.25,0,-0.52908,-39.264,6.718,-27.3675,-9.825,60.9025,0.07946,89.3,6.895,-41.3725,17.128475,18.8391,-10.2375,0.799,-7.51625,-5.336625,-6.69325,-7.8415,-6.6635,-3.9825,391.45
2,16.75,0,-0.735297722,-36.161,1.411,-27.64,-9.8,60.9425,0.0817,89.3,2.187,-42.88,5.7132,6.08059,-10.1575,0.853,-7.48875,-5.317,-6.69575,-7.861,-6.65925,-3.98875,391.3
2,17.25,0.01115,-0.82188,-36.18335,0,-27.61,-9.79,60.13,0.077675,89.3,0.605,-43.3475,1.893185,1.966825,-10.14,0.8915,-7.49375,-5.31675,-6.686,-7.862,-6.6,-3.984,390.5
2,17.75,0,-0.6735155,-36.526,0,-28.1225,-9.7925,60.8575,0.0775,89.275,0.1765,-43.765,0.342863,0.6482665,-10.165,0.84925,-7.427625,-5.309,-6.699,-7.85225,-6.68425,-3.97625,390.9
2,18.25,0,-0.57327,-36.631,0,-28.2675,-9.8075,61.3975,0.07861,89.3,0,-43.2,0,0.233048,-10.2075,0.848,-7.4495,-5.280875,-6.6995,-7.81475,-6.713,-4.00075,391.1
2,18.75,0,-0.61893,-36.711675,0,-27.855,-9.805,61.405,0.075545,89.2,0,-44.27,0,0.2068175,-10.185,0.91725,-7.38925,-5.25725,-6.7235,-7.83475,-6.721,-3.98425,391.775
2,19.25,0.003095,-0.796507,-39.9746,0,-27.24,-9.9,60.58,0.0745525,89.2,0,-43.185,0,0.171798,-10.22,0.846,-7.4215,-5.249,-6.721,-7.838,-6.664,-3.975,391.9
2,19.75,0.00111,-0.5665905,-38.573,0,-27.93,-9.94,61.295,0.075225,89.2,0,-43.275,0,0.179596,-10.26,0.946,-7.439,-5.2595,-6.69775,-7.872,-6.62875,-3.9705,391.5
2,20.25,0,-0.73128,-39.9174,0,-27.8375,-9.945,61.5275,0.0748,89.2,0,-43.3025,0,0.158317,-10.2425,0.875,-7.44,-5.2605,-6.704,-7.8675,-6.602,-3.9685,391.65
2,20.75,0.009225,-0.60437725,-39.735,0,-27.8775,-9.9,61.555,0.0811975,89.2,0,-42.82,0,0.1874905,-10.2525,0.892,-7.4185,-5.268,-6.69325,-7.85775,-6.63225,-3.9695,391.5
2,21.25,0.028125,-0.9352325915,-42.8709472175,0,-27.715,-9.9225,61.6425,0.08235,89.2,0,-43.72,0,0,-10.2825,0.84025,-7.4575,-5.2765,-6.67425,-7.871,-6.635,-3.98525,390.775
2,21.75,0.002635,-0.67934725,-38.877,0,-27.77,-9.94,61.365,0.0812,89.2,0,-43.525,0,0,-10.2925,0.9115,-7.392,-5.337,-6.67,-7.9,-6.6645,-3.99925,390.9
2,22.25,0.01115,-0.709265,-37.182,0,-27.835,-10,62.37,0.07977,89.2,0,-43.885,0,0,-10.325,0.82225,-7.361,-5.3185,-6.661,-7.8845,-6.6695,-4,390.9
2,22.75,0.00202,-0.7428525,-38.562875,0,-27.75,-10.075,61.51,0.07572,89.3,0,-44.305,0,0,-10.29,0.8595,-7.306,-5.3,-6.644,-7.9085,-6.6595,-3.9975,391.1
2,23.25,0,-0.40287775,-39.20555,0,-28.155,-10.07,62.41,0.07845,89.275,0,-43.71,0,0,-10.305,0.835,-7.3395,-5.274,-6.6405,-7.851,-6.6305,-4.018,391.3
2,23.75,0.000385,-0.648345,-34.5173,0,-27.795,-10.055,63.335,0.080045,89.2,0,-42.92,0,0,-10.3125,0.77525,-7.3155,-5.269,-6.6345,-7.8225,-6.5915,-4.0265,391.25
3,0.25,0.00717,-1.04122,-34.13205,0,-25.76,-10.165,58.83,0.06711,89.3,0,-45.4575,0,0.16924075,-10.245,0.894,-5.4825,-4.02375,-4.5635,-5.585,-4.9165,-3.063,392.425
3,0.75,0.0031275,-1.0740575,-36.877617455,0,-25.69,-10.225,58.055,0.0695,89.3,0,-44.745,0,0,-10.265,0.866,-5.393,-4.01175,-4.5245,-5.3495,-4.855,-3.0445,392.4
3,1.25,0.00612627,-0.87867863375,-32.232650965,0,-25.87,-10.225,58.485,0.0676,89.3,0,-45.4425,0,0,-10.27,0.9325,-5.39875,-4.04525,-4.567,-5.598,-4.9175,-3.0585,392.975
3,1.75,0,-0.778426631,-34.661,0,-25.96,-10.26,58.815,0.0672,89.3,0,-43.675,0,0,-10.285,0.9255,-5.478,-4.0495,-4.592,-5.704,-4.953,-3.0725,392.725
3,2.25,0,-1.0974879855,-38.5265678225,0,-25.82,-10.285,58.795,0.0713925,89.3,0,-43.88,0,0,-10.385,0.879,-5.4775,-4.03875,-4.612,-5.689,-4.9505,-3.0715,393.175
3,2.75,0,-0.857465,-32.27194552,0,-26.075,-10.235,58.12,0.0665,89.3,0,-45.565,0,0,-10.35,0.855,-5.48125,-4.0425,-4.6205,-5.7035,-4.9805,-3.0885,392.525
3,3.25,0,-1.0960625,-32.919598395,0,-26.0675,-10.23,58.455,0.06795,89.375,0,-45.06,0,0,-10.3475,0.8715,-5.488625,-4.071375,-4.6345,-5.7215,-5.0215,-3.094,392.675
3,3.75,0,-0.836787,-31.7535,0,-25.94,-10.275,58.725,0.0715875,89.4,0,-44.085,0,0,-10.2875,0.8935,-5.480625,-4.07325,-4.62525,-5.72475,-5.07325,-3.099,392.85
3,4.25,0,-0.84028525,-37.5477964275,0,-25.72,-10.305,58.815,0.076525,89.4,0,-43.175,0,0,-10.335,0.8825,-5.4875,-4.051375,-4.63625,-5.7575,-5.06575,-3.0905,392.775
3,4.75,0.0158,-0.820837,-34.818875,0,-25.8775,-10.33,59.1575,0.0716,89.4,0,-43.85,0,0,-10.26,0.8735,-5.48875,-4.06625,-4.64375,-5.80725,-5.0895,-3.0955,393
3,5.25,0,-1.33,-38.4597,0,-25.95,-10.345,59.1375,0.069615,89.4,0,-42.7275,0,0,-10.345,0.83075,-5.492375,-4.071375,-4.64275,-5.7995,-5.09825,-3.09925,392.5
3,5.75,0,-0.95014,-36.7804,0,-25.83,-10.305,58.9325,0.06975,89.4,0,-41.95,0,0,-10.3275,0.88725,-5.501625,-4.08375,-4.6295,-5.81025,-5.10825,-3.0965,392
3,6.25,0,-0.6680925,-39.8177,0,-25.65,-10.285,58.195,0.06945,89.4,0,-42.72,0,0.0267005,-10.305,0.91125,-5.5045,-4.10925,-4.61275,-5.7965,-5.1155,-3.10575,392.45
3,6.75,0,-1.0314375,-33.554655965,0,-25.3575,-10.3275,58.68,0.0693,89.375,0.115,-43.075,0.097074,0.2170015,-10.3375,0.90575,-5.501625,-4.1165,-4.661,-5.7605,-5.1065,-3.09575,392.8
3,7.25,0,-0.86709717625,-34.87065,0.707,-25.585,-10.3075,58.585,0.069165,89.3,0.95525,-42.1425,2.30935,1.532085,-10.39,0.91675,-5.501,-4.11725,-4.6575,-5.76075,-5.11975,-3.1105,392.2
3,7.75,0,-0.485507511,-31.87365,5.9645,-25.565,-10.3975,58.235,0.0739,89.35,5.73825,-40.4,14.0297,11.9799,-10.51,0.866,-5.49425,-4.144875,-4.65025,-5.71475,-5.129,-3.113,392
3,8.25,0.0036175,-1.0095834925,-37.017401735,18.4525,-25.5325,-10.5225,57.5625,0.06719,89.3,16.3425,-34.09,40.7747,37.44525,-10.595,0.9195,-5.485625,-4.16525,-4.646,-5.76275,-5.1415,-3.10825,393
3,8.75,0,-0.687090611,-31.7273761425,42.66,-25.18,-10.6225,56.2125,0.069,89.3,37.455,-30.3775,86.767075,80.1012,-10.645,0.87125,-5.484875,-4.147,-4.634,-5.74575,-5.12175,-3.098,392.55
3,9.25,0,-0.763773,-33.4982424375,77.46,-25.0325,-10.695,54.99,0.0705575,89.3,68.0575,-27.095,144.47425,147.127,-10.8175,0.79525,-5.46675,-4.13425,-4.63625,-5.7365,-5.1145,-3.08925,392.475
3,9.75,0,-0.642255,-29.8144762425,111.4,-24.1725,-10.7,54.7625,0.066656,89.3,92.55,-23.9675,200.4875,208.4735,-10.8575,0.8975,-5.463,-4.112375,-4.622,-5.70475,-5.1305,-3.08025,391.75
3,10.25,0,-0.45838076875,-27.0668,141.9,-23.7825,-10.735,55.9275,0.06405,89.3,121.6,-22.7975,278.3345,275.9955,-10.9125,0.83425,-5.464375,-4.089625,-4.6165,-5.74875,-5.1295,-3.09375,391
3,10.75,0,-0.3319,-25.51275,171.1,-23.15,-10.805,55.19,0.066975,89.3,145.15,-20.145,336.739,332.9465,-10.85,0.84075,-5.494875,-4.064125,-4.617,-5.70175,-5.08975,-3.0675,391.175
3,11.25,0,-0.35661091675,-23.566600095,187.8,-23.2425,-10.725,55.38,0.070225,89.3,167.75,-17.77,391.25675,379.169,-10.87,0.70825,-5.515625,-4.06725,-4.61525,-5.68575,-5.0845,-3.0965,392.8
3,11.75,0,-0.3716239205,-21.155775,211.675,-22.7425,-10.65,55.525,0.06952,89.3,187.2,-18.3775,437.05,443.209,-10.8475,0.7725,-5.535,-4.0395,-4.60225,-5.68825,-5.08975,-3.07475,393.125
3,12.25,0,-0.341704185,-20.3969,224.5,-22.515,-10.62,54.28,0.06923,89.35,203.3,-20.66,462.302,480.0345,-10.755,0.6565,-5.537,-4.0465,-4.625,-5.6985,-5.11325,-3.06375,392.8
3,12.75,0,-0.2295032835,-19.728,237.7,-22.395,-10.55,54.06,0.0679,89.3,210.6,-21.185,483.91325,496.70175,-10.68,0.631,-5.52175,-4.04225,-4.637,-5.735,-5.1015,-3.058,393.475
3,13.25,0,-0.2593999285,-20.08970238,240.025,-22.335,-10.5125,53.705,0.0666125,89.3,216,-22.9175,488.896,507.635,-10.6925,0.78275,-5.513,-4.038,-4.635,-5.6855,-5.105,-3.064,392.625
