DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,H2O_1_6_2,H2O_1_6_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_2_1,CH4_1_6_1
1,0.25,0.546657277909464,5.02874853071697,0.0603209064139561,-2.68581806917572,-2.40703027596222,-0.88222987763158,-7.11849879290327,-32.7823565526603,0.0495679518984927,-95.0865347888128,-39.152034708916,0.169307668412812,0.6,0.49775,0.346,0.34775,0.2255,3.71942,3.517425,3.3959525,3.3161725,3.14952,2.589175,1.331335,96.213315,28.8625,0.4078,2.169,2.93575,3.184,2.9275,3.063,0,-6.2055,0.38,-2.844,-0.91225,251.515,337.535,298.08,326.4625,-0.412,-1.98,-0.27,-0.28,-0.33225,-0.78,-0.31,-0.2,0.04,-0.52375,5.4297,7.0818,8.9682,2.6742,3.6418,5.855,7.3625,9.4983,10.115775,12.1205,12.9904,14.8904,4.0792,5.1229,7.2814,8.9422,10.4819,11.71075,13.17765,14.08125,15.684875,4.358,5.5819,7.9511,8.9369,10.8428,12.1554,13.539,14.4084,15.4408,2.1507,3.7277,5.9394,7.3425,8.9797,11.873,12.7159,14.4386,-11.99025,-20.543025,-97.09875,2.84877063114973,4.32871241294571,5.57108086190113,4.12550709355477,7.65872289732621,4.11570930771788,6.53161017086692,4.26043013367626,5.90849025633516,4.68778173549498,5.7558349592489,4.55535585546249,6.02708231692353,418.474377255858,405.683475168577,411.475776458938,409.211929769719,412.999794310924,407.729806618085,415.163323586695,409.03471818496,416.274611326866,412.538392001768,411.643062165157,428.54336256835,431.706832891752,1994.07387585061,1984.42934469814,1999.93759510577
1,0.75,0.653633856954146,3.94633367003202,0.0506329348526142,-2.79372441540289,-3.04243359795919,-1.43988737003104,-13.9656768183832,-25.330199248366,0.046267377684868,-84.6044871056568,-25.9166354239918,0.155215707621115,0.484,0.48,0.358,0.26,0.15775,3.436,3.172275,3.2992425,3.2502,2.90824,2.4988925,1.645615,96.2165325,23.9625,0.28216,2.13875,2.79125,3.083,3.0375,2.67525,0,-6.48975,0.48,-2.7835,-0.877,251.8,336.65,298.795,325.99,-0.412,-1.98,-0.26175,-0.28,-0.33,-0.78225,-0.3,-0.2,0.04,-0.52,5.3581,7.0122,8.9402,2.574,3.5563,5.7563,7.3269,9.4975,10.1134,12.1107,12.9848,14.8901,3.9815,5.0333,7.2249,8.9183,10.4841,11.71175,13.1269,14.0819,15.683875,4.2417,5.5092,7.9009,8.916,10.8486,12.1595,13.54,14.4088,15.4392,2.0865,3.639,5.8669,7.3088,8.9877,11.8534,12.7169,14.4386,-10.483125,-21.057375,-95.1355,2.52043847898797,4.62721244105176,5.22422209416247,4.03665421232788,5.29577691245814,3.97380495379038,5.45500046683477,4.18684821056527,6.24950025667682,4.54615638779797,6.62905340330254,4.75982730187755,5.58669255089281,418.191319700203,416.082206912269,412.24917619436,417.879989820152,414.958226349151,416.656475282101,415.763193311443,417.742631354339,415.617694172322,419.197870626307,417.403062453728,429.496136313045,428.187135201695,1992.76119059548,1968.69530886405,1998.04865560555
1,1.25,0.624073702670299,3.88724259238744,0.0522420277554398,-1.90799027903855,-2.73690195359154,-0.494977498099138,-15.2853431461906,-59.4556495538464,0.0474932153844257,-36.0235587568372,-29.1197184280902,0.143824719935465,0.524,0.4965,0.354,0.28875,0.19,3.6913,3.729025,3.4378175,3.1660725,2.82946,2.386845,1.3571325,96.218696,21.1825,0.26006,1.91375,2.5855,2.86525,2.92925,2.79975,0,-5.6345,0.58,-2.76,-0.89875,251.1825,335.865,298.2525,325.2475,-0.412,-1.98175,-0.26175,-0.28175,-0.33,-0.78,-0.31,-0.2,0.04,-0.52,5.2806,6.9104,8.9146,2.4736,3.4578,5.6638,7.2924,9.4915,10.112,12.101,12.986,14.8891,3.891,4.9491,7.1743,8.8935,10.485925,11.713675,13.120725,14.08175,15.682875,4.1768,5.4312,7.8515,8.8957,10.853,12.1635,13.5407,14.4082,15.4392,1.9857,3.5588,5.7964,7.2737,8.993,11.8457,12.7176,14.4376,-11.013,-21.2655,-95.22175,2.26803143881538,4.40330891911781,5.32050562227404,4.58471522492203,5.65961677220084,4.72547252845446,5.30186673475286,4.05612468602549,5.51261873692408,4.56091117650173,5.39803886166661,5.1430365723575,5.6361835690274,418.580940792291,408.175439717804,413.498779077484,409.386759141909,413.930939501902,408.531412191827,413.177534440077,410.213978606015,414.96405848719,414.855445677433,420.955635359291,429.206652392955,429.916179643434,1999.32064265641,1978.25911842583,1997.61787615433
1,1.75,0.563269399961498,4.02201021310359,0.0386024802454026,-1.94385953221771,-2.77694915161522,-1.13357370661221,-23.7100660555776,-11.2017221724133,0.0594129551753418,-51.6944664660275,-22.7902005314306,0.17591619129206,0.50775,0.57,0.36325,0.2925,0.1975,3.6722,3.8088,3.38632,3.16902,2.531625,2.191075,1.5103,96.3027645,28.3065,0.3733875,1.884,2.446,2.8175,2.91,2.837,0,-5.57,0.3,-2.82,-0.858,251.52,335.64,298.89,325.565,-0.42,-1.98,-0.262,-0.28,-0.33,-0.78,-0.3,-0.2,0.04,-0.52,5.21035,6.83845,8.885025,2.39895,3.365925,5.58055,7.2474,9.48805,10.11245,12.091225,12.9855,14.88595,3.822725,4.872925,7.1252,8.868025,10.486975,11.716525,13.115975,14.045375,15.68225,4.1222,5.3615,7.80435,8.8731,10.855775,12.165575,13.535275,14.4084,15.4382,1.90845,3.47845,5.7268,7.230975,8.991675,11.83815,12.718325,14.4369,-11.1201,-19.60265,-95.074,2.80483651663076,4.66275708523398,5.46125413953685,4.54025147011725,4.55519062129437,4.24324514876153,5.2333674165015,4.15100308483761,5.38695490045534,4.44685913220448,5.85869489086101,5.07573977006734,5.8964896578031,418.559028448197,410.931959956866,413.832255964156,412.858509305818,420.146753149841,410.771327291869,414.52793682806,411.311173085378,414.310422802057,414.243900968202,415.71927360503,429.956310415279,427.68036517999,2017.6816663584,1958.08769832302,2033.9657266744
1,2.25,0.570274577797046,4.08910657157573,0.0640954023316578,-1.80833034907789,-1.8854685000745,-1.62709199189923,-71.7158123706334,-46.7787777492383,0.0490828857469384,-104.652543650898,-37.5826444619382,0.175365539348259,0.60875,0.518,0.38775,0.325,0.19,3.8408325,3.7732,3.708,3.52044,2.8665075,1.94365,1.2215,96.28672975,28.767,0.47717,1.89,2.242,2.69,2.7375,2.64,0,-5.84,0.3775,-2.84475,-1.212,248.88,335.4,298.05,324.03,-0.42,-1.982,-0.27,-0.28,-0.33,-0.78,-0.31,-0.2,0.04,-0.52,5.178625,6.868175,8.86185,2.26005,3.2715,5.503775,7.213525,9.4836,10.11545,12.089175,12.999425,14.88495,3.76335,4.811425,7.073525,8.842075,10.488375,11.71945,13.111225,14.045625,15.68125,4.0286,5.293525,7.75835,8.857375,10.859475,12.164925,13.52245,14.4081,15.4376,1.85705,3.398075,5.6619,7.1927,8.986225,11.83395,12.718325,14.4359,-11.4528,-18.45275,-95.764,3.30310204177061,4.03009809360374,3.96439409415021,4.21138584454551,5.13248124661364,4.31492308773841,5.16096126166131,3.81118364665085,4.14925877819227,4.22986603109237,4.69785922326975,4.65626623384528,4.92362760656967,418.459947927476,409.740207044134,414.871252408416,411.141444375423,415.392116360418,410.964359236459,415.878339216042,412.031176139642,415.799126184874,414.382732440739,416.245246464414,429.477561805981,429.355183498381,1997.35680055958,1975.47258170756,1992.95205905076
1,2.75,0.736364721919951,5.14910376784667,0.0697504409400022,-1.22488871687056,-2.45449350119095,-2.30161383121033,-13.3414839718086,-24.3490361060998,0.0479832721427988,-51.5869023038207,-35.9914479275196,0.177707387502616,0.51,0.39,0.37,0.3375,0.1975,3.9915975,4.1182,3.91484,3.68462,2.774365,1.624375,0.944375,96.2686865,28.356,0.5237,1.728,2.016,2.535,2.5725,2.4065,0,-5.712,0.4775,-2.91,-1.216,249.8,334.36,297.505,322.745,-0.42,-1.982,-0.26,-0.28,-0.33,-0.78,-0.31,-0.2,0.04,-0.524,5.159625,6.82525,8.837025,2.1337,3.15815,5.4291,7.17865,9.48135,10.118125,12.091175,12.997075,14.88395,3.694625,4.7394,7.00735,8.8131,10.48945,11.72225,13.10715,14.045875,15.68155,3.97205,5.2275,7.71305,8.84,10.861825,12.163975,13.51205,14.40745,15.4366,1.736025,3.319675,5.6022,7.1551,8.9808,11.835625,12.72,14.4349,-9.7618,-20.983,-94.296,2.78259289704522,3.83760461424886,5.16088059238793,3.96758859028408,4.93446587435153,4.10748265894892,5.07490316915265,4.27458145701168,6.09025509134471,4.68722724141865,6.11479014830222,5.1044837865524,6.48801860754989,417.861793087606,409.383991669085,411.604840064294,410.781920151782,413.433763146631,410.77028785108,416.311403309315,413.404448027009,417.28782956769,417.62893908721,412.183884107182,432.63057359048,430.569654227984,1986.00361672166,1955.69103749575,2000.9834505196
1,3.25,0.658345831974355,4.76307272957727,0.0435386670552278,-1.50032770271918,-2.23082205746188,-1.49153812986883,-33.7316395460993,-14.2954082042828,0.0509661695496127,-73.6658439991672,-28.3794578212929,0.153328477330393,0.53875,0.418,0.33325,0.2925,0.18,3.87065,4.138,3.61338,3.1434,2.4719675,1.632675,0.57565,96.273939,29.243,0.448545,1.486,2.01,2.4425,2.2675,2.3125,0,-5.694,0.3775,-2.96,-1.18825,249.14,333.22,295.7,321.665,-0.41,-1.982,-0.26,-0.28,-0.33,-0.78,-0.30225,-0.2,0.04,-0.52,5.148925,6.834525,8.8119,2.0241,3.0613,5.35845,7.126225,9.47775,10.121475,12.097175,12.997075,14.884025,3.6186,4.664975,6.93545,8.78245,10.48985,11.723375,13.1024,14.04685,15.680875,3.90735,5.179325,7.670425,8.822625,10.86385,12.162025,13.5101,14.40745,15.436,1.580375,3.1931,5.5478,7.119075,8.975375,11.8373,12.720675,14.4349,-10.02555,-20.097,-94.99325,2.43424326994722,3.76787625007198,3.68921104951026,3.74727235147046,4.64036430007621,3.73808144027662,4.71875019804141,3.56290738056068,5.38368745383804,4.02623869174961,4.67849058248515,4.56675236736959,4.92689333882875,417.881345221758,415.440471999878,412.539688342914,416.503687548264,413.499654527584,415.665681041586,415.547864844431,415.041846337921,417.692133450304,417.206492769734,424.357935170355,430.496551092636,432.50519406584,1987.76474186191,1969.22621403237,1989.91518156576
1,3.75,0.504766718715925,5.35999947507942,0.049056461344815,-1.79730629186126,-2.74646230891399,-2.07413259998278,-76.7023929067109,-18.0931236474995,0.0585531359401685,-56.8840318916742,-23.437458928243,0.145392412841106,0.401,0.31,0.33775,0.2725,0.165,3.9137375,3.9926,3.49144,3.4829525,2.64182,1.51655,1.0339175,96.24748375,29.5055,0.2869925,1.294,1.524,2.0925,2.3925,2.014,0,-6.094,0.355,-3.052,-1.382,248.46,333.56,296.345,322.01,-0.41225,-1.982,-0.262,-0.28,-0.33,-0.78,-0.3,-0.2,0.0365,-0.52,5.063875,6.7357,8.7791,1.940125,2.970675,5.286775,7.0721,9.476425,10.12415,12.101175,12.998425,14.88335,3.489475,4.563975,6.860025,8.74945,10.4896,11.724375,13.098675,14.046375,15.68055,3.799425,5.090925,7.62175,8.8039,10.864875,12.160425,13.510775,14.408,15.4362,1.48085,3.0897,5.4953,7.0837,8.9717,11.8383,12.712575,14.4339,-11.51035,-20.2985,-96.006,2.16913120271263,3.53425563499488,5.14049117632766,3.5876436610318,4.51506639836992,3.60079527097016,4.82829488437102,3.70620097692999,4.69770146119631,4.10198023798567,5.10112164910307,4.62720054951798,5.45184960481879,417.864553595196,409.427325389082,411.445324533734,411.271563064529,414.28588615448,411.410133295074,413.88720515217,412.970477703375,417.993924671709,414.927811982732,413.428911771068,429.208483602395,428.71031403812,1986.97696642817,1954.13382667341,1984.82365415103
1,4.25,0.533469575344957,5.14170123844701,0.0509679133304524,-3.01780558287162,-3.93484286514575,-1.30631704498041,-31.5442940891651,-27.9824507502407,0.0376605301738267,-58.9320667901447,-35.7279941511218,0.131814452636459,0.504,0.48475,0.34,0.2655,0.16775,3.53408,3.8607,3.414195,3.01338,2.53706,1.891165,0.7512075,96.241558,28.12,0.26034,1.30125,1.72875,2.22525,2.38,1.97425,0,-5.5305,0.4,-2.94225,-1.13825,247.195,333.13,296.9575,322.7125,-0.42,-1.99,-0.27,-0.28,-0.33,-0.78,-0.302,-0.2,0.04,-0.5175,5.0274,6.6755,8.7541,1.8918,2.9123,5.2198,7.0306,9.4736,10.125825,12.1039,12.9945,14.8841,3.4332,4.4951,6.799,8.7179,10.491,11.72625,13.0977,14.04745,15.6805,3.7075,5.0208,7.5752,8.787,10.8665,12.1599,13.5111,14.4076,15.4368,1.4115,3.004,5.44625,7.0536,8.9687,11.8419,12.6996,14.4343,-10.5985,-21.23065,-95.55075,2.17305447791242,3.40743704300419,3.61238764205936,3.41826479630347,4.30205499354094,3.42620694892531,4.79079666968377,3.60618836668223,4.95962278292448,4.08243592650351,4.55356950847094,4.50221586568456,5.06218420705319,417.947797047465,410.944884836709,417.293344828824,411.860716927825,419.126026896569,411.933539976423,415.066559591786,415.376070017397,418.046049275362,415.946305967714,426.428179300151,433.047249380762,430.960114627314,1991.44582608118,1970.7399915722,1979.7321267363
1,4.75,0.530826251302506,5.27126280022615,0.080313103617854,-2.21971012283025,-2.21215640059675,-1.66504243967165,-20.9028100750113,-30.1898094671145,0.0483612733647094,-27.5072401705884,-32.1046958281535,0.161364037963811,0.446,0.46475,0.354,0.3155,0.18775,3.2943,3.57415,3.1405,3.137425,2.35236,1.4069525,0.3104075,96.251686,27.1475,0.22108,1.1845,1.76525,2.081,2.263,1.85175,0,-5.72225,0.5,-2.92,-1.2375,246.66,332.3775,295.3925,322.235,-0.412,-1.98175,-0.26175,-0.28,-0.33225,-0.78,-0.302,-0.2,0.04,-0.52,4.9075,6.6288,8.7199,1.8559,2.8543,5.1589,6.9795,9.4674,10.129175,12.1003,12.9904,14.8831,3.3211,4.4359,6.7541,8.6867,10.49,11.728125,13.0977,14.04895,15.6802,3.6102,4.9523,7.5294,8.7674,10.8666,12.1578,13.5118,14.407825,15.4358,1.363,2.9371,5.39275,7.0164,8.966,11.8439,12.6923,14.4336,-12.17075,-21.562,-96.176,2.67401450034701,3.34031695907235,4.45360190108899,3.15526602696209,4.01708246404223,3.31613691290354,4.75329845499651,3.53666236993387,4.29096653472458,3.76430130540272,4.93688964018477,4.10528450373047,4.9790889257777,418.082201448714,411.442231465424,411.858734075439,412.367634393127,413.384345423665,413.918897555635,416.245914031403,414.677633267167,418.098173879015,416.998001889291,414.135115250123,432.900251426731,431.193746468114,1982.52741535161,1948.57704129627,1991.63960438023
