DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,VPD,RH,PA,TA,TS_1,TS_2,G_1,G_2,WS
1,16.25,1.1642028925,-0.8999575,1.51055,0.15229,1.18535,2.44695,263.96,278.945,-1.083805,4.62275,0.60079,87.813,100.12,-5.47085,-0.3971425,-0.3070775,-4.963375,-5.43975,1.726825
1,16.75,0.8835112625,-1.01168,2.378975,0.14909,0.1541,0.91544,265.955,277.955,-0.446105,0.7132725,0.60755,87.069,100.1025,-5.5507,-0.4226325,-0.329985,-4.96025,-5.4967,1.7606
1,17.25,1.00915612175,-1.244325,3.4938,0.14421,0.02285425,0.705045,268.035,278.16,-0.0925305,0.05612025,0.65873,88.061,100.0875,-5.6565,-0.43115,-0.32097,-4.937075,-5.518375,1.5326
1,17.75,1.04714355775,2.112675,3.304425,0.15445,0,0.7213625,270.595,278.65,-1.7559,0.0158575,0.67229,86.481,100.0725,-5.236725,-0.4639925,-0.3432775,-4.9299,-5.4652,1.6702
1,18.25,0.9248841595,0.01035,2.551,0.11424,0,0.7894375,266.83,276.57,-0.648375,0.015096,0.73884,88.018,99.9715,-5.307375,-0.4476,-0.343935,-4.938425,-5.479025,1.69935
1,18.75,0.9050162735,1.060775,2.46995,0.169565,0,0.711105,264.465,277.295,-0.996155,0.0128745,0.61924,86.8585,100.01075,-5.44285,-0.459405,-0.379635,-4.891725,-5.468675,1.93555
1,19.25,1.312750314,0.61406,1.9575,0.17156,0,0.7522075,264.73,278.96,-2.02645,0.010823,0.6544775,87.43175,99.955,-5.4036,-0.4349425,-0.3532925,-4.837875,-5.517125,1.8791
1,19.75,1.080494159,1.1936,4.9675,0.16266,0,0.71544,260.7375,279.6125,-1.1990125,0.010206,0.6218475,87.564,99.964,-6.0038,-0.443105,-0.3560875,-4.767525,-5.521825,1.6586
1,20.25,1.813762109,-1.3443,2.2471,0.144855,0,0.7406,259.9925,278.145,-1.74595,0.0081424,0.67699,87.508,99.963,-6.167375,-0.455615,-0.356865,-4.715575,-5.493975,1.627675
1,20.75,1.215040361,1.6966,1.3257,0.1339625,0,0.9111575,261.2,278.84,-2.475275,0.009206775,0.6851275,87.13125,100.025,-6.111625,-0.44009,-0.3503275,-4.670475,-5.5239,1.6237
1,21.25,1.006689352,-0.0667,4.450825,0.153535,0,0.8604625,261.495,275.545,-2.32815,0.0081658,0.74138,87.285,99.942,-6.1773,-0.437835,-0.3412775,-4.66245,-5.5486,1.441225
1,21.75,1.147715063,1.74695,2.9256,0.155045,0,0.98019,262.1775,276.8125,-2.1054,0.00826505,0.69511,88.356,100.02,-6.306875,-0.4681675,-0.3585175,-4.693025,-5.560975,1.315875
1,22.25,0.840333847,1.0512275,2.073275,0.1389775,0,0.914515,260.045,275.0325,-2.363725,0.00838255,0.8131775,87.26875,100.0275,-6.0796,-0.461025,-0.35363,-4.734,-5.6242,1.60855
1,22.75,1.27060195,1.948875,2.3033,0.138895,0,0.9083475,261.3275,275.345,-2.611825,0.009070175,0.7228,86.336,100.035,-5.78685,-0.4880375,-0.392345,-4.757375,-5.6556,1.92765
1,23.25,1.2225938225,-0.3197575,2.8085,0.1702375,0,0.858055,258,273.875,-2.5568,0.0073606,0.74234,86.117,100.0525,-5.578725,-0.4191525,-0.3319475,-4.765575,-5.784175,1.894225
1,23.75,1.067511452,0.656835,3.4313,0.148505,0,0.819895,257.11,273.3525,-2.8173,0.0063993,0.65463,86.758,100.0575,-6.164175,-0.4383125,-0.345315,-4.761575,-5.834325,1.836675
2,0.25,1.53940545275,-1.614725,2.2293,0.14799,0,1.050125,237.83,256.295,-7.119,0.0076174,0.40377,85.071,100.6,-10.176,-0.9195275,-0.83216,-6.194275,-5.79115,1.078855
2,0.75,1.433663004,-1.471875,0.797995,0.14393,0,0.9522375,239.61,259.0975,-7.396,0.0097776,0.4402,84.733,100.64,-9.434375,-0.9302925,-0.86101,-6.13235,-5.831,1.24015
2,1.25,1.7079280095,-1.550875,1.20735,0.13822,0,1.053075,238.15,259.065,-8.110625,0.0060958,0.44776,84.312,100.66,-10.95,-0.8964575,-0.828225,-6.3498,-5.94985,1.347875
2,1.75,1.33051347,-2.14375,1.4257,0.14237,0,0.8558075,240.975,259.11,-7.243575,0.005970125,0.49661,84.308,100.69,-10.7665,-0.8897275,-0.8405225,-6.3717,-5.925925,1.244025
2,2.25,1.4251112445,0.9339925,1.9051,0.139465,0,0.9567175,234.6675,257.795,-8.7984,0.00703655,0.45867,85.87,100.7175,-10.6525,-0.8818675,-0.801035,-6.392,-5.9411,1.15085
2,2.75,1.353382036,0.10866,1.47835,0.13533,0,1.029175,238.4275,249.3575,-9.402575,0.006150125,0.43602,85.721,100.74,-10.5895,-0.8602875,-0.793095,-6.3847,-5.94485,1.0148925
2,3.25,0.951394024,-1.96545,2.03045,0.129035,0,0.96414,236.07,245.96,-7.807875,0.007863375,0.450095,85.7225,100.73,-11.995,-0.8732825,-0.7825925,-6.3908,-5.9288,0.9455225
2,3.75,1.09884155325,-0.58015,1.8876,0.11186,0,0.8587,238.175,249.3475,-9.5273,0.0076083,0.306695,86.07675,100.73,-11.54025,-0.8903725,-0.7810725,-6.3602,-5.9028,0.8532775
2,4.25,1.1420926355,0.0346175,1.068825,0.127445,0,0.9447725,239.5,253.445,-7.58235,0.00785965,0.31104,85.0705,100.72,-11.44175,-0.89113,-0.80622,-6.339625,-5.900375,0.9476775
2,4.75,0.749891275,-0.02489,1.38335,0.11066,0,0.9371775,242.35,254.165,-6.83095,0.007431675,0.3265075,84.71225,100.76,-11.5045,-0.92804,-0.819305,-6.309125,-5.900525,0.842275
2,5.25,1.40456570575,1.539775,1.4887,0.119325,0,0.9366875,240.3975,253.5725,-7.064175,0.00709,0.37803,84.592,100.775,-11.4665,-0.91764,-0.8321325,-6.3016,-5.906025,0.796585
2,5.75,1.19398134825,0.9387675,0.93787,0.12018,0,0.927295,238.99,252.615,-6.8657,0.0051125,0.32396,84.84025,100.7875,-12.04275,-0.938515,-0.84652,-6.2622,-5.91785,0.7389475
2,6.25,1.11217698425,1.2359,2.4251,0.10322,0,0.93275,237.91,249.5475,-3.8946,0.0068787,0.29508,85.67425,100.78,-12.06325,-0.930455,-0.8543375,-6.23445,-5.9719,0.7214975
2,6.75,1.277540369,0.6496875,2.084075,0.114415,0,1.0175225,239.265,249.5775,-3.88695,0.0072432,0.297435,86.01275,100.75,-12.547,-0.9364825,-0.841055,-6.192925,-6.103725,0.6838975
2,7.25,1.054379589,1.678225,1.73815,0.13655,0,0.9505125,242.02,249.2425,-2.5552,0.015723,0.290955,85.5725,100.74,-12.4845,-0.8933825,-0.851465,-6.175075,-6.2144,0.679165
2,7.75,1.11249213,0.450655,1.412575,0.1054,0,1.109575,240.475,250.68,-2.707925,0.2123425,0.2522925,87.784,100.8575,-12.56625,-0.92212,-0.8533675,-6.128625,-6.2336,0.774995
2,8.25,0.80772669475,-1.120175,1.52215,0.1081325,1.6588,2.785075,242.455,247.72,-1.8978,3.36535,0.282275,86.54975,100.94,-12.958,-0.940355,-0.8778625,-6.1025,-6.3187,0.7878575
2,8.75,1.03116339175,-1.0228,0.81799,0.115295,7.750675,8.119125,244.135,249.3575,-1.343075,18.03075,0.2832,85.587,100.9725,-12.727,-0.96938,-0.92972,-6.059675,-6.377025,0.8213425
2,9.25,1.74542346125,-0.8353625,1.86925,0.1271925,31.40875,28.4025,246.0325,251.6575,0.1992925,52.57425,0.3596625,84.48825,100.955,-10.80275,-0.9481675,-0.9107575,-6.037175,-6.45245,0.93564
2,9.75,1.5967305985,-0.31457,2.8796,0.1569025,61.275,50.85725,243.0925,254.9825,3.920275,98.234,0.621945,83.454,101.005,-9.990175,-0.9521575,-0.90952,-6.047675,-6.5256,1.10395
2,10.25,1.08979026025,-0.74496,3.7935,0.1629575,88.35925,71.2555,246.235,256.36,6.037125,152.81,0.796,83.195,101.025,-8.871675,-0.9074925,-0.88463,-6.0718,-6.60285,1.61585
2,10.75,1.17661064975,-1.4635,2.94195,0.160345,134.11,101.9675,247.18,260.135,10.034,224.79,1.0223,82.312,101.0175,-7.51045,-0.8829,-0.8672175,-6.082925,-6.643175,2.2355
2,11.25,1.201527588,-3.717375,6.5766,0.17715,170.5725,131.5575,244.9225,266.4325,15.01,292.4425,1.1452,79.461,100.985,-6.702425,-0.8657975,-0.830955,-6.110525,-6.67575,2.350575
2,11.75,0.79508778325,-4.85495,4.3701,0.157865,192.46,148.7125,246.8775,272.2375,17.6055,339.9825,1.1395,77.825,101.06,-6.220425,-0.87443,-0.8478275,-6.138125,-6.63475,2.306275
2,12.25,0.82301521225,-4.6244,5.7042,0.15298,211.5075,169.2,251.27,274.9675,20.5185,379.685,1.3564,76.88,101.06,-5.861375,-0.889065,-0.83885,-6.210825,-6.688725,2.357925
2,12.75,0.8853046065,-5.29005,7.177325,0.15561,226.59,188.0225,254.69,271.7025,17.049,389.11,1.5691,74.247,101.06,-5.172075,-0.901865,-0.8373775,-6.229725,-6.70405,2.638325
2,13.25,0.729520849,-6.7643,7.0093,0.14639,237.205,191.5575,255.03,272.7,17.8635,435.3975,1.7125,73.55,100.9875,-4.33135,-0.8934725,-0.8723775,-6.2658,-6.677825,2.4496
2,13.75,0.756635166,-4.38615,7.320675,0.1666,228.1775,183.075,254.485,275.53,13.083,429.9125,1.86245,70.3815,100.99,-4.160875,-0.8860675,-0.8902375,-6.31235,-6.59445,2.434175
2,14.25,0.7603814135,-5.8124,5.9912,0.166005,207.4375,167.7,256.13,275.2625,9.884425,387.26,1.990825,71.207,101.0025,-3.846075,-0.90098,-0.8673075,-6.3668,-6.470725,2.494625
2,14.75,0.825640306,-3.4231,4.9161,0.139125,182.6875,148.08,257.765,274.615,6.282725,345.105,2.072325,70.583,100.9875,-3.59705,-0.9083975,-0.88637,-6.389925,-6.3793,2.387225
2,15.25,0.702550899,-2.4406,5.145175,0.14841,150.3475,131.9975,252.04,273.4575,3.824425,285.1425,2.213225,70.958,100.96,-3.48755,-0.9292325,-0.856035,-6.414,-6.325625,2.4433
2,15.75,0.882708371,-2.892,6.09945,0.14208,118.8675,107.6125,251.2,274.1825,-1.7463,234.125,2.1706,72.00175,100.95,-3.38465,-0.9144275,-0.8296625,-6.4215,-6.29,2.147625
2,16.25,0.97714755,-2.861,4.49925,0.1317,81.712,69.787,248.52,270.1875,-0.65895,159.97,2.137275,76.3275,100.95,-3.447675,-0.84473,-0.7909975,-6.421325,-6.291875,2.2826
2,16.75,0.99684721975,-5.01795,1.7965,0.118145,48.67475,44.53875,246.415,270.3125,-6.51215,93.401,1.883875,80.86925,100.93,-3.777625,-0.7995025,-0.750335,-6.391925,-6.283325,1.61505
2,17.25,0.99541044375,-4.0882,2.7706,0.1155475,14.25,14.7685,247.97,269.0225,-9.8042,35.552,1.429575,82.88875,100.915,-4.1237,-0.756715,-0.7098775,-6.43465,-6.260975,1.295775
2,17.75,1.274268452,-3.036975,2.6034,0.1151175,2.80115,4.1664,248.565,265.1525,-5.48215,10.84455,1.191,83.27,100.8575,-5.344525,-0.7857775,-0.7226525,-6.406325,-6.198225,0.9666
2,18.25,1.53887008475,-2.18655,3.41195,0.12944,0,0.84451,246.025,264.3475,-8.1975,1.12145,0.80272,84.859,100.855,-6.6717,-0.8028425,-0.74798,-6.289875,-6.142775,0.7521525
2,18.75,1.3287532915,-0.78615,1.1016,0.118055,0,0.7276875,245.82,263.745,-8.8064,0.062057,0.69039,85.3405,100.8225,-7.7488,-0.83539,-0.7847975,-6.20335,-6.105425,0.86863
2,19.25,1.4382345425,-1.7642,0.80474,0.12083,0,0.8023875,245.93,262.615,-9.286,0.030235,0.67029,84.8345,100.785,-8.6589,-0.8486075,-0.8151775,-6.22245,-6.07685,0.9347225
2,19.75,1.309717878,-2.369125,0.720325,0.138125,0,0.9011175,241.535,260.9525,-7.7064,0.026549,0.73956,85.0025,100.78,-9.05945,-0.873995,-0.832105,-6.23505,-6.033975,1.066125
2,20.25,1.28717134,-1.5991,0.8803325,0.147445,0,0.993655,239.295,258.39,-10.3796,0.0197485,0.740195,84.84975,100.7475,-9.617375,-0.88467,-0.8253425,-6.266725,-5.996125,1.3017
2,20.75,1.4288138415,-1.31485,4.37115,0.1565575,0,1.0557,238.32,259.8875,-8.96735,0.0179275,0.7009275,85.1815,100.73,-8.82935,-0.879595,-0.80608,-6.24185,-5.961275,1.537725
2,21.25,1.422848203,-1.739875,3.3242,0.129125,0,0.8621175,240.68,258.7825,-13.8915,0.011391,0.57839,86.048,100.7,-8.8364,-0.8668775,-0.7973625,-6.22245,-5.930825,1.71895
2,21.75,1.512242178,-1.198155,4.8123,0.1642,0,0.9567975,241.48,256.7225,-10.49925,0.010205,0.52989,85.27675,100.6575,-9.41745,-0.88809,-0.802945,-6.157725,-5.907,1.95715
2,22.25,1.29764827275,-0.306155,2.9963,0.13509,0,0.91669,243.38,259.0125,-7.7944,0.0097801,0.6013875,84.98025,100.605,-9.667525,-0.88578,-0.8716825,-6.10685,-5.87465,1.54485
2,22.75,1.200326633,0.1167075,2.994975,0.12,0,0.876645,243.27,261.2575,-6.9586,0.0085447,0.53828,84.69025,100.58,-10.154075,-0.897005,-0.8646,-6.016225,-5.832675,1.375745
2,23.25,1.018702074,-1.0319,1.942925,0.129305,0,1.031875,240.55,260.46,-5.250125,0.0118695,0.52858,84.8295,100.5575,-10.1965,-0.91345,-0.8275,-5.943525,-5.77985,1.2133
2,23.75,1.4362962265,-0.964765,2.35335,0.155195,0,1.04515,238.7775,259.8525,-6.80745,0.01416075,0.4861025,85.53675,100.5825,-10.6795,-0.93781,-0.8627225,-5.84585,-5.759525,1.271225
3,0.25,1.769791902,-2.032925,7.24695,0.160375,0,0.878175,248.985,274.44,-8.62465,0.0209035,0.80368,87.78025,99.936,-4.35345,-0.717545,-0.7269425,-2.792475,-2.9029,2.0018
3,0.75,1.60172157475,-2.144575,5.695925,0.1882475,0,0.909215,251.8,272.4375,-6.008,0.025505,0.830905,87.705,99.98025,-5.336175,-0.7368275,-0.7404275,-2.809425,-2.995275,1.467625
3,1.25,1.817371718,-4.20395,6.44785,0.18197,0,0.872045,247.15,271.4975,-10.893,0.019588,0.8784925,88.67075,100.05,-4.833775,-0.76163,-0.74819,-3.043125,-3.2812,1.675675
3,1.75,1.469765103,-2.358,3.447975,0.14903,0,0.941945,248.665,271.6175,-9.11855,0.0178725,0.6072925,87.6635,100.07,-5.419225,-0.7818775,-0.75518,-3.0555,-3.26325,1.576625
3,2.25,2.045749059,-5.898,4.77505,0.1858775,0,0.92266,252.2375,269.8,-10.1685,0.0164675,0.83378,88.2335,100.065,-5.519275,-0.75973,-0.75491,-3.098425,-3.266575,1.674475
3,2.75,1.799497272,-4.5147,4.8451,0.1537925,0,0.8827625,249.9475,267.5825,-10.2106,0.01757775,0.61616,87.225,100.0675,-6.019975,-0.7799275,-0.7551125,-3.127,-3.260075,1.6493
3,3.25,1.710262757,-2.34655,5.8903,0.1903,0,0.903245,252.18,267.7225,-11.24575,0.01523775,0.6340025,87.227,100.08,-7.066225,-0.7645575,-0.7700625,-3.195375,-3.2521,1.2441
3,3.75,1.582078337,-2.37285,5.193225,0.1566175,0,0.976995,252.42,265.455,-11.239,0.018447,0.5091225,87.5455,100.11,-7.3953,-0.77117,-0.7693875,-3.215225,-3.2561,1.0821
3,4.25,1.622380953,-1.089745,8.32325,0.16251,0,0.9743975,250.33,264.9575,-6.4466,0.015011,0.6360675,86.7755,100.0975,-7.854375,-0.7676275,-0.7578925,-3.233125,-3.25415,1.22155
3,4.75,1.325288268,-5.085325,5.325275,0.15544,0,1.0131975,254.93,266.385,-4.6701,0.016598,0.56693,86.8225,100.09,-7.919075,-0.7487475,-0.7518325,-3.23745,-3.242175,1.339475
3,5.25,1.259532647,-8.18915,4.2485,0.1521325,0,1.0704,252.56,267.705,-3.513875,0.0166275,0.52515,86.37,100.0875,-8.0493,-0.7521725,-0.7545675,-3.257325,-3.2285,1.108125
3,5.75,1.4854463685,-2.92805,2.3591,0.161085,0,0.9954925,262.05,266.205,-2.9617,0.056995,0.49607,86.44,100.12,-8.177225,-0.772565,-0.76928,-3.2448,-3.228575,1.383575
3,6.25,0.994100999,-2.6906,2.4838,0.14362,0.4342725,1.82175,261.755,265.79,-3.2898,1.686225,0.5344275,86.383,100.0975,-7.283025,-0.7693825,-0.775235,-3.242375,-3.26075,1.332075
3,6.75,0.7369959975,-1.1598575,1.8377,0.118825,5.21115,5.7321,260.88,263.575,-2.99435,13.199,0.482395,85.985,100.08,-8.54355,-0.7975875,-0.78306,-3.2397,-3.246325,0.9433475
3,7.25,1.7211585535,-0.346155,3.22595,0.118885,22.72125,20.0735,256.4575,264.42,0.10556725,42.068,0.597265,84.6015,100.0775,-8.614825,-0.74207,-0.7334825,-3.256025,-3.239225,0.89707
3,7.75,0.876268245,-1.765525,3.4385,0.15175,71.7905,58.66675,255.16,265.7725,2.829575,111.935,0.9619225,83.80175,100.0925,-7.86165,-0.7431125,-0.7236875,-3.26955,-3.23695,1.11835
3,8.25,1.08435990575,-1.756875,2.0807,0.132515,116.9875,95.28675,255.205,267.265,10.0387,216.2925,1.294925,82.48125,100.0875,-5.783925,-0.7260325,-0.7066625,-3.325525,-3.23645,1.551175
3,8.75,0.924972118,-2.0284,4.78225,0.13908,182.04,137.1575,252.31,269.835,18.098,320.35,1.6702,81.18,100.0975,-3.679,-0.6835825,-0.680015,-3.362175,-3.227175,2.38255
3,9.25,1.0049189535,-4.34465,5.478675,0.1355475,237.1,181.1,251.11,273.28,20.469,438.29,2.064775,77.3845,100.16,-2.6547,-0.632385,-0.59998,-3.3898,-3.230825,2.4538
3,9.75,0.739372725,-6.38385,7.2966,0.13435,285.815,223.8325,256.8725,276.96,20.2465,537.9375,2.50905,74.64275,100.09,-1.712575,-0.6064025,-0.6109525,-3.390175,-3.232875,2.618525
3,10.25,0.567356797,-5.91945,9.6383,0.14509,326.44,263.1475,262.02,283.81,24.286,619.65,2.63045,70.922,100.1,-1.177075,-0.591195,-0.6007475,-3.4006,-3.225025,2.669575
3,10.75,0.5942685175,-6.743475,11.487,0.1434175,360.1125,298.5675,261.495,287.9125,20.90075,701.775,2.977625,68.463,100.11,-0.08184575,-0.6092225,-0.6048225,-3.398025,-3.220375,2.587925
3,11.25,0.551075726,-6.29055,13.711,0.1511975,398.97,329.7025,257.56,290.4175,24.189,775.38,3.48335,66.694,100.135,0.3780725,-0.6119325,-0.58571,-3.40525,-3.2308,2.660025
3,11.75,0.574249641,-5.91335,15.11325,0.171035,426.6,353.3175,262.36,295.3475,23.266,839.935,3.691125,64.1705,100.095,1.269425,-0.63142,-0.6172875,-3.411475,-3.261025,2.743175
3,12.25,0.5645336415,-6.340525,16.139,0.17271,451.755,367.8975,260.245,298.7325,25.007,882.77,4.154875,60.824,100.085,2.054525,-0.6659225,-0.6613225,-3.42905,-3.28985,3.208425
3,12.75,0.52164163275,-6.2285,18.31575,0.1853475,450.8225,373.24,259.43,304.2275,25.7945,888.0525,4.366675,59.2835,100.08,2.571325,-0.702235,-0.7003725,-3.4534,-3.32295,2.913075
3,13.25,0.5851279875,-4.835225,21.199,0.19573,453.7475,372.91,260.59,307.4,19.34725,902.5875,4.640825,56.28675,100.09,2.948125,-0.706225,-0.711365,-3.500175,-3.351725,3.219775
3,13.75,0.632452249,-8.1857,21.1965,0.1813875,444.07,367.055,258.825,308.05,21.363,873.52,4.8931,57.12375,100.065,3.60385,-0.7265675,-0.7339525,-3.5318,-3.376725,3.3407
3,14.25,0.578774587,-8.35685,22.733,0.1905475,419.125,355,257.44,307.1475,17.207,835.4425,5.2309,53.9675,100.09,4.300925,-0.767335,-0.7581175,-3.5685,-3.5176,3.11745
3,14.75,0.63890669825,-8.98655,20.5795,0.18967,402.11,336.0525,260.075,309.275,14.35875,784.53,5.3032,54.69,100.08,4.57865,-0.7825225,-0.80178,-3.6137,-3.584875,3.09335
3,15.25,0.60935253725,-6.908125,17.2055,0.1833125,364.2025,308.39,263.5525,308.1675,10.829,717.1825,5.5686,54.34375,100.09,4.84355,-0.79573,-0.7836075,-3.61445,-3.476225,3.1248
3,15.75,0.656128992,-7.89165,17.8005,0.18139,324.71,273.9075,263.05,306.805,7.1549,636.1,5.686675,54.30475,100.015,4.77615,-0.79589,-0.8125,-3.5095,-3.34285,3.1065
3,16.25,0.684053811,-7.420575,14.714,0.18384,278.63,228.4775,264.01,304.2775,2.6761,547.86,5.6413,55.775,99.995,4.633925,-0.8014425,-0.8176475,-3.518225,-3.255375,2.94505
3,16.75,0.674054252,-10.354,14.312,0.15439,228.34,187.385,265.89,303.28,-2.2628,443.9,5.46295,56.15475,99.982,4.53655,-0.78986,-0.8068325,-3.52975,-3.2634,2.7939
