DOY2,HR2,FC_1_1_1,SC_1_1_1,USTAR_1_1_1,LE_1_1_1,H_1_1_1,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,WS_1_2_1,WS_1_3_1,WS_2_1_1,PA_1_1_1,NEE_1_1_1
1,12.5,0.49,-0.1,0.3185,21.2,41.55,400.875,400.97,401.085,401.3,-0.92,-1.04,-0.45,-0.02,66.7,69.4,67.85,73.9,-0.83,-0.925,-0.75,-0.52,-0.85,-0.89,-0.745,-0.7,-0.18,-0.205,0.25,1.005,447.05,117.9,156.1,251.65,314.55,4.82,4.4,4.51,97.59,0.4
1,13.5,0.485,-0.1,0.316,19.3,40.8,400.33,400.44,400.47,400.805,-0.19,-0.39,0.16,0.4,64.25,67.25,65.9,72.4,-0.69,-0.82,-0.71,-0.515,-0.73,-0.79,-0.68,-0.68,-0.175,-0.2,0.25,1.01,420.75,109.5,143.85,254.05,315.3,4.98,4.505,4.6,97.52,0.4
1,14.5,0.45,0,0.3145,15.9,29.55,400.04,400.33,400.415,400.525,0.09,-0.09,0.35,0.445,63.7,66.2,65.8,71.7,-0.57,-0.775,-0.665,-0.49,-0.64,-0.73,-0.63,-0.65,-0.175,-0.2,0.25,1.01,329.7,90.55,110.35,255.05,314.6,4.985,4.44,4.52,97.495,0.4
1,15.5,0.39,0,0.296,11.7,8.75,399.85,400.395,400.485,400.815,0.19,0,0.44,0.17,64.1,66.6,66.2,72.2,-0.52,-0.71,-0.61,-0.47,-0.58,-0.68,-0.595,-0.63,-0.175,-0.205,0.245,1.005,211.65,61.55,49.5,253.65,311.3,4.83,4.31,4.32,97.485,0.4
1,16.5,0.235,0.1,0.239,4.75,-4.3,400.24,400.57,400.94,401.63,-0.205,-0.33,-0.17,-0.52,66.15,68.9,69,75.3,-0.54,-0.66,-0.58,-0.445,-0.6,-0.67,-0.575,-0.61,-0.175,-0.21,0.245,0.995,73.1,27.2,-5.7,251.75,305.15,4.1,3.56,3.68,97.525,0.3
1,17.5,0.17,0.1,0.169,0.9,-7.45,401.08,401.765,402.3,404.505,-1.065,-1.56,-1.785,-2.71,70.7,73.7,74.7,81.75,-0.605,-0.65,-0.565,-0.44,-0.625,-0.66,-0.56,-0.6,-0.17,-0.215,0.245,0.995,3.15,2.05,-47.75,247.8,293.65,3.29,2.725,2.77,97.545,0.3
1,18.5,0.175,0.1,0.157,0.6,-6.6,401.62,402.53,404.22,406.39,-1.945,-2.48,-2.815,-4.33,73.85,77,78.85,85.1,-0.73,-0.66,-0.56,-0.43,-0.69,-0.67,-0.535,-0.6,-0.17,-0.225,0.245,1,0,0.3,-44.85,246.55,287.7,3.06,2.5,2.545,97.59,0.3
1,19.5,0.21,0.1,0.171,0.6,-6.5,402.345,403.37,404.91,406.59,-2.55,-3.15,-3.94,-5.45,76.6,79.4,80.9,87.15,-0.78,-0.67,-0.57,-0.42,-0.77,-0.66,-0.53,-0.59,-0.18,-0.22,0.24,1,0,0.3,-42.3,245.7,284.2,3.15,2.58,2.61,97.61,0.26
1,20.5,0.23,0,0.169,0.9,-6.9,402.6,403.92,405.35,407.13,-2.97,-3.805,-4.345,-5.64,77.8,81.3,82.2,88.1,-0.85,-0.69,-0.59,-0.42,-0.84,-0.7,-0.53,-0.59,-0.18,-0.23,0.235,0.99,0,0.3,-40.6,244.3,283.2,3.06,2.57,2.61,97.6,0.26
1,21.5,0.26,0,0.172,0.7,-6.6,403.41,404.35,406.165,407.27,-3.39,-4.19,-4.83,-5.95,79.5,81.9,83.3,88.5,-0.95,-0.73,-0.59,-0.39,-0.9,-0.73,-0.53,-0.58,-0.175,-0.23,0.24,0.99,0,0.3,-39.3,246.3,280.7,2.96,2.49,2.51,97.63,0.3
1,22.5,0.23,0,0.171,0.6,-5.35,403.45,404.35,406.56,407.64,-4,-4.79,-5.38,-6.41,80.3,83,83.9,89.2,-1.02,-0.75,-0.59,-0.41,-1.02,-0.76,-0.555,-0.58,-0.17,-0.23,0.24,0.99,0,0.3,-36.95,244.7,280.55,2.9,2.37,2.425,97.64,0.25
1,23.5,0.22,0,0.171,0.75,-5.7,404.065,404.7,405.97,407.13,-4.31,-5.1,-5.69,-6.48,81.1,83.6,84.25,89.7,-1.07,-0.795,-0.585,-0.41,-1.105,-0.775,-0.58,-0.595,-0.17,-0.23,0.235,0.99,0,0.3,-35.3,246.6,280.15,2.965,2.51,2.55,97.66,0.2
2,0.5,0.21,0,0.18,0.95,-7.2,404.41,404.32,405.75,406.87,-3.77,-4.35,-4.72,-5.53,80.7,82.7,83.8,89.5,-0.65,-0.55,-0.41,-0.32,-0.56,-0.58,-0.44,-0.43,-0.115,-0.49,0.135,0.42,0,0.4,-36.9,245.4,283.7,3.2,2.67,2.695,97.64,0.2
2,1.5,0.21,0,0.186,1.2,-6.5,404.775,405.22,406.41,407.085,-4.18,-4.79,-5.3,-5.97,81.2,83.2,84.5,89.5,-0.76,-0.57,-0.41,-0.32,-0.61,-0.6,-0.45,-0.43,-0.115,-0.5,0.13,0.41,0,0.4,-36.5,245.2,282.7,3.14,2.65,2.75,97.635,0.2
2,2.5,0.21,0,0.1805,0.7,-6.6,404.955,405.42,406.02,407.1,-4.63,-5.14,-5.78,-6.15,81.9,84,84.5,89.2,-0.81,-0.6,-0.42,-0.32,-0.66,-0.65,-0.45,-0.44,-0.115,-0.5,0.13,0.41,0,0.35,-35.45,245.2,281.6,3.1,2.64,2.705,97.63,0.2
2,3.5,0.23,0,0.187,1.2,-5.7,404.94,405.12,406.29,407.32,-4.78,-5.375,-5.79,-6.48,82.8,84.5,85,89.4,-0.86,-0.61,-0.46,-0.315,-0.72,-0.71,-0.47,-0.44,-0.12,-0.49,0.14,0.41,0,0.4,-33.05,244.8,281.2,3.13,2.665,2.72,97.62,0.24
2,4.5,0.23,0,0.191,0.85,-6.75,404.695,404.74,406.05,407.295,-5.03,-5.675,-6.03,-6.67,83.2,85.1,85.2,89.8,-0.88,-0.63,-0.47,-0.315,-0.77,-0.755,-0.48,-0.45,-0.12,-0.49,0.14,0.41,0,0.3,-31.8,245.2,279.4,3.135,2.66,2.765,97.605,0.2
2,5.5,0.25,0,0.1885,1.3,-4.6,404.81,404.84,406.33,407.1,-5.47,-5.985,-6.41,-7.055,83.3,85.5,85.4,90.3,-0.93,-0.67,-0.51,-0.32,-0.79,-0.815,-0.49,-0.47,-0.115,-0.5,0.14,0.41,0,0.3,-28.2,245.6,278.6,3.12,2.66,2.77,97.62,0.29
2,6.5,0.21,0,0.194,1.4,-5.25,404.915,405.095,406.23,407.37,-5.64,-6.25,-6.4,-7.025,84.2,85.9,85.9,90.6,-0.99,-0.69,-0.53,-0.34,-0.87,-0.875,-0.5,-0.46,-0.11,-0.5,0.14,0.42,0,0.3,-24.9,248.1,277.5,3.035,2.74,2.755,97.615,0.2
2,7.5,0.21,0,0.185,2.2,-4.6,405.11,405.475,406.54,407.47,-5.74,-6.265,-6.28,-6.605,83.8,85.3,85.6,90.35,-1.06,-0.71,-0.54,-0.35,-0.92,-0.905,-0.51,-0.47,-0.11,-0.5,0.14,0.41,15.4,8.8,-15.8,248.3,278.9,3.16,2.72,2.745,97.63,0.2
2,8.5,0.29,-0.1,0.222,10.35,3.8,405.27,405.38,405.765,406.215,-4.94,-5.165,-4.79,-4.61,81.3,83,82.7,88.1,-1.01,-0.71,-0.57,-0.35,-0.84,-0.92,-0.54,-0.48,-0.11,-0.49,0.14,0.41,123.9,48.1,20.5,247.8,288.7,3.62,3.25,3.355,97.67,0.2
2,9.5,0.345,-0.1,0.2785,19.05,18.85,404.62,404.83,404.86,405.37,-3.34,-3.63,-3.12,-2.91,75.9,77.8,77.2,83,-0.925,-0.72,-0.57,-0.355,-0.75,-0.9,-0.54,-0.5,-0.105,-0.49,0.14,0.41,282.7,90.4,79.25,247.8,299.7,4.26,3.89,3.985,97.69,0.2
2,10.5,0.4,-0.1,0.2885,24.2,35.55,403.67,403.785,403.86,404.095,-2.32,-2.78,-1.91,-1.27,71.2,72.7,72.2,78.45,-0.8,-0.69,-0.56,-0.37,-0.63,-0.85,-0.54,-0.5,-0.11,-0.49,0.145,0.42,436.15,120.8,148.2,249.9,307.6,4.6,4.14,4.23,97.69,0.3
2,11.5,0.47,-0.1,0.297,27.05,47.1,402.75,403.15,403.225,403.735,-1.04,-1.3,-0.605,0.13,66.9,69.05,68.5,75.7,-0.63,-0.65,-0.54,-0.37,-0.52,-0.78,-0.52,-0.49,-0.11,-0.505,0.13,0.42,555.2,141.15,203.9,253,314.05,4.88,4.46,4.495,97.69,0.4
2,12.5,0.52,-0.1,0.307,28.9,55.5,401.52,402.26,402.32,402.88,-0.3,-0.47,0.2,0.6,63.8,66.3,66.15,73.4,-0.45,-0.595,-0.51,-0.36,-0.43,-0.68,-0.51,-0.49,-0.11,-0.505,0.125,0.42,593.9,147.95,230.3,254.55,317.3,5.025,4.585,4.66,97.615,0.4
2,13.5,0.56,-0.1,0.307,29.2,50.3,400.93,402.02,402.04,402.59,0.39,0.145,0.875,1.13,62.15,64.1,64.15,72,-0.33,-0.565,-0.48,-0.36,-0.36,-0.62,-0.5,-0.49,-0.11,-0.51,0.13,0.42,576.8,141.85,220.55,255.5,319.9,5.12,4.59,4.655,97.55,0.5
2,14.5,0.48,0,0.312,26,36.2,400.14,401.62,401.655,402.015,0.58,0.46,1.085,1.275,60.9,63.05,63.25,71.1,-0.25,-0.52,-0.47,-0.36,-0.31,-0.55,-0.47,-0.48,-0.11,-0.51,0.125,0.42,483,122.9,171.6,258.4,319,5.13,4.71,4.775,97.53,0.43
2,15.5,0.45,0,0.303,21.6,22,400.02,401.09,401.1,401.89,0.795,0.56,1.11,1.12,61.25,63.35,63.7,71.15,-0.2,-0.505,-0.42,-0.36,-0.295,-0.52,-0.45,-0.47,-0.11,-0.505,0.12,0.42,346.05,92.65,111.7,256.85,315.6,5.055,4.52,4.645,97.52,0.41
2,16.5,0.4,0,0.278,12.9,2.7,400.38,401.44,401.49,402.32,0.745,0.38,0.75,0.68,63.05,65.1,65.7,72.9,-0.18,-0.475,-0.41,-0.35,-0.265,-0.5,-0.43,-0.46,-0.11,-0.505,0.13,0.42,178.8,55.8,33.5,252.95,310.4,4.54,4.02,4.145,97.54,0.4
2,17.5,0.23,0.1,0.212,4.5,-7.2,400.62,401.96,402.37,403.825,0.115,-0.24,0.015,-0.43,66.6,68.65,69.8,77.8,-0.23,-0.46,-0.41,-0.33,-0.295,-0.48,-0.42,-0.45,-0.11,-0.505,0.13,0.41,36.5,14.9,-25.9,252.15,304.1,3.73,3.23,3.335,97.54,0.305
2,18.5,0.17,0.1,0.178,1.15,-8.8,401.67,402.8,403.64,405.76,-0.73,-1.27,-1.425,-2.455,70.7,73.8,75.8,83.8,-0.29,-0.47,-0.4,-0.33,-0.32,-0.505,-0.41,-0.45,-0.11,-0.5,0.13,0.41,0,0.5,-47.5,250.55,295.4,3.23,2.74,2.775,97.58,0.3
2,19.5,0.19,0.1,0.165,1.2,-7.8,402.03,403.245,404.33,406.935,-1.4,-2,-2.445,-3.51,73.9,76.3,78.8,86.5,-0.35,-0.485,-0.4,-0.32,-0.35,-0.505,-0.41,-0.44,-0.11,-0.5,0.13,0.415,0,0.3,-43.5,249.65,292,3.12,2.62,2.65,97.61,0.3
2,20.5,0.21,0,0.171,1.1,-7.7,402.94,403.93,405.185,407.26,-1.93,-2.53,-3.02,-4.13,75.8,78.8,80.6,88,-0.39,-0.505,-0.4,-0.315,-0.355,-0.52,-0.41,-0.43,-0.11,-0.505,0.14,0.42,0,0.3,-40.8,245.1,289.5,3.14,2.65,2.68,97.62,0.22
2,21.5,0.22,0,0.173,1.1,-7.2,403.6,404.42,405.42,407.13,-2.41,-3.03,-3.63,-4.455,77.45,80.05,81.8,88.4,-0.44,-0.51,-0.4,-0.315,-0.38,-0.52,-0.41,-0.42,-0.11,-0.515,0.14,0.415,0,0.3,-39,244.25,287.85,3.14,2.67,2.75,97.65,0.265
2,22.5,0.22,0,0.181,1.4,-6.75,403.94,404.53,405.41,407.19,-2.935,-3.335,-3.97,-4.625,78.3,80.65,82.85,88.8,-0.52,-0.51,-0.4,-0.33,-0.44,-0.525,-0.42,-0.42,-0.11,-0.51,0.135,0.41,0,0.3,-38.9,245,287.2,3.06,2.62,2.68,97.66,0.3
2,23.5,0.23,0,0.175,1.2,-6.75,404.135,404.89,405.43,406.7,-3.33,-3.875,-4.31,-5.23,79.1,81.75,83.1,89,-0.58,-0.515,-0.4,-0.32,-0.49,-0.56,-0.43,-0.42,-0.11,-0.505,0.135,0.41,0,0.3,-38.7,244.8,285.9,3.05,2.58,2.67,97.685,0.25
3,0.5,0.43,0,0.205,1.7,-11.3,404.7,405.215,407.69,409.18,2.17,1.53,0.91,0.035,78.6,81.7,83.4,90.05,1.38,1.895,2.32,2.385,1.41,1.8,2.305,2.435,1.79,3.035,1.805,1.735,0,0.4,-42.5,272.8,309.3,3.32,2.735,2.805,97.42,0.43
3,1.5,0.45,0,0.197,1.2,-10.1,405.41,406.98,407.9,408.7,1.77,1.02,0.585,-0.23,80.1,83.15,84.6,91.1,1.205,1.72,2.13,2.28,1.22,1.555,2.115,2.27,1.74,3.01,1.805,1.765,0,0.4,-41.65,270.4,307.25,3.41,2.87,3,97.435,0.48
3,2.5,0.45,0,0.196,1.65,-9.65,405.355,406.86,407.73,409.075,1.39,0.76,0.335,-0.46,82.3,84.45,85.65,91.7,1.045,1.495,1.96,2.16,1.05,1.425,1.945,2.19,1.79,2.955,1.8,1.765,0,0.3,-40,271.55,306.35,3.29,2.72,2.83,97.4,0.47
3,3.5,0.45,0,0.199,1.35,-8.7,406.065,406.74,407.715,409.655,1.035,0.52,0.035,-0.75,82.55,85.35,86.3,92.2,0.87,1.31,1.795,2.03,0.83,1.35,1.83,2.11,1.785,2.88,1.77,1.78,0,0.4,-38.8,271.3,304.8,3.38,2.83,2.875,97.38,0.5
3,4.5,0.42,0,0.207,1.7,-9.1,406.11,407.25,408.26,409.89,0.785,0.23,-0.075,-0.85,83.4,86.5,86.95,92.9,0.75,1.235,1.67,1.92,0.65,1.15,1.67,2.01,1.72,2.84,1.76,1.785,0,0.4,-38.5,274.7,304.6,3.37,2.825,2.95,97.39,0.4
3,5.5,0.5,0,0.213,1.5,-8.6,405.71,407.175,408.78,410.04,0.575,0.11,-0.17,-0.875,84.4,87.3,87.5,93.1,0.63,1.12,1.575,1.84,0.58,1.02,1.54,1.94,1.68,2.8,1.74,1.795,0,0.4,-35.8,273.95,304.5,3.37,2.835,2.94,97.4,0.5
3,6.5,0.44,0,0.2145,3,-7.35,406.62,407.75,408.85,410.05,0.32,-0.04,-0.305,-1,85.35,87.9,88.1,93.1,0.53,1.05,1.49,1.785,0.51,0.89,1.45,1.89,1.6,2.74,1.72,1.805,4.2,1.9,-27,275.1,305,3.36,2.81,2.915,97.41,0.45
3,7.5,0.545,0,0.237,13.1,1.7,406.34,407.22,407.53,408.16,0.8,0.56,0.75,0.575,83.6,86.4,85.7,90.7,0.59,0.965,1.43,1.74,0.605,0.87,1.37,1.81,1.54,2.7,1.705,1.815,77.7,21.1,16.8,275.5,312,3.77,3.14,3.425,97.425,0.5
3,8.5,0.695,-0.1,0.31,29.75,29.8,405.12,405.515,405.515,405.99,2.28,2.18,2.64,2.85,78.1,79.5,78.6,83,0.93,1.025,1.365,1.65,1.07,0.91,1.41,1.8,1.5,2.63,1.69,1.81,234.25,50.65,108.8,274.85,326.7,4.6,4.06,4.22,97.445,0.585
3,9.5,0.73,-0.1,0.349,41,69.3,403.625,403.935,404.005,404.34,3.82,3.785,4.45,5.21,71.2,72.2,71.3,74.65,1.59,1.255,1.44,1.64,1.93,1.21,1.46,1.72,1.485,2.63,1.66,1.82,415.3,79.25,230.8,279.35,343.05,5.27,4.715,4.815,97.43,0.6
3,10.5,0.84,-0.1,0.3775,45.2,114.8,402.49,403.02,402.895,403.2,5.32,5.175,6.03,7.06,64.45,65.45,64.8,66.1,2.79,1.83,1.595,1.645,3.17,1.77,1.68,1.78,1.495,2.65,1.64,1.81,554.8,100.6,323.8,284.05,358.2,5.52,4.94,5.14,97.43,0.7
3,11.5,0.91,-0.1,0.397,51.7,153,401.35,402.19,402.255,402.51,6.7,6.625,7.44,9.06,58.65,59.75,57.9,59.1,3.9,2.39,2.135,1.78,4.37,2.68,2.26,1.88,1.5,2.7,1.62,1.8,659.3,115.15,398.65,288.85,372.7,5.87,5.23,5.375,97.41,0.8
3,12.5,0.96,-0.1,0.4035,53.9,169.5,400.53,401.52,401.72,402.31,7.77,7.73,8.74,10.595,53.9,54.7,53.2,54.7,5.11,3.24,2.88,2.14,5.41,3.49,3.015,2.1,1.535,2.73,1.595,1.8,689.7,122.2,417.1,292.55,382.55,5.9,5.325,5.38,97.36,0.9
3,13.5,1,-0.1,0.412,52.75,156.25,400.015,401.04,401.53,402.025,8.98,8.83,9.86,11.46,49.8,50.75,49.7,51.5,5.89,3.955,3.39,2.48,6.18,4.09,3.57,2.43,1.6,2.81,1.61,1.8,645.8,116,391.4,294.7,386.8,6.005,5.415,5.49,97.295,0.9
3,14.5,0.99,0,0.407,48.5,122.2,399.37,401.195,401.19,401.43,9.35,9.365,10.32,11.76,47.15,48.75,47.4,49.1,6.345,4.45,3.75,2.89,6.47,4.555,3.89,2.86,1.715,2.895,1.605,1.8,564.5,98.8,332.55,298.3,383.35,6,5.35,5.485,97.24,1
3,15.5,0.945,0,0.4,41.4,81.75,399.02,400.8,400.97,401.185,9.86,9.87,10.635,11.58,46.9,48.3,46.75,48.85,6.365,4.53,4.065,3.135,6.475,4.87,4.25,3.16,1.84,3.025,1.62,1.81,433.4,77.5,233.9,296.4,376.05,5.98,5.31,5.485,97.23,0.9
3,16.5,0.79,0,0.376,30.75,31.55,398.98,400.55,400.65,400.9,9.59,9.34,10.105,10.605,48.2,49.55,48.85,52.3,5.84,4.565,4.17,3.34,5.835,4.905,4.42,3.39,2.07,3.12,1.7,1.81,271.6,50.85,116.4,294.85,364.55,5.56,4.92,5.09,97.23,0.8
3,17.5,0.6,0.1,0.318,16.1,-1.8,399.845,401.07,401.31,402.06,8.96,8.64,8.94,8.865,51.2,52.55,53,57.2,5.16,4.44,4.24,3.48,5.15,4.485,4.295,3.44,2.15,3.185,1.8,1.84,104.7,23.15,11.1,291.9,347.6,4.89,4.27,4.42,97.25,0.66
3,18.5,0.405,0.2,0.225,4.05,-11.85,400.13,402.595,403.19,404.675,7.2,6.75,6.225,4.95,57.9,59.8,62.1,70.7,4.22,4.09,4.03,3.53,4.19,3.96,4.075,3.52,2.185,3.3,1.86,1.84,6.8,2.3,-47.2,288.9,329.5,3.77,3.165,3.275,97.28,0.6
3,19.5,0.415,0.1,0.198,1.9,-13.1,402.025,403.8,405.27,407.32,5.67,5.16,4.29,2.57,63.6,66.4,70,79.5,3.44,3.565,3.665,3.41,3.27,3.365,3.84,3.42,2.24,3.325,1.945,1.84,0,0.3,-48.5,287.2,319.85,3.52,2.9,3.02,97.325,0.58
3,20.5,0.47,0.1,0.2065,1.9,-12.05,403,404.54,406.15,408,4.92,4.24,3.405,1.85,67.65,71.1,74.8,83.2,2.81,3.205,3.375,3.28,2.81,2.97,3.44,3.28,2.22,3.36,2.04,1.87,0,0.4,-46.5,282.95,316.15,3.6,2.89,3.055,97.365,0.54
3,21.5,0.47,0,0.212,1.9,-13,403.31,404.91,406.63,408.62,4.07,3.51,2.685,1.23,71.1,74.9,77.7,85.3,2.415,2.86,3.125,3.175,2.49,2.665,3.17,3.05,2.29,3.325,2.095,1.88,0,0.4,-46.6,276.65,314.45,3.43,2.88,2.965,97.385,0.5
3,22.5,0.48,0,0.214,1.9,-12.25,404.315,405.35,407.28,408.52,3.57,2.87,2.07,0.87,74.1,77.15,79.75,87.1,2.075,2.575,2.91,2.95,2.135,2.47,2.925,2.95,2.23,3.31,2.15,1.9,0,0.4,-45.9,277.6,311.8,3.54,2.895,2.995,97.4,0.5
3,23.5,0.45,0,0.204,1.8,-12.5,404.46,405.71,407.275,409.28,2.8,2.29,1.43,0.41,76.3,78.95,81.6,88.8,1.77,2.325,2.71,2.79,1.87,2.25,2.675,2.83,2.24,3.255,2.16,1.925,0,0.4,-42.75,275.95,311.1,3.49,2.845,2.955,97.4,0.5
4,0.5,0.69,0,0.213,2.1,-12.9,406.35,408.435,410.97,412.14,8.335,7.645,7.14,6.22,71.5,74.7,77.3,84.7,8.22,8.855,9.21,9.425,8.215,8.87,9.24,9.465,9.63,8.785,9.225,7.84,0,0.5,-47.1,298.7,337.55,3.47,2.95,3,97.12,0.7
4,1.5,0.725,0,0.22,1.9,-13.15,407.32,409.545,411.26,411.82,7.67,7.18,6.53,5.62,74.1,77.5,79.9,86.1,7.95,8.51,8.96,9.18,7.955,8.535,8.97,9.255,9.585,8.72,9.25,7.88,0,0.5,-46.3,296.3,335,3.54,2.99,3.055,97.12,0.8
4,2.5,0.7,0,0.219,2.5,-12.7,406.865,409.71,411.24,412.095,7.28,6.91,6.395,5.185,76.9,79.8,81.8,87.6,7.63,8.28,8.715,8.95,7.695,8.22,8.705,9.03,9.51,8.65,9.19,7.91,0,0.5,-43.8,297.05,334.35,3.45,2.865,2.945,97.11,0.7
4,3.5,0.68,0,0.2155,2.2,-12.7,407.925,410.17,411.55,412.42,6.92,6.62,5.925,4.915,78.45,81.25,83.3,89,7.34,7.97,8.415,8.78,7.4,7.925,8.415,8.855,9.39,8.595,9.14,7.91,0,0.5,-42.7,298.1,333.85,3.53,2.935,3.02,97.08,0.7
4,4.5,0.69,0,0.2195,1.7,-12.2,408.025,410.885,412.4,413.14,6.5,6.05,5.685,5.015,80.2,82.9,84.8,90.1,7.05,7.72,8.19,8.64,7.18,7.705,8.175,8.665,9.29,8.535,9.095,7.93,0,0.5,-41.95,296.1,331.4,3.4,2.93,2.97,97.09,0.7
4,5.5,0.72,0,0.219,2.4,-11.15,408.315,410.895,412.54,413.31,6.165,5.7,5.31,4.76,81.3,84.1,85.85,90.75,6.865,7.55,7.92,8.42,6.86,7.55,8.035,8.54,9.21,8.475,9.07,7.96,1.1,1.2,-38.9,297.2,331.05,3.375,2.83,2.89,97.1,0.8
