DOY2,HR2,H,SH,LE,SLE,FC,SC,TAU,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,USTAR,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,G_1_1_1,G_1_2_1,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT
1,7.25,-11.166325,0.89161375,7.9893025,0.4837655,0.58826275,0.02915605,-0.013125,400.31225,1.4664099755,8.4411975,0.13153453175,1.19826,1.0046585,0.36409175,3.307515,0.35093525,12.1084,0.75354425,10.255,64.7525,89,8.75215472825,6.52775,8.3975,8.71,9.2425,5.086381,-9.60903975,2.724449,0.1232782,-42.8,14.0573678825,2.7803118
1,7.75,-10.7577,1.86955,7.458115,0.5423925,0.593946,0.0235599,-0.0118,400.115,1.301253834,8.47727,0.126812382,1.0432,0.871484,0.344173,3.08554,0.288212,11.9378,0.668225,10.475,64.1,89,9.18028361375,6.82875,8.4925,8.7375,9.2225,4.765758,-9.60728625,33.95984325,11.819538,-21.770436,75.0033631025,8.989985675
1,8.25,-2.7239,5.01626,13.152975,1.15502,0.351076,0.03334025,-0.0239,399.852,1.37764344675,8.75154,0.150251458,1.08038,1.00363,0.381209,2.97274,0.378545,12.6795,0.730806,12.435,58.80604618,89,10.4646742025,6.92425,8.5175,8.9275,9.2225,4.4390805,-9.5214365,130.633465,42.792501,23.63763895,284.3089079,30.232251
1,8.75,24.071175,8.23071,22.725375,1.8647375,0.2322195,0.0226484,-0.0229,400.35125,1.31086023525,8.82745,0.209219454,1.169535,1.062905,0.440826,2.75042,0.3920425,14.2456,0.683681,14.448667,52.46190763,89,12.621032075,7.91,8.805,9.06,9.91,3.8062055,-9.09747325,228.2266625,58.3751905,96.5411405,493.676512625,51.4006584
1,9.25,58.1648,7.356425,33.4857,0.925921,0.00503902,0.012766,-0.028425,399.9385,0.929485841,8.9592,0.24322497675,1.33203,0.9797545,0.498079,3.24244,0.4592515,15.83905,0.5510205,16.0125,45.19,89.0675,14.3659223475,9.1725,8.9375,9.37,11.2975,2.9308895,-8.4375305,326.24214,70.3290345,175.1150965,707.59104335,73.817017625
1,9.75,94.9854,4.615,42.3653,0.743411,-0.166454,0.0318349,-0.0387,399.86,0.9196355055,8.79875,0.240267522,1.27181,1.0219,0.52385,3.32249,0.456905,16.3668,0.537955,16.73,43.2875,89.1,15.5499326725,11.2125,9.1825,9.5825,12.7475,2.2948905,-7.3615865,411.901525,81.804845,242.679523,900.5120207,93.80488615
1,10.25,127.5305,3.743525,45.8574,0.90009425,-0.30575625,0.03297295,-0.0577,400.089,0.9893511615,8.33501,0.270476409,1.34418,1.20794,0.548339,3.51691,0.511778,16.8067,0.592444,17.335,42.68941621,89.1,15.941331615,14.46,9.49,10.03,14.24,2.5599815,-5.4121915,489.2771425,95.8301675,298.8694495,1068.509273,111.4368348
1,10.75,168.57,3.3328525,50.38375,0.840215,-0.480464,0.03190855,-0.0564,400.5075,1.091224712,8.40559,0.234333051,1.45841,1.32883,0.556377,3.42973,0.532933,17.4136,0.665134,18.0325,40.75,89.1,16.7614675675,16.4,9.99,10.78,14.56,5.16726425,-3.5311425,557.032045,108.05159,347.128688,1204.65053225,126.3883448
1,11.25,192.11925,3.3525325,57.36165,0.87588375,-0.520611,0.02057865,-0.075725,400.303,1.19775905325,8.556975,0.26023735825,1.5041675,1.2961975,0.61046225,3.709575,0.60910275,17.874325,0.75434,18.6,37.6325,89.0425,17.45180314,19.74,10.65,11.5,16.9,11.265555,-1.69179925,608.075325,118.276665,380.815075,1309.06611425,138.2824683
1,11.75,213.62275,3.274995,60.1122,0.337272,-0.569822,0.0179126,-0.078,400.0725,1.244999818,8.5154775,0.272893439,1.5387675,1.3343125,0.6165335,3.656725,0.587986,18.2371,0.75862325,19.195,36.065,89,18.2955732125,21.57,11.52,11.96,19.67,17.674585,0.046800205,646.2863625,128.909725,403.702775,1382.91431675,154.56078615
1,12.25,226.761,2.90014,60.52335,0.564545,-0.640321,0.015338275,-0.0808,399.791,1.303216439,8.52024,0.231434377,1.42372,1.39717,0.605323,3.638,0.582384,18.7323,0.792702,19.745,34.8725,89,19.44790261,23.39,12.19,12.73,21.21,23.2068925,2.73469875,667.833985,138.206785,408.15273,1426.45688025,171.0274507
1,12.75,234.8275,2.67554,57.16745,0.424416,-0.51968925,0.00668514,-0.07745,399.3905,1.272993352,8.606875,0.232867026,1.52033,1.420305,0.602101,3.532325,0.5521035,19.065,0.809705,20.0725,33.97,88.9,19.903252045,25.82,13.02,13.58,21.85,28.7809425,6.784402,672.7603025,139.890425,408.0671,1435.1169275,168.4855979
1,13.25,219.78775,2.356415,55.992125,0.754765,-0.473155,0.014728525,-0.0789,399.47925,1.228467193,8.5106575,0.223566938,1.4905275,1.37855,0.629778,4.04637,0.56299525,19.44165,0.78290825,20.395,32.7725,88.9,20.443431035,26.08,13.75,14.18,21.13,34.9302125,10.7664325,657.7799425,135.320545,392.6061025,1413.57030125,158.4137509
1,13.75,216.155,2.37805,56.2485,0.74707075,-0.49743325,0.0105368,-0.0751,399.517,1.18307571925,8.49393,0.219674527,1.52415,1.42487,0.625474,4.1221,0.549121,19.8805,0.759234,20.64,32.3,88.8975,21.03724621,26.1675,14.6175,14.9125,19.865,39.41302,14.0150325,634.69211,127.924555,377.5717,1364.31647625,150.8890791
1,14.25,206.83475,2.03259,55.934975,0.485527,-0.4507075,0.0119362,-0.097225,399.56375,1.1294776665,8.4480775,0.21641713475,1.49498,1.43216,0.65451275,4.1952625,0.5532955,20.140375,0.72860225,21.02,31.5275,88.82,21.36976366,26.59,15.36,15.73,19.98,43.08263,16.2404025,589.5292825,118.312665,342.84075,1264.99769175,138.895382
1,14.75,187.6935,1.39857,52.2252,0.38236425,-0.219873,0.00785001,-0.08835,399.1035,1.040390053,8.34859,0.1878371025,1.51997,1.39104,0.619028,4.03038,0.555151,20.44515,0.68019,21.20993625,31.135,88.8,21.818858775,26.48,16.205,16.4475,19.6175,42.6445575,17.78141,530.8564075,108.201915,295.2060925,1142.70544325,128.31111405
1,15.25,153.592,1.0355225,46.9793,0.684893,-0.15435825,0.0109614,-0.0875,398.872,0.9133624715,8.26215,0.189566196,1.43196,1.32568,0.61721825,4.114905,0.5525045,20.5671,0.599113,21.2825,31.54,88.8,22.206472205,26.26,16.7275,16.6275,18.22,41.6329025,18.87216,459.9688675,94.996699,240.8703735,985.6496015,112.0696399
1,15.75,127.565,0.4284265,39.789,0.784024,0.015450625,0.0123911,-0.0941,399.4155,0.807617376,8.141995,0.16324228,1.468295,1.23657,0.6154615,4.238215,0.563482,20.3391,0.525003,21.1375495,31.04,88.8,21.89827364,25.415,17.1975,16.8475,18.295,39.0178575,19.8094875,376.33312,79.8656525,176.76484,803.32909535,92.1375418875
1,16.25,86.3809,-0.1010811,32.50315,0.640389,0.1206785,0.0145997,-0.083525,399.6575,0.660747862,7.99886,0.162226864,1.33193,1.135805,0.60399625,4.12388,0.536415,20.251675,0.39708925,20.8775,32.08,88.8,21.362200815,23.93,17.48,16.78,18.22,34.01775,20.1780625,282.71024,65.8192845,103.867105,593.1794,70.6754969
1,16.75,41.4748,-0.7768575,25.11075,1.4527875,0.2952145,0.026736175,-0.0654,399.986,0.515811474,8.06007,0.16094649,1.32808,1.0741,0.583106,4.01983,0.519081,19.9302,0.28826,20.09080975,34.49,88.8,19.85997194,21.2525,17.4775,16.75,17.8125,26.23324,19.415675,183.2049,49.268285,30.40777,377.255442125,46.1209086
1,17.25,3.98673,-1.58944,16.00575,1.40102,0.442534,0.0377557,-0.04145,400.038,0.56447489175,8.2079425,0.146849761,1.15786,0.938051,0.553848,3.77788,0.457815,19.0821,0.305109,18.65,37.275,88.855,17.9974148625,18.715,17.01,16.255,16.575,18.3679975,17.63139,88.07191,28.7551525,-17.0743611,161.60885,21.0885280875
1,17.75,-4.6967875,-2.675375,11.8199,1.39294,0.594694,0.0653224,-0.016625,400.25375,0.895676083,8.53866,0.140879736,1.05309,0.82954325,0.47863075,3.3079775,0.41412675,17.791,0.434448,17.07092375,40.21612494,88.9,15.7815320225,16.84,16.54,15.61,14.1575,12.6112975,14.82601,14.944793,6.36063595,-49.5839207,31.2392988575,4.8266005
1,18.25,-5.2490475,-2.537755,9.116495,1.2068175,0.664586,0.11267075,-0.010925,400.39775,1.21288063375,8.531525,0.1229340645,0.9454245,0.86736875,0.41299175,2.970225,0.343852,16.7532,0.56163775,15.1875,45.29,88.9,13.4622241425,15.35,15.9875,14.865,13.1525,8.567854,11.2830725,0,0,-53.82,7.7018919425,2.04731385
1,18.75,-7.2793475,-1.4158075,8.20211,1.3551625,0.6496805,0.111881,-0.0119,401.52,1.3429039155,8.46869,0.129108686,0.91901925,0.82029925,0.35990875,3.1005925,0.29480775,15.40845,0.62978925,13.88037125,48.605,88.9,12.218573895,14.205,15.2775,14.24,12.825,6.940779,7.71291925,0,0,-54.3,0,0
1,19.25,-8.760005,-0.645424,7.7861975,1.0463025,0.658598,0.06652235,-0.016725,401.186,1.2856565885,8.34188,0.135740644,0.922706,0.822082,0.36447725,3.03965,0.30826725,15.143425,0.57586925,13.5,50.765,88.9,11.5247636675,13.355,14.685,13.675,12.7075,5.93526,4.89751525,0,0,-51.69,0,0
1,19.75,-9.394005,0.099805725,8.3497725,0.753616,0.63227525,0.0497814,-0.01575,401.4045,1.425493192,8.466715,0.1212465785,1.056935,0.8956335,0.365119,3.19325,0.332708,14.7817,0.6158375,13.2275,53.20860892,88.93,10.8522177825,12.415,14.2575,13.275,12.455,6.10864625,3.16768775,0,0,-52.16,0,0
1,20.25,-9.134,-0.0933996,7.36904,0.67498925,0.591307,0.04521225,-0.017025,401.1545,1.467005217,8.691535,0.129742909,0.96248025,0.8445275,0.362942,3.3244425,0.29586975,14.42145,0.647256,12.755,54.53,89,10.2372686,11.605,13.84,12.8825,11.915,5.829406,1.5907125,0,0,-45.88,0,0
1,20.75,-8.92785,0.17083975,7.92,0.86296375,0.625509,0.0452674,-0.0165,400.94525,1.28865455525,8.6142075,0.129582192,0.999534,0.89183575,0.3895995,3.226955,0.34339625,14.177575,0.549734,12.29,60.055,89,10.163971375,11.2825,13.4225,12.535,11.545,5.672534,-0.13595195,0,0,-52.53,0,0
1,21.25,-8.745035,0.742997,8.55676,0.410161,0.665824,0.0291435,-0.01355,400.697,1.33896585475,8.71666,0.1194249215,1.02256,0.8994375,0.36,3.200005,0.295183,14.2206,0.619442,12.32,60.85,89,10.2381058025,10.775,13.06,12.1625,11.4,5.790357,-1.36257475,0,0,-51.91,0,0
1,21.75,-9.4870575,0.678818,7.21798,0.406443,0.6090865,0.0340693,-0.012475,401.227,1.41788560875,8.524495,0.13344672075,0.8930585,0.89631125,0.3059715,3.1210575,0.300447,13.686175,0.6296565,11.95,60.565,89,10.0478822325,10.185,12.7725,11.83,11.27,5.5697645,-2.1154075,0,0,-51.79,0,0
1,22.25,-9.9529125,1.0156525,6.7603675,0.4956345,0.5412185,0.0525156,-0.0168,400.869,1.3282805665,8.4897175,0.149357307,0.88929425,0.93189675,0.3207745,3.1054775,0.28170925,13.665475,0.6578375,11.698822,60.0575,89,9.88308371525,9.7325,12.485,11.525,10.9725,5.6590215,-2.9046165,0,0,-51.83,0,0
1,22.75,-10.422075,0.747751,7.0328,0.767723,0.6254605,0.03896085,-0.01305,400.83,1.5426124235,8.556455,0.149888888,0.960746,0.8804655,0.3251825,3.003645,0.2984815,13.402,0.62552,11.3425,61.12080228,89,9.74740315275,9.435,12.0875,11.22,10.8075,5.6692695,-3.3205965,0,0,-45.5,0,0
1,23.25,-9.52312,0.7772435,7.59792,0.47787575,0.608021,0.0226048,-0.016325,400.79525,1.41922738925,8.6853,0.142980781,0.9512145,0.89436625,0.3549575,3.0990025,0.29846775,13.2986,0.6924045,11.393313,59.3225,89,9.7791414575,9.0525,11.79,11.01,10.605,5.6119865,-3.9708495,0,0,-47.55,0,0
1,23.75,-8.91406,0.8033545,7.08837,0.5266555,0.578789,0.03479275,-0.013375,401.163,1.471226871,8.665735,0.1423362105,1.0117725,0.933083,0.32411325,3.0182925,0.29582375,12.924075,0.70878375,10.95701975,60,89,9.28347069,8.785,11.54,10.8575,10.495,5.4531865,-4.837,0,0,-44.62,0,0
2,0.25,-12.4503,0.378189,5.53666,0.5487605,0.54137875,0.02291885,-0.01495,399.2025,1.20521677325,8.9962,0.13056509325,0.6750665,0.629126,0.2664615,3.311435,0.269846,13.94005,0.5919815,11.9675,59.84,88.83,9.694121815,11.65,13.99,13.03,13.66,-13.0197525,-4.92659675,0,0,-51.77,0,0
2,0.75,-11.1404,0.5679045,5.5054175,0.524852,0.54057,0.02401855,-0.016,399.0515,1.366002924,9.11439,0.1406835975,0.721111,0.728574,0.264629,3.33079,0.265263,13.49065,0.6166395,11.87,59.17,88.83,9.872710907,11.42,13.65,12.73,13.38,-13.655485,-5.53781225,0,0,-52.15,0,0
2,1.25,-11.7487,0.46216325,6.38565,0.57059825,0.5530555,0.029689675,-0.018175,399.28575,1.26423674125,8.982325,0.13756225325,0.74317075,0.716735,0.26601425,3.3830525,0.2677075,13.2679,0.57615075,11.9364145,60.32,88.8,9.755471256,11.11,13.26,12.54,13.11,-14.0488375,-6.11235875,0,0,-52.51,0,0
2,1.75,-13.80045,0.39079075,5.66794,0.41367575,0.520368,0.020724,-0.019,399.366,1.322865951,8.89879,0.1368202845,0.754808,0.617985,0.256614,3.356105,0.2582425,13.2557,0.617761,11.4575,60.05,88.8,9.751753066,10.79,12.9,12.43,12.98,-14.331575,-6.6055325,0,0,-51.28,0,0
2,2.25,-13.1184,0.820027,5.815975,0.39087775,0.565448,0.02998225,-0.013625,399.29175,1.26785738375,8.829315,0.137261507,0.74866475,0.64654025,0.26350025,3.3264275,0.2582645,13.132525,0.61109125,11.491855,58.71,88.8,9.631189609,10.45,12.63,12.11,12.78,-14.58335,-6.847805,0,0,-51.18,0,0
2,2.75,-12.08215,0.88151475,5.522375,0.36367,0.448422,0.041153175,-0.0172,399.18,1.337378772,8.689545,0.1464074615,0.774006,0.670747,0.254248,3.30698,0.257116,13.024,0.667479,11.1925,61.6,88.8,9.267010464,10.12,12.42,11.96,12.58,-15.065795,-7.090927,0,0,-51.2,0,0
2,3.25,-10.988,0.70081675,6.0907625,0.41280825,0.5312425,0.02173315,-0.01375,399.5245,1.416505225,8.6970525,0.13176538625,0.7017205,0.64484625,0.25892,3.3183175,0.25563825,12.76425,0.638301,10.88750375,61.16,88.8,9.113454457,9.81,12.08,11.83,12.44,-15.257455,-7.2525565,0,0,-51.23,0,0
2,3.75,-11.44555,0.98214825,5.257875,0.6332415,0.4682715,0.02657405,-0.017925,399.29125,1.37509398225,8.819645,0.13815735,0.7407325,0.7072265,0.2586105,3.31733,0.25849,12.6048,0.6470955,10.7975,60.81,88.8,9.058011996,9.44,11.74,11.66,12.2,-15.479415,-7.6068275,0,0,-48.73,0,0
2,4.25,-11.421225,0.978699,5.01383,0.454732,0.539637,0.0216658,-0.0188,399.535,1.29507103575,8.767055,0.129942266,0.722815,0.660172,0.269738,3.4482,0.25476,12.6622,0.620205,10.894763,60.34,88.79,9.186406023,9.16,11.45,11.42,12.03,-15.74713,-7.953062,0,0,-48.67,0,0
2,4.75,-9.55689,1.08696,5.10333,0.402244,0.5093785,0.0282527,-0.01685,399.749,1.3166311585,8.71823,0.142736542,0.7982725,0.75656325,0.26196225,3.440625,0.25776775,12.776925,0.65104,10.98009625,61.91,88.8,9.190496419,8.89,11.21,11.17,11.89,-15.74952,-8.1340125,0,0,-47.94,0,0
2,5.25,-14.21035,0.920501,6.236355,0.42658125,0.52303,0.022785675,-0.016025,399.45525,1.31017481375,8.548635,0.12916966725,0.71326875,0.6597175,0.26486025,3.45964,0.25813775,12.813625,0.626597,11.085,61.86,88.8,9.268676903,8.71,11.03,10.97,11.73,-15.94783,-8.2978815,0,0,-48.28,0,0
2,5.75,-12.355075,0.96619725,5.3107,0.3834605,0.46141425,0.0231961,-0.017375,399.32625,1.35148490825,8.465885,0.139706024,0.71794,0.722471,0.26000925,3.401665,0.267514,12.803075,0.66345575,10.80692975,61.73,88.8,8.913106669,8.41,10.9,10.79,11.62,-15.726365,-8.4670855,0,0,-48.6,0,0
2,6.25,-12.265975,1.2520725,5.33572,0.5222015,0.5221375,0.02214355,-0.0158,399.376,1.46818396525,8.529315,0.150776643,0.831719,0.701728,0.265373,3.34596,0.271152,12.6133,0.697133,10.7875,62,88.8,9.117312302,8.18,10.78,10.58,11.51,-15.937125,-8.59186175,0,0,-48.18,0,0
2,6.75,-13.658,1.62181,5.781565,0.69283,0.539942,0.0178828,-0.01755,399.1545,1.391376623,8.69586,0.152223825,0.903488,0.73846525,0.27938975,3.349865,0.27126975,12.49625,0.669548,10.663041,61.78236316,88.8,8.867812539,7.957,10.61,10.43,11.4,-15.88356,-8.680052,0.1025272,0,-47.56,8.37680951,2.16118545
2,7.25,-10.546,1.767065,4.61812,0.7013895,0.455598,0.02769365,-0.0188,398.9565,1.348123588,8.5279125,0.14499792625,0.8060255,0.7782635,0.2726565,3.23547,0.270493,12.5565,0.726996,10.8425,60.46,88.8,8.877902732,7.837,10.49,10.31,11.26,-16.05811,-8.7393525,23.40157,8.229285,-36.351456475,47.9057272425,6.45760375
2,7.75,-3.50587,4.099985,8.0544275,1.10423,0.37331625,0.0288823,-0.018925,398.22525,1.362127874,8.6958075,0.14783073875,0.860148,0.752885,0.26515825,2.9724375,0.2805485,13.228175,0.713812,12.32328475,55.97,88.8,10.13255478,7.968,10.28,10.22,11.17,-15.73552,-8.70203175,102.73733,35.787356,5.91561875,205.56824675,26.781289575
2,8.25,17.8457,8.92128,16.956325,1.30091,0.21153,0.00940169,-0.0262,398.583,1.409687989,8.58615,0.182736424,0.940178,0.739519,0.287958,2.5655,0.278481,14.687,0.798408,14.5922225,51.71,88.815,12.37238122,8.37,10.16,10.09,11.11,-15.47268,-8.59194725,202.8528,50.916064,80.546085,420.7795771,47.2320936
2,8.75,62.8261,9.36236,30.8529,1.030465,-0.07265935,-0.00285034,-0.0272,397.85375,1.12171757025,8.765865,0.205722212,0.951393,0.8613195,0.37956025,2.26667,0.32250175,16.333875,0.64441975,16.81,45.11,88.9,14.84428832,9.16,10.16,10.13,11.18,-14.0663375,-7.62951625,315.1592,65.59981,162.978795,654.944020925,71.24954835
2,9.25,100.2082,5.76384,39.2266,0.6898965,-0.360785,0.030348625,-0.0312,397.783,0.8629443585,8.6448,0.210958062,1.049855,0.9379245,0.4288585,2.453695,0.3490045,17.57515,0.524861,18.225,42.01,88.9,16.6044496,10.5975,10.225,10.395,12.0775,-8.81253325,-6.9269995,416.13926,80.02197,239.113854,868.418405,94.2253823375
2,9.75,139.928,3.741135,43.5672,0.92772275,-0.31988325,0.0369253,-0.0335,397.9775,0.9864679535,8.29378,0.2163099155,1.049005,1.005677,0.495997,2.928305,0.41888,18.03495,0.591608,18.8454,42.21,88.9,17.35899466,11.87,10.42,10.73,12.52,-3.934443,-4.05543925,513.9938,96.290162,308.7680925,1075.01857825,116.25580925
2,10.25,179.32175,3.345815,49.333925,0.9286995,-0.50078575,0.0280991,-0.048,398.11125,1.124851681,8.218235,0.2349800355,1.20213,1.2277,0.539216,2.73957,0.432227,18.6125,0.687723,19.2625,41.2775,88.9,18.3664519575,13.15,10.79,11.24,13.25,0.2775331,-0.7036905,600.8067325,112.0803,377.41022,1254.9152465,136.0671206
2,10.75,212.6005,3.44919,57.93035,0.79279525,-0.74572175,0.029428925,-0.0713,398.09625,1.23868177375,8.3328025,0.222423954,1.2256975,1.27482,0.54639675,2.7166925,0.444602,19.14785,0.79130125,19.96369875,37.35,88.9,19.3020855775,15.0375,11.38,11.795,13.5475,4.9118645,2.511049,676.11716,126.4584,426.95701,1415.05575,152.299175
2,11.25,232.723,3.4054,61.485,0.336628,-0.752216,0.0221453,-0.0766,398.215,1.29448039775,8.23484,0.254983421,1.34164,1.34575,0.557604,3.01474,0.475975,19.3692,0.824255,20.51119575,35.315,88.885,20.0390489925,17.47,11.9975,12.25,14.125,13.50354,8.380756,730.0715475,139.67391,463.7560075,1539.5413755,165.39572835
2,11.75,260.2845,3.38438,64.1011,0.359186,-0.849299,0.0122058,-0.079,398.0725,1.365503021,8.33152,0.2539264645,1.46972,1.4381325,0.59675125,3.4810175,0.5020575,20.07255,0.87241375,21.1775,33.44,88.8,21.34422046,20.56,12.9,12.86,15.49,27.2365875,10.60253,774.826775,153.28352,483.197425,1624.04813175,184.3297256
2,12.25,280.683,3.12615,71.9438,0.457934,-0.791411,0.00543047,-0.093475,397.959,1.409276639,8.27493,0.26017801375,1.43522,1.537025,0.665842,3.942025,0.5549185,20.57515,0.8955485,21.63,31,88.8,22.40539475,23.55,14.1725,13.6125,17.485,37.16973,12.01595,795.678425,179.54616,483.94372,1673.81803925,224.463432875
2,12.75,285.9645,2.676,61.578775,0.6956845,-0.86236025,0.00382613,-0.1000345,397.85275,1.384948511,8.04197,0.250388939,1.5633725,1.5598125,0.7073915,4.101145,0.58936675,21.0522,0.90583925,21.9925,30.48,88.8,22.95070047,25.5125,15.645,14.4575,19.27,46.60281,12.29506,808.602075,180.86902,486.5838,1692.27741525,233.346906675
2,13.25,292.5525,2.42216,63.21675,0.463103,-0.868432,0.00310917,-0.103255,397.9405,1.38980205775,7.8628725,0.232472898,1.61412,1.6402025,0.70361425,4.425115,0.59874325,21.2704,0.90063675,22.3175,29.37,88.7,23.7008842,26.9875,17.005,15.6825,21.2375,53.4391,14.19474,794.7882,162.76989,479.3348,1669.86163675,205.670258475
2,13.75,288.0905,1.9974275,65.0381,1.0644725,-0.7909875,0.0009342695,-0.1222235,397.76,1.33979336425,7.98131,0.24941914175,1.664285,1.69492,0.733032,4.813325,0.6349525,21.5959,0.8808055,22.749195,28.36,88.7,23.92857809,28.35,18.43,17.03,22.17,58.1310825,18.92514,762.46835,155.091485,465.0554,1599.046028,190.949774225
2,14.25,262.02225,1.84732,58.276225,0.84938575,-0.7638015,0.00849716,-0.1303345,397.659,1.283039507,8.0044625,0.25202715025,1.60564,1.672125,0.7216505,4.5405175,0.6104965,21.758475,0.849312,23.0025,27.75,88.7,24.03655896,29.77,19.82,18.21,22.66,61.959115,24.33668,722.79525,141.273415,432.97624,1517.049522,171.25195
