DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,NEE_1_1_1,RH_1_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_4
1,16.25,-0.9091493,348.6999675,-103.8545725,-10.5440225,1.168030575,-4.812348,37.069,-18.1685,-1.201440075,0.05907493,0.883409465,98.307,-17.655,-104.1,0,-2.66475,-2.46645,150.395,242.75,-2.9095,-2.4301,-0.81275,-3.513625
1,16.75,-0.4150454,350.402975,-114.446625,-10.2888555,1.226548475,-1.355393725,38.734,-18.9334775,-1.23166125,0.05699016125,0.810565695,98.3027,-18.205,-107.8,0,-5.02185,-2.3688,149.8,239.4,-2.91915,-2.38065,-0.801125,-3.58415
1,17.25,-0.26441487,350.1281,-93.16825775,-8.722458,1.26188635,-1.161258195,41.982,-19.2115225,-1.17846345,0.0597934685,0.59699694,98.2415,-18.67,-106.29,0,-5.34915,-2.4679,149.65,237.98,-2.930125,-2.404775,-0.8016,-3.6337
1,17.75,-0.33815438,341.1139325,-86.7971765,-6.7015512,1.237201175,-1.7812152,43.96675,-19.8897725,-1.20076865,0.0572394225,0.5874672375,98.2099,-19.0735,-106.46,0,-5.17815,-2.283,150.785,235.44,-2.9455,-2.4939,-0.788625,-3.700375
1,18.25,-0.26911878,351.0024,-101.6447975,-5.805254175,1.1929416,-0.93596472,43.994,-19.9840725,-1.333467175,0.052722579,0.62808261,98.207825,-19.57,-106,0,-5.0412,-2.38325,150.08,233.35,-2.9693,-2.54725,-0.7795,-3.72245
1,18.75,-0.15530235,352.39517,-113.0209825,-8.2091602,1.2091042,-1.51368975,44.8305,-20.32835,-1.17415575,0.052450957,0.6227733925,98.221225,-19.769,-105.3,0,-5.13905,-2.36555,149.425,231,-2.957,-2.5297,-0.777875,-3.872875
1,19.25,-0.16604126,353.34509,-112.28896,-9.6286757,1.204153875,-0.64985226,46.2465,-20.51414,-1.3326392,0.055725728,0.7331185,98.2936,-19.97875,-104.76,0,-5.0683,-2.36865,150.09,231.575,-2.947,-2.522475,-0.7756,-3.98155
1,19.75,-0.4100550875,353.1021125,-110.42890925,-6.806384725,1.155826,-1.5773786,47.24825,-20.69181,-1.2000575,0.0564,0.66646285,98.3,-20.17975,-104.15,0,-4.7102,-2.45475,150.91,229.485,-2.9245,-2.5191,-0.778625,-4.0185
1,20.25,-0.5581795875,353.3098375,-116.358625,-7.814052275,1.01429295,-1.02803781,50.20725,-21.24638,-1.286839,0.05130176375,0.5018208,98.2,-20.43425,-104.89,0,-4.80615,-2.48115,148.48,229.41,-2.8896,-2.51375,-0.78945,-3.9403
1,20.75,-0.31133425,353.591525,-92.72696875,-6.5198712,1.058374625,-1.4110509,51.29025,-21.4496975,-1.1967057,0.057570644,0.7634602,98.2,-20.5675,-104.06,0,-4.8985,-2.56595,148.265,228.63,-2.852475,-2.5041,-0.7994,-3.9041
1,21.25,-0.45342392,355.9210325,-109.3559625,-10.10217,0.94441062,-1.6662232,49.14675,-22.1228025,-1.259897625,0.0535225,0.59865169,98.2,-20.951,-103.83,0,-5.14205,-2.4658,147.185,227.705,-2.8245,-2.5478,-0.826,-3.88975
1,21.75,-0.108072003,354.4188125,-79.285308,-5.687470275,0.9472045,-1.3625338,50.24275,-22.535155,-1.1464488,0.05161179,0.4644503125,98.132575,-21.364,-103.76,0,-4.91275,-2.5727,147.575,226.81,-2.80635,-2.5705,-0.85545,-4.0627
1,22.25,-0.427503485,356.78632,-93.87531425,-7.65219,0.806172475,-0.626247805,49.012,-22.2878,-1.23389085,0.044974783,0.4816249,98.089175,-21.3035,-103.53,0,-4.81845,-2.55985,147.63,228.785,-2.77125,-2.55115,-0.86245,-4.17465
1,22.75,-0.4190636125,357.085555,-97.160094,-10.01725375,0.91663555,-1.5593985,50.138,-22.178025,-1.2388611,0.049991608,0.5302402875,98.1225,-21.4235,-103.2,0,-4.8482,-2.5247,145.69,227.25,-2.756,-2.52705,-0.84505,-4.2631
1,23.25,-0.25273832,357.32772,-92.739574,-6.202095925,0.962241925,-1.0400999125,46.858,-22.10984,-1.10281035,0.0470724945,0.4442018875,98.1,-21.864,-102.8,0,-4.7652,-2.41915,146.3,223.89,-2.754725,-2.560375,-0.836375,-4.298375
1,23.75,-0.7059964,356.68024,-102.9823,-6.852738,0.92846588,-1.0089904,48.516,-22.4604425,-1.2476085,0.0484067375,0.465835525,98.1,-22.07,-101.81,0,-4.8947,-2.4213,147.195,224.98,-2.752175,-2.5989,-0.8431,-4.3541
2,0.25,-0.2082031475,368.393975,-85.9786525,-9.00360285,1.259306,-0.870755955,43.93375,-20.037325,-1.11492695,0.04440631,0.43449074,98.30375,-18.686,-105.37,0,-5.00755,-2.241,149.02,229.36,-2.465875,-2.8443,-0.7551,-1.8533
2,0.75,-0.4084174225,367.28405,-103.331,-7.101293425,1.26425695,-0.7358113,42.22625,-20.2212025,-1.2169576,0.049499216,0.4859034,98.225,-19,-104.42,0,-4.811,-2.2885,149.945,228.49,-2.478375,-2.965,-0.7595,-1.84395
2,1.25,-0.210535295,367.3741,-93.43554925,-5.79684395,1.269464,-0.74374094,43.3795,-20.945,-1.068536,0.05087781,0.4114033975,98.2445,-19.17825,-103.45,0,-4.81825,-2.311,149.7,227.5875,-2.4882,-2.9736,-0.76095,-1.843275
2,1.75,-0.3561238425,367.057865,-86.4204325,-5.847151975,1.291342875,-0.8383528675,43.311,-20.505505,-0.97663397,0.0433194125,0.50046443,98.26625,-19.3625,-103.45,0,-4.69945,-2.27075,148.915,225.945,-2.49845,-2.97995,-0.73755,-1.838875
2,2.25,-0.5311943775,367.8017,-93.6095925,-6.0890982,1.148466,-0.662553545,44.57975,-21.5557375,-1.07341275,0.04121416025,0.5669901675,98.29475,-19.68,-101.695,0,-4.7215,-2.2223,148.25,225.465,-2.51275,-2.979675,-0.77365,-1.835775
2,2.75,-0.2798578025,367.1545575,-97.79318,-5.494240925,1.108076475,-1.191594,43.69275,-20.36021,-1.0831418,0.044941653,0.2859681875,98.2185,-19.5675,-100.8,0,-4.9888,-2.3225,147.6,226.69,-2.52815,-3.01725,-0.77885,-1.8378
2,3.25,-0.64816402,367.8502,-91.15332825,-4.5945985,1.153047,-2.1136329,43.6515,-20.8605,-1.186470525,0.04667737025,0.37225993,98.2,-19.66075,-102.3375,0,-4.99375,-2.359,147.925,224.8,-2.5291,-2.9843,-0.7739,-1.8462
2,3.75,-0.2378233275,367.151445,-92.191305,-4.85783845,1.028716,-1.2895925,45.31975,-20.8876,-1.138408,0.0407656675,0.6158408,98.2,-20.3605,-101.075,0,-4.8805,-2.399875,147.3,223.9875,-2.53935,-3.0077,-0.785975,-1.8664
2,4.25,-0.3021108925,366.88424,-101.264455,-7.726720675,1.1122684,-2.0574423,46.96025,-21.1585275,-1.03653775,0.054312425,0.58921564,98.2235,-20.245,-100.8,0,-4.72125,-2.12775,147.1875,221.225,-2.5622,-3.1615,-0.79335,-1.851
2,4.75,-0.4342538675,366.54696,-109.5692875,-7.956765,1.144054875,-2.69825425,47.7095,-21.4818875,-1.1329874,0.0474986255,0.48211986,98.2295,-20.385,-100.7375,0,-4.73875,-2.391,145.775,221.1625,-2.581975,-3.1825,-0.8018,-1.8566
2,5.25,-0.564699275,366.514105,-87.517446,-6.8141504,0.93282209,-3.944853625,49.406,-22.2844725,-1.188108525,0.04309970825,0.44956975,98.22325,-20.7915,-99.85,0,-5.09125,-2.5345,145.4375,221.15,-2.5978,-3.140125,-0.817325,-1.85815
2,5.75,-0.16099775,366.5635,-94.8150395,-9.6643341,1.0652049,-0.5905059,48.5595,-21.8008525,-1.15555365,0.0473649075,0.317142095,98.3,-21.09,-98.95,0,-4.97725,-2.509125,146.6375,221.5,-2.6182,-3.2174,-0.8345,-1.86205
2,6.25,-0.255600475,366.55053,-113.067,-10.39601015,0.9435296,-1.3483535,49.81325,-22.758275,-1.172226,0.0428878705,0.487995465,98.3,-21.51475,-100.1375,0,-4.244375,-2.399125,144.7,220.575,-2.63025,-3.2209,-0.8435,-1.8627
2,6.75,-0.46676664,365.913205,-86.743265,-5.499081025,0.9217787875,-2.6206786,51.24775,-22.2276475,-1.1755163,0.0491403875,0.50634978,98.36802,-21.3125,-90.3375,0,-1.9908,-2.214,145.5375,221.2125,-2.63925,-3.243775,-0.85135,-1.8738
2,7.25,-0.269368745,365.695085,-76.62353125,-10.64625225,1.00441475,-1.440930875,50.307,-21.89258,-1.111244,0.049667489,0.3802979075,98.4,-21.46225,-64.39875,7.2295,1.92425,-1.365875,145.825,222.45,-2.6508,-3.20885,-0.85445,-1.9099
2,7.75,-0.4748251075,366.13332,-55.89528225,-14.48421475,0.877022335,-1.3562333,48.19025,-20.9023895,-1.2297197,0.071803094,0.25225825,98.4,-21.055,-25.25375,18.7355,7.97,-0.3861,144.3875,226.5375,-2.66325,-3.25895,-0.8627,-1.9331
2,8.25,-0.3713803225,367.8108,-37.808871,-8.7154599,0.952346075,-1.95362045,47.31825,-19.37312,-1.3260531,0.0889370975,0.3333622,98.4,-19.839,-8.08,34.7325,13.333,0.149,145.5625,234.4625,-2.67565,-3.2933,-0.8876,-1.9347
2,8.75,-0.6495726625,367.84267,-42.04353575,-12.34645,0.819811125,-2.10193165,43.85725,-18.87354,-1.329622475,0.0959917175,0.435704175,98.38725,-18.40025,7.30875,42.70325,18.968,1.0389,148.6625,240.5375,-2.68975,-3.3086,-0.9155,-1.9317
2,9.25,-1.2408987,368.144815,-37.562739,-20.9540075,0.8771373675,-2.68464625,38.849,-18.16563,-1.2759349,0.1413545,0.4658746475,98.37375,-17.7155,18.5,56.351,25.38,1.4437,150,243.275,-2.710325,-3.22885,-0.92665,-1.9535
2,9.75,-0.57375385,367.829395,-36.7406175,-12.6790505,0.8674687325,-4.4734924,36.417,-16.98074,-1.3370465,0.16129006,0.5233461225,98.38575,-17.112,24.2775,70.03525,31.279,2.2957,151.5,247.3125,-2.7156,-3.268375,-0.926375,-1.977
2,10.25,-0.7999506725,365.69075,-38.52634075,-17.5944625,0.81841282,-3.9848035,33.45725,-16.3923125,-1.359998875,0.186546835,0.58240602,98.3000007625,-16.64,24.754,81.6125,30.6935,2.539125,154,248.54,-2.72755,-3.251425,-0.930375,-1.93865
2,10.75,-1.3054729,365.3084,-30.991375,-6.73030425,0.8425209875,-4.00566275,31.39925,-15.5701,-1.38019825,0.1853686575,0.56825482,98.226305,-16.13,29.813,96.0425,38.6575,3.395325,155.11,251.13,-2.7312,-3.26435,-0.942225,-1.935825
2,11.25,-1.4114208,365.4478,-38.407445,-7.7106738,0.8706478225,-3.79386475,28.37225,-14.822215,-1.391178875,0.191998635,0.51714949,98.2218525,-15.534,28.114,83.59,45.50275,3.80885,156.82,253.25,-2.721625,-3.2132,-0.93855,-1.9338
2,11.75,-1.38612685,364.833175,-39.25783125,-12.9600295,0.91688395,-3.80431605,27.0525,-13.99086,-1.405072875,0.18573075,0.64755452,98.216203,-15.08,28.731,100.315,44.2235,3.68525,158.63,254.3,-2.715,-3.185,-0.924,-1.93075
2,12.25,-1.185147275,366.0693525,-67.336216,-13.30222175,0.84629948,-3.2566591,25.75975,-13.581015,-1.4174457,0.1819212,0.6267204875,98.201401,-14.787,28.502,96.7475,45.49875,4.089375,159.54,256.17,-2.7016,-3.146,-0.91,-2.0175
2,12.75,-1.16951295,365.71472,-58.26939375,-8.734881675,0.84340529,-1.5011768,25.0515,-12.74348,-1.4407939,0.2102147,0.75106202,98.2,-14.3905,28.6935,100.7416229595,44.2205,3.5948,161.9075,256.615,-2.693125,-3.103175,-0.9421,-2.02735
2,13.25,-0.7591026,367.2169525,-40.4288465,-7.2137814,0.869592,-1.54231745,24.4805,-13.01372,-1.433977325,0.2116807525,0.66580562,98.2,-13.875,27.06025,87.892842688,38.26725,3.502725,160.12,257.915,-2.669225,-3.054475,-0.9272,-1.977075
2,13.75,-1.56608165,367.72475,-51.61644675,-8.705886475,0.86445594,-1.91732675,23.74,-12.903245,-1.435649,0.1648402975,0.62289485,98.2,-13.61275,20.28525,78.924551246,33.07025,3.112275,158.83,259.0075,-2.637,-2.934725,-0.917225,-1.9875
2,14.25,-1.04197124,367.380205,-61.615582,-8.556140375,0.9012175625,-2.5925464,23.0315,-12.95125,-1.36631,0.1725188,0.62969497,98.15811,-13.36675,16.645,66.4775,28.68325,2.6853,159.215,258.345,-2.62275,-2.893,-0.9,-1.955
2,14.75,-1.0108504,366.2208,-70.61523375,-7.9990654,0.89159079,-1.527967,22.90275,-12.35915,-1.34715125,0.19403262,0.6144093575,98.1492775,-13.4505,10.88875,43.3125,19.822,1.91735,158.8675,258.5525,-2.59765,-2.847275,-0.88515,-1.9188
2,15.25,-0.9449249375,367.2438175,-71.42926,-8.14138475,0.8718817,-1.525731,23.2875,-12.7912925,-1.45507,0.14571359,0.54555218,98.1,-13.481,4.396475,28.73166157,13.32,1.069525,159.2375,257.115,-2.5744,-2.8016,-0.86425,-1.8824
2,15.75,-0.786584825,367.370175,-75.99492275,-8.50752405,0.938846965,-1.8950607,24.42425,-13.23474,-1.3751088,0.1303244,0.82996789,98.1,-13.516,-28.975,17.3437821625,8.979,0.2742,156.445,256.2825,-2.54925,-2.768825,-0.845675,-1.8678
2,16.25,-0.8369236475,366.16784,-85.70296675,-9.886445,0.94437396,-1.077502685,26.02825,-13.781895,-1.28052225,0.111965635,0.6990277675,98.1,-13.61,-77.4255,6.9551108365,3.25435,-0.71115,155.475,254.74,-2.50745,-2.741,-0.831,-1.84925
2,16.75,-0.59886715,365.548535,-83.493458,-7.490745075,1.166249,-1.399719875,27.8325,-15.08096,-1.3120319,0.060986867,0.799256,98.11925,-13.99,-103.5925,0,-1.762925,-1.623275,155,253.4,-2.499775,-2.7197,-0.8178,-1.8397
2,17.25,-0.382999365,365.7063475,-79.848437,-8.134182625,1.0663496375,-0.908196435,29.65275,-15.89747,-1.3420749,0.063709188,0.870260875,98.125,-14.746,-111.2625,0,-4.891275,-1.947725,153.5,249.53,-2.47115,-2.6991,-0.8062,-1.8262
2,17.75,-0.284938925,367.0201625,-93.6079,-7.583683,1.267257125,-0.27807495,31.17575,-16.060045,-1.2868006,0.0634129605,0.94286922,98.1437,-15.17075,-112.2925,0,-5.137175,-1.92185,152.3,247.46,-2.429,-2.66725,-0.798275,-1.81355
2,18.25,-0.3736708125,367.15605,-83.32928,-10.148577,1.1401934,-0.87186085,32.4865,-16.7807975,-1.268436,0.0601175,0.8622847375,98.1508325,-15.528,-111.125,0,-5.14905,-1.82475,151.5075,244.715,-2.397,-2.629725,-0.788675,-1.803375
2,18.75,-0.20970981,367.73589,-84.655136,-6.4996288,1.2003405,-0.8301582875,33.50075,-17.33280975,-1.211993,0.0521510065,0.76310599,98.1779875,-15.963,-108.0925,0,-4.96205,-1.75895,150.9525,242.8225,-2.4069,-2.6531,-0.7853,-1.7922
2,19.25,-0.12901524,368.08115,-91.659415,-6.4912412,1.104325575,-0.73931712,35.145,-17.923355,-1.095988,0.05183277025,0.79636818,98.2,-16.3095,-107.67,0,-4.876075,-1.778,151.33,240.2225,-2.37375,-2.6329,-0.77105,-1.7781
2,19.75,-0.11984879,368.18811,-91.24032625,-6.61360145,1.2966508,-1.3739308025,36.49225,-18.29381,-1.110736675,0.05576,0.6438873125,98.2110925,-16.88225,-107.3775,0,-4.912625,-1.8704,150.915,238.075,-2.369875,-2.62985,-0.752425,-1.778175
2,20.25,-0.2326769075,368.1934525,-95.34269,-7.987914,1.384796475,-1.785139675,36.60625,-18.563215,-1.1885037,0.05056718,0.8713708375,98.2155,-17.1745,-107.3925,0,-4.847625,-1.967025,150.2825,236.39,-2.374875,-2.61655,-0.730575,-1.76975
2,20.75,-0.248273055,367.9637,-101.1974765,-7.0519375,1.224728225,-0.622732465,39.69075,-18.7907855,-1.0755163,0.0535604545,0.74191277,98.20275,-17.81475,-106.3775,0,-5.05125,-1.924625,150.52,234.56,-2.3678,-2.613725,-0.734225,-1.7466
2,21.25,-0.3359423875,368.31098,-93.75822,-5.7226831,1.304432,-0.66912121,42.68025,-19.14338775,-1.246573375,0.0517975625,0.5395996,98.2355,-17.9215,-107.0925,0,-4.892925,-2.07105,150.6,234.2675,-2.386025,-2.610525,-0.7146,-1.7397
2,21.75,-0.48506364,368.07002,-91.753698,-6.3034412,1.28452325,-1.0202094,40.98825,-19.4044565,-1.1730227,0.05833635,0.47697775,98.21075,-17.9395,-106.97,0,-4.89055,-1.9777,150.615,232.86,-2.390775,-2.72005,-0.6976,-1.7586
2,22.25,-0.1698147225,368.26836,-105.885916,-8.224298,1.217977575,-0.5293911875,41.64575,-19.62002375,-1.1103571,0.055233422,0.5128438675,98.161,-18.012,-105.98,0,-5.1765,-2.0189,150.93,233,-2.4054,-2.697125,-0.70165,-1.798625
2,22.75,-0.484265985,368.3195325,-96.60170975,-7.758658375,1.1576236,-0.857299745,43.70775,-19.97233,-1.1820235,0.05365921125,0.6143929125,98.1375,-18.2755,-106.1,0,-4.897875,-2.301875,151.1125,232.9,-2.415225,-2.73955,-0.74605,-1.8173
2,23.25,-0.2108178625,368.609925,-105.6228375,-9.77834375,1.13376575,-0.602702165,44.087,-20.017148,-1.266151,0.047997554,0.556328015,98.2165,-18.4525,-105.7875,0,-5.106625,-2.14575,148.2125,231.7625,-2.4266,-2.783,-0.7443,-1.82545
2,23.75,-0.2311443125,368.7773725,-91.440792,-6.214058,1.2424578,-1.2417985,45.131,-20.03023,-1.2549558,0.0506452375,0.55983324,98.2105,-18.50325,-105.0875,0,-5.014625,-2.264,148.15,230.45,-2.4445,-2.822725,-0.73935,-1.828625
3,0.25,-0.285587585,366.8128625,-95.141166,-5.054613875,1.3106778,-0.81569511,37.0605,-15.3901625,-1.130884175,0.057240762,0.685113005,98.3208,-14.219,-111.04,0,-5.252625,-2.207125,156.3,246.3375,-0.9128,-1.0318,-0.5882,-0.7811
3,0.75,-0.32533005,366.98234,-98.4140105,-7.253368875,1.46726165,-0.4634912675,36.5085,-15.614,-1.1678759,0.04432588125,0.5810768975,98.33125,-14.44775,-110.1,0,-5.10825,-2.2625,155.4125,245.2875,-0.9102,-1.03685,-0.625875,-0.803075
