DOY2,HR2,CO2,H2O,FC,SC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_2_1_1,TS_3_1_1,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT
1,8.25,413.8,3.03175,-0.3994,-5.514,-13.72575,-58.54415,-7.8278,0.733825,0.099625,0.299125,0.291,0.097125,99.43415,42.62,-9.7295,0.1,-7.251475,0.035725,6.38965,6.66495,5.5688,2.4288,-82.84285,0.38455,0.0879,210.032675,274.939675
1,8.75,413,3.3035,-2.006,-5.514,-13.80545,-39.377625,-7.1146,0.790125,0.093525,0.291875,0.218625,0.121125,99.465575,42.62,-9.7295,0.1,-6.892325,0.029725,6.38965,6.66495,5.5688,8.93595,-53.25645,1.34415,0.729525,209.539325,278.3139
1,9.25,412,3.73425,-3.9804,-4.2,-13.872075,-32.886325,-6.9718,0.7773,0.11725,0.338375,0.225375,0.142625,99.499375,39.651,-8.293,0.1,-6.459075,0.0389,6.35415,6.5303,5.47825,20.2527,3.8517,10.80415,1.0288,209.2706,282.413825
1,9.75,411.4,3.80875,-5.3892,-4.2,-13.919825,-23.56255,-6.4474,0.777075,0.18945,0.38125,0.315,0.176375,99.521975,39.651,-8.293,0.1,-5.675975,0.05135,6.35415,6.5303,5.47825,28.957,9.319925,14.26855,0.92945,211.6818,287.763875
1,10.25,409.8,3.7497,-10.2402,-2.156,-13.936875,-27.865925,-20.1708,0.603625,0.16805,0.36,0.3362,0.2062,99.540975,33.489,-6.142425,0.1,-5.47985,0.0717,6.349225,6.539025,5.49855,47.370075,21.4965,23.477725,1.769125,214.03485,291.781275
1,10.75,408.2,3.6935,-8.6084,-1.942,-13.87955,-10.26245,-14.6712,0.843525,0.21685,0.5164,0.406,0.242,99.528675,33.489,-6.142425,0.1,-4.89965,0.070175,6.349225,6.539025,5.49855,71.632075,46.754,32.727325,4.612225,215.6731,293.59985
1,11.25,407.2,3.631,-11.2196,-1.318,-13.7276,-1.969875,-20.3958,0.624875,0.176225,0.359,0.3506,0.1964,99.514775,30.6495,-5.42455,0.1,-4.175325,0.08225,6.4022,6.5602,5.531675,74.79025,52.2763,37.726125,5.446725,220.66425,297.885575
1,11.75,406.6,3.5745,-12.5344,-1.318,-13.506925,-2.9284,-9.5026,0.632225,0.1923,0.3674,0.3684,0.259,99.517075,30.6495,-5.42455,0.1,-3.406225,0.0708,6.4022,6.5602,5.531675,73.299175,48.485475,37.40145,4.65395,226.15545,302.054
1,12.25,405.8,3.55305,-13.5716,-0.486,-13.2256,-0.409575,-12.7252,0.7888,0.246,0.5248,0.4936,0.2726,99.475175,24.266,-4.02765,0.1,-2.9749,0.080825,6.42735,6.509975,5.5651,86.23065,-28.378725,40.091175,3.743575,226.62325,303.98575
1,12.75,405.2,3.48505,-13.0738,-0.438,-12.86135,-7.655675,-6.7056,0.8841,0.299225,0.5246,0.459,0.313,99.434225,24.266,-4.02765,0.1,-2.89245,0.0939,6.42735,6.509975,5.5651,60.57865,27.6505,24.924775,1.83115,228.980375,305.29005
1,13.25,403.85,3.461225,-12.5166,-0.372,-12.42275,-15.822,-2.2712,1.15075,0.26525,0.627525,0.4953,0.319875,99.39425,23.576,-2.7613,0.1,-2.513,0.082,6.424125,6.565275,5.61305,88.024475,52.0625,42.495025,4.67075,232.6705,306.6265
1,13.75,403.425,3.425475,-13.0472,-0.3555,-12.00375,-8.3605,-10.076575,0.792,0.24725,0.498175,0.4593,0.32655,99.354,23.576,-2.7613,0.1,-2.2815,0.1065,6.424125,6.565275,5.61305,88.200375,45.10475,42.557825,4.22825,232.27175,307.5055
1,14.25,402.4,3.42175,-13.6296,-0.08,-11.60595,-4.58265,-5.4794,0.85695,0.25675,0.49905,0.532775,0.3028,99.3253,21.804,-1.543175,0.1,-1.759375,0.095175,6.513425,6.6668,5.7121,55.3836,41.084775,25.342325,3.50435,234.7633,309.37365
1,14.75,401.85,3.4479,-12.060625,-0.08,-11.191,-1.474,-0.0845000000000011,0.83375,0.24625,0.47645,0.5095,0.27925,99.3035,21.804,-1.543175,0.1,-1.31025,0.0815,6.513425,6.6668,5.7121,55.3836,38.36625,25.342325,3.09575,230.43875,310.681
1,15.25,401.85,3.3963,-10.946775,-0.407,-11.00475,-2.146,-1.2439,0.9865,0.22725,0.625875,0.42225,0.282775,99.29175,20.5395,-1.297725,0.1,-0.99675,0.068,6.569225,6.70575,5.7948,67.12315,35.98275,34.2779,4.68025,228.93,311.693
1,15.75,401.85,3.30565,-10.780675,-0.346,-10.83125,-6.49675,-1.39705,1.24175,0.29925,0.63385,0.4002,0.28715,99.29575,20.5395,-1.297725,0.1,-0.905,0.05525,6.569225,6.70575,5.7948,69.317875,28.79075,34.9682,3.51775,227.40675,312.20625
1,16.25,401.85,3.268625,-9.09835,-0.112,-10.8435,-13.64125,-2.33235,1.07775,0.23225,0.6201,0.5192,0.308775,99.32725,19.82775,-1.210525,0.1,-1.181,0.04825,6.667425,6.805925,5.904875,53.8368,27.11675,24.53045,3.455,226.9565,311.299
1,16.75,401.85,3.2188,-8.12005,-0.112,-11.346,-27.11075,-3.259425,1.0825,0.2845,0.639025,0.430775,0.29035,99.351,19.82775,-1.210525,0.1,-1.3005,0.05725,6.667425,6.805925,5.904875,51.3486,24.01175,24.53045,2.86925,225.8725,310.48175
1,17.25,401.85,3.164925,-6.771,0.112,-11.28925,-36.38775,-10.98525,0.98275,0.25,0.519275,0.376325,0.249975,99.3905,24.3505,-2.14745,0.1,-1.76175,0.052,6.74565,6.851275,5.94985,20.863025,4.2155,6.436175,1.6115,225.6175,307.96
1,17.75,402.275,3.157075,-4.687575,0.112,-11.02625,-57.2575,-10.2775,0.82825,0.1615,0.381925,0.2513,0.1867,99.42375,24.3505,-2.14745,0.1,-2.1615,0.0515,6.74565,6.851275,5.94985,18.14995,-29.577,7.191975,1.028,224.77725,305.286
1,18.25,404.275,3.26575,-2.259175,0.562,-10.92625,-76.83325,-6.712,0.85975,0.09075,0.26245,0.21725,0.1041,99.421,30.1375,-3.06025,0.1,-2.55775,0.049,6.822375,6.9386,6.02045,3.435925,-84.826,-1.808725,0.19525,223.59,301.56625
1,18.75,405.85,3.278075,-0.479925,0.562,-10.98875,-76.6875,-10.196575,1.1345,0.057,0.2677,0.2257,0.082225,99.4215,30.1375,-3.06025,0.1,-2.7425,0.04575,6.822375,6.9386,6.02045,0.250175,-97.309,-5.0903,-0.08875,221.1715,298.5445
1,19.25,407.425,3.291975,-0.2262,-0.006,-11.07875,-77.38675,-5.48995,1.16125,0.0645,0.2049,0.21155,0.08995,99.452,32.96825,-3.6073,0.1,-2.97975,0.0435,6.823375,7.0073,6.057925,-0.0503,-95.4565,-5.558225,-0.0875,219.87475,296.85975
1,19.75,408.425,3.29485,-0.348625,-0.006,-11.093,-79.32875,-7.5853,1.02475,0.10475,0.29695,0.24615,0.07885,99.46175,32.96825,-3.6073,0.1,-3.188,0.041,6.823375,7.0073,6.057925,-0.083025,-95.73625,-5.28485,-0.1645,218.892,295.598
1,20.25,409.425,3.377475,0.036375,-0.02,-10.937075,-78.724275,-8.312175,0.9835,0.08315,0.202375,0.22105,0.09785,99.485375,35.41375,-4.190875,0.1,-3.2955,0.0533,6.79375,7.03555,6.050925,-0.0665,-95.489575,-5.228525,-0.010675,218.76875,295.31695
1,20.75,409.425,3.48805,-0.1337,-0.02,-10.595875,-85.1114,-5.028375,1.059,0.054,0.250575,0.200675,0.106375,99.5001,35.41375,-4.190875,0.1,-3.450475,0.057075,6.79375,7.03555,6.050925,-0.054725,-93.794175,-5.301525,-0.056775,214.782525,293.78035
1,21.25,410.425,3.52495,-0.1242,-0.182,-10.719325,-86.8596,-20.70075,1.19345,0.1012,0.29425,0.269175,0.1133,99.50465,35.12875,-4.885,0.1,-3.9377,0.0571,6.743325,7.019075,6.04195,-0.0555,-92.98005,-5.283125,-0.037275,214.595925,291.85735
1,21.75,409.85,3.4948,0.055025,-0.182,-10.84075,-86.68585,-11.43035,1.24405,0.114425,0.30385,0.22245,0.1359,99.548725,35.12875,-4.885,0.1,-4.59585,0.060975,6.743325,7.019075,6.04195,-0.06305,-92.061075,-5.079775,0.0296,213.128625,290.35755
1,22.25,410.85,3.502175,0.031175,-0.332,-10.95595,-81.33385,-16.248625,1.0852,0.109225,0.227325,0.225475,0.13855,99.5864,37.9885,-6.11825,0.1,-5.09775,0.060775,6.64395,7.014975,6.0302,-0.0443,-91.876675,-5.0355,-0.00712499999999994,212.7491,287.961525
1,22.75,418.425,3.19845,-38.54875,-0.332,-11.0616,-96.259125,-138.79475,1.05215,0.1454,0.32695,0.2234,0.16375,99.64465,37.9885,-6.11825,0.1,-5.3558,0.06165,6.64395,7.014975,6.0302,-0.04105,-91.303125,-5.019825,-0.00827499999999997,209.921775,285.036125
1,23.25,410.15045,4.746675,-0.22825,-0.2524,-11.1607,-79.460125,-7.67715,1.219725,0.107925,0.31645,0.2261,0.1275,99.6422,39.10825,-6.61025,0.1,-5.4839,0.06585,6.584575,6.944425,6.0145,-0.040025,-90.425975,-4.9671,0.04185,208.6172,284.298875
1,23.75,410.921225,4.746675,-0.505925,-0.457,-11.407175,-75.589975,-12.4383,0.94855,0.096275,0.30235,0.20645,0.10615,99.640175,39.10825,-6.61025,0.1,-5.659075,0.052425,6.584575,6.944425,6.0145,-0.04315,-90.400825,-5.1045,0.057375,212.159775,283.46285
2,0.25,389.66835,-0.3975,-0.5626,-0.20325,-8.2986,-75.40975,-11.3496,1.055125,0.10775,0.2898,0.2784,0.1048,99.7302,43.7735,-3.85695,0.1,-0.495375,0.043,6.0048,6.366875,5.43775,-0.04635,-95.253,-5.27745,-0.356,239.724,306.6144
2,0.75,389.989175,-0.3975,-0.2067,-0.204,-8.4302,-74.363125,-16.6072,0.91375,0.048125,0.1328,0.2232,0.0538,99.7394,43.7735,-3.85695,0.1,-0.5235,0.044375,6.0048,6.366875,5.43775,-0.0516,-94.0698,-5.1274,-0.255,239.1296,306.2928
2,1.25,390.386275,-0.356125,-0.794199999999999,-0.283,-8.3878,-85.681875,-11.829,0.9025,0.111375,0.31425,0.200625,0.119125,99.714,45.33,-3.5972,0.1,-0.70825,0.03925,5.97605,6.359775,5.4527,-0.05415,-94.4378,-5.13895,-0.3054,238.4386,306.5244
2,1.75,390.495125,-0.356125,-0.01535,-0.283,-8.4982,-71.004625,-16.489,0.9435,0.074125,0.280875,0.206,0.124375,99.6966,45.33,-3.5972,0.1,-0.869125,0.0325,5.97605,6.359775,5.4527,-0.0593,-92.7876,-5.01955,-0.3626,237.7872,304.7908
2,2.25,390.109575,-0.3702,-0.1013,-0.305,-8.533,-75.812875,-17.881,1.014125,0.098625,0.288375,0.2725,0.109625,99.6876,47.4915,-3.9581,0.1,-1.11825,0.03925,5.94925,6.357175,5.445425,-0.072,-91.652,-4.9904,-0.2102,238.4346,302.6654
2,2.75,390.00925,-0.3702,-0.84655,-0.305,-8.657,-72.29725,-14.3308,0.931,0.051,0.207875,0.18625,0.058625,99.6534,47.4915,-3.9581,0.1,-1.139375,0.036125,5.94925,6.357175,5.445425,-0.0682,-88.932,-4.99885,-0.3318,237.566,302.7222
2,3.25,390.2973,-0.375275,0.0132,-0.567,-8.8728,-74.0075,-16.6968,0.96725,0.0635,0.25525,0.27675,0.0555,99.5964,48.0945,-4.30945,0.1,-1.127125,0.037625,5.94235,6.3794,5.463425,-0.06225,-88.7092,-4.84655,-0.2894,235.3898,302.355
2,3.75,390.049275,-0.375275,0.0223500000000001,-0.567,-8.9974,-66.541,-12.5308,1.013875,0.11975,0.260375,0.219875,0.142,99.566,48.0945,-4.30945,0.1,-1.21725,0.033375,5.94235,6.3794,5.463425,-0.05115,-89.2904,-4.81355,-0.2844,234.9154,302.0666
2,4.25,390.973325,-0.390925,-0.00519999999999994,-0.157,-9.1376,-56.958375,-19.3938,1.26775,0.12375,0.303875,0.261875,0.15375,99.601,50.2815,-4.29175,0.1,-1.439875,0.037125,5.9204,6.3415,5.4409,-0.0511,-90.46,-4.7789,-0.3458,234.3794,302.0628
2,4.75,393.80485,-0.390925,-0.1622,-0.157,-9.2696,-72.535875,-9.222,1.337875,0.14925,0.31625,0.2727,0.1472,99.6344,50.2815,-4.29175,0.1,-1.687,0.0305,5.9204,6.3415,5.4409,-0.04175,-90.4472,-4.75985,-0.2378,234.2624,301.7356
2,5.25,394.96325,-0.4103,-0.21305,-0.434,-9.3958,-59.532,-7.7484,1.31575,0.163875,0.3443,0.27015,0.17285,99.641,48.0235,-4.9121,0.1,-2.077875,0.038125,5.921,6.352325,5.4415,-0.0388,-89.5702,-4.7519,-0.1342,234.3752,301.0504
2,5.75,394.765175,-0.4103,-0.2376,-0.434,-9.5132,-63.22325,-12.5948,1.087875,0.142625,0.3594,0.26,0.1615,99.6368,48.0235,-4.9121,0.1,-2.43375,0.034125,5.921,6.352325,5.4415,-0.0584,-88.3812,-4.80535,-0.1784,233.636,300.686
2,6.25,394.875075,-0.43435,-0.8792,-0.746,-9.6262,-60.70175,-12.6998,1.234875,0.174875,0.3778,0.26285,0.1735,99.6364,47.9375,-5.2681,0.1,-2.477875,0.03325,5.9089,6.277225,5.3815,-0.0562,-92.0474,-4.6518,-0.3652,232.5382,300.6468
2,6.75,394.69225,-0.43435,0.0191500000000001,-0.746,-9.7322,-67.18125,-9.2558,1.27225,0.17725,0.40195,0.2754,0.1975,99.6522,47.9375,-5.2681,0.1,-2.5105,0.038,5.9089,6.277225,5.3815,-0.0492,-91.862,-4.8736,-0.2372,232.022,300.7612
2,7.25,394.14665,-0.42175,0.11945,-2.978,-9.855,-74.661625,-7.2502,1.262625,0.151875,0.33885,0.3054,0.16255,99.6856,51.0255,-5.4432,0.1,-2.604875,0.03325,5.893,6.328875,5.3995,-0.0349,-90.891,-4.7185,-0.1302,231.696,300.5096
2,7.75,393.493075,-0.42175,0.1657,-3.411,-9.9686,-65.045125,-4.5546,1.087625,0.1515,0.34485,0.2715,0.18545,99.7128,51.0255,-5.4432,0.1,-2.63525,0.039,5.893,6.328875,5.3995,0.3334,-88.3536,-3.4818,-0.0904,231.0818,300.4468
2,8.25,392.954,-0.384425,-1.44905,-5.514,-10.0678,-59.1735,-5.9794,1.210875,0.134125,0.31415,0.30395,0.18365,99.7138,48.4645,-4.87365,0.1,-2.581,0.037375,5.8698,6.292225,5.329575,6.29555,-80.2566,1.7833,0.2102,230.7728,300.5608
2,8.75,393.133,-0.384425,-5.1468,-5.514,-10.1528,-31.361125,-13.0664,0.97225,0.18925,0.4046,0.32905,0.2566,99.7266,48.4645,-4.87365,0.1,-2.517625,0.040125,5.8698,6.292225,5.329575,17.25415,-26.767,5.43505,0.8098,232.396,301.5828
2,9.25,391.276925,-0.370875,-5.62155,-4.2,-10.222,-34.005375,-23.1566,0.980125,0.239625,0.4463,0.4066,0.31545,99.7516,42.4105,-4.2147,0.1,-2.363375,0.043625,5.86155,6.283575,5.3829,36.4563,11.3748,14.36465,1.349,235.4524,303.159
2,9.75,390.25915,-0.370875,-9.0539,-3.277,-10.2582,-10.065625,-22.4488,0.990375,0.259125,0.5347,0.43865,0.3432,99.7578,42.4105,-4.2147,0.1,-2.3685,0.05425,5.86155,6.283575,5.3829,49.9,26.3906,22.43325,2.476,237.8206,303.5146
2,10.25,389.079,-0.381,-12.04635,-1.942,-10.2394,-14.385125,-15.62275,0.85625,0.277625,0.5489,0.441125,0.307525,99.7596,38.651,-3.35075,0.1,-2.303625,0.06625,5.85465,6.2411,5.30965,53.9461,38.6722,24.59125,3.8038,240.8428,303.9558
2,10.75,387.8471,-0.2618,-16.437075,-1.8901,-10.1524,-5.3182,-14.512675,0.91565,0.34045,0.60405,0.50835,0.36815,99.7542,38.651,-3.35075,0.1,-2.0022,0.06495,5.85465,6.2411,5.30965,74.1,40.5882,31.84285,3.4442,244.251,306.0962
2,11.25,384.040725,-0.3804,-14.5692,-1.318,-9.9762,0.9273,-3.6745,0.96265,0.29545,0.5317,0.564525,0.3595,99.752,29.81,-2.9424,0.1,-1.87765,0.06465,5.8672,6.22235,5.3195,127.29555,49.6086,57.03505,4.7332,247.9036,306.8922
2,11.75,380.23455,-0.455125,-14.520125,-1.3146,-9.633075,-3.6966,-4.4915,1.1192,0.3022,0.5059,0.3912,0.3584,99.708175,29.81,-2.9424,0.1,-1.6106,0.0564,5.8672,6.22235,5.3195,124.3392,46.1212,50.5367,4.179,251.5724,307.260525
2,12.25,379.368225,-0.579475,-13.411,-0.4776,-9.0638,-2.336075,-4.37515,1.152425,0.2844,0.6584,0.521275,0.332325,99.6758,26.6045,-2.72505,0.1,-1.07835,0.067275,5.9026,6.2031,5.324925,88.3289,34.0978,39.28775,2.9944,253.6352,308.7124
2,12.75,378.277225,-0.579475,-13.788,-0.438,-8.4934,5.3298,-1.767225,1.1454,0.361625,0.703275,0.6042,0.3713,99.55,26.6045,-2.72505,0.1,-0.68255,0.08035,5.9026,6.2031,5.324925,122.9073,49.888,50.83385,4.6032,254.8646,309.5382
2,13.25,378.36195,-0.610875,-13.181,-0.35,-7.9922,-3.802875,-3.0243,1.155875,0.332,0.681925,0.53225,0.36665,99.5024,24.66,-2.4018,0.1,-0.23345,0.072325,5.98105,6.193775,5.34685,127.92965,52.8524,54.4614,4.7062,257.032,310.974
2,13.75,378.025,-0.610875,-12.767,-0.372,-7.9018,0.712825,-3.170725,0.9194,0.267175,0.75395,0.6202,0.36985,99.4472,24.66,-2.4018,0.1,-0.100075,0.088225,5.98105,6.193775,5.34685,85.3821,65.2986,34.97215,5.864,258.8234,311.5442
2,14.25,377.37785,-0.643475,-13.273,-0.065475,-7.85,2.7068,2.426475,1.218875,0.30485,0.7587,0.61835,0.403175,99.5022,24.146,-2.1589,0.1,0.4056,0.06385,6.0275,6.109075,5.2501,101.4113,68.9774,49.33685,6.1898,260.5306,311.9894
2,14.75,376.922725,-0.643475,-12.023,-0.065475,-7.751,-3.822775,-5.357575,0.945125,0.3114,0.6995,0.537175,0.328875,99.5018,24.146,-2.1589,0.1,0.668225,0.096675,6.0275,6.109075,5.2501,101.59245,65.194,49.33685,6.613,261.498,311.7178
2,15.25,375.09185,-0.820175,-10.101575,-0.346,-7.5488,-14.724175,-5.339175,0.997575,0.23335,0.58535,0.5088,0.3434,99.4786,24.517,-1.94975,0.1,0.330375,0.07435,6.00585,6.14825,5.2534,83.28555,35.0112,39.86855,4.6808,262.8772,311.8194
2,15.75,374.63985,-0.820175,-9.707575,-0.5473,-7.466,-16.6062,-0.65135,0.92955,0.2245,0.61045,0.433775,0.279075,99.4774,24.517,-1.94975,0.1,0.3083,0.057575,6.00585,6.14825,5.2534,79.20005,28.5222,33.10525,3.5758,263.4796,312.0956
2,16.25,374.17425,-0.852825,-9.01705,-0.112,-7.4344,-19.59325,4.2339,0.90405,0.234625,0.5505,0.468925,0.286975,99.486,25.7415,-1.3858,0.1,-0.0924749999999998,0.0661,6.04945,6.238725,5.355225,59.21825,15.9118,20.7181,2.7066,263.8322,313.0612
2,16.75,374.8229,-0.852825,-9.0433,-0.112,-7.3876,-24.44445,-2.85965,1.069025,0.2358,0.5513,0.446875,0.262,99.4922,25.7415,-1.3858,0.1,-0.21945,0.075,6.04945,6.238725,5.355225,69.8055,21.428,30.8645,2.5942,263.2702,314.3834
2,17.25,375.5593,-0.886775,-6.678,0.112,-7.4912,-32.7097,-0.696124999999999,1.14465,0.2558,0.5175,0.4467,0.2623,99.504,27.695,-1.7364,0.1,0.82515,0.06005,6.02165,6.240775,5.39055,38.57705,14.2296,17.15965,2.0986,261.8072,314.1396
2,17.75,375.5108,-0.886775,-5.979,0.112,-7.4608,-53.09355,1.0986,0.79775,0.20795,0.4315,0.3423,0.2385,99.4986,27.695,-1.7364,0.1,0.60555,0.0485,6.02165,6.240775,5.39055,12.6248,-1.0754,7.88395,0.5754,259.5748,313.7868
2,18.25,375.54255,-0.83145,-2.842,0.562,-7.44,-67.97255,-5.7554,1.05475,0.1771,0.41845,0.303,0.2027,99.5084,33.5475,-2.12465,0.1,0.33415,0.04955,6.0371,6.4159,5.577275,7.8581,-47.814,1.77295,0.217,251.5096,312.9292
2,18.75,376.6324,-0.83145,-1.967,0.562,-7.4288,-80.4112,-2.17815,0.82055,0.10305,0.27335,0.283225,0.10995,99.5122,33.5475,-2.12465,0.1,0.0913,0.04215,6.0371,6.4159,5.577275,2.666,-90.3624,-0.1234,-0.000599999999999989,253.9346,312.6958
2,19.25,378.05425,-0.7956,-0.775,0.0537,-7.4324,-89.90715,-1.696575,0.82345,0.05435,0.19155,0.146475,0.071025,99.5172,36.1295,-2.5215,0.1,-0.41995,0.0315,6.01835,6.362125,5.5058,0.00135,-101.3714,-5.81735,-0.2282,245.8786,312.2328
2,19.75,380.18895,-0.78835,-0.361,-0.006,-7.4532,-90.6529,-1.342825,0.90365,0.07705,0.215325,0.17615,0.11215,99.566,36.1295,-2.5215,0.1,-0.65305,0.03445,6.01835,6.362125,5.5058,-0.0811,-99.3158,-5.82795,-0.3054,245.397,311.2158
2,20.25,382.54365,-0.650525,-0.036,-0.02,-7.6156,-105.81305,-6.1073,1.0402,0.07385,0.2599,0.248725,0.112975,99.613,37.249,-2.79365,0.1,-0.57985,0.0473,5.99265,6.3793,5.52785,-0.0834,-98.8556,-5.5651,-0.263,246.1166,310.0212
2,20.75,384.34965,-0.650525,-0.174,-0.02,-7.6954,-92.0064,-8.436075,1.0236,0.0846,0.25805,0.247675,0.105025,99.6562,37.249,-2.79365,0.1,-0.4719,0.03975,5.99265,6.3793,5.52785,-0.08725,-99.0256,-5.5898,-0.1042,246.1434,309.4696
2,21.25,385.58205,-0.5721,-0.428,-0.182,-7.7606,-105.16515,-5.912525,1.1646,0.07275,0.263775,0.1821,0.12115,99.6922,35.7835,-2.91775,0.1,-0.48205,0.0379,6.0478,6.27285,5.2879,-0.0832,-99.359,-5.4408,-0.2944,245.4422,308.5252
2,21.75,386.2444,-0.5721,-0.366225,-0.182,-7.8662,-109.04,-11.512975,1.032375,0.097125,0.25655,0.218,0.12715,99.6946,35.7835,-2.91775,0.1,-0.170875,0.0465,6.0478,6.27285,5.2879,-0.0663,-98.3082,-5.40935,-0.6836,244.4022,307.7376
2,22.25,387.9783,-0.5288,-0.00912499999999999,-0.332,-7.961,-96.73075,-6.470875,0.953625,0.0905,0.24665,0.25795,0.097,99.6788,36.847,-3.3252,0.1,-0.103875,0.036875,6.00705,6.3677,5.490375,-0.05635,-97.5566,-5.57525,-0.2148,243.3208,307.403
